,PseudoTime0,PseudoTime1,PseudoTime2
E129_3_524,,,3.524
E126_7_049,,7.049,
E143_3_444,,,3.444
E96_5_687,5.687,,
E6_0_481,,,0.481
E13_6_248,,,6.248
E52_5_287,,,5.287
E64_2_163,2.163,,
E52_4_566,,,4.566
E145_7_129,,,7.129
E111_5_527,5.527,,
E5_6_488,6.488,,
E133_1_602,,1.602,
E147_0_481,,,0.481
E41_1_442,,1.442,
E4_6_088,,,6.088
E134_0_481,0.481,,
E137_3_124,3.124,,
E142_2_804,,,2.804
E123_4_726,,4.726,
E103_1_041,,1.041,
E57_6_088,,6.088,
E115_2_884,,2.884,
E47_7_529,,,7.529
E6_3_124,,,3.124
E2_6_088,6.088,,
E3_1_682,,1.682,
E1_6_728,,,6.728
E101_2_723,,2.723,
E124_4_165,4.165,,
E0_1_602,,1.602,
E79_2_723,2.723,,
E133_1_682,,1.682,
E56_5_607,,,5.607
E129_2_403,,,2.403
E113_6_248,,,6.248
E59_0_32,,0.32,
E98_5_607,,,5.607
E142_4_726,,,4.726
E34_7_61,7.61,,
E147_3_044,,,3.044
E36_0_24,,0.24,
E119_5_046,,5.046,
E145_1_121,,,1.121
E20_0_32,,,0.32
E103_3_364,,3.364,
E62_2_243,,2.243,
E13_5_207,,,5.207
E84_2_483,,,2.483
E66_2_964,,,2.964
E13_7_93,,,7.93
E126_4_646,,4.646,
E93_0_08,0.08,,
E134_6_488,6.488,,
E96_2_163,2.163,,
E62_6_328,,6.328,
E58_1_282,,,1.282
E119_4_726,,4.726,
E41_5_767,,5.767,
E40_2_323,2.323,,
E10_5_287,,,5.287
E37_2_964,2.964,,
E20_7_369,,,7.369
E93_2_403,2.403,,
E44_2_243,2.243,,
E10_3_685,,,3.685
E19_6_248,,6.248,
E2_6_248,6.248,,
E3_1_041,,1.041,
E86_1_522,1.522,,
E84_6_809,,,6.809
E37_5_126,5.126,,
E127_6_408,,6.408,
E144_2_964,2.964,,
E81_6_969,6.969,,
E135_2_643,2.643,,
E37_3_364,3.364,,
E146_6_168,,6.168,
E3_6_728,,6.728,
E70_6_809,6.809,,
E5_3_925,3.925,,
E23_6_008,6.008,,
E44_0_721,0.721,,
E53_0_24,,0.24,
E128_0_08,,0.08,
E91_2_003,,2.003,
E57_2_483,,2.483,
E139_1_202,,,1.202
E44_4_406,4.406,,
E121_7_049,,,7.049
E6_0_881,,,0.881
E78_4_085,,,4.085
E44_0_561,0.561,,
E34_7_85,7.85,,
E125_7_85,7.85,,
E38_0_32,,0.32,
E81_2_483,2.483,,
E103_4_486,,4.486,
E68_5_207,,,5.207
E90_2_403,2.403,,
E53_6_889,,6.889,
E147_3_925,,,3.925
E16_1_842,1.842,,
E38_5_046,,5.046,
E37_4_486,4.486,,
E128_1_682,,1.682,
E139_3_124,,,3.124
E4_6_328,,,6.328
E11_3_044,,3.044,
E120_4_806,,4.806,
E132_6_648,6.648,,
E78_6_408,,,6.408
E20_2_243,,,2.243
E17_6_488,,6.488,
E101_5_927,,5.927,
E64_5_447,5.447,,
E30_1_602,,1.602,
E3_4_165,,4.165,
E111_4_646,4.646,,
E98_2_804,,,2.804
E13_4_726,,,4.726
E135_1_842,1.842,,
E8_3_364,,3.364,
E40_2_563,2.563,,
E127_0_401,,0.401,
E118_7_61,7.61,,
E127_2_083,,2.083,
E8_3_044,,3.044,
E131_4_486,,4.486,
E70_0_08,0.08,,
E130_2_884,,2.884,
E14_5_847,,,5.847
E99_2_243,,,2.243
E125_6_809,6.809,,
E144_7_049,7.049,,
E52_2_804,,,2.804
E22_5_927,,,5.927
E101_6_328,,6.328,
E4_5_767,,,5.767
E6_5_207,,,5.207
E19_1_362,,1.362,
E4_0_801,,,0.801
E59_3_925,,3.925,
E24_6_889,6.889,,
E122_6_568,,,6.568
E123_3_444,,3.444,
E52_1_682,,,1.682
E107_4_165,,4.165,
E124_0_24,0.24,,
E2_2_483,2.483,,
E111_3_524,3.524,,
E106_6_889,6.889,,
E0_1_922,,1.922,
E59_7_049,,7.049,
E144_3_364,3.364,,
E38_5_927,,5.927,
E10_1_922,,,1.922
E46_2_884,,,2.884
E144_6_168,6.168,,
E132_1_922,1.922,,
E38_7_529,,7.529,
E69_1_762,,1.762,
E121_6_168,,,6.168
E127_7_369,,7.369,
E82_7_129,7.129,,
E64_4_325,4.325,,
E144_1_282,1.282,,
E96_3_605,3.605,,
E135_7_85,7.85,,
E3_4_406,,4.406,
E142_7_69,,,7.69
E145_7_369,,,7.369
E57_3_364,,3.364,
E15_7_77,,7.77,
E63_2_003,,,2.003
E1_2_483,,,2.483
E81_1_362,1.362,,
E139_3_685,,,3.685
E17_2_643,,2.643,
E31_3_845,,3.845,
E17_5_287,,5.287,
E130_0_08,,0.08,
E81_1_041,1.041,,
E123_0_401,,0.401,
E101_6_488,,6.488,
E42_6_969,,,6.969
E136_1_362,,,1.362
E107_0_0,,0.0,
E59_2_723,,2.723,
E99_7_049,,,7.049
E129_3_284,,,3.284
E56_4_005,,,4.005
E147_0_961,,,0.961
E105_1_842,1.842,,
E136_6_728,,,6.728
E7_2_804,2.804,,
E82_0_561,0.561,,
E113_3_444,,,3.444
E44_7_449,7.449,,
E41_0_24,,0.24,
E67_5_607,,5.607,
E35_0_801,,0.801,
E29_6_408,,,6.408
E44_2_804,2.804,,
E35_0_561,,0.561,
E68_7_129,,,7.129
E90_4_886,4.886,,
E16_5_367,5.367,,
E46_3_204,,,3.204
E44_3_284,3.284,,
E123_6_568,,6.568,
E38_4_005,,4.005,
E63_7_369,,,7.369
E105_0_16,0.16,,
E30_0_881,,0.881,
E135_3_124,3.124,,
E14_6_488,,,6.488
E31_4_005,,4.005,
E145_5_126,,,5.126
E68_3_044,,,3.044
E145_6_889,,,6.889
E121_6_408,,,6.408
E65_3_124,3.124,,
E38_7_289,,7.289,
E17_4_566,,4.566,
E20_1_762,,,1.762
E91_1_602,,1.602,
E115_4_406,,4.406,
E62_7_049,,7.049,
E146_1_842,,1.842,
E93_6_088,6.088,,
E99_0_481,,,0.481
E11_1_842,,1.842,
E44_4_245,4.245,,
E16_1_121,1.121,,
E58_7_129,,,7.129
E54_7_289,7.289,,
E4_3_284,,,3.284
E102_3_284,,,3.284
E60_0_24,,0.24,
E102_1_362,,,1.362
E135_5_447,5.447,,
E121_5_046,,,5.046
E29_4_486,,,4.486
E96_1_121,1.121,,
E5_4_646,4.646,,
E130_7_61,,7.61,
E15_7_209,,7.209,
E98_6_809,,,6.809
E20_7_77,,,7.77
E7_4_726,4.726,,
E81_5_607,5.607,,
E6_0_561,,,0.561
E140_7_529,,,7.529
E46_5_447,,,5.447
E93_1_842,1.842,,
E13_7_449,,,7.449
E22_0_08,,,0.08
E92_0_0,,,0.0
E122_0_0,,,0.0
E36_3_524,,3.524,
E70_7_69,7.69,,
E53_0_32,,0.32,
E2_7_93,7.93,,
E134_6_008,6.008,,
E91_1_041,,1.041,
E24_3_685,3.685,,
E52_7_529,,,7.529
E83_5_607,,,5.607
E119_1_762,,1.762,
E128_0_481,,0.481,
E140_1_282,,,1.282
E1_7_049,,,7.049
E20_6_969,,,6.969
E101_4_726,,4.726,
E0_3_284,,3.284,
E47_6_088,,,6.088
E25_2_003,2.003,,
E54_6_168,6.168,,
E103_3_925,,3.925,
E142_6_648,,,6.648
E40_4_566,4.566,,
E46_7_93,,,7.93
E123_4_486,,4.486,
E123_0_32,,0.32,
E146_4_325,,4.325,
E63_5_447,,,5.447
E92_1_041,,,1.041
E107_2_884,,2.884,
E44_3_925,3.925,,
E128_4_726,,4.726,
E69_4_646,,4.646,
E64_1_121,1.121,,
E5_1_202,1.202,,
E80_7_289,,7.289,
E78_7_61,,,7.61
E23_6_568,6.568,,
E58_6_488,,,6.488
E120_5_527,,5.527,
E10_1_842,,,1.842
E119_5_847,,5.847,
E53_6_568,,6.568,
E140_6_008,,,6.008
E70_4_165,4.165,,
E64_1_842,1.842,,
E135_2_083,2.083,,
E107_3_524,,3.524,
E80_3_605,,3.605,
E111_7_69,7.69,,
E125_5_687,5.687,,
E70_2_804,2.804,,
E122_2_243,,,2.243
E24_0_24,0.24,,
E58_3_204,,,3.204
E0_5_126,,5.126,
E25_0_08,0.08,,
E42_5_607,,,5.607
E106_5_607,5.607,,
E124_1_282,1.282,,
E139_2_243,,,2.243
E56_0_0,,,0.0
E139_3_605,,,3.605
E120_5_767,,5.767,
E121_6_889,,,6.889
E132_2_804,2.804,,
E139_6_248,,,6.248
E79_0_401,0.401,,
E145_4_165,,,4.165
E140_6_168,,,6.168
E37_6_488,6.488,,
E29_4_165,,,4.165
E16_4_726,4.726,,
E38_1_282,,1.282,
E81_3_605,3.605,,
E105_2_003,2.003,,
E103_6_648,,6.648,
E136_7_61,,,7.61
E135_2_003,2.003,,
E81_5_687,5.687,,
E22_0_32,,,0.32
E65_6_568,6.568,,
E89_7_449,7.449,,
E83_3_845,,,3.845
E119_3_605,,3.605,
E96_3_925,3.925,,
E69_0_16,,0.16,
E57_2_163,,2.163,
E105_5_367,5.367,,
E119_3_364,,3.364,
E82_7_449,7.449,,
E5_5_126,5.126,,
E0_7_69,,7.69,
E4_1_202,,,1.202
E133_3_765,,3.765,
E102_7_369,,,7.369
E134_3_364,3.364,,
E132_5_607,5.607,,
E111_2_323,2.323,,
E42_1_602,,,1.602
E67_6_889,,6.889,
E137_5_367,5.367,,
E123_7_369,,7.369,
E65_1_121,1.121,,
E96_5_126,5.126,,
E91_3_044,,3.044,
E137_2_643,2.643,,
E40_4_886,4.886,,
E145_0_721,,,0.721
E70_6_328,6.328,,
E120_6_008,,6.008,
E22_0_721,,,0.721
E52_0_481,,,0.481
E103_6_408,,6.408,
E129_0_961,,,0.961
E131_0_24,,0.24,
E135_7_93,7.93,,
E53_3_524,,3.524,
E69_5_126,,5.126,
E47_1_842,,,1.842
E44_5_287,5.287,,
E145_7_85,,,7.85
E83_4_886,,,4.886
E3_3_444,,3.444,
E57_6_568,,6.568,
E133_4_406,,4.406,
E35_4_806,,4.806,
E59_5_207,,5.207,
E134_0_961,0.961,,
E41_2_323,,2.323,
E121_2_643,,,2.643
E3_7_289,,7.289,
E69_1_682,,1.682,
E5_5_767,5.767,,
E2_2_403,2.403,,
E25_1_202,1.202,,
E144_1_522,1.522,,
E89_4_005,4.005,,
E127_6_168,,6.168,
E80_6_328,,6.328,
E102_7_77,,,7.77
E121_1_362,,,1.362
E137_5_287,5.287,,
