,PseudoTime0,PseudoTime1,PseudoTime2,PseudoTime3
E2_4_886,,,,4.886
E27_0_16,,,0.16,
E32_0_16,,0.16,,
E27_5_126,,,5.126,
E119_4_486,,4.486,,
E17_6_969,6.969,,,
E113_5_126,,,5.126,
E134_2_643,,,2.643,
E138_4_245,,,4.245,
E136_6_328,6.328,,,
E98_1_041,,,1.041,
E117_4_726,4.726,,,
E18_0_481,0.481,,,
E22_0_641,0.641,,,
E65_7_69,,,,7.69
E77_4_165,,,4.165,
E19_4_486,,,4.486,
E78_2_243,,,2.243,
E104_7_61,,,7.61,
E47_5_927,,,5.927,
E79_3_685,,,,3.685
E96_7_529,7.529,,,
E112_3_845,,,3.845,
E24_1_442,,,1.442,
E27_5_447,,,5.447,
E24_4_566,,,4.566,
E68_1_922,,1.922,,
E79_2_483,,,,2.483
E20_0_0,0.0,,,
E21_7_93,7.93,,,
E96_3_124,3.124,,,
E37_3_044,,,3.044,
E89_6_728,,,6.728,
E21_0_881,0.881,,,
E50_4_085,,,4.085,
E94_4_726,,,4.726,
E95_5_847,5.847,,,
E45_2_643,,,,2.643
E18_1_282,1.282,,,
E21_4_085,4.085,,,
E121_4_486,,4.486,,
E41_0_401,,0.401,,
E119_5_927,,5.927,,
E139_7_049,7.049,,,
E53_3_524,3.524,,,
E65_5_767,,,,5.767
E91_0_0,,,0.0,
E108_3_364,3.364,,,
E35_5_607,,,,5.607
E104_1_442,,,1.442,
E45_6_248,,,,6.248
E4_0_481,,,0.481,
E132_7_529,,7.529,,
E53_3_845,3.845,,,
E119_2_163,,2.163,,
E27_5_767,,,5.767,
E110_4_646,,,4.646,
E82_5_607,,5.607,,
E113_1_282,,,1.282,
E108_4_245,4.245,,,
E80_6_809,,6.809,,
E31_1_442,,,1.442,
E62_3_765,,,,3.765
E137_5_607,,,5.607,
E72_1_682,,,1.682,
E137_4_486,,,4.486,
E148_7_289,,,7.289,
E24_6_809,,,6.809,
E106_5_447,5.447,,,
E93_5_287,5.287,,,
E133_5_367,5.367,,,
E126_4_646,,,4.646,
E38_1_041,,,,1.041
E81_6_088,6.088,,,
E73_3_204,,,3.204,
E139_2_723,2.723,,,
E141_2_243,2.243,,,
E144_7_93,,,7.93,
E98_7_69,,,7.69,
E122_6_809,6.809,,,
E112_4_566,,,4.566,
E79_1_522,,,,1.522
E126_5_927,,,5.927,
E14_4_806,,4.806,,
E44_6_648,,,6.648,
E140_1_842,,,1.842,
E112_4_245,,,4.245,
E62_1_282,,,,1.282
E30_3_925,,,3.925,
E89_7_369,,,7.369,
E114_5_046,5.046,,,
E53_0_16,0.16,,,
E45_4_165,,,,4.165
E71_4_406,4.406,,,
E58_7_209,7.209,,,
E146_0_961,0.961,,,
E145_5_207,,,5.207,
E144_0_801,,,0.801,
E25_6_889,6.889,,,
E84_5_687,,,,5.687
E144_4_886,,,4.886,
E33_1_922,,,1.922,
E53_7_77,7.77,,,
E66_1_282,,,1.282,
E107_5_287,,,5.287,
E1_3_044,,,3.044,
E66_3_204,,,3.204,
E28_2_323,,,2.323,
E47_6_488,,,6.488,
E93_3_204,3.204,,,
E120_3_765,,,3.765,
E48_4_165,,,4.165,
E93_4_726,4.726,,,
E30_1_442,,,1.442,
E137_4_085,,,4.085,
E113_0_481,,,0.481,
E120_4_966,,,4.966,
E6_4_325,4.325,,,
E106_0_0,0.0,,,
E10_4_646,,,4.646,
E3_0_481,,,0.481,
E19_5_527,,,5.527,
E90_5_367,,,5.367,
E96_0_561,0.561,,,
E146_6_248,6.248,,,
E91_7_289,,,7.289,
E98_4_406,,,4.406,
E122_6_408,6.408,,,
E81_4_005,4.005,,,
E104_2_243,,,2.243,
E48_6_408,,,6.408,
E25_7_369,7.369,,,
E37_5_607,,,5.607,
E89_1_442,,,1.442,
E4_0_961,,,0.961,
E140_2_563,,,2.563,
E85_2_403,,,2.403,
E79_4_886,,,,4.886
E80_7_209,,7.209,,
E113_6_969,,,6.969,
E112_6_728,,,6.728,
E113_5_927,,,5.927,
E78_7_209,,,7.209,
E81_2_003,2.003,,,
E71_2_483,2.483,,,
E62_6_809,,,,6.809
E72_5_607,,,5.607,
E32_3_765,,3.765,,
E105_5_447,,,5.447,
E22_3_925,3.925,,,
E28_6_488,,,6.488,
E115_1_041,1.041,,,
E127_0_401,,,0.401,
E11_7_369,,,7.369,
E55_0_32,,,0.32,
E148_0_32,,,0.32,
E148_4_726,,,4.726,
E20_3_605,3.605,,,
E4_6_969,,,6.969,
E124_3_204,3.204,,,
E35_0_481,,,,0.481
E4_1_682,,,1.682,
E18_1_922,1.922,,,
E113_2_643,,,2.643,
E79_5_447,,,,5.447
E21_5_207,5.207,,,
E6_2_003,2.003,,,
E133_3_044,3.044,,,
E29_5_527,5.527,,,
E22_4_245,4.245,,,
E146_6_809,6.809,,,
E6_2_483,2.483,,,
E31_3_124,,,3.124,
E115_7_69,7.69,,,
E81_1_202,1.202,,,
E14_0_721,,0.721,,
E33_6_648,,,6.648,
E132_3_204,,3.204,,
E75_6_568,,,6.568,
E80_0_16,,0.16,,
E37_0_801,,,0.801,
E127_4_406,,,4.406,
E129_6_969,,,6.969,
E11_2_884,,,2.884,
E114_5_287,5.287,,,
E1_7_85,,,7.85,
E90_5_607,,,5.607,
E38_6_889,,,,6.889
E38_6_408,,,,6.408
E50_3_925,,,3.925,
E89_5_447,,,5.447,
E20_2_003,2.003,,,
E146_5_126,5.126,,,
E58_3_685,3.685,,,
E117_6_648,6.648,,,
E141_0_881,0.881,,,
E105_1_762,,,1.762,
E110_5_126,,,5.126,
E66_6_969,,,6.969,
E13_5_687,5.687,,,
E119_5_287,,5.287,,
E20_0_16,0.16,,,
E11_1_282,,,1.282,
E33_3_364,,,3.364,
E55_1_762,,,1.762,
E138_4_406,,,4.406,
E31_3_925,,,3.925,
E25_7_77,7.77,,,
E16_1_121,1.121,,,
E84_7_449,,,,7.449
E99_2_243,,,2.243,
E102_5_607,,5.607,,
E137_0_481,,,0.481,
E146_6_088,6.088,,,
E146_7_369,7.369,,,
E108_5_046,5.046,,,
E112_0_641,,,0.641,
E27_1_842,,,1.842,
E7_0_641,,,,0.641
E124_6_168,6.168,,,
E62_1_202,,,,1.202
E50_3_204,,,3.204,
E11_4_325,,,4.325,
E94_1_442,,,1.442,
E139_0_961,0.961,,,
E124_3_444,3.444,,,
E71_5_207,5.207,,,
E35_2_643,,,,2.643
E102_0_0,,0.0,,
E92_4_806,,,4.806,
E8_3_124,,,3.124,
E117_5_207,5.207,,,
E110_4_566,,,4.566,
E29_5_767,5.767,,,
E74_1_442,1.442,,,
E2_7_049,,,,7.049
E98_4_566,,,4.566,
E53_7_529,7.529,,,
E16_2_323,2.323,,,
E127_0_24,,,0.24,
E117_0_0,0.0,,,
E133_2_804,2.804,,,
E61_4_165,,4.165,,
E145_6_728,,,6.728,
E145_7_129,,,7.129,
E123_1_682,,,1.682,
E11_5_367,,,5.367,
E81_1_362,1.362,,,
E88_7_77,,7.77,,
E58_4_486,4.486,,,
E16_0_24,0.24,,,
E120_5_927,,,5.927,
E105_0_961,,,0.961,
E105_0_24,,,0.24,
E62_4_646,,,,4.646
E112_2_243,,,2.243,
E30_3_124,,,3.124,
E137_0_801,,,0.801,
E57_2_243,2.243,,,
E27_4_325,,,4.325,
E41_7_61,,7.61,,
E27_0_481,,,0.481,
E82_0_881,,0.881,,
E8_1_282,,,1.282,
E96_2_563,2.563,,,
E22_2_643,2.643,,,
E47_3_765,,,3.765,
E98_4_646,,,4.646,
E121_0_401,,0.401,,
E53_1_282,1.282,,,
E124_2_723,2.723,,,
E71_6_648,6.648,,,
E119_3_685,,3.685,,
E17_3_605,3.605,,,
E34_0_24,,,0.24,
E136_7_77,7.77,,,
E110_0_32,,,0.32,
E114_7_69,7.69,,,
E82_3_925,,3.925,,
E86_7_69,,,7.69,
E34_1_202,,,1.202,
E126_0_0,,,0.0,
E61_2_243,,2.243,,
E21_7_61,7.61,,,
E130_3_605,3.605,,,
E20_6_568,6.568,,,
E95_3_204,3.204,,,
E136_3_524,3.524,,,
E99_4_165,,,4.165,
E66_4_325,,,4.325,
E38_1_602,,,,1.602
E50_5_607,,,5.607,
E25_3_444,3.444,,,
E99_6_168,,,6.168,
E65_2_083,,,,2.083
E78_5_046,,,5.046,
E18_4_245,4.245,,,
E107_3_364,,,3.364,
E44_7_61,,,7.61,
E65_1_442,,,,1.442
E71_5_927,5.927,,,
E61_3_845,,3.845,,
E6_0_24,0.24,,,
E94_3_284,,,3.284,
E24_0_0,,,0.0,
E8_6_408,,,6.408,
E65_3_204,,,,3.204
E134_6_328,,,6.328,
E78_5_607,,,5.607,
E23_5_207,,,5.207,
E8_4_165,,,4.165,
E21_3_204,3.204,,,
E96_5_527,5.527,,,
E86_1_442,,,1.442,
E35_2_964,,,,2.964
E90_2_884,,,2.884,
E85_4_646,,,4.646,
E81_1_522,1.522,,,
E62_0_961,,,,0.961
E58_3_444,3.444,,,
E77_6_969,,,6.969,
E71_0_32,0.32,,,
E78_0_401,,,0.401,
E92_6_969,,,6.969,
E110_5_607,,,5.607,
E18_1_202,1.202,,,
E4_4_726,,,4.726,
E84_1_762,,,,1.762
E95_1_522,1.522,,,
E122_3_925,3.925,,,
E25_1_602,1.602,,,
E132_0_481,,0.481,,
E53_4_566,4.566,,,
E27_1_682,,,1.682,
E123_6_008,,,6.008,
E84_5_046,,,,5.046
E80_6_969,,6.969,,
E95_6_248,6.248,,,
E8_3_284,,,3.284,
E129_5_607,,,5.607,
E84_5_767,,,,5.767
E33_5_527,,,5.527,
E3_5_927,,,5.927,
E105_3_124,,,3.124,
E114_1_041,1.041,,,
E66_1_362,,,1.362,
E136_2_964,2.964,,,
E81_2_483,2.483,,,
E35_2_723,,,,2.723
E123_6_969,,,6.969,
E133_3_204,3.204,,,
E92_5_447,,,5.447,
E104_1_362,,,1.362,
E74_6_809,6.809,,,
E127_7_129,,,7.129,
E38_3_124,,,,3.124
E121_1_522,,1.522,,
E81_7_93,7.93,,,
E89_7_85,,,7.85,
E134_4_406,,,4.406,
E112_3_765,,,3.765,
E13_7_049,7.049,,,
E137_0_08,,,0.08,
E49_3_685,,,3.685,
E124_1_602,1.602,,,
E10_1_842,,,1.842,
E53_6_328,6.328,,,
E21_3_685,3.685,,,
E46_1_282,,,1.282,
E141_7_449,7.449,,,
E79_0_481,,,,0.481
E94_6_728,,,6.728,
E119_5_767,,5.767,,
E26_2_323,,,,2.323
E30_5_046,,,5.046,
E4_0_721,,,0.721,
E24_1_602,,,1.602,
E61_1_682,,1.682,,
E44_0_32,,,0.32,
E124_0_961,0.961,,,
E37_7_129,,,7.129,
E21_5_046,5.046,,,
E60_1_602,,,1.602,
E20_1_041,1.041,,,
E127_3_925,,,3.925,
E13_0_0,0.0,,,
E121_7_93,,7.93,,
E8_7_369,,,7.369,
E130_0_481,0.481,,,
E18_7_209,7.209,,,
E123_7_85,,,7.85,
E57_2_003,2.003,,,
E50_2_163,,,2.163,
E117_6_809,6.809,,,
E105_6_328,,,6.328,
E85_3_444,,,3.444,
E126_7_049,,,7.049,
E3_2_884,,,2.884,
E105_0_801,,,0.801,
E11_7_93,,,7.93,
E134_3_444,,,3.444,
E27_5_367,,,5.367,
E75_4_245,,,4.245,
E16_4_165,4.165,,,
E32_0_641,,0.641,,
E138_7_449,,,7.449,
E38_2_243,,,,2.243
E72_3_925,,,3.925,
E60_6_969,,,6.969,
E145_7_77,,,7.77,
E102_0_401,,0.401,,
E17_0_961,0.961,,,
E115_3_925,3.925,,,
E104_7_049,,,7.049,
E35_6_728,,,,6.728
E79_4_806,,,,4.806
E24_7_529,,,7.529,
E148_7_85,,,7.85,
E48_7_209,,,7.209,
E120_3_685,,,3.685,
E68_2_003,,2.003,,
E45_6_088,,,,6.088
E98_0_08,,,0.08,
E112_0_32,,,0.32,
E137_5_847,,,5.847,
E13_0_561,0.561,,,
E65_7_129,,,,7.129
E61_5_367,,5.367,,
E33_2_483,,,2.483,
E92_0_961,,,0.961,
E38_5_367,,,,5.367
E50_6_408,,,6.408,
E46_2_563,,,2.563,
E148_1_922,,,1.922,
E117_6_889,6.889,,,
E148_7_369,,,7.369,
E17_4_165,4.165,,,
E44_5_287,,,5.287,
E94_1_842,,,1.842,
E144_3_845,,,3.845,
E99_3_044,,,3.044,
E10_1_762,,,1.762,
E90_1_121,,,1.121,
E75_3_845,,,3.845,
E120_6_568,,,6.568,
E60_6_088,,,6.088,
E53_3_284,3.284,,,
E121_7_129,,7.129,,
E141_6_248,6.248,,,
E58_2_003,2.003,,,
E82_5_367,,5.367,,
E132_1_602,,1.602,,
E95_3_925,3.925,,,
E66_4_005,,,4.005,
E98_4_085,,,4.085,
E23_7_449,,,7.449,
E127_0_32,,,0.32,
E8_6_568,,,6.568,
E18_2_243,2.243,,,
E141_5_687,5.687,,,
E124_5_527,5.527,,,
E11_7_449,,,7.449,
E16_7_209,7.209,,,
E114_5_687,5.687,,,
E98_5_847,,,5.847,
E31_1_282,,,1.282,
E140_2_804,,,2.804,
E45_4_966,,,,4.966
E14_3_444,,3.444,,
E33_4_966,,,4.966,
E16_7_449,7.449,,,
E96_1_842,1.842,,,
E89_2_643,,,2.643,
E136_4_245,4.245,,,
E28_4_726,,,4.726,
E91_3_845,,,3.845,
E72_1_842,,,1.842,
E92_3_524,,,3.524,
E148_7_209,,,7.209,
E68_0_801,,0.801,,
E78_5_687,,,5.687,
E24_0_881,,,0.881,
E85_4_005,,,4.005,
E129_1_362,,,1.362,
E14_7_61,,7.61,,
E121_2_003,,2.003,,
E65_3_364,,,,3.364
E114_0_641,0.641,,,
E60_5_927,,,5.927,
E75_6_728,,,6.728,
E2_2_083,,,,2.083
E130_0_961,0.961,,,
E21_6_248,6.248,,,
E96_7_61,7.61,,,
E41_5_687,,5.687,,
E35_4_165,,,,4.165
E133_0_961,0.961,,,
E22_6_969,6.969,,,
E75_0_32,,,0.32,
E132_1_442,,1.442,,
E136_3_124,3.124,,,
E61_6_728,,6.728,,
E94_7_61,,,7.61,
E74_2_884,2.884,,,
E94_4_005,,,4.005,
E48_1_522,,,1.522,
E18_4_646,4.646,,,
E123_5_367,,,5.367,
E124_1_442,1.442,,,
E34_5_607,,,5.607,
E94_5_767,,,5.767,
E29_5_287,5.287,,,
E122_6_648,6.648,,,
E61_7_209,,7.209,,
E96_7_77,7.77,,,
E44_4_966,,,4.966,
E26_2_483,,,,2.483
E26_5_527,,,,5.527
E65_0_08,,,,0.08
E126_4_486,,,4.486,
E85_1_202,,,1.202,
E91_2_243,,,2.243,
E19_1_121,,,1.121,
E99_6_408,,,6.408,
E45_0_481,,,,0.481
E50_4_245,,,4.245,
E1_6_168,,,6.168,
E94_7_289,,,7.289,
E117_1_682,1.682,,,
E81_5_207,5.207,,,
E20_4_085,4.085,,,
E1_2_964,,,2.964,
E18_6_248,6.248,,,
E137_1_842,,,1.842,
E66_7_93,,,7.93,
E13_6_248,6.248,,,
E91_0_32,,,0.32,
E105_4_806,,,4.806,
E20_1_602,1.602,,,
E146_6_648,6.648,,,
E1_5_447,,,5.447,
E108_5_687,5.687,,,
E17_1_442,1.442,,,
E1_0_401,,,0.401,
E98_0_641,,,0.641,
E72_3_685,,,3.685,
E61_0_24,,0.24,,
E61_3_124,,3.124,,
E1_3_685,,,3.685,
E31_0_481,,,0.481,
E17_6_889,6.889,,,
E119_1_202,,1.202,,
E27_3_364,,,3.364,
