,PseudoTime0,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E136_4_96,4.96,,,,
E142_1_754,1.754,,,,
E61_0_05,,,,0.05,
E61_2_705,,,,2.705,
E2_0_952,0.952,,,,
E52_4_659,,,,4.659,
E104_0_1,,,,0.1,
E64_4_259,,,,4.259,
E74_3_156,,,,3.156,
E131_4_259,,4.259,,,
E32_4_008,,,4.008,,
E61_3_908,,,,3.908,
E88_0_952,,0.952,,,
E58_2_004,,,,2.004,
E87_2_906,2.906,,,,
E96_0_852,0.852,,,,
E69_2_806,,,,2.806,
E91_1_804,,,,1.804,
E6_0_551,0.551,,,,
E108_3_908,,3.908,,,
E20_2_004,2.004,,,,
E27_3_457,3.457,,,,
E126_3_056,,,,3.056,
E48_4_409,,4.409,,,
E91_4_609,,,,4.609,
E37_0_802,0.802,,,,
E31_0_501,,,,,0.501
E76_4_359,,,,4.359,
E51_3_607,3.607,,,,
E26_1_152,,,,1.152,
E80_3_357,,3.357,,,
E23_0_401,,,0.401,,
E61_3_056,,,,3.056,
E29_0_802,,0.802,,,
E18_2_054,,,,2.054,
E41_1_102,,1.102,,,
E110_2_204,,2.204,,,
E111_3_908,,,3.908,,
E34_4_709,,,4.709,,
E76_1_253,,,,1.253,
E60_0_852,,,,0.852,
E57_0_701,,0.701,,,
E123_4_509,4.509,,,,
E53_2_756,,2.756,,,
E36_4_559,4.559,,,,
E17_1_303,,1.303,,,
E125_1_253,1.253,,,,
E38_2_305,,,,,2.305
E123_0_952,0.952,,,,
E16_1_703,,,,1.703,
E98_3_858,,3.858,,,
E19_1_653,1.653,,,,
E100_4_008,,,,4.008,
E120_0_251,0.251,,,,
E36_1_703,1.703,,,,
E66_0_05,0.05,,,,
E100_2_906,,,,2.906,
E129_4_91,,4.91,,,
E82_0_902,0.902,,,,
E83_2_054,2.054,,,,
E15_4_96,,4.96,,,
E109_2_655,,,,2.655,
E7_1_553,1.553,,,,
E61_1_503,,,,1.503,
E22_1_052,,1.052,,,
E42_3_557,,,,3.557,
E94_2_906,,2.906,,,
E106_2_204,,,2.204,,
E144_2_004,,2.004,,,
E117_1_453,1.453,,,,
E87_0_401,0.401,,,,
E63_4_008,4.008,,,,
E144_2_204,,2.204,,,
E98_1_102,,1.102,,,
E114_4_259,,4.259,,,
E84_3_908,,3.908,,,
E145_2_154,,2.154,,,
E121_3_357,,,,3.357,
E61_0_351,,,,0.351,
E149_4_509,4.509,,,,
E77_1_854,,,,1.854,
E8_0_701,,,,0.701,
E113_3_958,3.958,,,,
E139_1_403,1.403,,,,
E75_0_1,,0.1,,,
E3_2_605,,2.605,,,
E45_4_158,,4.158,,,
E123_2_305,2.305,,,,
E82_0_601,0.601,,,,
E30_3_707,,,,3.707,
E0_0_701,,,,0.701,
E57_3_908,,3.908,,,
E45_4_659,,4.659,,,
E97_4_309,,,,4.309,
E132_3_056,,,,3.056,
E68_1_002,,1.002,,,
E137_0_351,,,,0.351,
E34_4_91,,,4.91,,
E148_4_96,,,4.96,,
E1_2_004,2.004,,,,
E50_0_2,,0.2,,,
E7_4_309,4.309,,,,
E119_1_403,,,,,1.403
E120_2_555,2.555,,,,
E65_1_603,1.603,,,,
E29_2_405,,2.405,,,
E124_4_158,,,,,4.158
E79_0_15,,0.15,,,
E63_4_158,4.158,,,,
E7_0_651,0.651,,,,
E7_3_006,3.006,,,,
E134_4_86,,,4.86,,
E78_3_758,,,,3.758,
E55_2_906,,,,2.906,
E79_0_0,,0.0,,,
E106_2_104,,,2.104,,
E77_4_81,,,,4.81,
E49_3_206,,,,,3.206
E23_2_305,,,2.305,,
E127_0_351,,0.351,,,
E55_3_607,,,,3.607,
E138_2_705,2.705,,,,
E81_1_152,1.152,,,,
E37_1_904,1.904,,,,
E61_3_106,,,,3.106,
E145_4_309,,4.309,,,
E6_1_703,1.703,,,,
E29_1_353,,1.353,,,
E1_0_501,0.501,,,,
E80_1_102,,1.102,,,
E107_2_154,,,,,2.154
E79_0_601,,0.601,,,
E107_4_81,,,,,4.81
E47_3_507,,3.507,,,
E61_0_501,,,,0.501,
E52_0_0,,,,0.0,
E37_3_457,3.457,,,,
E107_3_657,,,,,3.657
E52_2_906,,,,2.906,
E101_1_052,,1.052,,,
E92_3_607,,3.607,,,
E22_3_858,,3.858,,,
E13_2_004,,2.004,,,
E110_1_353,,1.353,,,
E118_3_858,,3.858,,,
E62_1_804,,,,,1.804
E91_3_006,,,,3.006,
E43_1_603,,1.603,,,
E108_4_208,,4.208,,,
E122_1_052,,,,1.052,
E123_1_553,1.553,,,,
E15_0_401,,0.401,,,
E89_2_555,,,,2.555,
E77_2_355,,,,2.355,
E47_2_906,,2.906,,,
E87_0_0,0.0,,,,
E70_0_802,,,,0.802,
E80_4_259,,4.259,,,
E60_1_202,,,,1.202,
E134_0_651,,,0.651,,
E14_2_555,,2.555,,,
E140_3_858,3.858,,,,
E34_1_603,,,1.603,,
E136_1_854,1.854,,,,
E89_0_15,,,,0.15,
E109_3_958,,,,3.958,
E20_4_609,4.609,,,,
E91_2_605,,,,2.605,
E64_1_503,,,,1.503,
E99_4_76,,4.76,,,
E65_2_255,2.255,,,,
E65_4_008,4.008,,,,
E81_1_553,1.553,,,,
E56_3_407,3.407,,,,
E35_1_453,,,,,1.453
E6_0_351,0.351,,,,
E99_1_553,,1.553,,,
E47_2_405,,2.405,,,
E23_0_351,,,0.351,,
E83_0_852,0.852,,,,
E65_1_303,1.303,,,,
E119_1_052,,,,,1.052
E0_2_405,,,,2.405,
E106_4_609,,,4.609,,
E37_4_609,4.609,,,,
E147_1_353,,1.353,,,
E143_2_505,,,,2.505,
E104_3_206,,,,3.206,
E1_1_754,1.754,,,,
E50_3_006,,3.006,,,
E53_3_407,,3.407,,,
E19_4_86,4.86,,,,
E131_0_251,,0.251,,,
E15_0_05,,0.05,,,
E37_4_86,4.86,,,,
E128_2_305,,,,2.305,
E64_0_05,,,,0.05,
E131_4_158,,4.158,,,
E70_0_1,,,,0.1,
E8_2_405,,,,2.405,
E49_2_255,,,,,2.255
E80_0_651,,0.651,,,
E71_2_455,,2.455,,,
E119_3_307,,,,,3.307
E130_1_453,1.453,,,,
E123_2_104,2.104,,,,
E47_3_006,,3.006,,,
E68_1_553,,1.553,,,
E63_4_76,4.76,,,,
E125_0_1,0.1,,,,
E8_0_501,,,,0.501,
E3_0_802,,0.802,,,
E63_4_259,4.259,,,,
E90_1_954,1.954,,,,
E140_2_054,2.054,,,,
E50_4_709,,4.709,,,
E111_4_609,,,4.609,,
E76_3_758,,,,3.758,
E101_3_657,,3.657,,,
E78_3_307,,,,3.307,
E83_1_904,1.904,,,,
E92_3_106,,3.106,,,
E13_1_804,,1.804,,,
E101_3_307,,3.307,,,
E93_4_509,,,,4.509,
E97_0_651,,,,0.651,
E69_3_457,,,,3.457,
E124_3_908,,,,,3.908
E114_0_15,,0.15,,,
E112_1_603,1.603,,,,
E131_2_906,,2.906,,,
E120_3_958,3.958,,,,
E132_3_808,,,,3.808,
E26_0_501,,,,0.501,
E54_0_651,0.651,,,,
E62_3_707,,,,,3.707
E118_2_756,,2.756,,,
E134_3_357,,,3.357,,
E106_0_601,,,0.601,,
E137_0_752,,,,0.752,
E98_0_0,,0.0,,,
E41_1_804,,1.804,,,
E39_2_355,,2.355,,,
E113_2_806,2.806,,,,
E31_0_2,,,,,0.2
E13_1_703,,1.703,,,
E95_1_553,,,,1.553,
E34_3_908,,,3.908,,
E15_4_158,,4.158,,,
E121_2_305,,,,2.305,
E70_3_958,,,,3.958,
E36_2_555,2.555,,,,
E44_0_902,,,0.902,,
E118_3_457,,3.457,,,
E135_1_653,1.653,,,,
E7_2_054,2.054,,,,
E112_4_259,4.259,,,,
E79_4_81,,4.81,,,
E52_4_409,,,,4.409,
E124_3_457,,,,,3.457
E60_1_854,,,,1.854,
E135_1_854,1.854,,,,
E127_0_902,,0.902,,,
E68_0_651,,0.651,,,
E122_3_858,,,,3.858,
E116_0_251,,0.251,,,
E95_0_852,,,,0.852,
E34_4_208,,,4.208,,
E23_0_05,,,0.05,,
E149_2_655,2.655,,,,
E3_4_91,,4.91,,,
E142_4_559,4.559,,,,
E44_2_004,,,2.004,,
E149_4_409,4.409,,,,
E87_2_104,2.104,,,,
E111_3_858,,,3.858,,
E6_2_455,2.455,,,,
E74_1_002,,,,1.002,
E57_0_651,,0.651,,,
E121_2_605,,,,2.605,
E37_1_804,1.804,,,,
E94_1_303,,1.303,,,
E60_4_659,,,,4.659,
E104_4_409,,,,4.409,
E73_3_958,,3.958,,,
E70_2_004,,,,2.004,
E23_3_557,,,3.557,,
E54_0_701,0.701,,,,
E56_3_607,3.607,,,,
E111_2_054,,,2.054,,
E115_4_86,4.86,,,,
E9_3_407,,,,3.407,
E10_4_309,4.309,,,,
E16_2_455,,,,2.455,
E23_2_956,,,2.956,,
E141_4_76,,,,4.76,
E103_2_956,,2.956,,,
E13_3_156,,3.156,,,
E116_3_206,,3.206,,,
E78_3_707,,,,3.707,
E2_0_1,0.1,,,,
E8_3_657,,,,3.657,
E108_3_357,,3.357,,,
E60_2_856,,,,2.856,
E147_3_257,,3.257,,,
E96_4_259,4.259,,,,
E107_2_104,,,,,2.104
E85_3_407,,3.407,,,
E131_2_255,,2.255,,,
E82_1_102,1.102,,,,
E142_1_353,1.353,,,,
E4_4_208,,,,4.208,
E56_3_707,3.707,,,,
E22_3_507,,3.507,,,
E46_3_507,3.507,,,,
E45_0_852,,0.852,,,
E29_2_906,,2.906,,,
E76_3_808,,,,3.808,
E145_0_601,,0.601,,,
E33_3_557,,,,3.557,
E55_3_407,,,,3.407,
E23_3_657,,,3.657,,
E54_2_455,2.455,,,,
E101_0_601,,0.601,,,
E58_0_401,,,,0.401,
E7_1_353,1.353,,,,
E45_1_553,,1.553,,,
E138_0_2,0.2,,,,
E122_0_802,,,,0.802,
E90_1_854,1.854,,,,
E11_0_752,,,,0.752,
E14_4_609,,4.609,,,
E105_1_002,,,,1.002,
E26_3_858,,,,3.858,
E47_2_004,,2.004,,,
E111_0_251,,,0.251,,
E48_4_058,,4.058,,,
E105_2_305,,,,2.305,
E22_4_108,,4.108,,,
E33_0_0,,,,0.0,
E63_1_002,1.002,,,,
E96_4_76,4.76,,,,
E113_1_202,1.202,,,,
E37_3_407,3.407,,,,
E145_0_251,,0.251,,,
E89_3_006,,,,3.006,
E146_2_104,,2.104,,,
E65_1_754,1.754,,,,
E51_0_952,0.952,,,,
E127_0_1,,0.1,,,
E14_0_401,,0.401,,,
E22_4_158,,4.158,,,
E65_1_904,1.904,,,,
E106_2_655,,,2.655,,
E137_3_758,,,,3.758,
E83_2_906,2.906,,,,
E96_3_908,3.908,,,,
E33_2_555,,,,2.555,
E78_2_605,,,,2.605,
E46_3_908,3.908,,,,
E24_3_557,,3.557,,,
E135_0_601,0.601,,,,
E104_1_804,,,,1.804,
E88_1_653,,1.653,,,
E9_1_253,,,,1.253,
E119_1_353,,,,,1.353
E30_1_904,,,,1.904,
E71_3_156,,3.156,,,
E145_1_102,,1.102,,,
E135_3_557,3.557,,,,
E5_3_257,,,,3.257,
E62_2_004,,,,,2.004
E125_0_852,0.852,,,,
E74_0_501,,,,0.501,
E110_0_601,,0.601,,,
E20_3_006,3.006,,,,
E49_3_607,,,,,3.607
E1_1_954,1.954,,,,
E37_2_806,2.806,,,,
E62_1_152,,,,,1.152
E40_1_904,,1.904,,,
E122_0_651,,,,0.651,
E0_1_653,,,,1.653,
E49_4_208,,,,,4.208
E133_4_86,,4.86,,,
E143_3_006,,,,3.006,
E55_4_559,,,,4.559,
E125_2_355,2.355,,,,
E33_1_503,,,,1.503,
E83_2_154,2.154,,,,
E131_1_954,,1.954,,,
E20_0_301,0.301,,,,
E95_1_904,,,,1.904,
E69_3_006,,,,3.006,
E118_4_609,,4.609,,,
E85_0_501,,0.501,,,
E6_3_206,3.206,,,,
E108_0_251,,0.251,,,
E16_4_459,,,,4.459,
E149_4_91,4.91,,,,
E19_2_154,2.154,,,,
E130_2_054,2.054,,,,
E139_3_858,3.858,,,,
E46_1_403,1.403,,,,
E109_4_659,,,,4.659,
E130_1_503,1.503,,,,
E29_4_108,,4.108,,,
E15_1_403,,1.403,,,
E72_1_253,1.253,,,,
E139_3_407,3.407,,,,
E134_2_305,,,2.305,,
E88_4_259,,4.259,,,
E35_3_557,,,,,3.557
E131_1_102,,1.102,,,
E24_1_954,,1.954,,,
E48_1_353,,1.353,,,
E127_1_403,,1.403,,,
E17_4_208,,4.208,,,
E74_2_104,,,,2.104,
E44_3_307,,,3.307,,
E139_4_709,4.709,,,,
E112_1_453,1.453,,,,
E25_0_701,0.701,,,,
E149_3_707,3.707,,,,
E125_4_108,4.108,,,,
E22_2_054,,2.054,,,
E111_0_2,,,0.2,,
E50_3_707,,3.707,,,
E10_4_86,4.86,,,,
E138_3_607,3.607,,,,
E40_3_657,,3.657,,,
E119_1_904,,,,,1.904
E140_0_2,0.2,,,,
E69_1_353,,,,1.353,
E141_0_301,,,,0.301,
E86_4_259,,4.259,,,
E141_0_05,,,,0.05,
E32_4_91,,,4.91,,
E13_2_655,,2.655,,,
E3_1_152,,1.152,,,
E50_2_455,,2.455,,,
E125_3_557,3.557,,,,
E77_2_806,,,,2.806,
E99_3_707,,3.707,,,
E35_3_106,,,,,3.106
E94_0_251,,0.251,,,
E74_2_355,,,,2.355,
E101_0_852,,0.852,,,
E55_2_104,,,,2.104,
E13_1_403,,1.403,,,
E11_1_854,,,,1.854,
E30_2_906,,,,2.906,
E105_4_459,,,,4.459,
E84_0_601,,0.601,,,
E104_0_802,,,,0.802,
E31_0_15,,,,,0.15
E123_2_906,2.906,,,,
E31_2_505,,,,,2.505
E54_0_351,0.351,,,,
E48_3_908,,3.908,,,
E69_4_659,,,,4.659,
E131_2_305,,2.305,,,
E70_1_503,,,,1.503,
E118_1_904,,1.904,,,
E1_2_204,2.204,,,,
E111_2_705,,,2.705,,
E68_0_601,,0.601,,,
E77_1_553,,,,1.553,
E46_0_501,0.501,,,,
E56_1_453,1.453,,,,
E42_4_559,,,,4.559,
E97_0_752,,,,0.752,
E142_3_808,3.808,,,,
E143_3_307,,,,3.307,
E114_0_0,,0.0,,,
E82_2_555,2.555,,,,
E18_2_806,,,,2.806,
E143_2_806,,,,2.806,
E78_4_76,,,,4.76,
E87_3_758,3.758,,,,
E1_4_709,4.709,,,,
E116_0_802,,0.802,,,
E145_3_707,,3.707,,,
E68_2_655,,2.655,,,
E27_0_752,0.752,,,,
E26_4_81,,,,4.81,
E95_1_052,,,,1.052,
E87_2_154,2.154,,,,
E126_4_459,,,,4.459,
E14_3_457,,3.457,,,
E24_0_852,,0.852,,,
E57_1_503,,1.503,,,
E134_4_108,,,4.108,,
E100_3_507,,,,3.507,
E27_0_401,0.401,,,,
E141_1_703,,,,1.703,
E30_3_307,,,,3.307,
E26_0_551,,,,0.551,
E75_1_102,,1.102,,,
E143_1_202,,,,1.202,
E59_1_754,,,,1.754,
E129_4_008,,4.008,,,
E111_4_409,,,4.409,,
E25_4_459,4.459,,,,
E18_3_858,,,,3.858,
E49_3_808,,,,,3.808
E99_0_351,,0.351,,,
E149_1_954,1.954,,,,
E84_4_86,,4.86,,,
E99_0_0,,0.0,,,
E131_0_0,,0.0,,,
E64_0_902,,,,0.902,
E75_3_156,,3.156,,,
E22_1_553,,1.553,,,
E20_4_81,4.81,,,,
E65_0_0,0.0,,,,
E115_4_309,4.309,,,,
E93_2_705,,,,2.705,
E136_2_405,2.405,,,,
E121_1_703,,,,1.703,
E86_2_255,,2.255,,,
E55_3_457,,,,3.457,
E55_0_601,,,,0.601,
E131_2_154,,2.154,,,
E10_3_507,3.507,,,,
E145_1_453,,1.453,,,
E28_4_609,,,,4.609,
E131_4_709,,4.709,,,
E19_4_96,4.96,,,,
E82_1_202,1.202,,,,
E102_1_804,,,,1.804,
E120_0_752,0.752,,,,
E130_3_156,3.156,,,,
E55_0_351,,,,0.351,
E142_4_709,4.709,,,,
E11_4_709,,,,4.709,
E42_0_2,,,,0.2,
E56_0_501,0.501,,,,
E14_4_91,,4.91,,,
E120_4_91,4.91,,,,
E108_3_457,,3.457,,,
E77_3_357,,,,3.357,
E80_2_204,,2.204,,,
E6_4_058,4.058,,,,
E142_2_154,2.154,,,,
E109_1_102,,,,1.102,
E71_1_253,,1.253,,,
E64_2_806,,,,2.806,
E96_3_958,3.958,,,,
E88_4_108,,4.108,,,
E28_3_908,,,,3.908,
E130_3_257,3.257,,,,
E111_1_503,,,1.503,,
E45_0_802,,0.802,,,
E127_1_904,,1.904,,,
E18_4_81,,,,4.81,
E68_1_754,,1.754,,,
E141_2_555,,,,2.555,
E83_2_355,2.355,,,,
E46_1_954,1.954,,,,
E82_1_854,1.854,,,,
E23_0_752,,,0.752,,
E21_3_457,,3.457,,,
E78_0_852,,,,0.852,
E1_3_808,3.808,,,,
E67_4_609,4.609,,,,
E45_2_756,,2.756,,,
E19_2_405,2.405,,,,
E71_4_459,,4.459,,,
E84_3_707,,3.707,,,
E123_4_86,4.86,,,,
E11_3_707,,,,3.707,
E28_2_505,,,,2.505,
E8_1_754,,,,1.754,
E112_2_756,2.756,,,,
E100_2_355,,,,2.355,
E107_2_906,,,,,2.906
E106_1_202,,,1.202,,
E94_4_409,,4.409,,,
E7_3_307,3.307,,,,
E107_2_204,,,,,2.204
E30_4_91,,,,4.91,
E108_0_601,,0.601,,,
E70_3_507,,,,3.507,
E139_3_607,3.607,,,,
E95_3_958,,,,3.958,
E82_1_954,1.954,,,,
E81_2_305,2.305,,,,
E146_0_251,,0.251,,,
E11_0_0,,,,0.0,
E68_0_1,,0.1,,,
E82_0_401,0.401,,,,
E38_2_705,,,,,2.705
E51_4_208,4.208,,,,
E41_2_956,,2.956,,,
E85_2_605,,2.605,,,
E42_4_76,,,,4.76,
E50_1_703,,1.703,,,
E78_4_91,,,,4.91,
E33_2_906,,,,2.906,
E55_4_86,,,,4.86,
E49_4_008,,,,,4.008
E48_2_154,,2.154,,,
E143_3_106,,,,3.106,
E136_4_76,4.76,,,,
E53_3_307,,3.307,,,
E48_3_707,,3.707,,,
E50_0_902,,0.902,,,
E113_1_703,1.703,,,,
E143_4_709,,,,4.709,
E82_3_657,3.657,,,,
E39_1_854,,1.854,,,
E127_1_854,,1.854,,,
E73_0_15,,0.15,,,
E93_4_208,,,,4.208,
E58_3_557,,,,3.557,
E38_2_856,,,,,2.856
E67_0_2,0.2,,,,
E69_2_154,,,,2.154,
E85_3_307,,3.307,,,
E100_4_709,,,,4.709,
E131_1_453,,1.453,,,
E136_0_451,0.451,,,,
E129_0_902,,0.902,,,
E145_2_756,,2.756,,,
E90_0_752,0.752,,,,
E23_2_655,,,2.655,,
E50_1_202,,1.202,,,
E66_3_156,3.156,,,,
E45_4_96,,4.96,,,
E124_4_208,,,,,4.208
E110_1_102,,1.102,,,
E113_1_002,1.002,,,,
E1_3_707,3.707,,,,
E104_0_301,,,,0.301,
E29_0_852,,0.852,,,
E49_3_507,,,,,3.507
E72_3_006,3.006,,,,
E102_0_1,,,,0.1,
E110_4_659,,4.659,,,
E40_0_651,,0.651,,,
E107_1_503,,,,,1.503
E43_0_1,,0.1,,,
E77_2_054,,,,2.054,
E109_0_802,,,,0.802,
E127_4_309,,4.309,,,
E34_2_956,,,2.956,,
E68_0_15,,0.15,,,
E100_4_91,,,,4.91,
E96_3_507,3.507,,,,
E112_3_257,3.257,,,,
E120_3_908,3.908,,,,
E66_3_707,3.707,,,,
E143_1_653,,,,1.653,
E23_3_056,,,3.056,,
E111_4_659,,,4.659,,
E18_2_355,,,,2.355,
E69_3_407,,,,3.407,
E138_3_457,3.457,,,,
E82_0_1,0.1,,,,
E111_2_204,,,2.204,,
E23_3_206,,,3.206,,
E95_1_854,,,,1.854,
E19_4_058,4.058,,,,
E25_2_255,2.255,,,,
E1_3_758,3.758,,,,
E124_3_557,,,,,3.557
E144_4_459,,4.459,,,
E102_4_158,,,,4.158,
E140_4_709,4.709,,,,
E123_1_002,1.002,,,,
E90_2_806,2.806,,,,
E8_0_351,,,,0.351,
E83_2_305,2.305,,,,
E133_3_808,,3.808,,,
E46_4_008,4.008,,,,
E108_0_301,,0.301,,,
E53_2_455,,2.455,,,
E146_3_206,,3.206,,,
E149_0_852,0.852,,,,
E141_4_158,,,,4.158,
E146_0_401,,0.401,,,
E122_2_705,,,,2.705,
E105_1_202,,,,1.202,
E126_3_006,,,,3.006,
E132_0_15,,,,0.15,
E80_3_006,,3.006,,,
E95_2_956,,,,2.956,
E60_1_954,,,,1.954,
E58_4_108,,,,4.108,
E15_0_251,,0.251,,,
E63_2_555,2.555,,,,
E74_1_754,,,,1.754,
E70_1_754,,,,1.754,
E35_0_2,,,,,0.2
E48_3_557,,3.557,,,
E139_1_102,1.102,,,,
E32_4_108,,,4.108,,
E128_0_2,,,,0.2,
E33_3_657,,,,3.657,
E102_0_802,,,,0.802,
E98_3_407,,3.407,,,
E23_1_754,,,1.754,,
E88_2_756,,2.756,,,
E18_4_058,,,,4.058,
E44_1_503,,,1.503,,
E74_0_0,,,,0.0,
E95_2_305,,,,2.305,
E125_1_002,1.002,,,,
E64_4_309,,,,4.309,
E25_1_503,1.503,,,,
E76_1_804,,,,1.804,
E75_4_409,,4.409,,,
E96_1_854,1.854,,,,
E147_1_703,,1.703,,,
E46_2_856,2.856,,,,
E129_1_202,,1.202,,,
E39_3_206,,3.206,,,
E41_3_858,,3.858,,,
E76_4_309,,,,4.309,
E63_2_906,2.906,,,,
E26_3_758,,,,3.758,
E148_0_0,,,0.0,,
E135_0_251,0.251,,,,
E64_4_76,,,,4.76,
E51_4_108,4.108,,,,
E119_2_505,,,,,2.505
E84_3_357,,3.357,,,
E122_4_309,,,,4.309,
E44_3_858,,,3.858,,
E49_0_301,,,,,0.301
E145_4_76,,4.76,,,
E20_2_305,2.305,,,,
E4_4_309,,,,4.309,
E18_1_653,,,,1.653,
E125_3_056,3.056,,,,
E75_0_301,,0.301,,,
E17_0_05,,0.05,,,
E55_0_2,,,,0.2,
E12_3_407,,,,3.407,
E60_1_804,,,,1.804,
E64_2_004,,,,2.004,
E109_2_204,,,,2.204,
E147_3_056,,3.056,,,
E72_4_709,4.709,,,,
E87_3_457,3.457,,,,
E99_0_952,,0.952,,,
E74_0_852,,,,0.852,
E4_0_05,,,,0.05,
E38_0_251,,,,,0.251
E128_0_601,,,,0.601,
E6_0_05,0.05,,,,
E112_3_206,3.206,,,,
E37_0_401,0.401,,,,
E116_1_202,,1.202,,,
E51_1_353,1.353,,,,
E19_1_703,1.703,,,,
E132_2_255,,,,2.255,
E132_0_802,,,,0.802,
E63_1_303,1.303,,,,
E147_1_904,,1.904,,,
E56_1_703,1.703,,,,
E134_1_754,,,1.754,,
E114_1_403,,1.403,,,
E65_4_559,4.559,,,,
E32_1_603,,,1.603,,
E86_2_956,,2.956,,,
E143_3_858,,,,3.858,
E137_1_202,,,,1.202,
E105_2_104,,,,2.104,
E129_0_0,,0.0,,,
E111_4_058,,,4.058,,
E65_3_206,3.206,,,,
E120_1_854,1.854,,,,
E14_3_156,,3.156,,,
E28_1_653,,,,1.653,
E65_4_659,4.659,,,,
E81_4_359,4.359,,,,
E33_3_507,,,,3.507,
E138_4_409,4.409,,,,
E50_3_607,,3.607,,,
E68_3_707,,3.707,,,
E137_0_0,,,,0.0,
E123_3_808,3.808,,,,
E0_1_754,,,,1.754,
E61_4_81,,,,4.81,
E88_1_804,,1.804,,,
E43_1_754,,1.754,,,
E28_2_806,,,,2.806,
E143_3_908,,,,3.908,
E109_3_307,,,,3.307,
E85_2_705,,2.705,,,
E145_0_852,,0.852,,,
E76_4_81,,,,4.81,
E83_1_253,1.253,,,,
E53_3_056,,3.056,,,
E67_0_351,0.351,,,,
E101_0_952,,0.952,,,
E45_2_605,,2.605,,,
E52_0_952,,,,0.952,
E77_0_501,,,,0.501,
E118_3_557,,3.557,,,
E102_3_657,,,,3.657,
E29_0_0,,0.0,,,
E46_2_255,2.255,,,,
E43_1_804,,1.804,,,
E133_3_156,,3.156,,,
E61_1_954,,,,1.954,
E99_2_906,,2.906,,,
E76_3_056,,,,3.056,
E38_1_703,,,,,1.703
E57_3_206,,3.206,,,
E39_4_76,,4.76,,,
E119_0_752,,,,,0.752
E30_1_954,,,,1.954,
E106_1_804,,,1.804,,
E121_0_752,,,,0.752,
E40_0_451,,0.451,,,
E134_2_956,,,2.956,,
E13_0_902,,0.902,,,
E129_3_557,,3.557,,,
E62_1_754,,,,,1.754
E33_1_553,,,,1.553,
E67_2_054,2.054,,,,
E17_4_359,,4.359,,,
E14_0_752,,0.752,,,
E108_2_455,,2.455,,,
E80_4_208,,4.208,,,
E31_2_906,,,,,2.906
E101_4_158,,4.158,,,
E99_1_052,,1.052,,,
E80_3_507,,3.507,,,
E62_3_958,,,,,3.958
E49_1_603,,,,,1.603
E93_3_607,,,,3.607,
E33_2_455,,,,2.455,
E109_0_902,,,,0.902,
