PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4,PseudoTime5
E69_2_806,NA,45.421012573809,NA,NA,NA
E91_1_804,22.0092329790273,NA,NA,NA,NA
E6_0_551,35.9853735434811,NA,NA,NA,NA
E108_3_908,NA,NA,71.573130469433,NA,NA
E20_2_004,49.6042090306964,NA,NA,NA,NA
E27_3_457,70.572939105667,NA,NA,NA,NA
E126_3_056,NA,70.9396505546777,NA,NA,NA
E48_4_409,NA,NA,59.9088598141511,NA,NA
E91_4_609,NA,50.4049003815065,NA,NA,NA
E37_0_802,25.6163530077855,NA,NA,NA,NA
E31_0_501,8.57134975609428,7.64737265355042,3.67888063812496,11.7407184323241,11.0052539306967
E76_4_359,NA,54.4373149295532,NA,NA,NA
E51_3_607,79.0627101429955,NA,NA,NA,NA
E26_1_152,15.4475147662808,NA,NA,NA,NA
E80_3_357,NA,NA,43.3540834287087,NA,NA
E23_0_401,NA,NA,NA,28.8216982518592,29.0592762834976
E61_3_056,NA,75.8287699276727,NA,NA,NA
E29_0_802,NA,NA,14.1981281014672,NA,NA
E18_2_054,NA,57.2005916673481,NA,NA,NA
E41_1_102,NA,NA,52.5529384660803,NA,NA
E110_2_204,NA,NA,45.5416581682548,NA,NA
E111_3_908,NA,NA,NA,65.6515393525894,NA
E34_4_709,NA,NA,NA,60.8453546831073,NA
E76_1_253,NA,59.1017419309879,NA,NA,NA
E60_0_852,NA,56.5885806998623,NA,NA,NA
E57_0_701,NA,NA,24.8318287952838,NA,NA
E123_4_509,34.8704241602045,NA,NA,NA,NA
E53_2_756,NA,NA,36.3167651344891,NA,NA
E36_4_559,60.5916098660771,NA,NA,NA,NA
E17_1_303,NA,NA,29.2976492250965,NA,NA
E125_1_253,78.1310008911792,NA,NA,NA,NA
E38_2_305,NA,NA,NA,NA,48.7969441453249
E123_0_952,28.9257959806077,NA,NA,NA,NA
E16_1_703,NA,32.6520134156578,NA,NA,NA
E98_3_858,NA,NA,50.0100116315993,NA,NA
E19_1_653,79.0627101429955,NA,NA,NA,NA
E100_4_008,NA,50.7630592861114,NA,NA,NA
E120_0_251,7.24986817063744,8.02807381488334,3.5336852694582,10.5323561648879,10.0242443796542
E36_1_703,79.0627101429955,NA,NA,NA,NA
E66_0_05,0.790309853028537,0.791993158952937,0.790397701050141,0.79081484344573,0.790799175387768
E100_2_906,NA,48.0079696852935,NA,NA,NA
E129_4_91,NA,NA,60.4614178594272,NA,NA
E82_0_902,27.0500349434528,NA,NA,NA,NA
E83_2_054,59.8168192423,NA,NA,NA,NA
E15_4_96,NA,NA,41.5751938842517,NA,NA
E109_2_655,NA,24.1349330852986,NA,NA,24.7462992458084
E7_1_553,21.4902374748416,NA,NA,NA,NA
E61_1_503,NA,35.9353962414243,NA,NA,NA
E22_1_052,NA,NA,39.6208221303358,NA,NA
E42_3_557,NA,56.6591383977475,NA,NA,NA
E94_2_906,NA,NA,32.9910931163482,NA,NA
E106_2_204,NA,NA,NA,56.7391135829554,NA
E144_2_004,NA,NA,44.5087240390016,NA,NA
E117_1_453,20.4376519983223,NA,NA,NA,NA
E87_0_401,8.53096772010689,5.20979140114742,3.84529955641098,5.6727879284951,5.72186175940636
E63_4_008,53.2842524542173,NA,NA,NA,NA
E144_2_204,NA,NA,44.7787988592023,NA,NA
E98_1_102,NA,NA,51.4196169007566,NA,NA
E114_4_259,NA,NA,68.2690870236051,NA,NA
E84_3_908,NA,NA,52.5967985145324,NA,NA
E145_2_154,NA,NA,70.2183529643535,NA,NA
E121_3_357,NA,63.2863392248651,NA,NA,NA
E61_0_351,6.18750701353136,10.1491637941438,3.3255041070552,10.9323994419018,10.7984428698952
E149_4_509,70.6724122479035,NA,NA,NA,NA
E77_1_854,NA,56.0774350337568,NA,NA,NA
E8_0_701,NA,25.2789689317997,NA,NA,NA
E113_3_958,69.3268807649101,NA,NA,NA,NA
E139_1_403,60.6064316296394,NA,NA,NA,NA
E75_0_1,0.651841530800773,0.647480538417367,0.650159773448886,0.649121081271279,0.648973110553556
E3_2_605,NA,NA,35.2002704985675,NA,NA
E45_4_158,NA,NA,44.7452286693597,NA,NA
E123_2_305,55.8152961235925,NA,NA,NA,NA
E82_0_601,18.0481492157985,NA,NA,NA,NA
E30_3_707,NA,59.417661981802,NA,NA,NA
E0_0_701,NA,25.3707761168462,NA,NA,NA
E57_3_908,NA,NA,54.596127277378,NA,NA
E45_4_659,NA,NA,68.5725876088178,NA,NA
E97_4_309,NA,40.1204091526168,NA,NA,NA
E132_3_056,NA,60.1091041591895,NA,NA,NA
E68_1_002,NA,NA,79.1958248232823,NA,NA
E137_0_351,7.39343140703374,11.6700651947998,NA,14.4861225652733,14.0188606013831
E34_4_91,NA,NA,NA,57.2926134303327,NA
E148_4_96,NA,NA,NA,59.5861200839611,NA
E1_2_004,45.1994354329033,NA,NA,NA,NA
E50_0_2,NA,NA,22.8560085739553,NA,NA
E7_4_309,45.922672185617,NA,NA,NA,NA
E119_1_403,NA,NA,NA,NA,48.5771562495979
E120_2_555,77.6418869786009,NA,NA,NA,NA
E65_1_603,46.7340182217642,NA,NA,NA,NA
E29_2_405,NA,NA,57.3764652405946,NA,NA
E124_4_158,NA,NA,NA,NA,48.5784578812222
E79_0_15,0.757605176859137,8.86523181641655,0.756593872843972,7.29613102948359,7.47270830228433
E63_4_158,55.3384077923635,NA,NA,NA,NA
E7_0_651,12.4871340517645,NA,9.83951732010577,NA,NA
E7_3_006,52.5552358678632,NA,NA,NA,NA
E134_4_86,NA,NA,NA,56.5557979043312,NA
E78_3_758,NA,75.8287699276727,NA,NA,NA
E55_2_906,NA,63.0914996574313,NA,NA,NA
E79_0_0,NA,13.2851963926755,NA,11.7025877010546,12.1229394509458
E106_2_104,NA,NA,NA,58.0446255444877,NA
E77_4_81,NA,45.6157212626652,NA,NA,NA
E49_3_206,NA,NA,NA,NA,50.8117398292978
E23_2_305,NA,NA,NA,61.2195880783438,NA
E127_0_351,NA,NA,22.0016443867421,NA,NA
E55_3_607,NA,41.1919645195084,NA,NA,NA
E138_2_705,49.3371582876271,NA,NA,NA,NA
E81_1_152,55.9177550336722,NA,NA,NA,NA
E37_1_904,64.9007116233909,NA,NA,NA,NA
E61_3_106,NA,74.7712459511348,NA,NA,NA
E145_4_309,NA,NA,77.8597383173568,NA,NA
E6_1_703,74.3418464202922,NA,NA,NA,NA
E29_1_353,NA,NA,27.5218921916619,NA,NA
E1_0_501,14.9965377249132,NA,NA,NA,NA
E80_1_102,NA,NA,18.8431560839356,NA,NA
E107_2_154,NA,NA,NA,NA,49.3586712143818
E79_0_601,NA,NA,21.3451920028154,NA,NA
E107_4_81,NA,NA,NA,NA,52.3721194867165
E47_3_507,NA,NA,51.268955197673,NA,NA
E61_0_501,NA,NA,NA,NA,27.5655519362914
E52_0_0,NA,13.8512170397213,NA,12.3313194160823,12.7350581004874
E37_3_457,47.8275064078246,NA,NA,NA,NA
E107_3_657,NA,NA,NA,NA,55.1745953925844
E52_2_906,NA,52.8454725128265,NA,NA,NA
E101_1_052,NA,NA,79.1958248232823,NA,NA
E92_3_607,NA,NA,32.0233327064558,NA,NA
E22_3_858,NA,NA,77.29968529961,NA,NA
E13_2_004,NA,NA,63.9549010449077,NA,NA
E110_1_353,NA,NA,27.6768867456858,NA,NA
E118_3_858,NA,NA,35.9186936446882,NA,NA
E62_1_804,NA,NA,NA,NA,54.425917796466
E91_3_006,NA,34.6598259294039,NA,NA,NA
E43_1_603,NA,NA,20.3681718515085,NA,NA
E108_4_208,NA,NA,61.0781918675337,NA,NA
E122_1_052,NA,27.1496316471492,NA,NA,NA
E123_1_553,48.0141662825297,NA,NA,NA,NA
E15_0_401,0,0,12.0044409071666,0,0
E89_2_555,NA,49.3285682755785,NA,NA,NA
E77_2_355,NA,52.758559266052,NA,NA,NA
E47_2_906,NA,NA,39.3823382778101,NA,NA
E87_0_0,5.31815722798296,13.0485258971277,NA,11.6340051533542,12.0213302865849
E70_0_802,23.8169686511102,NA,NA,NA,NA
E80_4_259,NA,NA,74.3347867813094,NA,NA
E60_1_202,NA,57.8519289497611,NA,NA,NA
E134_0_651,NA,NA,NA,35.0254495640816,NA
E14_2_555,NA,NA,33.7866866568775,NA,NA
E140_3_858,39.3226231791839,NA,NA,NA,NA
E34_1_603,NA,NA,NA,59.1084494594314,NA
E136_1_854,72.9792886936768,NA,NA,NA,NA
E89_0_15,0,0,0,0,0
E109_3_958,NA,45.719043120194,NA,NA,NA
E20_4_609,46.8190307196826,NA,NA,NA,NA
E91_2_605,NA,75.8287699276727,NA,NA,NA
E64_1_503,NA,35.2689270271086,NA,NA,NA
E99_4_76,NA,NA,59.867951288566,NA,NA
E65_2_255,42.518084769538,NA,NA,NA,NA
E65_4_008,49.2695674282154,NA,NA,NA,NA
E81_1_553,37.9289025770897,NA,NA,NA,NA
E56_3_407,55.6552560455648,NA,NA,NA,NA
E35_1_453,NA,NA,NA,NA,46.489918963872
E6_0_351,35.4537046745095,NA,NA,NA,NA
E99_1_553,NA,NA,50.0861867517226,NA,NA
E47_2_405,NA,NA,50.7400387908186,NA,NA
E23_0_351,NA,NA,NA,28.1057740195802,28.4771252627504
E83_0_852,8.76649264856412,4.7975770374352,3.96511362872643,5.12921509059429,5.19011523566837
E65_1_303,40.4091880033465,NA,NA,NA,NA
E119_1_052,NA,NA,NA,32.8409295847099,31.8711367576647
E0_2_405,NA,61.2194389228609,NA,NA,NA
E106_4_609,NA,NA,NA,60.7162280087538,NA
E37_4_609,63.548910105757,NA,NA,NA,NA
E147_1_353,NA,NA,11.856780549521,NA,NA
E143_2_505,NA,69.0883864009231,NA,NA,NA
E104_3_206,NA,52.5646805878477,NA,NA,NA
E1_1_754,65.6661524755596,NA,NA,NA,NA
E50_3_006,NA,NA,54.6293842076403,NA,NA
E53_3_407,NA,NA,68.409848692222,NA,NA
E19_4_86,71.7522839015965,NA,NA,NA,NA
E131_0_251,NA,NA,14.5650325230431,0,0
E15_0_05,5.37329257452121,11.2420941202227,2.98127820990125,10.4708174021714,10.717090479747
E37_4_86,48.5454798230056,NA,NA,NA,NA
E128_2_305,NA,53.3227054395289,NA,NA,NA
E64_0_05,4.125564724987,10.2172848049921,2.44502802528733,8.90811217519741,9.24177597196084
E131_4_158,NA,NA,67.1628471830724,NA,NA
E70_0_1,0.0130360537574117,0.0130369362522793,0.0130338102001867,0.0130369362523271,0.0130361535765022
E8_2_405,NA,69.181594607544,NA,NA,NA
E49_2_255,NA,NA,NA,NA,47.2798991195475
E80_0_651,0,0,12.4441875746537,0,0
E71_2_455,NA,NA,49.9613113188889,NA,NA
E119_3_307,NA,NA,NA,NA,54.2748718215965
E130_1_453,24.5487684137969,NA,NA,NA,NA
E123_2_104,45.5066465252358,NA,NA,NA,NA
E47_3_006,NA,NA,43.9209777658585,NA,NA
E68_1_553,NA,NA,61.8918483263615,NA,NA
E63_4_76,69.7865523445246,NA,NA,NA,NA
E125_0_1,5.18719155208008,5.15809930339112,3.40320930773467,5.25454736415227,5.27747355193223
E8_0_501,2.42636009606573,6.55360220886223,1.93699112274179,2.42632220932696,2.41537860468544
E3_0_802,NA,NA,24.4956433272086,NA,NA
E63_4_259,38.8438085128544,NA,NA,NA,NA
E90_1_954,72.7442849768795,NA,NA,NA,NA
E140_2_054,42.2720560973815,NA,NA,NA,NA
E50_4_709,NA,NA,52.8695780565868,NA,NA
E111_4_609,NA,NA,NA,65.6091263193042,NA
E76_3_758,NA,75.100708798364,NA,NA,NA
E101_3_657,NA,NA,58.3125713652875,NA,NA
E78_3_307,NA,64.2869902891776,NA,NA,NA
E83_1_904,59.6410247515082,NA,NA,NA,NA
E92_3_106,NA,NA,54.4543954705038,NA,NA
E13_1_804,NA,NA,43.2665139649022,NA,NA
E101_3_307,NA,NA,79.1958248232823,NA,NA
E93_4_509,NA,59.4223104858881,NA,NA,NA
E97_0_651,NA,22.680518259869,NA,NA,NA
E69_3_457,NA,65.594980401308,NA,NA,NA
E124_3_908,NA,NA,NA,NA,55.1410604062097
E114_0_15,5.01032232531394,4.63375552594839,3.45566089136122,4.71337143751132,4.73676619433891
E112_1_603,75.652602375614,NA,NA,NA,NA
E131_2_906,NA,NA,77.4738274196004,NA,NA
E120_3_958,79.0627101429955,NA,NA,NA,NA
E132_3_808,NA,45.8209570354611,NA,NA,NA
E26_0_501,NA,NA,13.4157446637524,NA,NA
E54_0_651,49.538734444813,NA,NA,NA,NA
E62_3_707,NA,NA,NA,NA,47.2419116766755
E118_2_756,NA,NA,36.4877657094348,NA,NA
E134_3_357,NA,NA,NA,60.7542776831095,NA
E106_0_601,NA,NA,NA,30.4081145741334,30.0036255169686
E137_0_752,NA,NA,NA,NA,32.9470961184591
E98_0_0,NA,14.8620350387672,NA,12.9718076295236,13.4032275921393
E41_1_804,NA,NA,49.2246194868703,NA,NA
E39_2_355,NA,NA,43.5745243719641,NA,NA
E113_2_806,70.6261081580315,NA,NA,NA,NA
E31_0_2,5.31815722798296,6.49385322089316,3.22655490224798,6.60344854447975,6.62847108309168
E13_1_703,NA,NA,52.1570785697867,NA,NA
E95_1_553,NA,32.1258723265355,NA,NA,NA
E34_3_908,NA,NA,NA,66.0627864297307,NA
E15_4_158,NA,NA,69.3752738919356,NA,NA
E121_2_305,NA,74.9113361099529,NA,NA,NA
E70_3_958,NA,59.2043483181148,NA,NA,NA
E36_2_555,40.3270472784046,NA,NA,NA,NA
E44_0_902,NA,NA,NA,33.2536507912028,31.5778953948951
E118_3_457,NA,NA,42.3671049138136,NA,NA
E135_1_653,45.9358428011132,NA,NA,NA,NA
E7_2_054,49.0473512412811,NA,NA,NA,NA
E112_4_259,53.8380979914619,NA,NA,NA,NA
E79_4_81,NA,NA,78.4052075106411,NA,NA
E52_4_409,NA,60.0887547725344,NA,NA,NA
E124_3_457,NA,NA,NA,NA,50.1038203147859
E60_1_854,NA,53.2770698847354,NA,NA,NA
E135_1_854,71.0710358596256,NA,NA,NA,NA
E127_0_902,NA,NA,76.1887040303491,NA,NA
E68_0_651,NA,NA,74.8362048687148,NA,NA
E122_3_858,NA,40.4064946581762,NA,NA,NA
E116_0_251,0,0,0,0,0
E95_0_852,NA,NA,NA,24.1232583862958,24.6356708554931
E34_4_208,NA,NA,NA,61.5363604090542,NA
E23_0_05,2.01180803639962,1.97255992988629,1.89393790925267,1.99318519074099,1.98736781161032
E149_2_655,36.1083521184008,NA,NA,NA,NA
E3_4_91,NA,NA,35.2390103282372,NA,NA
E142_4_559,56.0532853479056,NA,NA,NA,NA
E44_2_004,NA,NA,NA,59.7666385519145,NA
E149_4_409,79.0627101429955,NA,NA,NA,NA
E87_2_104,64.9449443952699,NA,NA,NA,NA
E111_3_858,NA,NA,NA,64.8478201278614,NA
E6_2_455,52.0187973844023,NA,NA,NA,NA
E74_1_002,23.9687085223703,NA,NA,NA,NA
E57_0_651,NA,NA,25.0776175124331,NA,NA
E121_2_605,NA,26.8405086840431,NA,NA,NA
E37_1_804,66.7077254974939,NA,NA,NA,NA
E94_1_303,NA,NA,47.9027933911467,NA,NA
E60_4_659,NA,51.5883685148225,NA,NA,NA
E104_4_409,NA,56.561563356131,NA,NA,NA
E73_3_958,NA,NA,69.4747365145198,NA,NA
E70_2_004,NA,35.6094677260384,NA,NA,NA
E23_3_557,NA,NA,NA,63.2081839241959,NA
E54_0_701,49.626340199823,NA,NA,NA,NA
E56_3_607,67.0677206386334,NA,NA,NA,NA
E111_2_054,NA,NA,NA,60.5852306220887,NA
E115_4_86,56.6056367375528,NA,NA,NA,NA
E9_3_407,NA,66.5124587131525,NA,NA,NA
E10_4_309,75.6263361388068,NA,NA,NA,NA
E16_2_455,NA,72.042168796004,NA,NA,NA
E23_2_956,NA,NA,NA,57.1210624249328,NA
E141_4_76,NA,42.6884599846988,NA,NA,NA
E103_2_956,NA,NA,46.2780113025124,NA,NA
E13_3_156,NA,NA,79.1958248232823,NA,NA
E116_3_206,NA,NA,38.6138338336926,NA,NA
E78_3_707,NA,62.7289521059254,NA,NA,NA
E2_0_1,1.52769648222056,1.46342354446143,1.44007706242559,1.49066084120915,1.48739099736835
E8_3_657,NA,46.9357586695823,NA,NA,NA
E108_3_357,NA,NA,78.6657401399917,NA,NA
E60_2_856,NA,64.7127083442502,NA,NA,NA
E147_3_257,NA,NA,50.8480708108436,NA,NA
E96_4_259,53.0221707648504,NA,NA,NA,NA
E107_2_104,NA,NA,NA,NA,53.7665154636512
E85_3_407,NA,NA,58.6900097770148,NA,NA
E131_2_255,NA,NA,47.746897115531,NA,NA
E82_1_102,66.3791209413729,NA,NA,NA,NA
E142_1_353,53.0221707648504,NA,NA,NA,NA
E4_4_208,NA,36.3204119472456,NA,NA,NA
E56_3_707,57.2976092015652,NA,NA,NA,NA
E22_3_507,NA,NA,56.6132608997634,NA,NA
E46_3_507,79.0627101429955,NA,NA,NA,NA
E45_0_852,NA,NA,35.0354111543038,NA,NA
E29_2_906,NA,NA,74.5684747931795,NA,NA
E76_3_808,NA,68.0279276593647,NA,NA,NA
E145_0_601,NA,NA,26.1409809425937,NA,NA
E33_3_557,NA,54.4621109208397,NA,NA,NA
E55_3_407,NA,59.6096742786187,NA,NA,NA
E23_3_657,NA,NA,NA,63.3690106570512,NA
E54_2_455,50.1747498306651,NA,NA,NA,NA
E101_0_601,NA,NA,62.8868203517964,NA,NA
E58_0_401,NA,NA,NA,22.5540915513484,22.1506720209558
E7_1_353,20.7750750745446,NA,NA,NA,NA
E45_1_553,NA,NA,29.5538478965072,NA,NA
E138_0_2,8.29629004337544,4.64430825363037,3.98740213568388,4.84370217523389,4.89518800270198
E122_0_802,NA,NA,NA,22.7749679117751,22.9479064494105
E90_1_854,79.0627101429955,NA,NA,NA,NA
E11_0_752,NA,24.4268262769753,NA,NA,21.1110008943941
E14_4_609,NA,NA,48.8312268715345,NA,NA
E105_1_002,20.5436680452322,NA,NA,NA,NA
E26_3_858,NA,60.2849152520633,NA,NA,NA
E47_2_004,NA,NA,47.6915685911787,NA,NA
E111_0_251,6.06465882806648,4.07417868033978,3.94876404722327,4.16772955001719,4.20011079508149
E48_4_058,NA,NA,58.6702061536189,NA,NA
E105_2_305,NA,64.195004855239,NA,NA,NA
E22_4_108,NA,NA,79.1958248232823,NA,NA
E33_0_0,5.53180572682948,13.0772237281164,NA,12.2088400358405,12.4887026792342
E63_1_002,34.4828279045979,NA,NA,NA,NA
E96_4_76,43.2365080729216,NA,NA,NA,NA
E113_1_202,54.3294100736238,NA,NA,NA,NA
E37_3_407,48.8989606635897,NA,NA,NA,NA
E145_0_251,0,0,0,0,0
E89_3_006,NA,40.4843559196712,NA,NA,NA
E146_2_104,NA,NA,52.5529384660803,NA,NA
E65_1_754,43.2099860798682,NA,NA,NA,NA
E51_0_952,27.8351832554211,NA,NA,NA,NA
E127_0_1,1.54789385026946,1.53779147064452,1.53038895518096,1.54208613508603,1.54152409902117
E14_0_401,4.52107280181609,8.07484900819133,2.76931840203248,7.45264511204347,7.55130077342853
E22_4_158,NA,NA,77.881057354786,NA,NA
E65_1_904,68.8002181318033,NA,NA,NA,NA
E106_2_655,NA,NA,NA,64.6832245866616,NA
E137_3_758,NA,63.9727564496744,NA,NA,NA
E83_2_906,69.5985839318026,NA,NA,NA,NA
E96_3_908,73.8390032197545,NA,NA,NA,NA
E33_2_555,NA,61.7391005113634,NA,NA,NA
E78_2_605,NA,NA,NA,27.9100267928664,28.9196470185827
E46_3_908,79.0627101429955,NA,NA,NA,NA
E24_3_557,NA,NA,63.0219672130242,NA,NA
E135_0_601,37.1881676244989,NA,NA,NA,NA
E104_1_804,NA,25.8060602999691,NA,NA,NA
E88_1_653,NA,NA,77.3533766735162,NA,NA
E9_1_253,NA,65.459762570364,NA,NA,NA
E119_1_353,NA,NA,NA,NA,51.1386296877289
E30_1_904,NA,54.0953744115164,NA,NA,NA
E71_3_156,NA,NA,65.4204513952432,NA,NA
E145_1_102,NA,NA,31.2433685186376,NA,NA
E135_3_557,70.252502084432,NA,NA,NA,NA
E5_3_257,NA,42.4892251637167,NA,NA,NA
E62_2_004,NA,NA,NA,NA,48.1052811464361
E125_0_852,54.331297140432,NA,NA,NA,NA
E74_0_501,16.3218697997788,NA,NA,NA,NA
E110_0_601,NA,NA,15.2992109429162,NA,0
E20_3_006,42.846800836602,NA,NA,NA,NA
E49_3_607,NA,NA,NA,NA,49.9202608032532
E1_1_954,55.8822112451577,NA,NA,NA,NA
E37_2_806,37.3853219047199,NA,NA,NA,NA
E62_1_152,NA,NA,NA,NA,45.3664091886396
E40_1_904,NA,NA,40.3491915508815,NA,NA
E122_0_651,12.708940525163,NA,NA,12.1951251015764,10.9601437192338
E0_1_653,NA,50.8553219591513,NA,NA,NA
E49_4_208,NA,NA,NA,NA,51.6160054262992
E133_4_86,NA,NA,40.5606953980317,NA,NA
E143_3_006,NA,69.9068726702915,NA,NA,NA
E55_4_559,NA,60.0380000773129,NA,NA,NA
E125_2_355,44.480470834724,NA,NA,NA,NA
E33_1_503,NA,58.4794279529741,NA,NA,NA
E83_2_154,52.0070862320259,NA,NA,NA,NA
E131_1_954,NA,NA,46.0265111627285,NA,NA
E20_0_301,NA,NA,NA,19.6119294674991,19.1365938418246
E95_1_904,NA,75.3384610346731,NA,NA,NA
E69_3_006,NA,62.6672956467863,NA,NA,NA
E118_4_609,NA,NA,56.5846660361059,NA,NA
E85_0_501,0,0,12.5580835452813,0,0
E6_3_206,76.5940144859761,NA,NA,NA,NA
E108_0_251,0,0,0,0,0
E16_4_459,NA,75.8287699276727,NA,NA,NA
E149_4_91,58.5901464922796,NA,NA,NA,NA
E19_2_154,72.5642117364964,NA,NA,NA,NA
