,PseudoTime0,PseudoTime1,PseudoTime2
E63_6_488,,,6.488
E14_6_328,,,6.328
E91_3_204,,3.204,
E84_2_323,,,2.323
E131_7_85,,7.85,
E24_7_289,7.289,,
E115_1_121,,1.121,
E129_5_046,,,5.046
E62_3_204,,3.204,
E130_2_003,,2.003,
E1_4_806,,,4.806
E7_0_721,0.721,,
E142_7_69,,,7.69
E147_3_284,,,3.284
E69_1_121,,1.121,
E60_1_442,,1.442,
E35_5_287,,5.287,
E142_7_449,,,7.449
E37_2_163,2.163,,
E123_2_884,,2.884,
E86_7_289,7.289,,
E96_5_207,5.207,,
E81_2_163,2.163,,
E115_2_243,,2.243,
E127_6_008,,6.008,
E29_6_648,,,6.648
E99_2_323,,,2.323
E109_5_687,,5.687,
E24_1_202,1.202,,
E30_2_483,,2.483,
E63_5_046,,,5.046
E122_4_406,,,4.406
E124_4_566,4.566,,
E41_0_881,,0.881,
E10_2_563,,,2.563
E53_7_529,,7.529,
E107_2_483,,2.483,
E146_7_449,,7.449,
E92_7_529,,,7.529
E134_0_08,0.08,,
E17_2_083,,2.083,
E16_5_927,5.927,,
E149_7_369,7.369,,
E131_4_406,,4.406,
E115_4_486,,4.486,
E70_2_483,2.483,,
E136_6_728,,,6.728
E35_6_488,,6.488,
E82_1_202,1.202,,
E41_2_964,,2.964,
E69_0_32,,0.32,
E118_0_801,0.801,,
E139_3_284,,,3.284
E90_3_685,3.685,,
E146_4_406,,4.406,
E145_0_0,,,0.0
E135_6_248,6.248,,
E70_4_966,4.966,,
E127_3_444,,3.444,
E80_6_728,,6.728,
E24_1_442,1.442,,
E111_3_925,3.925,,
E17_7_93,,7.93,
E146_7_369,,7.369,
E37_5_607,5.607,,
E60_0_721,,0.721,
E115_6_809,,6.809,
E139_0_801,,,0.801
E106_6_168,6.168,,
E126_6_488,,6.488,
E19_2_403,,2.403,
E65_0_801,0.801,,
E126_2_804,,2.804,
E11_3_765,,3.765,
E123_2_323,,2.323,
E15_3_765,,3.765,
E101_0_881,,0.881,
E134_0_641,0.641,,
E146_1_682,,1.682,
E101_6_568,,6.568,
E139_7_69,,,7.69
E34_2_323,2.323,,
E67_6_568,,6.568,
E142_1_602,,,1.602
E139_0_0,,,0.0
E38_1_362,,1.362,
E82_3_204,3.204,,
E131_5_687,,5.687,
E44_1_922,1.922,,
E42_0_16,,,0.16
E58_4_566,,,4.566
E34_4_165,4.165,,
E7_4_726,4.726,,
E139_4_806,,,4.806
E96_7_61,7.61,,
E64_5_287,5.287,,
E7_4_566,4.566,,
E46_6_568,,,6.568
E106_1_682,1.682,,
E44_1_442,1.442,,
E145_3_044,,,3.044
E6_2_804,,,2.804
E30_6_488,,6.488,
E125_5_287,5.287,,
E1_5_126,,,5.126
E129_0_801,,,0.801
E23_7_369,7.369,,
E67_3_284,,3.284,
E13_6_648,,,6.648
E120_0_32,,0.32,
E118_6_969,6.969,,
E31_5_207,,5.207,
E53_2_323,,2.323,
E105_0_24,0.24,,
E86_0_401,0.401,,
E127_2_723,,2.723,
E2_1_842,1.842,,
E106_1_041,1.041,,
E64_3_925,3.925,,
E23_5_447,5.447,,
E42_6_889,,,6.889
E22_4_886,,,4.886
E98_4_325,,,4.325
E95_5_447,,,5.447
E120_3_605,,3.605,
E34_2_243,2.243,,
E118_4_646,4.646,,
E128_7_289,,7.289,
E19_7_289,,7.289,
E122_1_442,,,1.442
E103_4_806,,4.806,
E131_5_527,,5.527,
E136_2_323,,,2.323
E78_0_32,,,0.32
E13_3_124,,,3.124
E36_3_044,,3.044,
E86_5_046,5.046,,
E79_1_121,1.121,,
E38_1_602,,1.602,
E20_4_966,,,4.966
E113_0_24,,,0.24
E92_3_364,,,3.364
E93_0_24,0.24,,
E56_3_925,,,3.925
E142_0_08,,,0.08
E136_4_165,,,4.165
E102_6_648,,,6.648
E35_3_364,,3.364,
E145_5_126,,,5.126
E17_4_726,,4.726,
E65_0_881,0.881,,
E13_4_165,,,4.165
E136_6_328,,,6.328
E140_6_648,,,6.648
E25_5_687,5.687,,
E36_3_925,,3.925,
E22_4_726,,,4.726
E129_4_245,,,4.245
E93_1_602,1.602,,
E4_3_284,,,3.284
E81_4_085,4.085,,
E70_7_69,7.69,,
E89_1_362,1.362,,
E16_0_481,0.481,,
E107_4_806,,4.806,
E101_7_129,,7.129,
E86_1_041,1.041,,
E37_6_488,6.488,,
E139_5_767,,,5.767
E8_7_69,,7.69,
E135_6_969,6.969,,
E146_0_481,,0.481,
E75_4_325,4.325,,
E4_5_607,,,5.607
E40_4_886,4.886,,
E13_5_126,,,5.126
E146_2_964,,2.964,
E95_0_08,,,0.08
E140_0_481,,,0.481
E37_5_447,5.447,,
E14_0_561,,,0.561
E124_0_0,0.0,,
E15_3_845,,3.845,
E11_4_406,,4.406,
E11_3_605,,3.605,
E122_4_245,,,4.245
E103_1_522,,1.522,
E58_2_403,,,2.403
E68_2_083,,,2.083
E0_0_24,,0.24,
E63_4_966,,,4.966
E80_6_168,,6.168,
E130_3_044,,3.044,
E42_3_524,,,3.524
E103_0_08,,0.08,
E127_1_762,,1.762,
E23_2_804,2.804,,
E22_7_69,,,7.69
E95_5_767,,,5.767
E70_3_845,3.845,,
E57_6_008,,6.008,
E128_5_767,,5.767,
E91_0_08,,0.08,
E1_6_728,,,6.728
E111_2_243,2.243,,
E149_4_566,4.566,,
E90_0_961,0.961,,
E3_6_408,,6.408,
E105_2_964,2.964,,
E102_5_046,,,5.046
E107_2_163,,2.163,
E68_0_0,,,0.0
E135_6_408,6.408,,
E22_0_801,,,0.801
E109_5_447,,5.447,
E83_2_003,,,2.003
E17_1_121,,1.121,
E136_4_806,,,4.806
E63_2_403,,,2.403
E134_5_607,5.607,,
E1_7_209,,,7.209
E24_2_323,2.323,,
E105_7_129,7.129,,
E136_7_449,,,7.449
E133_3_444,,3.444,
E57_4_646,,4.646,
E120_0_08,,0.08,
E46_2_804,,,2.804
E124_7_529,7.529,,
E130_7_049,,7.049,
E4_0_16,,,0.16
E40_3_524,3.524,,
E63_0_16,,,0.16
E80_3_765,,3.765,
E25_6_488,6.488,,
E105_7_69,7.69,,
E131_3_124,,3.124,
E20_3_444,,,3.444
E84_7_69,,,7.69
E57_4_005,,4.005,
E105_5_367,5.367,,
E5_7_77,7.77,,
E35_3_605,,3.605,
E65_5_527,5.527,,
E47_2_403,,,2.403
E98_1_682,,,1.682
E101_2_243,,2.243,
E109_7_69,,7.69,
E31_1_922,,1.922,
E8_3_524,,3.524,
E140_6_088,,,6.088
E115_1_522,,1.522,
E146_3_685,,3.685,
E113_4_566,,,4.566
E127_5_527,,5.527,
E98_3_845,,,3.845
E16_7_129,7.129,,
E143_4_806,,,4.806
E22_5_927,,,5.927
E102_3_765,,,3.765
E14_0_0,,,0.0
E22_1_121,,,1.121
E3_0_16,,0.16,
E101_2_804,,2.804,
E95_7_209,,,7.209
E22_7_129,,,7.129
E137_6_648,6.648,,
E122_4_325,,,4.325
E46_3_204,,,3.204
E46_7_209,,,7.209
E115_5_447,,5.447,
E23_7_85,7.85,,
E31_6_889,,6.889,
E22_2_643,,,2.643
E30_7_77,,7.77,
E38_0_32,,0.32,
E126_6_889,,6.889,
E78_0_08,,,0.08
E22_2_804,,,2.804
E98_2_643,,,2.643
E14_7_61,,,7.61
E105_1_522,1.522,,
E82_0_08,0.08,,
E65_2_163,2.163,,
E68_5_847,,,5.847
E56_4_085,,,4.085
E22_4_325,,,4.325
E91_6_088,,6.088,
E58_7_93,,,7.93
E36_4_406,,4.406,
E60_3_765,,3.765,
E140_4_165,,,4.165
E53_2_884,,2.884,
E40_2_563,2.563,,
E56_0_16,,,0.16
E65_6_728,6.728,,
E139_1_442,,,1.442
E34_3_284,3.284,,
E144_7_85,7.85,,
E4_4_005,,,4.005
E8_6_008,,6.008,
E23_6_809,6.809,,
E91_2_083,,2.083,
E132_4_566,4.566,,
E60_4_165,,4.165,
E15_1_121,,1.121,
E6_1_121,,,1.121
E34_0_32,0.32,,
E96_3_284,3.284,,
E62_5_767,,5.767,
E125_4_325,4.325,,
E127_1_442,,1.442,
E70_5_126,5.126,,
E149_7_77,7.77,,
E90_7_85,7.85,,
E96_4_005,4.005,,
E79_0_881,0.881,,
E57_6_088,,6.088,
E80_2_964,,2.964,
E5_3_124,3.124,,
E47_6_328,,,6.328
E130_1_442,,1.442,
E115_4_566,,4.566,
E132_3_444,3.444,,
E105_5_927,5.927,,
E6_1_442,,,1.442
E65_7_529,7.529,,
E78_3_605,,,3.605
E20_5_447,,,5.447
E134_6_728,6.728,,
E105_6_408,6.408,,
E41_2_563,,2.563,
E2_2_003,2.003,,
E2_0_16,0.16,,
E46_2_563,,,2.563
E42_3_925,,,3.925
E134_2_243,2.243,,
E16_0_32,0.32,,
E1_1_762,,,1.762
E81_7_129,7.129,,
E5_0_881,0.881,,
E145_1_041,,,1.041
E15_7_209,,7.209,
E10_1_442,,,1.442
E16_4_245,4.245,,
E34_4_566,4.566,,
E124_4_165,4.165,,
E30_7_449,,7.449,
E67_6_248,,6.248,
E13_0_08,,,0.08
E13_4_726,,,4.726
E31_2_723,,2.723,
E103_7_129,,7.129,
E147_0_08,,,0.08
E13_2_563,,,2.563
E66_0_32,,,0.32
E5_0_561,0.561,,
E95_4_806,,,4.806
E6_1_842,,,1.842
E109_5_927,,5.927,
E64_5_126,5.126,,
E1_1_121,,,1.121
E89_0_08,0.08,,
E20_5_126,,,5.126
E0_1_522,,1.522,
E25_3_845,3.845,,
E93_6_408,6.408,,
E47_5_767,,,5.767
E4_6_008,,,6.008
E84_0_0,,,0.0
E142_7_529,,,7.529
E59_2_403,,2.403,
E63_2_483,,,2.483
E30_2_723,,2.723,
E63_6_809,,,6.809
E126_0_08,,0.08,
E142_6_809,,,6.809
E89_3_124,3.124,,
E124_4_806,4.806,,
E124_6_088,6.088,,
E137_4_406,4.406,,
E115_5_126,,5.126,
E7_3_845,3.845,,
E111_0_561,0.561,,
E58_1_522,,,1.522
E102_0_641,,,0.641
E40_4_726,4.726,,
E89_6_488,6.488,,
E16_1_442,1.442,,
E143_0_961,,,0.961
E102_4_726,,,4.726
E35_0_32,,0.32,
E109_1_202,,1.202,
E3_2_163,,2.163,
E40_4_245,4.245,,
E36_6_408,,6.408,
E23_0_961,0.961,,
E123_6_809,,6.809,
E24_5_927,5.927,,
E130_0_881,,0.881,
E86_7_369,7.369,,
E92_3_925,,,3.925
E106_4_726,4.726,,
E81_1_282,1.282,,
E65_4_566,4.566,,
E58_6_248,,,6.248
E13_2_323,,,2.323
E99_4_165,,,4.165
E47_1_602,,,1.602
E133_3_364,,3.364,
E93_7_93,7.93,,
E93_1_922,1.922,,
E127_1_922,,1.922,
E105_1_682,1.682,,
E36_3_845,,3.845,
E25_1_522,1.522,,
E30_5_687,,5.687,
E80_1_522,,1.522,
E83_6_328,,,6.328
E42_1_922,,,1.922
E54_5_767,5.767,,
