,PseudoTime0,PseudoTime1,PseudoTime2
E111_0_961,,,0.961
E144_4_245,,,4.245
E12_3_925,,,3.925
E132_4_005,,,4.005
E139_0_32,0.32,,
E44_7_93,,,7.93
E68_7_289,7.289,,
E90_1_202,,,1.202
E24_3_044,,,3.044
E31_6_248,,6.248,
E40_6_088,,,6.088
E138_3_845,,3.845,
E129_1_362,1.362,,
E58_5_287,5.287,,
E58_7_85,7.85,,
E78_7_369,7.369,,
E113_3_364,3.364,,
E15_1_442,,1.442,
E98_3_204,3.204,,
E73_0_721,,0.721,
E140_1_922,1.922,,
E7_6_648,,,6.648
E78_7_85,7.85,,
E21_6_568,,,6.568
E21_1_121,,,1.121
E91_5_447,,5.447,
E130_6_008,,6.008,
E125_1_041,,,1.041
E43_4_646,,4.646,
E44_5_367,,,5.367
E2_7_69,,,7.69
E100_6_088,,6.088,
E109_5_847,,5.847,
E97_7_369,,7.369,
E136_2_323,2.323,,
E111_3_524,,,3.524
E146_6_408,,6.408,
E63_5_287,5.287,,
E22_3_605,3.605,,
E134_2_964,,,2.964
E14_2_003,2.003,,
E25_5_527,,,5.527
E86_1_522,,,1.522
E15_7_69,,7.69,
E20_7_369,7.369,,
E96_7_77,,,7.77
E86_1_682,,,1.682
E77_7_77,,,7.77
E134_3_845,,,3.845
E138_3_204,,3.204,
E19_2_643,,2.643,
E128_4_486,,4.486,
E20_7_61,7.61,,
E121_3_284,3.284,,
E103_4_806,,4.806,
E103_1_602,,1.602,
E6_2_403,2.403,,
E112_7_85,,7.85,
E74_3_605,,3.605,
E7_1_442,,,1.442
E86_7_369,,,7.369
E93_7_69,,,7.69
E66_3_364,3.364,,
E14_2_403,2.403,,
E30_2_964,,2.964,
E117_7_85,,7.85,
E78_5_527,5.527,,
E63_2_723,2.723,,
E39_0_641,,0.641,
E45_4_806,,4.806,
E100_6_728,,6.728,
E34_6_488,,,6.488
E58_1_522,1.522,,
E97_0_16,,0.16,
E16_6_728,,,6.728
E74_5_767,,5.767,
E70_5_287,,,5.287
E79_1_442,,,1.442
E32_7_69,,7.69,
E100_2_243,,2.243,
E102_7_69,7.69,,
E70_0_881,,,0.881
E4_6_328,6.328,,
E1_3_444,3.444,,
E138_4_165,,4.165,
E3_5_687,,5.687,
E32_6_809,,6.809,
E138_1_362,,1.362,
E31_5_687,,5.687,
E89_6_408,,,6.408
E145_4_886,4.886,,
E21_6_488,,,6.488
E31_2_323,,2.323,
E143_0_08,0.08,,
E90_3_685,,,3.685
E22_3_765,3.765,,
E140_3_845,3.845,,
E74_2_884,,2.884,
E99_3_044,3.044,,
E68_6_408,6.408,,
E14_5_046,5.046,,
E89_2_563,,,2.563
E145_3_685,3.685,,
E113_6_488,6.488,,
E144_7_85,,,7.85
E89_4_486,,,4.486
E90_6_809,,,6.809
E16_5_046,,,5.046
E47_7_209,7.209,,
E74_7_85,,7.85,
E54_1_762,,,1.762
E44_1_362,,,1.362
E61_0_401,,0.401,
E46_1_442,1.442,,
E4_2_003,2.003,,
E143_7_369,7.369,,
E63_2_643,2.643,,
E112_1_522,,1.522,
E95_2_723,2.723,,
E80_1_922,,1.922,
E138_2_723,,2.723,
E106_1_522,,,1.522
E15_6_809,,6.809,
E110_2_964,,2.964,
E34_7_449,,,7.449
E113_4_806,4.806,,
E111_7_93,,,7.93
E149_4_085,,,4.085
E22_3_685,3.685,,
E129_4_325,4.325,,
E149_3_685,,,3.685
E50_4_646,,4.646,
E146_1_442,,1.442,
E134_3_605,,,3.605
E79_6_568,,,6.568
E66_3_124,3.124,,
E5_4_886,,,4.886
E9_7_77,,7.77,
E146_1_842,,1.842,
E32_4_245,,4.245,
E29_4_005,4.005,,
E100_7_049,,7.049,
E136_3_444,3.444,,
E42_3_204,3.204,,
E40_7_209,,,7.209
E82_5_046,,,5.046
E32_4_966,,4.966,
E58_3_044,3.044,,
E28_6_728,,6.728,
E53_2_003,,2.003,
E84_0_16,0.16,,
E145_0_721,0.721,,
E113_2_083,2.083,,
E96_0_32,,,0.32
E74_1_282,,1.282,
E112_3_204,,3.204,
E107_6_809,,6.809,
E56_6_408,6.408,,
E130_1_602,,1.602,
E103_7_209,,7.209,
E5_5_527,,,5.527
E28_3_364,,3.364,
E4_2_163,2.163,,
E13_7_449,7.449,,
E110_2_884,,2.884,
E30_6_168,,6.168,
E132_1_442,,,1.442
E144_6_648,,,6.648
E146_0_961,,0.961,
E4_4_806,4.806,,
E113_3_044,3.044,,
E125_6_008,,,6.008
E138_3_685,,3.685,
E53_1_121,,1.121,
E49_0_801,,,0.801
E54_6_088,,,6.088
E31_0_16,,0.16,
E96_4_245,,,4.245
E6_5_607,5.607,,
E142_3_284,3.284,,
E140_6_728,6.728,,
E68_6_248,6.248,,
E83_4_005,4.005,,
E147_1_522,1.522,,
E109_0_16,,0.16,
E34_0_881,,,0.881
E33_4_406,,4.406,
E40_2_163,,,2.163
E146_2_163,,2.163,
E34_1_522,,,1.522
E118_6_088,,,6.088
E40_0_721,,,0.721
E5_0_481,,,0.481
E70_0_721,,,0.721
E3_2_643,,2.643,
E61_6_728,,6.728,
E39_6_088,,6.088,
E96_6_328,,,6.328
E117_0_721,,0.721,
E118_2_723,,,2.723
E112_5_447,,5.447,
E114_4_005,,,4.005
E6_7_209,7.209,,
E87_3_364,,,3.364
E128_1_282,,1.282,
E108_1_922,,1.922,
E72_5_847,,,5.847
E80_6_088,,6.088,
E9_0_0,,0.0,
E95_1_682,1.682,,
E50_2_884,,2.884,
E34_5_207,,,5.207
E110_3_204,,3.204,
E58_0_561,0.561,,
E75_0_0,,,0.0
E14_5_287,5.287,,
E80_1_362,,1.362,
E73_3_524,,3.524,
E29_7_049,7.049,,
E96_3_845,,,3.845
E146_2_003,,2.003,
E43_1_842,,1.842,
E144_6_728,,,6.728
E121_5_447,5.447,,
E139_4_486,4.486,,
E125_1_522,,,1.522
E103_4_726,,4.726,
E142_2_483,2.483,,
E102_3_284,3.284,,
E103_7_61,,7.61,
E40_4_406,,,4.406
E130_5_687,,5.687,
E92_1_362,1.362,,
E136_5_607,5.607,,
E21_5_527,,,5.527
E6_5_126,5.126,,
E93_2_403,,,2.403
E80_3_284,,3.284,
E117_5_126,,5.126,
E103_5_126,,5.126,
E50_7_85,,7.85,
E50_0_961,,0.961,
E56_0_801,0.801,,
E81_3_044,,,3.044
E30_3_685,,3.685,
E4_7_049,7.049,,
E93_0_721,,,0.721
E68_4_486,4.486,,
E63_3_444,3.444,,
E49_6_488,,,6.488
E46_3_765,3.765,,
E44_3_204,,,3.204
E40_2_003,,,2.003
E3_0_961,,0.961,
E28_6_168,,6.168,
E37_2_323,,,2.323
E36_2_884,,2.884,
E83_6_568,6.568,,
E136_7_529,7.529,,
E73_1_522,,1.522,
E97_6_088,,6.088,
E20_0_481,0.481,,
E95_6_728,6.728,,
E86_3_685,,,3.685
E43_3_524,,3.524,
E21_7_449,,,7.449
E12_0_24,,,0.24
E53_0_0,,0.0,
E9_4_566,,4.566,
E143_6_568,6.568,,
E1_0_401,0.401,,
E112_1_842,,1.842,
E21_3_444,,,3.444
E144_0_0,,,0.0
E75_6_728,,,6.728
E34_3_765,,,3.765
E72_4_406,,,4.406
E47_4_325,4.325,,
E144_1_041,,,1.041
E79_2_723,,,2.723
E53_6_248,,6.248,
E49_1_282,,,1.282
E68_2_643,2.643,,
E138_4_566,,4.566,
E149_7_93,,,7.93
E62_6_248,,6.248,
E79_6_088,,,6.088
E129_3_925,3.925,,
E107_6_328,,6.328,
E3_4_966,,4.966,
E29_5_847,5.847,,
E117_0_801,,0.801,
E31_2_884,,2.884,
E106_1_121,,,1.121
E132_0_961,,,0.961
E16_0_401,,,0.401
E84_7_129,7.129,,
E122_1_762,1.762,,
E77_1_362,,,1.362
E74_0_641,,0.641,
E63_6_648,6.648,,
E68_0_961,0.961,,
E98_1_682,1.682,,
E83_2_243,2.243,,
E63_4_165,4.165,,
E56_6_088,6.088,,
E86_6_408,,,6.408
E97_2_163,,2.163,
E113_4_966,4.966,,
E14_5_126,5.126,,
E109_5_527,,5.527,
E112_0_32,,0.32,
E21_5_447,,,5.447
E43_5_687,,5.687,
E13_1_362,1.362,,
E107_4_726,,4.726,
E54_3_284,,,3.284
E52_2_723,2.723,,
E32_7_529,,7.529,
E5_6_568,,,6.568
E60_3_124,,3.124,
E102_2_163,2.163,,
E118_7_049,,,7.049
E83_3_044,3.044,,
E147_7_129,7.129,,
E97_2_884,,2.884,
E53_2_483,,2.483,
E96_7_85,,,7.85
E49_2_163,,,2.163
E24_7_529,,,7.529
E33_6_728,,6.728,
E89_6_168,,,6.168
E121_4_806,4.806,,
E33_6_969,,6.969,
E10_6_088,6.088,,
E53_3_364,,3.364,
E91_1_282,,1.282,
E44_4_966,,,4.966
E106_4_806,,,4.806
E54_1_442,,,1.442
E56_1_682,1.682,,
E54_7_449,,,7.449
E95_7_85,7.85,,
E134_5_046,,,5.046
E114_0_24,,,0.24
E136_3_524,3.524,,
E50_0_0,,0.0,
E62_3_444,,3.444,
E107_5_207,,5.207,
E50_7_449,,7.449,
E16_7_049,,,7.049
E115_4_486,,4.486,
E102_5_126,5.126,,
E43_1_121,,1.121,
E9_3_124,,3.124,
E77_2_884,,,2.884
E136_6_648,6.648,,
E89_4_245,,,4.245
E28_0_32,,0.32,
E109_0_881,,0.881,
E62_4_085,,4.085,
E4_5_847,5.847,,
E93_0_08,,,0.08
E34_6_328,,,6.328
E136_5_207,5.207,,
E100_1_682,,1.682,
E66_2_243,2.243,,
E52_6_889,6.889,,
E106_3_925,,,3.925
E122_5_126,5.126,,
E81_6_248,,,6.248
E135_0_481,,,0.481
E81_1_602,,,1.602
E73_0_24,,0.24,
E100_4_486,,4.486,
E12_4_325,,,4.325
E10_5_767,5.767,,
E108_6_168,,6.168,
E19_3_284,,3.284,
E112_5_927,,5.927,
E66_5_607,5.607,,
E33_2_323,,2.323,
E5_5_847,,,5.847
E87_0_881,,,0.881
E70_5_447,,,5.447
E129_0_24,0.24,,
E50_3_765,,3.765,
E54_3_124,,,3.124
E109_2_483,,2.483,
E78_0_961,0.961,,
E4_1_842,1.842,,
E54_5_367,,,5.367
E107_2_643,,2.643,
E31_0_721,,0.721,
E19_2_163,,2.163,
E139_4_886,4.886,,
E113_3_765,3.765,,
E7_4_325,,,4.325
E115_2_003,,2.003,
E121_6_488,6.488,,
E5_0_881,,,0.881
E130_4_726,,4.726,
E3_7_69,,7.69,
E108_1_762,,1.762,
E68_4_005,4.005,,
E16_1_762,,,1.762
E109_1_202,,1.202,
E22_6_488,6.488,,
E136_6_328,6.328,,
E20_5_287,5.287,,
E110_6_648,,6.648,
E103_7_77,,7.77,
E108_5_767,,5.767,
E44_5_927,,,5.927
E89_3_044,,,3.044
E74_1_682,,1.682,
E92_0_961,0.961,,
E129_3_204,3.204,,
E138_4_806,,4.806,
E30_4_245,,4.245,
E68_5_927,5.927,,
E136_7_129,7.129,,
E95_2_003,2.003,,
E99_0_961,0.961,,
E54_4_005,,,4.005
E115_4_566,,4.566,
E92_7_369,7.369,,
E66_4_726,4.726,,
E31_4_806,,4.806,
E53_3_124,,3.124,
E136_0_881,0.881,,
E21_1_602,,,1.602
E13_2_163,2.163,,
E14_5_607,5.607,,
E122_6_488,6.488,,
E30_1_041,,1.041,
E96_1_522,,,1.522
E130_0_24,,0.24,
E9_6_889,,6.889,
E19_4_886,,4.886,
E84_5_367,5.367,,
E36_6_889,,6.889,
E60_2_884,,2.884,
E89_0_32,,,0.32
E1_0_32,0.32,,
E142_4_165,4.165,,
E81_6_088,,,6.088
E145_2_163,2.163,,
E1_7_529,7.529,,
E7_0_24,,,0.24
E121_2_403,2.403,,
E21_4_005,,,4.005
E128_0_16,,0.16,
E62_7_529,,7.529,
E93_2_804,,,2.804
E109_0_481,,0.481,
E24_1_442,,,1.442
E6_0_08,0.08,,
E1_6_408,6.408,,
E29_7_289,7.289,,
E147_2_563,2.563,,
E84_2_003,2.003,,
E125_0_721,,,0.721
E37_0_801,,,0.801
E89_0_721,,,0.721
E56_2_884,2.884,,
E83_2_003,2.003,,
E149_7_85,,,7.85
E132_6_809,,,6.809
E56_4_806,4.806,,
E121_2_083,2.083,,
E62_0_881,,0.881,
E145_5_367,5.367,,
E112_5_367,,5.367,
E118_6_728,,,6.728
E144_5_367,,,5.367
E77_4_245,,,4.245
E89_7_69,,,7.69
E75_7_129,,,7.129
E138_2_003,,2.003,
E58_2_243,2.243,,
E140_3_605,3.605,,
E46_6_809,6.809,,
E50_4_886,,4.886,
E3_0_561,,0.561,
E108_0_08,,0.08,
E82_3_204,,,3.204
E24_3_925,,,3.925
E29_4_646,4.646,,
E36_3_284,,3.284,
E100_2_884,,2.884,
E56_1_762,1.762,,
E60_6_488,,6.488,
E83_3_605,3.605,,
E86_1_842,,,1.842
E108_7_77,,7.77,
E60_4_806,,4.806,
E70_7_289,,,7.289
E20_7_77,7.77,,
E70_1_121,,,1.121
E70_4_806,,,4.806
E96_0_401,,,0.401
E95_1_522,1.522,,
E9_7_529,,7.529,
E45_0_24,,0.24,
E43_7_77,,7.77,
E34_5_447,,,5.447
E145_5_287,5.287,,
E134_0_801,,,0.801
E91_2_723,,2.723,
E111_1_842,,,1.842
E25_6_168,,,6.168
E61_7_289,,7.289,
E142_6_728,6.728,,
E142_0_08,0.08,,
E136_1_282,1.282,,
E134_3_284,,,3.284
E4_3_845,3.845,,
E20_6_248,6.248,,
E66_5_126,5.126,,
E34_2_804,,,2.804
E49_3_524,,,3.524
E142_2_563,2.563,,
E36_6_008,,6.008,
E144_1_922,,,1.922
E15_7_209,,7.209,
E40_2_964,,,2.964
E61_7_69,,7.69,
E10_0_641,0.641,,
E113_2_243,2.243,,
E61_7_61,,7.61,
E25_0_16,,,0.16
E1_6_728,6.728,,
E40_4_726,,,4.726
E102_5_046,5.046,,
E121_3_685,3.685,,
E102_0_881,0.881,,
E1_1_922,1.922,,
E136_7_85,7.85,,
E112_2_884,,2.884,
E135_7_369,,,7.369
E130_3_044,,3.044,
E86_4_005,,,4.005
E149_2_804,,,2.804
E70_3_044,,,3.044
E144_0_961,,,0.961
E52_5_687,5.687,,
E3_4_325,,4.325,
E43_4_966,,4.966,
E62_3_364,,3.364,
E25_2_083,,,2.083
E109_2_403,,2.403,
E14_0_561,0.561,,
E78_7_209,7.209,,
E106_3_364,,,3.364
E89_5_046,,,5.046
E3_5_607,,5.607,
E62_0_0,,0.0,
E73_4_245,,4.245,
E132_0_721,,,0.721
E98_0_0,0.0,,
E138_1_282,,1.282,
E122_0_0,0.0,,
E111_2_083,,,2.083
E33_3_284,,3.284,
E42_6_488,6.488,,
E27_6_728,,6.728,
E6_6_809,6.809,,
E84_1_202,1.202,,
E4_5_687,5.687,,
E129_6_889,6.889,,
E112_6_248,,6.248,
E47_5_527,5.527,,
E24_1_922,,,1.922
E109_0_561,,0.561,
E7_5_687,,,5.687
E27_0_641,,0.641,
E45_2_323,,2.323,
E15_1_842,,1.842,
E97_0_24,,0.24,
E52_2_323,2.323,,
E28_5_287,,5.287,
E1_4_005,4.005,,
E93_2_323,,,2.323
E143_4_085,4.085,,
E143_3_444,3.444,,
E108_1_842,,1.842,
E89_6_328,,,6.328
E103_7_129,,7.129,
E136_2_403,2.403,,
E4_2_643,2.643,,
E135_3_044,,,3.044
E130_0_32,,0.32,
E97_5_126,,5.126,
E75_5_607,,,5.607
E100_2_003,,2.003,
E30_4_325,,4.325,
E109_2_323,,2.323,
E45_5_207,,5.207,
E29_5_687,5.687,,
E28_7_449,,7.449,
E93_6_648,,,6.648
E27_3_845,,3.845,
E90_4_085,,,4.085
E84_2_563,2.563,,
E10_7_289,7.289,,
E13_1_682,1.682,,
E2_2_243,,,2.243
E49_1_202,,,1.202
E62_6_488,,6.488,
E142_4_566,4.566,,
E74_6_648,,6.648,
E113_5_287,5.287,,
E145_7_209,7.209,,
E15_4_406,,4.406,
E14_5_207,5.207,,
E139_1_202,1.202,,
E132_7_85,,,7.85
E6_5_287,5.287,,
E108_7_289,,7.289,
E22_7_289,7.289,,
E132_5_447,,,5.447
E27_2_403,,2.403,
E89_3_524,,,3.524
E33_3_124,,3.124,
E32_5_767,,5.767,
E10_2_323,2.323,,
E80_0_801,,0.801,
E114_7_69,,,7.69
E62_2_723,,2.723,
E90_4_165,,,4.165
E143_7_049,7.049,,
E22_5_207,5.207,,
E114_3_845,,,3.845
E128_2_243,,2.243,
E75_0_481,,,0.481
E96_2_163,,,2.163
E70_3_925,,,3.925
E121_1_682,1.682,,
E10_3_765,3.765,,
E111_2_964,,,2.964
E129_3_044,3.044,,
E113_4_486,4.486,,
E121_5_126,5.126,,
E92_7_61,7.61,,
E22_1_362,1.362,,
E42_0_881,0.881,,
E91_2_884,,2.884,
E61_7_129,,7.129,
E107_2_323,,2.323,
E110_3_845,,3.845,
E61_4_245,,4.245,
E73_4_486,,4.486,
E34_5_287,,,5.287
E135_3_284,,,3.284
E129_6_248,6.248,,
E103_2_804,,2.804,
E92_2_964,2.964,,
E149_5_126,,,5.126
E139_0_08,0.08,,
E93_0_481,,,0.481
E46_3_605,3.605,,
E114_6_008,,,6.008
E118_6_568,,,6.568
E90_3_284,,,3.284
E90_5_927,,,5.927
E95_3_845,3.845,,
E143_3_204,3.204,,
E50_0_881,,0.881,
E4_3_284,3.284,,
E138_7_529,,7.529,
E144_5_126,,,5.126
E107_0_641,,0.641,
E83_6_408,6.408,,
E106_1_762,,,1.762
E139_0_641,0.641,,
E39_3_044,,3.044,
E139_7_77,7.77,,
E92_5_207,5.207,,
E37_3_204,,,3.204
E40_5_687,,,5.687
E20_0_881,0.881,,
E44_1_602,,,1.602
E2_6_408,,,6.408
E20_4_886,4.886,,
E13_1_602,1.602,,
E53_5_767,,5.767,
E110_5_207,,5.207,
E87_0_08,,,0.08
E74_2_243,,2.243,
E40_7_93,,,7.93
E29_7_449,7.449,,
E29_0_24,0.24,,
E61_0_641,,0.641,
E136_4_726,4.726,,
E43_6_648,,6.648,
E3_7_449,,7.449,
E63_3_284,3.284,,
E9_1_041,,1.041,
E52_5_927,5.927,,
E34_5_927,,,5.927
E121_2_243,2.243,,
E32_4_406,,4.406,
E63_3_364,3.364,,
E121_0_401,0.401,,
E84_4_486,4.486,,
E129_6_328,6.328,,
E42_0_561,0.561,,
E56_3_444,3.444,,
E9_7_69,,7.69,
E92_0_641,0.641,,
E31_1_922,,1.922,
E39_6_648,,6.648,
E43_4_806,,4.806,
E81_1_202,,,1.202
E142_1_362,1.362,,
E29_6_408,6.408,,
E113_1_602,1.602,,
E115_1_121,,1.121,
E63_1_202,1.202,,
E149_5_767,,,5.767
E14_0_08,0.08,,
E139_7_529,7.529,,
E110_0_0,,0.0,
E92_6_008,6.008,,
E122_7_369,7.369,,
E129_3_765,3.765,,
E140_3_044,3.044,,
E86_4_966,,,4.966
E10_0_961,0.961,,
E19_6_168,,6.168,
E89_4_806,,,4.806
E30_6_328,,6.328,
E2_6_969,,,6.969
E43_4_325,,4.325,
E80_6_008,,6.008,
E99_5_447,5.447,,
E97_4_806,,4.806,
E4_5_207,5.207,,
E99_6_088,6.088,,
E28_7_61,,7.61,
E54_0_961,,,0.961
E102_2_003,2.003,,
E79_1_282,,,1.282
E72_6_088,,,6.088
E125_2_083,,,2.083
E2_4_406,,,4.406
E39_0_0,,0.0,
E147_6_969,6.969,,
E146_0_481,,0.481,
E113_7_049,7.049,,
E79_1_522,,,1.522
E52_2_083,2.083,,
E98_6_568,6.568,,
E114_7_209,,,7.209
E47_2_083,2.083,,
E44_1_682,,,1.682
E102_7_93,7.93,,
E54_2_884,,,2.884
E136_0_481,0.481,,
E63_2_884,2.884,,
E140_7_209,7.209,,
E129_6_648,6.648,,
E66_2_884,2.884,,
E21_4_486,,,4.486
E42_5_287,5.287,,
E31_6_889,,6.889,
E7_5_046,,,5.046
E125_6_728,,,6.728
E83_5_367,5.367,,
E84_3_444,3.444,,
E66_1_842,1.842,,
E100_6_809,,6.809,
E16_7_129,,,7.129
E34_0_721,,,0.721
E130_6_328,,6.328,
E115_4_646,,4.646,
E97_3_044,,3.044,
E7_6_408,,,6.408
E130_7_209,,7.209,
E6_2_083,2.083,,
E9_6_328,,6.328,
E75_0_801,,,0.801
E68_7_61,7.61,,
E29_4_886,4.886,,
E39_4_165,,4.165,
E66_0_961,0.961,,
E24_4_406,,,4.406
E78_2_323,2.323,,
E10_6_248,6.248,,
E128_1_362,,1.362,
E109_7_209,,7.209,
E24_5_607,,,5.607
E22_4_886,4.886,,
E134_6_088,,,6.088
E125_0_08,,,0.08
E31_5_367,,5.367,
E113_7_129,7.129,,
E20_1_362,1.362,,
E12_7_049,,,7.049
E132_6_648,,,6.648
E33_6_488,,6.488,
E111_7_209,,,7.209
E145_3_845,3.845,,
E73_4_806,,4.806,
E63_6_488,6.488,,
E96_1_362,,,1.362
E95_0_08,0.08,,
E73_1_602,,1.602,
E77_5_046,,,5.046
E97_4_165,,4.165,
E45_7_85,,7.85,
E91_0_961,,0.961,
E109_3_524,,3.524,
E10_5_527,5.527,,
E6_2_723,2.723,,
E81_4_966,,,4.966
E79_7_049,,,7.049
E22_6_168,6.168,,
E115_3_364,,3.364,
E53_7_049,,7.049,
E81_6_648,,,6.648
E83_5_527,5.527,,
E125_4_085,,,4.085
E91_3_124,,3.124,
E95_4_245,4.245,,
E145_2_563,2.563,,
E102_3_845,3.845,,
E7_7_129,,,7.129
E99_4_165,4.165,,
E107_2_563,,2.563,
E40_6_008,,,6.008
E90_2_563,,,2.563
E50_3_044,,3.044,
E30_7_289,,7.289,
E93_6_488,,,6.488
E31_1_362,,1.362,
E16_5_527,,,5.527
E136_4_966,4.966,,
E115_5_367,,5.367,
E46_5_367,5.367,,
E74_4_646,,4.646,
E6_3_204,3.204,,
E136_6_088,6.088,,
E142_0_961,0.961,,
E29_7_369,7.369,,
E21_1_682,,,1.682
E46_7_529,7.529,,
E143_6_088,6.088,,
E5_6_889,,,6.889
E97_4_005,,4.005,
E106_3_845,,,3.845
E149_3_605,,,3.605
E13_6_648,6.648,,
E103_7_93,,7.93,
E37_2_804,,,2.804
E25_6_088,,,6.088
E9_1_682,,1.682,
E1_1_682,1.682,,
E91_1_762,,1.762,
E49_4_245,,,4.245
E99_2_804,2.804,,
E32_7_61,,7.61,
E102_6_408,6.408,,
E24_1_121,,,1.121
E77_1_682,,,1.682
E7_1_282,,,1.282
E90_2_243,,,2.243
E58_2_323,2.323,,
E102_0_16,0.16,,
E109_5_367,,5.367,
E46_0_24,0.24,,
E142_7_85,7.85,,
E89_5_847,,,5.847
E25_4_726,,,4.726
E87_7_61,,,7.61
E39_0_881,,0.881,
E63_7_369,7.369,,
E93_0_801,,,0.801
E58_1_682,1.682,,
E140_1_842,1.842,,
E108_6_488,,6.488,
E83_2_403,2.403,,
E89_2_804,,,2.804
E114_1_762,,,1.762
E31_2_643,,2.643,
E34_1_842,,,1.842
E2_6_728,,,6.728
E14_7_369,7.369,,
E77_7_69,,,7.69
E121_1_762,1.762,,
E100_6_168,,6.168,
E31_7_61,,7.61,
E110_5_046,,5.046,
E114_6_969,,,6.969
E91_4_566,,4.566,
E136_1_522,1.522,,
E102_3_605,3.605,,
E107_2_163,,2.163,
E99_5_126,5.126,,
E109_2_083,,2.083,
E56_1_041,1.041,,
E56_2_243,2.243,,
E122_1_442,1.442,,
E12_0_641,,,0.641
E25_1_602,,,1.602
E7_6_488,,,6.488
E19_3_124,,3.124,
E146_6_168,,6.168,
E110_4_806,,4.806,
E86_5_207,,,5.207
E28_6_568,,6.568,
E36_7_209,,7.209,
E77_3_364,,,3.364
E134_4_726,,,4.726
E19_6_408,,6.408,
E2_2_163,,,2.163
E78_2_003,2.003,,
E15_2_804,,2.804,
E79_7_449,,,7.449
E113_7_209,7.209,,
E140_3_204,3.204,,
E83_0_08,0.08,,
E60_6_168,,6.168,
E58_7_61,7.61,,
E144_0_481,,,0.481
E146_3_524,,3.524,
E16_2_403,,,2.403
E22_1_682,1.682,,
E63_5_126,5.126,,
E46_0_961,0.961,,
E109_5_687,,5.687,
E37_2_483,,,2.483
E1_2_884,2.884,,
E9_3_524,,3.524,
E33_6_168,,6.168,
E114_0_32,,,0.32
E49_6_408,,,6.408
E14_1_842,1.842,,
E36_7_369,,7.369,
E79_5_767,,,5.767
E68_1_041,1.041,,
E60_0_32,,0.32,
E98_0_561,0.561,,
E39_6_809,,6.809,
E102_1_362,1.362,,
E134_6_248,,,6.248
E135_3_605,,,3.605
E114_1_442,,,1.442
E33_7_529,,7.529,
E14_3_925,3.925,,
E7_7_049,,,7.049
E15_4_566,,4.566,
E20_4_245,4.245,,
E125_1_362,,,1.362
E58_6_728,6.728,,
E10_6_328,6.328,,
E144_6_889,,,6.889
E37_2_964,,,2.964
E46_4_085,4.085,,
E50_1_362,,1.362,
E138_7_129,,7.129,
E63_4_966,4.966,,
E92_2_323,2.323,,
