,PseudoTime0,PseudoTime1,PseudoTime2,PseudoTime3
E74_7_049,7.049,,,
E47_7_209,,,7.209,
E62_6_248,,,,6.248
E7_5_126,,,,5.126
E71_4_245,4.245,,,
E7_2_884,,,,2.884
E66_5_767,,,5.767,
E81_3_524,3.524,,,
E85_5_207,,,5.207,
E141_4_406,4.406,,,
E84_3_925,,,,3.925
E79_0_641,,,,0.641
E105_4_726,,,4.726,
E25_6_648,6.648,,,
E141_5_927,5.927,,,
E46_1_202,,,1.202,
E112_4_406,,,4.406,
E119_0_32,,0.32,,
E94_1_522,,,1.522,
E74_6_568,6.568,,,
E71_2_003,2.003,,,
E7_7_77,,,,7.77
E11_2_643,,,2.643,
E121_6_488,,6.488,,
E114_7_049,7.049,,,
E138_6_728,,,6.728,
E78_1_202,,,1.202,
E16_3_685,3.685,,,
E114_2_723,2.723,,,
E72_7_369,,,7.369,
E130_4_005,4.005,,,
E77_3_925,,,3.925,
E82_3_124,,3.124,,
E105_2_323,,,2.323,
E29_5_367,5.367,,,
E17_1_842,1.842,,,
E105_6_809,,,6.809,
E49_3_845,,,3.845,
E86_6_168,,,6.168,
E6_7_289,7.289,,,
E75_1_442,,,1.442,
E25_5_687,5.687,,,
E29_6_248,6.248,,,
E23_2_163,,,2.163,
E102_2_243,,2.243,,
E8_6_408,,,6.408,
E2_6_088,,,,6.088
E79_6_809,,,,6.809
E75_7_289,,,7.289,
E99_5_287,,,5.287,
E72_7_529,,,7.529,
E23_2_083,,,2.083,
E139_5_367,5.367,,,
E13_1_282,1.282,,,
E99_6_889,,,6.889,
E35_5_527,,,,5.527
E22_6_889,6.889,,,
E138_2_163,,,2.163,
E78_6_408,,,6.408,
E90_5_527,,,5.527,
E146_4_646,4.646,,,
E46_3_204,,,3.204,
E144_7_049,,,7.049,
E110_0_08,,,0.08,
E94_5_687,,,5.687,
E148_2_804,,,2.804,
E93_6_168,6.168,,,
E141_6_969,6.969,,,
E58_7_369,7.369,,,
E137_0_641,,,0.641,
E85_7_61,,,7.61,
E35_4_726,,,,4.726
E58_4_325,4.325,,,
E119_2_003,,2.003,,
E75_4_325,,,4.325,
E24_4_566,,,4.566,
E6_7_85,7.85,,,
E61_2_003,,2.003,,
E129_0_481,,,0.481,
E88_1_282,,1.282,,
E27_3_124,,,3.124,
E71_4_646,4.646,,,
E66_4_566,,,4.566,
E85_0_801,,,0.801,
E144_3_524,,,3.524,
E113_3_124,,,3.124,
E50_0_08,,,0.08,
E53_2_964,2.964,,,
E140_7_529,,,7.529,
E33_0_881,,,0.881,
E112_3_765,,,3.765,
E55_6_568,,,6.568,
E144_3_284,,,3.284,
E27_1_842,,,1.842,
E94_7_049,,,7.049,
E44_3_765,,,3.765,
E17_0_32,0.32,,,
E115_2_243,2.243,,,
E83_1_202,,,1.202,
E124_3_284,3.284,,,
E11_0_32,,,0.32,
E1_4_886,,,4.886,
E124_5_367,5.367,,,
E34_0_16,,,0.16,
E130_3_605,3.605,,,
E7_7_69,,,,7.69
E66_0_961,,,0.961,
E30_3_765,,,3.765,
E96_2_723,2.723,,,
E96_1_202,1.202,,,
E3_6_008,,,6.008,
E19_5_767,,,5.767,
E79_3_765,,,,3.765
E26_7_449,,,,7.449
E122_4_406,4.406,,,
E105_7_289,,,7.289,
E133_0_801,0.801,,,
E38_3_524,,,,3.524
E26_5_126,,,,5.126
E110_5_687,,,5.687,
E99_5_767,,,5.767,
E66_5_046,,,5.046,
E47_1_602,,,1.602,
E93_1_522,1.522,,,
E85_6_328,,,6.328,
E119_7_69,,7.69,,
E121_0_08,,0.08,,
E148_1_202,,,1.202,
E91_0_0,,,0.0,
E74_3_845,3.845,,,
E38_6_969,,,,6.969
E137_6_168,,,6.168,
E34_7_449,,,7.449,
E75_1_762,,,1.762,
E31_5_207,,,5.207,
E41_7_289,,7.289,,
E93_5_527,5.527,,,
E122_5_767,5.767,,,
E53_3_765,3.765,,,
E145_6_408,,,6.408,
E115_6_088,6.088,,,
E102_5_447,,5.447,,
E120_3_284,,,3.284,
E24_2_563,,,2.563,
E71_2_083,2.083,,,
E94_3_364,,,3.364,
E24_3_364,,,3.364,
E141_7_69,7.69,,,
E99_3_204,,,3.204,
E86_5_287,,,5.287,
E83_1_121,,,1.121,
E62_1_282,,,,1.282
E37_0_801,,,0.801,
E47_3_765,,,3.765,
E115_2_323,2.323,,,
E75_1_922,,,1.922,
E106_3_284,3.284,,,
E35_1_922,,,,1.922
E26_5_767,,,,5.767
E61_6_969,,6.969,,
E46_4_726,,,4.726,
E77_6_648,,,6.648,
E104_6_488,,,6.488,
E141_0_961,0.961,,,
E86_7_289,,,7.289,
E35_2_003,,,,2.003
E18_6_408,6.408,,,
E21_0_16,0.16,,,
E49_0_801,,,0.801,
E120_2_163,,,2.163,
E28_3_044,,,3.044,
E17_7_449,7.449,,,
E148_2_243,,,2.243,
E130_2_643,2.643,,,
E25_3_765,3.765,,,
E29_2_643,2.643,,,
E89_1_922,,,1.922,
E71_2_163,2.163,,,
E23_0_0,,,0.0,
E98_2_403,,,2.403,
E75_6_248,,,6.248,
E28_2_083,,,2.083,
E21_6_008,6.008,,,
E141_6_008,6.008,,,
E14_1_202,,1.202,,
E33_2_163,,,2.163,
E81_1_522,1.522,,,
E127_6_728,,,6.728,
E28_4_966,,,4.966,
E96_3_444,3.444,,,
E14_0_0,,0.0,,
E3_3_444,,,3.444,
E122_3_845,3.845,,,
E61_1_602,,1.602,,
E14_0_881,,0.881,,
E44_2_163,,,2.163,
E37_5_126,,,5.126,
E83_5_367,,,5.367,
E71_2_243,2.243,,,
E120_4_005,,,4.005,
E127_0_401,,,0.401,
E134_0_881,,,0.881,
E8_2_003,,,2.003,
E72_4_486,,,4.486,
E58_1_121,1.121,,,
E81_5_927,5.927,,,
E92_4_966,,,4.966,
E34_1_442,,,1.442,
E106_1_522,1.522,,,
E98_2_884,,,2.884,
E10_1_121,,,1.121,
E18_5_687,5.687,,,
E86_7_529,,,7.529,
E98_6_728,,,6.728,
E91_0_24,,,0.24,
E23_5_847,,,5.847,
E124_5_607,5.607,,,
E75_4_646,,,4.646,
E120_5_367,,,5.367,
E96_3_685,3.685,,,
E91_6_008,,,6.008,
E24_5_367,,,5.367,
E65_2_083,,,,2.083
E66_0_721,,,0.721,
E41_2_163,,2.163,,
E14_5_847,,5.847,,
E13_4_966,4.966,,,
E81_1_121,1.121,,,
E13_6_889,6.889,,,
E55_4_005,,,4.005,
E2_0_721,,,,0.721
E136_3_044,3.044,,,
E20_5_367,5.367,,,
E91_1_041,,,1.041,
E115_6_008,6.008,,,
E19_6_008,,,6.008,
E80_3_364,,3.364,,
E119_7_529,,7.529,,
E137_7_449,,,7.449,
E30_4_566,,,4.566,
E14_2_643,,2.643,,
E55_1_922,,,1.922,
E140_0_481,,,0.481,
E58_2_003,2.003,,,
E19_6_728,,,6.728,
E28_2_483,,,2.483,
E44_6_168,,,6.168,
E35_5_207,,,,5.207
E102_1_442,,1.442,,
E61_5_207,,5.207,,
E33_0_481,,,0.481,
E84_4_406,,,,4.406
E65_5_046,,,,5.046
E74_0_641,0.641,,,
E112_7_209,,,7.209,
E134_0_641,,,0.641,
E126_0_24,,,0.24,
E80_1_121,,1.121,,
E49_1_362,,,1.362,
E44_2_003,,,2.003,
E133_0_721,0.721,,,
E47_3_925,,,3.925,
E106_3_605,3.605,,,
E49_1_202,,,1.202,
E93_3_284,3.284,,,
E18_2_163,2.163,,,
E66_6_969,,,6.969,
E1_7_449,,,7.449,
E33_4_566,,,4.566,
E113_3_524,,,3.524,
E60_7_61,,,7.61,
E144_5_126,,,5.126,
E45_2_403,,,,2.403
E136_4_886,4.886,,,
E13_3_765,3.765,,,
E19_6_568,,,6.568,
E115_0_801,0.801,,,
E98_2_243,,,2.243,
E44_1_842,,,1.842,
E20_7_449,7.449,,,
E46_6_648,,,6.648,
E3_2_003,,,2.003,
E2_6_648,,,,6.648
E1_5_927,,,5.927,
E113_6_408,,,6.408,
E137_5_847,,,5.847,
E136_2_804,2.804,,,
E96_6_809,6.809,,,
E66_7_61,,,7.61,
E144_4_245,,,4.245,
E29_2_323,2.323,,,
E119_0_481,,0.481,,
E45_7_77,,,,7.77
E148_5_847,,,5.847,
E98_1_202,,,1.202,
E132_1_762,,1.762,,
E124_3_124,3.124,,,
E25_7_77,7.77,,,
E62_6_969,,,,6.969
E2_5_447,,,,5.447
E73_6_568,,,6.568,
E44_1_442,,,1.442,
E141_0_881,0.881,,,
E77_0_481,,,0.481,
E145_2_163,,,2.163,
E23_5_767,,,5.767,
E120_1_922,,,1.922,
E137_4_806,,,4.806,
E129_3_605,,,3.605,
E60_7_289,,,7.289,
E41_0_801,,0.801,,
E88_4_646,,4.646,,
E8_5_367,,,5.367,
E137_0_32,,,0.32,
E25_4_886,4.886,,,
E62_1_442,,,,1.442
E30_5_607,,,5.607,
E30_7_85,,,7.85,
E102_6_889,,6.889,,
E11_5_367,,,5.367,
E117_1_602,1.602,,,
E146_7_61,7.61,,,
E99_4_005,,,4.005,
E58_3_124,3.124,,,
E146_4_886,4.886,,,
E30_0_481,,,0.481,
E95_0_32,0.32,,,
E49_7_529,,,7.529,
E126_1_522,,,1.522,
E8_4_325,,,4.325,
E6_6_648,6.648,,,
E84_1_842,,,,1.842
E115_7_049,7.049,,,
E98_0_641,,,0.641,
E78_1_442,,,1.442,
E102_4_005,,4.005,,
E50_6_008,,,6.008,
E102_3_925,,3.925,,
E129_5_046,,,5.046,
E102_3_284,,3.284,,
E6_4_325,4.325,,,
E130_0_481,0.481,,,
E99_6_328,,,6.328,
E115_4_806,4.806,,,
E8_7_289,,,7.289,
E23_0_16,,,0.16,
E50_2_403,,,2.403,
E146_6_488,6.488,,,
E10_6_168,,,6.168,
E60_4_406,,,4.406,
E89_0_16,,,0.16,
E85_4_406,,,4.406,
E132_5_927,,5.927,,
E72_2_323,,,2.323,
E2_0_801,,,,0.801
E18_5_046,5.046,,,
E61_2_563,,2.563,,
E129_5_607,,,5.607,
E108_1_762,1.762,,,
E130_2_804,2.804,,,
E120_6_248,,,6.248,
E38_2_884,,,,2.884
E99_5_847,,,5.847,
E105_0_16,,,0.16,
E104_6_408,,,6.408,
E2_1_041,,,,1.041
E77_0_401,,,0.401,
E145_3_284,,,3.284,
E3_7_129,,,7.129,
E41_6_088,,6.088,,
E94_4_886,,,4.886,
E8_1_282,,,1.282,
E55_4_646,,,4.646,
E66_2_804,,,2.804,
E68_4_245,,4.245,,
E107_1_602,,,1.602,
E24_6_969,,,6.969,
E14_0_24,,0.24,,
E148_2_723,,,2.723,
E93_4_005,4.005,,,
E19_1_282,,,1.282,
E23_1_522,,,1.522,
E127_2_643,,,2.643,
E46_0_721,,,0.721,
E17_0_481,0.481,,,
E46_1_842,,,1.842,
E129_0_961,,,0.961,
E25_5_607,5.607,,,
E122_6_969,6.969,,,
E98_3_765,,,3.765,
E94_4_245,,,4.245,
E78_3_284,,,3.284,
E21_4_325,4.325,,,
E65_5_207,,,,5.207
E4_6_969,,,6.969,
E33_7_85,,,7.85,
E45_7_209,,,,7.209
E136_5_207,5.207,,,
E99_0_721,,,0.721,
E80_6_648,,6.648,,
E124_4_245,4.245,,,
E4_0_721,,,0.721,
E14_2_003,,2.003,,
E106_5_046,5.046,,,
E71_4_726,4.726,,,
E74_0_0,0.0,,,
E104_3_524,,,3.524,
E41_4_406,,4.406,,
E72_4_005,,,4.005,
E91_5_767,,,5.767,
E31_0_0,,,0.0,
E74_5_527,5.527,,,
E60_4_245,,,4.245,
E18_5_367,5.367,,,
E137_6_809,,,6.809,
E45_3_845,,,,3.845
E18_7_129,7.129,,,
E24_6_809,,,6.809,
E20_5_607,5.607,,,
E65_3_765,,,,3.765
E127_1_842,,,1.842,
E61_1_121,,1.121,,
E95_5_687,5.687,,,
E114_6_969,6.969,,,
E144_1_121,,,1.121,
E133_1_762,1.762,,,
E34_3_605,,,3.605,
E104_3_845,,,3.845,
E22_5_927,5.927,,,
E84_5_046,,,,5.046
E85_5_607,,,5.607,
E136_3_204,3.204,,,
E117_6_168,6.168,,,
E10_3_845,,,3.845,
E38_1_202,,,,1.202
E30_5_287,,,5.287,
E17_2_884,2.884,,,
E108_4_005,4.005,,,
E114_7_449,7.449,,,
E18_4_406,4.406,,,
E140_7_77,,,7.77,
E95_4_325,4.325,,,
E1_1_762,,,1.762,
E145_4_886,,,4.886,
E45_0_32,,,,0.32
E28_2_403,,,2.403,
E25_3_204,3.204,,,
E79_1_041,,,,1.041
E99_1_282,,,1.282,
E46_2_323,,,2.323,
E27_7_61,,,7.61,
E62_6_008,,,,6.008
E4_6_328,,,6.328,
E17_6_648,6.648,,,
E68_4_886,,4.886,,
E61_2_083,,2.083,,
E4_0_16,,,0.16,
E21_7_209,7.209,,,
E25_2_083,2.083,,,
E104_1_041,,,1.041,
E144_6_488,,,6.488,
E6_4_486,4.486,,,
E73_2_403,,,2.403,
E95_7_129,7.129,,,
E75_7_93,,,7.93,
E120_4_325,,,4.325,
E81_3_765,3.765,,,
E92_0_481,,,0.481,
E22_0_401,0.401,,,
E138_2_243,,,2.243,
E85_3_765,,,3.765,
E120_6_008,,,6.008,
E19_2_483,,,2.483,
E78_6_248,,,6.248,
E140_3_765,,,3.765,
E144_2_884,,,2.884,
E108_7_529,7.529,,,
E66_2_563,,,2.563,
E119_2_723,,2.723,,
E18_0_721,0.721,,,
E18_6_728,6.728,,,
E119_4_406,,4.406,,
E144_7_529,,,7.529,
E35_6_728,,,,6.728
E28_5_847,,,5.847,
E26_3_204,,,,3.204
E25_1_522,1.522,,,
E35_0_16,,,,0.16
E136_1_121,1.121,,,
E49_5_367,,,5.367,
E141_3_925,3.925,,,
E61_2_884,,2.884,,
E84_7_69,,,,7.69
E108_6_728,6.728,,,
E120_0_0,,,0.0,
E129_5_126,,,5.126,
E105_6_648,,,6.648,
E20_7_529,7.529,,,
E121_0_32,,0.32,,
E90_1_842,,,1.842,
E37_0_32,,,0.32,
E124_2_964,2.964,,,
E45_6_008,,,,6.008
E58_1_202,1.202,,,
E72_6_008,,,6.008,
E6_6_008,6.008,,,
E31_6_008,,,6.008,
E115_6_168,6.168,,,
E136_6_889,6.889,,,
E22_6_248,6.248,,,
E83_6_088,,,6.088,
E65_0_24,,,,0.24
E78_4_406,,,4.406,
E29_0_24,0.24,,,
E6_1_522,1.522,,,
E104_4_726,,,4.726,
E49_5_767,,,5.767,
E83_0_16,,,0.16,
E79_2_003,,,,2.003
E71_5_367,5.367,,,
E22_5_207,5.207,,,
E20_0_24,0.24,,,
E33_5_207,,,5.207,
E30_4_165,,,4.165,
E45_1_922,,,,1.922
E41_1_202,,1.202,,
E30_4_245,,,4.245,
E31_6_168,,,6.168,
E148_6_648,,,6.648,
E75_3_765,,,3.765,
E104_2_163,,,2.163,
E37_4_486,,,4.486,
E8_5_046,,,5.046,
E127_7_369,,,7.369,
E80_5_046,,5.046,,
E127_1_282,,,1.282,
E20_5_927,5.927,,,
E60_6_168,,,6.168,
E130_7_77,7.77,,,
E25_0_481,0.481,,,
E34_1_842,,,1.842,
E105_3_524,,,3.524,
E41_5_847,,5.847,,
E106_2_964,2.964,,,
E33_0_0,,,0.0,
E99_1_842,,,1.842,
E33_6_809,,,6.809,
E49_5_607,,,5.607,
E126_3_605,,,3.605,
E22_3_284,3.284,,,
E122_7_93,7.93,,,
E14_3_765,,3.765,,
E83_4_165,,,4.165,
E126_2_323,,,2.323,
E17_1_762,1.762,,,
E105_0_721,,,0.721,
E4_1_842,,,1.842,
E108_5_447,5.447,,,
E60_6_728,,,6.728,
E28_1_762,,,1.762,
E102_6_648,,6.648,,
E88_0_481,,0.481,,
E47_3_524,,,3.524,
E45_1_842,,,,1.842
E77_7_93,,,7.93,
E65_3_524,,,,3.524
E7_6_648,,,,6.648
E106_2_723,2.723,,,
E120_5_287,,,5.287,
E68_2_483,,2.483,,
E22_1_762,1.762,,,
E108_4_966,4.966,,,
E30_5_847,,,5.847,
E38_1_121,,,,1.121
E98_6_568,,,6.568,
E88_6_568,,6.568,,
E61_5_847,,5.847,,
E102_1_682,,1.682,,
E14_0_08,,0.08,,
E134_7_049,,,7.049,
E85_1_202,,,1.202,
E11_0_801,,,0.801,
E29_2_083,2.083,,,
E29_4_085,4.085,,,
E10_1_842,,,1.842,
E34_7_049,,,7.049,
E77_2_323,,,2.323,
E66_4_886,,,4.886,
E13_6_809,6.809,,,
E26_0_721,,,,0.721
E16_1_041,1.041,,,
E108_1_121,1.121,,,
E99_3_524,,,3.524,
E79_5_447,,,,5.447
E108_2_964,2.964,,,
E94_3_044,,,3.044,
E82_5_367,,5.367,,
E50_3_044,,,3.044,
E117_4_966,4.966,,,
E4_6_008,,,6.008,
E61_6_568,,6.568,,
E25_6_088,6.088,,,
E3_2_483,,,2.483,
E133_6_408,6.408,,,
E108_4_886,4.886,,,
E46_1_522,,,1.522,
E61_0_401,,0.401,,
E145_4_005,,,4.005,
E3_5_447,,,5.447,
E140_2_723,,,2.723,
E65_4_646,,,,4.646
E66_2_643,,,2.643,
E119_1_682,,1.682,,
E77_2_884,,,2.884,
E129_6_328,,,6.328,
E129_7_61,,,7.61,
E44_0_08,,,0.08,
E11_6_809,,,6.809,
E79_2_323,,,,2.323
E86_4_165,,,4.165,
E121_3_845,,3.845,,
E11_6_889,,,6.889,
E74_7_209,7.209,,,
E84_5_767,,,,5.767
E130_3_524,3.524,,,
E102_5_527,,5.527,,
E72_7_85,,,7.85,
E58_6_088,6.088,,,
E75_3_845,,,3.845,
E83_6_969,,,6.969,
E16_4_005,4.005,,,
E89_7_449,,,7.449,
E134_7_529,,,7.529,
E114_4_245,4.245,,,
E89_7_209,,,7.209,
E93_6_328,6.328,,,
E13_0_961,0.961,,,
E48_3_124,,,3.124,
E17_4_646,4.646,,,
E89_2_884,,,2.884,
E91_0_16,,,0.16,
E21_2_723,2.723,,,
E82_6_889,,6.889,,
E145_5_287,,,5.287,
E96_1_682,1.682,,,
E20_2_723,2.723,,,
E145_5_527,,,5.527,
E108_7_69,7.69,,,
E35_6_008,,,,6.008
E46_3_925,,,3.925,
E93_1_602,1.602,,,
E66_1_762,,,1.762,
E7_7_85,,,,7.85
E58_5_527,5.527,,,
E24_1_442,,,1.442,
E73_4_245,,,4.245,
E102_5_126,,5.126,,
E61_5_767,,5.767,,
E102_5_367,,5.367,,
E19_3_284,,,3.284,
E19_6_889,,,6.889,
E123_1_121,,,1.121,
E85_6_728,,,6.728,
E127_2_003,,,2.003,
E108_4_566,4.566,,,
E71_0_08,0.08,,,
E95_5_607,5.607,,,
E62_5_046,,,,5.046
E89_3_444,,,3.444,
E95_3_044,3.044,,,
E20_4_886,4.886,,,
E144_0_32,,,0.32,
E77_3_204,,,3.204,
E29_7_77,7.77,,,
E3_6_728,,,6.728,
E114_7_77,7.77,,,
E110_1_202,,,1.202,
E123_6_408,,,6.408,
E80_5_207,,5.207,,
E33_1_682,,,1.682,
E121_4_406,,4.406,,
E47_5_607,,,5.607,
E98_7_369,,,7.369,
E102_6_168,,6.168,,
E85_4_966,,,4.966,
E38_1_041,,,,1.041
E91_0_801,,,0.801,
E6_4_806,4.806,,,
E98_5_527,,,5.527,
E3_4_245,,,4.245,
E73_6_969,,,6.969,
E120_0_401,,,0.401,
E13_0_16,0.16,,,
E22_2_083,2.083,,,
E126_6_488,,,6.488,
E84_4_726,,,,4.726
E35_5_367,,,,5.367
E60_3_524,,,3.524,
E53_6_648,6.648,,,
E37_2_804,,,2.804,
E25_5_126,5.126,,,
E94_7_529,,,7.529,
E141_3_845,3.845,,,
E41_0_881,,0.881,,
E145_2_643,,,2.643,
E22_0_641,0.641,,,
E145_7_93,,,7.93,
E73_2_163,,,2.163,
E88_0_32,,0.32,,
E33_3_124,,,3.124,
E140_3_044,,,3.044,
E107_5_767,,,5.767,
E132_4_005,,4.005,,
E78_2_483,,,2.483,
E112_0_881,,,0.881,
E113_3_444,,,3.444,
E49_3_925,,,3.925,
E47_4_886,,,4.886,
E98_0_16,,,0.16,
E146_4_486,4.486,,,
E93_6_969,6.969,,,
E130_0_32,0.32,,,
E145_2_723,,,2.723,
E31_0_481,,,0.481,
E21_1_762,1.762,,,
E133_3_524,3.524,,,
E95_2_964,2.964,,,
E47_3_124,,,3.124,
E85_6_088,,,6.088,
E127_0_801,,,0.801,
E141_1_362,1.362,,,
E74_1_362,1.362,,,
E34_6_008,,,6.008,
E8_0_561,,,0.561,
E19_0_481,,,0.481,
E123_6_088,,,6.088,
E122_2_323,2.323,,,
E145_7_369,,,7.369,
E20_6_568,6.568,,,
E27_4_406,,,4.406,
E104_2_323,,,2.323,
E144_2_563,,,2.563,
E25_1_762,1.762,,,
E112_2_403,,,2.403,
E19_6_809,,,6.809,
E62_4_165,,,,4.165
E13_6_328,6.328,,,
E26_1_202,,,,1.202
E96_7_049,7.049,,,
E146_7_369,7.369,,,
E4_7_289,,,7.289,
E89_2_403,,,2.403,
E137_1_282,,,1.282,
E18_1_762,1.762,,,
E146_6_969,6.969,,,
E140_2_804,,,2.804,
E35_6_488,,,,6.488
E6_2_804,2.804,,,
E26_6_889,,,,6.889
E11_2_723,,,2.723,
E57_4_646,4.646,,,
E30_7_289,,,7.289,
E4_1_282,,,1.282,
E14_7_69,,7.69,,
E78_7_209,,,7.209,
E115_1_362,1.362,,,
E11_6_408,,,6.408,
E114_0_641,0.641,,,
E110_1_041,,,1.041,
E81_5_527,5.527,,,
E34_3_925,,,3.925,
E28_0_401,,,0.401,
E20_2_003,2.003,,,
E31_2_643,,,2.643,
E19_2_323,,,2.323,
E132_3_524,,3.524,,
E49_6_328,,,6.328,
E105_6_088,,,6.088,
