,PseudoTime0,PseudoTime1
E0_0_16,0.16,
E123_5_847,,5.847
E12_2_083,,2.083
E10_6_248,,6.248
E125_7_289,,7.289
E10_3_284,,3.284
E20_5_367,5.367,
E48_6_969,,6.969
E2_4_486,,4.486
E94_4_005,4.005,
E119_0_801,,0.801
E25_7_77,7.77,
E121_5_527,5.527,
E120_5_126,5.126,
E86_4_245,,4.245
E66_7_69,,7.69
E112_1_121,1.121,
E125_0_0,,0.0
E65_5_046,,5.046
E84_3_364,,3.364
E121_2_003,2.003,
E136_1_922,1.922,
E133_3_284,,3.284
E12_7_209,,7.209
E42_2_003,,2.003
E94_6_648,6.648,
E86_2_403,,2.403
E120_1_842,1.842,
E88_1_121,1.121,
E36_6_568,6.568,
E101_4_165,4.165,
E96_2_483,,2.483
E3_4_806,4.806,
E110_0_961,,0.961
E3_5_207,5.207,
E14_2_163,2.163,
E15_0_16,0.16,
E65_3_605,,3.605
E65_2_003,,2.003
E65_2_964,,2.964
E142_7_209,7.209,
E14_0_961,0.961,
E55_6_568,,6.568
E70_7_369,7.369,
E48_4_085,,4.085
E133_5_447,,5.447
E126_4_085,,4.085
E4_4_806,4.806,
E54_6_008,,6.008
E78_0_401,,0.401
E121_3_685,3.685,
E31_5_687,5.687,
E133_1_602,,1.602
E96_4_806,,4.806
E10_6_168,,6.168
E78_2_083,,2.083
E1_5_046,,5.046
E55_0_721,,0.721
E109_2_003,2.003,
E17_3_685,,3.685
E31_3_204,3.204,
E85_4_486,4.486,
E20_0_961,0.961,
E101_2_403,2.403,
E17_7_209,,7.209
E79_2_964,,2.964
E112_5_367,5.367,
E66_4_726,,4.726
E24_7_049,,7.049
E51_5_927,5.927,
E49_3_444,3.444,
E94_6_088,6.088,
E41_1_202,1.202,
E42_1_041,,1.041
E63_5_367,,5.367
E119_2_884,,2.884
E37_7_049,,7.049
E4_7_449,7.449,
E120_3_845,3.845,
E121_0_801,0.801,
E15_2_563,2.563,
E109_7_449,7.449,
E78_6_168,,6.168
E25_1_442,1.442,
E4_7_369,7.369,
E31_3_444,3.444,
E51_0_961,0.961,
E131_5_767,,5.767
E84_6_008,,6.008
E42_6_328,,6.328
E54_2_884,,2.884
E42_4_566,,4.566
E78_7_369,,7.369
E41_6_168,6.168,
E48_5_847,,5.847
E15_4_966,4.966,
E16_1_442,,1.442
E119_6_488,,6.488
E79_0_08,,0.08
E98_6_088,6.088,
E133_2_243,,2.243
E123_0_641,,0.641
E109_6_648,6.648,
E125_2_403,,2.403
E49_2_403,2.403,
E85_7_85,7.85,
E49_0_481,0.481,
E31_4_165,4.165,
E17_5_447,,5.447
E101_7_69,7.69,
E25_6_168,6.168,
E1_7_61,,7.61
E14_3_044,3.044,
E63_1_202,,1.202
E119_6_969,,6.969
E86_2_964,,2.964
E107_3_765,3.765,
E142_7_129,7.129,
E14_3_284,3.284,
E4_3_364,3.364,
E78_6_488,,6.488
E112_3_044,3.044,
E4_0_801,0.801,
E109_2_163,2.163,
E36_7_129,7.129,
E94_1_202,1.202,
E96_2_964,,2.964
E110_5_287,,5.287
E112_6_969,6.969,
E16_5_607,,5.607
E142_5_607,5.607,
E4_3_605,3.605,
E88_5_046,5.046,
E88_6_969,6.969,
E107_7_289,7.289,
E98_1_041,1.041,
E110_6_008,,6.008
E85_3_124,3.124,
E42_2_563,,2.563
E42_1_842,,1.842
E54_3_204,,3.204
E1_3_124,,3.124
E54_2_243,,2.243
E70_0_08,0.08,
E98_6_408,6.408,
E49_7_209,7.209,
E85_3_925,3.925,
E101_6_328,6.328,
E42_7_85,,7.85
E56_3_044,,3.044
E36_3_765,3.765,
E96_3_925,,3.925
E131_6_648,,6.648
E84_5_767,,5.767
E16_7_129,,7.129
E80_0_721,,0.721
E78_7_449,,7.449
E123_3_124,,3.124
E96_4_085,,4.085
E135_7_93,7.93,
E106_7_369,,7.369
E20_1_602,1.602,
E108_0_481,,0.481
E51_2_643,2.643,
E120_2_643,2.643,
E16_1_282,,1.282
E25_0_0,0.0,
E48_6_328,,6.328
E14_6_008,6.008,
E119_0_481,,0.481
E70_1_121,1.121,
E56_3_364,,3.364
E80_3_605,,3.605
E42_2_083,,2.083
E110_7_93,,7.93
E15_7_449,7.449,
E109_6_088,6.088,
E4_1_842,1.842,
E49_6_969,6.969,
E55_5_767,,5.767
E101_6_088,6.088,
E12_6_008,,6.008
E0_5_607,5.607,
E0_5_126,5.126,
E66_3_364,,3.364
E66_4_486,,4.486
E101_0_08,0.08,
E84_2_964,,2.964
E17_4_726,,4.726
E36_3_524,3.524,
E108_2_723,,2.723
E16_0_881,,0.881
E120_2_243,2.243,
E36_1_682,1.682,
E88_3_605,3.605,
E98_1_762,1.762,
E86_5_927,,5.927
E78_4_085,,4.085
E10_6_648,,6.648
E84_4_646,,4.646
E2_6_568,,6.568
E121_1_442,1.442,
E0_3_364,3.364,
E37_4_085,,4.085
E12_6_969,,6.969
E121_3_124,3.124,
E16_0_08,,0.08
E16_6_809,,6.809
E4_6_728,6.728,
E14_6_568,6.568,
E133_1_682,,1.682
E133_0_0,,0.0
E119_5_126,,5.126
E131_6_728,,6.728
E41_4_486,4.486,
E128_0_961,,0.961
E96_0_561,,0.561
E128_6_008,,6.008
E14_7_85,7.85,
E51_2_403,2.403,
E4_3_925,3.925,
E96_3_765,,3.765
E20_0_0,0.0,
E2_3_044,,3.044
E78_7_529,,7.529
E86_4_486,,4.486
E20_0_16,0.16,
E49_5_607,5.607,
E10_4_646,,4.646
E110_6_969,,6.969
E108_4_325,,4.325
E2_2_804,,2.804
E48_3_364,,3.364
E125_0_961,,0.961
E48_0_24,,0.24
E42_0_721,,0.721
E120_6_408,6.408,
E70_6_328,6.328,
E85_7_529,7.529,
E36_0_561,0.561,
E121_6_809,6.809,
E108_1_041,,1.041
E48_2_563,,2.563
E44_6_008,6.008,
E24_3_284,,3.284
E94_0_561,0.561,
E98_4_005,4.005,
E101_1_682,1.682,
E80_2_163,,2.163
E88_0_401,0.401,
E85_2_403,2.403,
E86_5_287,,5.287
E65_0_481,,0.481
E98_7_529,7.529,
E42_3_204,,3.204
E3_5_126,5.126,
E101_4_005,4.005,
E126_2_643,,2.643
E112_4_646,4.646,
E86_3_605,,3.605
E10_0_08,,0.08
E10_0_801,,0.801
E106_4_966,,4.966
E107_1_121,1.121,
E56_6_328,,6.328
E3_5_607,5.607,
E42_1_362,,1.362
E14_6_969,6.969,
E42_0_32,,0.32
E15_6_728,6.728,
E2_4_966,,4.966
E54_2_643,,2.643
E14_5_367,5.367,
E70_7_93,7.93,
E56_0_401,,0.401
E24_7_369,,7.369
E1_4_646,,4.646
E88_3_124,3.124,
E80_7_209,,7.209
E17_2_964,,2.964
E25_4_806,4.806,
E123_6_008,,6.008
E126_1_602,,1.602
E51_0_881,0.881,
E12_7_289,,7.289
E20_0_881,0.881,
E12_4_806,,4.806
E25_7_85,7.85,
E142_7_289,7.289,
E2_0_481,,0.481
E101_3_765,3.765,
E126_2_083,,2.083
E31_1_442,1.442,
E108_1_602,,1.602
E107_7_449,7.449,
E4_6_408,6.408,
E12_1_121,,1.121
E49_4_726,4.726,
E78_3_605,,3.605
E106_1_922,,1.922
E94_1_522,1.522,
E44_1_762,1.762,
E78_7_69,,7.69
E142_5_367,5.367,
E126_4_566,,4.566
E133_1_522,,1.522
E125_5_767,,5.767
E84_5_367,,5.367
E128_3_124,,3.124
E17_1_121,,1.121
E36_7_529,7.529,
E17_6_648,,6.648
E15_7_85,7.85,
E128_0_801,,0.801
E36_7_209,7.209,
E54_4_886,,4.886
E17_4_406,,4.406
E135_2_964,2.964,
E96_0_481,,0.481
E4_3_044,3.044,
E55_6_488,,6.488
E47_4_325,,4.325
E1_0_961,,0.961
E107_2_804,2.804,
E36_7_61,7.61,
E25_5_687,5.687,
E108_0_32,,0.32
E36_5_367,5.367,
E109_2_243,2.243,
E37_2_403,,2.403
E78_6_328,,6.328
E31_1_922,1.922,
E108_5_046,,5.046
E88_2_723,2.723,
E125_6_008,,6.008
E36_2_723,2.723,
E47_0_641,,0.641
E120_4_886,4.886,
E106_5_287,,5.287
E42_7_529,,7.529
E16_1_522,,1.522
E56_4_245,,4.245
E135_6_648,6.648,
E79_6_328,,6.328
E88_1_682,1.682,
E14_1_762,1.762,
E84_5_046,,5.046
E85_5_207,5.207,
E133_7_289,,7.289
E14_0_641,0.641,
E96_5_847,,5.847
E80_1_282,,1.282
E42_3_524,,3.524
E51_6_889,6.889,
E109_5_767,5.767,
E24_3_124,,3.124
E84_0_0,,0.0
E126_4_486,,4.486
E42_5_207,,5.207
E84_2_483,,2.483
E3_6_088,6.088,
E2_5_207,,5.207
E36_5_927,5.927,
E126_3_845,,3.845
E47_1_121,,1.121
E88_2_163,2.163,
E94_3_605,3.605,
E135_6_889,6.889,
E17_2_403,,2.403
E36_5_847,5.847,
E142_3_124,3.124,
E85_1_442,1.442,
E55_2_964,,2.964
E123_4_005,,4.005
E84_7_289,,7.289
E125_0_16,,0.16
E133_7_049,,7.049
E133_6_408,,6.408
E49_2_884,2.884,
E125_0_481,,0.481
E119_1_682,,1.682
E17_7_85,,7.85
E10_7_61,,7.61
E121_5_767,5.767,
E37_7_69,,7.69
E126_3_685,,3.685
E36_4_005,4.005,
E51_4_486,4.486,
E24_3_044,,3.044
E123_4_085,,4.085
E47_3_524,,3.524
E0_2_323,2.323,
E94_5_607,5.607,
E128_6_889,,6.889
E123_7_85,,7.85
E49_6_248,6.248,
E65_1_362,,1.362
E40_5_367,,5.367
E48_6_648,,6.648
E48_2_083,,2.083
E112_0_401,0.401,
E88_6_488,6.488,
E125_3_605,,3.605
E65_3_044,,3.044
E136_3_605,3.605,
E94_2_723,2.723,
E80_3_765,,3.765
E85_5_847,5.847,
E15_2_243,2.243,
E37_7_77,,7.77
E80_2_884,,2.884
E31_0_32,0.32,
E85_3_204,3.204,
E56_4_726,,4.726
E14_0_24,0.24,
E110_1_362,,1.362
E48_2_163,,2.163
E126_1_922,,1.922
E110_5_046,,5.046
E3_1_922,1.922,
E120_3_124,3.124,
E54_2_003,,2.003
E4_0_561,0.561,
E54_5_687,,5.687
E136_7_209,7.209,
E101_1_602,1.602,
E36_2_483,2.483,
E4_0_641,0.641,
E66_5_607,,5.607
E42_0_881,,0.881
E80_3_044,,3.044
E65_4_566,,4.566
E55_0_561,,0.561
E1_7_69,,7.69
E66_2_083,,2.083
E136_3_044,3.044,
E54_4_566,,4.566
E85_7_77,7.77,
E142_4_726,4.726,
E84_3_685,,3.685
E96_2_723,,2.723
E10_5_767,,5.767
E120_0_721,0.721,
E94_3_204,3.204,
E48_4_646,,4.646
E96_2_163,,2.163
E42_5_927,,5.927
E44_6_969,6.969,
E128_5_126,,5.126
E15_5_287,5.287,
E66_5_447,,5.447
E70_3_284,3.284,
E98_6_728,6.728,
E54_1_282,,1.282
E125_5_287,,5.287
E84_1_842,,1.842
E10_5_847,,5.847
E41_4_886,4.886,
E101_0_24,0.24,
E24_6_969,,6.969
E10_3_605,,3.605
E66_5_287,,5.287
E66_1_282,,1.282
E20_4_966,4.966,
E109_0_401,0.401,
E133_7_529,,7.529
E40_6_889,,6.889
E54_2_723,,2.723
E131_7_77,,7.77
E44_6_648,6.648,
E136_1_682,1.682,
E125_5_927,,5.927
E4_6_889,6.889,
E51_3_524,3.524,
E85_4_245,4.245,
E25_5_607,5.607,
E1_1_362,,1.362
E3_5_527,5.527,
E16_4_325,,4.325
E14_1_362,1.362,
E94_3_765,3.765,
E88_4_486,4.486,
E49_6_408,6.408,
E106_2_964,,2.964
E135_5_207,5.207,
E94_1_041,1.041,
E41_7_77,7.77,
E79_6_008,,6.008
E51_4_406,4.406,
E121_1_842,1.842,
E125_5_607,,5.607
E49_1_442,1.442,
E79_3_524,,3.524
E126_5_927,,5.927
E54_7_529,,7.529
E65_1_202,,1.202
E128_1_202,,1.202
E126_1_442,,1.442
E15_4_646,4.646,
E110_2_483,,2.483
E101_5_767,5.767,
E47_6_168,,6.168
E25_0_561,0.561,
E65_3_685,,3.685
E31_7_049,7.049,
E44_5_046,5.046,
E106_4_245,,4.245
E55_7_289,,7.289
E66_3_124,,3.124
E78_5_126,,5.126
E12_3_364,,3.364
E121_1_202,1.202,
E78_3_124,,3.124
E40_1_362,,1.362
E54_4_005,,4.005
E20_6_648,6.648,
E88_7_289,7.289,
E78_5_687,,5.687
E40_4_165,,4.165
E108_0_08,,0.08
E25_0_32,0.32,
E94_7_369,7.369,
E3_4_085,4.085,
E12_0_401,,0.401
E120_3_364,3.364,
E123_1_041,,1.041
E65_5_927,,5.927
E86_0_0,,0.0
E63_1_602,,1.602
E42_6_248,,6.248
E78_1_442,,1.442
E42_6_008,,6.008
E1_6_088,,6.088
E49_1_522,1.522,
E12_2_323,,2.323
E65_1_682,,1.682
E126_2_403,,2.403
E54_4_966,,4.966
E17_0_641,,0.641
E42_0_961,,0.961
E135_1_762,1.762,
E37_4_646,,4.646
E66_6_168,,6.168
E2_2_323,,2.323
E20_0_32,0.32,
E125_3_845,,3.845
E78_7_85,,7.85
E110_0_481,,0.481
E65_4_406,,4.406
E15_2_884,2.884,
E78_0_641,,0.641
E112_0_721,0.721,
E31_2_003,2.003,
E51_4_325,4.325,
E4_1_121,1.121,
E125_2_243,,2.243
E25_6_088,6.088,
E96_4_005,,4.005
E121_4_646,4.646,
E98_2_804,2.804,
E42_5_527,,5.527
E44_1_041,1.041,
E15_1_842,1.842,
E14_3_364,3.364,
E66_1_922,,1.922
E106_3_765,,3.765
E16_2_563,,2.563
E17_3_364,,3.364
E49_6_328,6.328,
E65_2_163,,2.163
E126_0_561,,0.561
E120_7_93,7.93,
E4_3_444,3.444,
E15_3_765,3.765,
E126_4_005,,4.005
E135_7_449,7.449,
E80_0_961,,0.961
E40_2_884,,2.884
E84_7_369,,7.369
E24_2_163,,2.163
E49_3_925,3.925,
E16_2_083,,2.083
E108_7_209,,7.209
E48_0_08,,0.08
E112_7_049,7.049,
E128_2_483,,2.483
E135_6_248,6.248,
E106_0_16,,0.16
E101_2_723,2.723,
E79_0_801,,0.801
E55_7_529,,7.529
E78_5_527,,5.527
E20_6_568,6.568,
E106_4_726,,4.726
E131_3_444,,3.444
E128_0_0,,0.0
E70_3_605,3.605,
E66_0_481,,0.481
E135_0_08,0.08,
E109_0_0,0.0,
E10_1_762,,1.762
E106_1_842,,1.842
E25_4_486,4.486,
E131_7_289,,7.289
E12_5_687,,5.687
E84_4_566,,4.566
E36_1_041,1.041,
E125_4_566,,4.566
E80_0_481,,0.481
E125_2_643,,2.643
E121_5_607,5.607,
E79_5_126,,5.126
E78_0_561,,0.561
E84_4_966,,4.966
E54_2_403,,2.403
E135_5_927,5.927,
E40_2_003,,2.003
E119_4_886,,4.886
E63_4_806,,4.806
E51_2_163,2.163,
E109_3_044,3.044,
E142_1_682,1.682,
E112_7_369,7.369,
E44_3_364,3.364,
E106_3_685,,3.685
E0_1_602,1.602,
E120_1_922,1.922,
E136_0_16,0.16,
E110_2_083,,2.083
E14_0_801,0.801,
E44_5_847,5.847,
E119_4_406,,4.406
E0_6_248,6.248,
E48_0_481,,0.481
E136_0_0,0.0,
E14_7_61,7.61,
E16_0_24,,0.24
E112_3_364,3.364,
E120_5_767,5.767,
E65_2_723,,2.723
E120_1_121,1.121,
E108_3_765,,3.765
E14_4_005,4.005,
E41_6_408,6.408,
E47_1_442,,1.442
E12_6_248,,6.248
E0_5_447,5.447,
E3_4_165,4.165,
E110_0_801,,0.801
E14_7_049,7.049,
E142_6_889,6.889,
E4_2_483,2.483,
E48_5_687,,5.687
E2_7_129,,7.129
E51_4_245,4.245,
E24_0_24,,0.24
E44_4_726,4.726,
E133_6_168,,6.168
E54_7_129,,7.129
E10_4_566,,4.566
E98_1_121,1.121,
E66_3_044,,3.044
E135_2_483,2.483,
E47_2_483,,2.483
E65_4_646,,4.646
E16_6_568,,6.568
E10_7_369,,7.369
E109_5_126,5.126,
E12_1_602,,1.602
E3_4_486,4.486,
E55_0_961,,0.961
E121_6_728,6.728,
E12_3_845,,3.845
E135_2_163,2.163,
E63_4_646,,4.646
E80_4_406,,4.406
E86_4_886,,4.886
E66_0_801,,0.801
E31_4_005,4.005,
E4_7_61,7.61,
E85_1_282,1.282,
E54_5_207,,5.207
E10_4_245,,4.245
E106_0_721,,0.721
E36_2_643,2.643,
E80_3_524,,3.524
E15_7_289,7.289,
E98_5_367,5.367,
E42_6_728,,6.728
E119_6_088,,6.088
E79_1_922,,1.922
E142_6_008,6.008,
E48_5_046,,5.046
E86_6_488,,6.488
E47_3_284,,3.284
E54_6_248,,6.248
E55_2_804,,2.804
E36_4_486,4.486,
E14_2_804,2.804,
E24_2_403,,2.403
E78_6_248,,6.248
E25_4_085,4.085,
E128_4_325,,4.325
E48_5_447,,5.447
E12_6_568,,6.568
E86_6_568,,6.568
E128_5_046,,5.046
E42_6_488,,6.488
E133_4_486,,4.486
E4_2_083,2.083,
E47_2_643,,2.643
E1_7_93,,7.93
E110_4_726,,4.726
E41_1_682,1.682,
E123_7_77,,7.77
E125_7_69,,7.69
E106_3_605,,3.605
E54_3_124,,3.124
E55_1_602,,1.602
E94_2_643,2.643,
E128_6_088,,6.088
E10_4_165,,4.165
E0_6_168,6.168,
E128_7_529,,7.529
E126_4_726,,4.726
E94_4_406,4.406,
E40_4_726,,4.726
E119_7_289,,7.289
E36_5_767,5.767,
E78_6_408,,6.408
E24_1_121,,1.121
E112_7_93,7.93,
E56_7_85,,7.85
E94_2_884,2.884,
E112_6_088,6.088,
E108_4_726,,4.726
E16_1_682,,1.682
E55_5_927,,5.927
E94_7_049,7.049,
E84_6_248,,6.248
E110_3_444,,3.444
E44_5_527,5.527,
E37_6_969,,6.969
E101_6_008,6.008,
E2_2_483,,2.483
E36_4_165,4.165,
E12_2_643,,2.643
E133_4_165,,4.165
E136_7_69,7.69,
E40_3_765,,3.765
E112_2_163,2.163,
E20_4_245,4.245,
E66_1_121,,1.121
E80_1_682,,1.682
E133_2_163,,2.163
E25_0_801,0.801,
E78_6_088,,6.088
E25_0_641,0.641,
E0_1_202,1.202,
E142_2_483,2.483,
E20_4_886,4.886,
E106_4_325,,4.325
E109_7_129,7.129,
E142_2_403,2.403,
E106_1_522,,1.522
E121_3_444,3.444,
E119_3_925,,3.925
E126_7_449,,7.449
E142_0_08,0.08,
E63_3_845,,3.845
E85_1_041,1.041,
E94_7_77,7.77,
E125_6_889,,6.889
E49_4_566,4.566,
E101_2_083,2.083,
E2_5_687,,5.687
E125_5_207,,5.207
E40_6_969,,6.969
E85_3_284,3.284,
E17_2_163,,2.163
E119_4_726,,4.726
E10_1_362,,1.362
E88_2_243,2.243,
E56_7_129,,7.129
E41_2_163,2.163,
E106_3_284,,3.284
E88_1_202,1.202,
E20_1_362,1.362,
E78_1_282,,1.282
E119_6_728,,6.728
E31_4_806,4.806,
E12_7_049,,7.049
E40_0_561,,0.561
E20_2_323,2.323,
E4_0_961,0.961,
E14_4_165,4.165,
E108_5_367,,5.367
E3_3_044,3.044,
E24_0_641,,0.641
E133_3_845,,3.845
E36_0_721,0.721,
E107_6_728,6.728,
E109_5_527,5.527,
E135_4_646,4.646,
E106_0_961,,0.961
E10_2_964,,2.964
E0_3_524,3.524,
E107_6_168,6.168,
E63_1_522,,1.522
E125_5_367,,5.367
E42_3_444,,3.444
E55_6_889,,6.889
E14_6_728,6.728,
E14_6_168,6.168,
E123_2_083,,2.083
E94_4_245,4.245,
E66_0_641,,0.641
E48_1_442,,1.442
E79_4_966,,4.966
E2_1_282,,1.282
E31_1_121,1.121,
E94_5_126,5.126,
E41_7_369,7.369,
E40_5_927,,5.927
E12_1_842,,1.842
E44_7_449,7.449,
E136_2_964,2.964,
E44_3_925,3.925,
E15_2_804,2.804,
E3_3_845,3.845,
E15_4_806,4.806,
E120_6_728,6.728,
E0_5_527,5.527,
E0_6_809,6.809,
E70_5_767,5.767,
E79_0_481,,0.481
E86_7_049,,7.049
E48_7_209,,7.209
E125_6_488,,6.488
E85_2_003,2.003,
E135_2_723,2.723,
E123_2_323,,2.323
E133_0_32,,0.32
E48_2_483,,2.483
E63_7_529,,7.529
E109_5_447,5.447,
E15_3_925,3.925,
E2_7_77,,7.77
E70_6_088,6.088,
E135_5_447,5.447,
E94_2_003,2.003,
E42_2_403,,2.403
E36_7_85,7.85,
E107_0_641,0.641,
E49_0_0,0.0,
E84_6_728,,6.728
E125_4_165,,4.165
E12_3_444,,3.444
E55_0_401,,0.401
E56_4_646,,4.646
E20_4_646,4.646,
E136_0_401,0.401,
E88_1_282,1.282,
E112_5_767,5.767,
E36_1_602,1.602,
E2_5_126,,5.126
E125_3_925,,3.925
E1_4_886,,4.886
E16_4_566,,4.566
E63_2_483,,2.483
E63_3_364,,3.364
E42_4_886,,4.886
E14_5_447,5.447,
E101_0_16,0.16,
E31_1_202,1.202,
E136_3_524,3.524,
E94_0_641,0.641,
E31_2_083,2.083,
E112_3_284,3.284,
E119_6_889,,6.889
E63_4_726,,4.726
E109_5_927,5.927,
E120_4_726,4.726,
E31_6_408,6.408,
E10_3_925,,3.925
E4_2_003,2.003,
E85_5_767,5.767,
E63_7_449,,7.449
E98_3_605,3.605,
E24_0_481,,0.481
E119_7_93,,7.93
E24_4_085,,4.085
E128_3_765,,3.765
E70_7_529,7.529,
E14_7_129,7.129,
E135_6_168,6.168,
E80_4_566,,4.566
E20_6_408,6.408,
E128_5_207,,5.207
E20_6_248,6.248,
E1_1_842,,1.842
E41_0_961,0.961,
E126_0_16,,0.16
E85_0_0,0.0,
E85_2_723,2.723,
E16_1_202,,1.202
E84_5_607,,5.607
E78_4_165,,4.165
E112_3_925,3.925,
E78_4_566,,4.566
E49_4_165,4.165,
E20_6_088,6.088,
E112_5_447,5.447,
E128_0_481,,0.481
E120_7_69,7.69,
E10_0_32,,0.32
E112_4_566,4.566,
E42_6_648,,6.648
E24_0_721,,0.721
E119_6_568,,6.568
E20_3_124,3.124,
E12_5_607,,5.607
E98_5_527,5.527,
E94_7_529,7.529,
E110_5_687,,5.687
E31_5_207,5.207,
E107_0_16,0.16,
E25_6_568,6.568,
E84_6_488,,6.488
E131_2_964,,2.964
E106_5_687,,5.687
E10_1_922,,1.922
E123_7_529,,7.529
E2_2_243,,2.243
E16_7_449,,7.449
E24_6_728,,6.728
E55_2_643,,2.643
E40_5_287,,5.287
E48_3_605,,3.605
E51_6_488,6.488,
E123_7_61,,7.61
E37_2_804,,2.804
E17_3_444,,3.444
E24_4_406,,4.406
E55_5_847,,5.847
E1_2_964,,2.964
E1_6_328,,6.328
E20_3_204,3.204,
E66_5_847,,5.847
E133_7_85,,7.85
E37_6_088,,6.088
E119_7_529,,7.529
E0_7_129,7.129,
E119_2_723,,2.723
E108_0_801,,0.801
E142_7_69,7.69,
E112_3_605,3.605,
E42_4_085,,4.085
E85_1_522,1.522,
E48_7_529,,7.529
E107_2_323,2.323,
E10_6_568,,6.568
E66_6_648,,6.648
E84_4_165,,4.165
E49_0_561,0.561,
E70_0_961,0.961,
E55_1_522,,1.522
E70_3_524,3.524,
E44_2_964,2.964,
E40_2_163,,2.163
E49_7_61,7.61,
E24_1_041,,1.041
E41_1_922,1.922,
E126_6_008,,6.008
E3_2_403,2.403,
E49_5_287,5.287,
E125_6_728,,6.728
E63_4_886,,4.886
E119_4_085,,4.085
E70_2_723,2.723,
E121_2_083,2.083,
E42_5_126,,5.126
E56_5_207,,5.207
E126_6_248,,6.248
E24_5_207,,5.207
E55_3_444,,3.444
E25_7_289,7.289,
E119_5_287,,5.287
E65_5_126,,5.126
E109_0_08,0.08,
E78_1_602,,1.602
E98_6_889,6.889,
E66_2_563,,2.563
E123_1_842,,1.842
E40_1_842,,1.842
E0_3_845,3.845,
E4_7_77,7.77,
E66_3_284,,3.284
E142_4_886,4.886,
E96_6_728,,6.728
E15_7_93,7.93,
E135_1_842,1.842,
E25_6_408,6.408,
E80_4_886,,4.886
E142_0_641,0.641,
E121_5_367,5.367,
E12_7_85,,7.85
E85_6_728,6.728,
E10_6_408,,6.408
E98_0_16,0.16,
E106_0_32,,0.32
E63_6_969,,6.969
E0_2_964,2.964,
E101_4_406,4.406,
E10_7_77,,7.77
E126_2_323,,2.323
E1_4_165,,4.165
E66_0_961,,0.961
E65_4_325,,4.325
E79_4_806,,4.806
E47_6_328,,6.328
E142_7_77,7.77,
E88_3_204,3.204,
E107_6_969,6.969,
E131_0_961,,0.961
E56_3_444,,3.444
E123_5_767,,5.767
E106_6_408,,6.408
E12_0_801,,0.801
E126_0_401,,0.401
E131_7_049,,7.049
E10_5_046,,5.046
E10_1_041,,1.041
E2_1_202,,1.202
E135_0_16,0.16,
E4_1_602,1.602,
E120_4_165,4.165,
E108_3_845,,3.845
E107_0_0,0.0,
E107_4_406,4.406,
E25_4_966,4.966,
E40_5_126,,5.126
E10_4_085,,4.085
E3_2_563,2.563,
E84_3_444,,3.444
E106_1_202,,1.202
E63_4_966,,4.966
E128_6_248,,6.248
E84_1_282,,1.282
E17_1_282,,1.282
E25_5_447,5.447,
E85_2_323,2.323,
E107_7_369,7.369,
E106_6_728,,6.728
E94_6_008,6.008,
E2_7_85,,7.85
E80_6_328,,6.328
E136_2_163,2.163,
E88_7_129,7.129,
E142_2_964,2.964,
E94_2_804,2.804,
E135_1_362,1.362,
E20_4_165,4.165,
E14_5_847,5.847,
E51_6_008,6.008,
E109_1_041,1.041,
E44_6_809,6.809,
E56_7_69,,7.69
E3_3_204,3.204,
E10_4_966,,4.966
E15_3_364,3.364,
E123_6_728,,6.728
E42_4_486,,4.486
E80_1_602,,1.602
E51_2_804,2.804,
E84_0_801,,0.801
E36_5_046,5.046,
E106_2_804,,2.804
E24_0_0,,0.0
E44_5_287,5.287,
E80_1_842,,1.842
