,PseudoTime0,PseudoTime1,PseudoTime2
E102_6_408,,,6.408
E10_1_922,,,1.922
E87_7_69,7.69,,
E98_1_282,,,1.282
E78_0_801,,,0.801
E15_3_765,,3.765,
E1_6_248,,,6.248
E62_4_005,,4.005,
E74_7_129,,7.129,
E49_7_289,7.289,,
E51_1_202,,1.202,
E148_4_245,,4.245,
E26_1_362,1.362,,
E5_2_884,2.884,,
E122_2_083,,,2.083
E87_2_243,2.243,,
E106_6_088,6.088,,
E70_3_044,3.044,,
E104_2_884,,2.884,
E35_7_529,,7.529,
E21_3_284,3.284,,
E20_2_723,,,2.723
E56_7_049,,,7.049
E51_3_444,,3.444,
E114_4_566,4.566,,
E10_2_804,,,2.804
E67_0_481,,0.481,
E124_1_762,1.762,,
E80_2_804,,2.804,
E86_7_61,7.61,,
E140_2_003,,,2.003
E139_5_527,,,5.527
E111_1_041,1.041,,
E114_4_806,4.806,,
E89_7_93,7.93,,
E110_7_69,,7.69,
E129_3_845,,,3.845
E136_7_69,,,7.69
E33_5_287,,5.287,
E76_6_168,6.168,,
E121_0_24,,,0.24
E33_7_369,,7.369,
E71_5_527,,5.527,
E16_2_483,2.483,,
E86_6_488,6.488,,
E51_3_685,,3.685,
E136_4_165,,,4.165
E20_6_328,,,6.328
E28_4_886,,4.886,
E92_0_721,,,0.721
E147_0_32,,,0.32
E63_0_24,,,0.24
E20_5_367,,,5.367
E64_7_129,7.129,,
E5_2_003,2.003,,
E102_1_682,,,1.682
E148_5_287,,5.287,
E54_0_561,0.561,,
E9_3_685,,3.685,
E21_6_568,6.568,,
E118_3_364,3.364,,
E2_3_044,3.044,,
E13_3_524,,,3.524
E67_2_083,,2.083,
E64_7_61,7.61,,
E26_3_765,3.765,,
E29_2_804,,,2.804
E35_5_287,,5.287,
E16_3_284,3.284,,
E73_1_282,,1.282,
E145_4_966,,,4.966
E5_6_648,6.648,,
E103_1_522,,1.522,
E94_3_765,,3.765,
E133_0_24,,0.24,
E81_1_842,1.842,,
E103_7_129,,7.129,
E80_3_845,,3.845,
E89_3_685,3.685,,
E4_7_85,,,7.85
E100_2_403,,2.403,
E81_4_966,4.966,,
E2_6_248,6.248,,
E115_6_328,,6.328,
E143_6_488,,,6.488
E26_0_24,0.24,,
E5_3_204,3.204,,
E96_4_005,4.005,,
E37_7_369,7.369,,
E125_2_483,2.483,,
E106_1_682,1.682,,
E9_4_646,,4.646,
E85_4_085,,4.085,
E2_1_442,1.442,,
E28_2_323,,2.323,
E71_4_005,,4.005,
E5_0_08,0.08,,
E86_3_124,3.124,,
E35_0_401,,0.401,
E39_3_444,,3.444,
E111_4_726,4.726,,
E101_3_685,,3.685,
E44_6_568,6.568,,
E2_1_922,1.922,,
E77_2_323,2.323,,
E28_7_85,,7.85,
E130_1_842,,1.842,
E125_4_165,4.165,,
E45_3_204,,3.204,
E60_0_0,,0.0,
E0_2_323,,2.323,
E51_3_605,,3.605,
E148_4_325,,4.325,
E74_0_401,,0.401,
E65_2_083,2.083,,
E16_5_447,5.447,,
E66_1_282,,,1.282
E62_1_762,,1.762,
E22_1_602,,,1.602
E118_3_605,3.605,,
E100_1_202,,1.202,
E22_5_126,,,5.126
E96_1_842,1.842,,
E118_2_723,2.723,,
E144_4_726,4.726,,
E95_0_801,,,0.801
E78_3_124,,,3.124
E126_2_243,,2.243,
E44_5_367,5.367,,
E142_5_046,,,5.046
E75_6_488,6.488,,
E140_4_726,,,4.726
E130_5_447,,5.447,
E18_6_889,6.889,,
E104_5_687,,5.687,
E62_3_204,,3.204,
E70_3_204,3.204,,
E75_7_209,7.209,,
E144_4_966,4.966,,
E22_0_801,,,0.801
E44_2_483,2.483,,
E144_1_602,1.602,,
E111_0_24,0.24,,
E114_0_0,0.0,,
E40_7_61,7.61,,
E87_2_483,2.483,,
E95_1_362,,,1.362
E47_2_483,,,2.483
E71_0_16,,0.16,
E79_2_804,2.804,,
E5_1_602,1.602,,
E84_4_486,,,4.486
E87_4_886,4.886,,
E64_6_168,6.168,,
E133_2_804,,2.804,
E121_0_08,,,0.08
E100_6_568,,6.568,
E80_0_481,,0.481,
E56_0_481,,,0.481
E101_7_69,,7.69,
E60_4_486,,4.486,
E16_1_522,1.522,,
E64_0_641,0.641,,
E95_3_364,,,3.364
E117_0_881,,0.881,
E110_2_243,,2.243,
E115_3_124,,3.124,
E26_2_804,2.804,,
E134_6_889,6.889,,
E148_6_728,,6.728,
E148_7_209,,7.209,
E12_5_126,5.126,,
E140_0_401,,,0.401
E89_4_325,4.325,,
E110_5_367,,5.367,
E11_3_204,,3.204,
E60_3_925,,3.925,
E105_0_401,0.401,,
E99_2_964,,,2.964
E111_5_847,5.847,,
E136_7_369,,,7.369
E122_5_367,,,5.367
E128_7_61,,7.61,
E12_0_32,0.32,,
E31_7_049,,7.049,
E126_1_762,,1.762,
E136_3_685,,,3.685
E6_6_088,,,6.088
E49_2_723,2.723,,
E29_0_0,,,0.0
E100_4_165,,4.165,
E13_4_486,,,4.486
E117_6_648,,6.648,
E35_4_486,,4.486,
E73_0_481,,0.481,
E56_0_801,,,0.801
E148_1_442,,1.442,
E99_7_77,,,7.77
E39_0_801,,0.801,
E95_3_524,,,3.524
E125_5_767,5.767,,
E78_7_129,,,7.129
E106_1_282,1.282,,
E64_3_605,3.605,,
E28_3_845,,3.845,
E58_2_403,,,2.403
E80_3_044,,3.044,
E37_2_003,2.003,,
E98_2_163,,,2.163
E114_3_524,3.524,,
E89_6_008,6.008,,
E64_6_328,6.328,,
E18_5_287,5.287,,
E107_4_165,,4.165,
E140_3_044,,,3.044
E51_0_721,,0.721,
E117_3_444,,3.444,
E47_0_481,,,0.481
E124_6_809,6.809,,
E14_7_449,,,7.449
E29_6_488,,,6.488
E110_6_168,,6.168,
E56_6_889,,,6.889
E18_1_602,1.602,,
E0_0_721,,0.721,
E147_1_922,,,1.922
E9_0_32,,0.32,
E76_4_245,4.245,,
E140_3_364,,,3.364
E40_5_207,5.207,,
E147_2_083,,,2.083
E93_3_124,3.124,,
E145_5_287,,,5.287
E95_1_762,,,1.762
E106_1_522,1.522,,
E33_2_964,,2.964,
E60_7_77,,7.77,
E85_4_886,,4.886,
E93_4_406,4.406,,
E145_6_408,,,6.408
E18_2_403,2.403,,
E104_5_126,,5.126,
E143_0_721,,,0.721
E60_7_369,,7.369,
E74_0_0,,0.0,
E37_2_483,2.483,,
E21_5_927,5.927,,
E47_3_284,,,3.284
E62_3_124,,3.124,
E121_1_202,,,1.202
E49_2_964,2.964,,
E34_6_648,6.648,,
E88_5_207,5.207,,
E84_0_481,,,0.481
E45_0_961,,0.961,
E45_7_129,,7.129,
E15_7_129,,7.129,
E77_3_044,3.044,,
E104_4_005,,4.005,
E111_1_442,1.442,,
E44_0_481,0.481,,
E45_4_245,,4.245,
E68_6_809,,,6.809
E40_6_328,6.328,,
E77_0_401,0.401,,
E49_1_442,1.442,,
E14_1_922,,,1.922
E77_2_083,2.083,,
E101_0_401,,0.401,
E58_3_044,,,3.044
E54_4_966,4.966,,
E77_3_925,3.925,,
E144_6_889,6.889,,
E83_1_442,,,1.442
E9_6_889,,6.889,
E115_7_289,,7.289,
E14_3_925,,,3.925
E45_4_406,,4.406,
E76_7_69,7.69,,
E74_4_245,,4.245,
E39_3_044,,3.044,
E78_2_964,,,2.964
E106_5_046,5.046,,
E21_3_845,3.845,,
E113_6_809,,,6.809
E34_4_406,4.406,,
E89_5_367,5.367,,
E96_6_408,6.408,,
E102_6_969,,,6.969
E124_4_486,4.486,,
E73_1_602,,1.602,
E113_5_207,,,5.207
E87_1_522,1.522,,
E22_7_209,,,7.209
E33_4_886,,4.886,
E147_4_165,,,4.165
E22_2_163,,,2.163
E7_7_049,7.049,,
E18_1_922,1.922,,
E77_3_444,3.444,,
E89_5_447,5.447,,
E130_1_041,,1.041,
E6_0_561,,,0.561
E15_6_809,,6.809,
E70_0_641,0.641,,
E31_3_284,,3.284,
E49_0_721,0.721,,
E143_2_964,,,2.964
E122_4_886,,,4.886
E100_3_044,,3.044,
E129_6_248,,,6.248
E129_6_809,,,6.809
E3_3_044,,3.044,
E122_0_16,,,0.16
E13_1_282,,,1.282
E118_3_284,3.284,,
E7_6_168,6.168,,
E84_4_806,,,4.806
E52_6_088,,,6.088
E140_5_367,,,5.367
E126_7_369,,7.369,
E102_4_005,,,4.005
E0_1_362,,1.362,
E13_0_0,,,0.0
E54_0_0,0.0,,
E63_1_282,,,1.282
E15_0_401,,0.401,
E65_3_925,3.925,,
E37_6_889,6.889,,
E71_0_08,,0.08,
E18_6_568,6.568,,
E96_3_845,3.845,,
E103_0_561,,0.561,
E21_0_961,0.961,,
E104_0_24,,0.24,
E124_1_121,1.121,,
E121_0_16,,,0.16
E139_6_809,,,6.809
E67_0_0,,0.0,
E139_3_364,,,3.364
E7_4_566,4.566,,
E117_1_362,,1.362,
E26_4_085,4.085,,
E88_7_049,7.049,,
E114_0_561,0.561,,
E103_2_804,,2.804,
E45_7_69,,7.69,
E9_6_809,,6.809,
E96_2_804,2.804,,
E28_1_522,,1.522,
E76_1_442,1.442,,
E42_7_61,,,7.61
E73_4_325,,4.325,
E101_6_728,,6.728,
E2_2_804,2.804,,
E49_5_607,5.607,,
E84_5_046,,,5.046
E60_2_964,,2.964,
E75_7_69,7.69,,
E87_4_245,4.245,,
E148_2_003,,2.003,
E130_6_408,,6.408,
E89_4_646,4.646,,
E73_1_762,,1.762,
E140_4_966,,,4.966
E12_6_889,6.889,,
E21_0_721,0.721,,
E56_0_16,,,0.16
E17_7_289,,7.289,
E21_3_685,3.685,,
E145_5_367,,,5.367
E45_4_966,,4.966,
E13_5_687,,,5.687
E78_4_726,,,4.726
E14_3_524,,,3.524
E113_3_524,,,3.524
E139_6_889,,,6.889
E34_5_847,5.847,,
E46_4_165,,,4.165
E33_3_444,,3.444,
E147_1_602,,,1.602
E78_0_16,,,0.16
E114_7_69,7.69,,
E136_6_408,,,6.408
E136_2_804,,,2.804
E111_6_328,6.328,,
E105_2_643,2.643,,
E11_2_403,,2.403,
E121_6_168,,,6.168
E113_3_124,,,3.124
E73_6_248,,6.248,
E3_4_406,,4.406,
E101_4_325,,4.325,
E58_4_245,,,4.245
E129_0_641,,,0.641
E21_3_204,3.204,,
E56_6_809,,,6.809
E92_6_008,,,6.008
E74_5_447,,5.447,
E15_3_524,,3.524,
E13_0_801,,,0.801
E87_5_287,5.287,,
E16_5_767,5.767,,
E62_0_561,,0.561,
E88_0_481,0.481,,
E40_4_726,4.726,,
E66_5_046,,,5.046
E125_1_202,1.202,,
E18_0_801,0.801,,
E94_6_488,,6.488,
E35_3_284,,3.284,
E65_4_486,4.486,,
E29_0_401,,,0.401
E105_7_529,7.529,,
E12_5_046,5.046,,
E83_7_449,,,7.449
E86_6_889,6.889,,
E126_4_486,,4.486,
E13_0_24,,,0.24
E100_7_369,,7.369,
E100_6_328,,6.328,
E53_2_323,,2.323,
E47_2_243,,,2.243
E87_4_165,4.165,,
E106_0_881,0.881,,
E123_2_243,,2.243,
E58_4_325,,,4.325
E93_5_847,5.847,,
E16_5_126,5.126,,
E104_5_447,,5.447,
E114_0_401,0.401,,
E52_3_845,,,3.845
E58_1_282,,,1.282
E136_0_641,,,0.641
E85_3_044,,3.044,
E68_4_486,,,4.486
E142_1_842,,,1.842
E123_2_643,,2.643,
E39_4_966,,4.966,
E65_6_248,6.248,,
E3_1_442,,1.442,
E118_7_289,7.289,,
E12_4_966,4.966,,
E111_2_483,2.483,,
E89_0_24,0.24,,
E86_3_364,3.364,,
E74_1_442,,1.442,
E13_4_886,,,4.886
E29_5_527,,,5.527
E35_0_16,,0.16,
E70_2_243,2.243,,
E67_7_209,,7.209,
E99_5_367,,,5.367
E22_7_85,,,7.85
E113_0_32,,,0.32
E63_0_561,,,0.561
E62_0_32,,0.32,
E70_5_687,5.687,,
E35_4_165,,4.165,
E28_5_447,,5.447,
E133_6_008,,6.008,
E53_5_607,,5.607,
E77_7_369,7.369,,
E60_3_044,,3.044,
E123_6_648,,6.648,
E65_7_93,7.93,,
E54_3_444,3.444,,
E66_1_842,,,1.842
E136_4_966,,,4.966
E98_3_284,,,3.284
E53_5_527,,5.527,
E89_2_323,2.323,,
E147_5_046,,,5.046
E126_2_884,,2.884,
E103_5_767,,5.767,
E66_3_765,,,3.765
E89_6_488,6.488,,
E123_0_24,,0.24,
E105_7_209,7.209,,
E92_0_961,,,0.961
E95_0_641,,,0.641
E115_2_403,,2.403,
E92_5_367,,,5.367
E94_0_16,,0.16,
E73_7_209,,7.209,
E139_3_605,,,3.605
E136_0_16,,,0.16
E77_3_524,3.524,,
E128_1_842,,1.842,
E5_4_806,4.806,,
E63_7_85,,,7.85
E122_3_044,,,3.044
E60_2_163,,2.163,
E110_6_008,,6.008,
E3_7_61,,7.61,
E103_4_245,,4.245,
E15_4_646,,4.646,
E10_3_845,,,3.845
E20_1_522,,,1.522
E21_4_085,4.085,,
E94_2_723,,2.723,
E16_3_685,3.685,,
E123_2_403,,2.403,
E33_3_845,,3.845,
E98_7_449,,,7.449
E44_0_08,0.08,,
E73_6_088,,6.088,
E18_6_168,6.168,,
E47_4_486,,,4.486
E123_7_289,,7.289,
E29_5_367,,,5.367
E20_2_643,,,2.643
E12_3_444,3.444,,
E94_1_602,,1.602,
E52_2_323,,,2.323
E15_6_408,,6.408,
E124_7_77,7.77,,
E28_7_369,,7.369,
E81_5_607,5.607,,
E65_3_605,3.605,,
E104_4_886,,4.886,
E51_3_524,,3.524,
E95_0_0,,,0.0
E35_7_449,,7.449,
E79_7_93,7.93,,
E9_3_364,,3.364,
E6_4_325,,,4.325
E113_6_728,,,6.728
E133_5_207,,5.207,
E83_7_85,,,7.85
E134_0_32,0.32,,
E126_7_449,,7.449,
E3_4_325,,4.325,
E3_1_362,,1.362,
E143_2_643,,,2.643
E111_5_447,5.447,,
E28_0_881,,0.881,
E78_2_083,,,2.083
E124_1_041,1.041,,
E60_2_243,,2.243,
E54_4_245,4.245,,
E20_1_922,,,1.922
E42_3_044,,,3.044
E113_0_401,,,0.401
E46_3_044,,,3.044
E130_5_287,,5.287,
E20_1_362,,,1.362
E74_1_202,,1.202,
E0_3_925,,3.925,
E28_0_801,,0.801,
E37_7_129,7.129,,
E46_4_566,,,4.566
E85_7_209,,7.209,
E145_0_481,,,0.481
E5_7_69,7.69,,
E105_3_605,3.605,,
E123_5_687,,5.687,
E84_0_961,,,0.961
E20_1_602,,,1.602
E21_4_486,4.486,,
E60_6_088,,6.088,
E95_2_243,,,2.243
E11_3_685,,3.685,
E84_2_964,,,2.964
E87_0_561,0.561,,
E49_6_168,6.168,,
E104_6_728,,6.728,
E39_4_646,,4.646,
E134_3_685,3.685,,
E125_5_207,5.207,,
E3_4_165,,4.165,
E47_2_804,,,2.804
E13_5_126,,,5.126
E17_3_765,,3.765,
E29_5_927,,,5.927
E10_5_767,,,5.767
E52_1_121,,,1.121
E35_6_008,,6.008,
E143_1_282,,,1.282
E105_4_806,4.806,,
E133_0_881,,0.881,
E11_6_969,,6.969,
E121_6_648,,,6.648
E63_3_204,,,3.204
E147_5_447,,,5.447
E77_1_041,1.041,,
E95_0_961,,,0.961
E53_4_726,,4.726,
E78_4_966,,,4.966
E139_3_925,,,3.925
E133_6_168,,6.168,
E114_6_248,6.248,,
E67_1_522,,1.522,
E99_5_767,,,5.767
E18_7_61,7.61,,
E145_4_325,,,4.325
E121_3_444,,,3.444
E87_6_408,6.408,,
E5_4_726,4.726,,
E114_2_563,2.563,,
E74_5_126,,5.126,
E147_0_08,,,0.08
E140_5_767,,,5.767
E80_3_765,,3.765,
E35_5_207,,5.207,
E39_4_085,,4.085,
E107_6_168,,6.168,
E54_2_723,2.723,,
E4_7_209,,,7.209
E60_7_61,,7.61,
E9_1_442,,1.442,
E122_6_168,,,6.168
E110_0_801,,0.801,
E117_1_282,,1.282,
E37_1_922,1.922,,
E118_3_925,3.925,,
E28_2_083,,2.083,
E143_6_328,,,6.328
E123_4_005,,4.005,
E51_7_289,,7.289,
E83_2_003,,,2.003
E105_5_367,5.367,,
E101_0_481,,0.481,
E52_6_248,,,6.248
E125_3_605,3.605,,
E6_1_121,,,1.121
E39_4_406,,4.406,
E46_2_804,,,2.804
E7_2_403,2.403,,
E66_6_809,,,6.809
E143_3_845,,,3.845
E143_4_406,,,4.406
E71_3_044,,3.044,
E22_6_488,,,6.488
E47_7_69,,,7.69
E39_3_925,,3.925,
E37_5_207,5.207,,
E111_7_369,7.369,,
E1_1_762,,,1.762
E105_0_32,0.32,,
E18_0_08,0.08,,
E18_6_809,6.809,,
E128_4_486,,4.486,
E126_6_248,,6.248,
E33_2_643,,2.643,
E143_7_93,,,7.93
E130_1_121,,1.121,
E75_6_809,6.809,,
E18_1_762,1.762,,
E84_4_085,,,4.085
E147_6_168,,,6.168
E18_5_927,5.927,,
E7_3_364,3.364,,
E125_7_289,7.289,,
E126_3_284,,3.284,
E117_2_163,,2.163,
E86_3_845,3.845,,
E130_2_403,,2.403,
E74_7_85,,7.85,
E40_3_444,3.444,,
E52_0_481,,,0.481
E144_0_481,0.481,,
E110_4_085,,4.085,
E83_2_163,,,2.163
E70_2_804,2.804,,
E133_7_049,,7.049,
E122_7_61,,,7.61
E136_5_847,,,5.847
E11_3_925,,3.925,
E39_5_367,,5.367,
E124_0_721,0.721,,
E29_2_563,,,2.563
E20_1_682,,,1.682
E96_1_362,1.362,,
E118_4_886,4.886,,
E67_7_529,,7.529,
E136_0_961,,,0.961
E12_5_287,5.287,,
E52_4_646,,,4.646
E114_3_845,3.845,,
E73_2_403,,2.403,
E6_5_367,,,5.367
E117_4_486,,4.486,
E104_7_209,,7.209,
E20_0_721,,,0.721
E92_1_682,,,1.682
E67_4_245,,4.245,
E96_6_248,6.248,,
E129_7_369,,,7.369
E37_0_08,0.08,,
E1_4_566,,,4.566
E134_0_481,0.481,,
E87_1_682,1.682,,
E78_4_646,,,4.646
E80_3_444,,3.444,
E17_5_527,,5.527,
E18_4_806,4.806,,
E53_0_961,,0.961,
E46_4_806,,,4.806
E99_4_886,,,4.886
E53_4_486,,4.486,
E49_7_369,7.369,,
E70_3_444,3.444,,
E53_3_605,,3.605,
E70_3_765,3.765,,
E136_4_005,,,4.005
E74_2_483,,2.483,
E70_6_088,6.088,,
E87_5_527,5.527,,
E62_5_527,,5.527,
E81_5_367,5.367,,
E11_6_488,,6.488,
E7_3_124,3.124,,
E58_6_088,,,6.088
E79_6_408,6.408,,
E74_0_561,,0.561,
E124_7_93,7.93,,
E26_6_648,6.648,,
E101_6_488,,6.488,
E86_3_204,3.204,,
E111_6_008,6.008,,
E71_1_602,,1.602,
E2_2_884,2.884,,
E5_3_925,3.925,,
E31_1_682,,1.682,
E104_3_925,,3.925,
E145_7_529,,,7.529
E144_0_801,0.801,,
E66_1_922,,,1.922
E129_6_728,,,6.728
E0_4_486,,4.486,
E92_6_328,,,6.328
E58_5_687,,,5.687
E78_1_442,,,1.442
E44_7_209,7.209,,
E93_0_561,0.561,,
E83_5_767,,,5.767
E62_7_369,,7.369,
E9_3_124,,3.124,
E147_6_728,,,6.728
E111_0_641,0.641,,
E2_7_449,7.449,,
E37_4_886,4.886,,
E47_6_008,,,6.008
E28_1_922,,1.922,
E139_2_483,,,2.483
E47_5_447,,,5.447
E12_2_964,2.964,,
E10_3_124,,,3.124
E17_0_721,,0.721,
E107_5_847,,5.847,
E62_3_765,,3.765,
E88_2_884,2.884,,
E35_3_044,,3.044,
E0_6_889,,6.889,
E74_1_762,,1.762,
E63_4_165,,,4.165
E9_5_527,,5.527,
E63_2_243,,,2.243
E134_0_401,0.401,,
E115_6_889,,6.889,
E58_1_682,,,1.682
E60_6_008,,6.008,
E37_0_0,0.0,,
E20_7_449,,,7.449
E10_5_207,,,5.207
E65_7_61,7.61,,
E0_6_168,,6.168,
E1_6_488,,,6.488
E56_0_0,,,0.0
E56_0_401,,,0.401
E6_3_364,,,3.364
E63_5_927,,,5.927
E94_5_607,,5.607,
E84_4_165,,,4.165
E86_4_486,4.486,,
E84_1_762,,,1.762
E124_0_961,0.961,,
E95_7_049,,,7.049
E73_4_726,,4.726,
E40_2_323,2.323,,
E79_6_568,6.568,,
E15_4_085,,4.085,
E110_3_364,,3.364,
E10_1_282,,,1.282
E143_7_289,,,7.289
E28_0_16,,0.16,
E118_4_245,4.245,,
E5_0_721,0.721,,
E85_1_041,,1.041,
E67_6_809,,6.809,
E81_3_845,3.845,,
E113_5_927,,,5.927
E22_1_442,,,1.442
E14_1_682,,,1.682
E73_3_444,,3.444,
E85_2_884,,2.884,
E118_1_282,1.282,,
E65_4_886,4.886,,
E33_5_126,,5.126,
E79_2_243,2.243,,
E123_6_568,,6.568,
E125_4_486,4.486,,
E89_0_16,0.16,,
E75_2_163,2.163,,
E103_2_884,,2.884,
E148_0_561,,0.561,
E76_0_32,0.32,,
E80_7_369,,7.369,
E12_7_85,7.85,,
E46_6_568,,,6.568
E144_5_287,5.287,,
E110_1_362,,1.362,
E35_7_85,,7.85,
E51_2_643,,2.643,
E93_4_566,4.566,,
E34_6_488,6.488,,
E107_3_284,,3.284,
E94_4_806,,4.806,
E14_2_884,,,2.884
E110_2_323,,2.323,
E125_0_08,0.08,,
E139_0_561,,,0.561
E65_3_044,3.044,,
E49_2_083,2.083,,
E110_2_403,,2.403,
E53_3_364,,3.364,
E66_2_243,,,2.243
E60_5_847,,5.847,
E56_6_728,,,6.728
E68_5_207,,,5.207
E75_7_369,7.369,,
E67_4_085,,4.085,
E98_3_605,,,3.605
E56_7_289,,,7.289
E13_2_163,,,2.163
E62_4_726,,4.726,
E106_7_69,7.69,,
E89_7_129,7.129,,
E84_6_328,,,6.328
E84_5_367,,,5.367
E85_0_32,,0.32,
E130_3_124,,3.124,
E37_1_842,1.842,,
E139_6_328,,,6.328
E103_0_801,,0.801,
E51_2_083,,2.083,
E114_2_403,2.403,,
E125_1_362,1.362,,
E60_6_408,,6.408,
E89_2_804,2.804,,
E63_1_522,,,1.522
E105_5_687,5.687,,
E62_2_163,,2.163,
E111_2_563,2.563,,
E47_0_961,,,0.961
E80_4_085,,4.085,
E93_2_563,2.563,,
E26_5_287,5.287,,
E87_5_847,5.847,,
E21_6_889,6.889,,
E54_7_449,7.449,,
E39_2_083,,2.083,
E128_1_522,,1.522,
E86_0_561,0.561,,
E136_1_602,,,1.602
E114_4_165,4.165,,
E96_5_447,5.447,,
E56_3_044,,,3.044
E44_4_085,4.085,,
E83_6_568,,,6.568
E12_2_884,2.884,,
E129_5_927,,,5.927
E96_0_561,0.561,,
E28_2_884,,2.884,
E106_0_24,0.24,,
E134_2_563,2.563,,
E42_4_726,,,4.726
E31_4_085,,4.085,
E0_6_488,,6.488,
E47_5_126,,,5.126
E115_7_85,,7.85,
E2_2_163,2.163,,
E81_6_248,6.248,,
E124_0_08,0.08,,
E143_3_765,,,3.765
E68_1_362,,,1.362
E76_6_088,6.088,,
E15_6_248,,6.248,
E14_2_804,,,2.804
E126_3_364,,3.364,
E129_6_488,,,6.488
E62_0_401,,0.401,
E145_5_687,,,5.687
E12_4_325,4.325,,
E15_2_964,,2.964,
E81_4_646,4.646,,
E134_3_765,3.765,,
E65_4_165,4.165,,
E54_3_044,3.044,,
E6_3_124,,,3.124
E11_1_282,,1.282,
E142_5_367,,,5.367
E18_7_369,7.369,,
E52_3_765,,,3.765
E6_7_449,,,7.449
E71_5_046,,5.046,
E102_3_444,,,3.444
E81_7_93,7.93,,
E114_6_488,6.488,,
E17_5_367,,5.367,
E45_1_522,,1.522,
E80_1_041,,1.041,
E28_4_005,,4.005,
E58_7_85,,,7.85
E100_3_524,,3.524,
E15_6_008,,6.008,
E29_0_881,,,0.881
E9_6_088,,6.088,
E10_7_129,,,7.129
E26_2_403,2.403,,
E113_3_765,,,3.765
E92_6_568,,,6.568
E68_1_522,,,1.522
E88_4_646,4.646,,
E76_5_046,5.046,,
E66_6_728,,,6.728
E37_0_24,0.24,,
E86_0_881,0.881,,
E88_2_643,2.643,,
E128_2_243,,2.243,
E6_1_442,,,1.442
E46_5_367,,,5.367
E98_0_721,,,0.721
E101_6_168,,6.168,
E66_7_369,,,7.369
E89_4_406,4.406,,
E65_2_723,2.723,,
E49_3_925,3.925,,
E28_4_966,,4.966,
E22_4_566,,,4.566
E39_6_488,,6.488,
E10_5_447,,,5.447
E13_3_124,,,3.124
E140_0_961,,,0.961
E16_4_726,4.726,,
E12_6_088,6.088,,
E71_6_248,,6.248,
E111_6_488,6.488,,
E77_4_806,4.806,,
E10_6_969,,,6.969
E64_6_568,6.568,,
E133_7_69,,7.69,
E92_5_527,,,5.527
E46_5_607,,,5.607
E139_0_16,,,0.16
E133_5_447,,5.447,
E66_5_527,,,5.527
E110_0_08,,0.08,
E12_3_204,3.204,,
E40_2_563,2.563,,
E110_1_442,,1.442,
E75_2_483,2.483,,
E95_0_401,,,0.401
E100_0_641,,0.641,
E122_1_522,,,1.522
E39_4_566,,4.566,
E84_0_721,,,0.721
E45_5_367,,5.367,
E42_1_282,,,1.282
E51_2_483,,2.483,
E121_1_522,,,1.522
E121_0_561,,,0.561
E2_1_362,1.362,,
E94_5_287,,5.287,
E88_2_003,2.003,,
E136_3_765,,,3.765
E65_4_245,4.245,,
E64_5_367,5.367,,
E52_4_886,,,4.886
E29_7_93,,,7.93
E17_0_561,,0.561,
E80_5_607,,5.607,
