,PseudoTime0,PseudoTime1,PseudoTime2
E49_0_641,0.641,,
E37_0_401,0.401,,
E40_2_884,2.884,,
E66_3_925,,,3.925
E53_0_561,,0.561,
E1_7_93,,,7.93
E16_5_447,5.447,,
E21_6_088,6.088,,
E115_6_568,,6.568,
E80_6_969,,6.969,
E37_1_842,1.842,,
E2_3_124,3.124,,
E107_2_323,,2.323,
E103_0_0,,0.0,
E77_0_16,0.16,,
E13_4_245,,,4.245
E42_6_648,,,6.648
E47_7_93,,,7.93
E12_5_046,5.046,,
E96_0_721,0.721,,
E133_6_488,,6.488,
E115_4_646,,4.646,
E34_6_488,6.488,,
E54_7_449,7.449,,
E16_2_643,2.643,,
E49_5_207,5.207,,
E40_7_049,7.049,,
E125_3_364,3.364,,
E115_7_93,,7.93,
E15_6_248,,6.248,
E110_3_524,,3.524,
E39_1_522,,1.522,
E4_7_449,,,7.449
E67_3_925,,3.925,
E26_3_124,3.124,,
E21_5_927,5.927,,
E47_3_925,,,3.925
E54_0_961,0.961,,
E130_2_483,,2.483,
E28_0_32,,0.32,
E58_1_442,,,1.442
E89_2_723,2.723,,
E92_2_163,,,2.163
E0_6_889,,6.889,
E86_2_884,2.884,,
E123_5_527,,5.527,
E13_1_442,,,1.442
E95_2_643,,,2.643
E3_0_801,,0.801,
E134_2_643,2.643,,
E9_7_369,,7.369,
E68_5_607,,,5.607
E106_3_124,3.124,,
E140_6_648,,,6.648
E4_0_801,,,0.801
E44_2_964,2.964,,
E11_6_328,,6.328,
E94_0_0,,0.0,
E121_1_682,,,1.682
E103_6_248,,6.248,
E93_7_129,7.129,,
E77_0_641,0.641,,
E96_2_804,2.804,,
E44_2_563,2.563,,
E5_3_444,3.444,,
E58_7_209,,,7.209
E9_5_687,,5.687,
E14_6_088,,,6.088
E9_7_85,,7.85,
E78_5_207,,,5.207
E54_3_124,3.124,,
E75_0_881,0.881,,
E73_2_163,,2.163,
E134_1_041,1.041,,
E45_1_121,,1.121,
E5_7_69,7.69,,
E62_1_282,,1.282,
E75_4_566,4.566,,
E56_7_93,,,7.93
E144_6_168,6.168,,
E60_0_641,,0.641,
E51_0_881,,0.881,
E7_6_008,6.008,,
E101_1_041,,1.041,
E145_3_284,,,3.284
E51_4_646,,4.646,
E81_7_289,7.289,,
E7_5_287,5.287,,
E78_3_765,,,3.765
E89_6_248,6.248,,
E18_2_483,2.483,,
E103_3_124,,3.124,
E117_6_248,,6.248,
E86_0_881,0.881,,
E106_0_0,0.0,,
E21_5_287,5.287,,
E31_2_643,,2.643,
E62_3_765,,3.765,
E80_1_362,,1.362,
E65_7_85,7.85,,
E105_6_889,6.889,,
E147_6_969,,,6.969
E101_2_403,,2.403,
E105_5_447,5.447,,
E35_1_202,,1.202,
E147_0_641,,,0.641
E80_1_842,,1.842,
E28_3_845,,3.845,
E142_0_481,,,0.481
E87_1_282,1.282,,
E102_6_969,,,6.969
E110_3_685,,3.685,
E85_4_806,,4.806,
E66_7_449,,,7.449
E115_6_488,,6.488,
E54_3_204,3.204,,
E87_7_129,7.129,,
E14_3_685,,,3.685
E68_5_367,,,5.367
E60_5_126,,5.126,
E93_5_447,5.447,,
E15_6_488,,6.488,
E147_3_044,,,3.044
E71_7_209,,7.209,
E93_3_124,3.124,,
E124_7_289,7.289,,
E68_2_804,,,2.804
E83_1_362,,,1.362
E83_2_483,,,2.483
E95_5_046,,,5.046
E95_2_563,,,2.563
E17_5_607,,5.607,
E65_6_568,6.568,,
E29_7_85,,,7.85
E54_5_126,5.126,,
E4_2_403,,,2.403
E126_6_568,,6.568,
E17_2_163,,2.163,
E84_2_323,,,2.323
E42_6_088,,,6.088
E13_6_728,,,6.728
E20_0_801,,,0.801
E35_1_362,,1.362,
E52_5_447,,,5.447
E102_5_927,,,5.927
E18_3_044,3.044,,
E84_3_925,,,3.925
E145_5_847,,,5.847
E78_0_641,,,0.641
E65_3_204,3.204,,
E99_3_444,,,3.444
E130_1_522,,1.522,
E85_5_927,,5.927,
E54_0_641,0.641,,
E67_5_847,,5.847,
E65_5_607,5.607,,
E35_3_124,,3.124,
E88_1_682,1.682,,
E45_2_643,,2.643,
E56_1_202,,,1.202
E17_0_481,,0.481,
E140_0_561,,,0.561
E83_3_444,,,3.444
E70_3_124,3.124,,
E15_3_524,,3.524,
E145_7_77,,,7.77
E106_6_408,6.408,,
E5_6_008,6.008,,
E126_3_925,,3.925,
E89_1_922,1.922,,
E133_6_969,,6.969,
E14_3_284,,,3.284
E33_6_088,,6.088,
E46_6_008,,,6.008
E65_2_563,2.563,,
E7_2_083,2.083,,
E4_7_289,,,7.289
E49_3_845,3.845,,
E70_6_488,6.488,,
E128_2_403,,2.403,
E0_5_207,,5.207,
E94_5_207,,5.207,
E7_4_406,4.406,,
E105_4_406,4.406,,
E39_1_762,,1.762,
E22_2_884,,,2.884
E10_2_804,,,2.804
E6_4_005,,,4.005
E129_0_721,,,0.721
E49_7_69,7.69,,
E15_5_287,,5.287,
E121_5_687,,,5.687
E95_2_003,,,2.003
E0_7_289,,7.289,
E10_4_486,,,4.486
E143_1_682,,,1.682
E143_7_369,,,7.369
E86_2_804,2.804,,
E102_6_248,,,6.248
E13_0_721,,,0.721
E99_3_925,,,3.925
E51_1_041,,1.041,
E64_0_0,0.0,,
E46_7_85,,,7.85
E46_4_726,,,4.726
E113_6_248,,,6.248
E39_0_881,,0.881,
E98_1_842,,,1.842
E84_7_69,,,7.69
E39_0_08,,0.08,
E124_1_762,1.762,,
E128_1_922,,1.922,
E84_2_643,,,2.643
E66_2_323,,,2.323
E128_5_527,,5.527,
E100_2_723,,2.723,
E76_1_202,1.202,,
E117_5_527,,5.527,
E128_3_284,,3.284,
E85_3_845,,3.845,
E105_4_486,4.486,,
E17_6_008,,6.008,
E4_0_08,,,0.08
E22_6_008,,,6.008
E51_6_328,,6.328,
E39_5_847,,5.847,
E15_4_486,,4.486,
E113_5_687,,,5.687
E87_7_289,7.289,,
E12_3_685,3.685,,
E76_2_964,2.964,,
E67_5_367,,5.367,
E16_0_32,0.32,,
E74_2_884,,2.884,
E16_1_202,1.202,,
E125_4_966,4.966,,
E62_6_328,,6.328,
E33_3_605,,3.605,
E39_7_449,,7.449,
E101_5_527,,5.527,
E101_5_927,,5.927,
E35_5_527,,5.527,
E49_3_925,3.925,,
E84_5_287,,,5.287
E15_3_845,,3.845,
E78_7_449,,,7.449
E94_6_328,,6.328,
E33_0_0,,0.0,
E2_5_287,5.287,,
E11_3_364,,3.364,
E65_3_284,3.284,,
E64_2_563,2.563,,
E107_1_121,,1.121,
E10_4_005,,,4.005
E102_4_886,,,4.886
E94_6_568,,6.568,
E105_0_801,0.801,,
E105_0_16,0.16,,
E68_1_922,,,1.922
E49_5_847,5.847,,
E106_7_049,7.049,,
E124_3_845,3.845,,
E20_2_483,,,2.483
E145_3_444,,,3.444
E65_1_282,1.282,,
E78_6_809,,,6.809
E124_3_124,3.124,,
E89_1_202,1.202,,
E60_0_401,,0.401,
E86_7_529,7.529,,
E76_1_282,1.282,,
E17_1_842,,1.842,
E80_3_925,,3.925,
E58_4_165,,,4.165
E33_4_406,,4.406,
E145_6_809,,,6.809
E51_3_845,,3.845,
E92_7_289,,,7.289
E98_5_607,,,5.607
E143_0_24,,,0.24
E104_0_561,,0.561,
E17_0_561,,0.561,
E87_3_284,3.284,,
E134_0_32,0.32,,
E96_0_961,0.961,,
E87_4_566,4.566,,
E22_5_287,,,5.287
E95_2_403,,,2.403
E113_6_969,,,6.969
E121_0_24,,,0.24
E92_7_369,,,7.369
E133_6_328,,6.328,
E67_5_046,,5.046,
E39_5_126,,5.126,
E129_6_248,,,6.248
E18_7_85,7.85,,
E46_5_046,,,5.046
E115_6_969,,6.969,
E4_4_245,,,4.245
E1_2_643,,,2.643
E22_3_044,,,3.044
E99_2_964,,,2.964
E81_1_602,1.602,,
E84_6_889,,,6.889
E78_1_522,,,1.522
E16_3_524,3.524,,
E63_5_207,,,5.207
E52_4_486,,,4.486
E81_5_447,5.447,,
E87_1_442,1.442,,
E56_5_607,,,5.607
E136_3_444,,,3.444
E15_6_568,,6.568,
E104_7_61,,7.61,
E42_2_563,,,2.563
E94_5_607,,5.607,
E52_7_77,,,7.77
E111_2_483,2.483,,
E39_2_403,,2.403,
E78_6_328,,,6.328
E85_7_529,,7.529,
E128_1_041,,1.041,
E4_0_16,,,0.16
E63_2_723,,,2.723
E17_0_881,,0.881,
E147_7_85,,,7.85
E148_1_842,,1.842,
E71_0_24,,0.24,
E147_4_646,,,4.646
E53_6_809,,6.809,
E45_2_483,,2.483,
E118_1_602,1.602,,
E86_7_69,7.69,,
E133_0_881,,0.881,
E5_0_32,0.32,,
E64_5_767,5.767,,
E29_6_648,,,6.648
E44_2_643,2.643,,
E139_4_085,,,4.085
E35_3_044,,3.044,
E4_5_126,,,5.126
E130_1_121,,1.121,
E117_0_881,,0.881,
E62_6_008,,6.008,
E111_5_767,5.767,,
E136_1_362,,,1.362
E147_3_685,,,3.685
E139_1_762,,,1.762
E136_6_248,,,6.248
E13_0_561,,,0.561
E84_5_687,,,5.687
E53_6_328,,6.328,
E10_1_362,,,1.362
E76_6_248,6.248,,
E86_1_041,1.041,,
E63_0_08,,,0.08
E26_0_24,0.24,,
E88_2_243,2.243,,
E62_3_925,,3.925,
E4_1_362,,,1.362
E134_7_77,7.77,,
E73_7_209,,7.209,
E73_6_809,,6.809,
E122_3_605,,,3.605
E26_6_809,6.809,,
E11_0_401,,0.401,
E78_0_961,,,0.961
E13_1_922,,,1.922
E28_0_24,,0.24,
E62_2_563,,2.563,
E14_7_289,,,7.289
E10_0_641,,,0.641
E45_4_806,,4.806,
E96_7_93,7.93,,
E148_2_804,,2.804,
E10_6_889,,,6.889
E34_2_723,2.723,,
E63_4_085,,,4.085
E86_4_005,4.005,,
E87_0_881,0.881,,
E124_7_369,7.369,,
E68_5_207,,,5.207
E4_0_561,,,0.561
E6_5_126,,,5.126
E143_5_607,,,5.607
E6_5_847,,,5.847
E81_6_168,6.168,,
E13_7_69,,,7.69
E111_4_646,4.646,,
E105_1_842,1.842,,
E65_2_483,2.483,,
E68_4_646,,,4.646
E71_1_682,,1.682,
E77_4_566,4.566,,
E67_0_481,,0.481,
E143_2_964,,,2.964
E42_1_922,,,1.922
E62_5_607,,5.607,
E15_6_969,,6.969,
E139_0_801,,,0.801
E93_3_284,3.284,,
E42_7_369,,,7.369
E60_3_044,,3.044,
E107_3_204,,3.204,
E145_5_687,,,5.687
E26_2_163,2.163,,
E105_3_925,3.925,,
E14_2_403,,,2.403
E79_1_842,1.842,,
E15_3_364,,3.364,
E51_5_527,,5.527,
E105_3_845,3.845,,
E45_5_207,,5.207,
E4_0_641,,,0.641
E144_4_566,4.566,,
E100_3_685,,3.685,
E53_4_646,,4.646,
E54_1_682,1.682,,
E125_4_806,4.806,,
E88_7_129,7.129,,
E129_3_524,,,3.524
E114_2_003,2.003,,
E17_4_566,,4.566,
E117_5_687,,5.687,
E70_1_442,1.442,,
E26_7_69,7.69,,
E81_4_566,4.566,,
E110_3_444,,3.444,
E33_0_481,,0.481,
E15_5_207,,5.207,
E125_4_085,4.085,,
E92_5_847,,,5.847
E67_5_126,,5.126,
E79_6_008,6.008,,
E44_3_124,3.124,,
E22_3_524,,,3.524
E49_3_444,3.444,,
E5_2_643,2.643,,
E129_2_483,,,2.483
E62_7_529,,7.529,
E42_6_568,,,6.568
E66_5_607,,,5.607
E87_3_124,3.124,,
E39_4_646,,4.646,
E77_1_922,1.922,,
E9_3_524,,3.524,
E4_6_488,,,6.488
E3_7_93,,7.93,
E124_0_0,0.0,,
E42_7_93,,,7.93
E2_7_449,7.449,,
E1_4_646,,,4.646
E107_6_568,,6.568,
E142_1_922,,,1.922
E100_0_561,,0.561,
E31_5_687,,5.687,
E21_4_646,4.646,,
E145_0_481,,,0.481
E140_0_881,,,0.881
E45_7_289,,7.289,
E37_1_602,1.602,,
E103_6_648,,6.648,
E128_7_85,,7.85,
E126_0_801,,0.801,
E81_6_809,6.809,,
E94_6_168,,6.168,
E117_2_804,,2.804,
E37_1_682,1.682,,
E134_6_889,6.889,,
E40_5_447,5.447,,
E17_2_964,,2.964,
E133_7_449,,7.449,
E64_3_685,3.685,,
E102_2_563,,,2.563
E28_2_884,,2.884,
E9_2_003,,2.003,
E10_4_406,,,4.406
E73_2_403,,2.403,
E113_0_32,,,0.32
E107_5_687,,5.687,
E31_3_845,,3.845,
E89_7_129,7.129,,
E31_4_406,,4.406,
E54_0_721,0.721,,
E147_0_481,,,0.481
E103_1_602,,1.602,
E44_2_483,2.483,,
E84_7_289,,,7.289
E87_3_845,3.845,,
E52_4_646,,,4.646
E58_4_726,,,4.726
E16_5_767,5.767,,
E45_2_403,,2.403,
E29_1_202,,,1.202
E66_0_641,,,0.641
E89_0_401,0.401,,
E14_3_845,,,3.845
E46_3_044,,,3.044
E85_4_245,,4.245,
E122_5_607,,,5.607
E71_1_522,,1.522,
E45_3_925,,3.925,
E142_5_447,,,5.447
E0_0_401,,0.401,
E100_5_207,,5.207,
E100_1_602,,1.602,
E51_2_884,,2.884,
E44_3_605,3.605,,
E89_5_607,5.607,,
E26_2_884,2.884,,
E46_7_69,,,7.69
E83_3_765,,,3.765
E104_0_401,,0.401,
E46_2_483,,,2.483
E110_2_643,,2.643,
E65_2_003,2.003,,
E22_5_367,,,5.367
E121_2_964,,,2.964
E22_3_925,,,3.925
E10_5_126,,,5.126
E40_1_041,1.041,,
E115_2_323,,2.323,
E98_7_85,,,7.85
E110_5_207,,5.207,
E63_2_804,,,2.804
E29_6_328,,,6.328
E99_6_088,,,6.088
E65_1_121,1.121,,
E92_6_648,,,6.648
E93_2_723,2.723,,
E122_5_046,,,5.046
E94_5_447,,5.447,
E0_7_93,,7.93,
E29_5_607,,,5.607
E9_4_726,,4.726,
E117_7_129,,7.129,
E13_7_129,,,7.129
E39_4_806,,4.806,
E3_3_124,,3.124,
E96_1_041,1.041,,
E81_5_527,5.527,,
E134_5_847,5.847,,
E133_2_964,,2.964,
E107_0_0,,0.0,
E34_4_005,4.005,,
E87_5_927,5.927,,
E66_1_522,,,1.522
E140_0_08,,,0.08
E11_2_563,,2.563,
E45_7_69,,7.69,
E86_1_282,1.282,,
E142_0_881,,,0.881
E80_4_325,,4.325,
E143_5_847,,,5.847
E104_1_442,,1.442,
E140_4_886,,,4.886
E56_2_804,,,2.804
E40_0_721,0.721,,
E113_0_561,,,0.561
E47_2_083,,,2.083
E102_1_041,,,1.041
E105_7_449,7.449,,
E102_2_403,,,2.403
E14_2_003,,,2.003
E60_0_961,,0.961,
E76_2_884,2.884,,
E74_2_403,,2.403,
E80_3_845,,3.845,
E7_4_966,4.966,,
E117_0_32,,0.32,
E26_3_364,3.364,,
E133_4_806,,4.806,
E148_6_488,,6.488,
E117_4_886,,4.886,
E147_2_643,,,2.643
E75_0_16,0.16,,
E33_7_61,,7.61,
E37_0_24,0.24,,
E46_4_406,,,4.406
E136_6_969,,,6.969
E102_3_524,,,3.524
E125_2_884,2.884,,
E63_5_527,,,5.527
E145_5_207,,,5.207
E110_2_323,,2.323,
E125_5_607,5.607,,
E105_6_008,6.008,,
E56_6_969,,,6.969
E79_0_32,0.32,,
E118_5_367,5.367,,
E67_4_085,,4.085,
E128_7_77,,7.77,
E68_3_524,,,3.524
E87_4_406,4.406,,
E134_5_126,5.126,,
E16_0_0,0.0,,
E42_1_282,,,1.282
E10_2_483,,,2.483
E83_6_488,,,6.488
E26_3_204,3.204,,
E123_3_845,,3.845,
E133_5_527,,5.527,
E52_5_767,,,5.767
E21_2_163,2.163,,
E16_7_369,7.369,,
E33_5_607,,5.607,
E26_1_842,1.842,,
E125_6_809,6.809,,
E22_4_806,,,4.806
E124_5_607,5.607,,
E77_7_85,7.85,,
E71_4_005,,4.005,
E29_6_168,,,6.168
E6_2_243,,,2.243
E139_6_328,,,6.328
E66_6_648,,,6.648
E140_5_847,,,5.847
E76_0_401,0.401,,
E113_1_602,,,1.602
E79_1_762,1.762,,
E77_4_966,4.966,,
E60_0_881,,0.881,
E88_5_767,5.767,,
E78_0_401,,,0.401
E92_4_886,,,4.886
E0_1_762,,1.762,
E42_6_969,,,6.969
E56_5_847,,,5.847
E93_4_806,4.806,,
E3_6_168,,6.168,
E105_4_886,4.886,,
E81_5_607,5.607,,
E26_6_969,6.969,,
E14_3_605,,,3.605
E140_4_245,,,4.245
E49_5_046,5.046,,
E1_2_884,,,2.884
E68_2_643,,,2.643
E117_1_362,,1.362,
E52_4_165,,,4.165
E118_0_16,0.16,,
E103_2_163,,2.163,
E142_4_806,,,4.806
E79_3_524,3.524,,
E85_0_401,,0.401,
E114_4_165,4.165,,
E87_6_408,6.408,,
E87_7_049,7.049,,
E74_6_408,,6.408,
E40_2_563,2.563,,
E68_2_163,,,2.163
E6_1_282,,,1.282
E7_0_561,0.561,,
E47_5_927,,,5.927
E18_3_444,3.444,,
E139_2_323,,,2.323
E140_5_126,,,5.126
E147_2_003,,,2.003
E96_5_767,5.767,,
E121_5_287,,,5.287
E148_7_85,,7.85,
E142_5_767,,,5.767
E81_2_723,2.723,,
E129_5_046,,,5.046
E83_4_806,,,4.806
E12_0_561,0.561,,
E74_3_124,,3.124,
E102_6_889,,,6.889
E143_0_08,,,0.08
E65_7_61,7.61,,
E121_5_367,,,5.367
E122_1_442,,,1.442
E139_2_243,,,2.243
E37_2_723,2.723,,
E99_1_762,,,1.762
E68_5_447,,,5.447
E148_5_687,,5.687,
E118_5_607,5.607,,
E80_0_401,,0.401,
E11_3_524,,3.524,
E1_0_561,,,0.561
E42_3_845,,,3.845
E18_2_804,2.804,,
E51_7_449,,7.449,
E145_2_083,,,2.083
E105_4_726,4.726,,
E122_2_964,,,2.964
E47_7_129,,,7.129
E47_2_003,,,2.003
E128_7_369,,7.369,
E42_1_842,,,1.842
E145_2_243,,,2.243
E44_6_488,6.488,,
E121_0_0,,,0.0
E123_4_646,,4.646,
E62_0_24,,0.24,
E9_6_328,,6.328,
E143_1_522,,,1.522
E65_0_24,0.24,,
E34_4_325,4.325,,
E99_4_806,,,4.806
E6_6_088,,,6.088
E39_2_884,,2.884,
E105_4_566,4.566,,
E22_5_126,,,5.126
E51_4_406,,4.406,
E1_2_563,,,2.563
E130_1_202,,1.202,
E85_0_32,,0.32,
E142_2_723,,,2.723
E35_2_884,,2.884,
E113_3_284,,,3.284
E86_3_044,3.044,,
E80_0_641,,0.641,
E101_7_129,,7.129,
E10_2_723,,,2.723
E89_2_483,2.483,,
E99_6_889,,,6.889
E21_2_243,2.243,,
E52_1_762,,,1.762
E35_0_481,,0.481,
E64_1_041,1.041,,
E73_4_806,,4.806,
E62_4_566,,4.566,
E122_5_527,,,5.527
E7_4_886,4.886,,
E29_2_563,,,2.563
E26_4_646,4.646,,
E148_1_442,,1.442,
E16_0_24,0.24,,
E79_7_69,7.69,,
E49_0_561,0.561,,
E129_6_889,,,6.889
E81_2_804,2.804,,
E17_0_08,,0.08,
E130_3_925,,3.925,
E37_0_881,0.881,,
E101_3_685,,3.685,
E98_6_088,,,6.088
E104_3_765,,3.765,
E63_7_61,,,7.61
E140_2_003,,,2.003
E79_3_765,3.765,,
E117_0_0,,0.0,
E18_2_003,2.003,,
E6_1_682,,,1.682
E74_3_925,,3.925,
E136_7_93,,,7.93
E63_2_403,,,2.403
E93_1_362,1.362,,
E76_4_325,4.325,,
E67_4_806,,4.806,
E103_1_121,,1.121,
E63_4_005,,,4.005
E17_6_328,,6.328,
E17_4_806,,4.806,
E9_6_889,,6.889,
E118_4_325,4.325,,
E20_6_648,,,6.648
E128_7_129,,7.129,
E44_1_362,1.362,,
E49_2_804,2.804,,
E9_0_32,,0.32,
E142_7_69,,,7.69
E133_4_726,,4.726,
E45_5_927,,5.927,
E66_2_243,,,2.243
E105_7_85,7.85,,
E133_7_129,,7.129,
E83_6_088,,,6.088
E80_3_364,,3.364,
E15_2_243,,2.243,
E98_0_401,,,0.401
E147_2_323,,,2.323
E31_2_323,,2.323,
E117_1_041,,1.041,
E77_4_005,4.005,,
E16_6_008,6.008,,
E85_1_121,,1.121,
E76_4_245,4.245,,
E4_3_284,,,3.284
E11_7_449,,7.449,
E125_6_408,6.408,,
E12_2_964,2.964,,
E28_3_204,,3.204,
E104_2_083,,2.083,
E140_6_568,,,6.568
E142_7_049,,,7.049
E15_1_602,,1.602,
E98_2_323,,,2.323
E130_7_209,,7.209,
E13_0_16,,,0.16
E52_7_289,,,7.289
E81_3_845,3.845,,
E1_1_762,,,1.762
E78_1_121,,,1.121
E29_2_964,,,2.964
E16_2_163,2.163,,
E78_5_607,,,5.607
E107_0_401,,0.401,
E89_2_964,2.964,,
E103_6_088,,6.088,
E60_7_529,,7.529,
E10_0_401,,,0.401
E145_1_041,,,1.041
E7_6_088,6.088,,
E88_7_529,7.529,,
E95_4_165,,,4.165
E125_6_168,6.168,,
E118_4_406,4.406,,
E142_5_847,,,5.847
E1_0_24,,,0.24
E13_3_364,,,3.364
E20_5_527,,,5.527
E53_3_685,,3.685,
E81_4_406,4.406,,
E13_4_325,,,4.325
E133_5_607,,5.607,
E101_4_886,,4.886,
E101_3_204,,3.204,
E123_3_124,,3.124,
E101_4_486,,4.486,
E143_5_927,,,5.927
E114_5_367,5.367,,
E16_7_69,7.69,,
E11_2_643,,2.643,
E117_0_961,,0.961,
E21_7_85,7.85,,
E133_3_124,,3.124,
E35_2_563,,2.563,
E103_0_16,,0.16,
E86_3_925,3.925,,
E14_0_24,,,0.24
E70_6_008,6.008,,
E102_0_16,,,0.16
E129_4_245,,,4.245
E65_5_447,5.447,,
E21_3_044,3.044,,
E40_6_969,6.969,,
E86_5_847,5.847,,
E101_0_961,,0.961,
E114_2_323,2.323,,
E128_4_325,,4.325,
E22_6_889,,,6.889
E80_0_961,,0.961,
E104_5_847,,5.847,
E128_3_605,,3.605,
E130_6_969,,6.969,
E1_5_046,,,5.046
E17_1_682,,1.682,
E136_6_088,,,6.088
E143_4_245,,,4.245
E37_4_966,4.966,,
E12_7_85,7.85,,
E147_0_08,,,0.08
E101_3_765,,3.765,
E44_1_762,1.762,,
E49_6_008,6.008,,
E11_5_687,,5.687,
E64_0_08,0.08,,
E114_1_442,1.442,,
E136_2_083,,,2.083
E16_3_124,3.124,,
E125_2_804,2.804,,
E98_7_77,,,7.77
E148_2_964,,2.964,
E6_7_449,,,7.449
E62_6_648,,6.648,
E75_1_282,1.282,,
E75_1_041,1.041,,
E21_5_847,5.847,,
E16_5_687,5.687,,
E0_6_488,,6.488,
E9_5_287,,5.287,
E124_2_643,2.643,,
E6_1_522,,,1.522
E104_3_284,,3.284,
E85_7_049,,7.049,
E34_2_643,2.643,,
E45_6_728,,6.728,
E29_0_0,,,0.0
E60_6_568,,6.568,
E89_4_566,4.566,,
E113_0_0,,,0.0
E10_0_24,,,0.24
E107_6_008,,6.008,
E87_7_449,7.449,,
E134_1_842,1.842,,
E17_6_648,,6.648,
E49_0_08,0.08,,
E3_6_568,,6.568,
E73_1_682,,1.682,
E77_5_767,5.767,,
E126_7_209,,7.209,
E129_0_641,,,0.641
E133_1_041,,1.041,
E66_3_124,,,3.124
E71_7_449,,7.449,
E104_6_328,,6.328,
E12_4_325,4.325,,
E81_5_046,5.046,,
E74_0_32,,0.32,
E63_3_284,,,3.284
E56_4_406,,,4.406
E33_2_563,,2.563,
E129_4_966,,,4.966
E143_6_248,,,6.248
E0_1_842,,1.842,
E35_7_61,,7.61,
E89_5_927,5.927,,
E144_3_765,3.765,,
E9_2_643,,2.643,
E1_2_403,,,2.403
E42_2_964,,,2.964
E101_5_126,,5.126,
E12_3_124,3.124,,
E107_3_444,,3.444,
E118_6_088,6.088,,
E53_1_041,,1.041,
E42_2_403,,,2.403
E115_1_362,,1.362,
E63_5_607,,,5.607
E14_2_884,,,2.884
E148_0_32,,0.32,
E113_5_927,,,5.927
E94_5_046,,5.046,
E75_0_721,0.721,,
E51_2_964,,2.964,
E6_0_08,,,0.08
E63_7_77,,,7.77
E122_7_049,,,7.049
E96_3_124,3.124,,
E56_6_889,,,6.889
E42_1_041,,,1.041
E39_2_964,,2.964,
E106_1_602,1.602,,
E22_4_646,,,4.646
E37_0_801,0.801,,
E70_4_806,4.806,,
E113_1_282,,,1.282
E54_4_726,4.726,,
E17_4_486,,4.486,
E56_2_643,,,2.643
E10_2_643,,,2.643
E68_7_529,,,7.529
E110_3_044,,3.044,
E26_5_927,5.927,,
E49_6_809,6.809,,
E115_1_202,,1.202,
E75_4_406,4.406,,
E147_1_041,,,1.041
E67_3_124,,3.124,
E22_1_602,,,1.602
E49_2_723,2.723,,
E10_1_682,,,1.682
E76_3_364,3.364,,
E134_6_488,6.488,,
E101_1_602,,1.602,
E74_1_842,,1.842,
E142_2_403,,,2.403
E140_3_685,,,3.685
E144_5_447,5.447,,
E15_5_126,,5.126,
