,PseudoTime0,PseudoTime1,PseudoTime2
E4_5_767,,,5.767
E6_5_207,,,5.207
E17_1_362,,1.362,
E4_0_801,,,0.801
E60_3_925,,3.925,
E26_6_889,6.889,,
E113_6_568,,,6.568
E114_3_444,3.444,,
E51_1_682,,1.682,
E101_4_165,,4.165,
E115_0_24,,0.24,
E2_2_483,2.483,,
E103_3_524,,3.524,
E100_6_889,,6.889,
E0_1_922,,1.922,
E60_7_049,,7.049,
E143_3_364,,,3.364
E40_5_927,5.927,,
E10_1_922,,,1.922
E47_2_884,,,2.884
E143_6_168,,,6.168
E126_1_922,,1.922,
E40_7_529,7.529,,
E71_1_762,,1.762,
E111_6_168,6.168,,
E121_7_369,,,7.369
E79_7_129,7.129,,
E65_4_325,4.325,,
E143_1_282,,,1.282
E92_3_605,,,3.605
E130_7_85,,7.85,
E3_4_406,,4.406,
E140_7_69,,,7.69
E144_7_369,7.369,,
E56_3_364,,,3.364
E14_7_77,,,7.77
E64_2_003,2.003,,
E1_2_483,,,2.483
E78_1_362,,,1.362
E136_3_685,,,3.685
E16_2_643,2.643,,
E33_3_845,,3.845,
E16_5_287,5.287,,
E124_0_08,0.08,,
E78_1_041,,,1.041
E114_0_401,0.401,,
E95_6_488,,,6.488
E45_6_969,,6.969,
E133_1_362,,1.362,
E101_0_0,,0.0,
E60_2_723,,2.723,
E94_7_049,,7.049,
E123_3_284,,3.284,
E54_4_005,4.005,,
E147_0_961,,,0.961
E99_1_842,,,1.842
E133_6_728,,6.728,
E7_2_804,2.804,,
E79_0_561,0.561,,
E104_3_444,,3.444,
E46_7_449,,,7.449
E44_0_24,0.24,,
E68_5_607,,,5.607
E35_0_801,,0.801,
E29_6_408,,,6.408
E46_2_804,,,2.804
E35_0_561,,0.561,
E70_7_129,7.129,,
E85_4_886,,4.886,
E15_5_367,,5.367,
E47_3_204,,,3.204
E46_3_284,,,3.284
E114_6_568,6.568,,
E40_4_005,4.005,,
E64_7_369,7.369,,
E99_0_16,,,0.16
E31_0_881,,0.881,
E130_3_124,,3.124,
E13_6_488,,,6.488
E33_4_005,,4.005,
E144_5_126,5.126,,
E70_3_044,3.044,,
E144_6_889,6.889,,
E111_6_408,6.408,,
E66_3_124,,,3.124
E40_7_289,7.289,,
E16_4_566,4.566,,
E18_1_762,1.762,,
E86_1_602,1.602,,
E105_4_406,4.406,,
E63_7_049,,,7.049
E145_1_842,,,1.842
E88_6_088,6.088,,
E94_0_481,,0.481,
E11_1_842,,1.842,
E46_4_245,,,4.245
E15_1_121,,1.121,
E58_7_129,,,7.129
E53_7_289,,7.289,
E4_3_284,,,3.284
E96_3_284,3.284,,
E62_0_24,,0.24,
E96_1_362,1.362,,
E130_5_447,,5.447,
E111_5_046,5.046,,
E29_4_486,,,4.486
E92_1_121,,,1.121
E5_4_646,4.646,,
E124_7_61,7.61,,
E14_7_209,,,7.209
E93_6_809,6.809,,
E18_7_77,7.77,,
E7_4_726,4.726,,
E78_5_607,,,5.607
E6_0_561,,,0.561
E139_7_529,,,7.529
E47_5_447,,,5.447
E88_1_842,1.842,,
E12_7_449,7.449,,
E21_0_08,0.08,,
E87_0_0,0.0,,
E113_0_0,,,0.0
E37_3_524,3.524,,
E73_7_69,,7.69,
E52_0_32,,,0.32
E2_7_93,7.93,,
E129_6_008,,,6.008
E86_1_041,1.041,,
E26_3_685,3.685,,
E51_7_529,,7.529,
E80_5_607,,5.607,
E107_1_762,,1.762,
E122_0_481,,,0.481
E139_1_282,,,1.282
E1_7_049,,,7.049
E18_6_969,6.969,,
E95_4_726,,,4.726
E0_3_284,,3.284,
E49_6_088,6.088,,
E28_2_003,,2.003,
E53_6_168,,6.168,
E98_3_925,,,3.925
E140_6_648,,,6.648
E42_4_566,,,4.566
E47_7_93,,,7.93
E114_4_486,4.486,,
E114_0_32,0.32,,
E145_4_325,,,4.325
E64_5_447,5.447,,
E87_1_041,1.041,,
E101_2_884,,2.884,
E46_3_925,,,3.925
E122_4_726,,,4.726
E71_4_646,,4.646,
E65_1_121,1.121,,
E5_1_202,1.202,,
E77_7_289,7.289,,
E75_7_61,7.61,,
E22_6_568,,,6.568
E58_6_488,,,6.488
E110_5_527,,5.527,
E10_1_842,,,1.842
E107_5_847,,5.847,
E52_6_568,,,6.568
E139_6_008,,,6.008
E73_4_165,,4.165,
E65_1_842,1.842,,
E130_2_083,,2.083,
E101_3_524,,3.524,
E77_3_605,3.605,,
E103_7_69,,7.69,
E117_5_687,,5.687,
E73_2_804,,2.804,
E113_2_243,,,2.243
E26_0_24,0.24,,
E58_3_204,,,3.204
E0_5_126,,5.126,
E28_0_08,,0.08,
E45_5_607,,5.607,
E100_5_607,,5.607,
E115_1_282,,1.282,
E136_2_243,,,2.243
E54_0_0,0.0,,
E136_3_605,,,3.605
E110_5_767,,5.767,
E111_6_889,6.889,,
E126_2_804,,2.804,
E136_6_248,,,6.248
E76_0_401,0.401,,
E144_4_165,4.165,,
E139_6_168,,,6.168
E39_6_488,,6.488,
E29_4_165,,,4.165
E15_4_726,,4.726,
E40_1_282,1.282,,
E78_3_605,,,3.605
E99_2_003,,,2.003
E98_6_648,,,6.648
E133_7_61,,7.61,
E130_2_003,,2.003,
E78_5_687,,,5.687
E21_0_32,0.32,,
E66_6_568,,,6.568
E84_7_449,,,7.449
E80_3_845,,3.845,
E107_3_605,,3.605,
E92_3_925,,,3.925
E71_0_16,,0.16,
E56_2_163,,,2.163
E99_5_367,,,5.367
E107_3_364,,3.364,
E79_7_449,7.449,,
E5_5_126,5.126,,
E0_7_69,,7.69,
E4_1_202,,,1.202
E128_3_765,,3.765,
E96_7_369,7.369,,
E129_3_364,,,3.364
E126_5_607,,5.607,
E103_2_323,,2.323,
E45_1_602,,1.602,
E68_6_889,,,6.889
E134_5_367,5.367,,
E114_7_369,7.369,,
E66_1_121,,,1.121
E92_5_126,,,5.126
E86_3_044,3.044,,
E134_2_643,2.643,,
E42_4_886,,,4.886
E144_0_721,0.721,,
E73_6_328,,6.328,
E110_6_008,,6.008,
E21_0_721,0.721,,
E51_0_481,,0.481,
E98_6_408,,,6.408
E123_0_961,,0.961,
E125_0_24,0.24,,
E130_7_93,,7.93,
E52_3_524,,,3.524
E71_5_126,,5.126,
E49_1_842,1.842,,
E46_5_287,,,5.287
E144_7_85,7.85,,
E80_4_886,,4.886,
E3_3_444,,3.444,
E56_6_568,,,6.568
E128_4_406,,4.406,
E35_4_806,,4.806,
E60_5_207,,5.207,
E129_0_961,,,0.961
E44_2_323,2.323,,
E111_2_643,2.643,,
E3_7_289,,7.289,
E71_1_682,,1.682,
E5_5_767,5.767,,
E2_2_403,2.403,,
E28_1_202,,1.202,
E143_1_522,,,1.522
E84_4_005,,,4.005
E121_6_168,,,6.168
E77_6_328,6.328,,
E96_7_77,7.77,,
E111_1_362,1.362,,
E134_5_287,5.287,,
E144_3_685,3.685,,
E121_2_723,,,2.723
E75_1_522,1.522,,
E9_0_801,,0.801,
E121_5_126,,,5.126
E87_4_165,4.165,,
E51_3_845,,3.845,
E11_5_367,,5.367,
E17_1_121,,1.121,
E126_2_323,,2.323,
E70_4_566,4.566,,
E14_6_408,,,6.408
E44_0_801,0.801,,
E103_4_325,,4.325,
E73_1_362,,1.362,
E71_3_444,,3.444,
E26_4_005,4.005,,
E123_7_69,,7.69,
E3_4_806,,4.806,
E33_6_008,,6.008,
E113_5_527,,,5.527
E115_0_561,,0.561,
E12_5_367,5.367,,
E81_3_845,3.845,,
E103_3_364,,3.364,
E18_4_726,4.726,,
E117_2_563,,2.563,
E73_4_005,,4.005,
E77_5_607,5.607,,
E66_3_524,,,3.524
E95_2_804,,,2.804
E117_1_922,,1.922,
E103_1_522,,1.522,
E102_5_126,,,5.126
E1_6_008,,,6.008
E33_7_129,,7.129,
E17_3_204,,3.204,
E54_1_602,1.602,,
E71_5_207,,5.207,
E121_1_922,,,1.922
E144_2_323,2.323,,
E104_3_765,,3.765,
E40_7_85,7.85,,
E133_2_243,,2.243,
E104_6_408,,6.408,
E96_0_08,0.08,,
E75_4_486,4.486,,
E126_5_927,,5.927,
E15_4_806,,4.806,
E143_7_77,,,7.77
E58_3_845,,,3.845
E42_4_325,,,4.325
E6_7_85,,,7.85
E125_5_847,5.847,,
E98_5_287,,,5.287
E52_5_607,,,5.607
E84_0_401,,,0.401
E7_6_568,6.568,,
E122_0_641,,,0.641
E124_0_401,0.401,,
E117_4_085,,4.085,
E118_0_481,0.481,,
E95_0_641,,,0.641
E104_6_328,,6.328,
E29_3_605,,,3.605
E139_3_284,,,3.284
E125_0_801,0.801,,
E9_1_282,,1.282,
E99_0_24,,,0.24
E89_3_444,3.444,,
E56_5_367,,,5.367
E117_1_121,,1.121,
E54_3_845,3.845,,
E12_3_204,3.204,,
E66_6_088,,,6.088
E117_7_449,,7.449,
E144_7_529,7.529,,
E14_2_804,,,2.804
E71_2_323,,2.323,
E22_3_524,,,3.524
E106_6_248,6.248,,
E13_6_088,,,6.088
E101_1_202,,1.202,
E40_0_881,0.881,,
E2_1_842,1.842,,
E81_7_61,7.61,,
E140_4_406,,,4.406
E35_4_646,,4.646,
E64_6_809,6.809,,
E45_6_809,,6.809,
E85_2_643,,2.643,
E114_0_801,0.801,,
E21_4_726,4.726,,
E42_2_723,,,2.723
E70_1_922,1.922,,
E12_6_728,6.728,,
E21_4_325,4.325,,
E130_2_723,,2.723,
E106_4_646,4.646,,
E88_2_483,2.483,,
E105_3_124,3.124,,
E22_2_163,,,2.163
E84_3_605,,,3.605
E76_6_248,6.248,,
E76_1_682,1.682,,
E95_2_323,,,2.323
E17_0_08,,0.08,
E136_5_927,,,5.927
E28_7_209,,7.209,
E139_5_927,,,5.927
E98_5_126,,,5.126
E42_0_561,,,0.561
E15_6_168,,6.168,
E13_3_845,,,3.845
E28_7_129,,7.129,
E4_6_809,,,6.809
E124_5_126,5.126,,
E142_6_328,,,6.328
E76_0_481,0.481,,
E45_1_282,,1.282,
E75_6_809,6.809,,
E10_3_925,,,3.925
E53_3_284,,3.284,
E123_4_726,,4.726,
E53_2_083,,2.083,
E74_6_728,,6.728,
E70_3_524,3.524,,
E140_3_364,,,3.364
E144_0_401,0.401,,
E136_5_046,,,5.046
E89_3_524,3.524,,
E3_2_804,,2.804,
E11_2_723,,2.723,
E128_4_806,,4.806,
E133_1_522,,1.522,
E106_3_845,3.845,,
E12_7_369,7.369,,
E123_1_041,,1.041,
E46_2_003,,,2.003
E28_6_889,,6.889,
E31_0_401,,0.401,
E16_3_524,3.524,,
E122_2_804,,,2.804
E39_0_961,,0.961,
E17_5_126,,5.126,
E123_4_806,,4.806,
E133_1_922,,1.922,
E104_0_641,,0.641,
E71_1_282,,1.282,
E83_5_767,,,5.767
E68_4_085,,,4.085
E14_4_325,,,4.325
E89_1_282,1.282,,
E147_5_126,,,5.126
E29_2_964,,,2.964
E148_3_444,,3.444,
E86_0_08,0.08,,
E64_2_964,2.964,,
E140_4_486,,,4.486
E140_0_881,,,0.881
E113_6_008,,,6.008
E40_4_566,4.566,,
E145_3_605,,,3.605
E16_5_927,5.927,,
E133_0_961,,0.961,
E148_6_248,,6.248,
E107_4_005,,4.005,
E74_0_16,,0.16,
E22_5_847,,,5.847
E54_7_69,7.69,,
E22_6_488,,,6.488
E66_7_85,,,7.85
E65_4_245,4.245,,
E140_4_165,,,4.165
E111_6_568,6.568,,
E46_6_568,,,6.568
E130_4_245,,4.245,
E78_1_602,,,1.602
E126_7_93,,7.93,
E80_7_129,,7.129,
E89_2_804,2.804,,
E2_4_325,4.325,,
E115_3_925,,3.925,
E142_7_529,,,7.529
E144_1_282,1.282,,
E98_4_886,,,4.886
E56_7_93,,,7.93
E13_6_248,,,6.248
E12_4_886,4.886,,
E114_6_728,6.728,,
E15_0_961,,0.961,
E53_2_723,,2.723,
E142_2_003,,,2.003
E5_6_648,6.648,,
E20_1_121,,,1.121
E47_7_289,,,7.289
E123_7_129,,7.129,
E86_1_282,1.282,,
E9_1_121,,1.121,
E105_3_284,3.284,,
E6_5_046,,,5.046
E110_0_0,,0.0,
E62_5_767,,5.767,
E80_3_925,,3.925,
E53_5_527,,5.527,
E142_1_842,,,1.842
E51_5_607,,5.607,
E100_5_847,,5.847,
E31_2_003,,2.003,
E122_3_044,,,3.044
E60_5_287,,5.287,
E147_7_449,,,7.449
E9_2_243,,2.243,
E45_5_687,,5.687,
E21_0_0,0.0,,
E3_5_927,,5.927,
E96_5_687,5.687,,
E117_1_282,,1.282,
E12_0_881,0.881,,
E133_2_163,,2.163,
E39_2_723,,2.723,
E62_6_728,,6.728,
E88_2_163,2.163,,
E20_1_202,,,1.202
E99_6_728,,,6.728
E65_4_085,4.085,,
E58_0_881,,,0.881
E68_3_044,,,3.044
E89_0_0,0.0,,
E21_6_488,6.488,,
E81_6_008,6.008,,
E73_0_801,,0.801,
E128_3_685,,3.685,
E70_0_961,0.961,,
E31_1_282,,1.282,
E78_5_207,,,5.207
E49_7_77,7.77,,
E123_5_527,,5.527,
E54_0_32,0.32,,
E7_4_165,4.165,,
E83_2_403,,,2.403
E67_0_881,,0.881,
E7_1_762,1.762,,
E47_6_248,,,6.248
E80_2_483,,2.483,
E89_7_049,7.049,,
E103_6_088,,6.088,
E46_7_129,,,7.129
E63_5_847,,,5.847
E11_2_003,,2.003,
E126_5_367,,5.367,
E58_7_85,,,7.85
E35_0_481,,0.481,
E11_4_165,,4.165,
E70_5_287,5.287,,
E45_1_522,,1.522,
E15_5_527,,5.527,
E105_5_767,5.767,,
E28_5_207,,5.207,
E42_7_129,,,7.129
E142_3_605,,,3.605
E114_3_524,3.524,,
E73_4_085,,4.085,
E47_5_767,,,5.767
E95_1_121,,,1.121
E129_3_845,,,3.845
E86_6_728,6.728,,
E44_0_08,0.08,,
E144_2_563,2.563,,
E14_1_522,,,1.522
E77_0_08,0.08,,
E103_4_566,,4.566,
E89_1_121,1.121,,
E121_6_728,,,6.728
E66_6_168,,,6.168
E87_7_289,7.289,,
E74_6_328,,6.328,
E9_5_287,,5.287,
E3_4_966,,4.966,
E4_0_561,,,0.561
E14_2_884,,,2.884
E121_7_129,,,7.129
E86_2_243,2.243,,
E139_7_449,,,7.449
E10_3_765,,,3.765
E78_4_806,,,4.806
E0_6_248,,6.248,
E123_5_687,,5.687,
E140_1_282,,,1.282
E10_6_728,,,6.728
E140_0_0,,,0.0
E117_7_289,,7.289,
E13_4_085,,,4.085
E49_1_202,1.202,,
E124_1_362,1.362,,
E110_0_24,,0.24,
E87_2_563,2.563,,
E1_7_209,,,7.209
E1_2_964,,,2.964
E68_0_401,,,0.401
E144_4_085,4.085,,
E76_2_083,2.083,,
E129_6_969,,,6.969
E9_2_884,,2.884,
E28_0_641,,0.641,
E71_0_641,,0.641,
E34_1_842,1.842,,
E123_6_728,,6.728,
E103_5_046,,5.046,
E128_2_483,,2.483,
E96_1_682,1.682,,
E74_1_522,,1.522,
E0_6_969,,6.969,
E44_1_602,1.602,,
E70_7_77,7.77,,
E6_6_889,,,6.889
E51_6_488,,6.488,
E87_3_845,3.845,,
E98_6_889,,,6.889
E130_4_325,,4.325,
E77_1_442,1.442,,
E100_7_85,,7.85,
E88_1_762,1.762,,
E122_1_362,,,1.362
E34_3_204,3.204,,
E129_7_289,,,7.289
E5_0_881,0.881,,
E100_6_168,,6.168,
E18_5_527,5.527,,
E68_5_046,,,5.046
E129_6_809,,,6.809
E124_3_524,3.524,,
E136_2_323,,,2.323
E89_3_845,3.845,,
E64_7_049,7.049,,
E53_1_682,,1.682,
E0_2_243,,2.243,
E47_3_605,,,3.605
E126_7_129,,7.129,
E85_6_488,,6.488,
E62_5_527,,5.527,
E14_7_93,,,7.93
E62_1_842,,1.842,
E20_4_325,,,4.325
E144_5_207,5.207,,
E147_3_444,,,3.444
E39_4_646,,4.646,
E93_4_005,4.005,,
E102_5_527,,,5.527
E33_7_69,,7.69,
E73_6_889,,6.889,
E5_5_607,5.607,,
E11_0_32,,0.32,
E68_7_449,,,7.449
E105_6_168,6.168,,
E9_6_088,,6.088,
E31_1_522,,1.522,
E114_1_121,1.121,,
E107_4_886,,4.886,
E124_7_289,7.289,,
E106_0_881,0.881,,
E143_0_08,,,0.08
E96_5_607,5.607,,
E10_6_168,,,6.168
E106_1_522,1.522,,
E26_4_245,4.245,,
E53_1_762,,1.762,
E7_3_444,3.444,,
E20_1_282,,,1.282
E145_5_046,,,5.046
E126_7_049,,7.049,
E28_4_085,,4.085,
E12_2_643,2.643,,
E51_4_005,,4.005,
E107_0_08,,0.08,
E35_7_449,,7.449,
E128_6_008,,6.008,
E53_3_364,,3.364,
E122_5_447,,,5.447
E111_1_762,1.762,,
E39_6_328,,6.328,
E81_1_282,1.282,,
E148_3_765,,3.765,
E114_6_168,6.168,,
E53_5_447,,5.447,
E130_4_806,,4.806,
E17_5_847,,5.847,
E103_4_406,,4.406,
E85_4_566,,4.566,
E17_6_969,,6.969,
E12_6_809,6.809,,
E134_1_202,1.202,,
E14_4_406,,,4.406
E70_5_527,5.527,,
E118_4_966,4.966,,
E148_6_809,,6.809,
E106_5_126,5.126,,
E12_5_607,5.607,,
E62_1_121,,1.121,
E37_1_522,1.522,,
E79_1_282,1.282,,
E70_2_403,2.403,,
E14_6_969,,,6.969
E0_0_481,,0.481,
E86_0_801,0.801,,
E125_7_529,7.529,,
E12_1_682,1.682,,
E83_7_209,,,7.209
E148_5_847,,5.847,
E93_2_884,2.884,,
E85_6_088,,6.088,
E95_2_483,,,2.483
E12_5_527,5.527,,
E78_4_886,,,4.886
E84_0_0,,,0.0
E45_2_643,,2.643,
E11_6_568,,6.568,
E130_4_165,,4.165,
E80_1_842,,1.842,
E140_5_447,,,5.447
E17_2_563,,2.563,
E106_0_961,0.961,,
E21_2_163,2.163,,
E67_6_088,,6.088,
E122_1_842,,,1.842
E148_3_925,,3.925,
E104_4_085,,4.085,
E92_4_726,,,4.726
E44_1_041,1.041,,
E107_1_842,,1.842,
E10_1_602,,,1.602
E11_1_522,,1.522,
E111_0_0,0.0,,
E40_5_447,5.447,,
E6_4_486,,,4.486
E110_4_966,,4.966,
E66_6_248,,,6.248
E22_4_005,,,4.005
E16_0_24,0.24,,
E4_3_124,,,3.124
E44_0_881,0.881,,
E45_7_61,,7.61,
E46_5_607,,,5.607
E92_0_561,,,0.561
E110_6_568,,6.568,
E80_3_284,,3.284,
E133_7_049,,7.049,
E3_4_245,,4.245,
E9_5_207,,5.207,
E47_2_483,,,2.483
E34_2_964,2.964,,
E1_1_922,,,1.922
E51_6_168,,6.168,
E15_5_287,,5.287,
E21_6_969,6.969,,
E65_2_483,2.483,,
E87_0_801,0.801,,
E87_3_605,3.605,,
E81_7_369,7.369,,
E139_0_641,,,0.641
E110_5_447,,5.447,
E22_5_367,,,5.367
E11_7_049,,7.049,
E142_4_085,,,4.085
E53_4_566,,4.566,
E63_6_488,,,6.488
E37_1_202,1.202,,
E83_1_442,,,1.442
E124_5_847,5.847,,
E18_4_005,4.005,,
E7_4_966,4.966,,
E76_6_809,6.809,,
E13_7_93,,,7.93
E62_0_32,,0.32,
E130_5_367,,5.367,
E37_5_527,5.527,,
E7_1_041,1.041,,
E105_4_966,4.966,,
E3_7_529,,7.529,
E74_7_85,,7.85,
E75_7_209,7.209,,
E2_5_687,5.687,,
E22_1_041,,,1.041
E89_7_129,7.129,,
E125_0_961,0.961,,
E9_1_442,,1.442,
E13_6_328,,,6.328
E113_6_408,,,6.408
E47_1_041,,,1.041
E139_5_447,,,5.447
E104_7_449,,7.449,
E37_5_126,5.126,,
E49_6_809,6.809,,
E110_6_809,,6.809,
E145_7_93,,,7.93
E125_0_0,0.0,,
E21_5_447,5.447,,
E51_2_243,,2.243,
E145_5_447,,,5.447
E5_1_842,1.842,,
E83_5_607,,,5.607
E136_7_209,,,7.209
E34_5_046,5.046,,
E79_3_044,3.044,,
E28_4_646,,4.646,
E124_2_083,2.083,,
E39_5_287,,5.287,
E37_1_602,1.602,,
E29_0_561,,,0.561
E77_7_529,7.529,,
E128_3_284,,3.284,
E133_0_0,,0.0,
E100_5_126,,5.126,
E13_0_961,,,0.961
E45_7_049,,7.049,
E106_5_207,5.207,,
E28_1_922,,1.922,
E133_4_406,,4.406,
E39_1_522,,1.522,
E115_4_646,,4.646,
E77_1_682,1.682,,
E87_4_966,4.966,,
E66_5_367,,,5.367
E142_0_561,,,0.561
E28_7_69,,7.69,
E80_1_282,,1.282,
E125_5_126,5.126,,
E148_3_124,,3.124,
E85_0_801,,0.801,
E83_2_323,,,2.323
E130_4_566,,4.566,
E95_5_287,,,5.287
E85_2_083,,2.083,
E14_4_245,,,4.245
E62_5_687,,5.687,
E147_2_964,,,2.964
E117_2_243,,2.243,
E62_4_005,,4.005,
E2_3_444,3.444,,
E101_2_243,,2.243,
E145_6_008,,,6.008
E51_3_364,,3.364,
E20_7_369,,,7.369
E126_2_003,,2.003,
E87_5_527,5.527,,
E115_5_046,,5.046,
E62_7_93,,7.93,
E94_6_328,,6.328,
E98_1_522,,,1.522
E54_5_767,5.767,,
E130_1_362,,1.362,
E87_5_126,5.126,,
E2_4_726,4.726,,
E75_2_243,2.243,,
E121_2_403,,,2.403
E118_0_24,0.24,,
E35_0_24,,0.24,
E70_3_204,3.204,,
E134_4_646,4.646,,
E71_1_922,,1.922,
E34_3_845,3.845,,
E81_3_765,3.765,,
E117_3_524,,3.524,
E113_7_209,,,7.209
E47_0_961,,,0.961
E104_2_964,,2.964,
E66_7_77,,,7.77
E68_6_408,,,6.408
E145_7_529,,,7.529
E17_5_207,,5.207,
E113_5_447,,,5.447
E113_7_77,,,7.77
E139_2_323,,,2.323
