,PseudoTime0,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E12_1_503,,,,1.503,
E11_2_104,,,,2.104,
E100_2_956,,,,2.956,
E111_2_154,,,2.154,,
E28_1_102,,,,1.102,
E84_0_952,,0.952,,,
E111_0_952,,,0.952,,
E52_2_255,,,,2.255,
E51_1_353,1.353,,,,
E55_2_906,,,,2.906,
E55_4_91,,,,4.91,
E21_4_158,,4.158,,,
E83_1_403,1.403,,,,
E69_3_808,,,,3.808,
E40_4_709,,4.709,,,
E70_3_407,,,,3.407,
E12_2_204,,,,2.204,
E144_4_96,,4.96,,,
E16_0_05,,,,0.05,
E85_4_91,,4.91,,,
E115_4_409,4.409,,,,
E97_2_455,,,,2.455,
E22_4_91,,4.91,,,
E122_1_102,,,,1.102,
E134_3_808,,,3.808,,
E126_2_004,,,,2.004,
E50_2_605,,2.605,,,
E147_0_501,,0.501,,,
E64_3_056,,,,3.056,
E116_2_405,,2.405,,,
E144_3_407,,3.407,,,
E64_2_555,,,,2.555,
E91_1_403,,,,1.403,
E140_4_609,4.609,,,,
E126_0_0,,,,0.0,
E143_0_852,,,,0.852,
E42_4_76,,,,4.76,
E52_3_156,,,,3.156,
E113_0_501,0.501,,,,
E133_4_609,,4.609,,,
E141_0_251,,,,0.251,
E76_4_91,,,,4.91,
E11_4_509,,,,4.509,
E9_1_854,,,,1.854,
E9_0_601,,,,0.601,
E44_0_401,,,0.401,,
E149_3_457,3.457,,,,
E82_2_154,2.154,,,,
E74_1_403,,,,1.403,
E142_1_403,1.403,,,,
E26_2_505,,,,2.505,
E48_1_052,,1.052,,,
E77_3_507,,,,3.507,
E71_1_202,,1.202,,,
E39_2_906,,2.906,,,
E22_3_407,,3.407,,,
E137_3_257,,,,3.257,
E98_4_609,,4.609,,,
E59_3_056,,,,3.056,
E44_4_709,,,4.709,,
E25_4_309,4.309,,,,
E93_0_551,,,,0.551,
E145_4_86,,4.86,,,
E42_4_208,,,,4.208,
E116_4_409,,4.409,,,
E116_2_154,,2.154,,,
E46_2_505,2.505,,,,
E106_1_703,,,1.703,,
E9_2_204,,,,2.204,
E94_4_509,,4.509,,,
E24_1_202,,1.202,,,
E138_1_253,1.253,,,,
E14_0_501,,0.501,,,
E38_0_15,,,,,0.15
E120_1_653,1.653,,,,
E42_2_756,,,,2.756,
E65_3_557,3.557,,,,
E107_0_251,,,,,0.251
E39_0_701,,0.701,,,
E75_1_453,,1.453,,,
E88_4_108,,4.108,,,
E78_4_659,,,,4.659,
E21_2_405,,2.405,,,
E69_4_158,,,,4.158,
E130_4_108,4.108,,,,
E107_2_305,,,,,2.305
E94_3_507,,3.507,,,
E96_1_703,1.703,,,,
E110_4_76,,4.76,,,
E20_1_804,1.804,,,,
E76_2_154,,,,2.154,
E59_1_102,,,,1.102,
E80_0_852,,0.852,,,
E65_3_357,3.357,,,,
E54_3_357,3.357,,,,
E56_3_808,3.808,,,,
E89_3_657,,,,3.657,
E21_3_908,,3.908,,,
E1_1_052,1.052,,,,
E107_4_609,,,,,4.609
E58_4_058,,,,4.058,
E12_1_353,,,,1.353,
E105_1_453,,,,1.453,
E143_1_904,,,,1.904,
E104_4_609,,,,4.609,
E65_2_305,2.305,,,,
E16_2_305,,,,2.305,
E8_3_958,,,,3.958,
E100_2_756,,,,2.756,
E111_1_804,,,1.804,,
E49_3_156,,,,,3.156
E71_4_659,,4.659,,,
E137_3_156,,,,3.156,
E103_0_0,,0.0,,,
E9_2_605,,,,2.605,
E84_3_407,,3.407,,,
E35_1_804,,,,,1.804
E9_2_655,,,,2.655,
E43_4_008,,4.008,,,
E121_3_257,,,,3.257,
E41_4_81,,4.81,,,
E45_3_758,,3.758,,,
E100_1_002,,,,1.002,
E136_0_15,0.15,,,,
E97_1_102,,,,1.102,
E149_1_653,1.653,,,,
E62_2_054,,,,,2.054
E66_2_104,2.104,,,,
E107_4_659,,,,,4.659
E48_2_906,,2.906,,,
E34_4_309,,,4.309,,
E139_4_509,4.509,,,,
E3_3_758,,3.758,,,
E137_2_405,,,,2.405,
E135_2_455,2.455,,,,
E59_4_91,,,,4.91,
E75_1_703,,1.703,,,
E38_3_758,,,,,3.758
E15_2_605,,2.605,,,
E82_4_559,4.559,,,,
E73_2_906,,2.906,,,
E9_3_206,,,,3.206,
E103_4_409,,4.409,,,
E12_3_958,,,,3.958,
E106_3_657,,,3.657,,
E0_4_86,,,,4.86,
E42_1_453,,,,1.453,
E65_2_104,2.104,,,,
E0_4_609,,,,4.609,
E85_2_355,,2.355,,,
E47_2_605,,2.605,,,
E18_1_403,,,,1.403,
E14_2_605,,2.605,,,
E87_3_707,3.707,,,,
E28_4_76,,,,4.76,
E104_2_856,,,,2.856,
E32_1_854,,,1.854,,
E8_4_409,,,,4.409,
E43_3_407,,3.407,,,
E133_4_86,,4.86,,,
E81_2_756,2.756,,,,
E98_0_2,,0.2,,,
E30_3_758,,,,3.758,
E142_2_956,2.956,,,,
E91_3_808,,,,3.808,
E80_3_908,,3.908,,,
E43_3_808,,3.808,,,
E108_0_1,,0.1,,,
E44_2_204,,,2.204,,
E42_3_307,,,,3.307,
E85_2_705,,2.705,,,
E128_4_359,,,,4.359,
E88_2_956,,2.956,,,
E80_4_81,,4.81,,,
E76_2_204,,,,2.204,
E107_3_607,,,,,3.607
E52_4_91,,,,4.91,
E113_1_353,1.353,,,,
E136_4_659,4.659,,,,
E126_3_106,,,,3.106,
E133_3_657,,3.657,,,
E42_4_559,,,,4.559,
E122_3_908,,,,3.908,
E29_2_705,,2.705,,,
E129_0_15,,0.15,,,
E48_0_501,,0.501,,,
E129_2_054,,2.054,,,
E104_1_703,,,,1.703,
E16_3_607,,,,3.607,
E14_3_557,,3.557,,,
E39_2_956,,2.956,,,
E8_4_108,,,,4.108,
E92_2_405,,2.405,,,
E114_3_357,,3.357,,,
E67_4_659,4.659,,,,
E92_2_455,,2.455,,,
E138_4_509,4.509,,,,
E127_0_651,,0.651,,,
E32_0_601,,,0.601,,
E140_3_507,3.507,,,,
E99_3_307,,3.307,,,
E7_1_453,1.453,,,,
E6_1_152,1.152,,,,
E103_2_806,,2.806,,,
E146_1_152,,1.152,,,
E89_0_802,,,,0.802,
E78_0_451,,,,0.451,
E39_4_108,,4.108,,,
E126_1_002,,,,1.002,
E115_1_052,1.052,,,,
E147_3_858,,3.858,,,
E111_0_902,,,0.902,,
E75_2_455,,2.455,,,
E85_0_251,,0.251,,,
E44_0_952,,,0.952,,
E123_3_156,3.156,,,,
E69_0_2,,,,0.2,
E16_0_752,,,,0.752,
E94_4_309,,4.309,,,
E135_3_557,3.557,,,,
E132_2_255,,,,2.255,
E8_3_808,,,,3.808,
E51_4_058,4.058,,,,
E75_3_307,,3.307,,,
E70_1_202,,,,1.202,
E20_0_0,0.0,,,,
E49_3_758,,,,,3.758
E135_1_503,1.503,,,,
E7_1_954,1.954,,,,
E20_4_259,4.259,,,,
E36_0_952,0.952,,,,
E113_3_056,3.056,,,,
E140_4_76,4.76,,,,
E41_0_601,,0.601,,,
E115_2_204,2.204,,,,
E68_1_202,,1.202,,,
E102_4_509,,,,4.509,
E2_4_86,4.86,,,,
E73_0_0,,0.0,,,
E62_3_307,,,,,3.307
E121_0_301,,,,0.301,
E110_0_802,,0.802,,,
E84_0_701,,0.701,,,
E91_1_703,,,,1.703,
E64_4_509,,,,4.509,
E135_4_86,4.86,,,,
E74_0_752,,,,0.752,
E133_2_355,,2.355,,,
E132_2_004,,,,2.004,
E10_2_455,2.455,,,,
E62_3_206,,,,,3.206
E32_3_457,,,3.457,,
E41_2_655,,2.655,,,
E24_0_301,,0.301,,,
E94_3_958,,3.958,,,
E96_0_651,0.651,,,,
E48_0_2,,0.2,,,
E17_0_351,,0.351,,,
E88_2_455,,2.455,,,
E35_3_808,,,,,3.808
E47_0_1,,0.1,,,
E51_2_204,2.204,,,,
E19_4_359,4.359,,,,
E40_1_403,,1.403,,,
E135_4_309,4.309,,,,
E17_2_004,,2.004,,,
E132_4_609,,,,4.609,
E80_1_603,,1.603,,,
E55_3_657,,,,3.657,
E105_1_904,,,,1.904,
E44_3_457,,,3.457,,
E106_2_305,,,2.305,,
E36_2_455,2.455,,,,
E132_2_906,,,,2.906,
E91_0_651,,,,0.651,
E30_0_0,,,,0.0,
E13_1_904,,1.904,,,
E66_1_102,1.102,,,,
E3_0_1,,0.1,,,
E10_3_758,3.758,,,,
E117_4_409,4.409,,,,
E108_4_008,,4.008,,,
E102_2_856,,,,2.856,
E21_1_754,,1.754,,,
E7_2_305,2.305,,,,
E148_1_052,,,1.052,,
E35_2_605,,,,,2.605
E33_1_403,,,,1.403,
E120_2_054,2.054,,,,
E85_0_401,,0.401,,,
E107_4_008,,,,,4.008
E132_2_806,,,,2.806,
E9_0_351,,,,0.351,
E99_3_206,,3.206,,,
E128_1_353,,,,1.353,
E75_4_108,,4.108,,,
E9_3_958,,,,3.958,
E122_3_557,,,,3.557,
E41_4_459,,4.459,,,
E96_3_106,3.106,,,,
E78_4_86,,,,4.86,
E12_2_455,,,,2.455,
E34_4_86,,,4.86,,
E56_0_05,0.05,,,,
E81_3_908,3.908,,,,
E77_2_705,,,,2.705,
E116_3_457,,3.457,,,
E133_4_409,,4.409,,,
E105_2_154,,,,2.154,
E14_3_006,,3.006,,,
E119_0_601,,,,,0.601
E77_2_455,,,,2.455,
E7_3_908,3.908,,,,
E141_2_756,,,,2.756,
E139_0_802,0.802,,,,
E68_4_108,,4.108,,,
E108_3_156,,3.156,,,
E130_1_954,1.954,,,,
E55_4_208,,,,4.208,
E60_1_102,,,,1.102,
E27_1_603,1.603,,,,
E38_4_659,,,,,4.659
E21_0_852,,0.852,,,
E111_0_351,,,0.351,,
E129_4_058,,4.058,,,
E23_3_707,,,3.707,,
E147_4_91,,4.91,,,
E63_0_752,0.752,,,,
E8_2_104,,,,2.104,
E110_3_156,,3.156,,,
E121_1_002,,,,1.002,
E147_2_204,,2.204,,,
E33_0_351,,,,0.351,
E77_2_906,,,,2.906,
E50_3_407,,3.407,,,
E79_3_858,,3.858,,,
E30_4_659,,,,4.659,
E140_4_409,4.409,,,,
E81_3_357,3.357,,,,
E55_3_206,,,,3.206,
E147_4_158,,4.158,,,
E20_1_503,1.503,,,,
E7_0_301,0.301,,,,
E34_2_004,,,2.004,,
E126_4_76,,,,4.76,
E52_1_303,,,,1.303,
E40_4_259,,4.259,,,
E5_1_653,,,,1.653,
E20_4_609,4.609,,,,
E142_3_657,3.657,,,,
E37_2_856,2.856,,,,
E29_1_453,,1.453,,,
E36_2_605,2.605,,,,
E92_1_653,,1.653,,,
E40_4_208,,4.208,,,
E90_4_259,4.259,,,,
E142_1_603,1.603,,,,
E99_3_457,,3.457,,,
E3_1_904,,1.904,,,
E25_0_952,0.952,,,,
E105_0_501,,,,0.501,
E33_1_102,,,,1.102,
E144_1_603,,1.603,,,
E131_1_202,,1.202,,,
E114_0_902,,0.902,,,
E127_0_752,,0.752,,,
E135_4_659,4.659,,,,
E137_4_509,,,,4.509,
E132_0_301,,,,0.301,
E105_3_106,,,,3.106,
E130_4_659,4.659,,,,
E23_1_854,,,1.854,,
E62_3_357,,,,,3.357
E35_2_655,,,,,2.655
E67_4_86,4.86,,,,
E115_1_804,1.804,,,,
E49_2_305,,,,,2.305
E46_1_553,1.553,,,,
E136_1_102,1.102,,,,
E127_4_158,,4.158,,,
E56_0_251,0.251,,,,
E79_1_954,,1.954,,,
E39_2_204,,2.204,,,
E133_3_457,,3.457,,,
E104_1_954,,,,1.954,
E147_4_509,,4.509,,,
E74_4_659,,,,4.659,
E134_1_703,,,1.703,,
E73_2_355,,2.355,,,
E73_2_605,,2.605,,,
E10_0_501,0.501,,,,
E134_4_208,,,4.208,,
E144_3_206,,3.206,,,
E24_2_705,,2.705,,,
E102_0_752,,,,0.752,
E100_4_86,,,,4.86,
E75_2_405,,2.405,,,
E48_1_603,,1.603,,,
E12_2_906,,,,2.906,
E65_3_657,3.657,,,,
E149_1_503,1.503,,,,
E49_2_956,,,,,2.956
E23_0_752,,,0.752,,
E24_0_952,,0.952,,,
E27_4_509,4.509,,,,
E130_1_002,1.002,,,,
E1_2_355,2.355,,,,
E81_0_852,0.852,,,,
E121_2_505,,,,2.505,
E140_3_407,3.407,,,,
E41_0_15,,0.15,,,
E146_1_453,,1.453,,,
E33_4_81,,,,4.81,
E6_2_104,2.104,,,,
E69_4_309,,,,4.309,
E32_0_15,,,0.15,,
E98_4_96,,4.96,,,
E117_3_257,3.257,,,,
E64_1_002,,,,1.002,
E66_4_509,4.509,,,,
E63_0_651,0.651,,,,
E13_2_054,,2.054,,,
E0_4_81,,,,4.81,
E62_4_96,,,,,4.96
E46_4_208,4.208,,,,
E5_4_609,,,,4.609,
E149_2_204,2.204,,,,
E100_3_357,,,,3.357,
E29_0_902,,0.902,,,
E110_2_756,,2.756,,,
E127_2_756,,2.756,,,
E101_4_659,,4.659,,,
E12_3_557,,,,3.557,
E141_0_701,,,,0.701,
E132_4_709,,,,4.709,
E93_0_701,,,,0.701,
E112_4_208,4.208,,,,
E37_2_455,2.455,,,,
E109_4_459,,,,4.459,
E18_3_507,,,,3.507,
E78_4_609,,,,4.609,
E122_4_709,,,,4.709,
E58_2_605,,,,2.605,
E117_0_501,0.501,,,,
E106_2_856,,,2.856,,
E126_1_052,,,,1.052,
E133_1_102,,1.102,,,
E114_0_501,,0.501,,,
E130_0_752,0.752,,,,
E8_2_305,,,,2.305,
E20_2_705,2.705,,,,
E91_1_253,,,,1.253,
E10_4_108,4.108,,,,
E26_2_705,,,,2.705,
E28_4_008,,,,4.008,
E9_1_002,,,,1.002,
E71_3_407,,3.407,,,
E119_0_952,,,,,0.952
E53_1_703,,1.703,,,
E147_0_902,,0.902,,,
E14_4_409,,4.409,,,
E125_2_856,2.856,,,,
E58_2_705,,,,2.705,
E40_2_305,,2.305,,,
E32_1_152,,,1.152,,
E131_0_15,,0.15,,,
E36_1_954,1.954,,,,
E24_1_303,,1.303,,,
E55_2_605,,,,2.605,
E99_3_758,,3.758,,,
E128_2_806,,,,2.806,
E11_3_307,,,,3.307,
E149_4_559,4.559,,,,
E114_4_86,,4.86,,,
E39_0_651,,0.651,,,
E10_1_503,1.503,,,,
E63_4_91,4.91,,,,
E143_3_407,,,,3.407,
E27_0_651,0.651,,,,
E93_3_958,,,,3.958,
E49_3_607,,,,,3.607
E102_1_703,,,,1.703,
E112_2_104,2.104,,,,
E94_2_505,,2.505,,,
E55_0_451,,,,0.451,
E143_0_752,,,,0.752,
E43_2_455,,2.455,,,
E40_4_108,,4.108,,,
E91_4_76,,,,4.76,
E47_3_106,,3.106,,,
E14_1_954,,1.954,,,
E97_1_553,,,,1.553,
E109_4_76,,,,4.76,
E97_3_257,,,,3.257,
E105_2_355,,,,2.355,
E140_3_657,3.657,,,,
E15_1_904,,1.904,,,
E149_2_605,2.605,,,,
E124_0_551,,,,,0.551
E106_1_453,,,1.453,,
E9_1_553,,,,1.553,
E139_3_707,3.707,,,,
E107_1_102,,,,,1.102
E139_1_002,1.002,,,,
E48_2_655,,2.655,,,
E35_4_459,,,,,4.459
E35_2_255,,,,,2.255
E34_0_451,,,0.451,,
E10_3_307,3.307,,,,
E58_3_106,,,,3.106,
E141_1_152,,,,1.152,
E93_0_902,,,,0.902,
E131_1_052,,1.052,,,
E37_0_902,0.902,,,,
E65_4_659,4.659,,,,
E141_2_204,,,,2.204,
E42_1_804,,,,1.804,
E3_2_856,,2.856,,,
E46_3_557,3.557,,,,
E135_0_15,0.15,,,,
E34_2_605,,,2.605,,
E117_0_802,0.802,,,,
E71_3_206,,3.206,,,
E138_4_158,4.158,,,,
E82_2_555,2.555,,,,
E107_3_056,,,,,3.056
E120_1_152,1.152,,,,
E68_3_206,,3.206,,,
E94_4_008,,4.008,,,
E88_3_607,,3.607,,,
E1_4_509,4.509,,,,
E78_4_008,,,,4.008,
E3_4_058,,4.058,,,
E83_4_559,4.559,,,,
E125_3_958,3.958,,,,
E10_4_509,4.509,,,,
E42_1_353,,,,1.353,
E57_3_758,,3.758,,,
E59_4_509,,,,4.509,
E36_3_106,3.106,,,,
E139_1_453,1.453,,,,
E34_4_659,,,4.659,,
E59_1_653,,,,1.653,
E102_2_705,,,,2.705,
E14_3_357,,3.357,,,
E79_0_451,,0.451,,,
E36_4_008,4.008,,,,
E65_4_96,4.96,,,,
E90_2_255,2.255,,,,
E11_1_804,,,,1.804,
E39_1_503,,1.503,,,
E117_4_259,4.259,,,,
E12_2_705,,,,2.705,
E133_1_854,,1.854,,,
E60_2_906,,,,2.906,
E139_2_756,2.756,,,,
E39_0_451,,0.451,,,
E92_2_655,,2.655,,,
E136_0_551,0.551,,,,
E120_0_551,0.551,,,,
E144_2_004,,2.004,,,
E38_4_76,,,,,4.76
E83_3_206,3.206,,,,
E19_3_006,3.006,,,,
E35_0_952,,,,,0.952
E141_2_405,,,,2.405,
E30_1_603,,,,1.603,
E53_0_351,,0.351,,,
E67_1_403,1.403,,,,
E127_0_301,,0.301,,,
E31_2_455,,,,,2.455
E57_0_2,,0.2,,,
E84_1_954,,1.954,,,
E58_1_954,,,,1.954,
E5_0_551,,,,0.551,
E139_1_703,1.703,,,,
E15_1_553,,1.553,,,
E121_3_106,,,,3.106,
E87_0_301,0.301,,,,
E20_0_902,0.902,,,,
E127_0_1,,0.1,,,
E107_2_655,,,,,2.655
E19_3_858,3.858,,,,
E26_4_609,,,,4.609,
E42_4_609,,,,4.609,
E105_0_401,,,,0.401,
E133_3_357,,3.357,,,
E122_0_551,,,,0.551,
E113_3_357,3.357,,,,
E77_2_405,,,,2.405,
E79_0_752,,0.752,,,
E125_0_501,0.501,,,,
E87_0_802,0.802,,,,
E112_3_808,3.808,,,,
E128_1_553,,,,1.553,
E128_4_609,,,,4.609,
E80_2_555,,2.555,,,
E93_4_96,,,,4.96,
E1_0_401,0.401,,,,
E102_0_902,,,,0.902,
E89_2_655,,,,2.655,
E141_1_453,,,,1.453,
E54_4_259,4.259,,,,
E93_3_707,,,,3.707,
