PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4,PseudoTime5
E32_3_457,52.8176624197488,NA,NA,NA,NA
E82_2_154,NA,NA,30.6744660113961,NA,NA
E139_3_858,NA,NA,37.7553225329865,NA,NA
E43_2_154,NA,42.9103258782159,NA,NA,NA
E131_0_401,NA,20.5557928079164,NA,NA,NA
E25_0_952,NA,NA,30.544676994997,NA,NA
E77_1_603,NA,NA,NA,66.2695360610298,NA
E35_4_91,NA,NA,NA,NA,70.0581223893959
E96_2_405,NA,NA,44.9787299331316,NA,NA
E78_3_407,NA,NA,NA,60.0676517935109,NA
E26_4_81,NA,NA,NA,60.8406412442537,NA
E39_0_902,0,0,0,0,0
E131_2_455,NA,76.3835230292273,NA,NA,NA
E38_0_15,21.0623292100062,NA,NA,NA,23.6786219933801
E96_2_605,NA,NA,77.2646651650649,NA,NA
E128_2_655,NA,NA,NA,49.5880192649338,NA
E38_2_455,NA,NA,NA,NA,70.1247005663037
E124_0_902,NA,NA,NA,NA,62.3222658149657
E4_2_605,NA,NA,NA,71.9411639948788,NA
E33_3_908,NA,NA,NA,67.7361980953377,NA
E95_4_81,NA,NA,NA,42.9581394416713,NA
E23_1_353,57.8268585886495,NA,NA,NA,NA
E144_2_054,NA,50.0013391137469,NA,NA,NA
E21_0_251,NA,16.3893573074203,NA,NA,NA
E38_1_653,NA,NA,NA,NA,64.6509560955549
E106_2_104,53.2862970201042,NA,NA,NA,NA
E75_3_206,NA,66.1745976669549,NA,NA,NA
E105_3_307,NA,NA,NA,69.8526641583664,NA
E56_2_956,NA,NA,55.8707447148953,NA,NA
E85_0_852,NA,47.3022261903977,NA,NA,NA
E85_1_102,NA,66.2189633485406,NA,NA,NA
E0_1_553,NA,NA,NA,75.3636440355785,NA
E80_0_601,30.3064887931822,NA,NA,NA,20.6230851972851
E46_1_453,NA,NA,44.700147966437,NA,NA
E87_4_259,NA,NA,70.2068617181286,NA,NA
E16_3_457,NA,NA,NA,56.2530372089124,NA
E51_0_251,21.0871569897595,NA,NA,NA,20.9263508898772
E30_1_152,NA,NA,NA,24.0369642496298,NA
E94_0_251,6.04312644624667,2.89728383179936,9.0194842662346,7.7088766264512,4.76423914915205
E15_1_152,NA,0,NA,NA,0
E82_2_856,NA,NA,29.8098863014049,NA,NA
E77_3_607,NA,NA,NA,48.8425507818415,NA
E125_3_758,NA,NA,57.3358121052533,NA,NA
E73_1_804,NA,0,NA,NA,NA
E62_1_002,NA,NA,NA,NA,64.1348134878588
E33_2_054,NA,NA,NA,32.8282484439419,NA
E39_2_555,NA,48.5147523826514,NA,NA,NA
E96_1_403,NA,NA,38.8121631331648,NA,NA
E87_3_206,NA,NA,79.477625348026,NA,NA
E146_0_451,4.76512565451005,2.57398702704797,8.7223932685413,8.50837006023219,4.05357435289503
E123_1_052,NA,NA,39.7711346110305,NA,NA
E88_1_703,NA,77.2256379816996,NA,NA,NA
E0_0_902,NA,NA,NA,16.8511525960715,NA
E23_0_501,46.4164268535847,NA,NA,NA,NA
E103_2_054,NA,50.2946321046862,NA,NA,NA
E72_4_459,NA,NA,65.7596028540436,NA,NA
E15_2_154,0,0,0,0,0
E5_1_052,NA,NA,NA,26.2983753141282,NA
E90_4_058,NA,NA,55.8442635060881,NA,NA
E143_0_501,23.4922180731728,NA,NA,NA,29.124883408204
E60_1_904,NA,NA,NA,72.6080770255446,NA
E64_0_451,0,0,0,0,0
E111_2_355,52.2701477702514,NA,NA,NA,NA
E58_4_108,NA,NA,NA,39.7289663022172,NA
E32_2_806,57.2625242026364,NA,NA,NA,NA
E130_3_206,NA,NA,39.5670363903385,NA,NA
E105_2_305,NA,NA,NA,41.1941813061576,NA
E24_3_307,NA,49.0036766168732,NA,NA,NA
E96_1_253,NA,NA,45.5699424745835,NA,NA
E122_4_259,NA,NA,NA,60.5647416184526,NA
E13_2_355,NA,32.4548059421947,NA,NA,NA
E64_1_653,NA,NA,NA,45.7320586791072,NA
E57_0_2,NA,17.319307523654,NA,NA,NA
E35_1_152,NA,NA,NA,NA,66.4724715309925
E45_2_305,NA,61.0939957034455,NA,NA,NA
E144_0_651,NA,14.6310191366711,NA,NA,NA
E142_1_453,NA,NA,57.9273388653365,NA,NA
E97_3_607,NA,NA,NA,51.8017823547044,NA
E11_0_651,13.8086947862633,NA,12.9260011988613,NA,8.70379606262726
E93_4_509,NA,NA,NA,52.5279704996239,NA
E8_2_255,NA,NA,NA,51.1328234055711,NA
E70_2_455,NA,NA,NA,34.8913791681849,NA
E109_2_255,NA,NA,NA,28.8492104430205,NA
E140_2_004,NA,NA,31.9156107318727,NA,NA
E147_1_202,2.24315135378574,7.21451684007547,2.35439703137555,2.1324678063072,2.32560627684713
E90_4_609,NA,NA,38.783017041286,NA,NA
E4_4_309,NA,NA,NA,48.4736756941988,NA
E109_4_609,NA,NA,NA,50.0436655763596,NA
E108_0_1,15.5172121759492,11.1644018333852,NA,NA,15.6807829744566
E115_1_503,NA,NA,31.4610902283814,NA,NA
E142_2_305,NA,NA,66.5963592685095,NA,NA
E148_1_553,53.0250116536022,NA,NA,NA,NA
E4_3_357,NA,NA,NA,39.0437460258041,NA
E133_0_451,NA,17.4107500228421,NA,NA,NA
E61_3_307,NA,NA,NA,69.5332178287246,NA
E85_0_752,NA,15.292029417902,NA,NA,NA
E73_0_05,24.3215054269834,NA,NA,NA,18.9080653979703
E96_4_459,NA,NA,58.8594275182584,NA,NA
E0_1_653,NA,NA,NA,73.0095949823644,NA
E104_2_555,NA,NA,NA,57.9400840939862,NA
E25_3_808,NA,NA,36.7183944830569,NA,NA
E70_0_251,5.61046874496337,3.05326250691518,7.09856528293761,6.11829300803937,4.78374147551812
E22_4_559,NA,33.3960335599384,NA,NA,NA
E90_0_251,21.2137636612076,NA,NA,NA,26.4767997997998
E8_3_707,NA,NA,NA,69.2440594876822,NA
E65_3_858,NA,NA,44.6854800433773,NA,NA
E118_0_401,9.49686055111242,5.70496114368962,5.46177239901318,4.30446638779972,9.34039786241904
E78_1_102,49.0666056715837,NA,NA,NA,NA
E100_4_76,NA,NA,NA,36.0723852423963,NA
E105_3_908,NA,NA,NA,62.5365067631535,NA
E81_1_703,NA,NA,74.2620602147829,NA,NA
E22_2_605,NA,32.7842813790224,NA,NA,NA
E66_4_91,NA,NA,54.333289935466,NA,NA
E138_1_102,NA,NA,70.6279694764626,NA,NA
E73_4_108,NA,44.0977767740135,NA,NA,NA
E45_0_0,29.0048271838443,NA,NA,NA,22.228903455941
E117_3_808,NA,NA,64.1461186131798,NA,NA
E88_4_359,NA,35.7939004713918,NA,NA,NA
E3_4_86,NA,30.0276874702244,NA,NA,NA
E143_2_605,NA,NA,NA,40.8248169774657,NA
E128_4_86,NA,NA,NA,59.6853069032564,NA
E109_4_459,NA,NA,NA,42.7508214163245,NA
E127_1_854,NA,51.9680860857284,NA,NA,NA
E147_3_758,NA,29.2883971592898,NA,NA,NA
E83_3_457,NA,NA,75.7001713801015,NA,NA
E75_1_152,NA,74.4024405844276,NA,NA,NA
E38_2_806,NA,NA,NA,NA,69.4256688629855
E39_0_401,NA,0,NA,NA,0
E67_1_703,NA,NA,69.9144491776797,NA,NA
E12_3_557,NA,NA,NA,38.7903802795281,NA
E108_1_804,NA,52.7586546623827,NA,NA,NA
E53_2_705,NA,47.3906927937157,NA,NA,NA
E1_2_705,NA,NA,79.952705154493,NA,NA
E88_2_405,NA,29.6237738004711,NA,NA,NA
E123_1_854,NA,NA,37.3862326705233,NA,NA
E95_4_309,NA,NA,NA,65.8720233995244,NA
E76_2_655,NA,NA,NA,58.7345038791004,NA
E7_3_758,NA,NA,54.2190097609131,NA,NA
E83_4_96,NA,NA,42.1113633782722,NA,NA
E91_4_76,NA,NA,NA,67.5940032353834,NA
E121_0_401,1.9428844929625,1.6270913389377,1.8467277908538,7.65745697509732,1.91471213872124
E61_3_557,NA,NA,NA,39.652534744917,NA
E46_1_754,NA,NA,64.4054637773839,NA,NA
E93_3_106,NA,NA,NA,63.3158143417155,NA
E110_3_908,NA,70.3708171632872,NA,NA,NA
E59_3_457,NA,NA,NA,40.5346414726595,NA
E144_3_758,NA,64.4637896205362,NA,NA,NA
E19_4_208,NA,NA,41.9754750271388,NA,NA
E50_1_653,NA,53.1650019316921,NA,NA,NA
E46_4_359,NA,NA,79.952705154493,NA,NA
E96_1_703,NA,NA,58.547732583444,NA,NA
E125_1_453,NA,NA,52.8946480106758,NA,NA
E29_1_854,NA,32.9615775083279,NA,NA,NA
E84_2_555,NA,66.28102177817,NA,NA,NA
E19_2_154,NA,NA,44.6494420847216,NA,NA
E80_3_106,NA,30.8760152760673,NA,NA,NA
E87_1_703,NA,NA,45.7757520682665,NA,NA
E139_2_605,NA,NA,72.0261576434188,NA,NA
E23_4_659,54.4416588220801,NA,NA,NA,NA
E26_0_351,7.05414883817674,3.35571273482847,7.69470252633488,6.00943068553224,5.50593701501254
E139_4_459,NA,NA,61.1795377990546,NA,NA
E92_3_908,NA,53.2374929626006,NA,NA,NA
E16_3_507,NA,NA,NA,56.4857162270593,NA
E136_3_507,NA,NA,71.8417108590754,NA,NA
E93_3_156,NA,NA,NA,59.0968189494354,NA
E48_2_054,NA,76.920876365588,NA,NA,NA
E27_2_956,NA,NA,53.0907830218819,NA,NA
E60_3_006,NA,NA,NA,68.617617853851,NA
E59_1_303,NA,NA,NA,24.7591622912913,NA
E39_2_154,NA,55.3748181006106,NA,NA,NA
E39_1_152,0.0261684282207312,0.0261681474553483,0.0261685163766949,0.0261683870756478,0.0261685532218238
E81_4_208,NA,NA,42.1751194752735,NA,NA
E64_4_359,NA,NA,NA,72.3037366244673,NA
E105_2_455,NA,NA,NA,63.0493249659955,NA
E37_2_956,NA,NA,79.952705154493,NA,NA
E36_3_557,NA,NA,43.1166773508893,NA,NA
E72_3_707,NA,NA,77.8551211009583,NA,NA
E119_0_251,24.2972229138449,NA,NA,NA,24.8086987052412
E18_4_709,NA,NA,NA,54.5702608480429,NA
E70_2_605,NA,NA,NA,38.1774313332556,NA
E55_3_858,NA,NA,NA,35.5734173989374,NA
E119_3_758,NA,NA,NA,NA,64.6933792709773
E28_0_902,NA,NA,NA,27.4185641960377,NA
E83_1_854,NA,NA,34.426527771294,NA,NA
E76_4_158,NA,NA,NA,35.5671320053968,NA
E31_2_856,NA,NA,NA,NA,67.8637803528715
E73_2_355,NA,49.1315803925806,NA,NA,NA
E80_4_91,NA,31.3104061528153,NA,NA,NA
E70_4_559,NA,NA,NA,75.3567049590423,NA
E99_1_403,NA,56.40681999978,NA,NA,NA
E143_3_657,NA,NA,NA,49.0296173565736,NA
E99_3_657,NA,57.8282424447209,NA,NA,NA
E65_1_002,NA,NA,29.8250084176417,NA,NA
E135_3_657,NA,NA,66.621143582829,NA,NA
E99_3_106,NA,64.8988083171362,NA,NA,NA
E72_3_257,NA,NA,56.4318505394252,NA,NA
E81_1_904,NA,NA,52.6590868044951,NA,NA
E97_0_902,NA,NA,NA,15.2979915117048,NA
E35_1_754,NA,NA,NA,NA,71.6009459051789
E98_0_351,NA,13.5959854187913,NA,NA,14.1058155773628
E9_3_707,NA,NA,NA,71.1227721511926,NA
E70_2_204,NA,NA,NA,34.9760147229774,NA
E48_4_509,NA,69.3307041246693,NA,NA,NA
E117_2_956,NA,NA,47.9910122346293,NA,NA
E84_3_707,NA,30.3566816982386,NA,NA,NA
E75_1_754,NA,50.8407730574506,NA,NA,NA
E133_4_309,NA,61.3718402775682,NA,NA,NA
E62_3_707,NA,NA,NA,NA,68.5149045620548
E27_4_559,NA,NA,34.8037202864229,NA,NA
E61_2_906,NA,NA,NA,52.9843157338763,NA
E124_4_008,NA,NA,NA,NA,68.7037324104615
E32_2_255,58.3192364352821,NA,NA,NA,NA
E97_4_158,NA,NA,NA,34.2636786221313,NA
E14_0_902,1.32580087506318,NA,NA,13.2346158694957,NA
E66_4_058,NA,NA,79.3217400500993,NA,NA
E140_1_303,NA,NA,NA,20.7079173787364,NA
E98_0_701,12.7382214626427,12.8247840421445,NA,NA,14.2009186554429
E16_1_904,NA,NA,NA,30.0763804279702,NA
E98_0_651,NA,12.9445601793591,NA,NA,NA
E138_4_058,NA,NA,65.3999925364945,NA,NA
E97_0_852,NA,NA,NA,15.9471356158018,NA
E130_4_108,NA,NA,55.1727949788565,NA,NA
E15_1_202,0,0,0,0,0
E120_2_705,NA,NA,39.7379009237606,NA,NA
E92_0_15,10.8354562250575,9.64191608152045,4.86382842357982,3.87113726405284,11.879833469259
E1_0_952,NA,NA,29.8198636447151,NA,NA
E0_2_204,NA,NA,NA,69.4359914977486,NA
E71_0_301,7.55503859533005,3.61888688191439,7.1392313787687,5.49160219936951,5.94248173977321
E103_0_601,0.255995803534838,0.255997837805926,0.255998626132944,0.255996457817758,0.25598865253852
E31_1_303,NA,NA,NA,NA,64.8443027657931
E51_0_701,NA,NA,22.6291735850262,NA,NA
E105_0_0,28.7746099896486,NA,NA,NA,21.8198911622977
E74_4_158,NA,NA,NA,58.311141850901,NA
E122_2_956,NA,NA,NA,32.2564536314838,NA
E3_2_004,NA,67.9035068345003,NA,NA,NA
E140_4_409,NA,NA,53.0913048665011,NA,NA
E123_2_906,NA,NA,63.6317734659433,NA,NA
E20_2_154,NA,NA,51.5788431791543,NA,NA
E146_3_908,NA,50.3977770670719,NA,NA,NA
E103_1_553,NA,75.0503735738125,NA,NA,NA
E53_4_309,NA,64.8460675605603,NA,NA,NA
E21_4_659,NA,75.7670679075216,NA,NA,NA
E38_4_108,NA,NA,NA,NA,62.8833839680012
E9_2_605,NA,NA,NA,59.9381427151478,NA
E79_3_407,NA,68.4974140135763,NA,NA,NA
E2_3_607,NA,NA,57.2394180183645,NA,NA
E37_0_701,NA,NA,23.3907305270732,NA,NA
E92_2_555,NA,45.5419706861244,NA,NA,NA
E121_2_104,NA,NA,NA,19.971956638855,NA
E82_4_659,NA,NA,75.6520328719128,NA,NA
E59_2_104,NA,NA,NA,51.7227734635982,NA
E50_3_657,NA,33.7940236712721,NA,NA,NA
E31_2_355,NA,NA,NA,NA,66.8390198197229
E120_4_309,NA,NA,56.1100411377536,NA,NA
E131_3_557,NA,46.3706197440882,NA,NA,NA
E100_1_603,NA,NA,NA,26.5744720215058,NA
E62_2_806,NA,NA,NA,NA,71.431494587227
E85_1_152,NA,62.7708017771429,NA,NA,NA
E89_3_006,NA,NA,NA,35.9671876347935,NA
E41_4_409,NA,51.2465222211156,NA,NA,NA
E90_2_255,NA,NA,77.2961589534913,NA,NA
E81_0_701,18.8781811540322,NA,19.4473533155386,NA,27.8041805833179
E52_0_251,23.251217020032,NA,NA,NA,27.6063000264664
E70_2_806,NA,NA,NA,53.1463988110906,NA
E68_3_557,NA,32.8745005571744,NA,NA,NA
E60_2_154,NA,NA,NA,61.2464263161534,NA
E21_0_902,NA,68.8639019071735,NA,NA,NA
E96_0_802,NA,NA,33.8003932893233,NA,NA
E144_0_752,NA,14.6310191366711,NA,NA,NA
E140_4_86,NA,NA,62.9025845371027,NA,NA
E109_3_557,NA,NA,NA,34.7708111580356,NA
E137_2_255,NA,NA,NA,39.0847490864499,NA
E146_3_307,NA,60.7034909846848,NA,NA,NA
E62_1_503,NA,NA,NA,NA,65.0858826294829
E49_4_76,NA,NA,NA,NA,65.8198525249724
E105_1_804,NA,NA,NA,56.145564416618,NA
E72_0_752,NA,NA,24.2567930484842,NA,NA
E36_1_904,NA,NA,69.6018573097251,NA,NA
E117_2_605,NA,NA,51.4456658505248,NA,NA
E89_3_056,NA,NA,NA,35.8535212855889,NA
E7_0_952,NA,0.297061829515096,NA,NA,0.29738566565739
E84_0_351,NA,22.0606565949399,NA,NA,NA
E11_1_202,NA,NA,NA,30.7860713412952,NA
E45_3_808,NA,60.6379012290312,NA,NA,NA
E89_2_405,NA,NA,NA,62.2756012507747,NA
E29_0_802,0,0,0,0,0
E148_0_501,48.1411728362863,NA,NA,NA,NA
E142_3_958,NA,NA,47.7435622533464,NA,NA
E82_1_503,NA,NA,38.6328985040991,NA,NA
E137_3_858,NA,NA,NA,75.431560862159,NA
E51_2_154,NA,NA,59.4575611163011,NA,NA
E132_4_509,NA,NA,NA,32.200718721742,NA
E47_1_353,NA,77.2256379816996,NA,NA,NA
E55_2_405,NA,NA,NA,75.2769193892946,NA
E71_0_401,14.2101619678898,12.7577860948811,NA,NA,14.9794779244585
E124_3_858,NA,NA,NA,NA,68.5754917174374
E108_0_551,NA,21.0922549012383,NA,NA,NA
E74_4_058,NA,NA,NA,50.0000686171461,NA
E47_4_96,NA,70.2874391092447,NA,NA,NA
E72_2_605,NA,NA,67.3916980375562,NA,NA
E76_0_701,NA,NA,NA,20.1431301032731,NA
E51_3_908,NA,NA,79.952705154493,NA,NA
E37_2_455,NA,NA,43.7085637674012,NA,NA
E95_2_004,NA,NA,NA,21.2785771977904,NA
E57_3_607,NA,40.6078059333424,NA,NA,NA
E83_0_701,18.636607341307,NA,NA,NA,22.1683249156497
E107_3_758,NA,NA,NA,NA,67.3196258086657
E78_4_259,NA,NA,NA,75.431560862159,NA
E141_1_653,NA,NA,NA,29.1923993291414,NA
E82_1_253,NA,NA,45.8388962849622,NA,NA
E33_0_952,NA,NA,NA,17.5300379514876,NA
E142_0_15,20.5654184711962,NA,NA,NA,20.7425603589297
E87_3_106,NA,NA,41.6959284514219,NA,NA
E66_1_603,NA,NA,30.1993837963605,NA,NA
E122_4_108,NA,NA,NA,55.722840185991,NA
E90_2_806,NA,NA,54.9242454948533,NA,NA
E40_2_756,NA,77.2256379816996,NA,NA,NA
E135_0_902,20.09199956514,NA,NA,NA,29.0985185661789
E23_1_854,52.3596793010394,NA,NA,NA,NA
E74_2_655,NA,NA,NA,68.9029668591234,NA
E146_0_902,0,0,0,0,0
E58_2_455,NA,NA,NA,36.1635716436146,NA
E67_1_954,NA,NA,44.5838439781904,NA,NA
E95_3_908,NA,NA,NA,41.180365721071,NA
E66_0_802,NA,NA,NA,19.9403202685054,NA
E46_2_906,NA,NA,46.7279176243783,NA,NA
E136_0_501,21.9757412055592,NA,NA,NA,25.4956783076327
E7_4_559,NA,NA,66.5672397760785,NA,NA
E98_4_409,NA,70.1889921203664,NA,NA,NA
E95_0_601,15.4163364473971,NA,13.5495228009193,NA,16.3777773029732
E69_3_206,NA,NA,NA,51.1328234055711,NA
E8_4_409,NA,NA,NA,51.2616795289202,NA
E52_2_204,NA,NA,NA,71.0616427698922,NA
E66_0_451,NA,NA,NA,15.791135149837,NA
E119_4_81,NA,NA,NA,NA,70.0116653359742
E136_1_653,NA,NA,35.7075142154368,NA,NA
E46_1_152,NA,NA,57.6092363412685,NA,NA
E5_0_952,NA,NA,NA,26.7136877013822,NA
E77_1_453,NA,NA,NA,74.2976342842211,NA
E125_4_108,NA,NA,32.0222121638102,NA,NA
E2_0_701,NA,NA,34.1781213493882,NA,NA
E46_4_259,NA,NA,63.625130786419,NA,NA
E34_4_709,56.175964073243,NA,NA,NA,NA
E85_0_251,NA,13.8079835992271,NA,NA,15.3013200242929
E108_0_451,1.4902667456888,8.53005016168036,1.61410644582415,1.5285052392232,1.50603498716254
E100_1_954,NA,NA,NA,75.431560862159,NA
E64_3_707,NA,NA,NA,52.5279704996239,NA
E43_4_208,NA,48.3826781506023,NA,NA,NA
E10_4_81,NA,NA,56.2122473727542,NA,NA
E149_0_05,26.4685948228089,NA,NA,NA,20.4813632362983
E123_3_307,NA,NA,71.5370083844464,NA,NA
E28_4_158,NA,NA,NA,59.245860463168,NA
E62_3_958,NA,NA,NA,NA,71.0514887110798
E2_4_008,NA,NA,61.6383044524437,NA,NA
E40_0_301,NA,17.1469554115318,NA,NA,NA
E90_4_76,NA,NA,46.2570457345574,NA,NA
E102_4_208,NA,NA,NA,47.5153591779198,NA
E105_2_956,NA,NA,NA,39.8424891131276,NA
E34_4_409,51.7605962424645,NA,NA,NA,NA
E64_4_158,NA,NA,NA,35.2240976025217,NA
E74_2_856,NA,NA,NA,55.6496761244383,NA
E138_1_854,NA,NA,77.4324305757203,NA,NA
E38_4_208,NA,NA,NA,NA,64.153334073573
E113_3_507,NA,NA,79.952705154493,NA,NA
E74_2_104,NA,NA,NA,26.7109418976819,NA
E49_2_405,NA,NA,NA,NA,67.0416253209676
E124_3_958,NA,NA,NA,NA,70.5731480601114
E110_4_158,NA,64.7517597450097,NA,NA,NA
E16_2_255,NA,NA,NA,59.0819947270305,NA
E42_4_559,NA,NA,NA,60.1279569857235,NA
E112_3_407,NA,NA,59.2976880262639,NA,NA
E100_0_2,22.504552368833,NA,NA,NA,25.5040631073292
E36_4_96,NA,NA,75.6955089077342,NA,NA
E21_1_403,NA,57.1501561822606,NA,NA,NA
E136_4_91,NA,NA,38.8775019787581,NA,NA
E78_3_206,NA,NA,NA,40.16334401095,NA
E53_1_002,NA,49.0172271336094,NA,NA,NA
E82_2_104,NA,NA,30.1998178192598,NA,NA
E37_1_653,NA,NA,72.00338494753,NA,NA
E105_4_559,NA,NA,NA,33.262954029907,NA
E104_0_351,3.78057764271226,2.06476512185754,10.3074136241932,12.4022787254106,3.24319792830887
E96_1_152,NA,NA,72.5122060779146,NA,NA
E149_3_657,NA,NA,75.7882254844613,NA,NA
E11_1_804,NA,NA,NA,34.2694550826458,NA
E110_4_91,NA,50.4985364980461,NA,NA,NA
E42_0_1,21.4347541972602,NA,NA,NA,22.0630378230412
E129_3_507,NA,74.1657992560787,NA,NA,NA
E43_1_152,NA,21.4104043026597,NA,NA,NA
E129_0_2,4.74322230594065,2.65267761125325,7.96409634878793,7.5887172883399,4.09970427849519
E82_4_459,NA,NA,39.4928819542904,NA,NA
E73_4_058,NA,35.676143351565,NA,NA,NA
E77_4_81,NA,NA,NA,34.1976134686156,NA
E87_1_453,NA,NA,46.1487877663662,NA,NA
E10_1_754,NA,NA,51.9666993945172,NA,NA
E48_2_555,NA,40.1573162713964,NA,NA,NA
E52_4_158,NA,NA,NA,64.8799344219586,NA
E30_4_659,NA,NA,NA,39.2429036474327,NA
E20_0_2,26.2160233459081,NA,NA,NA,27.3417808691683
E76_0_251,4.99273209517161,2.55883768510333,9.38529456170941,9.28503175679809,4.09970427849519
E141_4_208,NA,NA,NA,34.0368376733174,NA
E97_4_108,NA,NA,NA,35.3859810632458,NA
E50_0_1,12.4049661297639,10.6754640592762,4.92483718118765,NA,13.41937243745
E113_2_705,NA,NA,45.6482765778258,NA,NA
E38_2_856,NA,NA,NA,NA,70.154192747817
E32_3_307,56.7282841799842,NA,NA,NA,NA
E130_1_653,NA,NA,28.3986499399017,NA,NA
E57_2_655,NA,65.333674209094,NA,NA,NA
E124_1_503,NA,NA,NA,NA,66.0032112161411
E41_1_703,NA,50.2536492168395,NA,NA,NA
E92_0_301,1.69947558892648,1.71341128554569,1.70309565227566,1.69988634506246,1.70027528203675
E82_0_752,NA,NA,23.1954900933434,NA,NA
E134_1_553,59.068550614998,NA,NA,NA,NA
E45_4_81,NA,28.5892301089409,NA,NA,NA
E4_4_459,NA,NA,NA,68.1217179218565,NA
E94_2_605,NA,65.5898148383794,NA,NA,NA
E145_2_255,NA,69.72927998783,NA,NA,NA
E73_0_501,NA,NA,19.5585106912263,NA,NA
E137_2_655,NA,NA,NA,59.347632910152,NA
E69_2_154,NA,NA,NA,37.8587088899037,NA
E115_2_104,NA,NA,34.7889041627791,NA,NA
E53_0_1,23.3239354878855,NA,NA,NA,22.9608754833289
E68_4_409,NA,77.2256379816996,NA,NA,NA
E3_1_253,NA,9.40819181349552,NA,NA,NA
E114_0_301,NA,NA,21.8583343546339,NA,NA
E147_3_707,NA,30.4437552774155,NA,NA,NA
E91_4_158,NA,NA,NA,45.5452696513175,NA
E148_0_752,49.1397253209709,NA,NA,NA,NA
E138_0_952,NA,NA,41.5133304766278,NA,NA
E111_0_351,12.84839350472,8.05598787605699,5.49198271328584,4.22802358917783,13.3460099425784
E24_0_852,NA,21.2605994886147,NA,NA,NA
E148_1_253,58.3145375521311,NA,NA,NA,NA
E20_1_553,NA,NA,41.6365275529295,NA,NA
E33_3_457,NA,NA,NA,68.5876158891721,NA
E28_3_257,NA,NA,NA,43.9551078101609,NA
E19_0_752,20.3088922476065,NA,NA,NA,29.2815736701493
E148_0_952,49.6489681350122,NA,NA,NA,NA
E25_3_908,NA,NA,35.5384832511312,NA,NA
E16_4_359,NA,NA,NA,47.1755586025269,NA
E129_1_052,0.717176597789792,6.65176057669716,0.72350479366711,0.727577912395858,0.7174625131502
E36_2_255,NA,NA,62.4451035061729,NA,NA
E17_2_054,NA,30.848556675983,NA,NA,NA
E28_0_251,NA,NA,NA,27.1337813646307,NA
E5_3_056,NA,NA,NA,35.7344548337209,NA
E32_1_152,NA,NA,NA,NA,34.9142139240709
E2_1_002,NA,NA,41.6809885533081,NA,NA
E31_2_405,NA,NA,NA,NA,67.3967544055137
E23_4_259,54.0747839352683,NA,NA,NA,NA
E105_1_453,NA,NA,NA,60.1692539081565,NA
