,PseudoTime0,PseudoTime1,PseudoTime2
E16_6_088,,,6.088
E10_7_85,7.85,,
E79_5_207,,,5.207
E52_3_124,3.124,,
E75_0_881,,,0.881
E73_2_163,,2.163,
E138_1_041,,1.041,
E43_1_121,,1.121,
E6_7_69,7.69,,
E58_1_282,1.282,,
E75_4_566,,,4.566
E53_7_93,,7.93,
E145_6_168,6.168,,
E56_0_641,0.641,,
E47_0_881,0.881,,
E9_6_008,,6.008,
E102_1_041,1.041,,
E146_3_284,,3.284,
E47_4_646,4.646,,
E82_7_289,,,7.289
E9_5_287,,5.287,
E79_3_765,,,3.765
E91_6_248,,6.248,
E22_2_483,2.483,,
E106_3_124,,,3.124
E117_6_248,,6.248,
E87_0_881,,,0.881
E109_0_0,,0.0,
E25_5_287,,,5.287
E31_2_643,,2.643,
E58_3_765,3.765,,
E81_1_362,,,1.362
E62_7_85,,7.85,
E108_6_889,,6.889,
E147_6_969,6.969,,
E102_2_403,2.403,,
E108_5_447,,5.447,
E34_1_202,,,1.202
E147_0_641,0.641,,
E81_1_842,,,1.842
E29_3_845,3.845,,
E143_0_481,0.481,,
E89_1_282,,,1.282
E103_6_969,,6.969,
E111_3_685,,,3.685
E86_4_806,,,4.806
E63_7_449,7.449,,
E115_6_488,,6.488,
E52_3_204,3.204,,
E89_7_129,,,7.129
E16_3_685,,,3.685
E68_5_367,5.367,,
E56_5_126,5.126,,
E93_5_447,,,5.447
E19_6_488,,6.488,
E147_3_044,3.044,,
E72_7_209,,,7.209
E93_3_124,,,3.124
E128_7_289,,7.289,
E68_2_804,2.804,,
E83_1_362,1.362,,
E83_2_483,2.483,,
E96_5_046,,,5.046
E96_2_563,,,2.563
E21_5_607,,,5.607
E62_6_568,,6.568,
E30_7_85,,7.85,
E52_5_126,5.126,,
E5_2_403,,,2.403
E130_6_568,,6.568,
E21_2_163,,,2.163
E84_2_323,2.323,,
E40_6_088,,,6.088
E15_6_728,,6.728,
E24_0_801,,,0.801
E34_1_362,,,1.362
E49_5_447,,,5.447
E103_5_927,,5.927,
E22_3_044,3.044,,
E84_3_925,3.925,,
E146_5_847,,5.847,
E79_0_641,,,0.641
E62_3_204,,3.204,
E99_3_444,3.444,,
E135_1_522,,,1.522
E86_5_927,,,5.927
E52_0_641,0.641,,
E66_5_847,5.847,,
E62_5_607,,5.607,
E34_3_124,,,3.124
E90_1_682,,,1.682
E43_2_643,,2.643,
E53_1_202,,1.202,
E21_0_481,,,0.481
E142_0_561,0.561,,
E83_3_444,3.444,,
E70_3_124,,,3.124
E19_3_524,,3.524,
E146_7_77,,7.77,
E109_6_408,,6.408,
E6_6_008,6.008,,
E130_3_925,,3.925,
E91_1_922,,1.922,
E136_6_969,6.969,,
E16_3_284,,,3.284
E32_6_088,,6.088,
E44_6_008,,,6.008
E62_2_563,,2.563,
E9_2_083,,2.083,
E5_7_289,,,7.289
E46_3_845,3.845,,
E70_6_488,,,6.488
E132_2_403,,,2.403
E1_5_207,5.207,,
E95_5_207,5.207,,
E9_4_406,,4.406,
E108_4_406,,4.406,
E37_1_762,,,1.762
E27_2_884,,2.884,
E12_2_804,,,2.804
E7_4_005,,,4.005
E134_0_721,,,0.721
E46_7_69,7.69,,
E19_5_287,,5.287,
E121_5_687,5.687,,
E96_2_003,,,2.003
E1_7_289,7.289,,
E12_4_486,,,4.486
E144_1_682,,,1.682
E144_7_369,,,7.369
E87_2_804,,,2.804
E103_6_248,,6.248,
E15_0_721,,0.721,
E99_3_925,3.925,,
E47_1_041,1.041,,
E61_0_0,,0.0,
E44_7_85,,,7.85
E44_4_726,,,4.726
E113_6_248,6.248,,
E37_0_881,,,0.881
E98_1_842,1.842,,
E84_7_69,7.69,,
E37_0_08,,,0.08
E128_1_762,,1.762,
E132_1_922,,,1.922
E84_2_643,2.643,,
E63_2_323,2.323,,
E132_5_527,,,5.527
E100_2_723,,2.723,
E77_1_202,,,1.202
E117_5_527,,5.527,
E132_3_284,,,3.284
E86_3_845,,,3.845
E108_4_486,,4.486,
E21_6_008,,,6.008
E5_0_08,,,0.08
E27_6_008,,6.008,
E47_6_328,6.328,,
E37_5_847,,,5.847
E19_4_486,,4.486,
E113_5_687,5.687,,
E89_7_289,,,7.289
E14_3_685,3.685,,
E77_2_964,,,2.964
E66_5_367,5.367,,
E20_0_32,0.32,,
E74_2_884,,2.884,
E20_1_202,1.202,,
E129_4_966,4.966,,
E58_6_328,6.328,,
E32_3_605,,3.605,
E37_7_449,,,7.449
E102_5_527,5.527,,
E102_5_927,5.927,,
E34_5_527,,,5.527
E46_3_925,3.925,,
E84_5_287,5.287,,
E19_3_845,,3.845,
E79_7_449,,,7.449
E95_6_328,6.328,,
E32_0_0,,0.0,
E3_5_287,,5.287,
E13_3_364,3.364,,
E62_3_284,,3.284,
E61_2_563,,2.563,
E110_1_121,,1.121,
E12_4_005,,,4.005
E103_4_886,,4.886,
E95_6_568,6.568,,
E108_0_801,,0.801,
E108_0_16,,0.16,
E68_1_922,1.922,,
E46_5_847,5.847,,
E109_7_049,,7.049,
E128_3_845,,3.845,
E24_2_483,,,2.483
E146_3_444,,3.444,
E62_1_282,,1.282,
E79_6_809,,,6.809
E128_3_124,,3.124,
E91_1_202,,1.202,
E56_0_401,0.401,,
E87_7_529,,,7.529
E77_1_282,,,1.282
E21_1_842,,,1.842
E81_3_925,,,3.925
E54_4_165,,,4.165
E32_4_406,,4.406,
E146_6_809,,6.809,
E47_3_845,3.845,,
E92_7_289,7.289,,
E98_5_607,5.607,,
E144_0_24,,,0.24
E107_0_561,,0.561,
E21_0_561,,,0.561
E89_3_284,,,3.284
E138_0_32,,0.32,
E97_0_961,,0.961,
E89_4_566,,,4.566
E27_5_287,,5.287,
E96_2_403,,,2.403
E113_6_969,6.969,,
E121_0_24,0.24,,
E92_7_369,7.369,,
E136_6_328,6.328,,
E66_5_046,5.046,,
E37_5_126,,,5.126
E134_6_248,,,6.248
E22_7_85,7.85,,
E44_5_046,,,5.046
E115_6_969,,6.969,
E5_4_245,,,4.245
E2_2_643,,,2.643
E27_3_044,,3.044,
E99_2_964,2.964,,
E82_1_602,,,1.602
E84_6_889,6.889,,
E79_1_522,,,1.522
E20_3_524,3.524,,
E60_5_207,,5.207,
E49_4_486,,,4.486
E82_5_447,,,5.447
E89_1_442,,,1.442
E53_5_607,,5.607,
E139_3_444,3.444,,
E19_6_568,,6.568,
E107_7_61,,7.61,
E40_2_563,,,2.563
E95_5_607,5.607,,
E49_7_77,,,7.77
E112_2_483,,2.483,
E37_2_403,,,2.403
E79_6_328,,,6.328
E86_7_529,,,7.529
E132_1_041,,,1.041
E5_0_16,,,0.16
E60_2_723,,2.723,
E21_0_881,,,0.881
E147_7_85,7.85,,
E149_1_842,,,1.842
E72_0_24,,,0.24
E147_4_646,4.646,,
E50_6_809,,6.809,
E43_2_483,,2.483,
E118_1_602,,,1.602
E87_7_69,,,7.69
E136_0_881,0.881,,
E6_0_32,0.32,,
E61_5_767,,5.767,
E30_6_648,,6.648,
E42_2_643,2.643,,
E140_4_085,4.085,,
E34_3_044,,,3.044
E5_5_126,,,5.126
E135_1_121,,,1.121
E117_0_881,,0.881,
E58_6_008,6.008,,
E112_5_767,,5.767,
E139_1_362,1.362,,
E147_3_685,3.685,,
E140_1_762,1.762,,
E139_6_248,6.248,,
E15_0_561,,0.561,
E84_5_687,5.687,,
E50_6_328,,6.328,
E12_1_362,,,1.362
E77_6_248,,,6.248
E87_1_041,,,1.041
E60_0_08,,0.08,
E28_0_24,,0.24,
E90_2_243,,,2.243
E58_3_925,3.925,,
E5_1_362,,,1.362
E138_7_77,,7.77,
E73_7_209,,7.209,
E73_6_809,,6.809,
E122_3_605,3.605,,
E28_6_809,,6.809,
E13_0_401,0.401,,
E79_0_961,,,0.961
E15_1_922,,1.922,
E29_0_24,0.24,,
E58_2_563,2.563,,
E16_7_289,,,7.289
E12_0_641,,,0.641
E43_4_806,,4.806,
E97_7_93,,7.93,
E149_2_804,,,2.804
E12_6_889,,,6.889
E33_2_723,,2.723,
E60_4_085,,4.085,
E87_4_005,,,4.005
E89_0_881,,,0.881
E128_7_369,,7.369,
E68_5_207,5.207,,
E5_0_561,,,0.561
E7_5_126,,,5.126
E144_5_607,,,5.607
E7_5_847,,,5.847
E82_6_168,,,6.168
E15_7_69,,7.69,
E112_4_646,,4.646,
E108_1_842,,1.842,
E62_2_483,,2.483,
E68_4_646,4.646,,
E72_1_682,,,1.682
E78_4_566,4.566,,
E66_0_481,0.481,,
E144_2_964,,,2.964
E40_1_922,,,1.922
E58_5_607,5.607,,
E19_6_969,,6.969,
E140_0_801,0.801,,
E93_3_284,,,3.284
E40_7_369,,,7.369
E56_3_044,3.044,,
E110_3_204,,3.204,
E146_5_687,,5.687,
E28_2_163,,2.163,
E108_3_925,,3.925,
E16_2_403,,,2.403
E80_1_842,,1.842,
E19_3_364,,3.364,
E47_5_527,5.527,,
E108_3_845,,3.845,
E43_5_207,,5.207,
E5_0_641,,,0.641
E145_4_566,4.566,,
E100_3_685,,3.685,
E50_4_646,,4.646,
E52_1_682,1.682,,
E129_4_806,4.806,,
E90_7_129,,,7.129
E134_3_524,,,3.524
E114_2_003,,,2.003
E21_4_566,,,4.566
E117_5_687,,5.687,
E70_1_442,,,1.442
E28_7_69,,7.69,
E82_4_566,,,4.566
E111_3_444,,,3.444
E32_0_481,,0.481,
E19_5_207,,5.207,
E129_4_085,4.085,,
E92_5_847,5.847,,
E66_5_126,5.126,,
E80_6_008,,6.008,
E42_3_124,3.124,,
E27_3_524,,3.524,
E46_3_444,3.444,,
E6_2_643,2.643,,
E134_2_483,,,2.483
E58_7_529,7.529,,
E40_6_568,,,6.568
E63_5_607,5.607,,
E89_3_124,,,3.124
E37_4_646,,,4.646
E78_1_922,1.922,,
E10_3_524,3.524,,
E5_6_488,,,6.488
E4_7_93,7.93,,
E128_0_0,,0.0,
E40_7_93,,,7.93
E3_7_449,,7.449,
E2_4_646,,,4.646
E110_6_568,,6.568,
E143_1_922,1.922,,
E100_0_561,,0.561,
E31_5_687,,5.687,
E25_4_646,,,4.646
E146_0_481,,0.481,
E142_0_881,0.881,,
E43_7_289,,7.289,
E36_1_602,,1.602,
E106_6_648,,,6.648
E132_7_85,,,7.85
E130_0_801,,0.801,
E82_6_809,,,6.809
E95_6_168,6.168,,
E117_2_804,,2.804,
E36_1_682,,1.682,
E138_6_889,,6.889,
E39_5_447,,5.447,
E21_2_964,,,2.964
E136_7_449,7.449,,
E61_3_685,,3.685,
E103_2_563,,2.563,
E29_2_884,2.884,,
E10_2_003,2.003,,
E12_4_406,,,4.406
E73_2_403,,2.403,
E113_0_32,0.32,,
E110_5_687,,5.687,
E31_3_845,,3.845,
E91_7_129,,7.129,
E31_4_406,,4.406,
E52_0_721,0.721,,
E147_0_481,0.481,,
E106_1_602,,,1.602
E42_2_483,2.483,,
E84_7_289,7.289,,
E89_3_845,,,3.845
E49_4_646,,,4.646
E54_4_726,,,4.726
E20_5_767,5.767,,
E43_2_403,,2.403,
E30_1_202,,1.202,
E63_0_641,0.641,,
E91_0_401,,0.401,
E16_3_845,,,3.845
E44_3_044,,,3.044
E86_4_245,,,4.245
E122_5_607,5.607,,
E72_1_522,,,1.522
E43_3_925,,3.925,
E143_5_447,5.447,,
E1_0_401,0.401,,
E100_5_207,,5.207,
E100_1_602,,1.602,
E47_2_884,2.884,,
E42_3_605,3.605,,
E91_5_607,,5.607,
E28_2_884,,2.884,
E44_7_69,,,7.69
E83_3_765,3.765,,
E107_0_401,,0.401,
E44_2_483,,,2.483
E111_2_643,,,2.643
E62_2_003,,2.003,
E27_5_367,,5.367,
E121_2_964,2.964,,
E27_3_925,,3.925,
E12_5_126,,,5.126
E39_1_041,,1.041,
E115_2_323,,2.323,
E98_7_85,7.85,,
E111_5_207,,,5.207
E60_2_804,,2.804,
E30_6_328,,6.328,
E99_6_088,6.088,,
E62_1_121,,1.121,
E92_6_648,6.648,,
E93_2_723,,,2.723
E122_5_046,5.046,,
E95_5_447,5.447,,
E1_7_93,7.93,,
E30_5_607,,5.607,
E10_4_726,4.726,,
E117_7_129,,7.129,
E15_7_129,,7.129,
E37_4_806,,,4.806
E4_3_124,3.124,,
E97_1_041,,1.041,
E82_5_527,,,5.527
E138_5_847,,5.847,
E136_2_964,2.964,,
E110_0_0,,0.0,
E33_4_005,,4.005,
E89_5_927,,,5.927
E63_1_522,1.522,,
E142_0_08,0.08,,
E13_2_563,2.563,,
E43_7_69,,7.69,
E87_1_282,,,1.282
E143_0_881,0.881,,
E81_4_325,,,4.325
E144_5_847,,,5.847
E107_1_442,,1.442,
E142_4_886,4.886,,
E53_2_804,,2.804,
E39_0_721,,0.721,
E113_0_561,0.561,,
E45_2_083,,2.083,
E103_1_041,,1.041,
E108_7_449,,7.449,
E103_2_403,,2.403,
E16_2_003,,,2.003
E56_0_961,0.961,,
E77_2_884,,,2.884
E74_2_403,,2.403,
E81_3_845,,,3.845
E9_4_966,,4.966,
E117_0_32,,0.32,
E28_3_364,,3.364,
E136_4_806,4.806,,
E149_6_488,,,6.488
E117_4_886,,4.886,
E147_2_643,2.643,,
E75_0_16,,,0.16
E32_7_61,,7.61,
E36_0_24,,0.24,
E44_4_406,,,4.406
E139_6_969,6.969,,
E103_3_524,,3.524,
E129_2_884,2.884,,
E60_5_527,,5.527,
E146_5_207,,5.207,
E111_2_323,,,2.323
E129_5_607,5.607,,
E108_6_008,,6.008,
E53_6_969,,6.969,
E80_0_32,,0.32,
E118_5_367,,,5.367
E66_4_085,4.085,,
E132_7_77,,,7.77
E68_3_524,3.524,,
E89_4_406,,,4.406
E138_5_126,,5.126,
E20_0_0,0.0,,
E40_1_282,,,1.282
E12_2_483,,,2.483
E83_6_488,6.488,,
E28_3_204,,3.204,
E125_3_845,,,3.845
E136_5_527,5.527,,
E49_5_767,,,5.767
E25_2_163,,,2.163
E20_7_369,7.369,,
E32_5_607,,5.607,
E28_1_842,,1.842,
E129_6_809,6.809,,
E27_4_806,,4.806,
E128_5_607,,5.607,
E78_7_85,7.85,,
E72_4_005,,,4.005
E30_6_168,,6.168,
E7_2_243,,,2.243
E140_6_328,6.328,,
E63_6_648,6.648,,
E142_5_847,5.847,,
E77_0_401,,,0.401
E113_1_602,1.602,,
E80_1_762,,1.762,
E78_4_966,4.966,,
E56_0_881,0.881,,
E90_5_767,,,5.767
E79_0_401,,,0.401
E92_4_886,4.886,,
E1_1_762,1.762,,
E40_6_969,,,6.969
E53_5_847,,5.847,
E93_4_806,,,4.806
E4_6_168,6.168,,
E108_4_886,,4.886,
E82_5_607,,,5.607
E28_6_969,,6.969,
E16_3_605,,,3.605
E142_4_245,4.245,,
E46_5_046,5.046,,
E2_2_884,,,2.884
E68_2_643,2.643,,
E117_1_362,,1.362,
E49_4_165,,,4.165
E118_0_16,,,0.16
E106_2_163,,,2.163
E143_4_806,4.806,,
E80_3_524,,3.524,
E86_0_401,,,0.401
E114_4_165,,,4.165
E89_6_408,,,6.408
E89_7_049,,,7.049
E74_6_408,,6.408,
E39_2_563,,2.563,
E68_2_163,2.163,,
E7_1_282,,,1.282
E9_0_561,,0.561,
E45_5_927,,5.927,
E22_3_444,3.444,,
E140_2_323,2.323,,
E142_5_126,5.126,,
E147_2_003,2.003,,
E97_5_767,,5.767,
E121_5_287,5.287,,
E149_7_85,,,7.85
E143_5_767,5.767,,
E82_2_723,,,2.723
E134_5_046,,,5.046
E83_4_806,4.806,,
E14_0_561,0.561,,
E74_3_124,,3.124,
E103_6_889,,6.889,
E144_0_08,,,0.08
E62_7_61,,7.61,
E121_5_367,5.367,,
E122_1_442,1.442,,
E140_2_243,2.243,,
E36_2_723,,2.723,
E99_1_762,1.762,,
E68_5_447,5.447,,
E149_5_687,,,5.687
E118_5_607,,,5.607
E81_0_401,,,0.401
E13_3_524,3.524,,
E2_0_561,,,0.561
E40_3_845,,,3.845
E22_2_804,2.804,,
E47_7_449,7.449,,
E146_2_083,,2.083,
E108_4_726,,4.726,
E122_2_964,2.964,,
E45_7_129,,7.129,
E45_2_003,,2.003,
E132_7_369,,,7.369
E40_1_842,,,1.842
E146_2_243,,2.243,
E42_6_488,6.488,,
E121_0_0,0.0,,
E125_4_646,,,4.646
E58_0_24,0.24,,
E10_6_328,6.328,,
E144_1_522,,,1.522
E62_0_24,,0.24,
E33_4_325,,4.325,
E99_4_806,4.806,,
E7_6_088,,,6.088
E37_2_884,,,2.884
E108_4_566,,4.566,
E27_5_126,,5.126,
E47_4_406,4.406,,
E2_2_563,,,2.563
E135_1_202,,,1.202
E86_0_32,,,0.32
E143_2_723,2.723,,
E34_2_884,,,2.884
E113_3_284,3.284,,
E87_3_044,,,3.044
E81_0_641,,,0.641
E102_7_129,7.129,,
E12_2_723,,,2.723
E91_2_483,,2.483,
E99_6_889,6.889,,
E25_2_243,,,2.243
E49_1_762,,,1.762
E34_0_481,,,0.481
E61_1_041,,1.041,
E73_4_806,,4.806,
E58_4_566,4.566,,
E122_5_527,5.527,,
E9_4_886,,4.886,
E30_2_563,,2.563,
E28_4_646,,4.646,
E149_1_442,,,1.442
E20_0_24,0.24,,
E80_7_69,,7.69,
E46_0_561,0.561,,
E134_6_889,,,6.889
E82_2_804,,,2.804
E21_0_08,,,0.08
E135_3_925,,,3.925
E36_0_881,,0.881,
E102_3_685,3.685,,
E98_6_088,6.088,,
E107_3_765,,3.765,
E60_7_61,,7.61,
E142_2_003,2.003,,
E80_3_765,,3.765,
E117_0_0,,0.0,
E22_2_003,2.003,,
E7_1_682,,,1.682
E74_3_925,,3.925,
E139_7_93,7.93,,
E60_2_403,,2.403,
E93_1_362,,,1.362
E77_4_325,,,4.325
E66_4_806,4.806,,
E106_1_121,,,1.121
E60_4_005,,4.005,
E21_6_328,,,6.328
E21_4_806,,,4.806
E10_6_889,6.889,,
E118_4_325,,,4.325
E24_6_648,,,6.648
E132_7_129,,,7.129
E42_1_362,1.362,,
E46_2_804,2.804,,
E10_0_32,0.32,,
E143_7_69,7.69,,
E136_4_726,4.726,,
E43_5_927,,5.927,
E63_2_243,2.243,,
E108_7_85,,7.85,
E136_7_129,7.129,,
E83_6_088,6.088,,
E81_3_364,,,3.364
E19_2_243,,2.243,
E98_0_401,0.401,,
E147_2_323,2.323,,
E31_2_323,,2.323,
E117_1_041,,1.041,
E78_4_005,4.005,,
E20_6_008,6.008,,
E86_1_121,,,1.121
E77_4_245,,,4.245
E5_3_284,,,3.284
E13_7_449,7.449,,
E129_6_408,6.408,,
E14_2_964,2.964,,
E29_3_204,3.204,,
E107_2_083,,2.083,
E142_6_568,6.568,,
E143_7_049,7.049,,
E19_1_602,,1.602,
E98_2_323,2.323,,
E135_7_209,,,7.209
E15_0_16,,0.16,
E49_7_289,,,7.289
E82_3_845,,,3.845
E2_1_762,,,1.762
E79_1_121,,,1.121
E30_2_964,,2.964,
E20_2_163,2.163,,
E79_5_607,,,5.607
E110_0_401,,0.401,
E91_2_964,,2.964,
E106_6_088,,,6.088
E56_7_529,7.529,,
E12_0_401,,,0.401
E146_1_041,,1.041,
E9_6_088,,6.088,
E90_7_529,,,7.529
E96_4_165,,,4.165
E129_6_168,6.168,,
E118_4_406,,,4.406
E143_5_847,5.847,,
E2_0_24,,,0.24
E15_3_364,,3.364,
E24_5_527,,,5.527
E50_3_685,,3.685,
E82_4_406,,,4.406
E15_4_325,,4.325,
E136_5_607,5.607,,
E102_4_886,4.886,,
E102_3_204,3.204,,
E125_3_124,,,3.124
E102_4_486,4.486,,
E144_5_927,,,5.927
E114_5_367,,,5.367
E20_7_69,7.69,,
E13_2_643,2.643,,
E117_0_961,,0.961,
E25_7_85,,,7.85
E136_3_124,3.124,,
E34_2_563,,,2.563
E106_0_16,,,0.16
E87_3_925,,,3.925
E16_0_24,,,0.24
E70_6_008,,,6.008
E103_0_16,,0.16,
E134_4_245,,,4.245
E62_5_447,,5.447,
E25_3_044,,,3.044
E39_6_969,,6.969,
E87_5_847,,,5.847
E102_0_961,0.961,,
E114_2_323,,,2.323
E132_4_325,,,4.325
E27_6_889,,6.889,
E81_0_961,,,0.961
E107_5_847,,5.847,
E132_3_605,,,3.605
E135_6_969,,,6.969
E2_5_046,,,5.046
E21_1_682,,,1.682
E139_6_088,6.088,,
E144_4_245,,,4.245
E36_4_966,,4.966,
E14_7_85,7.85,,
E147_0_08,0.08,,
E102_3_765,3.765,,
E42_1_762,1.762,,
E46_6_008,6.008,,
E13_5_687,5.687,,
E61_0_08,,0.08,
E114_1_442,,,1.442
E139_2_083,2.083,,
E20_3_124,3.124,,
E129_2_804,2.804,,
E98_7_77,7.77,,
E149_2_964,,,2.964
E7_7_449,,,7.449
E58_6_648,6.648,,
E75_1_282,,,1.282
E75_1_041,,,1.041
E25_5_847,,,5.847
E20_5_687,5.687,,
E1_6_488,6.488,,
E10_5_287,5.287,,
E128_2_643,,2.643,
E7_1_522,,,1.522
E107_3_284,,3.284,
E86_7_049,,,7.049
E33_2_643,,2.643,
E43_6_728,,6.728,
E30_0_0,,0.0,
E56_6_568,6.568,,
E91_4_566,,4.566,
E113_0_0,0.0,,
E12_0_24,,,0.24
E110_6_008,,6.008,
E89_7_449,,,7.449
E138_1_842,,1.842,
E21_6_648,,,6.648
E46_0_08,0.08,,
E4_6_568,6.568,,
E73_1_682,,1.682,
E78_5_767,5.767,,
E130_7_209,,7.209,
E134_0_641,,,0.641
E136_1_041,1.041,,
E63_3_124,3.124,,
E72_7_449,,,7.449
E107_6_328,,6.328,
E14_4_325,4.325,,
E82_5_046,,,5.046
E74_0_32,,0.32,
E60_3_284,,3.284,
E53_4_406,,4.406,
E32_2_563,,2.563,
E134_4_966,,,4.966
E144_6_248,,,6.248
E1_1_842,1.842,,
E34_7_61,,,7.61
E91_5_927,,5.927,
E145_3_765,3.765,,
E10_2_643,2.643,,
E2_2_403,,,2.403
E40_2_964,,,2.964
E102_5_126,5.126,,
E14_3_124,3.124,,
E110_3_444,,3.444,
E118_6_088,,,6.088
E50_1_041,,1.041,
E40_2_403,,,2.403
E115_1_362,,1.362,
E60_5_607,,5.607,
E16_2_884,,,2.884
E149_0_32,,,0.32
E113_5_927,5.927,,
E95_5_046,5.046,,
E75_0_721,,,0.721
E47_2_964,2.964,,
E7_0_08,,,0.08
E60_7_77,,7.77,
E122_7_049,7.049,,
E97_3_124,,3.124,
E53_6_889,,6.889,
E40_1_041,,,1.041
E37_2_964,,,2.964
E109_1_602,,1.602,
E27_4_646,,4.646,
E36_0_801,,0.801,
E70_4_806,,,4.806
E113_1_282,1.282,,
E52_4_726,4.726,,
E21_4_486,,,4.486
E53_2_643,,2.643,
E12_2_643,,,2.643
E68_7_529,7.529,,
E111_3_044,,,3.044
E28_5_927,,5.927,
E46_6_809,6.809,,
E115_1_202,,1.202,
E75_4_406,,,4.406
E147_1_041,1.041,,
E66_3_124,3.124,,
E27_1_602,,1.602,
E46_2_723,2.723,,
E12_1_682,,,1.682
E77_3_364,,,3.364
E138_6_488,,6.488,
E102_1_602,1.602,,
E74_1_842,,1.842,
E143_2_403,2.403,,
E142_3_685,3.685,,
E145_5_447,5.447,,
E19_5_126,,5.126,
