,PseudoTime0,PseudoTime1,PseudoTime2
E137_1_282,1.282,,
E129_3_124,,,3.124
E139_7_449,,,7.449
E23_6_648,6.648,,
E3_4_085,,4.085,
E21_5_607,5.607,,
E54_6_568,6.568,,
E95_0_561,,,0.561
E38_5_287,,5.287,
E147_7_129,,,7.129
E5_4_406,4.406,,
E64_2_483,2.483,,
E59_0_32,,0.32,
E13_2_003,,,2.003
E106_6_328,6.328,,
E122_5_767,,,5.767
E34_4_325,4.325,,
E44_0_32,0.32,,
E78_3_444,,,3.444
E124_6_328,6.328,,
E79_2_243,2.243,,
E136_6_969,,,6.969
E67_5_046,,5.046,
E66_1_762,,,1.762
E137_1_522,1.522,,
E34_4_406,4.406,,
E140_6_328,,,6.328
E37_2_403,2.403,,
E16_4_325,4.325,,
E149_3_925,3.925,,
E42_2_323,,,2.323
E121_0_08,,,0.08
E121_0_881,,,0.881
E130_1_762,,1.762,
E10_6_889,,,6.889
E42_5_207,,,5.207
E57_5_527,,5.527,
E53_2_723,,2.723,
E113_2_964,,,2.964
E38_5_367,,5.367,
E38_5_207,,5.207,
E131_0_24,,0.24,
E24_6_168,6.168,,
E107_2_163,,2.163,
E119_4_566,,4.566,
E38_4_085,,4.085,
E6_2_323,,,2.323
E144_0_0,0.0,,
E122_4_005,,,4.005
E127_2_563,,2.563,
E40_2_243,2.243,,
E133_1_682,,1.682,
E80_5_847,,5.847,
E5_2_003,2.003,,
E6_1_362,,,1.362
E123_6_889,,6.889,
E142_4_806,,,4.806
E78_3_845,,,3.845
E145_5_687,,,5.687
E47_4_406,,,4.406
E52_1_922,,,1.922
E11_4_085,,4.085,
E129_2_163,,,2.163
E120_2_243,,2.243,
E42_4_806,,,4.806
E37_4_165,4.165,,
E81_3_524,3.524,,
E83_2_563,,,2.563
E0_7_85,,7.85,
E35_7_61,,7.61,
E40_3_925,3.925,,
E34_2_323,2.323,,
E96_6_168,6.168,,
E143_5_847,,,5.847
E54_3_044,3.044,,
E24_7_369,7.369,,
E25_1_602,1.602,,
E21_6_889,6.889,,
E93_1_202,1.202,,
E65_5_607,5.607,,
E0_0_32,,0.32,
E37_5_527,5.527,,
E105_5_847,5.847,,
E140_4_085,,,4.085
E31_4_245,,4.245,
E93_0_961,0.961,,
E96_6_728,6.728,,
E113_6_728,,,6.728
E123_4_886,,4.886,
E36_1_121,,1.121,
E124_4_406,4.406,,
E128_5_527,,5.527,
E147_7_529,,,7.529
E24_5_527,5.527,,
E96_0_961,0.961,,
E58_4_646,,,4.646
E31_3_364,,3.364,
E98_4_726,,,4.726
E31_6_408,,6.408,
E40_0_32,0.32,,
E106_4_005,4.005,,
E137_0_401,0.401,,
E86_1_121,1.121,,
E120_3_124,,3.124,
E14_4_646,,,4.646
E11_5_207,,5.207,
E16_2_804,2.804,,
E6_1_442,,,1.442
E134_4_646,4.646,,
E143_4_646,,,4.646
E113_4_325,,,4.325
E60_0_641,,0.641,
E139_7_049,,,7.049
E145_0_561,,,0.561
E58_7_529,,,7.529
E68_0_24,,,0.24
E68_5_607,,,5.607
E23_7_209,7.209,,
E80_3_925,,3.925,
E140_7_61,,,7.61
E34_3_124,3.124,,
E109_7_369,,7.369,
E19_0_32,,0.32,
E30_0_561,,0.561,
E20_7_369,,,7.369
E66_6_648,,,6.648
E62_7_209,,7.209,
E119_5_847,,5.847,
E134_0_801,0.801,,
E136_0_08,,,0.08
E53_5_287,,5.287,
E90_5_927,5.927,,
E137_1_041,1.041,,
E19_1_762,,1.762,
E57_4_646,,4.646,
E122_4_966,,,4.966
E1_4_566,,,4.566
E89_5_367,5.367,,
E126_4_165,,4.165,
E6_3_284,,,3.284
E63_4_085,,,4.085
E52_4_646,,,4.646
E95_0_481,,,0.481
E60_6_488,,6.488,
E96_1_922,1.922,,
E95_6_088,,,6.088
E64_4_566,4.566,,
E62_4_886,,4.886,
E134_3_685,3.685,,
E36_4_245,,4.245,
E41_3_444,,3.444,
E4_2_804,,,2.804
E109_2_403,,2.403,
E19_3_364,,3.364,
E53_5_447,,5.447,
E0_3_765,,3.765,
E130_7_529,,7.529,
E54_4_726,4.726,,
E129_3_284,,,3.284
E143_3_524,,,3.524
E101_0_961,,0.961,
E58_3_605,,,3.605
E132_3_124,3.124,,
E125_6_969,6.969,,
E10_7_369,,,7.369
E65_6_809,6.809,,
E120_4_245,,4.245,
E22_4_886,,,4.886
E16_1_842,1.842,,
E130_1_922,,1.922,
E66_1_922,,,1.922
E0_1_682,,1.682,
E78_2_804,,,2.804
E41_3_284,,3.284,
E36_2_243,,2.243,
E22_4_165,,,4.165
E123_0_481,,0.481,
E11_4_966,,4.966,
E47_3_124,,,3.124
E89_4_966,4.966,,
