,PseudoTime0,PseudoTime1,PseudoTime2
E21_6_568,6.568,,
E40_0_801,0.801,,
E91_4_966,,4.966,
E63_1_041,,,1.041
E38_4_806,,4.806,
E124_0_721,0.721,,
E14_5_447,,,5.447
E143_6_248,,,6.248
E105_5_847,5.847,,
E92_4_085,,,4.085
E119_7_449,,7.449,
E19_4_886,,4.886,
E145_2_003,,,2.003
E63_2_243,,,2.243
E52_5_126,,,5.126
E40_1_041,1.041,,
E115_5_207,,5.207,
E132_5_847,5.847,,
E109_6_008,,6.008,
E58_1_522,,,1.522
E123_3_845,,3.845,
E142_2_163,,,2.163
E38_0_32,,0.32,
E78_6_969,,,6.969
E7_7_449,7.449,,
E146_5_287,,5.287,
E0_2_403,,2.403,
E113_5_927,,,5.927
E124_0_08,0.08,,
E81_4_325,4.325,,
E52_1_522,,,1.522
E89_3_204,3.204,,
E37_3_685,3.685,,
E146_3_524,,3.524,
E16_1_202,1.202,,
E137_1_922,1.922,,
E111_4_566,4.566,,
E59_5_687,,5.687,
E21_1_202,1.202,,
E120_6_008,,6.008,
E144_1_602,1.602,,
E102_0_881,,,0.881
E89_1_842,1.842,,
E137_5_607,5.607,,
E78_2_563,,,2.563
E140_5_126,,,5.126
E126_3_925,,3.925,
E140_7_529,,,7.529
E101_5_847,,5.847,
E5_4_886,4.886,,
E99_0_641,,,0.641
E29_7_449,,,7.449
E4_0_561,,,0.561
E98_2_083,,,2.083
E133_2_483,,2.483,
E59_0_08,,0.08,
E89_4_165,4.165,,
E99_2_483,,,2.483
E10_3_204,,,3.204
E79_4_325,4.325,,
E1_0_641,,,0.641
E89_2_003,2.003,,
E2_4_646,4.646,,
E38_3_524,,3.524,
E8_6_568,,6.568,
E29_1_762,,,1.762
E82_0_561,0.561,,
E19_3_845,,3.845,
E106_6_248,6.248,,
E10_0_24,,,0.24
E149_3_444,3.444,,
E68_1_362,,,1.362
E135_3_605,3.605,,
E16_4_325,4.325,,
E128_3_124,,3.124,
E15_2_884,,2.884,
E149_3_284,3.284,,
E44_6_809,6.809,,
E42_0_801,,,0.801
E78_1_442,,,1.442
E20_1_602,,,1.602
E99_7_93,,,7.93
E92_6_969,,,6.969
E53_1_762,,1.762,
E89_7_369,7.369,,
E92_2_723,,,2.723
E21_1_762,1.762,,
E1_0_401,,,0.401
E82_1_762,1.762,,
E140_1_842,,,1.842
E21_6_728,6.728,,
E140_5_367,,,5.367
E131_0_881,,0.881,
E136_3_925,,,3.925
E126_7_77,,7.77,
E131_2_723,,2.723,
E40_2_003,2.003,,
E36_2_083,,2.083,
E21_1_121,1.121,,
E92_3_765,,,3.765
E106_6_408,6.408,,
E35_7_129,,7.129,
E136_3_685,,,3.685
E46_2_563,,,2.563
E15_5_687,,5.687,
E126_6_809,,6.809,
E90_3_204,3.204,,
E15_4_646,,4.646,
E54_3_124,3.124,,
E36_0_881,,0.881,
E56_6_648,,,6.648
E65_5_687,5.687,,
E24_0_641,0.641,,
E3_5_447,,5.447,
E135_6_568,6.568,,
E95_6_809,,,6.809
E98_1_522,,,1.522
E93_6_969,6.969,,
E68_4_726,,,4.726
E62_5_927,,5.927,
E25_7_369,7.369,,
E37_7_449,7.449,,
E22_3_845,,,3.845
E63_3_364,,,3.364
E131_4_966,,4.966,
E92_1_922,,,1.922
E58_7_129,,,7.129
E70_0_24,0.24,,
E119_7_129,,7.129,
E124_7_529,7.529,,
E3_0_801,,0.801,
E105_7_61,7.61,,
E24_2_083,2.083,,
E92_6_008,,,6.008
E103_0_801,,0.801,
E101_6_328,,6.328,
E60_4_245,,4.245,
E124_7_69,7.69,,
E89_6_168,6.168,,
E78_1_602,,,1.602
E144_0_641,0.641,,
E69_1_362,,1.362,
E58_1_121,,,1.121
E139_7_93,,,7.93
E52_0_721,,,0.721
E59_1_041,,1.041,
E4_5_447,,,5.447
E144_0_16,0.16,,
E25_5_447,5.447,,
E139_1_202,,,1.202
E65_7_61,7.61,,
E111_2_163,2.163,,
E129_4_085,,,4.085
E30_4_486,,4.486,
E134_5_687,5.687,,
E120_2_323,,2.323,
E143_6_408,,,6.408
E24_5_046,5.046,,
E57_6_969,,6.969,
E121_3_845,,,3.845
E58_3_685,,,3.685
E113_3_925,,,3.925
E93_1_041,1.041,,
E139_5_287,,,5.287
E11_2_083,,2.083,
E111_0_481,0.481,,
E29_3_284,,,3.284
E119_6_408,,6.408,
E36_7_529,,7.529,
E10_4_486,,,4.486
E99_6_889,,,6.889
E75_2_723,2.723,,
E111_0_721,0.721,,
E143_3_204,,,3.204
E132_1_682,1.682,,
E90_2_243,2.243,,
E95_2_804,,,2.804
E140_2_563,,,2.563
E52_3_284,,,3.284
E7_1_682,1.682,,
E91_1_522,,1.522,
E35_4_325,,4.325,
E147_3_925,,,3.925
E81_7_93,7.93,,
E13_0_801,,,0.801
E125_0_0,0.0,,
E137_2_723,2.723,,
E40_7_129,7.129,,
E119_4_646,,4.646,
E46_7_209,,,7.209
E140_1_202,,,1.202
E80_7_77,,7.77,
E56_5_527,,,5.527
E69_4_325,,4.325,
E83_5_847,,,5.847
E37_1_362,1.362,,
E7_5_927,5.927,,
E118_5_287,5.287,,
E135_5_367,5.367,,
E102_6_008,,,6.008
E15_5_046,,5.046,
E58_1_682,,,1.682
E106_4_486,4.486,,
E29_3_044,,,3.044
E52_0_0,,,0.0
E113_3_845,,,3.845
E31_6_088,,6.088,
E35_3_524,,3.524,
E30_1_762,,1.762,
E40_5_207,5.207,,
E106_4_966,4.966,,
E119_5_207,,5.207,
E125_6_488,6.488,,
E23_2_723,2.723,,
E131_1_762,,1.762,
E66_2_163,,,2.163
E24_4_886,4.886,,
E92_5_527,,,5.527
E47_3_605,,,3.605
E115_4_005,,4.005,
E134_1_282,1.282,,
E103_7_85,,7.85,
E86_1_362,1.362,,
E41_6_568,,6.568,
E11_6_809,,6.809,
E83_4_726,,,4.726
E6_1_762,,,1.762
E70_6_088,6.088,,
E81_0_16,0.16,,
E129_1_121,,,1.121
E136_2_884,,,2.884
E41_0_721,,0.721,
E47_2_723,,,2.723
E80_1_602,,1.602,
E63_2_003,,,2.003
E29_4_406,,,4.406
E149_5_207,5.207,,
E115_0_24,,0.24,
E75_3_364,3.364,,
E46_3_524,,,3.524
E132_6_168,6.168,,
E36_4_165,,4.165,
E86_7_77,7.77,,
E1_3_364,,,3.364
E145_0_0,,,0.0
E137_0_641,0.641,,
E22_0_16,,,0.16
E7_5_287,5.287,,
E66_0_721,,,0.721
E122_6_728,,,6.728
E25_5_767,5.767,,
E54_1_682,1.682,,
E57_1_282,,1.282,
E118_1_362,1.362,,
E56_3_925,,,3.925
E3_1_121,,1.121,
E143_2_563,,,2.563
E99_1_362,,,1.362
E131_3_284,,3.284,
E31_0_0,,0.0,
E63_6_328,,,6.328
E70_2_563,2.563,,
E8_1_922,,1.922,
E53_5_207,,5.207,
E119_6_248,,6.248,
E59_5_447,,5.447,
E121_2_083,,,2.083
E62_1_282,,1.282,
E2_0_24,0.24,,
E42_3_685,,,3.685
E124_0_401,0.401,,
E25_3_605,3.605,,
E65_2_964,2.964,,
E68_3_124,,,3.124
E122_0_641,,,0.641
E62_7_449,,7.449,
E7_7_77,7.77,,
E41_5_927,,5.927,
E7_5_367,5.367,,
E89_3_765,3.765,,
E34_0_721,0.721,,
E81_6_248,6.248,,
E44_4_165,4.165,,
E80_2_163,,2.163,
E67_5_207,,5.207,
E91_4_406,,4.406,
E113_3_765,,,3.765
E133_4_165,,4.165,
