,PseudoTime0,PseudoTime1,PseudoTime2
E106_2_804,2.804,,
E57_0_881,,0.881,
E53_3_925,,3.925,
E113_6_568,,,6.568
E29_6_408,,,6.408
E67_3_765,,3.765,
E127_6_248,,6.248,
E135_0_16,0.16,,
E15_6_969,,6.969,
E11_2_804,,2.804,
E64_3_925,3.925,,
E23_6_969,6.969,,
E59_6_488,,6.488,
E106_1_922,1.922,,
E84_0_481,,,0.481
E126_5_767,,5.767,
E8_5_927,,5.927,
E144_4_005,4.005,,
E13_2_083,,,2.083
E53_6_969,,6.969,
E130_4_886,,4.886,
E129_6_648,,,6.648
E80_6_008,,6.008,
E129_0_801,,,0.801
E66_0_0,,,0.0
E52_1_522,,,1.522
E125_6_648,6.648,,
E129_3_845,,,3.845
E60_3_685,,3.685,
E5_1_682,1.682,,
E70_6_809,6.809,,
E41_0_08,,0.08,
E130_6_168,,6.168,
E119_0_08,,0.08,
E89_2_643,2.643,,
E105_1_041,1.041,,
E107_4_566,,4.566,
E134_2_083,2.083,,
E47_5_847,,,5.847
E83_4_165,,,4.165
E142_5_447,,,5.447
E137_5_046,5.046,,
E93_6_248,6.248,,
E105_0_32,0.32,,
E42_6_088,,,6.088
E143_0_881,,,0.881
E105_4_245,4.245,,
E13_5_767,,,5.767
E99_5_607,,,5.607
E120_3_044,,3.044,
E47_7_129,,,7.129
E14_6_889,,,6.889
E2_4_486,4.486,,
E31_6_728,,6.728,
E121_7_529,,,7.529
E80_4_726,,4.726,
E24_1_522,1.522,,
E67_5_367,,5.367,
E59_0_08,,0.08,
E130_5_287,,5.287,
E92_1_602,,,1.602
E58_6_728,,,6.728
E80_3_765,,3.765,
E101_4_966,,4.966,
E11_6_809,,6.809,
E139_2_483,,,2.483
E119_4_566,,4.566,
E56_1_922,,,1.922
E147_1_682,,,1.682
E102_3_524,,,3.524
E84_0_561,,,0.561
E78_4_245,,,4.245
E81_3_444,3.444,,
E4_5_367,,,5.367
E3_0_641,,0.641,
E29_7_209,,,7.209
E149_0_0,0.0,,
E125_5_927,5.927,,
E145_6_809,,,6.809
E95_3_845,,,3.845
E137_3_124,3.124,,
E139_0_0,,,0.0
E120_7_529,,7.529,
E34_4_886,4.886,,
E8_2_723,,2.723,
E10_5_847,,,5.847
E82_6_008,6.008,,
E120_6_889,,6.889,
E15_7_93,,7.93,
E29_1_202,,,1.202
E15_6_328,,6.328,
E119_7_369,,7.369,
E101_6_008,,6.008,
E58_4_486,,,4.486
E60_2_083,,2.083,
E70_0_16,0.16,,
E147_0_0,,,0.0
E38_1_842,,1.842,
E132_5_447,5.447,,
E14_3_364,,,3.364
E7_4_406,4.406,,
E44_5_687,5.687,,
E86_6_809,6.809,,
E60_1_121,,1.121,
E1_4_726,,,4.726
E133_5_687,,5.687,
E128_2_003,,2.003,
E25_5_607,5.607,,
E92_2_003,,,2.003
E40_7_449,7.449,,
E127_3_444,,3.444,
E56_4_245,,,4.245
E17_5_046,,5.046,
E81_5_927,5.927,,
E36_2_483,,2.483,
E14_7_77,,,7.77
E42_0_881,,,0.881
E95_6_568,,,6.568
E30_7_61,,7.61,
E81_4_245,4.245,,
E64_7_93,7.93,,
E36_2_243,,2.243,
E91_0_16,,0.16,
E129_7_93,,,7.93
E69_4_646,,4.646,
E36_4_966,,4.966,
E35_6_568,,6.568,
E52_7_129,,,7.129
E29_4_085,,,4.085
E54_7_85,7.85,,
E17_0_721,,0.721,
E84_5_527,,,5.527
E67_5_046,,5.046,
E4_6_168,,,6.168
E36_7_289,,7.289,
E142_7_289,,,7.289
E20_4_486,,,4.486
E139_4_245,,,4.245
E21_0_881,0.881,,
E63_6_088,,,6.088
E17_3_204,,3.204,
E135_7_61,7.61,,
E42_0_32,,,0.32
E92_4_165,,,4.165
E10_1_202,,,1.202
E15_4_566,,4.566,
E119_4_085,,4.085,
E96_7_77,7.77,,
E126_0_721,,0.721,
E23_3_444,3.444,,
E10_6_088,,,6.088
E41_2_964,,2.964,
E1_2_723,,,2.723
E129_3_524,,,3.524
E20_2_083,,,2.083
E84_2_643,,,2.643
E56_5_527,,,5.527
E103_0_401,,0.401,
E67_2_003,,2.003,
E131_7_69,,7.69,
E111_3_204,3.204,,
E11_4_806,,4.806,
E128_0_961,,0.961,
E14_1_362,,,1.362
E99_0_721,,,0.721
E92_2_163,,,2.163
E84_5_046,,,5.046
E83_4_726,,,4.726
E69_2_804,,2.804,
E93_3_845,3.845,,
E124_7_449,7.449,,
E52_3_925,,,3.925
E13_5_367,,,5.367
E103_3_925,,3.925,
E119_1_202,,1.202,
E58_3_044,,,3.044
E21_5_607,5.607,,
E134_3_685,3.685,,
E37_1_362,1.362,,
E132_2_163,2.163,,
E129_7_61,,,7.61
E63_3_444,,,3.444
E13_6_408,,,6.408
E1_3_524,,,3.524
E53_3_124,,3.124,
E11_7_529,,7.529,
E64_4_165,4.165,,
E14_7_369,,,7.369
E40_7_049,7.049,,
E127_4_886,,4.886,
E68_5_287,,,5.287
E131_5_927,,5.927,
E115_2_243,,2.243,
E2_1_682,1.682,,
E137_3_204,3.204,,
E92_6_969,,,6.969
E125_1_202,1.202,,
E130_2_964,,2.964,
E19_1_202,,1.202,
E115_3_605,,3.605,
E47_2_884,,,2.884
E70_3_284,3.284,,
E54_3_284,3.284,,
E54_0_641,0.641,,
E59_1_602,,1.602,
E140_7_449,,,7.449
E83_6_728,,,6.728
E133_2_243,,2.243,
E82_4_966,4.966,,
E91_2_323,,2.323,
E36_7_529,,7.529,
E119_1_121,,1.121,
E46_1_522,,,1.522
E118_1_682,1.682,,
E69_4_085,,4.085,
E109_3_444,,3.444,
E60_5_367,,5.367,
E70_3_364,3.364,,
E19_6_248,,6.248,
E67_0_16,,0.16,
E98_0_961,,,0.961
E137_3_685,3.685,,
E103_1_842,,1.842,
E4_3_925,,,3.925
E99_6_648,,,6.648
E102_4_886,,,4.886
E111_4_886,4.886,,
E38_2_243,,2.243,
E75_2_323,2.323,,
E137_2_804,2.804,,
E147_5_447,,,5.447
E98_3_044,,,3.044
E10_5_927,,,5.927
E19_4_966,,4.966,
E44_2_323,2.323,,
E109_4_726,,4.726,
E37_5_367,5.367,,
E80_3_444,,3.444,
E93_5_126,5.126,,
E60_2_243,,2.243,
E133_3_925,,3.925,
E56_5_607,,,5.607
E128_4_085,,4.085,
E60_7_049,,7.049,
E103_2_884,,2.884,
E6_4_085,,,4.085
E95_6_728,,,6.728
E14_1_602,,,1.602
E119_5_607,,5.607,
E147_6_088,,,6.088
E62_0_24,,0.24,
E5_6_248,6.248,,
E136_7_289,,,7.289
E15_2_243,,2.243,
E16_5_447,5.447,,
E17_4_005,,4.005,
E58_2_964,,,2.964
E17_1_282,,1.282,
E13_0_24,,,0.24
E89_6_889,6.889,,
E109_6_728,,6.728,
E66_6_248,,,6.248
E105_5_927,5.927,,
E84_0_32,,,0.32
E99_3_685,,,3.685
E95_5_207,,,5.207
E68_2_884,,,2.884
E56_5_367,,,5.367
E54_4_806,4.806,,
E37_0_0,0.0,,
E149_2_403,2.403,,
E98_0_16,,,0.16
E53_2_083,,2.083,
E145_5_046,,,5.046
E29_0_401,,,0.401
E65_4_245,4.245,,
E24_4_566,4.566,,
E131_3_284,,3.284,
E36_3_124,,3.124,
E66_2_884,,,2.884
E42_4_005,,,4.005
E56_1_442,,,1.442
E4_0_481,,,0.481
E144_5_367,5.367,,
E17_6_248,,6.248,
E75_1_202,1.202,,
E131_6_408,,6.408,
E129_6_408,,,6.408
E109_5_367,,5.367,
E16_0_24,0.24,,
E131_2_643,,2.643,
E17_1_842,,1.842,
E36_7_85,,7.85,
E109_2_723,,2.723,
E92_3_685,,,3.685
E11_7_69,,7.69,
E25_6_408,6.408,,
E113_2_163,,,2.163
E92_3_044,,,3.044
E75_7_529,7.529,,
E59_0_721,,0.721,
E92_0_0,,,0.0
E103_1_762,,1.762,
E2_2_643,2.643,,
E134_1_842,1.842,,
E118_5_207,5.207,,
E123_4_085,,4.085,
E17_0_08,,0.08,
E101_3_204,,3.204,
E21_4_486,4.486,,
E2_2_083,2.083,,
E64_6_008,6.008,,
E132_7_77,7.77,,
E24_3_204,3.204,,
E149_4_245,4.245,,
E84_3_765,,,3.765
E132_0_561,0.561,,
E2_2_403,2.403,,
E38_0_721,,0.721,
E129_1_922,,,1.922
E62_5_367,,5.367,
E137_1_922,1.922,,
E118_0_32,0.32,,
E147_3_925,,,3.925
E16_1_442,1.442,,
E96_1_842,1.842,,
E36_3_284,,3.284,
