,PseudoTime0,PseudoTime1,PseudoTime2,PseudoTime3
E35_1_282,,,,1.282
E41_0_0,,0.0,,
E50_2_563,,,2.563,
E47_1_602,,,1.602,
E112_4_726,,,4.726,
E46_0_561,,,0.561,
E95_6_568,6.568,,,
E11_0_881,,,0.881,
E134_0_961,,,0.961,
E121_2_163,,2.163,,
E41_6_728,,6.728,,
E88_1_682,,1.682,,
E137_5_767,,,5.767,
E22_3_685,3.685,,,
E89_2_403,,,2.403,
E113_2_003,,,2.003,
E130_6_809,6.809,,,
E73_7_289,,,7.289,
E27_3_124,,,3.124,
E75_5_767,,,5.767,
E38_5_287,,,,5.287
E99_0_721,,,0.721,
E110_7_69,,,7.69,
E82_6_488,,6.488,,
E94_4_245,,,4.245,
E21_1_362,1.362,,,
E17_1_922,1.922,,,
E92_1_362,,,1.362,
E138_7_529,,,7.529,
E22_0_401,0.401,,,
E127_2_643,,,2.643,
E77_7_61,,,7.61,
E81_4_966,4.966,,,
E61_7_049,,7.049,,
E31_5_126,,,5.126,
E81_0_481,0.481,,,
E83_6_889,,,6.889,
E60_5_767,,,5.767,
E117_7_369,7.369,,,
E8_4_085,,,4.085,
E2_1_041,,,,1.041
E84_6_809,,,,6.809
E121_1_682,,1.682,,
E85_1_842,,,1.842,
E66_2_483,,,2.483,
E34_4_646,,,4.646,
E94_6_969,,,6.969,
E137_2_804,,,2.804,
E136_7_77,7.77,,,
E53_0_24,0.24,,,
E73_2_483,,,2.483,
E120_7_129,,,7.129,
E24_4_005,,,4.005,
E73_4_005,,,4.005,
E34_1_762,,,1.762,
E49_7_209,,,7.209,
E146_5_607,5.607,,,
E139_7_049,7.049,,,
E4_2_804,,,2.804,
E47_2_964,,,2.964,
E65_0_401,,,,0.401
E81_1_602,1.602,,,
E23_0_08,,,0.08,
E34_2_243,,,2.243,
E16_1_362,1.362,,,
E129_2_403,,,2.403,
E22_2_243,2.243,,,
E130_2_804,2.804,,,
E35_5_927,,,,5.927
E137_6_168,,,6.168,
E119_0_561,,0.561,,
E11_6_728,,,6.728,
E119_0_641,,0.641,,
E26_3_524,,,,3.524
E94_4_566,,,4.566,
E32_3_925,,3.925,,
E20_1_922,1.922,,,
E45_0_481,,,,0.481
E34_2_323,,,2.323,
E71_1_121,1.121,,,
E20_6_568,6.568,,,
E148_1_522,,,1.522,
E140_2_804,,,2.804,
E117_2_403,2.403,,,
E75_7_93,,,7.93,
E32_1_282,,1.282,,
E72_1_682,,,1.682,
E33_3_925,,,3.925,
E92_4_726,,,4.726,
E119_2_323,,2.323,,
E66_2_163,,,2.163,
E34_5_687,,,5.687,
E144_7_289,,,7.289,
E26_6_568,,,,6.568
E60_7_289,,,7.289,
E23_1_121,,,1.121,
E132_0_961,,0.961,,
E1_3_524,,,3.524,
E38_2_723,,,,2.723
E96_7_289,7.289,,,
E91_5_287,,,5.287,
E78_2_884,,,2.884,
E146_1_282,1.282,,,
E53_1_842,1.842,,,
E57_7_85,7.85,,,
E26_7_049,,,,7.049
E8_2_243,,,2.243,
E82_4_085,,4.085,,
E90_4_165,,,4.165,
E61_2_083,,2.083,,
E68_3_284,,3.284,,
E49_4_886,,,4.886,
E93_7_69,7.69,,,
E112_2_323,,,2.323,
E16_6_809,6.809,,,
E35_4_646,,,,4.646
E21_5_927,5.927,,,
E137_3_605,,,3.605,
E121_4_005,,4.005,,
E94_0_481,,,0.481,
E22_2_003,2.003,,,
E8_0_961,,,0.961,
E49_4_245,,,4.245,
E44_0_561,,,0.561,
E127_2_483,,,2.483,
E2_7_529,,,,7.529
E46_5_447,,,5.447,
E92_7_529,,,7.529,
E62_1_522,,,,1.522
E74_6_088,6.088,,,
E145_7_049,,,7.049,
E20_5_847,5.847,,,
E107_7_449,,,7.449,
E110_3_364,,,3.364,
E41_2_083,,2.083,,
E57_4_245,4.245,,,
E25_0_16,0.16,,,
E102_6_728,,6.728,,
E50_4_806,,,4.806,
E80_4_646,,4.646,,
E8_0_481,,,0.481,
E82_4_165,,4.165,,
E3_7_93,,,7.93,
E72_4_726,,,4.726,
E38_4_806,,,,4.806
E44_4_566,,,4.566,
E49_0_561,,,0.561,
E130_4_005,4.005,,,
E95_2_964,2.964,,,
E80_5_767,,5.767,,
E82_3_524,,3.524,,
E57_4_005,4.005,,,
E129_1_682,,,1.682,
E123_0_961,,,0.961,
E82_2_243,,2.243,,
E22_7_85,7.85,,,
E96_2_804,2.804,,,
E129_4_646,,,4.646,
E133_2_243,2.243,,,
E33_2_163,,,2.163,
E119_1_362,,1.362,,
E126_5_207,,,5.207,
E19_6_008,,,6.008,
E134_0_16,,,0.16,
E106_6_809,6.809,,,
E144_7_529,,,7.529,
E2_5_207,,,,5.207
E145_3_204,,,3.204,
E127_6_568,,,6.568,
E133_4_245,4.245,,,
E121_3_284,,3.284,,
E25_7_61,7.61,,,
E29_1_362,1.362,,,
E7_4_406,,,,4.406
E62_1_202,,,,1.202
E6_2_964,2.964,,,
E78_6_488,,,6.488,
E49_1_041,,,1.041,
E134_4_486,,,4.486,
E24_3_605,,,3.605,
E134_6_889,,,6.889,
E32_6_648,,6.648,,
E83_1_121,,,1.121,
E31_0_32,,,0.32,
E110_7_61,,,7.61,
E14_5_687,,5.687,,
E62_5_207,,,,5.207
E117_1_362,1.362,,,
E57_2_083,2.083,,,
E99_7_529,,,7.529,
E23_7_69,,,7.69,
E133_3_925,3.925,,,
E7_5_687,,,,5.687
E41_1_922,,1.922,,
E78_6_408,,,6.408,
E132_4_726,,4.726,,
E92_3_124,,,3.124,
E115_7_69,7.69,,,
E89_2_964,,,2.964,
E124_0_16,0.16,,,
E20_2_163,2.163,,,
E1_0_881,,,0.881,
E16_0_0,0.0,,,
E33_6_248,,,6.248,
E94_0_801,,,0.801,
E137_0_801,,,0.801,
E86_3_765,,,3.765,
E73_6_969,,,6.969,
E58_7_129,7.129,,,
E71_3_765,3.765,,,
E137_0_481,,,0.481,
E49_0_401,,,0.401,
E26_3_444,,,,3.444
E41_7_209,,7.209,,
E102_5_367,,5.367,,
E98_2_243,,,2.243,
E81_5_607,5.607,,,
E65_1_362,,,,1.362
E126_6_889,,,6.889,
E145_1_442,,,1.442,
E73_0_721,,,0.721,
E6_2_643,2.643,,,
E96_1_041,1.041,,,
E134_2_723,,,2.723,
E140_6_488,,,6.488,
E53_0_481,0.481,,,
E58_2_323,2.323,,,
E49_1_362,,,1.362,
E133_4_085,4.085,,,
E22_5_367,5.367,,,
E95_6_648,6.648,,,
E117_0_641,0.641,,,
E20_1_202,1.202,,,
E79_5_046,,,,5.046
E73_4_245,,,4.245,
E85_6_408,,,6.408,
E130_2_003,2.003,,,
E107_0_641,,,0.641,
E19_0_481,,,0.481,
E129_0_801,,,0.801,
E88_7_049,,7.049,,
E89_1_121,,,1.121,
E66_3_524,,,3.524,
E33_1_922,,,1.922,
E24_5_527,,,5.527,
E120_4_406,,,4.406,
E53_3_524,3.524,,,
E124_2_563,2.563,,,
E121_7_209,,7.209,,
E53_1_282,1.282,,,
E91_4_085,,,4.085,
E84_4_325,,,,4.325
E8_4_966,,,4.966,
E89_1_522,,,1.522,
E127_2_964,,,2.964,
E73_2_563,,,2.563,
E53_0_08,0.08,,,
E49_4_005,,,4.005,
E60_3_765,,,3.765,
E28_1_522,,,1.522,
E126_0_641,,,0.641,
E50_1_282,,,1.282,
E38_0_32,,,,0.32
E4_6_969,,,6.969,
E17_3_605,3.605,,,
E146_7_69,7.69,,,
E126_7_129,,,7.129,
E99_1_121,,,1.121,
E134_7_61,,,7.61,
E55_1_762,,,1.762,
E114_1_842,1.842,,,
E80_3_605,,3.605,,
E58_0_08,0.08,,,
E94_6_648,,,6.648,
E79_6_168,,,,6.168
E30_1_762,,,1.762,
E98_1_842,,,1.842,
E17_6_248,6.248,,,
E71_4_085,4.085,,,
E10_0_561,,,0.561,
E85_7_61,,,7.61,
E86_7_93,,,7.93,
E27_2_884,,,2.884,
E104_7_77,,,7.77,
E85_2_643,,,2.643,
E130_2_083,2.083,,,
E38_2_323,,,,2.323
E45_0_16,,,,0.16
E98_2_563,,,2.563,
E27_2_163,,,2.163,
E45_2_483,,,,2.483
E106_3_044,3.044,,,
E75_4_806,,,4.806,
E83_7_289,,,7.289,
E89_3_925,,,3.925,
E57_4_646,4.646,,,
E85_2_163,,,2.163,
E90_7_93,,,7.93,
E83_5_287,,,5.287,
E107_5_207,,,5.207,
E86_7_049,,,7.049,
E98_0_721,,,0.721,
E55_0_24,,,0.24,
E47_5_687,,,5.687,
E41_0_401,,0.401,,
E47_4_406,,,4.406,
E19_4_005,,,4.005,
E144_4_726,,,4.726,
E24_5_046,,,5.046,
E58_2_083,2.083,,,
E134_2_563,,,2.563,
E66_6_168,,,6.168,
E6_2_163,2.163,,,
E106_5_287,5.287,,,
E14_2_483,,2.483,,
E31_7_77,,,7.77,
E81_7_61,7.61,,,
E83_2_323,,,2.323,
E32_7_85,,7.85,,
E114_6_728,6.728,,,
E82_0_881,,0.881,,
E138_3_044,,,3.044,
E107_6_648,,,6.648,
E134_6_408,,,6.408,
E10_3_605,,,3.605,
E20_7_129,7.129,,,
E114_3_044,3.044,,,
E37_3_444,,,3.444,
E57_6_568,6.568,,,
E91_5_367,,,5.367,
E27_3_364,,,3.364,
E37_0_481,,,0.481,
E75_0_08,,,0.08,
E30_4_325,,,4.325,
E11_0_721,,,0.721,
E28_0_24,,,0.24,
E50_0_16,,,0.16,
E144_7_449,,,7.449,
E1_5_046,,,5.046,
E47_3_605,,,3.605,
E96_2_243,2.243,,,
E30_6_568,,,6.568,
E21_7_77,7.77,,,
E49_0_08,,,0.08,
E24_4_726,,,4.726,
E22_3_524,3.524,,,
E139_2_643,2.643,,,
E49_2_323,,,2.323,
E33_7_369,,,7.369,
E13_1_362,1.362,,,
E130_3_605,3.605,,,
E68_7_129,,7.129,,
E17_0_32,0.32,,,
E71_4_886,4.886,,,
E137_2_483,,,2.483,
E75_6_488,,,6.488,
E138_7_049,,,7.049,
E72_4_085,,,4.085,
E60_5_607,,,5.607,
E31_7_449,,,7.449,
E58_4_245,4.245,,,
E18_2_403,2.403,,,
E6_3_524,3.524,,,
E33_3_444,,,3.444,
E75_1_522,,,1.522,
E1_0_16,,,0.16,
E126_5_527,,,5.527,
E74_7_449,7.449,,,
E122_5_767,5.767,,,
E107_0_16,,,0.16,
E130_1_522,1.522,,,
E75_7_369,,,7.369,
E72_2_003,,,2.003,
E105_4_726,,,4.726,
E1_5_527,,,5.527,
E144_3_845,,,3.845,
E96_2_323,2.323,,,
E24_6_408,,,6.408,
E124_5_447,5.447,,,
E55_7_049,,,7.049,
E114_7_049,7.049,,,
E127_0_16,,,0.16,
E26_1_682,,,,1.682
E122_7_85,7.85,,,
E95_4_245,4.245,,,
E96_3_444,3.444,,,
E79_0_401,,,,0.401
E129_6_969,,,6.969,
E80_1_442,,1.442,,
E138_6_488,,,6.488,
E120_5_607,,,5.607,
E81_3_444,3.444,,,
E23_6_008,,,6.008,
E102_1_682,,1.682,,
E77_0_881,,,0.881,
E124_3_444,3.444,,,
E120_2_403,,,2.403,
E117_4_966,4.966,,,
E106_4_085,4.085,,,
E85_0_961,,,0.961,
E4_3_444,,,3.444,
E145_3_364,,,3.364,
E122_5_527,5.527,,,
E104_4_085,,,4.085,
E65_2_003,,,,2.003
E20_7_77,7.77,,,
E117_0_721,0.721,,,
E86_4_486,,,4.486,
E130_7_049,7.049,,,
E124_4_966,4.966,,,
E130_0_16,0.16,,,
E60_0_16,,,0.16,
E112_0_561,,,0.561,
E123_7_85,,,7.85,
E78_3_524,,,3.524,
E16_3_204,3.204,,,
E75_1_202,,,1.202,
E55_1_362,,,1.362,
E94_2_483,,,2.483,
E80_1_602,,1.602,,
E11_6_088,,,6.088,
E16_3_044,3.044,,,
E105_6_488,,,6.488,
E146_0_0,0.0,,,
E58_3_364,3.364,,,
E41_5_046,,5.046,,
E28_3_044,,,3.044,
E62_5_687,,,,5.687
E24_6_328,,,6.328,
E138_2_563,,,2.563,
E19_6_248,,,6.248,
E34_2_403,,,2.403,
E47_1_282,,,1.282,
E113_6_889,,,6.889,
E10_3_524,,,3.524,
E32_5_207,,5.207,,
E110_0_32,,,0.32,
E8_4_726,,,4.726,
E121_7_529,,7.529,,
E81_2_243,2.243,,,
E1_3_364,,,3.364,
E45_6_328,,,,6.328
E96_2_003,2.003,,,
E74_7_369,7.369,,,
E28_7_369,,,7.369,
E122_1_041,1.041,,,
E115_2_483,2.483,,,
E30_2_643,,,2.643,
E49_4_486,,,4.486,
E105_3_044,,,3.044,
E86_7_69,,,7.69,
E37_6_328,,,6.328,
E81_0_561,0.561,,,
E78_0_24,,,0.24,
E95_4_486,4.486,,,
E46_3_364,,,3.364,
E139_1_121,1.121,,,
E33_1_442,,,1.442,
E32_6_809,,6.809,,
E4_6_328,,,6.328,
E112_4_085,,,4.085,
E13_4_325,4.325,,,
E107_6_809,,,6.809,
E134_0_08,,,0.08,
E26_6_168,,,,6.168
E148_1_762,,,1.762,
E123_7_209,,,7.209,
E146_3_845,3.845,,,
E24_1_922,,,1.922,
E117_5_287,5.287,,,
E146_3_204,3.204,,,
E20_2_403,2.403,,,
E18_1_522,1.522,,,
E62_2_804,,,,2.804
E129_0_481,,,0.481,
E88_4_486,,4.486,,
E71_0_32,0.32,,,
E137_1_362,,,1.362,
E8_5_927,,,5.927,
E126_7_449,,,7.449,
E11_4_726,,,4.726,
E24_0_721,,,0.721,
E46_2_403,,,2.403,
E65_7_209,,,,7.209
E124_6_408,6.408,,,
E121_3_605,,3.605,,
E146_1_922,1.922,,,
E50_1_362,,,1.362,
E65_6_648,,,,6.648
E35_4_165,,,,4.165
E22_5_046,5.046,,,
E137_2_884,,,2.884,
E71_3_444,3.444,,,
E71_5_367,5.367,,,
E145_1_282,,,1.282,
E27_0_08,,,0.08,
E105_3_364,,,3.364,
E89_3_845,,,3.845,
E19_2_243,,,2.243,
E124_1_362,1.362,,,
E20_2_723,2.723,,,
E11_0_08,,,0.08,
E82_2_643,,2.643,,
E47_7_129,,,7.129,
E144_4_486,,,4.486,
E29_0_401,0.401,,,
E58_5_447,5.447,,,
E92_5_927,,,5.927,
E132_6_969,,6.969,,
E72_3_284,,,3.284,
E11_5_367,,,5.367,
E38_3_284,,,,3.284
E60_6_408,,,6.408,
E4_2_643,,,2.643,
E47_0_801,,,0.801,
E79_0_641,,,,0.641
E34_6_969,,,6.969,
E74_2_804,2.804,,,
E4_0_0,,,0.0,
E148_5_927,,,5.927,
E65_2_243,,,,2.243
E134_7_85,,,7.85,
E50_3_765,,,3.765,
E124_7_049,7.049,,,
E85_7_369,,,7.369,
E74_3_364,3.364,,,
E10_7_93,,,7.93,
E10_2_964,,,2.964,
E119_3_925,,3.925,,
E24_3_124,,,3.124,
E23_2_964,,,2.964,
E34_7_85,,,7.85,
E4_2_083,,,2.083,
E34_3_765,,,3.765,
E92_1_282,,,1.282,
E94_7_77,,,7.77,
E48_1_842,,,1.842,
E37_7_049,,,7.049,
E16_2_083,2.083,,,
E86_3_845,,,3.845,
E124_7_209,7.209,,,
E115_4_245,4.245,,,
E1_7_129,,,7.129,
E13_4_646,4.646,,,
E71_1_282,1.282,,,
E72_1_362,,,1.362,
E48_0_32,,,0.32,
E134_3_925,,,3.925,
E110_4_886,,,4.886,
E72_2_643,,,2.643,
E10_2_723,,,2.723,
E41_2_243,,2.243,,
E93_7_129,7.129,,,
E93_4_886,4.886,,,
E121_0_16,,0.16,,
E55_7_449,,,7.449,
E94_7_85,,,7.85,
E31_6_728,,,6.728,
E24_5_687,,,5.687,
E133_0_801,0.801,,,
E55_4_486,,,4.486,
E66_7_369,,,7.369,
E68_3_044,,3.044,,
E144_3_925,,,3.925,
E50_4_005,,,4.005,
E11_5_927,,,5.927,
E80_5_207,,5.207,,
E58_6_648,6.648,,,
E16_6_889,6.889,,,
E120_3_925,,,3.925,
E50_1_922,,,1.922,
E19_1_282,,,1.282,
E113_4_726,,,4.726,
E75_5_126,,,5.126,
E16_0_721,0.721,,,
E44_0_16,,,0.16,
E2_4_325,,,,4.325
E7_5_927,,,,5.927
E58_7_209,7.209,,,
E130_6_248,6.248,,,
E72_5_847,,,5.847,
E7_0_401,,,,0.401
E30_3_044,,,3.044,
E112_6_488,,,6.488,
E45_7_289,,,,7.289
E102_7_129,,7.129,,
E71_3_605,3.605,,,
E35_7_529,,,,7.529
E33_7_289,,,7.289,
E60_4_966,,,4.966,
E119_1_282,,1.282,,
E112_3_204,,,3.204,
E49_5_367,,,5.367,
E11_7_529,,,7.529,
E121_7_049,,7.049,,
E134_3_124,,,3.124,
E25_0_881,0.881,,,
E108_3_524,3.524,,,
E6_6_488,6.488,,,
E79_5_847,,,,5.847
E85_5_367,,,5.367,
E114_0_08,0.08,,,
E57_2_643,2.643,,,
E148_2_163,,,2.163,
E145_5_447,,,5.447,
E65_0_721,,,,0.721
E112_1_682,,,1.682,
E49_5_287,,,5.287,
E105_0_561,,,0.561,
E79_2_243,,,,2.243
E139_7_85,7.85,,,
E130_1_602,1.602,,,
E114_0_801,0.801,,,
E75_6_809,,,6.809,
E115_1_442,1.442,,,
E134_1_041,,,1.041,
E114_5_527,5.527,,,
E124_7_129,7.129,,,
E124_0_24,0.24,,,
E136_6_488,6.488,,,
E38_1_842,,,,1.842
E99_5_367,,,5.367,
E117_7_049,7.049,,,
E44_1_041,,,1.041,
E92_0_24,,,0.24,
E136_1_922,1.922,,,
E58_5_687,5.687,,,
E82_6_889,,6.889,,
E8_4_325,,,4.325,
E29_3_765,3.765,,,
E13_3_204,3.204,,,
E89_0_24,,,0.24,
E93_7_529,7.529,,,
E126_6_969,,,6.969,
E27_3_605,,,3.605,
E72_1_121,,,1.121,
E4_3_364,,,3.364,
E93_3_605,3.605,,,
E134_7_129,,,7.129,
E91_6_088,,,6.088,
E110_3_204,,,3.204,
E58_6_809,6.809,,,
E90_4_005,,,4.005,
E8_0_881,,,0.881,
E7_2_083,,,,2.083
E108_0_481,0.481,,,
E95_1_682,1.682,,,
E60_4_486,,,4.486,
E124_6_328,6.328,,,
E66_4_486,,,4.486,
E79_0_16,,,,0.16
E46_4_806,,,4.806,
E3_4_966,,,4.966,
E19_7_529,,,7.529,
E20_0_16,0.16,,,
E23_6_889,,,6.889,
E41_2_804,,2.804,,
E86_4_325,,,4.325,
E23_1_202,,,1.202,
E32_0_0,,0.0,,
E53_2_964,2.964,,,
E19_0_801,,,0.801,
E74_4_085,4.085,,,
E136_5_046,5.046,,,
E25_6_809,6.809,,,
E14_1_602,,1.602,,
E89_6_728,,,6.728,
E24_4_085,,,4.085,
E17_4_966,4.966,,,
E80_2_483,,2.483,,
E18_7_129,7.129,,,
E3_3_124,,,3.124,
E148_2_804,,,2.804,
E20_5_687,5.687,,,
E49_0_32,,,0.32,
E35_6_328,,,,6.328
E34_0_481,,,0.481,
E14_6_969,,6.969,,
E123_0_481,,,0.481,
E144_4_325,,,4.325,
E95_0_481,0.481,,,
E66_2_723,,,2.723,
E7_6_008,,,,6.008
E45_0_801,,,,0.801
E75_7_209,,,7.209,
E99_7_93,,,7.93,
E8_6_248,,,6.248,
E132_5_447,,5.447,,
E110_1_121,,,1.121,
E136_1_041,1.041,,,
E1_3_284,,,3.284,
E104_4_806,,,4.806,
E38_7_209,,,,7.209
E74_3_845,3.845,,,
E93_1_522,1.522,,,
E46_6_728,,,6.728,
E94_7_289,,,7.289,
E30_6_008,,,6.008,
E48_5_207,,,5.207,
E66_7_209,,,7.209,
E22_4_966,4.966,,,
E94_2_563,,,2.563,
E115_6_969,6.969,,,
E105_4_966,,,4.966,
E145_2_964,,,2.964,
E60_7_209,,,7.209,
E38_1_041,,,,1.041
E83_1_922,,,1.922,
E95_5_447,5.447,,,
E88_6_969,,6.969,,
E57_4_726,4.726,,,
E148_4_966,,,4.966,
E110_1_282,,,1.282,
E29_3_524,3.524,,,
E71_5_126,5.126,,,
E6_5_287,5.287,,,
E148_4_165,,,4.165,
E7_4_005,,,,4.005
E62_4_966,,,,4.966
E21_2_243,2.243,,,
E127_2_163,,,2.163,
E90_3_925,,,3.925,
E7_4_325,,,,4.325
E124_6_168,6.168,,,
E28_6_008,,,6.008,
E33_5_527,,,5.527,
E108_5_927,5.927,,,
E38_6_248,,,,6.248
E107_7_85,,,7.85,
E145_6_248,,,6.248,
E72_7_289,,,7.289,
E57_3_765,3.765,,,
E21_6_889,6.889,,,
E8_3_204,,,3.204,
E27_7_85,,,7.85,
E141_0_961,0.961,,,
E136_3_044,3.044,,,
E71_2_003,2.003,,,
E29_5_607,5.607,,,
E94_1_041,,,1.041,
E122_6_488,6.488,,,
E94_3_605,,,3.605,
E91_5_847,,,5.847,
E133_3_444,3.444,,,
E77_5_046,,,5.046,
E73_5_847,,,5.847,
E140_3_845,,,3.845,
E55_0_721,,,0.721,
E102_5_607,,5.607,,
E65_4_566,,,,4.566
E61_7_85,,7.85,,
E146_4_486,4.486,,,
E46_1_522,,,1.522,
E93_5_847,5.847,,,
E136_0_881,0.881,,,
E31_6_809,,,6.809,
E21_4_966,4.966,,,
E81_6_008,6.008,,,
E124_6_248,6.248,,,
E34_4_806,,,4.806,
E75_6_008,,,6.008,
E46_3_845,,,3.845,
E137_4_005,,,4.005,
E139_5_767,5.767,,,
E49_4_165,,,4.165,
E34_2_884,,,2.884,
E102_1_922,,1.922,,
E18_1_282,1.282,,,
E124_4_646,4.646,,,
E3_0_721,,,0.721,
E26_1_602,,,,1.602
E34_0_801,,,0.801,
E90_7_77,,,7.77,
E136_6_408,6.408,,,
E84_5_126,,,,5.126
E49_0_801,,,0.801,
E37_0_401,,,0.401,
E145_7_289,,,7.289,
E107_2_563,,,2.563,
E29_6_728,6.728,,,
E134_4_005,,,4.005,
E65_3_765,,,,3.765
E34_6_168,,,6.168,
E68_6_889,,6.889,,
E80_1_522,,1.522,,
E60_0_641,,,0.641,
E138_3_124,,,3.124,
E66_6_248,,,6.248,
E104_5_767,,,5.767,
E79_3_364,,,,3.364
E66_1_602,,,1.602,
E26_4_566,,,,4.566
E68_5_126,,5.126,,
E123_6_168,,,6.168,
E88_4_726,,4.726,,
E25_4_005,4.005,,,
E47_0_32,,,0.32,
E137_1_522,,,1.522,
E114_1_922,1.922,,,
E119_3_284,,3.284,,
E145_4_566,,,4.566,
E134_7_69,,,7.69,
E96_0_0,0.0,,,
E83_3_685,,,3.685,
E84_4_165,,,,4.165
E136_7_93,7.93,,,
E29_5_687,5.687,,,
E146_3_044,3.044,,,
E107_3_124,,,3.124,
E139_2_083,2.083,,,
E112_6_408,,,6.408,
E32_3_524,,3.524,,
E23_4_566,,,4.566,
E37_4_406,,,4.406,
E16_1_121,1.121,,,
E86_1_762,,,1.762,
E141_1_202,1.202,,,
E145_7_529,,,7.529,
E146_1_041,1.041,,,
E113_0_16,,,0.16,
E88_5_126,,5.126,,
E110_0_401,,,0.401,
E113_6_568,,,6.568,
E25_3_364,3.364,,,
E53_2_163,2.163,,,
E44_2_804,,,2.804,
E21_5_287,5.287,,,
E133_1_202,1.202,,,
E14_5_207,,5.207,,
E78_2_403,,,2.403,
E86_0_721,,,0.721,
E18_3_044,3.044,,,
E23_3_845,,,3.845,
E114_2_643,2.643,,,
E74_2_163,2.163,,,
E61_7_69,,7.69,,
E53_3_044,3.044,,,
E108_4_806,4.806,,,
E29_5_767,5.767,,,
E20_4_165,4.165,,,
E79_5_126,,,,5.126
E88_1_282,,1.282,,
E126_2_483,,,2.483,
E48_7_369,,,7.369,
E96_6_168,6.168,,,
E78_7_529,,,7.529,
E79_5_367,,,,5.367
E49_6_328,,,6.328,
E75_3_204,,,3.204,
E35_2_723,,,,2.723
E80_4_085,,4.085,,
E104_0_24,,,0.24,
E1_0_481,,,0.481,
E75_6_408,,,6.408,
E94_7_93,,,7.93,
E41_5_927,,5.927,,
E48_6_408,,,6.408,
E126_5_046,,,5.046,
E133_3_765,3.765,,,
E134_1_362,,,1.362,
E117_3_444,3.444,,,
E16_5_607,5.607,,,
E61_2_323,,2.323,,
E3_7_529,,,7.529,
E122_2_003,2.003,,,
E137_7_69,,,7.69,
E6_4_245,4.245,,,
E74_5_927,5.927,,,
E134_5_847,,,5.847,
E20_6_969,6.969,,,
E99_5_687,,,5.687,
E50_6_248,,,6.248,
E37_0_801,,,0.801,
E58_7_449,7.449,,,
E10_7_449,,,7.449,
E148_2_323,,,2.323,
E7_1_682,,,,1.682
E38_3_204,,,,3.204
E29_6_889,6.889,,,
E83_6_168,,,6.168,
E38_7_85,,,,7.85
E107_2_403,,,2.403,
E1_0_801,,,0.801,
E99_1_041,,,1.041,
E61_6_008,,6.008,,
E13_6_408,6.408,,,
