,PseudoTime0,PseudoTime1,PseudoTime2
E118_0_481,,,0.481
E22_0_0,0.0,,
E142_3_765,3.765,,
E144_0_481,,,0.481
E32_7_77,,7.77,
E2_5_687,,,5.687
E6_0_641,0.641,,
E118_6_088,,,6.088
E4_4_726,4.726,,
E33_5_126,,5.126,
E97_4_566,,4.566,
E80_7_209,,7.209,
E145_1_602,1.602,,
E118_4_325,,,4.325
E54_0_801,,,0.801
E98_2_243,2.243,,
E107_3_685,,3.685,
E128_3_925,,3.925,
E93_3_364,,,3.364
E139_3_765,3.765,,
E75_7_289,,,7.289
E36_0_481,,0.481,
E20_6_248,6.248,,
E84_1_442,1.442,,
E93_4_566,,,4.566
E56_0_401,0.401,,
E27_2_643,,2.643,
E106_5_687,,,5.687
E5_6_008,,,6.008
E147_1_362,1.362,,
E79_0_401,,,0.401
E22_6_328,6.328,,
E30_3_765,,3.765,
E80_6_408,,6.408,
E100_7_69,,7.69,
E66_1_041,1.041,,
E12_3_044,,,3.044
E87_0_561,,,0.561
E146_5_927,,5.927,
E1_2_964,2.964,,
E77_7_129,,,7.129
E89_6_248,,,6.248
E7_5_287,,,5.287
E74_5_207,,5.207,
E98_7_69,7.69,,
E106_0_801,,,0.801
E98_7_449,7.449,,
E129_0_24,0.24,,
E90_6_568,,,6.568
E19_0_641,,0.641,
E130_5_687,,5.687,
E73_3_044,,3.044,
E32_2_483,,2.483,
E132_7_77,,,7.77
E24_3_204,,,3.204
E28_6_408,,6.408,
E28_1_442,,1.442,
E79_2_483,,,2.483
E30_6_248,,6.248,
E77_5_847,,,5.847
E143_5_767,5.767,,
E110_6_408,,6.408,
E147_6_889,6.889,,
E40_3_284,,,3.284
E5_4_566,,,4.566
E43_6_648,,6.648,
E78_7_209,7.209,,
E19_3_685,,3.685,
E68_7_289,7.289,,
E2_2_083,,,2.083
E7_7_69,,,7.69
E79_1_442,,,1.442
E108_5_126,,5.126,
E70_0_401,,,0.401
E86_7_529,,,7.529
E77_6_728,,,6.728
E107_7_529,,7.529,
E37_1_522,,,1.522
E33_2_403,,2.403,
E91_0_24,,0.24,
E139_7_289,7.289,,
E32_5_207,,5.207,
E21_0_401,,,0.401
E10_0_08,0.08,,
E146_7_129,,7.129,
E103_3_925,,3.925,
E4_6_408,6.408,,
E96_4_566,,,4.566
E14_5_927,5.927,,
E138_0_16,,0.16,
E90_5_367,,,5.367
E147_2_804,2.804,,
E53_3_845,,3.845,
E130_3_685,,3.685,
E125_0_401,,,0.401
E92_2_804,2.804,,
E75_0_0,,,0.0
E112_3_444,,3.444,
E146_4_245,,4.245,
E14_0_561,0.561,,
E87_6_728,,,6.728
E47_4_085,4.085,,
E102_4_486,4.486,,
E46_7_049,7.049,,
E112_4_646,,4.646,
E13_2_163,2.163,,
E9_2_243,,2.243,
E110_7_209,,7.209,
E149_7_369,,,7.369
E16_3_845,,,3.845
E102_4_886,4.886,,
E95_4_085,4.085,,
E40_0_561,,,0.561
E136_6_889,6.889,,
E114_0_08,,,0.08
E42_7_369,7.369,,
E15_7_85,,7.85,
E53_4_566,,4.566,
E24_5_447,,,5.447
E34_6_168,,,6.168
E128_0_561,,0.561,
E2_6_728,,,6.728
E53_3_605,,3.605,
E46_5_687,5.687,,
E106_3_605,,,3.605
E10_5_527,5.527,,
E66_6_008,6.008,,
E114_5_767,,,5.767
E45_0_0,,0.0,
E43_0_961,,0.961,
E47_0_961,0.961,,
E95_3_845,3.845,,
E53_2_643,,2.643,
E89_5_607,,,5.607
E24_0_481,,,0.481
E31_5_607,,5.607,
E13_1_041,1.041,,
E2_7_61,,,7.61
E54_5_687,,,5.687
E98_0_0,0.0,,
E147_0_08,0.08,,
E117_2_643,,2.643,
E97_7_289,,7.289,
E66_1_522,1.522,,
E45_4_966,,4.966,
E7_4_966,,,4.966
E13_4_406,4.406,,
E2_6_488,,,6.488
E83_3_124,3.124,,
E122_1_682,1.682,,
E39_6_809,,6.809,
E143_3_044,3.044,,
E29_1_121,1.121,,
E107_1_121,,1.121,
E24_3_845,,,3.845
E22_4_486,4.486,,
E114_1_041,,,1.041
E111_7_129,,,7.129
E77_0_16,,,0.16
E81_0_0,,,0.0
E130_3_524,,3.524,
E73_4_406,,4.406,
E30_1_922,,1.922,
E20_6_648,6.648,,
E125_3_765,,,3.765
E111_4_966,,,4.966
E125_5_607,,,5.607
E139_2_243,2.243,,
E129_4_566,4.566,,
E77_4_646,,,4.646
E107_1_442,,1.442,
E138_4_566,,4.566,
E145_7_449,7.449,,
E12_3_685,,,3.685
E107_2_323,,2.323,
E80_5_207,,5.207,
E146_5_126,,5.126,
E1_1_041,1.041,,
E108_6_809,,6.809,
E19_2_723,,2.723,
E125_0_641,,,0.641
E142_2_723,2.723,,
E2_3_925,,,3.925
E125_2_563,,,2.563
E139_2_964,2.964,,
E14_2_643,2.643,,
E24_4_406,,,4.406
E58_5_927,5.927,,
E50_0_641,,0.641,
E44_4_406,,,4.406
E56_4_566,4.566,,
E43_0_881,,0.881,
E4_5_847,5.847,,
E75_0_401,,,0.401
E110_4_005,,4.005,
E68_4_806,4.806,,
E91_4_165,,4.165,
E83_7_61,7.61,,
E97_3_605,,3.605,
E5_2_403,,,2.403
E140_5_447,5.447,,
E106_5_527,,,5.527
E103_2_964,,2.964,
E24_0_801,,,0.801
E40_2_483,,,2.483
E142_7_69,7.69,,
E117_2_163,,2.163,
E73_7_209,,7.209,
E134_5_447,,,5.447
E20_2_964,2.964,,
E96_7_93,,,7.93
E100_0_561,,0.561,
E110_4_165,,4.165,
E49_5_126,,,5.126
E6_2_483,2.483,,
E37_3_204,,,3.204
E44_3_925,,,3.925
E3_7_61,,7.61,
E22_0_16,0.16,,
E60_7_449,,7.449,
E72_4_566,,,4.566
E111_1_762,,,1.762
E100_1_202,,1.202,
E40_0_32,,,0.32
E30_3_044,,3.044,
E80_7_85,,7.85,
E117_4_486,,4.486,
E22_2_483,2.483,,
E102_3_444,3.444,,
E143_4_406,4.406,,
E122_4_726,4.726,,
E3_5_447,,5.447,
E72_5_607,,,5.607
E149_5_527,,,5.527
E25_2_964,,,2.964
E80_0_32,,0.32,
E108_3_284,,3.284,
E142_1_362,1.362,,
E109_2_964,,2.964,
E83_2_723,2.723,,
E93_1_842,,,1.842
E138_6_889,,6.889,
E6_4_566,4.566,,
E108_7_61,,7.61,
E132_7_129,,,7.129
E125_2_884,,,2.884
E15_0_881,,0.881,
E34_3_364,,,3.364
E6_6_969,6.969,,
E80_2_804,,2.804,
E20_7_449,7.449,,
E14_3_524,3.524,,
E143_1_762,1.762,,
E89_5_847,,,5.847
E147_0_16,0.16,,
E91_0_961,,0.961,
E81_4_566,,,4.566
E103_7_529,,7.529,
E46_3_685,3.685,,
E112_7_449,,7.449,
E149_4_325,,,4.325
E112_2_083,,2.083,
E53_6_088,,6.088,
E37_3_364,,,3.364
E42_3_845,3.845,,
E44_2_483,,,2.483
E28_6_969,,6.969,
E142_3_925,3.925,,
E42_1_682,1.682,,
E146_4_646,,4.646,
E30_5_927,,5.927,
E109_3_444,,3.444,
E53_6_248,,6.248,
E129_5_287,5.287,,
E3_0_08,,0.08,
E145_4_806,4.806,,
E30_1_522,,1.522,
E117_5_287,,5.287,
E19_2_003,,2.003,
E108_0_721,,0.721,
E54_5_046,,,5.046
E82_1_202,,,1.202
E110_0_24,,0.24,
E63_0_481,0.481,,
E81_5_687,,,5.687
E20_4_005,4.005,,
E5_7_209,,,7.209
E146_3_444,,3.444,
E81_6_728,,,6.728
E81_5_927,,,5.927
E83_5_767,5.767,,
E128_7_049,,7.049,
E73_4_245,,4.245,
E113_4_566,4.566,,
E13_0_801,0.801,,
E144_1_202,,,1.202
E6_3_044,3.044,,
E102_4_325,4.325,,
E121_4_886,4.886,,
E53_2_003,,2.003,
E4_1_522,1.522,,
E103_5_767,,5.767,
E140_7_449,7.449,,
E34_6_889,,,6.889
E68_2_804,2.804,,
E78_6_248,6.248,,
E81_0_32,,,0.32
E108_1_762,,1.762,
E46_4_566,4.566,,
E24_3_524,,,3.524
E53_3_925,,3.925,
E14_7_61,7.61,,
E24_0_881,,,0.881
E84_6_248,6.248,,
E130_5_607,,5.607,
E77_5_767,,,5.767
E9_7_93,,7.93,
E106_4_806,,,4.806
E100_0_801,,0.801,
E62_0_401,,0.401,
E3_0_801,,0.801,
E109_0_32,,0.32,
E52_2_884,2.884,,
E1_5_847,5.847,,
E42_0_961,0.961,,
E36_5_927,,5.927,
E12_5_847,,,5.847
E112_5_607,,5.607,
E84_6_168,6.168,,
E22_2_884,2.884,,
E63_3_605,3.605,,
E97_1_442,,1.442,
E68_4_486,4.486,,
E1_2_163,2.163,,
E46_5_126,5.126,,
E135_4_886,,,4.886
E53_4_005,,4.005,
E140_1_041,1.041,,
E108_1_041,,1.041,
E112_1_282,,1.282,
E30_2_323,,2.323,
E132_5_207,,,5.207
E135_7_69,,,7.69
E31_1_602,,1.602,
E142_5_607,5.607,,
E32_1_282,,1.282,
E121_2_643,2.643,,
E135_5_527,,,5.527
E19_2_563,,2.563,
E114_7_289,,,7.289
E82_0_641,,,0.641
E13_4_886,4.886,,
E14_1_041,1.041,,
E14_6_408,6.408,,
E6_6_088,6.088,,
E139_1_762,1.762,,
E139_0_24,0.24,,
E27_5_207,,5.207,
E145_7_85,7.85,,
E73_1_762,,1.762,
E25_1_522,,,1.522
E2_3_685,,,3.685
E49_3_765,,,3.765
E122_5_607,5.607,,
E117_2_483,,2.483,
E77_0_32,,,0.32
E56_5_046,5.046,,
E77_5_687,,,5.687
E54_5_927,,,5.927
E113_2_003,2.003,,
E52_2_003,2.003,,
E99_7_449,7.449,,
E75_5_767,,,5.767
E63_7_049,7.049,,
E3_5_607,,5.607,
E60_2_003,,2.003,
E96_2_003,,,2.003
E107_5_847,,5.847,
E96_6_328,,,6.328
E135_2_884,,,2.884
E40_5_287,,,5.287
E122_2_804,2.804,,
E22_5_447,5.447,,
E4_5_607,5.607,,
E62_4_486,,4.486,
E78_5_687,5.687,,
E140_7_049,7.049,,
E121_1_041,1.041,,
E132_1_362,,,1.362
E22_2_243,2.243,,
E24_7_61,,,7.61
E132_7_449,,,7.449
E2_5_607,,,5.607
E86_5_046,,,5.046
E132_0_401,,,0.401
E45_6_889,,6.889,
E22_0_961,0.961,,
E75_6_328,,,6.328
E78_7_93,7.93,,
E45_6_969,,6.969,
E50_4_085,,4.085,
E7_5_367,,,5.367
E14_4_406,4.406,,
E52_5_927,5.927,,
E87_7_529,,,7.529
E87_3_284,,,3.284
E70_6_408,,,6.408
E99_6_248,6.248,,
E63_5_046,5.046,,
E13_0_481,0.481,,
E128_3_765,,3.765,
E147_0_561,0.561,,
E82_3_124,,,3.124
E27_3_765,,3.765,
E70_2_083,,,2.083
E50_2_723,,2.723,
E60_7_049,,7.049,
E117_7_129,,7.129,
E14_0_24,0.24,,
E100_3_444,,3.444,
E20_7_69,7.69,,
E27_2_723,,2.723,
E90_4_085,,,4.085
E54_4_646,,,4.646
E146_0_16,,0.16,
E146_7_61,,7.61,
E30_6_728,,6.728,
E90_4_726,,,4.726
E107_2_243,,2.243,
E32_1_442,,1.442,
E12_5_367,,,5.367
E110_1_922,,1.922,
E79_6_809,,,6.809
E149_3_925,,,3.925
E4_6_008,6.008,,
E14_0_721,0.721,,
E34_7_85,,,7.85
E42_6_969,6.969,,
E5_3_605,,,3.605
E113_0_721,0.721,,
E73_2_083,,2.083,
E109_4_646,,4.646,
E24_4_165,,,4.165
E125_5_767,,,5.767
E142_5_287,5.287,,
E2_0_08,,,0.08
E27_6_328,,6.328,
E34_7_289,,,7.289
E86_5_767,,,5.767
E128_0_881,,0.881,
E134_7_129,,,7.129
E16_2_403,,,2.403
E75_0_16,,,0.16
E92_4_566,4.566,,
E56_3_364,3.364,,
E142_3_204,3.204,,
E118_2_723,,,2.723
E6_1_362,1.362,,
E24_0_961,,,0.961
E63_0_401,0.401,,
E3_6_488,,6.488,
E118_2_323,,,2.323
E6_3_204,3.204,,
E2_3_204,,,3.204
E2_4_726,,,4.726
E82_7_69,,,7.69
E19_0_0,,0.0,
E47_6_809,6.809,,
E40_4_325,,,4.325
E72_1_362,,,1.362
E84_5_767,5.767,,
E21_1_202,,,1.202
E33_4_726,,4.726,
E129_5_767,5.767,,
E13_3_204,3.204,,
E91_0_801,,0.801,
E47_3_925,3.925,,
E19_0_08,,0.08,
E145_5_607,5.607,,
E56_4_005,4.005,,
E107_1_842,,1.842,
E53_0_881,,0.881,
E115_1_442,,1.442,
E74_2_884,,2.884,
E89_1_442,,,1.442
E4_7_129,7.129,,
E81_2_563,,,2.563
E83_2_643,2.643,,
E109_3_524,,3.524,
E66_3_204,3.204,,
E24_4_646,,,4.646
E81_2_403,,,2.403
E98_2_003,2.003,,
E53_3_284,,3.284,
E92_5_527,5.527,,
E63_0_561,0.561,,
E143_6_809,6.809,,
E30_5_126,,5.126,
E100_2_243,,2.243,
E21_1_762,,,1.762
E56_2_163,2.163,,
E134_6_008,,,6.008
E63_2_964,2.964,,
E82_5_046,,,5.046
E112_6_168,,6.168,
E109_7_61,,7.61,
E90_2_964,,,2.964
E49_0_08,,,0.08
E68_3_444,3.444,,
E20_0_08,0.08,,
E92_3_765,3.765,,
E114_7_209,,,7.209
E83_5_367,5.367,,
E102_6_889,6.889,,
E9_2_163,,2.163,
E20_3_925,3.925,,
E121_3_925,3.925,,
E100_6_648,,6.648,
E82_4_566,,,4.566
E19_7_61,,7.61,
E110_2_884,,2.884,
E147_5_207,5.207,,
E52_7_129,7.129,,
E100_5_126,,5.126,
E144_2_003,,,2.003
E70_3_204,,,3.204
E1_6_168,6.168,,
E83_1_362,1.362,,
E31_6_568,,6.568,
E54_0_641,,,0.641
E132_1_682,,,1.682
E3_2_964,,2.964,
E68_1_282,1.282,,
E110_0_08,,0.08,
E49_6_088,,,6.088
E130_3_284,,3.284,
E109_7_77,,7.77,
E27_2_323,,2.323,
E115_7_529,,7.529,
E110_3_925,,3.925,
E78_1_842,1.842,,
E106_0_08,,,0.08
E87_6_168,,,6.168
E83_1_922,1.922,,
E86_4_806,,,4.806
E140_0_561,0.561,,
E46_2_723,2.723,,
E49_7_69,,,7.69
E6_3_284,3.284,,
E84_1_682,1.682,,
E44_6_648,,,6.648
E149_1_121,,,1.121
E139_3_444,3.444,,
E7_2_323,,,2.323
E12_4_245,,,4.245
E43_3_204,,3.204,
E44_5_767,,,5.767
E84_6_408,6.408,,
E1_5_687,5.687,,
E112_2_643,,2.643,
E146_4_085,,4.085,
E33_6_889,,6.889,
E149_2_483,,,2.483
E45_3_284,,3.284,
E107_6_809,,6.809,
E117_3_685,,3.685,
E10_5_287,5.287,,
E129_3_685,3.685,,
E13_4_566,4.566,,
E15_3_925,,3.925,
E9_2_483,,2.483,
E58_2_483,2.483,,
E146_7_449,,7.449,
E118_0_561,,,0.561
E3_7_93,,7.93,
E66_7_93,7.93,,
E128_6_008,,6.008,
E19_4_085,,4.085,
E47_6_488,6.488,,
E91_5_607,,5.607,
E90_2_643,,,2.643
E7_4_806,,,4.806
E9_1_362,,1.362,
E77_5_046,,,5.046
E112_3_685,,3.685,
E92_5_847,5.847,,
E20_0_24,0.24,,
E46_5_447,5.447,,
E52_4_406,4.406,,
E98_4_406,4.406,,
E50_3_524,,3.524,
E82_4_005,,,4.005
E132_5_527,,,5.527
E149_0_401,,,0.401
E117_6_248,,6.248,
E108_5_767,,5.767,
E79_5_207,,,5.207
E61_0_401,,0.401,
E100_2_163,,2.163,
E108_6_969,,6.969,
E78_4_806,4.806,,
E43_1_922,,1.922,
E32_4_165,,4.165,
E146_4_806,,4.806,
E13_4_806,4.806,,
E27_6_168,,6.168,
E21_5_126,,,5.126
E45_2_083,,2.083,
E16_5_607,,,5.607
E91_0_481,,0.481,
E9_4_005,,4.005,
E25_6_328,,,6.328
E134_4_325,,,4.325
E136_2_403,2.403,,
E66_3_524,3.524,,
E44_5_046,,,5.046
E52_1_041,1.041,,
E66_0_16,0.16,,
E43_3_444,,3.444,
E86_4_005,,,4.005
E2_0_24,,,0.24
E86_0_0,,,0.0
E72_5_126,,,5.126
E145_5_447,5.447,,
E13_0_401,0.401,,
E63_6_889,6.889,,
E54_3_605,,,3.605
E121_4_245,4.245,,
E83_3_284,3.284,,
E130_1_762,,1.762,
E1_4_085,4.085,,
E97_4_966,,4.966,
E20_5_607,5.607,,
E100_5_527,,5.527,
E147_2_243,2.243,,
E68_2_083,2.083,,
E91_1_041,,1.041,
E37_1_202,,,1.202
E147_0_481,0.481,,
E33_1_682,,1.682,
E60_4_245,,4.245,
E20_6_969,6.969,,
E20_0_801,0.801,,
E4_3_685,3.685,,
E110_0_961,,0.961,
E50_4_245,,4.245,
E125_6_168,,,6.168
E109_1_442,,1.442,
E83_4_165,4.165,,
E47_0_401,0.401,,
E122_7_129,7.129,,
E14_5_607,5.607,,
E79_7_93,,,7.93
E111_2_723,,,2.723
E136_5_367,5.367,,
E13_4_165,4.165,,
E53_1_842,,1.842,
E20_4_486,4.486,,
E72_4_886,,,4.886
E68_6_408,6.408,,
E45_4_325,,4.325,
E32_2_643,,2.643,
E135_0_32,,,0.32
E31_1_762,,1.762,
E118_2_884,,,2.884
E50_2_563,,2.563,
E70_4_406,,,4.406
E140_2_003,2.003,,
E32_2_563,,2.563,
E50_3_204,,3.204,
E19_6_408,,6.408,
E134_3_845,,,3.845
E31_6_328,,6.328,
E31_1_442,,1.442,
E54_6_488,,,6.488
E113_0_881,0.881,,
E100_7_369,,7.369,
E27_7_449,,7.449,
E118_7_289,,,7.289
E52_6_488,6.488,,
E91_0_401,,0.401,
E22_7_369,7.369,,
E4_7_209,7.209,,
E52_3_605,3.605,,
E122_2_964,2.964,,
E107_1_362,,1.362,
E34_6_809,,,6.809
E61_4_005,,4.005,
E12_7_369,,,7.369
E63_4_486,4.486,,
E125_1_842,,,1.842
E16_1_362,,,1.362
E97_0_24,,0.24,
E29_1_442,1.442,,
E4_7_289,7.289,,
E106_4_486,,,4.486
E125_2_243,,,2.243
E72_2_884,,,2.884
E84_0_561,0.561,,
E125_2_723,,,2.723
E142_0_961,0.961,,
E140_3_925,3.925,,
E136_1_842,1.842,,
E144_4_486,,,4.486
E1_4_646,4.646,,
E122_3_364,3.364,,
E12_2_964,,,2.964
E3_2_243,,2.243,
E142_3_605,3.605,,
E75_6_648,,,6.648
E138_6_969,,6.969,
E15_2_083,,2.083,
E82_6_728,,,6.728
E106_6_328,,,6.328
E129_3_444,3.444,,
E79_5_847,,,5.847
E49_1_842,,,1.842
E103_4_806,,4.806,
E135_6_488,,,6.488
E63_1_762,1.762,,
E10_0_481,0.481,,
E66_2_643,2.643,,
E58_4_325,4.325,,
E13_1_682,1.682,,
E132_1_282,,,1.282
E58_7_129,7.129,,
E117_5_207,,5.207,
E39_4_646,,4.646,
E29_0_32,0.32,,
E72_0_641,,,0.641
E92_0_0,0.0,,
E122_7_77,7.77,,
E113_6_969,6.969,,
E30_3_524,,3.524,
E29_2_884,2.884,,
E90_3_124,,,3.124
E61_6_088,,6.088,
E87_4_165,,,4.165
E135_7_369,,,7.369
E82_1_682,,,1.682
E14_6_008,6.008,,
E106_2_323,,,2.323
E138_3_284,,3.284,
E12_6_809,,,6.809
E111_0_801,,,0.801
E19_5_847,,5.847,
E9_2_323,,2.323,
E27_2_163,,2.163,
E140_3_444,3.444,,
E43_1_602,,1.602,
E24_3_364,,,3.364
E82_3_524,,,3.524
E81_0_641,,,0.641
E86_5_847,,,5.847
E15_4_486,,4.486,
E138_5_207,,5.207,
E58_7_77,7.77,,
E3_0_481,,0.481,
E10_3_925,3.925,,
E143_5_527,5.527,,
E134_1_922,,,1.922
E136_1_282,1.282,,
E56_1_442,1.442,,
E98_0_481,0.481,,
E138_6_008,,6.008,
E12_6_408,,,6.408
E77_3_204,,,3.204
E96_3_765,,,3.765
E96_3_284,,,3.284
E107_2_563,,2.563,
E140_5_847,5.847,,
E6_2_563,2.563,,
E75_4_325,,,4.325
E50_4_726,,4.726,
E7_3_044,,,3.044
E53_2_563,,2.563,
E45_5_126,,5.126,
E93_5_687,,,5.687
E56_6_648,6.648,,
E90_0_08,,,0.08
E30_5_767,,5.767,
E93_5_126,,,5.126
E36_0_16,,0.16,
E102_4_165,4.165,,
E143_0_721,0.721,,
E36_6_889,,6.889,
E13_6_088,6.088,,
E70_4_566,,,4.566
E45_0_721,,0.721,
E6_4_085,4.085,,
E44_5_447,,,5.447
E118_1_282,,,1.282
E112_2_884,,2.884,
E72_5_527,,,5.527
E75_5_287,,,5.287
E144_0_32,,,0.32
E102_7_85,7.85,,
E5_3_364,,,3.364
E135_6_408,,,6.408
E7_0_801,,,0.801
E1_0_481,0.481,,
E49_3_925,,,3.925
E90_6_889,,,6.889
E79_0_08,,,0.08
E72_7_449,,,7.449
E12_4_085,,,4.085
E43_0_561,,0.561,
E96_4_646,,,4.646
E100_6_088,,6.088,
E140_4_406,4.406,,
E75_5_207,,,5.207
E106_7_61,,,7.61
E103_0_561,,0.561,
E9_0_481,,0.481,
E25_5_767,,,5.767
E86_2_884,,,2.884
E66_3_364,3.364,,
E45_6_328,,6.328,
E3_1_282,,1.282,
E86_1_041,,,1.041
E92_3_444,3.444,,
E118_7_209,,,7.209
E40_5_847,,,5.847
E13_7_209,7.209,,
E140_6_809,6.809,,
E21_6_568,,,6.568
E143_1_682,1.682,,
E97_4_165,,4.165,
E145_7_93,7.93,,
E103_5_527,,5.527,
E114_0_961,,,0.961
E118_2_243,,,2.243
E106_1_202,,,1.202
E149_7_529,,,7.529
E138_1_922,,1.922,
E20_4_406,4.406,,
E68_5_367,5.367,,
E110_3_605,,3.605,
E20_6_488,6.488,,
E1_0_401,0.401,,
E45_1_362,,1.362,
E54_0_0,,,0.0
E15_0_08,,0.08,
E132_4_566,,,4.566
E34_3_444,,,3.444
E20_1_682,1.682,,
E111_3_605,,,3.605
E43_2_003,,2.003,
E10_4_486,4.486,,
E100_6_408,,6.408,
E86_6_728,,,6.728
E138_4_325,,4.325,
E61_0_641,,0.641,
E109_2_323,,2.323,
E31_4_966,,4.966,
E108_0_08,,0.08,
E42_7_289,7.289,,
E61_3_044,,3.044,
E144_2_723,,,2.723
E37_3_685,,,3.685
E121_0_801,0.801,,
E135_1_442,,,1.442
E125_2_804,,,2.804
E30_5_527,,5.527,
E95_4_486,4.486,,
E97_6_648,,6.648,
E61_6_889,,6.889,
E122_5_767,5.767,,
E102_0_24,0.24,,
E109_2_804,,2.804,
E28_6_488,,6.488,
E109_2_003,,2.003,
E84_5_607,5.607,,
E14_0_0,0.0,,
E73_2_403,,2.403,
E3_4_486,,4.486,
E3_5_367,,5.367,
E87_1_362,,,1.362
E78_7_289,7.289,,
E115_5_927,,5.927,
E15_5_447,,5.447,
E89_3_925,,,3.925
E77_1_522,,,1.522
E111_2_964,,,2.964
E15_1_121,,1.121,
E138_0_401,,0.401,
E87_0_401,,,0.401
E92_3_524,3.524,,
E122_6_809,6.809,,
E99_7_369,7.369,,
E90_3_605,,,3.605
E13_2_483,2.483,,
E118_2_403,,,2.403
E52_6_168,6.168,,
E63_5_287,5.287,,
E4_0_16,0.16,,
E106_3_765,,,3.765
E91_4_245,,4.245,
E4_2_323,2.323,,
E87_1_602,,,1.602
E82_5_207,,,5.207
E79_7_129,,,7.129
E22_1_362,1.362,,
E121_6_568,6.568,,
E115_7_129,,7.129,
E110_1_121,,1.121,
E118_6_488,,,6.488
E22_7_85,7.85,,
E34_3_925,,,3.925
E45_6_168,,6.168,
E30_6_408,,6.408,
E32_7_129,,7.129,
E49_4_646,,,4.646
E50_0_801,,0.801,
E37_7_449,,,7.449
E109_2_083,,2.083,
E12_4_966,,,4.966
E60_5_927,,5.927,
E92_1_121,1.121,,
E9_0_561,,0.561,
E79_3_124,,,3.124
E10_1_121,1.121,,
E87_0_16,,,0.16
E20_7_93,7.93,,
E102_0_561,0.561,,
E56_2_323,2.323,,
E144_4_566,,,4.566
E49_7_369,,,7.369
E109_7_129,,7.129,
E29_7_209,7.209,,
E110_3_765,,3.765,
E87_4_245,,,4.245
E106_5_847,,,5.847
E134_2_243,,,2.243
E66_4_085,4.085,,
E16_5_046,,,5.046
E132_3_364,,,3.364
E14_6_088,6.088,,
E3_0_961,,0.961,
E4_4_646,4.646,,
E7_0_481,,,0.481
E109_0_24,,0.24,
E132_2_643,,,2.643
E144_1_682,,,1.682
E72_6_168,,,6.168
E40_4_806,,,4.806
E4_6_969,6.969,,
E49_7_77,,,7.77
E103_4_085,,4.085,
E97_2_403,,2.403,
E42_0_0,0.0,,
E82_2_964,,,2.964
E111_6_328,,,6.328
E33_1_762,,1.762,
E37_6_648,,,6.648
E107_3_524,,3.524,
