,PseudoTime0,PseudoTime1,PseudoTime2
E144_1_602,,,1.602
E97_0_881,,0.881,
E84_1_842,1.842,,
E138_5_607,,5.607,
E75_2_563,,,2.563
E140_5_126,5.126,,
E118_3_925,,,3.925
E140_7_529,7.529,,
E96_5_847,,,5.847
E6_4_886,4.886,,
E95_0_641,0.641,,
E30_7_449,,7.449,
E5_0_561,,,0.561
E93_2_083,,,2.083
E132_2_483,,,2.483
E56_0_08,0.08,,
E84_4_165,4.165,,
E95_2_483,2.483,,
E12_3_204,,,3.204
E77_4_325,,,4.325
E2_0_641,,,0.641
E84_2_003,2.003,,
E3_4_646,,4.646,
E39_3_524,,3.524,
E10_6_568,6.568,,
E30_1_762,,1.762,
E80_0_561,,0.561,
E21_3_845,,,3.845
E100_6_248,,6.248,
E12_0_24,,,0.24
E149_3_444,,,3.444
E70_1_362,,,1.362
E135_3_605,,,3.605
E19_4_325,,4.325,
E122_3_124,3.124,,
E16_2_884,,,2.884
E149_3_284,,,3.284
E44_6_809,,,6.809
E43_0_801,,0.801,
E75_1_442,,,1.442
E22_1_602,1.602,,
E95_7_93,7.93,,
E89_6_969,,,6.969
E49_1_762,,,1.762
E84_7_369,7.369,,
E89_2_723,,,2.723
E24_1_762,,,1.762
E2_0_401,,,0.401
E80_1_762,,1.762,
E140_1_842,1.842,,
E24_6_728,,,6.728
E140_5_367,5.367,,
E129_0_881,0.881,,
E136_3_925,3.925,,
E118_7_77,,,7.77
E129_2_723,2.723,,
E40_2_003,,,2.003
E36_2_083,,2.083,
E24_1_121,,,1.121
E89_3_765,,,3.765
E100_6_408,,6.408,
E34_7_129,,,7.129
E136_3_685,3.685,,
E45_2_563,,2.563,
E16_5_687,,,5.687
E118_6_809,,,6.809
E86_3_204,,,3.204
E16_4_646,,,4.646
E50_3_124,,3.124,
E36_0_881,,0.881,
E52_6_648,6.648,,
E63_5_687,5.687,,
E28_0_641,,0.641,
E4_5_447,5.447,,
E135_6_568,,,6.568
E91_6_809,,6.809,
E93_1_522,,,1.522
E90_6_969,,,6.969
E70_4_726,,,4.726
E60_5_927,,5.927,
E29_7_369,7.369,,
E37_7_449,,,7.449
E25_3_845,,,3.845
E61_3_364,,3.364,
E129_4_966,4.966,,
E89_1_922,,,1.922
E54_7_129,,,7.129
E73_0_24,,0.24,
E110_7_129,,7.129,
E115_7_529,,7.529,
E4_0_801,0.801,,
E99_7_61,7.61,,
E28_2_083,,2.083,
E89_6_008,,,6.008
E98_0_801,0.801,,
E96_6_328,,,6.328
E58_4_245,4.245,,
E115_7_69,,7.69,
E84_6_168,6.168,,
E75_1_602,,,1.602
E144_0_641,,,0.641
E72_1_362,,,1.362
E54_1_121,,,1.121
E139_7_93,7.93,,
E47_0_721,0.721,,
E56_1_041,1.041,,
E5_5_447,,,5.447
E144_0_16,,,0.16
E29_5_447,5.447,,
E139_1_202,1.202,,
E63_7_61,7.61,,
E106_2_163,,,2.163
E125_4_085,,,4.085
E31_4_486,,4.486,
E134_5_687,,,5.687
E111_2_323,,,2.323
E143_6_408,6.408,,
E28_5_046,,5.046,
E53_6_969,,6.969,
E112_3_845,,3.845,
E54_3_685,,,3.685
E107_3_925,,3.925,
E90_1_041,,,1.041
E139_5_287,5.287,,
E13_2_083,2.083,,
E106_0_481,,,0.481
E30_3_284,,3.284,
E110_6_408,,6.408,
E36_7_529,,7.529,
E12_4_486,,,4.486
E95_6_889,6.889,,
E74_2_723,,2.723,
E106_0_721,,,0.721
E143_3_204,3.204,,
E130_1_682,,1.682,
E86_2_243,,,2.243
E91_2_804,,2.804,
E140_2_563,2.563,,
E47_3_284,3.284,,
E9_1_682,,1.682,
E87_1_522,,,1.522
E34_4_325,,,4.325
E147_3_925,3.925,,
E79_7_93,,,7.93
E14_0_801,0.801,,
E117_0_0,,0.0,
E138_2_723,,2.723,
E40_7_129,,,7.129
E110_4_646,,4.646,
E45_7_209,,7.209,
E140_1_202,1.202,,
E78_7_77,7.77,,
E52_5_527,5.527,,
E72_4_325,,,4.325
E81_5_847,,,5.847
E37_1_362,,,1.362
E9_5_927,,5.927,
E109_5_287,,5.287,
E135_5_367,,,5.367
E97_6_008,,6.008,
E16_5_046,,,5.046
E54_1_682,,,1.682
E100_4_486,,4.486,
E30_3_044,,3.044,
E47_0_0,0.0,,
E107_3_845,,3.845,
E32_6_088,,6.088,
E34_3_524,,,3.524
E31_1_762,,1.762,
E40_5_207,,,5.207
E100_4_966,,4.966,
E110_5_207,,5.207,
E117_6_488,,6.488,
E27_2_723,,2.723,
E129_1_762,1.762,,
E66_2_163,2.163,,
E28_4_886,,4.886,
E89_5_527,,,5.527
E46_3_605,3.605,,
E108_4_005,,4.005,
E134_1_282,,,1.282
E98_7_85,7.85,,
E83_1_362,1.362,,
E42_6_568,6.568,,
E13_6_809,6.809,,
E81_4_726,,,4.726
E7_1_762,,,1.762
E73_6_088,,6.088,
E79_0_16,,,0.16
E125_1_121,,,1.121
E136_2_884,2.884,,
E42_0_721,0.721,,
E46_2_723,2.723,,
E78_1_602,1.602,,
E61_2_003,,2.003,
E30_4_406,,4.406,
E149_5_207,,,5.207
E108_0_24,,0.24,
E74_3_364,,3.364,
E45_3_524,,3.524,
E130_6_168,,6.168,
E36_4_165,,4.165,
E83_7_77,7.77,,
E2_3_364,,,3.364
E145_0_0,0.0,,
E138_0_641,,0.641,
E25_0_16,,,0.16
E9_5_287,,5.287,
E66_0_721,0.721,,
E113_6_728,6.728,,
E29_5_767,5.767,,
E50_1_682,,1.682,
E53_1_282,,1.282,
E109_1_362,,1.362,
E52_3_925,3.925,,
E4_1_121,1.121,,
E143_2_563,2.563,,
E95_1_362,1.362,,
E129_3_284,3.284,,
E32_0_0,,0.0,
E61_6_328,,6.328,
E73_2_563,,2.563,
E10_1_922,1.922,,
E49_5_207,,,5.207
E110_6_248,,6.248,
E56_5_447,5.447,,
E112_2_083,,2.083,
E60_1_282,,1.282,
E3_0_24,,0.24,
E43_3_685,,3.685,
E115_0_401,,0.401,
E29_3_605,3.605,,
E63_2_964,2.964,,
E70_3_124,,,3.124
E113_0_641,0.641,,
E60_7_449,,7.449,
E9_7_77,,7.77,
E42_5_927,5.927,,
E9_5_367,,5.367,
E84_3_765,3.765,,
E33_0_721,,0.721,
E79_6_248,,,6.248
E44_4_165,,,4.165
E78_2_163,2.163,,
E68_5_207,5.207,,
E87_4_406,,,4.406
E107_3_765,,3.765,
E132_4_165,,,4.165
E81_4_165,,,4.165
E102_4_646,4.646,,
E135_6_408,,,6.408
E20_5_927,5.927,,
E66_3_524,3.524,,
E122_7_61,7.61,,
E10_1_602,1.602,,
E109_6_088,,6.088,
E56_0_721,0.721,,
E107_5_527,,5.527,
E5_5_287,,,5.287
E31_3_765,,3.765,
E43_7_369,,7.369,
E7_6_568,,,6.568
E125_2_964,,,2.964
E12_0_0,,,0.0
E86_5_126,,,5.126
E84_0_32,0.32,,
E9_0_961,,0.961,
E143_4_005,4.005,,
E143_6_168,6.168,,
E93_7_69,,,7.69
E54_6_889,,,6.889
E108_0_16,,0.16,
E121_1_041,1.041,,
E121_6_328,6.328,,
E130_3_124,,3.124,
E114_2_323,,,2.323
E4_2_403,2.403,,
E89_5_447,,,5.447
E44_2_964,,,2.964
E145_0_08,0.08,,
E74_6_648,,6.648,
E146_7_049,,7.049,
E136_6_248,6.248,,
E81_4_806,,,4.806
E100_2_243,,2.243,
E4_4_245,4.245,,
E36_7_049,,7.049,
E28_2_483,,2.483,
E86_7_93,,,7.93
E37_7_77,,,7.77
E143_0_24,0.24,,
E83_6_248,6.248,,
E145_7_85,7.85,,
E107_4_085,,4.085,
E92_6_568,6.568,,
E130_6_088,,6.088,
E62_4_245,,4.245,
E32_0_401,,0.401,
E60_7_289,,7.289,
E34_4_806,,,4.806
E16_4_886,,,4.886
E43_4_005,,4.005,
E63_7_77,7.77,,
E73_2_003,,2.003,
E147_6_408,6.408,,
E5_5_607,,,5.607
E98_3_524,3.524,,
E109_2_403,,2.403,
E147_3_204,3.204,,
E80_7_77,,7.77,
E45_0_881,,0.881,
E61_2_403,,2.403,
E112_7_529,,7.529,
E110_5_046,,5.046,
E111_0_401,,,0.401
E91_2_323,,2.323,
E5_1_922,,,1.922
E37_6_408,,,6.408
E145_1_041,1.041,,
E86_4_486,,,4.486
E108_7_529,,7.529,
E7_6_408,,,6.408
E25_2_163,,,2.163
E149_3_124,,,3.124
E20_2_964,2.964,,
E12_0_481,,,0.481
E30_1_522,,1.522,
E144_6_248,,,6.248
E128_7_93,,7.93,
E136_0_16,0.16,,
E66_3_845,3.845,,
E68_5_527,5.527,,
E62_6_328,,6.328,
E140_7_77,7.77,,
E138_3_605,,3.605,
E100_4_325,,4.325,
E90_5_767,,,5.767
E83_1_282,1.282,,
E145_3_605,3.605,,
E7_3_284,,,3.284
E66_7_049,7.049,,
E100_0_24,,0.24,
E87_7_77,,,7.77
E12_2_964,,,2.964
E96_7_93,,,7.93
E97_1_842,,1.842,
E44_4_886,,,4.886
E128_0_881,,0.881,
E117_1_922,,1.922,
E110_5_767,,5.767,
E109_7_369,,7.369,
E73_7_449,,7.449,
E100_3_524,,3.524,
E136_2_323,2.323,,
E33_6_809,,6.809,
E28_1_041,,1.041,
E147_3_044,3.044,,
E20_3_044,3.044,,
E33_0_0,,0.0,
E33_0_881,,0.881,
E9_3_524,,3.524,
E27_6_648,,6.648,
E28_7_369,,7.369,
E32_2_804,,2.804,
E96_3_124,,,3.124
E75_0_401,,,0.401
E68_1_362,1.362,,
E95_6_568,6.568,,
E103_2_003,,2.003,
E96_3_685,,,3.685
E49_2_083,,,2.083
E87_3_124,,,3.124
E115_3_204,,3.204,
E109_7_69,,7.69,
E111_5_046,,,5.046
E60_1_202,,1.202,
E130_5_527,,5.527,
E34_0_16,,,0.16
E56_4_245,4.245,,
E5_1_602,,,1.602
E31_3_124,,3.124,
E90_2_723,,,2.723
E31_2_403,,2.403,
E36_7_369,,7.369,
E121_2_083,2.083,,
E112_2_563,,2.563,
E47_2_163,2.163,,
E58_2_563,2.563,,
E78_3_364,3.364,,
E134_7_289,,,7.289
E106_6_488,,,6.488
E62_2_323,,2.323,
E90_7_129,,,7.129
E138_5_847,,5.847,
E100_4_726,,4.726,
E96_7_61,,,7.61
E19_0_561,,0.561,
E114_4_245,,,4.245
E84_3_444,3.444,,
E52_4_085,4.085,,
E89_0_801,,,0.801
E2_2_884,,,2.884
E82_2_643,,,2.643
E32_1_282,,1.282,
E145_0_721,0.721,,
E72_6_568,,,6.568
E75_4_806,,,4.806
E143_2_403,2.403,,
E19_5_927,,5.927,
E144_1_682,,,1.682
E24_2_884,,,2.884
E144_5_367,,,5.367
E58_2_003,2.003,,
E139_1_041,1.041,,
E33_7_369,,7.369,
E74_5_287,,5.287,
E34_3_124,,,3.124
E45_6_248,,6.248,
E16_0_08,,,0.08
E106_2_083,,,2.083
E108_5_287,,5.287,
E61_1_362,,1.362,
E98_6_488,6.488,,
E93_1_922,,,1.922
E54_2_884,,,2.884
E106_1_602,,,1.602
E7_1_842,,,1.842
E44_0_881,,,0.881
E13_5_367,5.367,,
E149_3_204,,,3.204
E16_3_524,,,3.524
E107_7_93,,7.93,
E113_0_32,0.32,,
E122_5_847,5.847,,
E72_1_682,,,1.682
E9_1_121,,1.121,
E113_0_721,0.721,,
E107_0_641,,0.641,
E149_2_964,,,2.964
E87_3_925,,,3.925
E63_6_168,6.168,,
E147_1_682,1.682,,
E113_1_121,1.121,,
E111_0_0,,,0.0
E89_6_088,,,6.088
E82_4_806,,,4.806
E10_5_607,5.607,,
E54_0_08,,,0.08
E107_4_566,,4.566,
E15_7_289,,7.289,
E135_7_449,,,7.449
E30_3_364,,3.364,
E80_2_163,,2.163,
E113_7_129,7.129,,
E108_1_522,,1.522,
E39_4_005,,4.005,
E42_5_767,5.767,,
E136_1_442,1.442,,
E39_3_845,,3.845,
E80_3_124,,3.124,
E129_6_648,6.648,,
E79_2_163,,,2.163
E58_1_442,1.442,,
E80_6_969,,6.969,
E143_1_442,1.442,,
E81_3_605,,,3.605
E147_0_08,0.08,,
E73_2_483,,2.483,
E139_6_488,6.488,,
E109_7_289,,7.289,
E83_0_641,0.641,,
E109_6_248,,6.248,
E28_2_643,,2.643,
E82_3_524,,,3.524
E33_7_049,,7.049,
E113_3_044,3.044,,
E110_3_204,,3.204,
E93_6_008,,,6.008
E4_0_561,0.561,,
E125_3_925,,,3.925
E140_5_847,5.847,,
E110_6_889,,6.889,
E81_6_008,,,6.008
E134_0_961,,,0.961
E139_3_204,3.204,,
E114_5_527,,,5.527
E130_1_121,,1.121,
E13_4_886,4.886,,
E9_2_403,,2.403,
E27_5_046,,5.046,
E47_7_529,7.529,,
E83_0_961,0.961,,
E61_0_16,,0.16,
E14_0_32,0.32,,
E43_6_889,,6.889,
E27_4_646,,4.646,
E49_3_605,,,3.605
E140_6_728,6.728,,
E68_5_126,5.126,,
E39_0_561,,0.561,
E81_3_284,,,3.284
E33_7_61,,7.61,
E13_3_284,3.284,,
E110_0_641,,0.641,
E6_1_762,1.762,,
E145_4_245,4.245,,
E96_3_845,,,3.845
E139_2_563,2.563,,
E43_2_643,,2.643,
E2_6_728,,,6.728
E16_6_168,,,6.168
E145_5_767,5.767,,
E13_7_369,7.369,,
E3_6_408,,6.408,
E61_2_163,,2.163,
E84_1_121,1.121,,
E118_7_61,,,7.61
E77_6_568,,,6.568
E47_6_969,6.969,,
E78_4_886,4.886,,
E87_2_243,,,2.243
E9_4_325,,4.325,
E99_6_088,6.088,,
E30_5_447,,5.447,
E3_1_041,,1.041,
E95_3_605,3.605,,
E3_1_282,,1.282,
E29_7_85,7.85,,
E6_1_121,1.121,,
E99_6_568,6.568,,
E30_4_245,,4.245,
E117_2_403,,2.403,
E93_6_328,,,6.328
E60_7_93,,7.93,
E83_3_765,3.765,,
E112_0_481,,0.481,
E4_6_168,6.168,,
E72_0_16,,,0.16
E139_1_522,1.522,,
E68_6_889,6.889,,
E81_6_168,,,6.168
E143_6_648,6.648,,
E50_2_483,,2.483,
E103_2_483,,2.483,
E39_5_287,,5.287,
E61_6_088,,6.088,
E47_3_524,3.524,,
E9_1_602,,1.602,
E70_1_121,,,1.121
E28_6_568,,6.568,
E74_0_721,,0.721,
E4_5_687,5.687,,
E147_4_165,4.165,,
E9_6_728,,6.728,
E63_1_602,1.602,,
E100_7_529,,7.529,
E36_2_003,,2.003,
E130_2_804,,2.804,
E75_1_682,,,1.682
E42_1_202,1.202,,
E46_1_121,1.121,,
E10_6_088,6.088,,
E60_3_765,,3.765,
E72_7_209,,,7.209
E138_1_282,,1.282,
E118_1_682,,,1.682
E89_0_881,,,0.881
E90_3_284,,,3.284
E21_6_168,,,6.168
E108_4_406,,4.406,
E39_7_61,,7.61,
E129_0_32,0.32,,
E90_0_08,,,0.08
E139_0_08,0.08,,
E130_6_568,,6.568,
E36_5_207,,5.207,
E43_0_08,,0.08,
E61_5_287,,5.287,
E106_7_77,,,7.77
E113_3_685,3.685,,
E91_6_248,,6.248,
E106_1_202,,,1.202
E96_5_287,,,5.287
E13_1_282,1.282,,
E143_3_925,3.925,,
E122_1_682,1.682,,
E145_4_165,4.165,,
E56_6_728,6.728,,
E47_7_449,7.449,,
E31_6_889,,6.889,
E86_7_85,,,7.85
E114_4_325,,,4.325
E31_4_566,,4.566,
E36_3_364,,3.364,
E112_5_447,,5.447,
E97_2_163,,2.163,
E74_0_32,,0.32,
E138_6_568,,6.568,
E80_7_049,,7.049,
E110_3_845,,3.845,
E28_7_449,,7.449,
E92_3_685,3.685,,
E77_4_726,,,4.726
E96_7_449,,,7.449
E149_2_804,,,2.804
E145_1_362,1.362,,
E81_1_121,,,1.121
E68_7_61,7.61,,
E138_1_762,,1.762,
E83_0_24,0.24,,
E138_4_005,,4.005,
E15_5_126,,5.126,
E44_3_925,,,3.925
E24_0_32,,,0.32
E5_0_961,,,0.961
E142_2_403,2.403,,
E10_4_566,4.566,,
E9_7_85,,7.85,
E52_6_728,6.728,,
E113_1_202,1.202,,
E6_7_85,7.85,,
E108_1_442,,1.442,
E47_0_401,0.401,,
E87_1_041,,,1.041
E74_5_927,,5.927,
E117_6_728,,6.728,
E30_2_243,,2.243,
E66_3_444,3.444,,
E149_1_041,,,1.041
E99_7_85,7.85,,
E144_2_964,,,2.964
E139_1_121,1.121,,
E114_6_648,,,6.648
E63_6_889,6.889,,
E39_7_129,,7.129,
E74_4_085,,4.085,
E130_5_607,,5.607,
E115_2_723,,2.723,
E25_0_401,,,0.401
E107_3_124,,3.124,
E121_5_367,5.367,,
E13_0_481,0.481,,
E135_5_207,,,5.207
E12_0_881,,,0.881
E115_7_049,,7.049,
E136_1_922,1.922,,
E56_4_966,4.966,,
E147_5_367,5.367,,
E84_0_721,0.721,,
E45_2_403,,2.403,
E22_7_129,7.129,,
E30_4_486,,4.486,
E54_7_93,,,7.93
E34_2_804,,,2.804
E89_1_041,,,1.041
E45_2_243,,2.243,
E40_2_964,,,2.964
E118_1_202,,,1.202
E4_2_563,2.563,,
E97_1_922,,1.922,
E112_3_204,,3.204,
E87_6_168,,,6.168
E95_3_685,3.685,,
E46_6_889,6.889,,
E2_7_85,,,7.85
E6_4_486,4.486,,
E98_0_24,0.24,,
E121_1_522,1.522,,
E109_4_726,,4.726,
E90_4_726,,,4.726
E15_2_083,,2.083,
E1_4_245,4.245,,
E145_5_046,5.046,,
E140_1_362,1.362,,
E107_1_442,,1.442,
E12_5_447,,,5.447
E3_7_449,,7.449,
E58_5_046,5.046,,
E112_1_282,,1.282,
E28_4_646,,4.646,
E112_0_16,,0.16,
E115_1_762,,1.762,
E134_2_083,,,2.083
E122_0_881,0.881,,
E47_3_444,3.444,,
E50_1_602,,1.602,
E93_6_408,,,6.408
E12_2_483,,,2.483
E118_6_088,,,6.088
E13_3_364,3.364,,
E15_4_085,,4.085,
E122_6_488,6.488,,
E32_3_605,,3.605,
E14_4_486,4.486,,
E112_3_925,,3.925,
E27_0_0,,0.0,
E31_5_367,,5.367,
E79_6_728,,,6.728
E9_4_726,,4.726,
E121_4_325,4.325,,
E97_7_93,,7.93,
E125_1_842,,,1.842
E80_1_121,,1.121,
E145_4_406,4.406,,
E14_2_323,2.323,,
E45_3_685,,3.685,
E89_1_762,,,1.762
E82_2_163,,,2.163
E61_7_289,,7.289,
E1_6_328,6.328,,
E4_4_726,4.726,,
E10_7_369,7.369,,
E52_6_568,6.568,,
E32_3_765,,3.765,
E144_7_85,,,7.85
E22_5_046,5.046,,
E34_7_61,,,7.61
E7_2_804,,,2.804
E31_0_561,,0.561,
E7_1_041,,,1.041
E2_5_927,,,5.927
E79_0_561,,,0.561
E34_4_886,,,4.886
E79_6_088,,,6.088
E46_0_32,0.32,,
E140_3_124,3.124,,
E98_4_486,4.486,,
E146_6_248,,6.248,
E19_2_163,,2.163,
E21_5_687,,,5.687
E113_6_168,6.168,,
E34_7_93,,,7.93
E75_5_607,,,5.607
E145_3_524,3.524,,
E20_6_969,6.969,,
E62_4_726,,4.726,
E3_4_245,,4.245,
E54_2_964,,,2.964
E115_3_765,,3.765,
E56_7_049,7.049,,
E113_4_165,4.165,,
E47_3_685,3.685,,
E118_0_0,,,0.0
E12_6_728,,,6.728
E112_6_728,,6.728,
E68_4_566,4.566,,
E102_7_61,7.61,,
E49_6_969,,,6.969
E73_7_85,,7.85,
E5_0_08,,,0.08
E143_1_121,1.121,,
E107_1_602,,1.602,
E31_0_0,,0.0,
E107_5_126,,5.126,
E16_2_723,,,2.723
E142_0_721,0.721,,
E53_6_728,,6.728,
E39_0_24,,0.24,
E68_7_77,7.77,,
E113_3_124,3.124,,
E114_7_77,,,7.77
E75_1_041,,,1.041
E132_5_207,,,5.207
E61_4_406,,4.406,
E102_0_721,0.721,,
E7_2_884,,,2.884
E99_4_566,4.566,,
E24_6_168,,,6.168
E79_6_488,,,6.488
E86_3_524,,,3.524
E72_7_289,,,7.289
E63_5_367,5.367,,
E3_3_044,,3.044,
E3_1_602,,1.602,
E43_0_641,,0.641,
E147_7_93,7.93,,
E83_0_401,0.401,,
E92_2_003,2.003,,
E87_5_046,,,5.046
E33_6_728,,6.728,
E21_5_847,,,5.847
E80_1_202,,1.202,
E98_5_287,5.287,,
E93_1_602,,,1.602
E145_2_884,2.884,,
E58_4_886,4.886,,
E93_5_126,,,5.126
E7_3_044,,,3.044
E72_4_646,,,4.646
E102_7_129,7.129,,
E78_0_0,0.0,,
E111_3_845,,,3.845
E86_2_483,,,2.483
E37_1_682,,,1.682
E16_0_481,,,0.481
E54_5_126,,,5.126
E32_2_884,,2.884,
E96_0_801,,,0.801
E142_7_61,7.61,,
E80_2_563,,2.563,
E44_3_765,,,3.765
E29_5_287,5.287,,
E44_1_282,,,1.282
E91_2_483,,2.483,
E135_2_323,,,2.323
E46_2_003,2.003,,
E29_0_0,0.0,,
E96_1_682,,,1.682
E60_0_721,,0.721,
E111_1_602,,,1.602
E45_5_207,,5.207,
E95_0_801,0.801,,
E56_1_121,1.121,,
E113_5_046,5.046,,
E99_4_646,4.646,,
E73_2_163,,2.163,
E93_6_168,,,6.168
E14_6_728,6.728,,
E32_1_041,,1.041,
E98_4_085,4.085,,
E145_5_607,5.607,,
