,PseudoTime0,PseudoTime1,PseudoTime2,PseudoTime3
E99_4_406,,,4.406,
E11_4_245,,,4.245,
E71_4_646,4.646,,,
E119_7_449,,7.449,,
E113_1_762,,,1.762,
E120_7_049,,,7.049,
E117_3_364,3.364,,,
E108_2_563,2.563,,,
E144_6_728,,,6.728,
E91_6_168,,,6.168,
E65_5_927,,,,5.927
E6_6_088,6.088,,,
E145_1_922,,,1.922,
E62_2_163,,,,2.163
E136_1_922,1.922,,,
E98_6_969,,,6.969,
E114_0_561,0.561,,,
E13_0_641,0.641,,,
E16_7_61,7.61,,,
E25_3_284,3.284,,,
E146_1_041,1.041,,,
E48_0_961,,,0.961,
E19_3_444,,,3.444,
E66_3_765,,,3.765,
E65_2_723,,,,2.723
E136_2_323,2.323,,,
E53_6_728,6.728,,,
E4_4_325,,,4.325,
E115_2_723,2.723,,,
E121_4_085,,4.085,,
E27_0_961,,,0.961,
E93_1_121,1.121,,,
E50_5_207,,,5.207,
E6_5_447,5.447,,,
E80_2_643,,2.643,,
E122_1_362,1.362,,,
E148_0_481,,,0.481,
E13_0_721,0.721,,,
E17_2_003,2.003,,,
E132_0_481,,0.481,,
E139_3_925,3.925,,,
E114_3_044,3.044,,,
E27_6_809,,,6.809,
E148_4_325,,,4.325,
E25_4_325,4.325,,,
E73_4_245,,,4.245,
E25_3_364,3.364,,,
E102_2_723,,2.723,,
E8_6_889,,,6.889,
E81_1_602,1.602,,,
E93_4_005,4.005,,,
E114_5_527,5.527,,,
E123_5_447,,,5.447,
E141_4_806,4.806,,,
E37_1_041,,,1.041,
E83_1_202,,,1.202,
E72_0_561,,,0.561,
E7_0_401,,,,0.401
E21_7_93,7.93,,,
E2_3_605,,,,3.605
E129_2_884,,,2.884,
E140_1_762,,,1.762,
E57_5_287,5.287,,,
E25_0_641,0.641,,,
E123_5_927,,,5.927,
E88_3_444,,3.444,,
E57_6_728,6.728,,,
E50_4_646,,,4.646,
E96_7_049,7.049,,,
E122_0_641,0.641,,,
E21_7_289,7.289,,,
E24_7_289,,,7.289,
E65_1_682,,,,1.682
E108_6_889,6.889,,,
E148_5_767,,,5.767,
E10_4_085,,,4.085,
E75_0_881,,,0.881,
E28_6_088,,,6.088,
E58_5_527,5.527,,,
E57_2_323,2.323,,,
E53_0_401,0.401,,,
E123_5_527,,,5.527,
E50_4_486,,,4.486,
E138_1_121,,,1.121,
E81_0_16,0.16,,,
E123_6_809,,,6.809,
E88_7_93,,7.93,,
E106_3_605,3.605,,,
E62_5_607,,,,5.607
E19_7_529,,,7.529,
E58_0_881,0.881,,,
E117_0_481,0.481,,,
E138_4_486,,,4.486,
E4_6_168,,,6.168,
E99_7_85,,,7.85,
E50_4_566,,,4.566,
E7_7_369,,,,7.369
E72_7_61,,,7.61,
E25_5_367,5.367,,,
E140_2_083,,,2.083,
E130_6_008,6.008,,,
E11_5_527,,,5.527,
E45_3_444,,,,3.444
E144_4_005,,,4.005,
E30_6_088,,,6.088,
E132_3_444,,3.444,,
E137_6_248,,,6.248,
E130_3_204,3.204,,,
E44_0_0,,,0.0,
E74_2_643,2.643,,,
E104_1_442,,,1.442,
E127_4_886,,,4.886,
E23_6_889,,,6.889,
E146_6_328,6.328,,,
E29_1_282,1.282,,,
E129_7_61,,,7.61,
E126_0_16,,,0.16,
E95_3_204,3.204,,,
E106_3_364,3.364,,,
E31_7_209,,,7.209,
E75_1_202,,,1.202,
E50_0_481,,,0.481,
E57_6_168,6.168,,,
E35_0_401,,,,0.401
E130_5_767,5.767,,,
E31_4_966,,,4.966,
E78_2_723,,,2.723,
E138_4_005,,,4.005,
E60_6_088,,,6.088,
E66_5_687,,,5.687,
E20_0_08,0.08,,,
E127_5_927,,,5.927,
E33_2_964,,,2.964,
E137_0_881,,,0.881,
E121_1_922,,1.922,,
E85_1_282,,,1.282,
E1_0_961,,,0.961,
E38_2_483,,,,2.483
E113_6_248,,,6.248,
E22_5_447,5.447,,,
E81_2_003,2.003,,,
E124_5_607,5.607,,,
E46_5_126,,,5.126,
E98_7_61,,,7.61,
E148_3_605,,,3.605,
E80_4_325,,4.325,,
E85_2_163,,,2.163,
E146_7_61,7.61,,,
E75_2_804,,,2.804,
E14_3_204,,3.204,,
E115_1_842,1.842,,,
E10_0_481,,,0.481,
E146_6_889,6.889,,,
E29_1_442,1.442,,,
E58_5_447,5.447,,,
E85_0_801,,,0.801,
E66_3_605,,,3.605,
E46_1_682,,,1.682,
E24_2_804,,,2.804,
E45_7_93,,,,7.93
E82_7_69,,7.69,,
E126_6_969,,,6.969,
E141_2_083,2.083,,,
E47_0_16,,,0.16,
E50_2_403,,,2.403,
E22_0_801,0.801,,,
E65_7_529,,,,7.529
E23_7_289,,,7.289,
E60_3_685,,,3.685,
E32_7_85,,7.85,,
E65_0_641,,,,0.641
E113_4_325,,,4.325,
E117_7_049,7.049,,,
E104_5_207,,,5.207,
E107_0_24,,,0.24,
E57_1_922,1.922,,,
E144_0_24,,,0.24,
E48_3_044,,,3.044,
E133_1_762,1.762,,,
E66_6_088,,,6.088,
E124_5_046,5.046,,,
E74_5_927,5.927,,,
E25_0_401,0.401,,,
E146_7_289,7.289,,,
E47_0_0,,,0.0,
E115_6_568,6.568,,,
E127_5_527,,,5.527,
E33_4_245,,,4.245,
E140_4_005,,,4.005,
E146_4_966,4.966,,,
E74_1_922,1.922,,,
E102_2_964,,2.964,,
E6_5_207,5.207,,,
E115_7_69,7.69,,,
E1_7_77,,,7.77,
E146_2_243,2.243,,,
E23_3_845,,,3.845,
E8_2_804,,,2.804,
E78_1_121,,,1.121,
E133_5_847,5.847,,,
E4_7_049,,,7.049,
E72_3_284,,,3.284,
E88_6_568,,6.568,,
E117_1_602,1.602,,,
E31_2_483,,,2.483,
E85_2_964,,,2.964,
E45_3_925,,,,3.925
E83_5_767,,,5.767,
E110_2_964,,,2.964,
E117_2_804,2.804,,,
E136_1_041,1.041,,,
E90_6_809,,,6.809,
E18_3_925,3.925,,,
E141_7_289,7.289,,,
E24_0_481,,,0.481,
E84_7_61,,,,7.61
E130_7_289,7.289,,,
E74_0_32,0.32,,,
E16_6_008,6.008,,,
E7_3_364,,,,3.364
E146_6_008,6.008,,,
E79_1_922,,,,1.922
E57_1_041,1.041,,,
E73_7_93,,,7.93,
E61_2_643,,2.643,,
E132_1_522,,1.522,,
E132_3_685,,3.685,,
E117_6_889,6.889,,,
E82_0_0,,0.0,,
E89_0_24,,,0.24,
E10_3_685,,,3.685,
E136_7_209,7.209,,,
E13_3_845,3.845,,,
E102_1_282,,1.282,,
E55_6_648,,,6.648,
E25_5_527,5.527,,,
E17_6_248,6.248,,,
E7_4_005,,,,4.005
E82_7_289,,7.289,,
E8_7_85,,,7.85,
E119_6_088,,6.088,,
E7_0_961,,,,0.961
E57_5_447,5.447,,,
E74_2_563,2.563,,,
E49_7_69,,,7.69,
E105_7_049,,,7.049,
E96_6_088,6.088,,,
E92_2_723,,,2.723,
E141_1_041,1.041,,,
E82_2_723,,2.723,,
E14_5_207,,5.207,,
E30_1_762,,,1.762,
E57_1_762,1.762,,,
E31_3_765,,,3.765,
E82_0_881,,0.881,,
E68_0_881,,0.881,,
E93_0_561,0.561,,,
E119_3_204,,3.204,,
