,PseudoTime0,PseudoTime1,PseudoTime2
E62_0_481,,0.481,
E6_1_522,1.522,,
E60_1_842,,1.842,
E3_3_765,,3.765,
E95_1_202,1.202,,
E146_4_085,,4.085,
E111_1_762,,,1.762
E27_2_403,,2.403,
E122_6_408,6.408,,
E1_3_685,3.685,,
E58_1_041,1.041,,
E5_7_93,,,7.93
E49_0_801,,,0.801
E73_6_008,,6.008,
E78_4_966,4.966,,
E93_1_922,,,1.922
E75_1_522,,,1.522
E89_7_289,,,7.289
E13_7_129,7.129,,
E134_6_488,,,6.488
E82_4_165,,,4.165
E83_2_163,2.163,,
E36_5_207,,5.207,
E136_0_16,0.16,,
E110_0_721,,0.721,
E117_6_969,,6.969,
E81_2_483,,,2.483
E122_6_008,6.008,,
E80_3_044,,3.044,
E1_3_124,3.124,,
E58_6_728,6.728,,
E90_0_401,,,0.401
E9_4_165,,4.165,
E89_2_643,,,2.643
E32_2_804,,2.804,
E34_5_927,,,5.927
E29_7_049,7.049,,
E22_2_403,2.403,,
E10_6_328,6.328,,
E139_2_884,2.884,,
E7_3_204,,,3.204
E27_1_682,,1.682,
E113_2_483,2.483,,
E82_2_884,,,2.884
E99_0_561,0.561,,
E20_5_447,5.447,,
E132_1_682,,,1.682
E149_2_483,,,2.483
E138_2_483,,2.483,
E10_2_243,2.243,,
E138_6_889,,6.889,
E139_0_401,0.401,,
E45_6_648,,6.648,
E49_7_529,,,7.529
E121_3_284,3.284,,
E32_5_527,,5.527,
E100_1_041,,1.041,
E16_6_088,,,6.088
E113_7_61,7.61,,
E103_7_85,,7.85,
E97_5_767,,5.767,
E28_2_483,,2.483,
E80_6_969,,6.969,
E93_3_284,,,3.284
E136_7_209,7.209,,
E75_0_801,,,0.801
E78_7_449,7.449,,
E112_4_486,,4.486,
E144_1_442,,,1.442
E72_5_687,,,5.687
E70_4_566,,,4.566
E16_3_444,,,3.444
E43_3_605,,3.605,
E122_5_367,5.367,,
E95_7_61,7.61,,
E39_3_845,,3.845,
E74_1_602,,1.602,
E72_2_083,,,2.083
E125_0_32,,,0.32
E87_4_245,,,4.245
E19_4_806,,4.806,
E7_2_723,,,2.723
E139_6_488,6.488,,
E144_2_083,,,2.083
E58_7_369,7.369,,
E40_7_77,,,7.77
E109_0_0,,0.0,
E92_5_287,5.287,,
E72_3_444,,,3.444
E86_3_444,,,3.444
E53_4_726,,4.726,
E13_3_444,3.444,,
E110_7_369,,7.369,
E46_6_008,6.008,,
E121_5_847,5.847,,
E60_6_328,,6.328,
E103_0_24,,0.24,
E142_2_403,2.403,,
E89_1_362,,,1.362
E75_6_568,,,6.568
E13_7_289,7.289,,
E46_1_442,1.442,,
E4_2_563,2.563,,
E27_4_165,,4.165,
E54_4_406,,,4.406
E16_5_046,,,5.046
E56_1_842,1.842,,
E118_7_129,,,7.129
E73_5_207,,5.207,
E3_7_69,,7.69,
E33_1_041,,1.041,
E22_4_085,4.085,,
E91_3_765,,3.765,
E89_4_646,,,4.646
E60_0_961,,0.961,
E89_1_522,,,1.522
E145_4_165,4.165,,
E149_2_884,,,2.884
E13_7_049,7.049,,
E109_4_165,,4.165,
E128_2_243,,2.243,
E144_4_806,,,4.806
E45_2_804,,2.804,
E33_6_088,,6.088,
E70_2_083,,,2.083
E70_0_08,,,0.08
E78_7_049,7.049,,
E66_3_364,3.364,,
E81_3_124,,,3.124
E40_5_767,,,5.767
E103_7_529,,7.529,
E84_2_804,2.804,,
E6_2_964,2.964,,
E115_7_69,,7.69,
E78_7_77,7.77,,
E136_1_362,1.362,,
E91_4_085,,4.085,
E60_0_561,,0.561,
E44_4_806,,,4.806
E98_4_245,4.245,,
E135_1_922,,,1.922
E112_2_964,,2.964,
E50_6_008,,6.008,
E63_5_767,5.767,,
E28_3_284,,3.284,
E107_0_401,,0.401,
E99_3_044,3.044,,
E74_3_284,,3.284,
E54_7_77,,,7.77
E75_5_847,,,5.847
E16_4_085,,,4.085
E108_2_403,,2.403,
E87_1_682,,,1.682
E28_5_927,,5.927,
E36_3_685,,3.685,
E45_6_408,,6.408,
E114_2_403,,,2.403
E1_1_442,1.442,,
E10_7_85,7.85,,
E109_2_323,,2.323,
E60_3_845,,3.845,
E92_5_126,5.126,,
E87_0_801,,,0.801
E145_4_486,4.486,,
E125_5_767,,,5.767
E113_6_488,6.488,,
E121_5_126,5.126,,
E44_3_765,,,3.765
E45_7_61,,7.61,
E78_3_204,3.204,,
E6_4_406,4.406,,
E62_5_687,,5.687,
E140_7_449,7.449,,
E44_4_245,,,4.245
E92_5_367,5.367,,
E16_0_961,,,0.961
E28_4_245,,4.245,
E77_4_005,,,4.005
E49_7_93,,,7.93
E89_0_24,,,0.24
E103_4_406,,4.406,
E122_7_77,7.77,,
E135_3_845,,,3.845
E49_6_809,,,6.809
E135_2_643,,,2.643
E115_5_207,,5.207,
E125_2_403,,,2.403
E3_3_044,,3.044,
E98_3_845,3.845,,
E49_2_163,,,2.163
E58_2_403,2.403,,
E16_6_889,,,6.889
E60_1_522,,1.522,
E98_3_044,3.044,,
E98_5_687,5.687,,
E142_4_726,4.726,,
E68_0_32,0.32,,
E49_0_24,,,0.24
E89_3_204,,,3.204
E142_5_367,5.367,,
E145_1_362,1.362,,
E61_4_406,,4.406,
E6_4_325,4.325,,
E96_2_323,,,2.323
E106_7_209,,,7.209
E125_5_527,,,5.527
E53_7_049,,7.049,
E15_1_442,,1.442,
E129_0_801,0.801,,
E6_3_284,3.284,,
E84_2_243,2.243,,
E83_1_522,1.522,,
E112_6_488,,6.488,
E37_3_444,,,3.444
E138_5_046,,5.046,
E70_7_529,,,7.529
E149_7_69,,,7.69
E144_3_685,,,3.685
E31_5_287,,5.287,
E56_2_403,2.403,,
E111_4_486,,,4.486
E6_7_289,7.289,,
E52_0_32,0.32,,
E2_7_049,,,7.049
E89_6_088,,,6.088
E32_7_61,,7.61,
E42_7_289,7.289,,
E1_7_209,7.209,,
E3_4_245,,4.245,
E97_3_925,,3.925,
E27_4_806,,4.806,
E78_2_243,2.243,,
E66_7_449,7.449,,
E121_6_568,6.568,,
E139_0_561,0.561,,
E25_0_881,,,0.881
E20_7_77,7.77,,
E25_3_284,,,3.284
E77_1_041,,,1.041
E49_0_481,,,0.481
E134_4_486,,,4.486
E145_0_32,0.32,,
E111_5_126,,,5.126
E29_5_367,5.367,,
E114_1_442,,,1.442
E16_2_723,,,2.723
E13_2_323,2.323,,
E130_5_207,,5.207,
E22_7_049,7.049,,
E86_7_93,,,7.93
E34_4_806,,,4.806
E60_4_486,,4.486,
E117_1_922,,1.922,
E91_7_369,,7.369,
E103_2_083,,2.083,
E128_7_529,,7.529,
E115_3_444,,3.444,
E6_3_765,3.765,,
E129_5_687,5.687,,
E113_4_005,4.005,,
E115_5_126,,5.126,
E5_4_085,,,4.085
E46_4_646,4.646,,
E84_6_168,6.168,,
E29_3_044,3.044,,
E70_2_003,,,2.003
E117_6_008,,6.008,
E147_4_806,4.806,,
E53_3_124,,3.124,
E125_3_685,,,3.685
E138_5_287,,5.287,
E62_5_927,,5.927,
E33_3_444,,3.444,
E25_0_481,,,0.481
E37_1_682,,,1.682
E3_7_85,,7.85,
E114_7_69,,,7.69
E96_3_765,,,3.765
E46_3_044,3.044,,
E21_3_204,,,3.204
E122_0_561,0.561,,
E106_0_961,,,0.961
E37_6_408,,,6.408
E82_5_927,,,5.927
E29_4_806,4.806,,
E28_6_328,,6.328,
E61_7_289,,7.289,
E106_6_728,,,6.728
E102_6_328,6.328,,
E22_3_685,3.685,,
E2_6_969,,,6.969
E110_4_566,,4.566,
