,PseudoTime0,PseudoTime1
E131_0_501,0.501,
E53_3_507,,3.507
E16_1_253,1.253,
E38_0_451,0.451,
E145_4_559,4.559,
E49_4_058,,4.058
E137_1_754,1.754,
E69_3_307,3.307,
E98_1_353,,1.353
E49_1_453,,1.453
E109_4_158,,4.158
E113_2_756,,2.756
E118_0_952,0.952,
E26_4_108,,4.108
E12_0_15,0.15,
E70_0_301,,0.301
E101_3_106,,3.106
E18_0_752,0.752,
E101_1_353,,1.353
E54_3_156,,3.156
E134_1_353,,1.353
E23_4_459,4.459,
E82_4_91,,4.91
E7_2_455,,2.455
E52_3_006,,3.006
E57_1_804,,1.804
E72_3_156,3.156,
E123_3_808,3.808,
E102_2_555,2.555,
E109_0_15,,0.15
E58_4_309,,4.309
E62_4_709,,4.709
E32_2_906,2.906,
E13_2_355,2.355,
E121_2_756,2.756,
E142_1_303,,1.303
E110_2_104,,2.104
E126_1_503,1.503,
E85_1_102,,1.102
E96_4_609,,4.609
E61_2_405,2.405,
E14_1_353,,1.353
E62_0_501,,0.501
E9_0_401,,0.401
E59_2_856,2.856,
E29_3_156,3.156,
E117_4_409,4.409,
E23_2_255,2.255,
E37_4_359,4.359,
E45_0_752,0.752,
E44_3_657,3.657,
E19_3_657,3.657,
E69_4_659,4.659,
E83_4_459,4.459,
E61_0_651,0.651,
E64_4_259,,4.259
E39_4_559,4.559,
E94_1_002,1.002,
E29_4_259,4.259,
E32_3_307,3.307,
E11_0_902,0.902,
E135_3_958,,3.958
E36_0_651,0.651,
E118_2_605,2.605,
E48_3_557,3.557,
E127_1_754,1.754,
E1_3_908,,3.908
E27_1_703,1.703,
E91_1_904,1.904,
E2_3_407,3.407,
E39_2_655,2.655,
E6_0_351,0.351,
E102_3_006,3.006,
E140_1_904,,1.904
E84_2_856,,2.856
E66_1_754,,1.754
E95_3_507,,3.507
E149_3_707,,3.707
E67_2_555,2.555,
E50_3_106,3.106,
E49_0_551,,0.551
E11_3_106,3.106,
E86_0_551,,0.551
E93_4_058,,4.058
E68_4_158,4.158,
E89_1_002,,1.002
E85_4_259,,4.259
E90_1_152,,1.152
E112_2_505,,2.505
E37_0_15,0.15,
E144_1_754,,1.754
E65_1_002,,1.002
E59_4_409,4.409,
E89_2_154,,2.154
E94_4_259,4.259,
E85_4_86,,4.86
E58_0_401,,0.401
E143_1_904,1.904,
E43_4_409,4.409,
E54_2_054,,2.054
E101_0_2,,0.2
E132_1_453,,1.453
E122_0_0,0.0,
E74_3_006,,3.006
E135_2_004,,2.004
E23_2_204,2.204,
E130_1_303,1.303,
E71_4_76,,4.76
E44_3_156,3.156,
E43_2_906,2.906,
E112_4_459,,4.459
E3_4_559,4.559,
E21_4_81,,4.81
E145_0_2,0.2,
E1_0_301,,0.301
E65_3_657,,3.657
E125_1_503,1.503,
E126_3_908,3.908,
E38_1_804,1.804,
E46_0_1,,0.1
E100_4_81,4.81,
E13_0_651,0.651,
E27_1_603,1.603,
E63_1_303,1.303,
E130_2_204,2.204,
E29_2_505,2.505,
E19_4_81,4.81,
E86_0_701,,0.701
E73_3_156,,3.156
E125_3_808,3.808,
E65_2_756,,2.756
E94_2_104,2.104,
E145_1_353,1.353,
E17_4_659,4.659,
E32_1_052,1.052,
E66_3_307,,3.307
E86_0_501,,0.501
E6_2_305,2.305,
E35_2_806,2.806,
E24_3_507,3.507,
E108_3_307,3.307,
E77_0_15,,0.15
E90_4_509,,4.509
E44_3_607,3.607,
E127_0_501,0.501,
E69_2_154,2.154,
E135_0_701,,0.701
E2_0_301,0.301,
E77_3_457,,3.457
E30_1_052,1.052,
E16_1_804,1.804,
E93_1_403,,1.403
E14_2_756,,2.756
E90_0_651,,0.651
E113_3_908,,3.908
E70_2_555,,2.555
E64_2_505,,2.505
E70_3_758,,3.758
E47_4_359,,4.359
E66_2_505,,2.505
E137_2_705,2.705,
E56_4_058,,4.058
E113_4_659,,4.659
E18_0_251,0.251,
E129_4_559,,4.559
E12_3_707,3.707,
E80_0_2,,0.2
E79_2_054,2.054,
E34_1_403,,1.403
E143_3_507,3.507,
E117_0_1,0.1,
E107_3_106,3.106,
E149_1_553,,1.553
E108_3_006,3.006,
E99_3_908,,3.908
E124_3_908,3.908,
E73_4_259,,4.259
E0_4_309,,4.309
E104_2_204,,2.204
E39_1_854,1.854,
E9_1_253,,1.253
E143_1_152,1.152,
E31_0_501,,0.501
E2_0_802,0.802,
E89_4_208,,4.208
E31_2_956,,2.956
E87_1_303,,1.303
E85_3_206,,3.206
E68_4_459,4.459,
E25_0_651,,0.651
E6_2_204,2.204,
E2_1_854,1.854,
E16_4_008,4.008,
E126_1_002,1.002,
E11_1_453,1.453,
E85_4_709,,4.709
E57_3_808,,3.808
E139_4_459,4.459,
E31_1_253,,1.253
E95_0_701,,0.701
E121_3_758,3.758,
E31_4_509,,4.509
E46_3_908,,3.908
E89_4_108,,4.108
E40_4_259,4.259,
E68_2_455,2.455,
E19_0_1,0.1,
E73_3_908,,3.908
E98_1_253,,1.253
E14_2_806,,2.806
E85_1_904,,1.904
E68_3_257,3.257,
E126_0_1,0.1,
E13_3_758,3.758,
E80_3_457,,3.457
E37_3_858,3.858,
E113_4_609,,4.609
E87_1_703,,1.703
E100_4_158,4.158,
E143_1_202,1.202,
E131_4_459,4.459,
E142_0_2,,0.2
E62_4_81,,4.81
E96_2_806,,2.806
E43_1_503,1.503,
E10_2_856,2.856,
E140_2_104,,2.104
E113_2_255,,2.255
E85_4_76,,4.76
E107_4_259,4.259,
E5_4_86,4.86,
E37_0_601,0.601,
E45_4_96,4.96,
E42_4_359,,4.359
E140_3_156,,3.156
E65_2_305,,2.305
E108_1_754,1.754,
E83_4_409,4.409,
E42_0_451,,0.451
E83_1_403,1.403,
E70_0_351,,0.351
E17_3_507,3.507,
E36_3_106,3.106,
E26_1_403,,1.403
E109_3_958,,3.958
E35_2_705,2.705,
E63_2_305,2.305,
E121_3_106,3.106,
E128_3_557,3.557,
E48_1_253,1.253,
E146_0_251,0.251,
E131_0_601,0.601,
E134_0_501,,0.501
E54_3_357,,3.357
E110_2_756,,2.756
E44_4_659,4.659,
E15_2_405,,2.405
E104_0_752,,0.752
E44_1_954,1.954,
E27_3_257,3.257,
E90_1_703,,1.703
E86_2_806,,2.806
E10_3_707,3.707,
E138_3_958,3.958,
E135_1_553,,1.553
E3_4_409,4.409,
E17_4_008,4.008,
E9_0_852,,0.852
E36_1_202,1.202,
E7_4_81,,4.81
E143_4_559,4.559,
E75_3_407,3.407,
E0_3_657,,3.657
E131_1_954,1.954,
E120_0_701,,0.701
E149_1_253,,1.253
E139_2_054,2.054,
E85_4_309,,4.309
E95_1_703,,1.703
E99_1_603,,1.603
E95_4_76,,4.76
E72_4_158,4.158,
E133_2_305,2.305,
E75_0_451,0.451,
E87_4_509,,4.509
E3_4_309,4.309,
E110_2_856,,2.856
E11_2_605,2.605,
E75_0_301,0.301,
E105_1_102,,1.102
E73_0_651,,0.651
E7_4_058,,4.058
E118_1_653,1.653,
E102_4_409,4.409,
E41_0_15,,0.15
E50_1_453,1.453,
E61_2_555,2.555,
E2_0_501,0.501,
E145_0_852,0.852,
E59_4_459,4.459,
E16_4_058,4.058,
E143_2_856,2.856,
E98_1_202,,1.202
E18_0_351,0.351,
E135_4_709,,4.709
E42_0_2,,0.2
E82_0_451,,0.451
E25_2_004,,2.004
E104_2_154,,2.154
E40_4_409,4.409,
E24_4_96,4.96,
E72_4_91,4.91,
E90_3_607,,3.607
E29_0_701,0.701,
E65_4_058,,4.058
E107_2_856,2.856,
E64_0_2,,0.2
E67_0_0,0.0,
E45_0_0,0.0,
E40_1_703,1.703,
E125_0_651,0.651,
E124_0_601,0.601,
E90_1_954,,1.954
E82_4_659,,4.659
E33_1_303,1.303,
E99_4_309,,4.309
E45_2_104,2.104,
E147_3_657,,3.657
E88_1_503,,1.503
E124_3_958,3.958,
E27_0_952,0.952,
E22_1_403,1.403,
E74_2_154,,2.154
E11_0_802,0.802,
E44_1_804,1.804,
E37_0_501,0.501,
E147_2_806,,2.806
E37_2_555,2.555,
E0_1_353,,1.353
E72_1_653,1.653,
E124_2_605,2.605,
E67_0_752,0.752,
E135_4_008,,4.008
E13_0_15,0.15,
E13_0_351,0.351,
E16_0_651,0.651,
E41_1_052,,1.052
E96_4_559,,4.559
E134_1_703,,1.703
E37_0_451,0.451,
E3_3_106,3.106,
E86_2_405,,2.405
E13_4_76,4.76,
E30_3_407,3.407,
E88_2_956,,2.956
E53_1_653,,1.653
E70_3_858,,3.858
E57_0_651,,0.651
E85_3_607,,3.607
E18_3_758,3.758,
E112_4_86,,4.86
E41_1_253,,1.253
E63_2_705,2.705,
E50_4_058,4.058,
E30_1_854,1.854,
E49_4_96,,4.96
E141_3_407,3.407,
E2_2_104,2.104,
E139_3_958,3.958,
E72_1_253,1.253,
E56_2_655,,2.655
E145_3_707,3.707,
E121_0_0,0.0,
E1_1_854,,1.854
E125_3_908,3.908,
E79_3_507,3.507,
E110_4_108,,4.108
E77_3_707,,3.707
E117_3_758,3.758,
E12_3_858,3.858,
E97_1_804,,1.804
E63_4_76,4.76,
E20_4_108,4.108,
E75_0_501,0.501,
E90_2_655,,2.655
E68_1_453,1.453,
E59_3_156,3.156,
E117_2_255,2.255,
E127_2_756,2.756,
E48_2_655,2.655,
E31_3_657,,3.657
E135_0_2,,0.2
E96_0_551,,0.551
E143_0_601,0.601,
E63_2_255,2.255,
E80_0_902,,0.902
E49_0_601,,0.601
E52_4_559,,4.559
E147_2_255,,2.255
E72_4_76,4.76,
E89_3_507,,3.507
E46_2_054,,2.054
E73_0_601,,0.601
E59_2_204,2.204,
E88_4_91,,4.91
E19_2_405,2.405,
E22_1_002,1.002,
E101_3_206,,3.206
E108_0_651,0.651,
E86_2_054,,2.054
E123_0_701,0.701,
E25_1_303,,1.303
E76_1_453,,1.453
E146_0_401,0.401,
E52_2_004,,2.004
E100_3_106,3.106,
E3_1_453,1.453,
E141_4_259,4.259,
E84_4_509,,4.509
E139_3_156,3.156,
E30_4_409,4.409,
E21_1_152,,1.152
E149_4_81,,4.81
E79_2_856,2.856,
E27_0_351,0.351,
E131_0_551,0.551,
E126_2_906,2.906,
E85_0_0,,0.0
E107_0_601,0.601,
E42_2_906,,2.906
E132_1_954,,1.954
E132_4_409,,4.409
E116_4_509,,4.509
E110_3_257,,3.257
E66_3_858,,3.858
E40_1_503,1.503,
E124_0_351,0.351,
E87_0_601,,0.601
E1_3_507,,3.507
E75_0_05,0.05,
E68_4_309,4.309,
E134_3_106,,3.106
E135_0_451,,0.451
E90_4_108,,4.108
E118_0_401,0.401,
E107_4_659,4.659,
E132_0_952,,0.952
E99_3_307,,3.307
E120_4_509,,4.509
E94_2_305,2.305,
E34_1_453,,1.453
E66_0_701,,0.701
E68_4_659,4.659,
E100_2_505,2.505,
E116_2_004,,2.004
E69_4_359,4.359,
E77_1_253,,1.253
E140_2_856,,2.856
E140_4_459,,4.459
E138_2_004,2.004,
E140_2_004,,2.004
E71_0_0,,0.0
E13_4_459,4.459,
E5_3_758,3.758,
E101_0_0,,0.0
E42_1_703,,1.703
E11_0_651,0.651,
E64_1_703,,1.703
E139_3_106,3.106,
E40_0_251,0.251,
E140_0_1,,0.1
E101_1_703,,1.703
E10_0_551,0.551,
E131_3_707,3.707,
E64_1_303,,1.303
E52_2_655,,2.655
E25_1_403,,1.403
E68_0_05,0.05,
E82_2_655,,2.655
E48_2_455,2.455,
E98_0_952,,0.952
E56_4_76,,4.76
E45_2_305,2.305,
E52_2_204,,2.204
E147_1_202,,1.202
E33_3_707,3.707,
E3_2_906,2.906,
E62_1_353,,1.353
E90_2_255,,2.255
E44_3_006,3.006,
E6_4_359,4.359,
E128_0_902,0.902,
E94_0_651,0.651,
E32_0_501,0.501,
E94_3_206,3.206,
E147_2_705,,2.705
E91_0_351,0.351,
E68_1_503,1.503,
E118_1_703,1.703,
E43_1_653,1.653,
E135_4_108,,4.108
E147_0_551,,0.551
E24_2_906,2.906,
E104_3_607,,3.607
E63_2_004,2.004,
E39_1_804,1.804,
E140_0_451,,0.451
E109_0_601,,0.601
E40_1_603,1.603,
E56_0_301,,0.301
E12_2_405,2.405,
E11_3_557,3.557,
E87_1_653,,1.653
E136_0_902,,0.902
E12_2_655,2.655,
E11_0_05,0.05,
E65_0_802,,0.802
E137_2_405,2.405,
E49_2_956,,2.956
E2_0_752,0.752,
E50_3_908,3.908,
E136_4_509,,4.509
E120_0_2,,0.2
E98_0_902,,0.902
E53_2_004,,2.004
E126_1_202,1.202,
E21_3_357,,3.357
E107_2_705,2.705,
E46_3_607,,3.607
E116_4_459,,4.459
E145_4_359,4.359,
E73_2_705,,2.705
E109_0_802,,0.802
E147_4_81,,4.81
E98_3_908,,3.908
E20_2_054,2.054,
E37_1_804,1.804,
E120_0_251,,0.251
E94_4_108,4.108,
E6_4_709,4.709,
E95_2_655,,2.655
E109_2_705,,2.705
E47_0_0,,0.0
E144_4_81,,4.81
E46_3_307,,3.307
E128_3_758,3.758,
E16_4_609,4.609,
E123_1_303,1.303,
E72_0_401,0.401,
E44_4_96,4.96,
E14_0_05,,0.05
E49_1_102,,1.102
E34_0_2,,0.2
E98_1_303,,1.303
E130_3_858,3.858,
E21_4_86,,4.86
E142_0_0,,0.0
E23_4_76,4.76,
E6_2_054,2.054,
E113_4_559,,4.559
E13_2_806,2.806,
E57_2_856,,2.856
E105_4_259,,4.259
E42_0_551,,0.551
E13_3_507,3.507,
E70_3_707,,3.707
E132_4_709,,4.709
E108_3_707,3.707,
E146_0_651,0.651,
E139_3_006,3.006,
E79_3_257,3.257,
E125_4_158,4.158,
E0_2_555,,2.555
E137_0_05,0.05,
E133_2_355,2.355,
E22_3_808,3.808,
E15_0_651,,0.651
E127_2_906,2.906,
E36_0_802,0.802,
E116_3_457,,3.457
E127_1_403,1.403,
E77_1_052,,1.052
E80_0_1,,0.1
E84_1_403,,1.403
E107_2_054,2.054,
E130_1_653,1.653,
E116_3_056,,3.056
E76_0_1,,0.1
E6_1_503,1.503,
E32_4_459,4.459,
E130_1_202,1.202,
E102_4_108,4.108,
E118_2_555,2.555,
E108_0_0,0.0,
E42_3_958,,3.958
E45_4_208,4.208,
E88_4_509,,4.509
E47_2_255,,2.255
E27_1_102,1.102,
E41_3_357,,3.357
E23_3_858,3.858,
E85_2_555,,2.555
E3_1_303,1.303,
E70_3_507,,3.507
E7_3_307,,3.307
E147_3_908,,3.908
E45_2_806,2.806,
E90_3_507,,3.507
E135_1_253,,1.253
E135_4_91,,4.91
E22_1_102,1.102,
E136_1_553,,1.553
E118_2_956,2.956,
E79_1_002,1.002,
E23_1_603,1.603,
E100_2_255,2.255,
E91_1_553,1.553,
E45_3_156,3.156,
E40_4_96,4.96,
E142_2_605,,2.605
E143_0_852,0.852,
E142_2_806,,2.806
E139_2_505,2.505,
E70_1_804,,1.804
E80_3_707,,3.707
E68_3_407,3.407,
E47_3_557,,3.557
E43_4_459,4.459,
E127_4_208,4.208,
E138_4_509,4.509,
E96_1_553,,1.553
E38_2_705,2.705,
E135_2_355,,2.355
E30_4_91,4.91,
E124_3_156,3.156,
E7_1_202,,1.202
E69_4_81,4.81,
E134_2_956,,2.956
E110_0_752,,0.752
E35_4_559,4.559,
E22_3_858,3.858,
E38_1_152,1.152,
E18_3_257,3.257,
E135_1_202,,1.202
E5_3_908,3.908,
E129_3_106,,3.106
E88_1_202,,1.202
E58_3_858,,3.858
E50_1_303,1.303,
E15_0_902,,0.902
E3_4_008,4.008,
E95_3_307,,3.307
E124_2_655,2.655,
E91_4_709,4.709,
E19_2_555,2.555,
E84_0_802,,0.802
E19_1_403,1.403,
E84_2_705,,2.705
E41_4_309,,4.309
E67_0_15,0.15,
E39_3_507,3.507,
E100_3_858,3.858,
E97_2_655,,2.655
E61_1_202,1.202,
E136_4_259,,4.259
E123_0_15,0.15,
E142_4_91,,4.91
E1_4_259,,4.259
E137_2_555,2.555,
E30_0_501,0.501,
E141_3_357,3.357,
E82_4_208,,4.208
E125_3_507,3.507,
E63_4_509,4.509,
E102_3_307,3.307,
E46_4_158,,4.158
E72_0_852,0.852,
E97_1_052,,1.052
E38_1_253,1.253,
E6_0_601,0.601,
E126_3_106,3.106,
E1_4_86,,4.86
E141_4_008,4.008,
E135_0_752,,0.752
E65_1_503,,1.503
E93_3_056,,3.056
E149_0_501,,0.501
E123_0_401,0.401,
E121_3_557,3.557,
E86_1_303,,1.303
E30_3_257,3.257,
E70_1_002,,1.002
E149_3_808,,3.808
E57_3_006,,3.006
E30_2_204,2.204,
E76_3_557,,3.557
E37_1_553,1.553,
E12_3_056,3.056,
E95_2_555,,2.555
E16_0_1,0.1,
E56_1_303,,1.303
E133_3_307,3.307,
E54_2_705,,2.705
E73_2_204,,2.204
E44_2_054,2.054,
E35_4_76,4.76,
E146_4_409,4.409,
E118_3_758,3.758,
E98_4_96,,4.96
E84_2_806,,2.806
E112_3_357,,3.357
E125_4_96,4.96,
E5_1_904,1.904,
E113_2_154,,2.154
E101_4_108,,4.108
E72_0_952,0.952,
E5_1_503,1.503,
E116_0_351,,0.351
E93_2_455,,2.455
E113_0_15,,0.15
E31_0_1,,0.1
E100_3_657,3.657,
E86_2_204,,2.204
E5_3_206,3.206,
E19_0_952,0.952,
E113_3_758,,3.758
E42_0_05,,0.05
E86_0_401,,0.401
E17_1_854,1.854,
E43_0_601,0.601,
E17_3_106,3.106,
E13_0_251,0.251,
E102_1_403,1.403,
E142_0_1,,0.1
E5_2_255,2.255,
E73_2_154,,2.154
E80_3_607,,3.607
E86_0_251,,0.251
E141_1_152,1.152,
E83_4_108,4.108,
E135_4_208,,4.208
E132_2_856,,2.856
E18_3_507,3.507,
E64_3_006,,3.006
E75_4_709,4.709,
E11_2_255,2.255,
E41_3_206,,3.206
E145_4_81,4.81,
E1_0_351,,0.351
E129_2_705,,2.705
E110_3_858,,3.858
E3_0_251,0.251,
E49_3_407,,3.407
E11_3_908,3.908,
E131_1_904,1.904,
E11_2_305,2.305,
E69_4_409,4.409,
E127_2_355,2.355,
E65_3_106,,3.106
E82_3_908,,3.908
E127_3_657,3.657,
E61_3_257,3.257,
E72_3_557,3.557,
E84_3_206,,3.206
E110_3_206,,3.206
E72_4_058,4.058,
E61_4_459,4.459,
E38_4_359,4.359,
E14_4_509,,4.509
E89_0_501,,0.501
E134_4_259,,4.259
E132_2_004,,2.004
E121_1_754,1.754,
E146_1_754,1.754,
E121_4_76,4.76,
E33_3_106,3.106,
E21_0_0,,0.0
E117_0_451,0.451,
E41_4_459,,4.459
E19_2_956,2.956,
E44_2_655,2.655,
E5_1_954,1.954,
E144_3_858,,3.858
E89_3_858,,3.858
E31_4_008,,4.008
E30_1_653,1.653,
E97_2_956,,2.956
E88_3_507,,3.507
E17_2_455,2.455,
E77_2_756,,2.756
E75_1_503,1.503,
E131_3_056,3.056,
E48_3_006,3.006,
E54_4_96,,4.96
E49_4_259,,4.259
E145_1_002,1.002,
E33_3_457,3.457,
E26_3_457,,3.457
E95_3_457,,3.457
E142_0_952,,0.952
E1_2_305,,2.305
E53_2_204,,2.204
E75_2_405,2.405,
E42_2_004,,2.004
E47_0_752,,0.752
E110_3_557,,3.557
E53_0_351,,0.351
E59_0_802,0.802,
E17_2_655,2.655,
E34_2_355,,2.355
E96_3_657,,3.657
E118_3_056,3.056,
E93_1_353,,1.353
E56_1_102,,1.102
E121_1_653,1.653,
E114_1_453,,1.453
E22_0_902,0.902,
E13_2_756,2.756,
E109_2_104,,2.104
E23_0_251,0.251,
E89_1_453,,1.453
E139_2_756,2.756,
E121_2_806,2.806,
E82_0_802,,0.802
E139_1_553,1.553,
E69_4_158,4.158,
E67_2_054,2.054,
E82_2_906,,2.906
E90_1_353,,1.353
E36_2_956,2.956,
E40_0_852,0.852,
E46_1_503,,1.503
E117_1_653,1.653,
E71_3_657,,3.657
E42_0_15,,0.15
E127_1_253,1.253,
E33_4_359,4.359,
E125_1_854,1.854,
E34_2_305,,2.305
E25_3_657,,3.657
E53_3_357,,3.357
E41_2_204,,2.204
E38_1_603,1.603,
E109_2_505,,2.505
E60_1_353,,1.353
E129_0_902,,0.902
E149_2_204,,2.204
E18_1_854,1.854,
E76_3_156,,3.156
E52_0_852,,0.852
E63_3_507,3.507,
E121_1_904,1.904,
E60_1_303,,1.303
E79_1_854,1.854,
E70_4_76,,4.76
E35_3_056,3.056,
E146_3_056,3.056,
E31_1_052,,1.052
E58_4_81,,4.81
E128_1_754,1.754,
E144_1_202,,1.202
E60_4_359,,4.359
E36_4_559,4.559,
E143_3_006,3.006,
E61_3_707,3.707,
E3_3_707,3.707,
E9_4_359,,4.359
E69_1_403,1.403,
E124_2_054,2.054,
E87_1_603,,1.603
E40_0_351,0.351,
E45_1_102,1.102,
E144_4_76,,4.76
E104_0_852,,0.852
E60_4_96,,4.96
E49_0_351,,0.351
E63_3_407,3.407,
E61_0_551,0.551,
E90_3_707,,3.707
E121_4_309,4.309,
E1_1_002,,1.002
E50_3_056,3.056,
E48_2_305,2.305,
E7_1_954,,1.954
E77_4_91,,4.91
E29_0_551,0.551,
E14_2_455,,2.455
E65_0_752,,0.752
E56_1_002,,1.002
E75_1_303,1.303,
E82_0_701,,0.701
E23_4_008,4.008,
E135_1_653,,1.653
E12_1_403,1.403,
E41_2_806,,2.806
E133_3_908,3.908,
E146_4_609,4.609,
E89_2_204,,2.204
E87_1_854,,1.854
E127_3_206,3.206,
E120_1_253,,1.253
E61_1_653,1.653,
E35_0_802,0.802,
E109_3_808,,3.808
E46_2_605,,2.605
E56_1_854,,1.854
E143_1_353,1.353,
E108_0_301,0.301,
E39_1_202,1.202,
E63_0_05,0.05,
E88_0_351,,0.351
E117_2_756,2.756,
E84_4_86,,4.86
E25_4_609,,4.609
E3_2_505,2.505,
E130_4_058,4.058,
E137_0_0,0.0,
E44_0_952,0.952,
E33_3_056,3.056,
E42_0_1,,0.1
E69_1_553,1.553,
E107_0_651,0.651,
E112_0_601,,0.601
E89_1_052,,1.052
E109_4_91,,4.91
E122_1_253,1.253,
E10_3_156,3.156,
E135_2_455,,2.455
E30_4_76,4.76,
E95_1_102,,1.102
E125_2_004,2.004,
E114_0_501,,0.501
E43_0_1,0.1,
E50_1_954,1.954,
E75_3_457,3.457,
E85_1_453,,1.453
E56_4_459,,4.459
E64_4_91,,4.91
E66_1_002,,1.002
E109_2_255,,2.255
E60_2_355,,2.355
E145_2_555,2.555,
E0_3_557,,3.557
E70_1_854,,1.854
E84_3_707,,3.707
E11_4_709,4.709,
E62_4_91,,4.91
E121_0_15,0.15,
E72_3_657,3.657,
E146_4_86,4.86,
E17_3_357,3.357,
E121_4_86,4.86,
E15_1_453,,1.453
E116_2_355,,2.355
E141_1_253,1.253,
E2_0_05,0.05,
E40_4_158,4.158,
E142_1_854,,1.854
E124_4_409,4.409,
E70_4_008,,4.008
E100_0_752,0.752,
E109_3_607,,3.607
E118_0_902,0.902,
E64_1_152,,1.152
E79_4_609,4.609,
E59_4_659,4.659,
E39_3_206,3.206,
E108_4_259,4.259,
E66_0_301,,0.301
E128_3_908,3.908,
E146_2_806,2.806,
E136_4_96,,4.96
E36_2_505,2.505,
E123_2_856,2.856,
E44_3_908,3.908,
E68_2_204,2.204,
E19_3_958,3.958,
E3_3_257,3.257,
E3_2_956,2.956,
E96_0_15,,0.15
E11_2_405,2.405,
E32_3_958,3.958,
E110_1_703,,1.703
E128_1_954,1.954,
E82_2_806,,2.806
E120_1_904,,1.904
E29_1_052,1.052,
E133_1_453,1.453,
E47_2_405,,2.405
E144_0_05,,0.05
E19_2_305,2.305,
E38_4_559,4.559,
E118_3_257,3.257,
E70_1_102,,1.102
E6_0_852,0.852,
E50_0_651,0.651,
E113_1_904,,1.904
E26_4_259,,4.259
E42_4_259,,4.259
E85_4_459,,4.459
E136_4_559,,4.559
E44_1_603,1.603,
E121_2_705,2.705,
E24_4_108,4.108,
E88_2_756,,2.756
E74_3_056,,3.056
E45_0_1,0.1,
E135_0_902,,0.902
E134_4_108,,4.108
E110_1_303,,1.303
E19_4_659,4.659,
E96_4_86,,4.86
E72_4_86,4.86,
E34_4_108,,4.108
E5_0_802,0.802,
E13_1_603,1.603,
E94_1_904,1.904,
E144_4_259,,4.259
E16_2_756,2.756,
E112_1_954,,1.954
E124_0_501,0.501,
E35_1_503,1.503,
E7_1_904,,1.904
E135_0_601,,0.601
E141_0_1,0.1,
