,PseudoTime0,PseudoTime1,PseudoTime2,PseudoTime3
E16_0_481,0.481,,,
E122_4_966,4.966,,,
E50_1_202,,,1.202,
E104_1_682,,,1.682,
E62_4_886,,,,4.886
E65_3_765,,,,3.765
E41_3_524,,3.524,,
E7_2_243,,,,2.243
E124_1_522,1.522,,,
E73_3_044,,,3.044,
E2_7_209,,,,7.209
E62_0_0,,,,0.0
E79_1_602,,,,1.602
E114_3_925,3.925,,,
E24_6_248,,,6.248,
E140_4_005,,,4.005,
E112_4_886,,,4.886,
E93_3_605,3.605,,,
E102_1_922,,1.922,,
E71_3_204,3.204,,,
E81_4_646,4.646,,,
E38_5_927,,,,5.927
E121_0_721,,0.721,,
E96_7_289,7.289,,,
E126_0_08,,,0.08,
E48_5_847,,,5.847,
E141_6_328,6.328,,,
E47_3_444,,,3.444,
E137_2_163,,,2.163,
E74_5_126,5.126,,,
E114_0_961,0.961,,,
E83_5_607,,,5.607,
E66_0_881,,,0.881,
E2_2_643,,,,2.643
E37_0_08,,,0.08,
E41_6_408,,6.408,,
E29_4_486,4.486,,,
E140_4_486,,,4.486,
E10_6_328,,,6.328,
E28_4_486,,,4.486,
E114_0_401,0.401,,,
E148_7_369,,,7.369,
E132_0_0,,0.0,,
E114_0_801,0.801,,,
E120_6_728,,,6.728,
E38_3_444,,,,3.444
E31_5_367,,,5.367,
E98_4_486,,,4.486,
E26_6_168,,,,6.168
E37_3_765,,,3.765,
E23_4_165,,,4.165,
E89_2_643,,,2.643,
E94_0_961,,,0.961,
E83_6_488,,,6.488,
E14_7_85,,7.85,,
E90_3_204,,,3.204,
E11_0_961,,,0.961,
E62_0_481,,,,0.481
E7_1_522,,,,1.522
E60_1_842,,,1.842,
E3_3_765,,,3.765,
E93_1_202,1.202,,,
E144_4_165,,,4.165,
E112_1_762,,,1.762,
E25_2_403,2.403,,,
E122_6_408,6.408,,,
E1_3_685,,,3.685,
E58_1_041,1.041,,,
E6_7_93,7.93,,,
E48_0_801,,,0.801,
E73_6_008,,,6.008,
E78_4_966,,,4.966,
E92_1_922,,,1.922,
E75_1_522,,,1.522,
E88_7_289,,7.289,,
E14_7_129,,7.129,,
E145_6_728,,,6.728,
E82_4_165,,4.165,,
E83_2_163,,,2.163,
E33_5_207,,,5.207,
E133_0_24,0.24,,,
E110_0_721,,,0.721,
E119_6_969,,6.969,,
E81_2_483,2.483,,,
E122_6_008,6.008,,,
E80_3_044,,3.044,,
E1_3_124,,,3.124,
E58_6_728,6.728,,,
E89_0_401,,,0.401,
E10_4_165,,,4.165,
E88_2_643,,2.643,,
E30_2_804,,,2.804,
E32_5_927,,5.927,,
E27_7_049,,,7.049,
E22_2_403,2.403,,,
E11_6_328,,,6.328,
E137_0_481,,,0.481,
E8_3_204,,,3.204,
E25_1_682,1.682,,,
E114_2_483,2.483,,,
E82_2_884,,2.884,,
E98_0_561,,,0.561,
E20_5_447,5.447,,,
E129_1_682,,,1.682,
E146_2_563,2.563,,,
E134_2_563,,,2.563,
E11_2_243,,,2.243,
E134_6_969,,,6.969,
E136_0_481,0.481,,,
E45_6_648,,,,6.648
E48_7_529,,,7.529,
E121_3_284,,3.284,,
E30_5_527,,,5.527,
E99_1_041,,,1.041,
E18_6_088,6.088,,,
E114_7_61,7.61,,,
E104_7_85,,,7.85,
E95_5_767,5.767,,,
E26_2_483,,,,2.483
E80_6_969,,6.969,,
E92_3_284,,,3.284,
E133_7_289,7.289,,,
E75_0_801,,,0.801,
E78_7_449,,,7.449,
E113_4_486,,,4.486,
E140_1_522,,,1.522,
E72_5_687,,,5.687,
E71_4_566,4.566,,,
E18_3_444,3.444,,,
E41_3_605,,3.605,,
E122_5_367,5.367,,,
E93_7_61,7.61,,,
E35_3_845,,,,3.845
E74_1_602,1.602,,,
E72_2_083,,,2.083,
E123_0_32,,,0.32,
E86_4_245,,,4.245,
E19_4_806,,,4.806,
E8_2_723,,,2.723,
E136_6_568,6.568,,,
E140_2_163,,,2.163,
E58_7_369,7.369,,,
E37_7_77,,,7.77,
E108_0_0,0.0,,,
E91_5_287,,,5.287,
E72_3_444,,,3.444,
E85_3_444,,,3.444,
E53_4_726,4.726,,,
E14_3_444,,3.444,,
E110_7_369,,,7.369,
E46_6_008,,,6.008,
E121_5_847,,5.847,,
E60_6_328,,,6.328,
E104_0_24,,,0.24,
E138_2_483,,,2.483,
E88_1_362,,1.362,,
E75_6_568,,,6.568,
E14_7_289,,7.289,,
E46_1_442,,,1.442,
E4_2_563,,,2.563,
E25_4_165,4.165,,,
E55_4_406,,,4.406,
E18_5_046,5.046,,,
E57_1_842,1.842,,,
E120_7_129,,,7.129,
E73_5_207,,,5.207,
E3_7_69,,,7.69,
E31_1_041,,,1.041,
E22_4_085,4.085,,,
E90_3_765,,,3.765,
E88_4_646,,4.646,,
E60_0_961,,,0.961,
E88_1_522,,1.522,,
E141_4_245,4.245,,,
E146_2_964,2.964,,,
E14_7_049,,7.049,,
E108_4_165,4.165,,,
E124_2_243,2.243,,,
E140_4_886,,,4.886,
E45_2_804,,,,2.804
E31_6_088,,,6.088,
E71_2_083,2.083,,,
E71_0_08,0.08,,,
E78_7_049,,,7.049,
E66_3_364,,,3.364,
E81_3_124,3.124,,,
E37_5_767,,,5.767,
E104_7_529,,,7.529,
E84_2_804,,,,2.804
E7_2_964,,,,2.964
E117_7_69,7.69,,,
E78_7_77,,,7.77,
E133_1_442,1.442,,,
E90_4_085,,,4.085,
E60_0_561,,,0.561,
E44_4_806,,,4.806,
E96_4_245,4.245,,,
E132_2_003,,2.003,,
E113_2_964,,,2.964,
E49_6_008,,,6.008,
E65_5_767,,,,5.767
E26_3_284,,,,3.284
E106_0_401,0.401,,,
E98_3_044,,,3.044,
E74_3_284,3.284,,,
E55_7_77,,,7.77,
E75_5_847,,,5.847,
E18_4_085,4.085,,,
E107_2_403,,,2.403,
E86_1_682,,,1.682,
E26_5_927,,,,5.927
E33_3_685,,,3.685,
E45_6_408,,,,6.408
E115_2_403,2.403,,,
E1_1_442,,,1.442,
E11_7_85,,,7.85,
E108_2_323,2.323,,,
E60_3_845,,,3.845,
E91_5_126,,,5.126,
E86_0_801,,,0.801,
E141_4_566,4.566,,,
E123_5_767,,,5.767,
E114_6_488,6.488,,,
E121_5_126,,5.126,,
E44_3_765,,,3.765,
E45_7_61,,,,7.61
E78_3_204,,,3.204,
E7_4_406,,,,4.406
E62_5_687,,,,5.687
E137_7_529,,,7.529,
E44_4_245,,,4.245,
E91_5_367,,,5.367,
E18_0_961,0.961,,,
E26_4_245,,,,4.245
E77_4_005,,,4.005,
E48_7_93,,,7.93,
E88_0_24,,0.24,,
E104_4_406,,,4.406,
E122_7_77,7.77,,,
E132_3_925,,3.925,,
E48_6_809,,,6.809,
E132_2_723,,2.723,,
E117_5_207,5.207,,,
E123_2_403,,,2.403,
E3_3_044,,,3.044,
E96_3_845,3.845,,,
E48_2_163,,,2.163,
E58_2_403,2.403,,,
E18_6_889,6.889,,,
E60_1_522,,,1.522,
E96_3_044,3.044,,,
E96_5_687,5.687,,,
E138_4_806,,,4.806,
E68_0_32,,0.32,,
E48_0_24,,,0.24,
E88_3_204,,3.204,,
E138_5_447,,,5.447,
E141_1_442,1.442,,,
E61_4_406,,4.406,,
E7_4_325,,,,4.325
E94_2_323,,,2.323,
E105_7_209,,,7.209,
E123_5_527,,,5.527,
E53_7_049,7.049,,,
E17_1_442,1.442,,,
E126_0_801,,,0.801,
E7_3_284,,,,3.284
E84_2_243,,,,2.243
E83_1_522,,,1.522,
E113_6_488,,,6.488,
E34_3_444,,,3.444,
