,PseudoTime0,PseudoTime1
E1_0_251,,0.251
E109_3_657,,3.657
E140_3_407,,3.407
E101_3_006,,3.006
E29_2_856,2.856,
E126_2_154,2.154,
E15_1_804,,1.804
E59_4_409,4.409,
E124_3_557,3.557,
E147_3_908,,3.908
E110_2_054,,2.054
E66_2_204,,2.204
E113_0_902,,0.902
E4_2_856,2.856,
E70_4_359,,4.359
E43_3_657,3.657,
E43_2_705,2.705,
E103_0_952,0.952,
E4_3_156,3.156,
E129_1_503,,1.503
E46_3_156,,3.156
E66_4_76,,4.76
E132_3_507,,3.507
E128_0_501,0.501,
E21_2_605,,2.605
E101_1_152,,1.152
E8_3_457,3.457,
E73_0_902,,0.902
E32_3_758,3.758,
E26_0_451,,0.451
E110_2_455,,2.455
E101_0_05,,0.05
E91_3_307,3.307,
E86_1_002,,1.002
E84_3_507,,3.507
E45_1_804,1.804,
E87_0_852,,0.852
E130_4_559,4.559,
E39_1_553,1.553,
E28_2_705,2.705,
E29_4_709,4.709,
E57_4_459,,4.459
E0_2_204,,2.204
E85_2_705,,2.705
E32_4_709,4.709,
E23_1_353,1.353,
E17_0_15,0.15,
E53_2_856,,2.856
E10_0_251,0.251,
E61_2_004,2.004,
E120_1_703,,1.703
E0_3_758,,3.758
E144_3_257,,3.257
E122_0_451,0.451,
E147_2_705,,2.705
E108_3_457,3.457,
E100_2_806,2.806,
E106_3_507,3.507,
E99_4_81,,4.81
E117_0_852,0.852,
E52_1_904,,1.904
E139_1_102,1.102,
E117_4_91,4.91,
E42_4_058,,4.058
E77_0_802,,0.802
E9_4_459,,4.459
E39_4_008,4.008,
E138_2_756,2.756,
E51_0_952,0.952,
E149_1_503,,1.503
E10_2_004,2.004,
E100_1_503,1.503,
E143_2_154,2.154,
E21_3_507,,3.507
E123_4_008,4.008,
E40_4_709,4.709,
E1_4_158,,4.158
E126_3_006,3.006,
E139_4_208,4.208,
E15_0_351,,0.351
E103_4_208,4.208,
E123_0_1,0.1,
E89_2_255,,2.255
E140_3_257,,3.257
E95_2_856,,2.856
E138_2_906,2.906,
E106_4_81,4.81,
E141_2_204,2.204,
E107_2_455,2.455,
E90_4_709,,4.709
E138_3_908,3.908,
E97_1_854,,1.854
E35_4_91,4.91,
E36_2_505,2.505,
E145_2_305,2.305,
E107_2_655,2.655,
E147_0_401,,0.401
E86_2_906,,2.906
E142_2_255,,2.255
E139_0_651,0.651,
E132_4_91,,4.91
E24_2_555,2.555,
E73_0_802,,0.802
E114_1_403,,1.403
E117_0_401,0.401,
E143_1_653,1.653,
E122_3_908,3.908,
E52_4_108,,4.108
E85_0_251,,0.251
E1_0_1,,0.1
E89_0_401,,0.401
E88_0_651,,0.651
E36_4_259,4.259,
E110_3_858,,3.858
E100_3_457,3.457,
E76_0_05,,0.05
E29_2_906,2.906,
E88_3_307,,3.307
E56_4_609,,4.609
E116_3_557,,3.557
E110_2_405,,2.405
E65_0_651,,0.651
E21_0_251,,0.251
E127_2_104,2.104,
E12_1_854,1.854,
E83_1_152,1.152,
E81_3_106,3.106,
E64_4_709,,4.709
E91_4_309,4.309,
E7_3_106,,3.106
E62_3_507,,3.507
E84_2_455,,2.455
E147_3_557,,3.557
E97_0_852,,0.852
E61_2_154,2.154,
E141_4_96,4.96,
E60_4_309,,4.309
E120_2_856,,2.856
E123_3_808,3.808,
E27_3_908,3.908,
E135_1_503,,1.503
E43_4_208,4.208,
E49_1_603,,1.603
E5_3_457,3.457,
E26_4_008,,4.008
E70_4_108,,4.108
E12_4_359,4.359,
E88_2_806,,2.806
E106_4_058,4.058,
E1_4_058,,4.058
E62_2_255,,2.255
E23_2_204,2.204,
E108_3_607,3.607,
E69_0_752,0.752,
E109_1_453,,1.453
E51_3_707,3.707,
E95_0_601,,0.601
E28_1_503,1.503,
E14_1_553,,1.553
E59_1_854,1.854,
E73_1_653,,1.653
E145_1_052,1.052,
E50_2_054,2.054,
E15_3_657,,3.657
E11_0_501,0.501,
E107_4_86,4.86,
E12_0_601,0.601,
E49_3_607,,3.607
E97_2_956,,2.956
E130_2_054,2.054,
E80_3_657,,3.657
E18_3_206,3.206,
E104_2_405,,2.405
E126_4_058,4.058,
E144_3_307,,3.307
E113_0_451,,0.451
E78_1_453,1.453,
E47_1_303,,1.303
E28_4_559,4.559,
E42_2_405,,2.405
E9_4_659,,4.659
E48_4_76,4.76,
E45_1_954,1.954,
E107_2_605,2.605,
E0_0_852,,0.852
E40_1_804,1.804,
E58_1_353,,1.353
E124_0_451,0.451,
E84_4_91,,4.91
E97_2_355,,2.355
E78_4_559,4.559,
E114_4_108,,4.108
E114_2_355,,2.355
E108_2_956,2.956,
E144_3_156,,3.156
E46_2_655,,2.655
E27_3_607,3.607,
E81_2_806,2.806,
E29_2_004,2.004,
E96_4_509,,4.509
E71_2_705,,2.705
E110_3_257,,3.257
E126_2_405,2.405,
E114_1_052,,1.052
E105_2_705,,2.705
E11_4_709,4.709,
E72_1_553,1.553,
E22_3_056,3.056,
E91_0_852,0.852,
E46_0_802,,0.802
E47_1_754,,1.754
E149_1_553,,1.553
E116_0_701,,0.701
E107_0_752,0.752,
E4_0_301,0.301,
E32_0_351,0.351,
E137_4_108,4.108,
E37_0_1,0.1,
E66_2_104,,2.104
E0_1_002,,1.002
E139_1_353,1.353,
E78_3_156,3.156,
E120_0_752,,0.752
E57_1_954,,1.954
E89_4_96,,4.96
E51_3_507,3.507,
E98_0_701,,0.701
E32_0_601,0.601,
E130_1_603,1.603,
E32_4_91,4.91,
E22_1_303,1.303,
E78_0_601,0.601,
E133_1_854,1.854,
E44_0_351,0.351,
E65_4_359,,4.359
E47_1_703,,1.703
E81_4_76,4.76,
E90_3_908,,3.908
E85_0_0,,0.0
E60_4_709,,4.709
E117_3_858,3.858,
E98_3_357,,3.357
E27_2_455,2.455,
E143_2_054,2.054,
E110_3_457,,3.457
E82_4_86,,4.86
E108_3_707,3.707,
E27_2_856,2.856,
E36_4_609,4.609,
E112_3_056,,3.056
E74_2_756,,2.756
E91_2_305,2.305,
E108_3_257,3.257,
E29_2_705,2.705,
E101_0_802,,0.802
E107_4_459,4.459,
E52_4_459,,4.459
E121_0_802,0.802,
E136_3_257,,3.257
E79_2_956,2.956,
E0_2_956,,2.956
E121_2_605,2.605,
E12_2_505,2.505,
E144_3_858,,3.858
E106_0_802,0.802,
E55_4_659,4.659,
E88_1_954,,1.954
E23_4_91,4.91,
E131_1_703,1.703,
E83_1_503,1.503,
E45_4_359,4.359,
E29_2_956,2.956,
E110_1_854,,1.854
E23_4_509,4.509,
E90_3_607,,3.607
E106_4_158,4.158,
E122_0_501,0.501,
E104_4_659,,4.659
E138_2_154,2.154,
E14_2_505,,2.505
E9_1_152,,1.152
E79_1_253,1.253,
E128_1_854,1.854,
E136_3_958,,3.958
E128_0_0,0.0,
E86_0_651,,0.651
E100_2_204,2.204,
E84_3_758,,3.758
E38_1_653,1.653,
E21_3_958,,3.958
E60_3_858,,3.858
E42_4_81,,4.81
E18_4_609,4.609,
E77_2_405,,2.405
E73_0_451,,0.451
E74_3_758,,3.758
E70_1_152,,1.152
E29_0_15,0.15,
E89_4_008,,4.008
