Cell ID,PseudoTime,Time
E_284,0.945942272760859,1
E_285,0.9475828895973,1
E_286,0.949080220921253,1
E_287,0.952944388722025,1
E_288,0.958330806185029,1
E_289,0.959654517786075,1
E_290,0.960682986725382,1
E_291,0.961190977797774,1
E_292,0.968543885033049,1
E_293,0.972352614526433,1
E_294,0.973771572118131,1
E_295,0.977504288705368,1
E_296,0.978265406583545,1
E_297,0.980345554979224,1
E_298,0.981878999257901,1
E_299,0.982949930507556,1
E_300,0.983648015384937,1
E_301,0.984090670326458,1
E_302,0.986490336752934,1
E_303,0.987272049910394,1
E_304,0.990259662901023,1
E_305,0.992169932183146,1
E_306,0.994210382802554,1
E_307,0.994497075021545,1
E_308,0.999563041502444,1
E_309,1.00094417043378,1
E_310,1.00154718656208,1
E_311,1.00341654491829,1
E_312,1.00420901492024,1
E_313,1.00570484720855,1
E_314,1.00834796860651,1
E_315,1.00857263442889,1
E_316,1.00874300751906,1
E_317,1.01776237919413,1
E_318,1.02504184043981,1
E_319,1.03035749346065,1
E_320,1.03039439332079,1
E_321,1.03262540219969,1
E_322,1.03700279985126,1
E_323,1.03779797005457,1
E_324,1.03802061527505,1
E_325,1.05183058997208,1
E_326,1.05477322951385,1
E_327,1.06056580563263,1
E_328,1.06373292715626,1
E_329,1.06498117699082,1
E_330,1.06522039408293,1
E_331,1.07745226427351,1
E_332,1.07861572257843,1
E_333,1.08051774461116,1
E_334,1.08454669786681,1
E_335,1.08469665181327,1
E_336,1.08747931765013,1
E_337,1.08873280891578,1
E_338,1.08896446581707,1
E_339,1.09273689525393,1
E_340,1.0973616206562,1
E_341,1.10521049923276,1
E_342,1.1109908125241,1
E_343,1.1121099398659,1
E_344,1.11279595401355,1
E_345,1.11481083156195,1
E_346,1.11829723550476,1
E_347,1.11983063447254,1
E_348,1.12395049639395,1
E_349,1.12923144737631,1
E_350,1.13351318069356,1
E_351,1.14330195648518,1
E_352,1.14380525891207,1
E_353,1.14514832737503,1
E_354,1.14550395225064,1
E_355,1.33078988237769,2
E_356,1.33221632434354,2
E_357,1.33624122913348,2
E_358,1.54035905218408,2
E_359,1.54183571465187,2
E_360,1.74579706678797,2
E_361,1.93216260665744,2
E_362,2.32218233493343,2
E_363,2.52531501352376,4
E_364,2.72948031949867,4
E_365,2.93038498483519,4
E_366,3.12279708989373,4
E_367,4.12332511432067,5
E_368,4.52211881632325,5
E_369,6.213956760716,7
E_370,6.22593764943237,7
E_371,6.22866259136494,7
E_372,6.29308607105953,7
E_373,6.29364257900857,7
E_374,6.3965249288389,7
E_375,6.40408687103245,7
E_376,6.45682136996407,7
E_377,6.47217789707702,7
E_378,6.47370497907284,7
E_379,6.67059031252581,7
E_380,6.672160864328,7
E_381,6.6729378861997,7
E_382,6.68008935220311,7
E_383,6.68241852808424,7
E_384,6.76756645902899,7
E_385,6.79142449800072,7
E_386,6.79802955549927,7
E_387,6.82193530255644,7
E_388,6.86896002572583,7
E_389,6.87700972422351,7
E_390,6.88623987250971,7
E_391,6.95138853933426,7
E_392,6.95683812910035,7
E_393,6.99283175434424,7
E_394,7.00634087644808,7
E_395,7.05536108130116,7
E_396,7.05930603003398,7
E_397,7.06514173301174,7
E_398,7.06581756930109,7
E_399,7.07180665697121,7
E_400,7.0973702605578,7
E_401,7.15846045075383,7
E_402,7.16575483752567,7
E_403,7.16947942773882,7
E_404,7.17848651678302,7
E_405,7.24403036693033,7
E_406,7.24433134908488,7
E_407,7.25067852456583,7
E_408,7.25452882869285,7
E_409,7.26426346368867,7
E_410,7.26479415898477,7
E_411,7.27787317946728,7
E_412,7.30560222091417,7
E_413,7.4214178619156,8
E_414,7.43364814457049,8
E_415,7.44001427574303,8
E_416,7.46575806225432,8
E_417,7.4672443884753,8
E_418,7.472548493701,8
E_419,7.4774787204798,8
E_420,7.47749259812155,8
E_421,7.54526759651986,8
E_422,7.65521329937003,8
E_423,7.65554648473167,8
E_424,7.65562836629424,8
E_425,7.65888942816502,8
E_426,7.66232679946582,8
E_427,7.66251236467887,8
E_428,7.66287018084426,8
E_429,7.66292077903622,8
E_430,7.66547700145871,8
E_431,7.66964915648198,8
E_432,7.67441232950733,8
E_433,7.67559654940213,8
E_434,7.84692194233741,8
E_435,7.8503660097516,8
E_436,7.85039438994988,8
E_437,7.85047388058289,8
E_438,7.85124716418035,8
E_439,7.85269985333569,8
E_440,7.85455588982096,8
E_441,7.85512346465738,8
E_442,7.85959169504105,8
E_443,7.859646212931,8
E_444,7.8606950954619,8
E_445,7.88958222666502,8
E_446,7.92732683743017,8
E_447,8.03907888376959,8
E_448,8.04088567892375,8
E_449,8.04595754125975,8
E_450,8.04626660052024,8
E_451,8.04687611813176,8
E_452,8.04866580673625,8
E_453,8.0535512833107,8
E_454,8.05508006382496,8
E_455,8.05524499249514,8
E_456,8.0566723950935,8
E_457,8.06352028905898,8
E_458,8.23449278255833,8
E_459,8.23502161752989,8
E_460,8.23998947747716,8
E_461,8.24102105581283,8
E_462,8.24177108142058,8
E_463,8.24312593868092,8
E_464,8.24752334322415,8
E_465,8.24803508301374,8
E_466,8.24813565290501,8
E_467,8.24842713457353,8
E_468,8.31922466519129,8
E_469,8.41417784742299,8
E_470,8.42803051903171,8
E_471,8.42815887200931,8
E_472,8.43115252993053,8
E_473,8.43443670243023,8
E_474,8.43519289275329,8
E_475,8.43635615507801,8
E_476,8.43704333494937,8
E_477,8.44059022596518,8
E_478,8.4458997372537,8
E_479,8.6181028794229,10
E_480,8.62080994739797,10
E_481,8.62186409781093,10
E_482,8.6245750908194,10
E_483,8.62545772483104,10
E_484,8.62647371997903,10
E_485,8.62683514768342,10
E_486,8.62836743860648,10
E_487,8.63051339956801,10
E_488,8.63546374286474,10
E_489,8.81304293549546,10
E_490,8.81454052395413,10
E_491,8.82584213804589,10
E_492,8.83381561716975,10
E_493,8.8933744131724,10
E_494,9.00005432560625,10
E_495,9.00072756409616,10
E_496,9.00190333270669,10
E_497,9.00625235105726,10
E_498,9.00867165311307,10
E_499,9.00890923216687,10
E_500,9.00952634714558,10
E_501,9.0110027105059,10
E_502,9.01937840858598,10
E_503,9.07817018504603,10
E_504,9.18336818627224,10
E_505,9.19232048668471,10
E_506,9.19316560565291,10
E_507,9.20108014978736,10
E_508,9.20128081603993,10
E_509,9.20568427284857,10
E_510,9.20732597521722,10
E_511,9.21160502623546,10
E_512,9.21533996704308,10
E_513,9.30453492567294,10
E_514,9.33517437066789,10
E_515,9.37777732424504,10
E_516,9.3797426959076,10
E_517,9.37975417349418,10
E_518,9.37991475553183,10
E_519,9.38198179217359,10
E_520,9.38363475512233,10
E_521,9.38927689398305,10
E_522,9.39373268821056,10
E_523,9.54291965821086,10
E_524,9.55810595670667,10
E_525,9.56476326559422,10
E_526,9.57366928245956,10
E_527,9.57986049050692,10
E_528,9.58401685144719,10
E_529,9.58630800971956,10
E_530,9.70958046372697,10
E_531,9.75306066420089,10
E_532,9.93674144759583,11
E_533,10.1167640618322,11
E_534,10.137652076289,11
E_535,10.2126209125105,11
E_536,10.2230270711983,11
E_537,10.224819474534,11
E_538,10.2323316107261,11
E_539,10.2363559849168,11
E_540,10.2728947044939,11
E_541,10.2980163120938,11
E_542,10.4063012322261,11
E_543,10.4171953201146,11
E_544,10.4182246772753,11
E_545,10.4218247569924,11
E_546,10.4245045851046,11
E_547,10.4255357000573,11
E_548,10.4255642246942,11
E_549,10.4291953467018,11
E_550,10.4308005646217,11
E_551,10.4378056740466,11
E_552,10.5458814081399,11
E_553,10.5477717455719,11
E_554,10.6217910238648,11
E_555,10.6248604104874,11
E_556,10.6361883984708,11
E_557,10.6392376616897,11
E_558,10.6394375433981,11
E_559,10.641199111251,11
E_560,10.6439156288651,11
E_561,10.6535977137723,11
E_562,10.656363459315,11
E_563,10.6591499189916,11
E_564,10.6626314162549,11
E_565,10.6655442344512,11
E_566,10.6669885411613,11
E_567,10.6892620709127,11
E_568,10.7437157130787,11
E_569,10.7494618138252,11
E_570,10.7508106982664,11
E_571,10.7583256061588,11
E_572,10.778300796347,11
E_573,10.7869049202434,11
E_574,10.8324759956915,11
E_575,10.8339764497324,11
E_576,10.8381189074036,11
E_577,10.8387589985899,11
E_578,10.8438011350171,11
E_579,10.8516650264181,11
E_580,10.854460223538,11
E_581,10.8632664242826,11
E_582,10.8643532299388,11
E_583,10.864566911267,11
E_584,10.8684547342092,11
E_585,10.8701725970057,11
E_586,10.8701741702958,11
E_587,10.870175743586,11
E_588,10.8701773168761,11
E_589,10.8701788901663,11
E_590,10.8701804634564,11
E_591,10.8706350797341,11
E_592,10.8747843690968,11
E_593,10.8776388525336,11
E_594,10.8837887215089,11
E_595,10.8840121946446,11
E_596,10.8855859630172,11
E_597,10.8873487931553,11
E_598,10.892209058041,11
E_599,10.8944945757114,11
E_600,10.8959659079799,11
E_601,10.8994771412641,11
E_602,10.9019170386502,11
E_603,10.9025322553882,11
E_604,10.9077911972943,11
E_605,10.9153708105819,11
E_606,10.9283765688702,11
E_607,10.9316564217119,11
E_608,10.946134541897,11
E_609,10.9484667069233,11
E_610,10.9517822230039,11
E_611,10.9534290895409,11
E_612,10.9563491080409,11
E_613,10.9574756097799,11
E_614,10.962130824083,11
E_615,10.9646327597592,11
E_616,11.0078719922994,12
E_617,11.0125484485997,12
E_618,11.0185024834059,12
E_619,11.0314299704151,12
E_620,11.0419964193591,12
E_621,11.0487217532296,12
E_622,11.057932124424,12
E_623,11.0612566855543,12
E_624,11.0630692487515,12
E_625,11.0644724335454,12
E_626,11.06537362091,12
E_627,11.0695535698281,12
E_628,11.070761844739,12
E_629,11.0720885712813,12
E_630,11.0720901445715,12
E_631,11.0720917178616,12
E_632,11.0720932911517,12
E_633,11.0720948644419,12
E_634,11.072096437732,12
E_635,11.0720980110221,12
E_636,11.0720995843123,12
E_637,11.0721011576024,12
E_638,11.0721027308925,12
E_639,11.0721043041827,12
E_640,11.0721058774728,12
E_641,11.0743567963642,12
E_642,11.0780550418532,12
E_643,11.0918732507197,12
E_644,11.0937009531369,12
E_645,11.0978368331681,12
E_646,11.110464350273,12
E_647,11.1114381432979,12
E_648,11.1170999604052,12
E_649,11.1195667276176,12
E_650,11.1265731079483,12
E_651,11.1350855351827,12
E_652,11.1405978762469,12
E_653,11.1461566338872,12
E_654,11.1484839077271,12
E_655,11.1501638196776,12
E_656,11.1524829705805,12
E_657,11.1565826362617,12
E_658,11.1570700773272,12
E_659,11.1573582076958,12
E_660,11.1882498868702,12
E_661,11.3241957664338,12
E_662,11.3512664697723,12
E_663,11.3520340498839,12
E_664,11.3552907451582,12
E_665,11.3563172468831,12
E_666,11.3583638060556,12
E_667,11.3597002258113,12
E_668,11.360908623743,12
E_669,11.362590058382,12
E_670,11.3729994526907,12
E_671,11.3776731558222,12
E_672,11.3783238462703,12
E_673,11.3818539107799,12
E_674,11.3894772274325,12
E_675,11.3937417894674,12
E_676,11.4026035001039,12
E_677,11.4207515885243,12
E_678,11.4370829919096,12
E_679,11.4732227206111,12
E_680,11.5057802797422,12
E_681,11.5074131184224,12
E_682,11.5076674659775,12
E_683,11.5175658703713,12
E_684,11.5233520463367,12
E_685,11.5274889582356,12
E_686,11.5328673808121,12
E_687,11.5330258754063,12
E_688,11.5496715203199,12
E_689,11.5505456279152,12
E_690,11.5521216309115,12
E_691,11.5536596862016,12
E_692,11.5584920849282,12
E_693,11.5585132275149,12
E_694,11.5589131087117,12
E_695,11.5600186505829,12
E_696,11.5633725335673,12
E_697,11.5666203141307,12
E_698,11.5688687025743,12
E_699,11.5720729641561,12
E_700,11.5748542740214,12
E_701,11.5755558140337,12
E_702,11.5756557364916,12
E_703,11.5763020830977,12
E_704,11.5768988149973,12
E_705,11.5771601755181,12
E_706,11.5792204612002,12
E_707,11.5792418694385,12
E_708,11.5793902489922,12
E_709,11.5796566936083,12
E_710,11.5799327776082,12
E_711,11.5818872621568,12
E_712,11.5870442008243,12
E_713,11.5871240694499,12
E_714,11.5885861749987,12
E_715,11.5892843531341,12
E_716,11.5897437935612,12
E_717,11.5951298035511,12
E_718,11.5951511226629,12
E_719,11.5959255720981,12
E_720,11.5996289924869,12
E_721,11.6014143385634,12
E_722,11.6042272279841,12
E_723,11.607359800964,12
E_724,11.6091424519527,12
E_725,11.6104645184733,12
E_726,11.6113746173603,12
E_727,11.6118380460649,12
E_728,11.6124603430886,12
E_729,11.6128548647422,12
E_730,11.6130953417924,12
E_731,11.6170954006051,12
E_732,11.6177272972566,12
E_733,11.6220402070387,12
E_734,11.6221883446528,12
E_735,11.6236973335135,12
E_736,11.6250852273097,12
E_737,11.6274028426216,12
E_738,11.6284270332318,12
E_739,11.6296875507403,12
E_740,11.6300780845546,12
E_741,11.6314464376817,12
E_742,11.6317656807566,12
E_743,11.6324071625751,12
E_744,11.6331159488452,12
E_745,11.6333165345698,12
E_746,11.6333237106857,12
E_747,11.6339723657368,12
E_748,11.6340135835953,12
E_749,11.6385464563503,12
E_750,11.6407576935073,12
E_751,11.6407608400876,12
E_752,11.6426875845076,12
E_753,11.6437641452101,12
E_754,11.6438612913253,12
E_755,11.6447045548591,12
E_756,11.645682333023,12
E_757,11.6461063516987,12
E_758,11.6467906971492,12
E_759,11.6488128241087,12
E_760,11.6558539044304,12
E_761,11.6581445890146,12
E_762,11.6607784350282,12
E_763,11.6608772035031,12
E_764,11.66142182568,12
E_765,11.6614522593395,12
E_766,11.6626262673144,12
E_767,11.662952100467,12
E_768,11.6635791309825,12
E_769,11.6639431942893,12
E_770,11.6655632927023,12
E_771,11.6670526139833,12
E_772,11.6698707457948,12
E_773,11.6704107876382,12
E_774,11.6709369292364,12
E_775,11.6716852153406,12
E_776,11.6720052289841,12
E_777,11.6721035358286,12
E_778,11.6723084780328,12
E_779,11.6741288839285,12
E_780,11.6746236961623,12
E_781,11.6758616800025,12
E_782,11.6765993369472,12
E_783,11.6773915034313,12
E_784,11.6784235592643,12
E_785,11.6786659283365,12
E_786,11.6793406322232,12
E_787,11.6810058927988,12
E_788,11.6843776883967,12
E_789,11.6851426119436,12
E_790,11.6858539148023,12
E_791,11.6920890235323,12
E_792,11.6930006042562,12
E_793,11.6931765679545,12
E_794,11.6931928118342,12
E_795,11.6940946000899,12
E_796,11.6959068253416,12
E_797,11.6959906043913,12
E_798,11.7021914292135,12
E_799,11.7025890245119,12
E_800,11.7035860960973,12
E_801,11.7048634651011,12
E_802,11.7069386790535,12
E_803,11.7090681826909,12
E_804,11.7097180946199,12
E_805,11.7117192320179,12
E_806,11.7125096108182,12
E_807,11.7158335373782,12
E_808,11.716004354252,12
E_809,11.7178576302304,12
E_810,11.7186105146004,12
E_811,11.7189141546381,12
E_812,11.7208060336161,12
E_813,11.7209995474108,12
E_814,11.7225723642395,12
E_815,11.7230245611519,12
E_816,11.7230655826936,12
E_817,11.7238186888104,12
E_818,11.7245296917582,12
E_819,11.7263064721131,12
E_820,11.7273928003537,12
E_821,11.727631729194,12
E_822,11.7277888922389,12
E_823,11.7317415172431,12
E_824,11.7337299167382,12
E_825,11.7338004326529,12
E_826,11.7338427720855,12
E_827,11.7345141422832,12
E_828,11.7359230983514,12
E_829,11.736024343165,12
E_830,11.7360292268954,12
E_831,11.7376567125881,12
E_832,11.7379506304265,12
E_833,11.7390004759826,12
E_834,11.7392455010661,12
E_835,11.739519646042,12
E_836,11.7398224376242,12
E_837,11.7402247310829,12
E_838,11.7402864609,12
E_839,11.7420191606516,12
E_840,11.7425505463646,12
E_841,11.7440290789032,12
E_842,11.7449261621058,12
E_843,11.7450698246112,12
E_844,11.7467686157416,12
E_845,11.7489770117083,12
E_846,11.7502402922899,12
E_847,11.7508034262586,12
E_848,11.7513226151345,12
E_849,11.7513945488375,12
E_850,11.7515105540532,12
E_851,11.7521012409665,12
E_852,11.7540323465523,12
E_853,11.7560502553141,12
E_854,11.7567253674798,12
E_855,11.7568187789771,12
E_856,11.7599566169789,12
E_857,11.7615206561345,12
E_858,11.7628727528918,12
E_859,11.7629529487301,12
E_860,11.7638244680084,12
E_861,11.7643678114868,12
E_862,11.7654191846131,12
E_863,11.7655577320759,12
E_864,11.7716002643141,12
E_865,11.7720034646149,12
E_866,11.7726704176741,12
E_867,11.7739347722667,12
E_868,11.7763679638301,12
E_869,11.7783713408563,12
E_870,11.7786422788948,12
E_871,11.7796265657365,12
E_872,11.7807389140533,12
E_873,11.7824137180619,12
E_874,11.783642229147,12
E_875,11.7837093170258,12
E_876,11.7877605123981,12
E_877,11.7928990821277,12
E_878,11.7953835150853,12
E_879,11.7961200448632,12
E_880,11.7988372578846,12
E_881,11.7990775276977,12
E_882,11.8006058878628,12
E_883,11.8013759957418,12
E_884,11.8020021371191,12
E_885,11.8021726692226,12
E_886,11.8026015601311,12
E_887,11.8032606167336,12
E_888,11.8050031996624,12
E_889,11.8063250373111,12
E_890,11.8068074046218,12
E_891,11.8092954334801,12
E_892,11.8115871688508,12
E_893,11.8127248584637,12
E_894,11.8136085143624,12
E_895,11.8150602475482,12
E_896,11.8151210071597,12
E_897,11.8162059169889,12
E_898,11.8178412425081,12
E_899,11.8222508672091,12
E_900,11.8226524253057,12
E_901,11.8231211425325,12
E_902,11.8248899627371,12
E_903,11.8259366996696,12
E_904,11.8263021307029,12
E_905,11.8272302728132,12
E_906,11.8282589420131,12
E_907,11.8297301621642,12
E_908,11.8316493454205,12
E_909,11.8316893043959,12
E_910,11.835028331749,12
E_911,11.83626330037,12
E_912,11.8366162577287,12
E_913,11.8420097338098,12
E_914,11.8420656319377,12
E_915,11.8420961222944,12
E_916,11.8440276382746,12
E_917,11.8448773330215,12
E_918,11.8456613801884,12
E_919,11.8475505844453,12
E_920,11.8488701066647,12
E_921,11.8521328035891,12
E_922,11.8537383298598,12
E_923,11.8546676155999,12
E_924,11.8572721469459,12
E_925,11.8578414197777,12
E_926,11.8592264961816,12
E_927,11.862059206789,12
E_928,11.8629997475512,12
E_929,11.8646602120997,12
E_930,11.8709529506535,12
E_931,11.873753922591,12
E_932,11.8744791130243,12
E_933,11.8751376952448,12
E_934,11.8755558081102,12
E_935,11.877883276859,12
E_936,11.8795074949399,12
E_937,11.8827847153722,12
E_938,11.8941055782546,12
E_939,11.896384256319,12
E_940,11.8979461834859,12
E_941,11.8987349238653,12
E_942,11.900638760225,12
E_943,11.9008029340075,12
E_944,11.9008797087627,12
E_945,11.9014993975799,12
E_946,11.9031013754841,12
E_947,11.9054657976759,12
E_948,11.9064437404603,12
E_949,11.9068145786413,12
E_950,11.9108130810564,12
E_951,11.9135751103545,12
E_952,11.9177151463206,12
E_953,11.9256031118774,12
E_954,11.9274744143539,12
E_955,11.9321201981491,12
E_956,11.9322802639142,12
E_957,11.9363004982883,12
E_958,11.9377554308796,12
E_959,11.9421730029401,12
E_960,11.9488766468491,12
E_961,11.9520857990209,12
E_962,11.9525908926673,12
E_963,11.9537717754177,12
E_964,11.9544890937177,12
E_965,11.9622279239684,12
E_966,11.9638898634719,12
E_967,11.9643801149064,12
E_968,11.9652303477202,12
E_969,11.9675138455008,12
E_970,11.9701907313586,12
E_971,11.9705260144396,12
E_972,11.9842295349043,12
E_973,11.9977101977703,12
E_974,12.0071525037143,12
E_975,12.037725097407,12
E_976,12.0735757621947,12
E_977,12.1454337719872,12
E_978,12.1474947697988,12
E_979,12.153005818546,12
E_980,12.1544953882717,12
E_981,12.1637707061028,12
E_982,12.2493468660812,13
E_983,12.2607367860933,13
E_984,12.2642362100301,13
E_985,12.2694960630374,13
E_986,12.2694976363276,13
E_987,12.2743416553608,13
E_988,12.2837095269646,13
E_989,12.2858378676479,13
E_990,12.2897199703967,13
E_991,12.2899077239977,13
E_992,12.290093855873,13
E_993,12.2925470738888,13
E_994,12.2933970837674,13
E_995,12.2996540719733,13
E_996,12.3071462033846,13
E_997,12.3188178202967,13
E_998,12.3241241982448,13
E_999,12.332042473611,13
