,PseudoTime0,PseudoTime1,PseudoTime2
E91_5_927,,5.927,
E54_7_289,7.289,,
E136_0_401,,,0.401
E16_1_282,1.282,,
E29_3_444,,,3.444
E139_7_129,,,7.129
E95_1_362,,,1.362
E118_1_362,1.362,,
E47_0_08,,,0.08
E70_2_403,2.403,,
E126_6_809,,6.809,
E128_0_881,,0.881,
E56_0_801,,,0.801
E140_7_449,,,7.449
E144_2_723,2.723,,
E44_5_607,5.607,,
E91_1_282,,1.282,
E64_5_847,5.847,,
E11_7_289,,7.289,
E6_3_524,,,3.524
E90_5_527,5.527,,
E40_3_364,3.364,,
E78_4_566,,,4.566
E124_7_289,7.289,,
E120_7_129,,7.129,
E8_3_605,,3.605,
E107_5_126,,5.126,
E59_3_364,,3.364,
E98_3_364,,,3.364
E145_7_69,,,7.69
E106_0_24,0.24,,
E101_6_168,,6.168,
E81_6_408,6.408,,
E24_0_641,0.641,,
E25_2_163,2.163,,
E82_7_449,7.449,,
E128_3_765,,3.765,
E101_2_964,,2.964,
E81_2_243,2.243,,
E62_5_607,,5.607,
E118_7_449,7.449,,
E31_6_648,,6.648,
E113_4_486,,,4.486
E128_7_449,,7.449,
E101_2_804,,2.804,
E144_5_607,5.607,,
E47_3_044,,,3.044
E82_5_607,5.607,,
E120_4_966,,4.966,
E139_7_93,,,7.93
E20_7_77,,,7.77
E14_0_401,,,0.401
E68_1_842,,,1.842
E127_6_088,,6.088,
E128_0_401,,0.401,
E42_2_083,,,2.083
E63_4_245,,,4.245
E147_5_367,,,5.367
E47_0_881,,,0.881
E7_1_762,1.762,,
E63_2_003,,,2.003
E101_1_842,,1.842,
E64_0_561,0.561,,
E132_0_481,0.481,,
E147_5_687,,,5.687
E106_6_728,6.728,,
E13_5_767,,,5.767
E146_1_602,,1.602,
E131_1_682,,1.682,
E37_2_964,2.964,,
E90_5_207,5.207,,
E107_2_804,,2.804,
E21_6_088,6.088,,
E136_6_168,,,6.168
E90_4_486,4.486,,
E35_3_444,,3.444,
E6_5_447,,,5.447
E121_5_927,,,5.927
E127_6_969,,6.969,
E133_6_648,,6.648,
E147_7_93,,,7.93
E145_2_643,,,2.643
E82_3_444,3.444,,
E136_7_69,,,7.69
E67_0_641,,0.641,
E22_1_442,,,1.442
E81_0_881,0.881,,
E120_3_124,,3.124,
E60_6_488,,6.488,
E136_7_93,,,7.93
E1_4_085,,,4.085
E64_1_282,1.282,,
E5_6_008,6.008,,
E30_3_765,,3.765,
E147_0_721,,,0.721
E22_7_209,,,7.209
E19_1_922,,1.922,
E41_1_922,,1.922,
E93_2_323,2.323,,
E44_6_248,6.248,,
E127_1_762,,1.762,
E81_1_362,1.362,,
E5_2_884,2.884,,
E127_4_245,,4.245,
E47_6_728,,,6.728
E63_7_129,,,7.129
E139_1_522,,,1.522
E8_1_682,,1.682,
E21_4_245,4.245,,
E17_1_922,,1.922,
E124_7_129,7.129,,
E40_6_568,6.568,,
E122_6_328,,,6.328
E36_4_966,,4.966,
E60_1_842,,1.842,
E78_1_762,,,1.762
E79_3_925,3.925,,
E5_3_605,3.605,,
E25_4_325,4.325,,
E60_5_367,,5.367,
E78_2_163,,,2.163
E136_7_049,,,7.049
E106_4_566,4.566,,
E29_3_284,,,3.284
E54_3_284,3.284,,
E96_7_529,7.529,,
E16_1_682,1.682,,
E80_1_842,,1.842,
E113_7_93,,,7.93
E83_2_243,,,2.243
E136_1_602,,,1.602
E81_6_809,6.809,,
E10_4_245,,,4.245
E30_3_925,,3.925,
E30_4_966,,4.966,
E19_5_126,,5.126,
E20_4_085,,,4.085
E63_5_767,,,5.767
E47_0_961,,,0.961
E121_2_804,,,2.804
E41_1_202,,1.202,
E121_2_723,,,2.723
E62_7_85,,7.85,
E89_4_566,4.566,,
E31_0_08,,0.08,
E129_6_568,,,6.568
E69_6_889,,6.889,
E90_0_481,0.481,,
E147_2_964,,,2.964
E98_6_728,,,6.728
E64_3_444,3.444,,
E75_7_77,7.77,,
E5_2_804,2.804,,
E106_0_401,0.401,,
E147_7_61,,,7.61
E54_6_648,6.648,,
E8_1_041,,1.041,
E7_7_85,7.85,,
E35_6_809,,6.809,
E143_4_886,,,4.886
E38_4_886,,4.886,
E5_5_126,5.126,,
E5_1_282,1.282,,
E8_6_408,,6.408,
E124_7_449,7.449,,
E63_7_289,,,7.289
E90_0_961,0.961,,
E11_1_522,,1.522,
E34_2_003,2.003,,
E145_6_248,,,6.248
E10_5_126,,,5.126
E122_3_605,,,3.605
E36_6_328,,6.328,
E84_6_248,,,6.248
E86_7_369,7.369,,
E96_6_728,6.728,,
E58_6_168,,,6.168
E105_7_529,7.529,,
E86_3_364,3.364,,
E111_6_809,6.809,,
E47_2_403,,,2.403
E82_4_245,4.245,,
E16_5_046,5.046,,
E99_6_248,,,6.248
E62_2_323,,2.323,
E105_2_083,2.083,,
E68_4_726,,,4.726
E83_5_607,,,5.607
E63_1_522,,,1.522
E92_6_969,,,6.969
E89_0_401,0.401,,
E132_3_845,3.845,,
E119_1_682,,1.682,
E62_5_367,,5.367,
E7_5_046,5.046,,
E63_2_563,,,2.563
E54_5_607,5.607,,
E25_0_32,0.32,,
E92_6_408,,,6.408
E41_1_282,,1.282,
E82_2_003,2.003,,
E122_1_682,,,1.682
E125_0_24,0.24,,
E35_5_527,,5.527,
E139_6_809,,,6.809
E126_2_884,,2.884,
E109_0_0,,0.0,
