,PseudoTime0,PseudoTime1,PseudoTime2,PseudoTime3
E110_1_041,,,1.041,
E41_2_964,,2.964,,
E38_0_641,,,,0.641
E29_6_248,6.248,,,
E127_5_367,,,5.367,
E65_7_209,,,,7.209
E31_4_245,,,4.245,
E2_2_563,,,,2.563
E29_0_481,0.481,,,
E132_1_121,,1.121,,
E3_2_643,,,2.643,
E105_6_568,,,6.568,
E46_2_563,,,2.563,
E10_4_886,,,4.886,
E93_6_728,6.728,,,
E27_1_202,,,1.202,
E148_0_801,,,0.801,
E88_3_524,,3.524,,
E78_0_481,,,0.481,
E140_4_085,,,4.085,
E110_2_403,,,2.403,
E58_1_121,1.121,,,
E95_7_049,7.049,,,
E136_0_24,0.24,,,
E41_1_282,,1.282,,
E145_5_367,,,5.367,
E138_0_08,,,0.08,
E72_2_483,,,2.483,
E61_6_889,,6.889,,
E53_2_243,2.243,,,
E95_3_605,3.605,,,
E122_2_083,2.083,,,
E18_2_003,2.003,,,
E81_0_0,0.0,,,
E57_6_248,6.248,,,
E74_4_966,4.966,,,
E22_4_085,4.085,,,
E93_7_049,7.049,,,
E48_7_77,,,7.77,
E27_4_486,,,4.486,
E123_2_163,,,2.163,
E84_1_121,,,,1.121
E140_7_61,,,7.61,
E62_1_362,,,,1.362
E119_3_284,,3.284,,
E16_5_207,5.207,,,
E88_4_085,,4.085,,
E71_4_646,4.646,,,
E146_0_961,0.961,,,
E127_3_044,,,3.044,
E2_0_0,,,,0.0
E140_3_204,,,3.204,
E102_2_483,,2.483,,
E84_3_524,,,,3.524
E137_6_168,,,6.168,
E107_5_607,,,5.607,
E13_4_406,4.406,,,
E134_2_643,,,2.643,
E21_6_728,6.728,,,
E79_0_481,,,,0.481
E79_5_767,,,,5.767
E77_7_449,,,7.449,
E146_3_925,3.925,,,
E33_3_605,,,3.605,
E48_3_284,,,3.284,
E77_6_568,,,6.568,
E3_6_248,,,6.248,
E73_2_083,,,2.083,
E53_5_927,5.927,,,
E99_1_762,,,1.762,
E11_0_881,,,0.881,
E112_1_041,,,1.041,
E11_5_687,,,5.687,
E144_0_481,,,0.481,
E119_1_041,,1.041,,
E77_5_367,,,5.367,
E99_4_646,,,4.646,
E138_1_522,,,1.522,
E91_6_088,,,6.088,
E130_4_966,4.966,,,
E68_1_842,,1.842,,
E18_2_964,2.964,,,
E95_0_32,0.32,,,
E121_3_925,,3.925,,
E113_5_046,,,5.046,
E91_6_969,,,6.969,
E129_4_406,,,4.406,
E140_2_563,,,2.563,
E140_3_685,,,3.685,
E8_0_401,,,0.401,
E84_4_646,,,,4.646
E148_3_685,,,3.685,
E122_0_0,0.0,,,
E30_3_284,,,3.284,
E98_2_804,,,2.804,
E6_5_126,5.126,,,
E44_6_648,,,6.648,
E55_4_005,,,4.005,
E120_5_767,,,5.767,
E72_3_524,,,3.524,
E27_0_08,,,0.08,
E31_0_641,,,0.641,
E60_1_362,,,1.362,
E137_2_723,,,2.723,
E25_6_488,6.488,,,
E108_2_804,2.804,,,
E72_1_682,,,1.682,
E71_6_809,6.809,,,
E73_2_163,,,2.163,
E113_1_842,,,1.842,
E99_0_721,,,0.721,
E21_5_847,5.847,,,
E89_5_847,,,5.847,
E1_1_762,,,1.762,
E24_0_961,,,0.961,
E11_2_483,,,2.483,
E78_2_243,,,2.243,
E38_3_845,,,,3.845
E84_5_527,,,,5.527
E117_5_046,5.046,,,
E82_2_243,,2.243,,
E19_1_682,,,1.682,
E45_7_77,,,,7.77
E137_0_0,,,0.0,
E92_2_884,,,2.884,
E144_2_163,,,2.163,
E105_3_044,,,3.044,
E92_1_922,,,1.922,
E45_1_202,,,,1.202
E26_2_163,,,,2.163
E3_4_245,,,4.245,
E45_6_969,,,,6.969
E133_6_328,6.328,,,
E50_2_804,,,2.804,
E73_4_165,,,4.165,
E112_5_527,,,5.527,
E2_6_809,,,,6.809
E120_7_85,,,7.85,
E47_4_325,,,4.325,
E66_7_369,,,7.369,
E2_7_69,,,,7.69
E30_4_806,,,4.806,
E68_1_602,,1.602,,
E148_6_248,,,6.248,
E33_0_32,,,0.32,
E127_4_806,,,4.806,
E148_6_648,,,6.648,
E20_4_486,4.486,,,
E83_1_041,,,1.041,
E144_0_881,,,0.881,
E90_0_561,,,0.561,
E121_4_806,,4.806,,
E81_1_762,1.762,,,
E65_2_643,,,,2.643
E108_7_61,7.61,,,
E26_5_847,,,,5.847
E146_1_282,1.282,,,
E1_1_682,,,1.682,
E65_2_804,,,,2.804
E20_0_401,0.401,,,
E90_6_248,,,6.248,
E74_1_282,1.282,,,
E83_3_204,,,3.204,
E29_7_049,7.049,,,
E86_1_602,,,1.602,
E38_2_403,,,,2.403
E49_6_248,,,6.248,
E145_4_806,,,4.806,
E93_2_643,2.643,,,
E93_7_69,7.69,,,
E49_0_801,,,0.801,
E49_2_083,,,2.083,
E113_7_129,,,7.129,
E41_6_728,,6.728,,
E120_6_168,,,6.168,
E13_6_168,6.168,,,
E45_4_325,,,,4.325
E53_3_444,3.444,,,
E141_1_842,1.842,,,
E22_6_969,6.969,,,
E7_4_486,,,,4.486
E7_5_126,,,,5.126
E91_0_801,,,0.801,
E49_4_726,,,4.726,
E107_0_32,,,0.32,
E24_3_444,,,3.444,
E104_0_801,,,0.801,
E96_2_563,2.563,,,
E112_0_641,,,0.641,
E106_1_362,1.362,,,
E71_0_08,0.08,,,
E107_5_447,,,5.447,
E89_6_728,,,6.728,
E27_1_762,,,1.762,
E34_1_842,,,1.842,
E98_7_93,,,7.93,
E1_1_442,,,1.442,
E65_4_245,,,,4.245
E119_6_889,,6.889,,
E66_6_008,,,6.008,
E45_5_527,,,,5.527
E3_1_682,,,1.682,
E29_4_245,4.245,,,
E83_0_561,,,0.561,
E38_3_765,,,,3.765
E75_3_444,,,3.444,
E83_3_765,,,3.765,
E107_3_605,,,3.605,
E78_2_323,,,2.323,
E145_1_282,,,1.282,
E133_5_767,5.767,,,
E32_1_522,,1.522,,
E23_7_93,,,7.93,
E80_3_685,,3.685,,
E35_1_602,,,,1.602
E22_7_85,7.85,,,
E113_0_0,,,0.0,
E129_7_369,,,7.369,
E85_6_408,,,6.408,
E27_2_163,,,2.163,
E16_0_16,0.16,,,
E126_4_646,,,4.646,
E106_5_207,5.207,,,
E126_4_806,,,4.806,
E91_4_085,,,4.085,
E50_5_207,,,5.207,
E8_5_607,,,5.607,
E91_1_362,,,1.362,
E105_1_041,,,1.041,
E141_0_641,0.641,,,
E20_2_323,2.323,,,
E71_0_961,0.961,,,
E145_6_088,,,6.088,
E112_5_126,,,5.126,
E17_7_209,7.209,,,
E102_2_083,,2.083,,
E99_2_964,,,2.964,
E28_5_687,,,5.687,
E144_7_69,,,7.69,
E79_4_726,,,,4.726
E68_2_804,,2.804,,
E55_0_881,,,0.881,
E82_3_204,,3.204,,
E37_3_124,,,3.124,
E74_4_886,4.886,,,
E119_1_121,,1.121,,
E137_0_08,,,0.08,
E132_5_607,,5.607,,
E86_5_927,,,5.927,
E68_6_408,,6.408,,
E71_7_77,7.77,,,
E139_4_325,4.325,,,
E138_6_728,,,6.728,
E124_5_367,5.367,,,
E102_5_847,,5.847,,
E144_5_767,,,5.767,
E92_6_088,,,6.088,
E49_3_444,,,3.444,
E1_2_563,,,2.563,
E119_0_801,,0.801,,
E46_1_762,,,1.762,
E2_1_442,,,,1.442
E22_0_24,0.24,,,
E124_2_083,2.083,,,
E74_5_847,5.847,,,
E61_7_209,,7.209,,
E90_3_524,,,3.524,
E93_4_966,4.966,,,
E8_4_886,,,4.886,
E119_1_362,,1.362,,
E110_1_682,,,1.682,
E22_0_721,0.721,,,
E46_5_687,,,5.687,
E33_0_641,,,0.641,
E35_6_969,,,,6.969
E88_2_964,,2.964,,
E136_6_728,6.728,,,
E108_4_325,4.325,,,
E82_7_77,,7.77,,
E117_3_605,3.605,,,
E17_7_289,7.289,,,
E44_3_524,,,3.524,
E45_2_804,,,,2.804
E46_2_723,,,2.723,
E1_0_08,,,0.08,
E123_0_641,,,0.641,
E91_1_121,,,1.121,
E47_2_804,,,2.804,
E95_5_847,5.847,,,
E57_7_85,7.85,,,
E81_4_325,4.325,,,
E35_6_008,,,,6.008
E78_7_209,,,7.209,
E14_0_32,,0.32,,
E95_4_245,4.245,,,
E81_3_845,3.845,,,
E11_6_889,,,6.889,
E123_0_401,,,0.401,
E86_0_24,,,0.24,
E19_7_129,,,7.129,
E79_1_121,,,,1.121
E108_3_364,3.364,,,
E121_1_282,,1.282,,
E105_4_886,,,4.886,
E134_2_403,,,2.403,
E68_0_24,,0.24,,
E6_6_328,6.328,,,
E35_2_483,,,,2.483
E138_3_364,,,3.364,
E33_7_93,,,7.93,
E13_5_847,5.847,,,
E115_4_886,4.886,,,
E11_2_563,,,2.563,
E31_5_126,,,5.126,
E48_2_804,,,2.804,
E26_6_648,,,,6.648
E81_2_964,2.964,,,
E35_6_328,,,,6.328
E91_5_046,,,5.046,
E50_2_083,,,2.083,
E139_1_282,1.282,,,
E134_1_602,,,1.602,
E47_7_77,,,7.77,
E91_2_884,,,2.884,
E110_6_088,,,6.088,
E50_7_289,,,7.289,
E78_3_765,,,3.765,
E112_0_561,,,0.561,
E113_5_447,,,5.447,
E30_3_124,,,3.124,
E121_6_008,,6.008,,
E136_2_884,2.884,,,
E57_3_765,3.765,,,
E141_4_646,4.646,,,
E93_1_121,1.121,,,
E112_1_922,,,1.922,
E82_7_129,,7.129,,
E47_2_083,,,2.083,
E74_4_566,4.566,,,
E145_1_202,,,1.202,
E48_1_522,,,1.522,
E81_7_93,7.93,,,
E33_7_209,,,7.209,
E41_2_163,,2.163,,
E119_4_566,,4.566,,
E117_3_444,3.444,,,
E96_2_163,2.163,,,
E73_6_168,,,6.168,
E27_0_881,,,0.881,
E89_1_041,,,1.041,
E107_1_041,,,1.041,
E48_0_0,,,0.0,
E61_3_605,,3.605,,
E25_4_165,4.165,,,
E88_6_168,,6.168,,
E19_6_408,,,6.408,
E65_5_046,,,,5.046
E74_3_524,3.524,,,
E58_3_124,3.124,,,
E23_5_447,,,5.447,
E19_6_889,,,6.889,
E38_7_61,,,,7.61
E75_5_687,,,5.687,
E32_2_163,,2.163,,
E99_3_204,,,3.204,
E114_3_925,3.925,,,
E120_5_607,,,5.607,
E137_7_049,,,7.049,
E78_5_927,,,5.927,
E102_1_442,,1.442,,
E107_0_961,,,0.961,
E28_7_77,,,7.77,
E138_0_16,,,0.16,
E85_4_966,,,4.966,
E114_5_927,5.927,,,
E44_1_282,,,1.282,
E62_5_287,,,,5.287
E124_3_364,3.364,,,
E66_0_801,,,0.801,
E127_6_969,,,6.969,
E3_4_966,,,4.966,
E49_3_124,,,3.124,
E58_7_61,7.61,,,
E127_2_003,,,2.003,
E37_5_847,,,5.847,
E73_3_765,,,3.765,
E115_2_403,2.403,,,
E127_2_804,,,2.804,
E93_2_563,2.563,,,
E17_6_408,6.408,,,
E3_3_925,,,3.925,
E45_2_403,,,,2.403
E31_3_444,,,3.444,
E94_5_607,,,5.607,
E98_7_289,,,7.289,
E104_6_728,,,6.728,
E115_5_767,5.767,,,
E58_6_008,6.008,,,
E86_1_842,,,1.842,
E61_4_486,,4.486,,
E31_3_284,,,3.284,
E80_3_845,,3.845,,
E47_7_85,,,7.85,
E113_0_881,,,0.881,
E82_6_008,,6.008,,
E20_2_884,2.884,,,
E90_2_884,,,2.884,
E132_2_403,,2.403,,
E114_0_16,0.16,,,
E20_1_762,1.762,,,
E3_0_32,,,0.32,
E86_3_765,,,3.765,
E71_0_641,0.641,,,
E3_5_447,,,5.447,
E98_1_202,,,1.202,
E18_1_922,1.922,,,
E58_2_723,2.723,,,
E108_1_922,1.922,,,
E68_3_765,,3.765,,
E146_3_044,3.044,,,
E65_4_806,,,,4.806
E124_3_284,3.284,,,
E123_4_085,,,4.085,
E133_5_687,5.687,,,
E34_5_367,,,5.367,
E83_5_207,,,5.207,
E41_0_881,,0.881,,
E62_0_481,,,,0.481
E35_4_005,,,,4.005
E139_1_842,1.842,,,
E79_7_209,,,,7.209
E141_6_408,6.408,,,
E96_1_282,1.282,,,
E139_6_248,6.248,,,
E61_7_049,,7.049,,
E137_6_408,,,6.408,
E105_2_964,,,2.964,
E78_3_524,,,3.524,
E60_3_685,,,3.685,
E123_3_124,,,3.124,
E77_4_566,,,4.566,
E141_3_845,3.845,,,
E1_0_561,,,0.561,
E19_3_925,,,3.925,
E124_5_447,5.447,,,
E141_7_69,7.69,,,
E129_4_566,,,4.566,
E18_3_685,3.685,,,
E137_2_163,,,2.163,
E21_7_77,7.77,,,
E26_2_563,,,,2.563
E6_7_449,7.449,,,
E30_4_165,,,4.165,
E18_0_24,0.24,,,
E92_2_323,,,2.323,
E134_3_364,,,3.364,
E29_4_566,4.566,,,
E148_2_563,,,2.563,
E110_6_248,,,6.248,
E32_5_367,,5.367,,
E21_6_648,6.648,,,
E10_3_845,,,3.845,
E60_6_648,,,6.648,
E24_5_126,,,5.126,
E48_2_964,,,2.964,
E35_1_202,,,,1.202
E86_5_767,,,5.767,
E35_4_165,,,,4.165
E7_2_483,,,,2.483
E14_3_765,,3.765,,
E38_0_08,,,,0.08
E41_4_325,,4.325,,
E74_4_325,4.325,,,
E133_6_168,6.168,,,
E44_7_129,,,7.129,
E98_4_325,,,4.325,
E62_6_969,,,,6.969
E37_4_646,,,4.646,
E146_3_204,3.204,,,
E83_5_607,,,5.607,
E18_5_126,5.126,,,
E94_1_842,,,1.842,
E95_5_687,5.687,,,
E90_6_488,,,6.488,
E120_1_121,,,1.121,
E48_5_447,,,5.447,
E20_2_163,2.163,,,
E58_2_563,2.563,,,
E10_6_568,,,6.568,
E62_1_762,,,,1.762
E17_6_088,6.088,,,
E38_7_209,,,,7.209
E44_0_24,,,0.24,
E50_4_165,,,4.165,
E57_6_728,6.728,,,
E31_0_0,,,0.0,
E38_5_367,,,,5.367
E29_6_088,6.088,,,
E78_3_204,,,3.204,
E34_3_605,,,3.605,
E16_4_886,4.886,,,
E50_3_685,,,3.685,
E10_2_163,,,2.163,
E16_0_24,0.24,,,
E49_7_209,,,7.209,
E112_5_287,,,5.287,
E24_6_408,,,6.408,
E37_3_204,,,3.204,
E74_6_728,6.728,,,
E88_3_124,,3.124,,
E46_5_046,,,5.046,
E96_0_24,0.24,,,
E126_2_483,,,2.483,
E121_3_444,,3.444,,
E93_6_568,6.568,,,
E137_0_801,,,0.801,
E94_0_721,,,0.721,
E50_2_163,,,2.163,
E74_5_927,5.927,,,
E24_0_08,,,0.08,
E49_1_362,,,1.362,
E79_1_842,,,,1.842
E89_3_925,,,3.925,
E62_3_204,,,,3.204
E81_1_522,1.522,,,
E3_3_284,,,3.284,
E133_1_522,1.522,,,
E3_0_401,,,0.401,
E60_0_24,,,0.24,
E95_2_163,2.163,,,
E3_5_287,,,5.287,
E134_6_328,,,6.328,
E79_7_129,,,,7.129
E129_1_922,,,1.922,
E145_4_005,,,4.005,
E4_2_563,,,2.563,
E22_0_561,0.561,,,
E119_1_602,,1.602,,
E71_6_648,6.648,,,
E31_1_682,,,1.682,
E132_3_845,,3.845,,
E60_0_481,,,0.481,
E123_7_529,,,7.529,
E90_7_69,,,7.69,
E81_7_049,7.049,,,
E48_3_524,,,3.524,
E18_3_524,3.524,,,
E72_5_527,,,5.527,
E77_5_687,,,5.687,
E31_5_847,,,5.847,
E141_7_85,7.85,,,
E95_1_682,1.682,,,
E124_5_767,5.767,,,
E60_5_607,,,5.607,
E104_5_767,,,5.767,
E55_7_93,,,7.93,
E31_6_328,,,6.328,
E8_6_809,,,6.809,
E148_1_842,,,1.842,
E4_1_922,,,1.922,
E148_7_61,,,7.61,
E16_7_85,7.85,,,
E22_6_568,6.568,,,
E78_2_964,,,2.964,
E84_4_966,,,,4.966
E132_5_767,,5.767,,
E110_2_483,,,2.483,
E58_5_046,5.046,,,
E68_1_041,,1.041,,
E141_6_648,6.648,,,
E82_5_847,,5.847,,
E83_1_202,,,1.202,
E47_7_049,,,7.049,
E23_1_602,,,1.602,
E114_0_401,0.401,,,
E22_4_165,4.165,,,
E146_6_168,6.168,,,
E127_5_447,,,5.447,
E124_7_049,7.049,,,
E68_4_245,,4.245,,
E58_2_884,2.884,,,
E32_7_289,,7.289,,
E71_0_881,0.881,,,
E122_7_209,7.209,,,
E107_2_483,,,2.483,
E127_3_925,,,3.925,
E139_5_527,5.527,,,
E21_6_809,6.809,,,
E10_3_044,,,3.044,
E79_5_447,,,,5.447
E1_6_088,,,6.088,
E127_1_362,,,1.362,
E60_2_323,,,2.323,
E130_6_088,6.088,,,
E88_1_602,,1.602,,
E129_0_401,,,0.401,
E2_3_044,,,,3.044
E60_7_369,,,7.369,
E144_4_406,,,4.406,
E74_1_922,1.922,,,
E57_4_806,4.806,,,
E82_4_406,,4.406,,
E3_6_568,,,6.568,
E89_5_207,,,5.207,
E114_4_406,4.406,,,
E104_5_126,,,5.126,
E138_2_643,,,2.643,
E105_7_289,,,7.289,
E73_7_289,,,7.289,
E95_0_24,0.24,,,
E104_2_403,,,2.403,
E4_2_323,,,2.323,
E55_2_323,,,2.323,
E53_5_126,5.126,,,
E134_4_325,,,4.325,
E134_2_323,,,2.323,
E13_4_486,4.486,,,
E55_7_129,,,7.129,
E145_4_646,,,4.646,
E22_4_406,4.406,,,
E50_0_641,,,0.641,
E8_2_483,,,2.483,
E57_0_561,0.561,,,
E78_0_561,,,0.561,
E20_6_328,6.328,,,
E55_5_287,,,5.287,
E98_3_845,,,3.845,
E123_2_403,,,2.403,
E75_4_806,,,4.806,
E14_6_168,,6.168,,
E95_7_449,7.449,,,
E23_0_641,,,0.641,
E71_5_687,5.687,,,
E24_1_842,,,1.842,
E4_5_046,,,5.046,
E47_6_248,,,6.248,
E53_6_889,6.889,,,
E8_7_129,,,7.129,
E14_3_044,,3.044,,
E88_7_69,,7.69,,
E114_7_289,7.289,,,
E98_6_728,,,6.728,
E90_4_325,,,4.325,
E8_2_243,,,2.243,
E114_3_204,3.204,,,
E34_6_728,,,6.728,
E120_3_685,,,3.685,
E49_7_93,,,7.93,
E16_1_602,1.602,,,
E104_0_24,,,0.24,
E114_7_049,7.049,,,
E86_2_723,,,2.723,
E92_6_328,,,6.328,
E11_0_0,,,0.0,
E129_1_522,,,1.522,
E7_7_77,,,,7.77
E122_5_447,5.447,,,
E80_6_728,,6.728,,
E82_0_08,,0.08,,
E148_1_202,,,1.202,
E49_4_325,,,4.325,
E84_2_243,,,,2.243
E31_4_005,,,4.005,
E82_2_163,,2.163,,
E81_7_289,7.289,,,
E32_4_566,,4.566,,
E37_2_403,,,2.403,
E65_6_809,,,,6.809
E38_6_088,,,,6.088
E21_1_442,1.442,,,
E20_7_529,7.529,,,
E86_0_481,,,0.481,
E139_7_93,7.93,,,
E119_7_449,,7.449,,
E105_4_245,,,4.245,
E94_1_041,,,1.041,
E4_3_605,,,3.605,
E58_6_488,6.488,,,
E136_7_209,7.209,,,
E84_5_287,,,,5.287
E124_1_121,1.121,,,
E4_0_881,,,0.881,
E31_4_646,,,4.646,
E110_6_008,,,6.008,
E137_0_24,,,0.24,
E88_4_005,,4.005,,
E77_3_605,,,3.605,
E105_5_126,,,5.126,
E31_4_486,,,4.486,
E44_6_168,,,6.168,
E120_2_083,,,2.083,
E75_3_685,,,3.685,
E86_7_129,,,7.129,
E10_4_406,,,4.406,
E89_2_563,,,2.563,
E124_1_922,1.922,,,
E102_1_121,,1.121,,
E137_7_209,,,7.209,
E25_1_682,1.682,,,
E26_4_566,,,,4.566
E13_2_003,2.003,,,
E13_4_325,4.325,,,
E81_3_605,3.605,,,
E121_6_168,,6.168,,
E124_2_323,2.323,,,
E139_1_922,1.922,,,
E110_0_561,,,0.561,
E139_1_522,1.522,,,
E88_4_886,,4.886,,
E139_6_728,6.728,,,
E65_7_93,,,,7.93
E16_5_927,5.927,,,
E74_0_801,0.801,,,
E146_7_049,7.049,,,
E137_4_406,,,4.406,
E29_5_927,5.927,,,
E102_5_046,,5.046,,
E18_6_408,6.408,,,
E132_7_209,,7.209,,
E91_2_483,,,2.483,
E86_3_044,,,3.044,
E60_0_32,,,0.32,
E89_7_209,,,7.209,
E65_0_0,,,,0.0
E115_2_964,2.964,,,
E1_5_126,,,5.126,
E134_2_243,,,2.243,
E60_4_245,,,4.245,
E115_7_289,7.289,,,
E45_5_046,,,,5.046
E127_6_809,,,6.809,
E120_6_488,,,6.488,
E129_3_845,,,3.845,
E110_2_563,,,2.563,
E45_6_248,,,,6.248
E1_6_488,,,6.488,
E74_6_088,6.088,,,
E117_2_403,2.403,,,
E55_5_687,,,5.687,
E144_6_488,,,6.488,
E10_5_287,,,5.287,
E88_0_32,,0.32,,
E117_1_522,1.522,,,
E33_0_0,,,0.0,
E90_0_481,,,0.481,
E46_0_721,,,0.721,
E32_3_845,,3.845,,
E81_4_005,4.005,,,
E120_7_209,,,7.209,
E105_7_369,,,7.369,
E73_4_726,,,4.726,
E18_6_088,6.088,,,
E146_7_209,7.209,,,
E7_6_328,,,,6.328
E83_6_568,,,6.568,
E129_3_444,,,3.444,
E44_7_449,,,7.449,
E28_2_323,,,2.323,
E61_5_687,,5.687,,
E92_3_845,,,3.845,
E4_2_643,,,2.643,
E119_1_922,,1.922,,
E46_7_529,,,7.529,
E26_4_085,,,,4.085
E34_3_524,,,3.524,
E41_6_248,,6.248,,
E115_7_61,7.61,,,
