,PseudoTime0,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E30_0_05,,,,0.05,
E74_2_856,,,,2.856,
E69_1_152,,,,1.152,
E124_2_004,,,,,2.004
E16_2_555,,,,2.555,
E56_3_257,3.257,,,,
E12_4_309,,,,4.309,
E16_3_056,,,,3.056,
E6_3_106,3.106,,,,
E34_0_301,,,0.301,,
E70_4_659,,,,4.659,
E57_3_707,,3.707,,,
E100_4_359,,,,4.359,
E89_4_86,,,,4.86,
E140_3_758,3.758,,,,
E103_2_906,,2.906,,,
E110_4_509,,4.509,,,
E125_3_958,3.958,,,,
E90_1_403,1.403,,,,
E39_2_154,,2.154,,,
E108_0_952,,0.952,,,
E121_0_501,,,,0.501,
E26_0_1,,,,0.1,
E109_2_355,,,,2.355,
E80_0_05,,0.05,,,
E31_3_106,,,,,3.106
E136_2_756,2.756,,,,
E90_2_505,2.505,,,,
E56_0_251,0.251,,,,
E133_1_653,,1.653,,,
E116_2_655,,2.655,,,
E91_4_91,,,,4.91,
E125_2_505,2.505,,,,
E97_2_505,,,,2.505,
E56_2_655,2.655,,,,
E90_2_104,2.104,,,,
E110_0_551,,0.551,,,
E100_1_854,,,,1.854,
E93_0_551,,,,0.551,
E101_3_758,,3.758,,,
E88_4_709,,4.709,,,
E36_0_251,0.251,,,,
E81_2_555,2.555,,,,
E84_1_353,,1.353,,,
E116_2_806,,2.806,,,
E96_3_958,3.958,,,,
E101_3_808,,3.808,,,
E15_0_401,,0.401,,,
E13_0_351,,0.351,,,
E28_2_004,,,,2.004,
E130_3_307,3.307,,,,
E106_1_703,,,1.703,,
E94_0_15,,0.15,,,
E125_4_459,4.459,,,,
E43_3_808,,3.808,,,
E115_1_202,1.202,,,,
E123_0_902,0.902,,,,
E48_1_102,,1.102,,,
E29_1_703,,1.703,,,
E7_4_659,4.659,,,,
E84_0_0,,0.0,,,
E129_3_557,,3.557,,,
E137_3_507,,,,3.507,
E72_3_006,3.006,,,,
E145_1_253,,1.253,,,
E23_4_359,,,4.359,,
E7_4_459,4.459,,,,
E59_0_601,,,,0.601,
E142_3_206,3.206,,,,
E38_4_709,,,,,4.709
E29_1_653,,1.653,,,
E101_2_605,,2.605,,,
E99_2_555,,2.555,,,
E95_4_459,,,,4.459,
E48_3_958,,3.958,,,
E57_3_257,,3.257,,,
E69_2_405,,,,2.405,
E40_0_2,,0.2,,,
E2_3_507,3.507,,,,
E15_1_152,,1.152,,,
E0_3_557,,,,3.557,
E132_3_858,,,,3.858,
E19_0_351,0.351,,,,
E109_2_906,,,,2.906,
E133_3_908,,3.908,,,
E6_4_108,4.108,,,,
E46_3_808,3.808,,,,
E3_3_858,,3.858,,,
E12_0_1,,,,0.1,
E110_3_357,,3.357,,,
E87_4_559,4.559,,,,
E4_0_802,,,,0.802,
E115_3_507,3.507,,,,
E82_3_407,3.407,,,,
E143_4_008,,,,4.008,
E13_3_156,,3.156,,,
E91_3_156,,,,3.156,
E129_4_058,,4.058,,,
E108_1_904,,1.904,,,
E11_2_956,,,,2.956,
E98_2_004,,2.004,,,
E83_3_307,3.307,,,,
E65_2_455,2.455,,,,
E10_2_305,2.305,,,,
E149_0_551,0.551,,,,
E121_1_503,,,,1.503,
E125_0_902,0.902,,,,
E27_4_058,4.058,,,,
E48_0_501,,0.501,,,
E73_0_1,,0.1,,,
E11_1_754,,,,1.754,
E53_4_76,,4.76,,,
E106_0_551,,,0.551,,
E117_3_858,3.858,,,,
E38_1_503,,,,,1.503
E149_3_056,3.056,,,,
E92_4_058,,4.058,,,
E4_0_601,,,,0.601,
E124_1_052,,,,,1.052
E12_0_301,,,,0.301,
E14_1_854,,1.854,,,
E8_2_255,,,,2.255,
E81_4_058,4.058,,,,
E89_4_309,,,,4.309,
E14_0_301,,0.301,,,
E75_2_355,,2.355,,,
E8_3_958,,,,3.958,
E70_2_605,,,,2.605,
E88_1_403,,1.403,,,
E55_1_603,,,,1.603,
E31_0_952,,,,,0.952
E137_0_551,,,,0.551,
E87_2_104,2.104,,,,
E129_0_2,,0.2,,,
E102_3_206,,,,3.206,
E97_3_106,,,,3.106,
E129_2_355,,2.355,,,
E2_3_607,3.607,,,,
E98_1_353,,1.353,,,
E64_2_956,,,,2.956,
E55_2_104,,,,2.104,
E81_3_908,3.908,,,,
E24_3_006,,3.006,,,
E18_0_551,,,,0.551,
E64_2_004,,,,2.004,
E100_3_407,,,,3.407,
E113_0_852,0.852,,,,
E53_0_1,,0.1,,,
E111_3_257,,,3.257,,
E91_1_202,,,,1.202,
E84_0_351,,0.351,,,
E78_4_108,,,,4.108,
E53_3_257,,3.257,,,
E146_2_956,,2.956,,,
E86_1_253,,1.253,,,
E78_4_259,,,,4.259,
E70_0_902,,,,0.902,
E122_3_106,,,,3.106,
E110_3_457,,3.457,,,
E141_4_259,,,,4.259,
E43_2_355,,2.355,,,
E87_0_301,0.301,,,,
E121_4_058,,,,4.058,
E141_3_657,,,,3.657,
E66_0_401,0.401,,,,
E1_0_802,0.802,,,,
E92_3_607,,3.607,,,
E58_1_553,,,,1.553,
E75_3_106,,3.106,,,
E106_2_555,,,2.555,,
E34_2_255,,,2.255,,
E134_3_357,,,3.357,,
E142_3_156,3.156,,,,
E63_0_401,0.401,,,,
E24_0_802,,0.802,,,
E98_1_904,,1.904,,,
E68_0_0,,0.0,,,
E118_1_152,,1.152,,,
E81_3_407,3.407,,,,
E13_3_407,,3.407,,,
E0_2_405,,,,2.405,
E67_0_351,0.351,,,,
E73_3_106,,3.106,,,
E24_1_854,,1.854,,,
E0_4_108,,,,4.108,
E86_1_002,,1.002,,,
E32_0_952,,,0.952,,
E53_3_006,,3.006,,,
E22_1_253,,1.253,,,
E13_2_705,,2.705,,,
E94_4_91,,4.91,,,
E47_4_058,,4.058,,,
E56_4_208,4.208,,,,
E130_1_253,1.253,,,,
E101_4_208,,4.208,,,
E99_0_2,,0.2,,,
E26_0_401,,,,0.401,
E9_2_455,,,,2.455,
E126_4_208,,,,4.208,
E133_3_858,,3.858,,,
E88_2_405,,2.405,,,
E101_2_505,,2.505,,,
E8_4_208,,,,4.208,
E81_0_651,0.651,,,,
E106_1_754,,,1.754,,
E0_1_453,,,,1.453,
E1_0_501,0.501,,,,
E56_2_305,2.305,,,,
E31_1_703,,,,,1.703
E11_3_006,,,,3.006,
E93_3_958,,,,3.958,
E83_4_008,4.008,,,,
E127_4_359,,4.359,,,
E122_1_804,,,,1.804,
E62_1_002,,,,,1.002
E109_3_758,,,,3.758,
E5_0_301,,,,0.301,
E80_1_052,,1.052,,,
E60_4_108,,,,4.108,
E116_1_152,,1.152,,,
E142_0_802,0.802,,,,
E40_0_501,,0.501,,,
E81_3_607,3.607,,,,
E91_1_253,,,,1.253,
E22_0_05,,0.05,,,
E1_1_703,1.703,,,,
E110_3_307,,3.307,,,
E93_3_006,,,,3.006,
E13_1_052,,1.052,,,
E33_2_405,,,,2.405,
E54_3_507,3.507,,,,
E29_4_96,,4.96,,,
E134_4_81,,,4.81,,
E96_4_96,4.96,,,,
E62_3_307,,,,,3.307
E45_4_359,,4.359,,,
E2_2_505,2.505,,,,
E77_3_206,,,,3.206,
E99_0_701,,0.701,,,
E136_3_858,3.858,,,,
E83_1_303,1.303,,,,
E129_2_956,,2.956,,,
E75_4_659,,4.659,,,
E56_1_854,1.854,,,,
E11_4_81,,,,4.81,
E80_3_156,,3.156,,,
E50_3_206,,3.206,,,
E49_4_158,,,,,4.158
E5_4_108,,,,4.108,
E72_0_752,0.752,,,,
E29_1_904,,1.904,,,
E26_1_002,,,,1.002,
E67_4_309,4.309,,,,
E43_1_954,,1.954,,,
E144_2_756,,2.756,,,
E67_2_305,2.305,,,,
E39_4_359,,4.359,,,
E114_4_609,,4.609,,,
E10_0_601,0.601,,,,
E47_2_756,,2.756,,,
E54_1_754,1.754,,,,
E60_2_605,,,,2.605,
E73_1_754,,1.754,,,
E92_4_709,,4.709,,,
E68_2_655,,2.655,,,
E117_3_106,3.106,,,,
E31_1_152,,,,,1.152
E8_4_76,,,,4.76,
E123_3_507,3.507,,,,
E95_2_605,,,,2.605,
E100_2_655,,,,2.655,
E116_2_555,,2.555,,,
E132_1_253,,,,1.253,
E63_0_501,0.501,,,,
E91_0_301,,,,0.301,
E34_1_904,,,1.904,,
E120_3_457,3.457,,,,
E83_4_659,4.659,,,,
E139_3_958,3.958,,,,
E28_1_703,,,,1.703,
E130_4_259,4.259,,,,
E61_3_457,,,,3.457,
E84_3_607,,3.607,,,
E107_1_102,,,,,1.102
E120_3_908,3.908,,,,
E109_0_651,,,,0.651,
E20_0_05,0.05,,,,
E1_1_102,1.102,,,,
E145_1_303,,1.303,,,
E34_2_154,,,2.154,,
E16_0_501,,,,0.501,
E27_0_15,0.15,,,,
E48_1_253,,1.253,,,
E92_1_102,,1.102,,,
E78_3_858,,,,3.858,
E138_0_802,0.802,,,,
E149_1_603,1.603,,,,
E126_4_158,,,,4.158,
E100_1_703,,,,1.703,
E118_3_457,,3.457,,,
E120_1_002,1.002,,,,
E19_1_754,1.754,,,,
E8_3_407,,,,3.407,
E98_1_653,,1.653,,,
E106_2_806,,,2.806,,
E69_1_754,,,,1.754,
E62_2_505,,,,,2.505
E44_3_707,,,3.707,,
E53_1_002,,1.002,,,
E52_2_004,,,,2.004,
E112_1_954,1.954,,,,
E96_2_856,2.856,,,,
E101_0_701,,0.701,,,
E57_2_806,,2.806,,,
E97_3_156,,,,3.156,
E21_0_501,,0.501,,,
E43_2_856,,2.856,,,
E36_0_802,0.802,,,,
E127_2_054,,2.054,,,
E15_3_006,,3.006,,,
E45_1_804,,1.804,,,
E109_1_703,,,,1.703,
E56_2_154,2.154,,,,
E32_2_154,,,2.154,,
E102_4_76,,,,4.76,
E43_2_255,,2.255,,,
E36_1_453,1.453,,,,
E36_1_202,1.202,,,,
E59_4_259,,,,4.259,
E105_4_459,,,,4.459,
E34_1_754,,,1.754,,
E25_1_202,1.202,,,,
E7_4_259,4.259,,,,
E12_4_509,,,,4.509,
E24_0_551,,0.551,,,
E48_4_86,,4.86,,,
E23_0_701,,,0.701,,
E1_3_106,3.106,,,,
E72_4_76,4.76,,,,
E58_2_455,,,,2.455,
E132_1_453,,,,1.453,
E66_2_054,2.054,,,,
E138_4_609,4.609,,,,
E81_1_353,1.353,,,,
E13_1_202,,1.202,,,
E106_0_651,,,0.651,,
E48_1_052,,1.052,,,
E22_3_557,,3.557,,,
E50_0_902,,0.902,,,
E113_0_401,0.401,,,,
E26_4_559,,,,4.559,
E106_2_505,,,2.505,,
E49_0_251,,,,,0.251
E130_0_501,0.501,,,,
E108_1_553,,1.553,,,
E19_1_002,1.002,,,,
E34_1_353,,,1.353,,
E54_0_651,0.651,,,,
E50_4_709,,4.709,,,
E93_1_002,,,,1.002,
E46_1_503,1.503,,,,
E83_2_154,2.154,,,,
E57_0_15,,0.15,,,
E88_1_002,,1.002,,,
E10_2_555,2.555,,,,
E27_3_257,3.257,,,,
E128_4_409,,,,4.409,
E50_0_1,,0.1,,,
E140_2_856,2.856,,,,
E85_4_659,,4.659,,,
E116_3_257,,3.257,,,
E73_4_609,,4.609,,,
E139_4_81,4.81,,,,
E4_1_503,,,,1.503,
E25_4_008,4.008,,,,
E58_3_507,,,,3.507,
E74_1_453,,,,1.453,
E73_4_86,,4.86,,,
E31_0_752,,,,,0.752
E100_4_259,,,,4.259,
E11_0_752,,,,0.752,
E72_2_705,2.705,,,,
E60_2_255,,,,2.255,
E22_3_507,,3.507,,,
E80_4_259,,4.259,,,
E93_1_353,,,,1.353,
E93_2_104,,,,2.104,
E57_3_156,,3.156,,,
E138_3_758,3.758,,,,
E70_2_956,,,,2.956,
E52_1_453,,,,1.453,
E79_0_401,,0.401,,,
E64_3_908,,,,3.908,
E141_0_601,,,,0.601,
E103_3_407,,3.407,,,
E28_0_1,,,,0.1,
E10_3_457,3.457,,,,
E112_4_359,4.359,,,,
E132_3_958,,,,3.958,
E84_3_357,,3.357,,,
E76_2_305,,,,2.305,
E67_4_86,4.86,,,,
E47_1_854,,1.854,,,
E128_3_858,,,,3.858,
E106_4_559,,,4.559,,
E9_4_459,,,,4.459,
E148_0_902,,,0.902,,
E41_0_2,,0.2,,,
E137_3_607,,,,3.607,
E120_2_054,2.054,,,,
E99_1_453,,1.453,,,
E112_3_457,3.457,,,,
E17_2_956,,2.956,,,
E63_0_601,0.601,,,,
E43_1_653,,1.653,,,
E149_3_858,3.858,,,,
E104_1_052,,,,1.052,
E78_1_353,,,,1.353,
E141_2_054,,,,2.054,
E91_3_206,,,,3.206,
E144_3_557,,3.557,,,
E51_1_603,1.603,,,,
E86_0_752,,0.752,,,
E37_4_509,4.509,,,,
E6_4_409,4.409,,,,
E35_0_301,,,,,0.301
E0_4_709,,,,4.709,
E136_0_15,0.15,,,,
E95_3_156,,,,3.156,
E48_2_104,,2.104,,,
E59_3_457,,,,3.457,
E72_1_754,1.754,,,,
E30_2_455,,,,2.455,
E135_2_806,2.806,,,,
E25_2_655,2.655,,,,
E96_3_357,3.357,,,,
E86_2_505,,2.505,,,
E93_1_954,,,,1.954,
E105_4_158,,,,4.158,
E113_3_357,3.357,,,,
E66_1_253,1.253,,,,
E52_2_305,,,,2.305,
E148_3_557,,,3.557,,
E131_0_651,,0.651,,,
E6_4_359,4.359,,,,
E114_1_904,,1.904,,,
E13_1_303,,1.303,,,
E23_0_451,,,0.451,,
E109_2_705,,,,2.705,
E77_3_357,,,,3.357,
E126_0_251,,,,0.251,
E114_2_555,,2.555,,,
E134_4_509,,,4.509,,
E143_0_651,,,,0.651,
E123_4_158,4.158,,,,
E92_2_255,,2.255,,,
E131_3_557,,3.557,,,
E148_3_206,,,3.206,,
E148_4_509,,,4.509,,
E95_4_86,,,,4.86,
E67_1_002,1.002,,,,
E126_1_904,,,,1.904,
E89_3_056,,,,3.056,
E66_1_403,1.403,,,,
E115_0_451,0.451,,,,
E135_0_752,0.752,,,,
E48_2_355,,2.355,,,
E57_3_607,,3.607,,,
E77_4_559,,,,4.559,
E75_1_703,,1.703,,,
E19_4_81,4.81,,,,
E77_1_703,,,,1.703,
E28_4_108,,,,4.108,
E129_2_655,,2.655,,,
E80_2_655,,2.655,,,
E47_2_655,,2.655,,,
E1_2_505,2.505,,,,
E137_2_455,,,,2.455,
E142_1_102,1.102,,,,
E41_1_754,,1.754,,,
E63_4_008,4.008,,,,
E128_1_804,,,,1.804,
E134_2_405,,,2.405,,
E75_2_305,,2.305,,,
E93_2_204,,,,2.204,
E19_4_259,4.259,,,,
E44_2_705,,,2.705,,
E120_0_1,0.1,,,,
E95_3_056,,,,3.056,
E10_0_501,0.501,,,,
E44_4_108,,,4.108,,
E52_3_156,,,,3.156,
E25_2_806,2.806,,,,
E148_0_852,,,0.852,,
E69_0_752,,,,0.752,
E115_3_908,3.908,,,,
E139_0_651,0.651,,,,
E34_4_208,,,4.208,,
E127_4_208,,4.208,,,
E118_0_952,,0.952,,,
E63_4_91,4.91,,,,
E132_2_405,,,,2.405,
E138_0_601,0.601,,,,
E57_4_008,,4.008,,,
E107_0_651,,,,,0.651
E61_2_405,,,,2.405,
E31_0_2,,,,,0.2
E138_4_008,4.008,,,,
E54_4_309,4.309,,,,
E47_1_703,,1.703,,,
E76_0_952,,,,0.952,
E36_2_004,2.004,,,,
E125_4_96,4.96,,,,
E121_2_154,,,,2.154,
E105_3_507,,,,3.507,
E61_3_607,,,,3.607,
E131_1_503,,1.503,,,
E94_4_76,,4.76,,,
E31_2_605,,,,,2.605
E3_0_952,,0.952,,,
E99_0_401,,0.401,,,
E104_1_453,,,,1.453,
E20_1_353,1.353,,,,
E90_1_553,1.553,,,,
E30_3_056,,,,3.056,
E102_0_802,,,,0.802,
E57_3_307,,3.307,,,
E117_2_806,2.806,,,,
E131_1_653,,1.653,,,
E8_3_607,,,,3.607,
E26_0_451,,,,0.451,
E105_4_76,,,,4.76,
E26_4_459,,,,4.459,
E12_2_956,,,,2.956,
E92_3_507,,3.507,,,
E99_1_503,,1.503,,,
E87_1_152,1.152,,,,
E71_3_657,,3.657,,,
E141_4_359,,,,4.359,
E47_3_507,,3.507,,,
E30_3_206,,,,3.206,
E113_3_557,3.557,,,,
E44_0_15,,,0.15,,
E133_3_056,,3.056,,,
E103_3_557,,3.557,,,
E146_4_91,,4.91,,,
E91_0_451,,,,0.451,
E40_0_601,,0.601,,,
E108_2_555,,2.555,,,
E7_4_96,4.96,,,,
E5_3_858,,,,3.858,
E3_1_703,,1.703,,,
E34_1_303,,,1.303,,
E49_1_202,,,,,1.202
E57_2_104,,2.104,,,
E136_0_451,0.451,,,,
E107_0_551,,,,,0.551
E112_2_455,2.455,,,,
E66_0_651,0.651,,,,
E75_4_609,,4.609,,,
E103_2_154,,2.154,,,
E45_0_501,,0.501,,,
E50_3_257,,3.257,,,
E79_0_251,,0.251,,,
E147_4_559,,4.559,,,
E43_4_008,,4.008,,,
E17_4_91,,4.91,,,
E124_0_401,,,,,0.401
E19_2_355,2.355,,,,
E64_4_359,,,,4.359,
E42_2_956,,,,2.956,
E20_4_058,4.058,,,,
E35_4_158,,,,,4.158
E100_1_954,,,,1.954,
E141_0_651,,,,0.651,
E134_3_206,,,3.206,,
E73_2_555,,2.555,,,
E7_1_202,1.202,,,,
E78_0_601,,,,0.601,
E68_2_455,,2.455,,,
E94_0_651,,0.651,,,
E53_2_605,,2.605,,,
E93_1_453,,,,1.453,
E56_3_958,3.958,,,,
E58_2_705,,,,2.705,
E8_2_705,,,,2.705,
E141_0_952,,,,0.952,
E14_1_202,,1.202,,,
E120_1_152,1.152,,,,
E116_1_202,,1.202,,,
E3_2_104,,2.104,,,
E68_3_657,,3.657,,,
E5_0_251,,,,0.251,
E41_1_403,,1.403,,,
E88_0_802,,0.802,,,
E131_4_81,,4.81,,,
E93_1_653,,,,1.653,
E16_4_86,,,,4.86,
E75_4_108,,4.108,,,
E71_3_758,,3.758,,,
E97_2_104,,,,2.104,
E1_0_351,0.351,,,,
E65_3_908,3.908,,,,
E133_2_004,,2.004,,,
E74_4_359,,,,4.359,
E148_2_806,,,2.806,,
E28_3_607,,,,3.607,
E50_1_202,,1.202,,,
E104_2_906,,,,2.906,
E105_1_152,,,,1.152,
E43_2_054,,2.054,,,
E56_2_255,2.255,,,,
E22_3_307,,3.307,,,
E69_3_958,,,,3.958,
E80_3_808,,3.808,,,
E20_2_655,2.655,,,,
E109_1_002,,,,1.002,
E141_0_701,,,,0.701,
E112_1_703,1.703,,,,
E149_3_657,3.657,,,,
E120_0_2,0.2,,,,
E101_1_954,,1.954,,,
E68_3_808,,3.808,,,
E128_4_609,,,,4.609,
E24_3_858,,3.858,,,
E111_1_653,,,1.653,,
E14_1_052,,1.052,,,
E28_3_006,,,,3.006,
E23_4_609,,,4.609,,
E56_1_052,1.052,,,,
E31_2_054,,,,,2.054
E122_3_507,,,,3.507,
E6_0_05,0.05,,,,
E49_1_052,,,,,1.052
E2_3_457,3.457,,,,
E37_2_555,2.555,,,,
E59_3_206,,,,3.206,
E103_4_058,,4.058,,,
E143_1_202,,,,1.202,
E106_1_553,,,1.553,,
E27_3_357,3.357,,,,
E55_3_557,,,,3.557,
E80_2_505,,2.505,,,
E14_2_204,,2.204,,,
E77_1_403,,,,1.403,
E63_3_657,3.657,,,,
E1_1_954,1.954,,,,
E123_1_403,1.403,,,,
E101_3_257,,3.257,,,
E99_4_96,,4.96,,,
E130_3_257,3.257,,,,
E69_1_303,,,,1.303,
E38_0_451,,,,,0.451
E61_4_409,,,,4.409,
E97_1_904,,,,1.904,
E52_2_154,,,,2.154,
E22_1_202,,1.202,,,
E77_4_108,,,,4.108,
E111_4_058,,,4.058,,
E12_3_156,,,,3.156,
E30_1_052,,,,1.052,
E144_4_81,,4.81,,,
E53_2_856,,2.856,,,
E10_0_351,0.351,,,,
E97_2_605,,,,2.605,
E70_2_756,,,,2.756,
E46_1_703,1.703,,,,
E127_3_307,,3.307,,,
E141_2_204,,,,2.204,
E61_0_05,,,,0.05,
E111_3_056,,,3.056,,
E127_4_409,,4.409,,,
E141_3_908,,,,3.908,
E146_4_559,,4.559,,,
E10_1_804,1.804,,,,
E98_3_056,,3.056,,,
E138_1_353,1.353,,,,
E32_2_204,,,2.204,,
E82_4_058,4.058,,,,
E44_4_91,,,4.91,,
E41_0_601,,0.601,,,
E100_0_651,,,,0.651,
E59_2_405,,,,2.405,
E10_0_15,0.15,,,,
E85_0_351,,0.351,,,
E130_3_758,3.758,,,,
E16_0_251,,,,0.251,
E81_4_609,4.609,,,,
E121_3_758,,,,3.758,
E121_1_904,,,,1.904,
E114_0_651,,0.651,,,
E16_4_208,,,,4.208,
E27_2_204,2.204,,,,
E79_2_756,,2.756,,,
E51_0_251,0.251,,,,
E64_1_503,,,,1.503,
E18_2_054,,,,2.054,
E39_3_808,,3.808,,,
E95_0_0,,,,0.0,
E89_1_453,,,,1.453,
E96_1_202,1.202,,,,
E50_2_856,,2.856,,,
E56_4_96,4.96,,,,
E107_1_253,,,,,1.253
E54_0_952,0.952,,,,
E147_3_858,,3.858,,,
E72_4_609,4.609,,,,
E135_1_052,1.052,,,,
E33_4_86,,,,4.86,
E93_3_707,,,,3.707,
E103_0_952,,0.952,,,
E75_3_657,,3.657,,,
E58_1_102,,,,1.102,
E102_3_357,,,,3.357,
E75_0_301,,0.301,,,
E23_3_808,,,3.808,,
E47_1_403,,1.403,,,
E78_4_359,,,,4.359,
E16_2_806,,,,2.806,
E18_0_601,,,,0.601,
E0_2_555,,,,2.555,
E125_3_307,3.307,,,,
E127_3_056,,3.056,,,
E37_3_657,3.657,,,,
E62_4_459,,,,,4.459
E14_1_303,,1.303,,,
E22_0_351,,0.351,,,
E135_3_958,3.958,,,,
E4_4_008,,,,4.008,
E130_1_553,1.553,,,,
E39_0_802,,0.802,,,
E58_2_505,,,,2.505,
E100_1_403,,,,1.403,
E114_0_15,,0.15,,,
E100_2_455,,,,2.455,
E17_0_1,,0.1,,,
E97_1_202,,,,1.202,
E15_0_952,,0.952,,,
E82_0_802,0.802,,,,
E74_0_2,,,,0.2,
E6_3_006,3.006,,,,
E8_1_854,,,,1.854,
E68_4_158,,4.158,,,
E138_1_804,1.804,,,,
E68_1_653,,1.653,,,
E40_2_104,,2.104,,,
E60_1_754,,,,1.754,
E41_4_008,,4.008,,,
E39_3_858,,3.858,,,
E5_4_659,,,,4.659,
E129_3_858,,3.858,,,
E1_0_601,0.601,,,,
E120_0_501,0.501,,,,
