CellID	CellID	dim1	dim2	kMeans	PseudoTime1	Original	ExpTime
E5_2_9	E5_2_9	-14.741575	10.728135	1	11.410043583589802	1.0	2.9
E4_2_22	E4_2_22	-6.8011084	2.4353423	0	22.5588559853299	1.0	2.22
E4_2_23	E4_2_23	-4.359858	-4.2099085	0	29.4630298205795	1.0	2.23
E4_2_24	E4_2_24	0.8151928	-11.889417	0	67.2437092450293	1.0	2.24
E4_2_25	E4_2_25	-0.76771843	-9.411042	0	31.7757274926264	1.0	2.25
E5_2_10	E5_2_10	-4.736740599999999	4.081180600000001	0	22.209721147354102	1.0	2.1
E4_2_26	E4_2_26	0.8553156999999999	-7.3656179999999996	0	33.0996019402292	1.0	2.26
E4_2_27	E4_2_27	0.04906077	-7.568690299999999	0	32.522174216020304	1.0	2.27
E5_2_11	E5_2_11	-0.21683858	-10.329875999999999	0	31.9466591536332	1.0	2.11
E1_2_3	E1_2_3	-11.040384	17.151787	1	7.05950872192474	1.0	2.3
E1_2_4	E1_2_4	-16.198215	14.537881	1	7.335858002471	1.0	2.4
E4_2_28	E4_2_28	-4.6592913000000005	-7.503261	0	29.717670197424397	1.0	2.28
E4_2_29	E4_2_29	-2.917896	-5.615810400000001	0	30.716914807933197	1.0	2.29
E1_2_5	E1_2_5	-11.731738	19.376019	1	4.734316372642559	1.0	2.5
E4_2_30	E4_2_30	-7.230548	-7.734681599999999	0	28.4624241725655	1.0	2.3
E5_2_12	E5_2_12	-10.910034	6.637082	1	16.7243511233096	1.0	2.12
E4_2_31	E4_2_31	-2.3756882999999998	-9.36327	0	30.939915771725897	1.0	2.31
E4_2_32	E4_2_32	-3.569583	-7.8267856	0	30.328757660457395	1.0	2.32
E4_2_33	E4_2_33	-4.977518	-9.399047	0	29.717670197424397	1.0	2.33
E4_2_34	E4_2_34	-8.849007	0.88347256	0	22.835888008099605	1.0	2.34
E4_2_35	E4_2_35	-5.2801919999999996	1.2959530000000001	0	24.7641268753026	1.0	2.35
E5_2_13	E5_2_13	-8.704528	13.616575	1	11.2271182320823	1.0	2.13
E4_2_36	E4_2_36	-1.4738052	-10.450216000000001	0	31.355962971426703	1.0	2.36
E5_2_14	E5_2_14	-5.7935834	5.2780557	0	20.3907938463992	1.0	2.14
E4_2_37	E4_2_37	3.1679619999999997	-10.730663	0	64.7990234210951	1.0	2.37
E4_2_38	E4_2_38	-9.55067	-6.383406	0	26.9597054931109	1.0	2.38
E4_2_39	E4_2_39	-4.3586254	-3.540372	0	29.314470298650605	1.0	2.39
E1_2_6	E1_2_6	-15.088103	13.760369	1	8.49928293605161	1.0	2.6
E4_2_40	E4_2_40	-6.701654400000001	-6.8435820000000005	0	28.570222832163	1.0	2.4
E5_2_15	E5_2_15	-8.850336	1.6541782999999999	1	22.1743372878634	1.0	2.15
E4_2_41	E4_2_41	-8.475374	-9.260458	0	28.2299406300905	1.0	2.41
E4_2_42	E4_2_42	-7.9384975	-8.5610285	0	28.3925690049007	1.0	2.42
E1_2_7	E1_2_7	-17.285147	10.146649	1	10.905908698715901	1.0	2.7
E1_2_8	E1_2_8	-15.320632000000002	8.258186	1	13.428921018817599	1.0	2.8
E1_2_9	E1_2_9	-13.735173999999999	19.537992000000003	1	3.76725429629723	1.0	2.9
E4_2_43	E4_2_43	-1.8200619999999998	-8.514664	0	31.309213260767102	1.0	2.43
E4_2_44	E4_2_44	-5.239049	0.21514808	0	25.8040962899558	1.0	2.44
E5_2_16	E5_2_16	-9.585782	2.3365815	1	21.201100051946	1.0	2.16
E4_2_45	E4_2_45	-5.0466323	-10.368976	0	29.772970906391397	1.0	2.45
E5_2_17	E5_2_17	13.611382	10.315053	1	45.9675705620716	1.0	2.17
E4_2_46	E4_2_46	-3.984258	-9.541004	0	30.175580067046	1.0	2.46
E4_2_47	E4_2_47	1.8948269	-12.9736185	0	67.2437092450293	1.0	2.47
E4_2_48	E4_2_48	-6.6396985	-7.411521400000001	0	28.6938347801268	1.0	2.48
E4_2_49	E4_2_49	-1.9991322	-7.199161	0	31.278763859949798	1.0	2.49
E5_2_18	E5_2_18	-7.651371000000001	6.188723599999999	1	18.5948920517292	1.0	2.18
E5_2_19	E5_2_19	-10.255233	12.11857	1	11.964482111503198	1.0	2.19
E4_2_50	E4_2_50	-3.7626684	0.6081791	0	27.1766784212465	1.0	2.5
E1_0_10	E1_0_10	-12.288333	21.737661	1	2.33308225079176	1.0	0.1
E1_0_11	E1_0_11	-15.646117000000002	18.084284	1	4.32141474273893	1.0	0.11
E1_0_12	E1_0_12	-13.499426999999999	13.9891405	1	8.93889929491211	1.0	0.12
E1_0_13	E1_0_13	-9.73295	14.879384	1	9.6605018766482	1.0	0.13
E1_0_14	E1_0_14	-16.91357	19.357794000000002	1	2.6411657976842298	1.0	0.14
E1_0_15	E1_0_15	-17.978506	15.554351	1	5.682347171883991	1.0	0.15
E1_0_16	E1_0_16	-14.804659	12.07048	1	10.157929220777199	1.0	0.16
E1_0_17	E1_0_17	-16.910671	18.266460000000002	1	3.64085135264895	1.0	0.17
E1_0_18	E1_0_18	-20.249304000000002	17.095215	1	3.3581959302385895	1.0	0.18
E1_0_19	E1_0_19	-13.879223999999999	13.119741000000001	1	9.57697007489402	1.0	0.19
E1_0_20	E1_0_20	-16.831509	16.196724	1	5.56371925654738	1.0	0.2
E1_0_21	E1_0_21	-18.247684	16.522057	1	4.69091782448628	1.0	0.21
E1_0_22	E1_0_22	-16.551476	13.628109	1	8.02184447817181	1.0	0.22
E1_0_23	E1_0_23	-18.038925	19.415129999999998	1	2.13378704896694	1.0	0.23
E1_0_24	E1_0_24	-15.594060999999998	11.907158	1	9.98533715407898	1.0	0.24
E1_0_25	E1_0_25	-10.672413	13.641988000000001	1	10.405294174008802	1.0	0.25
E1_0_26	E1_0_26	-12.069353999999999	15.2583275	1	8.3657066859575	1.0	0.26
E1_0_27	E1_0_27	-20.040106	10.682913000000001	1	9.28897325451039	1.0	0.27
E1_0_28	E1_0_28	-22.525478	16.591917000000002	1	2.8983401041313797	1.0	0.28
E1_0_29	E1_0_29	-15.99828	13.769001000000001	1	8.11938621690445	1.0	0.29
E1_0_30	E1_0_30	-16.196589000000003	17.550734	1	4.58547214617962	1.0	0.3
E1_0_31	E1_0_31	-17.295835	14.420057	1	6.9945665962597	1.0	0.31
E1_0_32	E1_0_32	-14.850710999999999	17.27042	1	5.389855743993571	1.0	0.32
E1_0_33	E1_0_33	-16.976328	21.175692	1	0.951544513585576	1.0	0.33
E1_0_34	E1_0_34	-17.73899	17.166021	1	4.30999165656656	1.0	0.34
E1_0_35	E1_0_35	-13.854197000000001	16.679323	1	6.33939898524167	1.0	0.35
E1_0_36	E1_0_36	-13.482181	15.142581	1	7.8944474568699405	1.0	0.36
E1_0_37	E1_0_37	-12.822989	16.148376000000003	1	7.2463192011216995	1.0	0.37
E1_0_38	E1_0_38	-20.243647	18.613808	1	1.9766683936826	1.0	0.38
E1_0_39	E1_0_39	-22.001522	16.624897	1	3.0803338191322003	1.0	0.39
E1_0_40	E1_0_40	-15.020988000000001	16.337629999999997	1	6.17423282051705	1.0	0.4
E1_0_41	E1_0_41	-13.670064000000002	16.359049	1	6.70730514611325	1.0	0.41
E1_0_42	E1_0_42	-19.167696	18.170391	1	2.8153077455798	1.0	0.42
E1_0_43	E1_0_43	-11.482467	15.864816000000001	1	8.05255271061435	1.0	0.43
E1_0_44	E1_0_44	-14.6044	21.678076	1	1.44921436563422	1.0	0.44
E1_0_45	E1_0_45	-17.16112	22.13389	1	0.0	1.0	0.45
E1_0_46	E1_0_46	-18.48714	12.201546	1	8.53387369678409	1.0	0.46
E1_0_47	E1_0_47	-18.53142	17.749304000000002	1	3.45639637699918	1.0	0.47
E1_0_48	E1_0_48	-19.063617999999998	15.168679999999998	1	5.592456535107339	1.0	0.48
E1_0_49	E1_0_49	-16.164337	18.661938	1	3.58206222249119	1.0	0.49
E1_0_50	E1_0_50	-16.338264000000002	15.750175	1	6.1723808109356	1.0	0.5
E1_0_51	E1_0_51	-14.973828	14.748159	1	7.644595993160991	1.0	0.51
E1_0_52	E1_0_52	-16.775074	15.367226	1	6.343359641804231	1.0	0.52
E1_0_53	E1_0_53	-17.167078	11.799352	1	9.44192061797207	1.0	0.53
E1_0_54	E1_0_54	-11.705943	11.846683	1	11.6230503646934	1.0	0.54
E1_0_55	E1_0_55	-12.320735	14.498535	1	8.95502498583939	1.0	0.55
E1_0_56	E1_0_56	-17.925660999999998	13.822597	1	7.28224092870633	1.0	0.56
E1_0_57	E1_0_57	-17.517286	13.413969	1	7.82232316725036	1.0	0.57
E1_0_58	E1_0_58	-14.461073999999998	17.51004	1	5.32964902925355	1.0	0.58
E1_0_59	E1_0_59	-21.482092	13.706235999999999	1	5.9394745688762	1.0	0.59
E1_0_60	E1_0_60	-18.971204999999998	10.459539999999999	1	9.93114023590558	1.0	0.6
E1_0_61	E1_0_61	-13.466327	17.841463	1	5.43324787104511	1.0	0.61
E1_0_62	E1_0_62	-20.267117000000002	12.591923	1	7.447961317958191	1.0	0.62
E1_0_63	E1_0_63	-12.171467	17.859854000000002	1	5.94676225052701	1.0	0.63
E1_0_64	E1_0_64	-13.219056	13.191174499999999	1	9.78087300779983	1.0	0.64
E1_0_65	E1_0_65	-17.539282	11.117861	1	9.91345941568299	1.0	0.65
E1_0_66	E1_0_66	-14.992417000000001	15.109859	1	7.306941964885019	1.0	0.66
E1_0_67	E1_0_67	-22.034197	13.509936999999999	1	5.89339129270412	1.0	0.67
E1_0_68	E1_0_68	-14.858639000000002	18.86271	1	3.92940050787775	1.0	0.68
E1_0_69	E1_0_69	-15.5274	15.698751999999999	1	6.55069764120672	1.0	0.69
E1_0_70	E1_0_70	-12.400686	12.747357000000001	1	10.5185648770016	1.0	0.7
E1_0_71	E1_0_71	-10.787434	17.331210000000002	1	6.99920264432318	1.0	0.71
E1_0_72	E1_0_72	-11.503737	13.62084	1	10.086804422063	1.0	0.72
E1_0_73	E1_0_73	-19.271411999999998	20.260122	1	0.8636649658525409	1.0	0.73
E1_0_74	E1_0_74	-16.803185	17.039254999999997	1	4.8059925377198205	1.0	0.74
E1_0_75	E1_0_75	-15.651019	20.027179999999998	1	2.5391669251546802	1.0	0.75
E1_0_76	E1_0_76	-21.247495999999998	14.057908	1	5.715415175691009	1.0	0.76
E1_0_77	E1_0_77	-19.982553	16.047754	1	4.419711278895321	1.0	0.77
E1_0_78	E1_0_78	-18.785421	16.489603	1	4.502321237265151	1.0	0.78
E1_0_79	E1_0_79	-20.170969	13.063546	1	7.056844212819481	1.0	0.79
E1_0_80	E1_0_80	-15.704107999999998	16.922623	1	5.36003466161177	1.0	0.8
E1_0_81	E1_0_81	-9.8962965	15.880015	1	8.684969680487761	1.0	0.81
E2_5_0	E2_5_0	10.581206	6.379671	0	45.291418478071606	1.0	5.0
E3_5_0	E3_5_0	7.860728999999999	5.4827957000000005	0	43.8271242725202	1.0	5.0
E3_5_1	E3_5_1	8.101089	5.892684	0	44.0064081594175	1.0	5.1
E8_5_0	E8_5_0	8.418047	0.53233	0	42.965947402223605	1.0	5.0
E8_5_1	E8_5_1	3.7814812999999994	-0.041629917999999995	0	38.5255025552216	1.0	5.1
E7_5_0	E7_5_0	10.698228	10.702648	0	45.2857230525243	1.0	5.0
E3_5_2	E3_5_2	8.60717	6.467753	0	44.36108204842879	1.0	5.2
E8_5_2	E8_5_2	4.8656487	-6.485166	0	36.3501889765737	1.0	5.2
E3_5_3	E3_5_3	9.147388000000001	7.894371499999999	0	44.7071918530186	1.0	5.3
E3_5_4	E3_5_4	8.592847	3.3318623999999994	0	43.922114886468805	1.0	5.4
E8_5_3	E8_5_3	4.446549	-5.365808	0	36.5225729341289	1.0	5.3
E8_5_4	E8_5_4	3.7152786	4.8245059999999995	0	40.668525248146	1.0	5.4
E3_5_5	E3_5_5	9.853697	4.591332	0	44.93108649990379	1.0	5.5
E7_5_1	E7_5_1	11.571291	7.364261	0	45.5988682989351	1.0	5.1
E8_5_5	E8_5_5	7.1937585	1.7971231	0	42.3049672771735	1.0	5.5
E3_5_6	E3_5_6	6.542981	5.316994	0	42.8989819877069	1.0	5.6
E7_5_2	E7_5_2	11.319765	7.2559223	0	45.532551172437	1.0	5.2
E3_5_7	E3_5_7	6.1556973	4.138346	0	42.279651855398996	1.0	5.7
E8_5_6	E8_5_6	10.263783	2.1703882	0	45.1630474513453	1.0	5.6
E3_5_8	E3_5_8	16.541655	1.0057683000000002	0	48.8019741972861	1.0	5.8
E3_5_9	E3_5_9	6.357755	6.4878945	0	43.138647442008704	1.0	5.9
E7_5_3	E7_5_3	12.775065	8.890895	0	45.8821293606254	1.0	5.3
E7_5_4	E7_5_4	12.662564999999999	8.862619	0	45.8693929677229	1.0	5.4
E8_5_7	E8_5_7	18.143042	-11.387555	0	56.428111444537706	1.0	5.7
E7_5_5	E7_5_5	10.1628	9.187641000000001	0	45.0965712946773	1.0	5.5
E3_5_10	E3_5_10	-1.1531417	-13.699696	0	67.2437092450293	1.0	5.1
E8_5_8	E8_5_8	-4.0070634	-13.781172	0	67.2437092450293	1.0	5.8
E3_5_11	E3_5_11	7.333773	7.9792757	0	43.90778996818871	1.0	5.11
E3_5_12	E3_5_12	9.034817	5.572152	0	44.6231850465464	1.0	5.12
E3_5_13	E3_5_13	8.9303055	2.147566	0	43.954437070813796	1.0	5.13
E8_5_9	E8_5_9	6.9351425	-10.610042	0	61.921506100184004	1.0	5.9
E3_5_14	E3_5_14	6.9474597000000005	3.5102892	0	42.7577131829758	1.0	5.14
E3_5_15	E3_5_15	6.754011	3.9770550000000005	0	42.76506811007479	1.0	5.15
E3_5_16	E3_5_16	7.818368400000001	2.4376605	0	43.076836215812996	1.0	5.16
E3_5_17	E3_5_17	10.021775	6.641676400000001	0	45.0290268831283	1.0	5.17
E3_5_18	E3_5_18	8.652427000000001	3.6933024	0	44.0321989502569	1.0	5.18
E3_5_19	E3_5_19	7.755038000000001	6.9197044000000005	0	44.0029228213266	1.0	5.19
E7_5_6	E7_5_6	9.914555	8.252536	0	45.0290268831283	1.0	5.6
E7_5_7	E7_5_7	10.88705	10.809761	0	45.3154162804809	1.0	5.7
E7_5_8	E7_5_8	9.419699000000001	10.260518	0	44.85758202367639	1.0	5.8
E8_5_10	E8_5_10	-4.5184083	-12.76558	0	30.0754696221665	1.0	5.1
E3_5_20	E3_5_20	7.3506813	7.4750380000000005	0	43.868631426917	1.0	5.2
E8_5_11	E8_5_11	5.47294	7.575978299999999	0	42.8120206884802	1.0	5.11
E8_5_12	E8_5_12	-3.277101	-12.174619	0	67.2437092450293	1.0	5.12
E7_5_9	E7_5_9	9.184008	10.406872	0	44.7760628520685	1.0	5.9
E8_5_13	E8_5_13	-3.2431726000000003	-14.423274	0	67.2437092450293	1.0	5.13
E7_5_10	E7_5_10	13.37742	10.0295	1	45.917654355254705	1.0	5.1
E3_5_21	E3_5_21	15.587917000000001	4.7721925	0	47.111772729569395	1.0	5.21
E7_5_11	E7_5_11	11.875093	11.788866	0	45.532551172437	1.0	5.11
E8_5_14	E8_5_14	-5.4341636	-12.159084	0	29.717670197424397	1.0	5.14
E8_5_15	E8_5_15	4.2732057999999995	-2.554375	0	37.694778713443704	1.0	5.15
E3_5_22	E3_5_22	11.088289	4.760845	0	45.577083280282004	1.0	5.22
E2_5_1	E2_5_1	-2.1421306	-17.268832999999997	0	67.2437092450293	1.0	5.1
E7_5_12	E7_5_12	8.545853999999999	8.912213000000001	0	44.6246543949573	1.0	5.12
E3_5_23	E3_5_23	13.423479	4.247143299999999	0	46.6638142858179	1.0	5.23
E9_22_0	E9_22_0	8.533002	-9.640625	0	60.0307181543044	1.0	22.0
E1_0_82	E1_0_82	-18.883512	20.751438	1	0.5705356767686379	1.0	0.82
E6_22_0	E6_22_0	16.476728	6.621938	0	47.029364059064505	1.0	22.0
E9_22_1	E9_22_1	10.155002	-10.791685000000001	0	59.8616319360336	1.0	22.1
E9_22_2	E9_22_2	7.012417299999999	-15.913548	0	65.5840857551184	1.0	22.2
E6_22_1	E6_22_1	17.519909	6.106889	0	47.4220046727728	1.0	22.1
E9_22_3	E9_22_3	12.078239	-12.011578	0	59.587018475118796	1.0	22.3
E9_22_4	E9_22_4	8.1708555	-1.2905918	0	41.8818327342992	1.0	22.4
E6_22_2	E6_22_2	15.728532999999999	6.993774	0	46.8064541744007	1.0	22.2
E6_22_3	E6_22_3	17.456928	7.4250193	0	47.086217546464205	1.0	22.3
E9_22_5	E9_22_5	9.48685	-7.7296944000000005	0	57.7574931511588	1.0	22.5
E6_22_4	E6_22_4	14.904846	6.4093537000000005	0	46.6841700899892	1.0	22.4
E4_2_51	E4_2_51	-6.6069083	-2.0554886000000003	0	26.582598097553202	1.0	2.51
E9_22_6	E9_22_6	16.55379	3.1196662999999996	0	47.9239562911665	1.0	22.6
E4_2_52	E4_2_52	2.6591177000000004	-3.7837899	0	35.7496279325355	1.0	2.52
E9_22_7	E9_22_7	12.303238	-7.982275	0	56.4368651771922	1.0	22.7
E4_2_53	E4_2_53	-5.841417	-5.849089599999999	0	28.782739781203603	1.0	2.53
E4_2_54	E4_2_54	-8.606911	-4.8266954	0	26.8629982896959	1.0	2.54
E6_22_5	E6_22_5	13.682960500000002	-4.9802613	0	53.326291102826005	1.0	22.5
E4_2_55	E4_2_55	-0.8857304	-6.4560227	0	32.129821287245996	1.0	2.55
E9_22_8	E9_22_8	11.082794999999999	-7.840960000000001	0	56.941440278613605	1.0	22.8
E4_2_56	E4_2_56	-1.8612542	-1.1333218999999999	0	32.510322909302204	1.0	2.56
E4_2_57	E4_2_57	-0.12467735	-3.554767	0	33.4455888853673	1.0	2.57
E9_22_9	E9_22_9	9.626322	-2.855855	0	51.9045976940646	1.0	22.9
E4_2_58	E4_2_58	-7.173443300000001	0.08604326	0	24.531033138087203	1.0	2.58
E0_22_0	E0_22_0	17.334429999999998	-6.5997395999999995	0	53.6900406976473	1.0	22.0
E9_20_10	E9_20_10	17.240187	-11.067556	0	56.5692206472235	1.0	20.1
E9_20_11	E9_20_11	15.557689000000002	-10.514975999999999	0	56.8569174240867	1.0	20.11
E6_20_6	E6_20_6	14.866528500000001	-13.241184	0	58.903108862818	1.0	20.6
E0_20_1	E0_20_1	8.84248	-10.138292	0	60.2061751100817	1.0	20.1
E9_20_12	E9_20_12	13.857825	-2.5180957000000004	0	51.036361501514996	1.0	20.12
E6_20_7	E6_20_7	12.590536	-1.0630158	0	49.46574331780229	1.0	20.7
E4_2_59	E4_2_59	7.504108400000001	-1.3331019	0	41.198271003348204	1.0	2.59
E9_22_13	E9_22_13	12.46209	-7.3814554	0	55.8545793996131	1.0	22.13
E4_2_60	E4_2_60	0.10200277	-14.141727	0	67.2437092450293	1.0	2.6
E9_22_14	E9_22_14	13.067433	-6.320583999999999	0	54.6941430709349	1.0	22.14
E4_2_61	E4_2_61	2.3916075	-7.349412400000001	0	34.1993149053992	1.0	2.61
E4_2_62	E4_2_62	-5.056496599999999	-2.942756	0	28.4229375406561	1.0	2.62
E9_22_15	E9_22_15	1.6596733	-10.014773	0	65.436000894937	1.0	22.15
E4_2_63	E4_2_63	-3.8348851	-3.9385707	0	29.886695502111397	1.0	2.63
E9_22_16	E9_22_16	7.7380633	-7.976163000000001	0	59.21447684316811	1.0	22.16
E4_2_64	E4_2_64	-1.2800566	0.62278277	0	34.0561306349663	1.0	2.64
E9_22_17	E9_22_17	7.1019559999999995	-4.60836	0	39.1154546715276	1.0	22.17
E4_2_65	E4_2_65	-7.489215	-5.2778583	0	27.6678835699701	1.0	2.65
E4_2_66	E4_2_66	-5.6741667	-12.364669000000001	0	29.6881459489594	1.0	2.66
E9_22_18	E9_22_18	14.903645000000001	0.11388982	0	48.9823552736647	1.0	22.18
E0_20_2	E0_20_2	16.595243	-5.6700745	0	53.1842267608869	1.0	20.2
E9_20_19	E9_20_19	17.615538	-8.383054	0	54.75510082733771	1.0	20.19
E0_20_3	E0_20_3	3.7781667999999997	-16.196260000000002	0	67.2437092450293	1.0	20.3
E9_20_20	E9_20_20	18.930437	-7.593986500000001	0	54.007552259520395	1.0	20.2
E4_2_67	E4_2_67	-5.419243	-2.61912	0	27.915382183224	1.0	2.67
E9_22_21	E9_22_21	4.805502	-8.460907	0	61.8654351806962	1.0	22.21
E4_2_68	E4_2_68	-2.5007415	-1.5965764999999998	0	31.4909960453647	1.0	2.68
E9_22_22	E9_22_22	15.275445999999999	-7.036427499999999	0	54.528433673543	1.0	22.22
E4_2_69	E4_2_69	-4.9242897	-1.1032377	0	27.400888033035603	1.0	2.69
E4_2_70	E4_2_70	-4.468814	-5.9252915	0	29.6546811642108	1.0	2.7
E9_22_23	E9_22_23	8.937136	-6.6871524	0	57.14069661887421	1.0	22.23
E4_2_71	E4_2_71	0.49324724	-5.051926	0	33.4626288534959	1.0	2.71
E9_22_24	E9_22_24	9.803603	-5.529354	0	55.3944447132357	1.0	22.24
E4_2_72	E4_2_72	-5.295656	-5.0319395	0	28.9322216731888	1.0	2.72
E9_22_25	E9_22_25	12.914336	-10.791080000000001	0	58.2704528633158	1.0	22.25
E4_2_73	E4_2_73	-2.3499982000000004	-2.9811382	0	31.417869312198402	1.0	2.73
E0_22_4	E0_22_4	16.228382	-4.6015205	0	52.4908312138947	1.0	22.4
E4_2_74	E4_2_74	-8.469047	-2.0125158	0	25.3653941413735	1.0	2.74
E9_22_26	E9_22_26	15.092489000000002	3.2955425000000003	0	47.455119222986	1.0	22.26
E0_20_5	E0_20_5	16.497757	8.533634	0	46.7353990696665	1.0	20.5
E9_20_27	E9_20_27	13.324754	-13.007004	0	59.567465839352295	1.0	20.27
E9_20_28	E9_20_28	5.023312000000001	-9.419998	0	62.4011802340103	1.0	20.28
E4_2_75	E4_2_75	-10.60553	-1.7614951	1	24.011085345290198	1.0	2.75
E9_22_29	E9_22_29	11.715607	-5.9285874000000005	0	54.8784212912949	1.0	22.29
E9_22_30	E9_22_30	4.7414193	-8.281717	0	61.7816456900214	1.0	22.3
E9_22_31	E9_22_31	4.7141910000000005	-12.456655	0	64.8762905295459	1.0	22.31
E9_22_32	E9_22_32	7.209598	-14.866079000000001	0	64.7339376379568	1.0	22.32
E9_22_33	E9_22_33	4.2270675	-17.266884	0	67.2437092450293	1.0	22.33
E6_22_8	E6_22_8	15.391673	4.539990400000001	0	47.111772729569395	1.0	22.8
E0_20_6	E0_20_6	14.220735999999999	-15.241723	0	60.4674422542315	1.0	20.6
E0_20_7	E0_20_7	15.727132000000001	7.711321000000001	0	46.6841700899892	1.0	20.7
E9_20_34	E9_20_34	12.793111	-1.7780686999999997	0	50.2854548246729	1.0	20.34
E9_20_35	E9_20_35	13.626389999999999	-13.756001999999999	0	59.8667706547548	1.0	20.35
E9_20_36	E9_20_36	14.054032000000001	-11.916849000000001	0	58.5082017482327	1.0	20.36
E4_2_76	E4_2_76	2.2899325	-12.905935000000001	0	66.9733204607153	1.0	2.76
E9_22_37	E9_22_37	16.036057999999997	-9.385344	0	55.889721296459896	1.0	22.37
E4_2_77	E4_2_77	-5.356577400000001	-8.769427	0	29.520535671778497	1.0	2.77
E9_22_38	E9_22_38	10.14105	-7.5437045	0	57.207257932929004	1.0	22.38
E4_2_78	E4_2_78	12.184922	12.235678	0	45.5988682989351	1.0	2.78
E4_2_79	E4_2_79	1.2259473	-0.43964306	0	36.0622527708948	1.0	2.79
E9_22_39	E9_22_39	9.026014	-14.693295499999998	0	63.327561007087404	1.0	22.39
E4_2_80	E4_2_80	-0.09323808	0.6340081	0	35.307873417245496	1.0	2.8
E9_22_40	E9_22_40	14.761209	-4.994107	0	53.075803256025104	1.0	22.4
E4_2_81	E4_2_81	-9.581502	-3.0177567	0	25.4586453474766	1.0	2.81
E4_2_82	E4_2_82	10.716330000000001	-2.3988376000000002	0	51.0214650020833	1.0	2.82
E4_2_83	E4_2_83	-7.900066000000001	-2.7182257	0	26.1241270484588	1.0	2.83
E9_20_41	E9_20_41	12.920656	-2.8906026000000002	0	51.456108531704	1.0	20.41
E9_20_42	E9_20_42	13.485501999999999	0.6422285	0	48.2264625059738	1.0	20.42
E9_20_43	E9_20_43	10.23555	-0.21361282	0	45.1230920513824	1.0	20.43
E9_20_44	E9_20_44	14.405669	-2.9269621	0	51.3680668353554	1.0	20.44
E4_2_84	E4_2_84	8.796935000000001	-8.3715315	0	58.785549248527204	1.0	2.84
E9_22_45	E9_22_45	2.6357079	-15.195742999999998	0	67.2437092450293	1.0	22.45
E4_2_85	E4_2_85	-2.807327	2.5648522000000002	0	25.312180612086898	1.0	2.85
