,PseudoTime0,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E91_1_202,,,,1.202,
E125_4_409,4.409,,,,
E148_3_958,,,3.958,,
E14_4_108,,4.108,,,
E74_0_1,,,,0.1,
E38_1_854,,,,,1.854
E43_1_052,,1.052,,,
E45_3_607,,3.607,,,
E132_2_405,,,,2.405,
E122_1_253,,,,1.253,
E49_2_705,,,,,2.705
E97_1_954,,,,1.954,
E131_3_607,,3.607,,,
E8_0_501,,,,0.501,
E127_3_106,,3.106,,,
E2_1_403,1.403,,,,
E142_1_303,1.303,,,,
E6_2_705,2.705,,,,
E125_2_305,2.305,,,,
E54_0_902,0.902,,,,
E119_4_609,,,,,4.609
E108_3_808,,3.808,,,
E78_0_752,,,,0.752,
E13_4_609,,4.609,,,
E14_0_802,,0.802,,,
E92_2_555,,2.555,,,
E26_0_15,,,,0.15,
E138_3_507,3.507,,,,
E1_2_204,2.204,,,,
E29_2_355,,2.355,,,
E139_2_054,2.054,,,,
E122_1_804,,,,1.804,
E78_4_91,,,,4.91,
E42_1_954,,,,1.954,
E124_4_459,,,,,4.459
E139_3_557,3.557,,,,
E131_3_156,,3.156,,,
E100_4_359,,,,4.359,
E80_1_152,,1.152,,,
E54_1_553,1.553,,,,
E107_2_705,,,,,2.705
E67_3_457,3.457,,,,
E118_1_804,,1.804,,,
E13_4_659,,4.659,,,
E16_4_459,,,,4.459,
E11_2_355,,,,2.355,
E88_3_808,,3.808,,,
E88_1_152,,1.152,,,
E14_3_758,,3.758,,,
E39_4_409,,4.409,,,
E96_4_409,4.409,,,,
E6_4_659,4.659,,,,
E6_3_156,3.156,,,,
E118_4_659,,4.659,,,
E33_3_407,,,,3.407,
E121_2_455,,,,2.455,
E12_2_455,,,,2.455,
E85_1_152,,1.152,,,
E132_3_758,,,,3.758,
E100_3_407,,,,3.407,
E48_1_403,,1.403,,,
E59_3_607,,,,3.607,
E56_0_852,0.852,,,,
E126_3_357,,,,3.357,
E67_4_709,4.709,,,,
E20_3_958,3.958,,,,
E107_2_956,,,,,2.956
E45_2_705,,2.705,,,
E88_3_758,,3.758,,,
E121_2_605,,,,2.605,
E97_3_357,,,,3.357,
E148_4_158,,,4.158,,
E112_1_804,1.804,,,,
E31_3_607,,,,,3.607
E29_4_108,,4.108,,,
E30_1_553,,,,1.553,
E47_4_409,,4.409,,,
E13_2_405,,2.405,,,
E104_1_052,,,,1.052,
E89_3_507,,,,3.507,
E90_4_609,4.609,,,,
E11_1_553,,,,1.553,
E111_0_401,,,0.401,,
E43_0_351,,0.351,,,
E109_1_754,,,,1.754,
E25_1_152,1.152,,,,
E21_0_752,,0.752,,,
E136_1_603,1.603,,,,
E103_2_806,,2.806,,,
E143_2_555,,,,2.555,
E49_0_501,,,,,0.501
E22_1_954,,1.954,,,
E91_2_505,,,,2.505,
E18_1_253,,,,1.253,
E96_4_058,4.058,,,,
E81_1_002,1.002,,,,
E146_4_409,,4.409,,,
E26_1_503,,,,1.503,
E69_0_251,,,,0.251,
E84_3_808,,3.808,,,
E132_2_355,,,,2.355,
E39_1_553,,1.553,,,
E13_4_309,,4.309,,,
E56_3_958,3.958,,,,
E82_1_052,1.052,,,,
E63_3_257,3.257,,,,
E27_4_259,4.259,,,,
E61_1_102,,,,1.102,
E78_4_208,,,,4.208,
E98_1_603,,1.603,,,
E124_4_86,,,,,4.86
E137_3_257,,,,3.257,
E149_1_253,1.253,,,,
E5_4_158,,,,4.158,
E59_4_559,,,,4.559,
E34_3_307,,,3.307,,
E52_3_908,,,,3.908,
E41_1_403,,1.403,,,
E75_2_655,,2.655,,,
E31_1_754,,,,,1.754
E47_1_453,,1.453,,,
E30_1_253,,,,1.253,
E79_0_952,,0.952,,,
E13_1_353,,1.353,,,
E70_3_657,,,,3.657,
E114_4_359,,4.359,,,
E65_3_006,3.006,,,,
E72_0_351,0.351,,,,
E93_1_052,,,,1.052,
E102_1_102,,,,1.102,
E73_0_301,,0.301,,,
E68_1_202,,1.202,,,
E139_0_2,0.2,,,,
E52_4_359,,,,4.359,
E143_4_058,,,,4.058,
E58_0_501,,,,0.501,
E80_3_758,,3.758,,,
E54_1_202,1.202,,,,
E28_2_756,,,,2.756,
E125_2_605,2.605,,,,
E72_4_659,4.659,,,,
E148_2_004,,,2.004,,
E123_0_2,0.2,,,,
E79_4_309,,4.309,,,
E11_2_605,,,,2.605,
E66_2_204,2.204,,,,
E138_1_052,1.052,,,,
E73_1_954,,1.954,,,
E88_4_91,,4.91,,,
E64_0_1,,,,0.1,
E102_4_459,,,,4.459,
E46_0_601,0.601,,,,
E101_1_202,,1.202,,,
E73_3_106,,3.106,,,
E11_3_257,,,,3.257,
E77_1_653,,,,1.653,
E98_3_106,,3.106,,,
E36_1_754,1.754,,,,
E99_3_507,,3.507,,,
E104_2_305,,,,2.305,
E126_1_854,,,,1.854,
E67_1_904,1.904,,,,
E104_3_307,,,,3.307,
E70_1_603,,,,1.603,
E111_1_754,,,1.754,,
E4_0_451,,,,0.451,
E63_2_054,2.054,,,,
E108_2_355,,2.355,,,
E33_4_309,,,,4.309,
E142_1_403,1.403,,,,
E39_2_806,,2.806,,,
E46_3_707,3.707,,,,
E66_3_908,3.908,,,,
E148_4_96,,,4.96,,
E123_4_559,4.559,,,,
E63_4_309,4.309,,,,
E56_3_056,3.056,,,,
E32_4_309,,,4.309,,
E65_0_701,0.701,,,,
E89_4_96,,,,4.96,
E95_2_856,,,,2.856,
E43_0_15,,0.15,,,
E7_1_152,1.152,,,,
E43_0_802,,0.802,,,
E96_0_752,0.752,,,,
E37_4_359,4.359,,,,
E27_1_152,1.152,,,,
E85_4_459,,4.459,,,
E141_4_76,,,,4.76,
E37_4_509,4.509,,,,
E0_2_405,,,,2.405,
E34_1_954,,,1.954,,
E35_3_357,,,,,3.357
E24_2_455,,2.455,,,
E109_4_81,,,,4.81,
E31_0_902,,,,,0.902
E36_1_453,1.453,,,,
E31_1_603,,,,,1.603
E143_3_707,,,,3.707,
E75_1_854,,1.854,,,
E144_4_158,,4.158,,,
E15_3_056,,3.056,,,
E147_0_701,,0.701,,,
E21_3_858,,3.858,,,
E83_1_904,1.904,,,,
E44_0_651,,,0.651,,
E144_2_756,,2.756,,,
E16_2_305,,,,2.305,
E25_0_301,0.301,,,,
E113_1_303,1.303,,,,
E45_1_403,,1.403,,,
E23_3_106,,,3.106,,
E96_2_054,2.054,,,,
E19_0_651,0.651,,,,
E128_4_559,,,,4.559,
E115_0_752,0.752,,,,
E65_1_303,1.303,,,,
E89_2_455,,,,2.455,
E121_3_106,,,,3.106,
E116_3_557,,3.557,,,
E60_4_158,,,,4.158,
E59_1_954,,,,1.954,
E125_1_052,1.052,,,,
E1_0_902,0.902,,,,
E149_1_603,1.603,,,,
E127_4_559,,4.559,,,
E138_0_351,0.351,,,,
E37_0_651,0.651,,,,
E118_4_709,,4.709,,,
E118_0_701,,0.701,,,
E62_0_2,,,,,0.2
E113_3_457,3.457,,,,
E11_0_301,,,,0.301,
E147_4_158,,4.158,,,
E94_3_607,,3.607,,,
E147_1_453,,1.453,,,
E65_3_307,3.307,,,,
E67_3_557,3.557,,,,
E105_2_054,,,,2.054,
E106_4_86,,,4.86,,
E18_4_559,,,,4.559,
E39_2_204,,2.204,,,
E99_0_952,,0.952,,,
E135_0_251,0.251,,,,
E73_3_908,,3.908,,,
E68_1_002,,1.002,,,
E65_2_505,2.505,,,,
E42_3_206,,,,3.206,
E41_1_854,,1.854,,,
E122_4_559,,,,4.559,
E115_3_557,3.557,,,,
E8_1_703,,,,1.703,
E101_0_451,,0.451,,,
E2_4_208,4.208,,,,
E87_2_906,2.906,,,,
E136_0_701,0.701,,,,
E82_2_305,2.305,,,,
E128_0_15,,,,0.15,
E49_3_657,,,,,3.657
E94_0_651,,0.651,,,
E117_4_359,4.359,,,,
E115_4_409,4.409,,,,
E65_0_952,0.952,,,,
E104_2_505,,,,2.505,
E120_1_603,1.603,,,,
E2_2_154,2.154,,,,
E92_4_459,,4.459,,,
E15_2_856,,2.856,,,
E62_2_756,,,,,2.756
E10_3_657,3.657,,,,
E65_1_002,1.002,,,,
E80_1_453,,1.453,,,
E87_4_459,4.459,,,,
E33_4_208,,,,4.208,
E116_3_106,,3.106,,,
E2_4_108,4.108,,,,
E34_4_158,,,4.158,,
E65_1_804,1.804,,,,
E127_4_659,,4.659,,,
E92_2_505,,2.505,,,
E6_0_651,0.651,,,,
E97_1_754,,,,1.754,
E125_3_106,3.106,,,,
E10_2_255,2.255,,,,
E116_3_407,,3.407,,,
E127_2_505,,2.505,,,
E83_4_709,4.709,,,,
E39_4_108,,4.108,,,
E15_4_96,,4.96,,,
E7_0_651,0.651,,,,
E18_2_605,,,,2.605,
E27_1_954,1.954,,,,
E117_2_255,2.255,,,,
E47_3_156,,3.156,,,
E140_3_657,3.657,,,,
E51_3_908,3.908,,,,
E43_3_407,,3.407,,,
E46_4_108,4.108,,,,
E106_3_657,,,3.657,,
E15_3_507,,3.507,,,
E29_0_1,,0.1,,,
E32_2_355,,,2.355,,
E20_3_056,3.056,,,,
E92_2_455,,2.455,,,
E98_2_154,,2.154,,,
E103_2_856,,2.856,,,
E68_0_902,,0.902,,,
E138_1_653,1.653,,,,
E24_2_605,,2.605,,,
E46_4_509,4.509,,,,
E101_4_359,,4.359,,,
E126_2_405,,,,2.405,
E37_1_353,1.353,,,,
E73_3_357,,3.357,,,
E20_0_952,0.952,,,,
E15_3_357,,3.357,,,
E78_4_509,,,,4.509,
E67_3_858,3.858,,,,
E36_3_056,3.056,,,,
E66_0_952,0.952,,,,
E114_0_251,,0.251,,,
E113_4_359,4.359,,,,
E65_0_551,0.551,,,,
E145_1_052,,1.052,,,
E86_4_709,,4.709,,,
E49_2_004,,,,,2.004
E107_1_854,,,,,1.854
E6_0_05,0.05,,,,
E35_4_509,,,,,4.509
E12_4_659,,,,4.659,
E108_1_202,,1.202,,,
E115_0_902,0.902,,,,
E9_1_804,,,,1.804,
E135_3_457,3.457,,,,
E92_4_559,,4.559,,,
E124_3_958,,,,,3.958
E70_1_703,,,,1.703,
E38_4_709,,,,,4.709
E6_2_455,2.455,,,,
E60_2_204,,,,2.204,
E56_4_96,4.96,,,,
E37_4_259,4.259,,,,
E49_0_451,,,,,0.451
E77_2_455,,,,2.455,
E38_4_509,,,,,4.509
E130_2_605,2.605,,,,
E108_0_251,,0.251,,,
E1_3_958,3.958,,,,
E35_2_956,,,,,2.956
E43_4_008,,4.008,,,
E53_4_359,,4.359,,,
E136_1_403,1.403,,,,
E125_2_154,2.154,,,,
E123_0_601,0.601,,,,
E98_1_303,,1.303,,,
E109_0_902,,,,0.902,
E132_4_158,,,,4.158,
E92_0_501,,0.501,,,
E2_3_958,3.958,,,,
E68_1_152,,1.152,,,
E70_2_455,,,,2.455,
E35_4_359,,,,,4.359
E39_3_407,,3.407,,,
E42_4_659,,,,4.659,
E98_0_952,,0.952,,,
E95_1_303,,,,1.303,
E146_2_154,,2.154,,,
E56_1_804,1.804,,,,
E114_0_701,,0.701,,,
E60_0_351,,,,0.351,
E117_3_557,3.557,,,,
E137_2_054,,,,2.054,
E81_2_906,2.906,,,,
E75_4_709,,4.709,,,
E122_2_004,,,,2.004,
E2_2_906,2.906,,,,
E148_2_455,,,2.455,,
E32_3_557,,,3.557,,
E95_4_709,,,,4.709,
E141_1_904,,,,1.904,
E56_1_152,1.152,,,,
E20_1_202,1.202,,,,
E133_3_808,,3.808,,,
E133_2_255,,2.255,,,
E16_3_357,,,,3.357,
E46_0_501,0.501,,,,
E64_0_451,,,,0.451,
E120_3_156,3.156,,,,
E14_0_301,,0.301,,,
E37_1_603,1.603,,,,
E50_4_058,,4.058,,,
E127_3_156,,3.156,,,
E53_4_309,,4.309,,,
E96_1_152,1.152,,,,
E27_4_609,4.609,,,,
E148_4_559,,,4.559,,
E100_3_507,,,,3.507,
E110_0_451,,0.451,,,
E98_3_307,,3.307,,,
E23_2_004,,,2.004,,
E101_4_409,,4.409,,,
E59_3_958,,,,3.958,
E18_3_707,,,,3.707,
E143_2_405,,,,2.405,
E75_2_856,,2.856,,,
E47_3_758,,3.758,,,
E101_1_453,,1.453,,,
E64_0_251,,,,0.251,
E20_4_81,4.81,,,,
E5_3_607,,,,3.607,
E94_3_407,,3.407,,,
E14_2_054,,2.054,,,
E92_2_856,,2.856,,,
E33_2_455,,,,2.455,
E67_0_0,0.0,,,,
E10_0_351,0.351,,,,
E131_3_257,,3.257,,,
E55_4_609,,,,4.609,
E54_0_401,0.401,,,,
E90_0_952,0.952,,,,
E60_2_004,,,,2.004,
E101_3_507,,3.507,,,
E37_2_355,2.355,,,,
E62_1_303,,,,,1.303
E52_4_96,,,,4.96,
E43_2_104,,2.104,,,
E35_3_407,,,,,3.407
E19_0_301,0.301,,,,
E96_1_754,1.754,,,,
E47_3_657,,3.657,,,
E112_0_401,0.401,,,,
E50_3_557,,3.557,,,
E104_2_605,,,,2.605,
E84_3_707,,3.707,,,
E46_1_403,1.403,,,,
E41_2_104,,2.104,,,
E71_0_952,,0.952,,,
E130_3_357,3.357,,,,
E64_1_202,,,,1.202,
E60_1_052,,,,1.052,
E80_3_156,,3.156,,,
E34_3_758,,,3.758,,
E105_1_002,,,,1.002,
E54_4_76,4.76,,,,
E132_4_359,,,,4.359,
E1_0_1,0.1,,,,
E112_3_307,3.307,,,,
E98_3_858,,3.858,,,
E34_4_509,,,4.509,,
E62_1_804,,,,,1.804
E63_1_202,1.202,,,,
E98_0_301,,0.301,,,
E82_2_505,2.505,,,,
E17_1_102,,1.102,,,
E102_4_208,,,,4.208,
E90_0_651,0.651,,,,
E16_4_058,,,,4.058,
E83_4_409,4.409,,,,
E29_1_854,,1.854,,,
E30_0_1,,,,0.1,
E74_4_91,,,,4.91,
E67_1_102,1.102,,,,
E113_4_81,4.81,,,,
E125_2_204,2.204,,,,
E26_0_601,,,,0.601,
E114_4_309,,4.309,,,
E67_1_353,1.353,,,,
E56_4_058,4.058,,,,
E49_1_553,,,,,1.553
E96_3_858,3.858,,,,
E115_3_056,3.056,,,,
E129_1_603,,1.603,,,
E147_1_754,,1.754,,,
E61_2_906,,,,2.906,
E6_4_008,4.008,,,,
E124_1_102,,,,,1.102
E10_1_253,1.253,,,,
E95_1_754,,,,1.754,
E96_0_701,0.701,,,,
E43_3_307,,3.307,,,
E63_0_752,0.752,,,,
E137_3_808,,,,3.808,
E139_4_459,4.459,,,,
E129_0_651,,0.651,,,
E87_4_86,4.86,,,,
E3_3_958,,3.958,,,
E36_0_802,0.802,,,,
E61_2_004,,,,2.004,
E113_3_557,3.557,,,,
E99_0_251,,0.251,,,
E129_3_607,,3.607,,,
E133_0_15,,0.15,,,
E140_1_102,1.102,,,,
E79_4_86,,4.86,,,
E81_3_557,3.557,,,,
E32_4_659,,,4.659,,
E51_2_655,2.655,,,,
E44_2_906,,,2.906,,
E118_2_756,,2.756,,,
E11_4_559,,,,4.559,
E134_0_852,,,0.852,,
E127_3_758,,3.758,,,
E28_4_76,,,,4.76,
E81_4_509,4.509,,,,
E137_2_856,,,,2.856,
E27_3_357,3.357,,,,
E125_4_559,4.559,,,,
E55_2_455,,,,2.455,
E144_4_81,,4.81,,,
E23_1_002,,,1.002,,
E140_4_058,4.058,,,,
E135_3_206,3.206,,,,
E24_0_301,,0.301,,,
E101_2_555,,2.555,,,
E19_4_91,4.91,,,,
E129_0_301,,0.301,,,
E73_2_906,,2.906,,,
E39_0_501,,0.501,,,
E96_1_002,1.002,,,,
E93_1_854,,,,1.854,
E0_1_453,,,,1.453,
E114_3_407,,3.407,,,
E126_4_108,,,,4.108,
E73_0_451,,0.451,,,
E46_0_1,0.1,,,,
E34_0_351,,,0.351,,
E121_1_653,,,,1.653,
E125_3_156,3.156,,,,
E24_1_152,,1.152,,,
E63_4_559,4.559,,,,
E141_1_703,,,,1.703,
E11_4_158,,,,4.158,
E119_2_705,,,,,2.705
E130_0_601,0.601,,,,
E94_3_858,,3.858,,,
E48_2_756,,2.756,,,
E140_4_309,4.309,,,,
E107_2_204,,,,,2.204
E28_2_004,,,,2.004,
E79_0_1,,0.1,,,
E35_1_152,,,,,1.152
E6_0_451,0.451,,,,
E127_1_954,,1.954,,,
E80_3_407,,3.407,,,
E4_1_653,,,,1.653,
E112_4_359,4.359,,,,
E46_1_052,1.052,,,,
E128_3_357,,,,3.357,
E104_4_158,,,,4.158,
E13_4_96,,4.96,,,
E88_0_2,,0.2,,,
E31_2_655,,,,,2.655
E120_4_108,4.108,,,,
E14_1_854,,1.854,,,
E26_4_91,,,,4.91,
E54_0_551,0.551,,,,
E110_1_854,,1.854,,,
E66_0_401,0.401,,,,
E7_4_709,4.709,,,,
E11_2_004,,,,2.004,
E99_0_351,,0.351,,,
E7_2_054,2.054,,,,
E104_0_451,,,,0.451,
E43_1_653,,1.653,,,
E86_0_701,,0.701,,,
E143_4_208,,,,4.208,
E124_0_351,,,,,0.351
E97_3_106,,,,3.106,
E61_4_86,,,,4.86,
E108_2_856,,2.856,,,
E115_0_701,0.701,,,,
E114_4_96,,4.96,,,
E46_1_503,1.503,,,,
E71_2_956,,2.956,,,
E67_0_251,0.251,,,,
E69_3_758,,,,3.758,
E115_3_808,3.808,,,,
E83_4_359,4.359,,,,
E103_4_409,,4.409,,,
E63_2_305,2.305,,,,
E3_0_15,,0.15,,,
E125_1_904,1.904,,,,
E115_3_407,3.407,,,,
E124_4_509,,,,,4.509
E67_0_401,0.401,,,,
E45_4_208,,4.208,,,
E52_1_703,,,,1.703,
E140_0_0,0.0,,,,
E20_0_501,0.501,,,,
E76_1_453,,,,1.453,
E114_3_056,,3.056,,,
E35_0_251,,,,,0.251
E45_1_904,,1.904,,,
E92_1_954,,1.954,,,
E126_3_156,,,,3.156,
E95_4_659,,,,4.659,
E36_4_058,4.058,,,,
E22_1_353,,1.353,,,
E139_3_858,3.858,,,,
E54_3_357,3.357,,,,
E67_3_707,3.707,,,,
E17_1_804,,1.804,,,
E77_4_509,,,,4.509,
E121_0_351,,,,0.351,
E142_3_908,3.908,,,,
E129_1_804,,1.804,,,
E45_1_804,,1.804,,,
E36_0_251,0.251,,,,
E132_4_459,,,,4.459,
E84_0_952,,0.952,,,
E144_0_752,,0.752,,,
E16_2_405,,,,2.405,
E99_0_701,,0.701,,,
E125_3_206,3.206,,,,
E87_1_202,1.202,,,,
E102_0_0,,,,0.0,
E52_2_505,,,,2.505,
E21_1_653,,1.653,,,
E149_4_208,4.208,,,,
E58_2_405,,,,2.405,
E27_1_403,1.403,,,,
E90_4_509,4.509,,,,
E110_2_004,,2.004,,,
E64_3_407,,,,3.407,
E52_2_856,,,,2.856,
E55_2_405,,,,2.405,
E120_0_15,0.15,,,,
E117_1_453,1.453,,,,
E145_3_006,,3.006,,,
E85_0_752,,0.752,,,
E81_3_006,3.006,,,,
E75_3_156,,3.156,,,
E40_3_006,,3.006,,,
E16_0_0,,,,0.0,
E117_2_154,2.154,,,,
E61_0_701,,,,0.701,
E103_0_551,,0.551,,,
E95_3_106,,,,3.106,
E45_4_359,,4.359,,,
E70_3_056,,,,3.056,
E149_0_15,0.15,,,,
E36_4_309,4.309,,,,
E78_1_804,,,,1.804,
E133_1_653,,1.653,,,
E40_4_108,,4.108,,,
E81_0_2,0.2,,,,
E2_0_701,0.701,,,,
E51_2_305,2.305,,,,
E18_0_251,,,,0.251,
E60_3_407,,,,3.407,
E111_4_409,,,4.409,,
E139_3_106,3.106,,,,
E87_3_507,3.507,,,,
E35_2_355,,,,,2.355
E38_1_503,,,,,1.503
E11_2_505,,,,2.505,
E52_2_355,,,,2.355,
E131_0_351,,0.351,,,
E123_4_058,4.058,,,,
E116_0_701,,0.701,,,
E63_4_609,4.609,,,,
E75_0_752,,0.752,,,
E4_1_553,,,,1.553,
E34_2_154,,,2.154,,
E1_1_303,1.303,,,,
E90_0_351,0.351,,,,
E113_3_808,3.808,,,,
E46_1_453,1.453,,,,
E34_1_453,,,1.453,,
E13_3_808,,3.808,,,
E22_2_305,,2.305,,,
E42_0_351,,,,0.351,
E149_2_705,2.705,,,,
E2_1_453,1.453,,,,
E134_3_257,,,3.257,,
E1_0_651,0.651,,,,
E102_3_808,,,,3.808,
E4_3_607,,,,3.607,
E94_1_152,,1.152,,,
E34_3_357,,,3.357,,
E32_4_81,,,4.81,,
E88_3_858,,3.858,,,
E116_0_752,,0.752,,,
E104_2_956,,,,2.956,
E15_2_655,,2.655,,,
E124_0_952,,,,,0.952
E52_1_202,,,,1.202,
E92_1_403,,1.403,,,
E80_0_251,,0.251,,,
E58_2_004,,,,2.004,
E39_3_607,,3.607,,,
E42_1_303,,,,1.303,
E1_4_058,4.058,,,,
E5_3_056,,,,3.056,
E73_4_659,,4.659,,,
E25_1_052,1.052,,,,
E71_4_208,,4.208,,,
E148_2_204,,,2.204,,
E87_2_956,2.956,,,,
E78_3_908,,,,3.908,
E56_4_309,4.309,,,,
E8_4_259,,,,4.259,
E65_0_601,0.601,,,,
E139_2_305,2.305,,,,
E42_2_104,,,,2.104,
E0_4_609,,,,4.609,
E101_0_301,,0.301,,,
E96_4_309,4.309,,,,
E57_0_451,,0.451,,,
E12_1_202,,,,1.202,
E14_2_505,,2.505,,,
E0_4_659,,,,4.659,
E121_2_405,,,,2.405,
E129_1_453,,1.453,,,
E36_2_305,2.305,,,,
E14_4_208,,4.208,,,
E18_4_709,,,,4.709,
E123_3_106,3.106,,,,
E1_0_852,0.852,,,,
E132_3_307,,,,3.307,
E28_1_603,,,,1.603,
E61_4_208,,,,4.208,
E138_2_806,2.806,,,,
E29_4_309,,4.309,,,
E111_4_559,,,4.559,,
E129_4_459,,4.459,,,
E81_4_86,4.86,,,,
E82_3_758,3.758,,,,
E83_2_204,2.204,,,,
E135_3_507,3.507,,,,
E74_0_701,,,,0.701,
E84_2_856,,2.856,,,
E19_0_501,0.501,,,,
E120_1_403,1.403,,,,
E29_0_551,,0.551,,,
E28_0_852,,,,0.852,
E78_1_854,,,,1.854,
E28_0_0,,,,0.0,
E15_3_908,,3.908,,,
E6_3_908,3.908,,,,
E115_0_651,0.651,,,,
E73_2_705,,2.705,,,
E70_1_102,,,,1.102,
E32_2_004,,,2.004,,
E19_4_259,4.259,,,,
E19_2_104,2.104,,,,
E33_4_158,,,,4.158,
E11_1_152,,,,1.152,
E19_1_754,1.754,,,,
E60_0_301,,,,0.301,
E129_4_008,,4.008,,,
E132_3_357,,,,3.357,
E76_3_607,,,,3.607,
E93_2_655,,,,2.655,
E83_1_653,1.653,,,,
E28_4_559,,,,4.559,
E25_2_655,2.655,,,,
E14_1_954,,1.954,,,
E77_0_401,,,,0.401,
E69_2_305,,,,2.305,
E35_4_709,,,,,4.709
E48_0_852,,0.852,,,
E133_4_008,,4.008,,,
E22_4_96,,4.96,,,
E149_1_353,1.353,,,,
E94_0_251,,0.251,,,
E79_3_758,,3.758,,,
E76_0_752,,,,0.752,
E67_1_603,1.603,,,,
E121_4_709,,,,4.709,
E139_0_351,0.351,,,,
E147_2_705,,2.705,,,
E116_4_208,,4.208,,,
E81_4_058,4.058,,,,
E73_1_703,,1.703,,,
E128_3_006,,,,3.006,
E141_0_0,,,,0.0,
E35_3_758,,,,,3.758
E149_4_459,4.459,,,,
E56_1_303,1.303,,,,
E31_3_707,,,,,3.707
E5_3_206,,,,3.206,
E127_1_102,,1.102,,,
E144_0_2,,0.2,,,
E70_4_208,,,,4.208,
E4_2_054,,,,2.054,
E64_3_357,,,,3.357,
E34_2_054,,,2.054,,
E64_4_709,,,,4.709,
E91_1_603,,,,1.603,
E88_1_403,,1.403,,,
E146_2_906,,2.906,,,
E65_2_154,2.154,,,,
E103_3_507,,3.507,,,
E114_4_76,,4.76,,,
E2_3_607,3.607,,,,
E1_0_15,0.15,,,,
E2_2_655,2.655,,,,
E117_3_056,3.056,,,,
E145_3_758,,3.758,,,
E116_0_05,,0.05,,,
E67_0_551,0.551,,,,
E137_1_904,,,,1.904,
E1_0_451,0.451,,,,
E73_2_305,,2.305,,,
E33_1_052,,,,1.052,
E82_0_251,0.251,,,,
E94_3_357,,3.357,,,
E51_1_653,1.653,,,,
E37_4_108,4.108,,,,
E113_1_603,1.603,,,,
E73_0_551,,0.551,,,
E118_0_2,,0.2,,,
E130_3_557,3.557,,,,
E98_2_004,,2.004,,,
E49_0_852,,,,,0.852
E65_0_902,0.902,,,,
E78_2_104,,,,2.104,
E77_3_557,,,,3.557,
E98_0_551,,0.551,,,
E34_2_806,,,2.806,,
E46_2_705,2.705,,,,
E6_2_305,2.305,,,,
E31_0_301,,,,,0.301
E81_0_701,0.701,,,,
E128_3_758,,,,3.758,
E61_3_758,,,,3.758,
E125_0_952,0.952,,,,
E48_2_004,,2.004,,,
E82_4_91,4.91,,,,
E113_1_703,1.703,,,,
E59_1_854,,,,1.854,
E108_1_503,,1.503,,,
E52_0_802,,,,0.802,
E139_4_158,4.158,,,,
E1_3_106,3.106,,,,
E42_1_202,,,,1.202,
