,PseudoTime0,PseudoTime1,PseudoTime2
E13_7_129,7.129,,
E90_4_646,,,4.646
E112_2_403,,2.403,
E99_6_648,6.648,,
E49_1_442,,,1.442
E22_2_243,2.243,,
E1_5_126,5.126,,
E78_6_648,6.648,,
E83_1_202,1.202,,
E91_2_563,,2.563,
E147_6_889,6.889,,
E19_6_008,,6.008,
E75_0_16,,,0.16
E129_7_449,7.449,,
E115_3_204,,3.204,
E82_1_922,,,1.922
E86_3_204,,,3.204
E143_3_765,3.765,,
E74_1_362,,1.362,
E134_2_003,,,2.003
E146_1_762,,1.762,
E140_3_925,3.925,,
E145_5_126,5.126,,
E113_6_008,6.008,,
E138_4_886,,4.886,
E138_0_16,,0.16,
E53_7_449,,7.449,
E21_2_243,,,2.243
E83_0_561,0.561,,
E143_6_648,6.648,,
E46_5_767,5.767,,
E75_4_486,,,4.486
E80_4_165,,4.165,
E66_4_245,4.245,,
E142_6_568,6.568,,
E112_0_08,,0.08,
E27_7_369,,7.369,
E103_2_483,,2.483,
E121_5_607,5.607,,
E90_3_765,,,3.765
E107_5_287,,5.287,
E83_3_605,3.605,,
E90_1_522,,,1.522
E52_7_69,7.69,,
E107_5_847,,5.847,
E93_2_964,,,2.964
E128_0_401,,0.401,
E47_0_961,0.961,,
E145_3_364,3.364,,
E80_0_641,,0.641,
E89_6_889,,,6.889
E100_7_129,,7.129,
E115_5_287,,5.287,
E91_2_323,,2.323,
E7_3_204,,,3.204
E81_5_527,,,5.527
E118_3_364,,,3.364
E22_6_088,6.088,,
E110_4_406,,4.406,
E91_2_884,,2.884,
E10_6_168,6.168,,
E14_2_884,2.884,,
E86_5_927,,,5.927
E136_6_648,6.648,,
E12_0_961,,,0.961
E86_1_362,,,1.362
E80_5_287,,5.287,
E128_7_529,,7.529,
E45_2_003,,2.003,
E28_3_524,,3.524,
E30_5_287,,5.287,
E75_4_085,,,4.085
E110_7_209,,7.209,
E42_5_607,5.607,,
E144_7_85,,,7.85
E103_6_088,,6.088,
E29_0_16,0.16,,
E114_1_762,,,1.762
E110_1_442,,1.442,
E61_7_61,,7.61,
E144_2_323,,,2.323
E118_6_648,,,6.648
E108_5_767,,5.767,
E31_1_762,,1.762,
E46_5_046,5.046,,
E92_1_522,1.522,,
E135_2_643,,,2.643
E29_4_165,4.165,,
E70_6_168,,,6.168
E33_0_721,,0.721,
E103_2_643,,2.643,
E149_5_447,,,5.447
E96_5_927,,,5.927
E109_4_325,,4.325,
E145_1_762,1.762,,
E111_0_32,,,0.32
E132_6_088,,,6.088
E12_1_041,,,1.041
E118_4_085,,,4.085
E32_7_289,,7.289,
E63_6_728,6.728,,
E108_6_809,,6.809,
E98_4_325,4.325,,
E46_3_765,3.765,,
E1_7_77,7.77,,
E144_4_806,,,4.806
E102_4_886,4.886,,
E80_1_842,,1.842,
E16_4_886,,,4.886
E147_6_168,6.168,,
E117_4_245,,4.245,
E73_0_801,,0.801,
E99_0_32,0.32,,
E5_3_925,,,3.925
E73_5_527,,5.527,
E42_1_682,1.682,,
E80_6_728,,6.728,
E125_1_442,,,1.442
E52_4_325,4.325,,
E145_6_168,6.168,,
E42_2_723,2.723,,
E89_7_289,,,7.289
E20_4_806,4.806,,
E99_4_566,4.566,,
E107_4_566,,4.566,
E43_0_961,,0.961,
E111_6_008,,,6.008
E29_3_685,3.685,,
E32_3_444,,3.444,
E9_5_767,,5.767,
E3_7_61,,7.61,
E103_2_163,,2.163,
E91_6_889,,6.889,
E47_1_842,1.842,,
E83_0_32,0.32,,
E45_0_561,,0.561,
E54_2_884,,,2.884
E128_1_682,,1.682,
E62_4_005,,4.005,
E60_0_961,,0.961,
E4_5_046,5.046,,
E93_1_442,,,1.442
E3_4_406,,4.406,
E20_6_328,6.328,,
E56_7_529,7.529,,
E33_0_801,,0.801,
E79_4_566,,,4.566
E110_5_207,,5.207,
E122_2_403,2.403,,
E114_4_966,,,4.966
E92_1_362,1.362,,
E31_0_881,,0.881,
E63_2_563,2.563,,
E145_4_085,4.085,,
E34_4_566,,,4.566
E114_3_444,,,3.444
E146_6_889,,6.889,
E73_5_687,,5.687,
E45_6_408,,6.408,
E136_7_209,7.209,,
E130_0_401,,0.401,
E86_4_165,,,4.165
E52_6_168,6.168,,
E107_7_049,,7.049,
E128_6_568,,6.568,
E37_4_486,,,4.486
E114_0_16,,,0.16
E129_6_488,6.488,,
E7_0_32,,,0.32
E33_6_328,,6.328,
E58_2_884,2.884,,
E118_2_964,,,2.964
E102_1_922,1.922,,
E75_5_367,,,5.367
E134_6_168,,,6.168
E147_7_77,7.77,,
E143_0_08,0.08,,
E9_2_243,,2.243,
E147_1_522,1.522,,
E99_6_008,6.008,,
E61_1_602,,1.602,
E122_2_003,2.003,,
E14_5_287,5.287,,
E145_0_401,0.401,,
E125_0_561,,,0.561
E68_1_762,1.762,,
E50_3_124,,3.124,
E9_1_602,,1.602,
E72_2_884,,,2.884
E58_2_723,2.723,,
E108_0_561,,0.561,
E134_4_806,,,4.806
E61_7_69,,7.69,
E90_6_728,,,6.728
E1_6_408,6.408,,
E117_5_367,,5.367,
E81_4_406,,,4.406
E68_4_646,4.646,,
E125_2_964,,,2.964
E27_3_524,,3.524,
E7_1_362,,,1.362
E144_1_282,,,1.282
E7_3_284,,,3.284
E115_0_0,,0.0,
E47_3_444,3.444,,
E52_7_529,7.529,,
E89_5_767,,,5.767
E138_2_563,,2.563,
E84_0_641,0.641,,
E138_5_046,,5.046,
E28_6_408,,6.408,
E44_1_041,,,1.041
E136_3_204,3.204,,
E132_4_566,,,4.566
E138_6_648,,6.648,
E10_0_961,0.961,,
E3_6_248,,6.248,
E115_3_124,,3.124,
E87_4_966,,,4.966
E6_0_561,0.561,,
E118_0_401,,,0.401
E79_0_0,,,0.0
E125_7_93,,,7.93
E145_7_129,7.129,,
