,PseudoTime0,PseudoTime1,PseudoTime2
E113_1_121,,,1.121
E21_3_845,3.845,,
E20_4_486,,,4.486
E123_1_041,,1.041,
E120_7_129,,7.129,
E79_0_16,0.16,,
E83_0_0,,,0.0
E132_3_524,3.524,,
E70_4_406,4.406,,
E29_1_922,,,1.922
E17_6_648,,6.648,
E129_3_765,,,3.765
E120_4_966,,4.966,
E129_5_607,,,5.607
E139_2_243,,,2.243
E131_4_566,,4.566,
E79_4_646,4.646,,
E113_1_442,,,1.442
E137_4_566,4.566,,
E145_7_449,,,7.449
E10_3_685,,,3.685
E113_2_323,,,2.323
E82_5_207,5.207,,
E146_5_126,,5.126,
E0_1_041,,1.041,
E115_6_809,,6.809,
E16_2_723,2.723,,
E129_0_641,,,0.641
E142_2_723,,,2.723
E1_3_925,,,3.925
E129_2_563,,,2.563
E139_2_964,,,2.964
E13_2_643,,,2.643
E21_4_406,4.406,,
E60_5_927,,5.927,
E54_0_641,0.641,,
E44_4_406,4.406,,
E59_4_566,,4.566,
E42_0_881,,,0.881
E3_5_847,,5.847,
E78_0_401,,,0.401
E119_4_005,,4.005,
E67_4_806,,4.806,
E95_4_165,,,4.165
E86_7_61,7.61,,
E102_3_605,,,3.605
E4_2_403,,,2.403
E140_5_447,,,5.447
E111_5_527,5.527,,
E109_2_964,,2.964,
E21_0_801,0.801,,
E40_2_483,2.483,,
E142_7_69,,,7.69
E125_2_163,2.163,,
E70_7_209,7.209,,
E134_5_447,5.447,,
E17_2_964,,2.964,
E101_7_93,,7.93,
E106_0_561,0.561,,
E119_4_165,,4.165,
E53_5_126,,5.126,
E5_2_483,2.483,,
E37_3_204,3.204,,
E44_3_925,3.925,,
E2_7_61,7.61,,
E20_0_16,,,0.16
E62_7_449,,7.449,
E69_4_566,,4.566,
E120_1_762,,1.762,
E106_1_202,1.202,,
E40_0_32,0.32,,
E29_3_044,,,3.044
E82_7_85,7.85,,
E125_4_486,4.486,,
E20_2_483,,,2.483
E107_3_444,,3.444,
E143_4_406,,,4.406
E128_4_726,,4.726,
E2_5_447,5.447,,
E69_5_607,,5.607,
E149_5_527,5.527,,
E22_2_964,,,2.964
E82_0_32,0.32,,
E115_3_284,,3.284,
E142_1_362,,,1.362
E118_2_964,2.964,,
E86_2_723,2.723,,
E98_1_842,,,1.842
E137_6_889,6.889,,
E5_4_566,4.566,,
E115_7_61,,7.61,
E133_7_129,,7.129,
E129_2_884,,,2.884
E14_0_881,,,0.881
E35_3_364,,3.364,
E5_6_969,6.969,,
E82_2_804,2.804,,
E17_7_449,,7.449,
E13_3_524,,,3.524
E143_1_762,,,1.762
E92_5_847,,,5.847
E147_0_16,,,0.16
E95_0_961,,,0.961
E83_4_566,,,4.566
E109_7_529,,7.529,
E47_3_685,,,3.685
E121_7_449,,,7.449
E149_4_325,4.325,,
E121_2_083,,,2.083
E57_6_088,,6.088,
E37_3_364,3.364,,
E41_3_845,,3.845,
E44_2_483,2.483,,
E24_6_969,6.969,,
E142_3_925,,,3.925
E41_1_682,,1.682,
E146_4_646,,4.646,
E29_5_927,,,5.927
E118_3_444,3.444,,
E57_6_248,,6.248,
E131_5_287,,5.287,
E2_0_08,0.08,,
E145_4_806,,,4.806
E29_1_522,,,1.522
E125_5_287,5.287,,
E16_2_003,2.003,,
E115_0_721,,0.721,
E58_5_046,,,5.046
E84_1_202,,,1.202
E119_0_24,,0.24,
E65_0_481,0.481,,
E83_5_687,,,5.687
E17_4_005,,4.005,
E4_7_209,,,7.209
E146_3_444,,3.444,
E83_6_728,,,6.728
E83_5_927,,,5.927
E86_5_767,5.767,,
E130_7_049,,7.049,
E70_4_245,4.245,,
E122_4_566,,,4.566
E11_0_801,,0.801,
E144_1_202,1.202,,
E5_3_044,3.044,,
E107_4_325,,4.325,
E127_4_886,,4.886,
E57_2_003,,2.003,
E3_1_522,,1.522,
E109_5_767,,5.767,
E140_7_449,,,7.449
E35_6_889,,6.889,
E67_2_804,,2.804,
E80_6_248,,6.248,
E83_0_32,,,0.32
E115_1_762,,1.762,
E47_4_566,,,4.566
E21_3_524,3.524,,
E57_3_925,,3.925,
E13_7_61,,,7.61
E21_0_881,0.881,,
E89_6_248,6.248,,
E132_5_607,5.607,,
E79_5_767,5.767,,
E7_7_93,7.93,,
E111_4_806,4.806,,
E106_0_801,0.801,,
E64_0_401,0.401,,
E2_0_801,0.801,,
E118_0_32,0.32,,
E56_2_884,,,2.884
E0_5_847,,5.847,
E41_0_961,,0.961,
E36_5_927,,5.927,
E10_5_847,,,5.847
E121_5_607,,,5.607
E89_6_168,6.168,,
E20_2_884,,,2.884
E65_3_605,3.605,,
E102_1_442,,,1.442
E67_4_486,,4.486,
E0_2_163,,2.163,
E47_5_126,,,5.126
E135_4_886,4.886,,
E57_4_005,,4.005,
E140_1_041,,,1.041
E115_1_041,,1.041,
E121_1_282,,,1.282
E29_2_323,,,2.323
E133_5_207,,5.207,
E135_7_69,7.69,,
E30_1_602,,1.602,
E142_5_607,,,5.607
E31_1_282,,1.282,
E127_2_643,,2.643,
E135_5_527,5.527,,
E16_2_563,2.563,,
E123_7_289,,7.289,
E84_0_641,,,0.641
E11_4_886,,4.886,
E13_1_041,,,1.041
E13_6_408,,,6.408
E5_6_088,6.088,,
E139_1_762,,,1.762
E139_0_24,,,0.24
E23_5_207,5.207,,
E145_7_85,,,7.85
E70_1_762,1.762,,
E22_1_522,,,1.522
E1_3_685,,,3.685
E53_3_765,,3.765,
E128_5_607,,5.607,
E125_2_483,2.483,,
E79_0_32,0.32,,
E59_5_046,,5.046,
E79_5_687,5.687,,
E58_5_927,,,5.927
E122_2_003,,,2.003
E56_2_003,,,2.003
E105_7_449,7.449,,
E78_5_767,,,5.767
E65_7_049,7.049,,
E2_5_607,5.607,,
E62_2_003,,2.003,
E101_2_003,,2.003,
E113_5_847,,,5.847
E101_6_328,,6.328,
E135_2_884,2.884,,
E40_5_287,5.287,,
E128_2_804,,2.804,
E20_5_447,,,5.447
