,PseudoTime0,PseudoTime1,PseudoTime2
E102_1_682,,,1.682
E65_4_886,4.886,,
E66_3_765,,,3.765
E45_3_524,,3.524,
E5_2_243,2.243,,
E124_1_602,1.602,,
E73_3_044,,3.044,
E1_7_209,,,7.209
E65_0_0,0.0,,
E78_1_602,,,1.602
E113_4_005,,,4.005
E21_6_248,6.248,,
E143_4_085,,,4.085
E110_4_966,,4.966,
E94_3_605,,3.605,
E101_1_922,,1.922,
E70_3_204,3.204,,
E80_4_646,,4.646,
E44_5_927,5.927,,
E121_0_801,,,0.801
E98_7_289,,,7.289
E125_0_16,0.16,,
E52_5_847,,,5.847
E144_6_408,6.408,,
E51_3_444,,3.444,
E133_2_804,,2.804,
E74_5_126,,5.126,
E113_1_041,,,1.041
E83_5_607,,,5.607
E67_0_881,,0.881,
E1_2_643,,,2.643
E42_0_08,,,0.08
E45_6_408,,6.408,
E31_4_486,,4.486,
E143_4_566,,,4.566
E7_6_328,6.328,,
E29_4_486,,,4.486
E113_0_481,,,0.481
E79_7_61,7.61,,
E130_0_08,,0.08,
E113_0_881,,,0.881
E118_6_809,6.809,,
E44_3_444,3.444,,
E34_5_367,5.367,,
E99_4_486,,,4.486
E26_6_168,6.168,,
E42_3_765,,,3.765
E20_4_165,,,4.165
E88_2_643,2.643,,
E95_0_961,,,0.961
E83_6_488,,,6.488
E11_7_85,,7.85,
E89_3_204,3.204,,
E9_0_961,,0.961,
E65_0_481,0.481,,
E5_1_522,1.522,,
E63_1_842,,,1.842
E2_3_765,3.765,,
E94_1_202,,1.202,
E145_4_245,,,4.245
E114_5_447,5.447,,
E22_2_403,,,2.403
E122_6_488,,,6.488
E0_3_685,,3.685,
E62_1_041,,1.041,
E4_7_93,,,7.93
E52_0_801,,,0.801
E73_6_008,,6.008,
E77_4_966,4.966,,
E93_1_922,1.922,,
E75_1_522,1.522,,
E87_7_289,7.289,,
E11_7_129,,7.129,
E129_6_648,,,6.648
E81_4_165,4.165,,
E83_2_163,,,2.163
E37_5_207,5.207,,
E133_0_32,,0.32,
E107_0_801,,0.801,
E117_7_049,,7.049,
E80_2_483,,2.483,
E122_6_088,,,6.088
E79_3_044,3.044,,
E0_3_124,,3.124,
E62_6_728,,6.728,
E88_0_401,0.401,,
E7_4_165,4.165,,
E87_2_643,2.643,,
E33_2_804,,2.804,
E35_5_927,,5.927,
E28_7_049,,7.049,
E18_2_403,2.403,,
E9_6_328,,6.328,
E136_3_044,,,3.044
E6_3_204,,,3.204
E22_1_682,,,1.682
E113_2_563,,,2.563
E81_2_884,2.884,,
E99_0_561,,,0.561
E16_5_447,5.447,,
E128_1_762,,1.762,
E107_4_245,,4.245,
E134_2_643,2.643,,
E9_2_243,,2.243,
E134_7_049,7.049,,
E136_0_561,,,0.561
E47_6_648,,,6.648
E52_7_529,,,7.529
E121_3_364,,,3.364
E33_5_527,,5.527,
E100_1_041,,1.041,
E14_6_088,,,6.088
E121_7_049,,,7.049
E102_7_93,,,7.93
E96_5_767,5.767,,
E26_2_483,2.483,,
E79_6_969,6.969,,
E93_3_284,3.284,,
E133_7_369,,7.369,
E75_0_801,0.801,,
E77_7_449,7.449,,
E111_4_566,4.566,,
E143_1_602,,,1.602
E71_5_687,,5.687,
E70_4_566,4.566,,
E14_3_444,,,3.444
E45_3_605,,3.605,
E129_7_93,,,7.93
E94_7_61,,7.61,
E40_3_845,3.845,,
E74_1_602,,1.602,
E71_2_083,,2.083,
E123_0_401,,0.401,
E86_4_245,4.245,,
E15_4_806,,4.806,
E6_2_723,,,2.723
E136_6_648,,,6.648
E110_1_442,,1.442,
E62_7_369,,7.369,
E42_7_77,,,7.77
E106_0_08,0.08,,
E92_5_287,,,5.287
E71_3_444,,3.444,
E85_3_444,,3.444,
E56_4_726,,,4.726
E11_3_444,,3.444,
E124_0_961,0.961,,
E49_6_008,6.008,,
E121_5_927,,,5.927
E63_6_328,,,6.328
E102_0_24,,,0.24
E140_2_563,,,2.563
E87_1_362,1.362,,
E75_6_568,6.568,,
E11_7_289,,7.289,
E49_1_442,1.442,,
E3_2_563,,2.563,
E22_4_165,,,4.165
E58_4_406,,,4.406
E14_5_046,,,5.046
E60_1_842,,1.842,
E118_7_209,7.209,,
E73_5_207,,5.207,
E2_7_69,7.69,,
E34_1_041,1.041,,
E18_4_085,4.085,,
E89_3_765,3.765,,
E87_4_646,4.646,,
E63_0_961,,,0.961
E87_1_522,1.522,,
E110_2_403,,2.403,
E107_7_529,,7.529,
E11_7_049,,7.049,
E106_4_245,4.245,,
E124_2_323,2.323,,
E105_3_444,3.444,,
E47_2_804,,,2.804
E34_6_088,6.088,,
E70_2_083,2.083,,
E70_0_08,0.08,,
E77_7_049,7.049,,
E67_3_364,,3.364,
E80_3_124,,3.124,
E42_5_767,,,5.767
E107_6_168,,6.168,
E84_2_804,,,2.804
E5_2_964,2.964,,
E115_7_77,,7.77,
E77_7_77,7.77,,
E133_1_522,,1.522,
E89_4_085,4.085,,
E63_0_561,,,0.561
E46_4_806,,,4.806
E98_4_245,,,4.245
E134_4_165,4.165,,
E111_3_044,3.044,,
E53_6_008,,6.008,
E66_5_767,,,5.767
E26_3_284,3.284,,
E104_0_481,,0.481,
E99_3_044,,,3.044
E74_3_284,,3.284,
E58_7_77,,,7.77
E75_5_847,5.847,,
E14_4_085,,,4.085
E105_2_483,2.483,,
E86_1_682,1.682,,
E26_5_927,5.927,,
E37_3_685,3.685,,
E47_6_408,,,6.408
E114_2_483,2.483,,
E0_1_442,,1.442,
E9_7_85,,7.85,
E106_2_403,2.403,,
E63_3_845,,,3.845
E92_5_126,,,5.126
E86_0_801,0.801,,
E144_4_646,4.646,,
E124_1_762,1.762,,
E113_6_568,,,6.568
E121_5_207,,,5.207
E46_3_765,,,3.765
E47_7_61,,,7.61
E77_3_204,3.204,,
E5_4_406,4.406,,
E65_5_687,5.687,,
E139_7_61,,,7.61
E46_4_245,,,4.245
E92_5_367,,,5.367
E14_0_961,,,0.961
E26_4_245,4.245,,
E76_4_005,4.005,,
E52_7_93,,,7.93
E87_0_24,0.24,,
E102_4_486,,,4.486
E122_7_85,,,7.85
E123_4_005,,4.005,
E52_6_809,,,6.809
E130_2_804,,2.804,
E115_5_287,,5.287,
E123_2_483,,2.483,
E2_3_044,3.044,,
E98_3_845,,,3.845
E52_2_163,,,2.163
E62_2_403,,2.403,
E14_6_889,,,6.889
E63_1_522,,,1.522
E98_3_044,,,3.044
E98_5_687,,,5.687
E145_0_24,,,0.24
E68_0_32,,,0.32
E52_0_24,,,0.24
E87_3_204,3.204,,
E114_4_245,4.245,,
E144_1_522,1.522,,
E64_4_406,4.406,,
E5_4_325,4.325,,
E95_2_323,,,2.323
E103_7_289,,7.289,
E140_2_723,,,2.723
E56_7_049,,,7.049
E13_1_442,,,1.442
E111_7_049,7.049,,
E5_3_284,3.284,,
E84_2_243,,,2.243
E83_1_522,,,1.522
E111_6_568,6.568,,
E39_3_444,,3.444,
E134_5_207,5.207,,
E70_7_529,7.529,,
E148_7_85,,7.85,
E143_3_845,,,3.845
E31_5_287,,5.287,
E60_2_403,,2.403,
E110_4_566,,4.566,
E5_7_289,7.289,,
E54_0_32,0.32,,
E1_7_049,,,7.049
E87_6_088,6.088,,
E33_7_61,,7.61,
E44_7_289,7.289,,
E0_7_209,,7.209,
E2_4_245,4.245,,
E96_3_925,3.925,,
E22_4_806,,,4.806
E77_2_243,2.243,,
E67_7_449,,7.449,
E121_6_648,,,6.648
E136_0_721,,,0.721
E21_0_881,0.881,,
E16_7_77,7.77,,
E21_3_284,3.284,,
E76_1_041,1.041,,
E52_0_481,,,0.481
E129_4_646,,,4.646
E144_0_481,0.481,,
E110_5_207,,5.207,
E28_5_367,,5.367,
E114_1_522,1.522,,
E14_2_723,,,2.723
E11_2_323,,2.323,
E117_1_121,,1.121,
E18_7_049,7.049,,
E85_7_93,,7.93,
E35_4_806,,4.806,
E63_4_486,,,4.486
E117_2_003,,2.003,
E89_7_369,7.369,,
E102_2_083,,,2.083
E124_7_61,7.61,,
E115_3_524,,3.524,
E5_3_765,3.765,,
E125_5_767,5.767,,
E113_4_085,,,4.085
E115_5_207,,5.207,
E4_4_085,,,4.085
E49_4_646,4.646,,
E84_6_168,,,6.168
E28_3_044,,3.044,
E70_2_003,2.003,,
E114_1_762,1.762,,
E148_1_682,,1.682,
E56_3_124,,,3.124
E123_3_765,,3.765,
E134_5_447,5.447,,
E65_5_927,5.927,,
E34_3_444,3.444,,
E21_0_481,0.481,,
E39_1_682,,1.682,
E2_7_85,7.85,,
E145_0_0,,,0.0
E95_3_765,,,3.765
E49_3_044,3.044,,
E17_3_204,,3.204,
E134_4_245,4.245,,
E103_1_041,,1.041,
E39_6_408,,6.408,
E81_5_927,5.927,,
E28_4_806,,4.806,
E26_6_328,6.328,,
E64_7_289,7.289,,
E103_6_809,,6.809,
E101_6_328,,6.328,
E18_3_685,3.685,,
E1_6_969,,,6.969
E107_4_646,,4.646,
