,PseudoTime0,PseudoTime1,PseudoTime2
E31_6_809,,6.809,
E137_1_362,1.362,,
E30_5_687,,5.687,
E92_6_408,,,6.408
E145_4_886,,,4.886
E19_6_488,,6.488,
E30_2_323,,2.323,
E143_0_08,,,0.08
E93_3_685,3.685,,
E20_3_765,,,3.765
E140_3_845,,,3.845
E75_2_884,2.884,,
E105_3_044,3.044,,
E67_6_408,,6.408,
E13_5_046,,,5.046
E92_2_563,,,2.563
E145_3_685,,,3.685
E122_6_488,,,6.488
E144_7_85,7.85,,
E92_4_486,,,4.486
E93_6_809,6.809,,
E15_5_046,,5.046,
E52_7_209,,,7.209
E75_7_85,7.85,,
E58_1_762,,,1.762
E44_1_362,1.362,,
E63_0_401,,,0.401
E47_1_442,,,1.442
E3_2_003,,2.003,
E143_7_369,,,7.369
E65_2_643,2.643,,
E121_1_522,,,1.522
E99_2_723,,,2.723
E82_1_922,1.922,,
E137_2_723,2.723,,
E111_1_522,1.522,,
E14_6_809,,,6.809
E119_2_964,,2.964,
E35_7_449,,7.449,
E122_4_806,,,4.806
E120_7_93,,7.93,
E149_4_085,4.085,,
E20_3_685,,,3.685
E131_4_325,,4.325,
E149_3_685,3.685,,
E54_4_646,4.646,,
E146_1_442,,1.442,
E134_3_605,3.605,,
E81_6_568,6.568,,
E66_3_124,,,3.124
E4_4_886,,,4.886
E7_7_77,7.77,,
E146_1_842,,1.842,
E31_4_245,,4.245,
E25_4_005,4.005,,
E106_7_049,7.049,,
E136_3_444,,,3.444
E41_3_204,,3.204,
E40_7_209,7.209,,
E84_5_046,,,5.046
E31_4_966,,4.966,
E60_3_044,,3.044,
E24_6_728,6.728,,
E57_2_003,,2.003,
E89_0_16,0.16,,
E145_0_721,,,0.721
E122_2_083,,,2.083
E101_0_32,,0.32,
E75_1_282,1.282,,
E121_3_204,,,3.204
E113_6_809,,,6.809
E59_6_408,,6.408,
E132_1_602,1.602,,
E109_7_209,,7.209,
E4_5_527,,,5.527
E24_3_364,3.364,,
E3_2_163,,2.163,
E11_7_449,,7.449,
E119_2_884,,2.884,
E29_6_168,,,6.168
E133_1_442,,1.442,
E144_6_648,6.648,,
E146_0_961,,0.961,
E3_4_806,,4.806,
E122_3_044,,,3.044
E129_6_008,,,6.008
E137_3_685,3.685,,
E57_1_121,,1.121,
E53_0_801,,0.801,
E58_6_088,,,6.088
E30_0_16,,0.16,
E101_4_245,,4.245,
E5_5_607,5.607,,
E142_3_284,,,3.284
E140_6_728,,,6.728
E67_6_248,,6.248,
E86_4_005,4.005,,
E147_1_522,,,1.522
E118_0_16,0.16,,
E35_0_881,,0.881,
E34_4_406,4.406,,
E40_2_163,2.163,,
E146_2_163,,2.163,
E35_1_522,,1.522,
E126_6_088,,6.088,
E40_0_721,0.721,,
E4_0_481,,,0.481
E68_0_721,,,0.721
E2_2_643,2.643,,
E63_6_728,,,6.728
E38_6_088,,6.088,
E101_6_328,,6.328,
E125_0_721,0.721,,
E126_2_723,,2.723,
E121_5_447,,,5.447
E123_4_005,,4.005,
E5_7_209,7.209,,
E91_3_364,,3.364,
E130_1_282,,1.282,
E115_1_922,,1.922,
E69_5_847,,5.847,
E82_6_088,6.088,,
E7_0_0,0.0,,
E99_1_682,,,1.682
E54_2_884,2.884,,
E35_5_207,,5.207,
E119_3_204,,3.204,
E60_0_561,,0.561,
E78_0_0,,,0.0
E13_5_287,,,5.287
E82_1_362,1.362,,
E70_3_524,3.524,,
E25_7_049,7.049,,
E101_3_845,,3.845,
E146_2_003,,2.003,
E42_1_842,,,1.842
E144_6_728,6.728,,
E127_5_447,,5.447,
E139_4_486,,,4.486
E129_1_522,,,1.522
E109_4_726,,4.726,
E142_2_483,,,2.483
E107_3_284,,3.284,
E109_7_61,,7.61,
E40_4_406,4.406,,
E132_5_687,5.687,,
E96_1_362,1.362,,
E136_5_607,,,5.607
E19_5_527,,5.527,
E5_5_126,5.126,,
E98_2_403,,,2.403
E82_3_284,3.284,,
E125_5_126,5.126,,
E109_5_126,,5.126,
E54_7_85,7.85,,
E54_0_961,0.961,,
E59_0_801,,0.801,
E83_3_044,,,3.044
E29_3_685,,,3.685
E3_7_049,,7.049,
E98_0_721,,,0.721
E67_4_486,,4.486,
E65_3_444,3.444,,
E53_6_488,,6.488,
E47_3_765,,,3.765
E44_3_204,3.204,,
E40_2_003,2.003,,
E2_0_961,0.961,,
E24_6_168,6.168,,
E37_2_323,2.323,,
E36_2_884,,2.884,
E86_6_568,6.568,,
E136_7_529,,,7.529
E70_1_522,1.522,,
E102_6_088,,,6.088
E17_0_481,,0.481,
E99_6_728,,,6.728
E90_3_685,3.685,,
E42_3_524,,,3.524
E19_7_449,,7.449,
E10_0_24,,,0.24
E57_0_0,,0.0,
E7_4_566,4.566,,
E143_6_568,,,6.568
E0_0_401,,0.401,
E121_1_842,,,1.842
E19_3_444,,3.444,
E144_0_0,0.0,,
E78_6_728,,,6.728
E35_3_765,,3.765,
E69_4_406,,4.406,
E52_4_325,,,4.325
E144_1_041,1.041,,
E81_2_723,2.723,,
E57_6_248,,6.248,
E53_1_282,,1.282,
E67_2_643,,2.643,
E137_4_566,4.566,,
E149_7_93,7.93,,
E64_6_248,6.248,,
E81_6_088,6.088,,
E131_3_925,,3.925,
E113_6_328,,,6.328
E2_4_966,4.966,,
E25_5_847,5.847,,
E125_0_801,0.801,,
E30_2_884,,2.884,
E111_1_121,1.121,,
E133_0_961,,0.961,
E15_0_401,,0.401,
E89_7_129,7.129,,
E128_1_762,,1.762,
E79_1_362,1.362,,
E75_0_641,0.641,,
E65_6_648,6.648,,
E67_0_961,,0.961,
E103_1_682,,1.682,
E86_2_243,2.243,,
E65_4_165,4.165,,
E59_6_088,,6.088,
E90_6_408,6.408,,
E102_2_163,,,2.163
E122_4_966,,,4.966
E13_5_126,,,5.126
E118_5_527,5.527,,
E121_0_32,,,0.32
E19_5_447,,5.447,
E42_5_687,,,5.687
E11_1_362,,1.362,
E113_4_726,,,4.726
E58_3_284,,,3.284
E56_2_723,,,2.723
E31_7_529,,7.529,
E4_6_568,,,6.568
E62_3_124,,3.124,
E107_2_163,,2.163,
E126_7_049,,7.049,
E86_3_044,3.044,,
E147_7_129,,,7.129
E102_2_884,,,2.884
E57_2_483,,2.483,
E101_7_85,,7.85,
E53_2_163,,2.163,
E21_7_529,7.529,,
E34_6_728,6.728,,
E92_6_168,,,6.168
E127_4_806,,4.806,
E34_6_969,6.969,,
E8_6_088,,6.088,
E57_3_364,,3.364,
E95_1_282,,,1.282
E44_4_966,4.966,,
E111_4_806,4.806,,
E58_1_442,,,1.442
E59_1_682,,1.682,
E58_7_449,,,7.449
E99_7_85,,,7.85
E134_5_046,5.046,,
E123_0_24,,0.24,
E136_3_524,,,3.524
E54_0_0,0.0,,
E64_3_444,3.444,,
E113_5_207,,,5.207
E54_7_449,7.449,,
E15_7_049,,7.049,
E124_4_486,4.486,,
E107_5_126,,5.126,
E42_1_121,,,1.121
E7_3_124,3.124,,
E79_2_884,2.884,,
E136_6_648,,,6.648
E92_4_245,,,4.245
E24_0_32,0.32,,
E118_0_881,0.881,,
E64_4_085,4.085,,
E3_5_847,,5.847,
E98_0_08,,,0.08
E35_6_328,,6.328,
E136_5_207,,,5.207
E106_1_682,1.682,,
E66_2_243,,,2.243
E56_6_889,,,6.889
E111_3_925,3.925,,
E128_5_126,,5.126,
E83_6_248,,,6.248
E135_0_481,0.481,,
E83_1_602,,,1.602
E70_0_24,0.24,,
E106_4_486,4.486,,
E10_4_325,,,4.325
E8_5_767,,5.767,
E115_6_168,,6.168,
E16_3_284,3.284,,
E121_5_927,,,5.927
E66_5_607,,,5.607
E34_2_323,2.323,,
E4_5_847,,,5.847
E91_0_881,,0.881,
E68_5_447,,,5.447
E131_0_24,,0.24,
E54_3_765,3.765,,
E58_3_124,,,3.124
E118_2_483,2.483,,
E80_0_961,,0.961,
E3_1_842,,1.842,
