CellID	CellID	dim1	dim2	kMeans	PseudoTime1	Original	ExpTime
E0_0_40	E0_0_40	31.797012	-12.48119	0	0.0	1.0	0.4
E0_0_41	E0_0_41	26.47829	-12.611853	0	1.76796879570579	1.0	0.41
E0_0_42	E0_0_42	30.232470000000003	-10.584139	0	1.4357492409659498	1.0	0.42
E0_0_43	E0_0_43	31.35918	-15.980985	0	0.651305555855444	1.0	0.43
E0_0_44	E0_0_44	25.803263	-10.705672	0	2.22448463836493	1.0	0.44
E0_0_45	E0_0_45	29.906423999999998	-10.940186500000001	0	0.9918316479671658	1.0	0.45
E0_0_46	E0_0_46	26.279974	-11.959636	0	1.86339568633311	1.0	0.46
E0_0_47	E0_0_47	25.41686	-14.813639000000002	0	4.79526913418261	1.0	0.47
E0_0_48	E0_0_48	24.183884	-12.652306	0	0.49148164100514896	1.0	0.48
E0_0_49	E0_0_49	25.965769	-10.020187	0	2.96032203537155	1.0	0.49
E0_0_50	E0_0_50	30.665827	-11.098249000000001	0	0.610274776241785	1.0	0.5
E0_0_51	E0_0_51	33.05641	-10.215264	0	0.0	1.0	0.51
E0_0_52	E0_0_52	26.75695	-12.980364999999999	0	2.29719679286419	1.0	0.52
E0_0_53	E0_0_53	28.535646000000003	-9.274041	0	3.43652334093967	1.0	0.53
E0_0_54	E0_0_54	25.489206	-9.419224	0	3.75245109394529	1.0	0.54
E0_0_55	E0_0_55	26.614067	-11.456374	0	3.48530214019447	1.0	0.55
E0_0_56	E0_0_56	27.76957	-9.899901	0	3.12415268863633	1.0	0.56
E0_0_57	E0_0_57	31.444437	-12.793403999999999	0	0.0	1.0	0.57
E0_0_58	E0_0_58	27.488506	-13.375322	0	1.4095182815086698	1.0	0.58
E0_0_59	E0_0_59	24.24983	-11.102781	0	0.0	1.0	0.59
E0_0_60	E0_0_60	29.796476000000002	-12.413059	0	1.35138367061725	1.0	0.6
E0_0_61	E0_0_61	29.81891	-8.290199000000001	0	0.0	1.0	0.61
E0_0_62	E0_0_62	33.739708	-13.781007999999998	0	0.0	1.0	0.62
E0_0_63	E0_0_63	24.739763	-9.963892	0	1.34037217883631	1.0	0.63
E0_0_64	E0_0_64	26.066675	-14.232503	0	4.77382589982488	1.0	0.64
E0_0_65	E0_0_65	26.959251000000002	-10.952947	0	2.91206573190112	1.0	0.65
E0_0_66	E0_0_66	27.577219	-14.286162	0	3.1498955589436	1.0	0.66
E0_0_67	E0_0_67	33.423553000000005	-13.6508465	0	0.0	1.0	0.67
E0_0_68	E0_0_68	31.910057000000002	-9.554513	0	0.0	1.0	0.68
E0_0_69	E0_0_69	30.404749	-13.246217000000001	0	0.0	1.0	0.69
E0_0_70	E0_0_70	27.644173	-14.854288	0	3.7482401437681903	1.0	0.7
E0_0_71	E0_0_71	33.530342	-13.471931	0	0.0	1.0	0.71
E0_0_72	E0_0_72	21.20704	-16.201838000000002	0	8.50357395242481	1.0	0.72
E0_0_73	E0_0_73	26.510777	-9.70168	0	2.42374748137155	1.0	0.73
E0_0_74	E0_0_74	29.428133000000003	-15.656857999999998	0	4.645219392843821	1.0	0.74
E0_0_75	E0_0_75	25.106582999999997	-12.501548	0	0.31211017407575103	1.0	0.75
E0_0_76	E0_0_76	24.89614	-11.108512	0	0.0	1.0	0.76
E0_0_77	E0_0_77	29.399818	-12.907789999999999	0	1.06743398577973	1.0	0.77
E0_0_78	E0_0_78	26.572638	-8.776508	0	2.07020176426789	1.0	0.78
E0_0_79	E0_0_79	30.024113	-15.167641	0	3.6552369167293595	1.0	0.79
E0_0_80	E0_0_80	30.632697999999998	-10.301375	0	1.3195683873446	1.0	0.8
E0_0_81	E0_0_81	28.50915	-11.065493	0	2.54145228847983	1.0	0.81
E0_0_82	E0_0_82	28.1826	-11.455403	0	2.4494001019718197	1.0	0.82
E0_0_83	E0_0_83	27.597421999999998	-15.68692	0	5.054148712173849	1.0	0.83
E0_0_84	E0_0_84	23.817122	-11.397419000000001	0	0.0	1.0	0.84
E0_0_85	E0_0_85	31.935358	-11.075617999999999	0	0.0	1.0	0.85
E0_0_86	E0_0_86	21.533188	-16.012558	0	8.09735612895084	1.0	0.86
E0_0_87	E0_0_87	31.834988	-11.902565	0	0.0	1.0	0.87
E0_0_88	E0_0_88	29.892843	-11.82363	0	1.23799842357821	1.0	0.88
E0_0_89	E0_0_89	29.003798	-14.4269	0	3.82816027597408	1.0	0.89
E0_0_90	E0_0_90	29.731315999999996	-14.189295999999999	0	3.57506812900471	1.0	0.9
E0_0_91	E0_0_91	26.278209999999998	-11.965968	0	1.18808951692652	1.0	0.91
E4_12_0	E4_12_0	12.256649000000001	-22.935242000000002	0	17.7548617073558	1.0	12.0
E4_12_1	E4_12_1	18.105562	-22.948929	0	18.0702528608975	1.0	12.1
E4_12_2	E4_12_2	19.694996	-27.24152	0	20.2603861461934	1.0	12.2
E4_12_3	E4_12_3	17.442080999999998	-17.065506	0	11.627227015402699	1.0	12.3
E4_12_4	E4_12_4	15.156841	-20.202515	0	14.854123549265498	1.0	12.4
E4_12_5	E4_12_5	16.581728	-18.722078	0	13.590728493833598	1.0	12.5
E4_12_6	E4_12_6	17.28933	-20.418028	0	15.281147325806801	1.0	12.6
E4_12_7	E4_12_7	14.932770999999999	-18.680283	0	14.9956770054001	1.0	12.7
E4_12_8	E4_12_8	17.565973	-19.4673	0	14.433911942251198	1.0	12.8
E4_12_9	E4_12_9	19.506334	-18.189358	0	13.7091225760706	1.0	12.9
E4_12_10	E4_12_10	17.084235999999997	-22.433264	0	17.341043758254003	1.0	12.1
E4_12_11	E4_12_11	18.364773	-29.923319	0	19.8671497341928	1.0	12.11
E4_12_12	E4_12_12	16.100967	-25.601248000000002	0	23.8697201517108	1.0	12.12
E4_12_13	E4_12_13	13.385663000000001	-20.277607	0	15.3071797040011	1.0	12.13
E4_12_14	E4_12_14	18.410435	-23.208353	0	18.347041352681998	1.0	12.14
E4_12_15	E4_12_15	16.062649	-19.940248	0	14.644964680488	1.0	12.15
E4_12_16	E4_12_16	18.852316000000002	-26.529065999999997	0	18.936270656672498	1.0	12.16
E4_12_17	E4_12_17	16.388145	-19.19574	0	13.9929848808597	1.0	12.17
E4_12_18	E4_12_18	17.364613000000002	-20.696112	0	15.827020431905598	1.0	12.18
E4_12_19	E4_12_19	19.174927	-19.493696	0	13.3702880111239	1.0	12.19
E4_12_20	E4_12_20	17.856016	-17.405788	0	11.5896424045455	1.0	12.2
E4_12_21	E4_12_21	19.045135000000002	-17.509773000000003	0	11.7439207315748	1.0	12.21
E4_12_22	E4_12_22	18.178015	-20.176891	0	14.5510085226831	1.0	12.22
E4_12_23	E4_12_23	13.896401000000001	-22.830103	0	22.5811514660182	1.0	12.23
E4_12_24	E4_12_24	17.374146	-19.25836	0	14.4226885582967	1.0	12.24
E4_12_25	E4_12_25	18.249172	-15.961229000000001	0	11.430623735550801	1.0	12.25
E4_12_26	E4_12_26	16.104595	-17.72925	0	12.8544835499303	1.0	12.26
E4_12_27	E4_12_27	15.060357000000002	-18.833782	0	15.006336007198101	1.0	12.27
E4_12_28	E4_12_28	16.879845	-17.676026999999998	0	12.35525285918	1.0	12.28
E4_12_29	E4_12_29	16.599638	-17.992655	0	12.6914287736951	1.0	12.29
E4_12_30	E4_12_30	18.960619	-17.316275	0	11.3913330432049	1.0	12.3
E4_12_31	E4_12_31	17.599392	-17.811497	0	12.3131661659042	1.0	12.31
E4_12_32	E4_12_32	21.865505	-21.874739	0	16.4049053610238	1.0	12.32
E4_12_33	E4_12_33	17.75958	-29.374357	0	20.3544398790144	1.0	12.33
E4_12_34	E4_12_34	17.859323999999997	-19.236137	0	13.9556703766589	1.0	12.34
E4_12_35	E4_12_35	18.228373	-18.351025	0	12.7994063225128	1.0	12.35
E4_12_36	E4_12_36	14.810761	-19.367102	0	15.8460582227016	1.0	12.36
E4_12_37	E4_12_37	17.971498	-22.620855	0	17.7682765227865	1.0	12.37
E4_12_38	E4_12_38	17.200521	-17.334064	0	12.316119652665801	1.0	12.38
E4_12_39	E4_12_39	17.222815	-22.576485	0	17.501465813256	1.0	12.39
E4_12_40	E4_12_40	17.899097	-31.432365	0	20.1032694099512	1.0	12.4
E4_12_41	E4_12_41	19.014503	-29.933582	0	19.4016449596323	1.0	12.41
E4_12_42	E4_12_42	21.829403	-26.988668	0	17.5950100039342	1.0	12.42
E4_12_43	E4_12_43	12.92203	-27.140318	0	23.070273246372	1.0	12.43
E4_12_44	E4_12_44	15.488572	-26.321690000000004	0	21.844256883163702	1.0	12.44
E4_12_45	E4_12_45	19.63834	-23.803907000000002	0	20.022137304208698	1.0	12.45
E4_12_46	E4_12_46	15.187512	-29.514378000000004	0	22.6950294698422	1.0	12.46
E4_12_47	E4_12_47	18.34133	-26.792423	0	19.3760624028008	1.0	12.47
E4_12_48	E4_12_48	16.535475	-25.784021	0	23.693446707174697	1.0	12.48
E4_12_49	E4_12_49	16.104836	-23.467789	0	19.2429234050107	1.0	12.49
E4_12_50	E4_12_50	14.452501000000002	-26.030167000000002	0	22.0804599836442	1.0	12.5
E4_12_51	E4_12_51	12.798941000000001	-24.96754	0	23.3105561974362	1.0	12.51
E4_12_52	E4_12_52	14.699924	-25.439766	0	22.1749881505051	1.0	12.52
E4_12_53	E4_12_53	13.338910999999998	-25.855228	0	22.68976663145	1.0	12.53
E4_12_54	E4_12_54	20.594179999999998	-24.822115	0	16.9092211041242	1.0	12.54
E4_12_55	E4_12_55	17.627434	-27.6885	0	21.518645768215798	1.0	12.55
E4_12_56	E4_12_56	14.506292000000002	-26.320702	0	22.045392839700604	1.0	12.56
E4_12_57	E4_12_57	15.520753	-27.753173999999998	0	22.032410899931502	1.0	12.57
E4_12_58	E4_12_58	17.371094	-26.42173	0	20.4444607190885	1.0	12.58
E4_12_59	E4_12_59	18.041304	-22.313461	0	17.5582423656858	1.0	12.59
E4_12_60	E4_12_60	15.473397	-22.273022	0	17.3728203295622	1.0	12.6
E4_12_61	E4_12_61	9.655111	-25.441374	0	27.3825016716481	1.0	12.61
E4_12_62	E4_12_62	15.908442	-21.522655	0	16.2767102284035	1.0	12.62
E4_12_63	E4_12_63	12.833332	-25.469807	0	23.270427459969	1.0	12.63
E4_12_64	E4_12_64	20.02734	-23.688963	0	19.788691510128	1.0	12.64
E4_12_65	E4_12_65	19.996561	-26.818293	0	21.016872920252	1.0	12.65
E4_12_66	E4_12_66	19.72085	-28.84113	0	18.8603541775743	1.0	12.66
E4_12_67	E4_12_67	19.26099	-19.03361	0	13.0567730235498	1.0	12.67
E4_12_68	E4_12_68	15.370779	-25.445663	0	22.719081410286197	1.0	12.68
E4_12_69	E4_12_69	14.413932	-23.022589	0	21.9998722133724	1.0	12.69
E4_12_70	E4_12_70	16.52965	-21.041979	0	15.8166661042273	1.0	12.7
E4_12_71	E4_12_71	19.888486999999998	-20.273066	0	13.569696949051302	1.0	12.71
E4_12_72	E4_12_72	16.254227	-28.13712	0	21.7506131331244	1.0	12.72
E4_12_73	E4_12_73	18.821001000000003	-21.568443	0	17.7597657613367	1.0	12.73
E4_12_74	E4_12_74	15.018604000000002	-24.243052	0	22.399931840355602	1.0	12.74
E4_12_75	E4_12_75	22.463964	-26.804964000000002	0	17.1009005901179	1.0	12.75
E4_12_76	E4_12_76	18.90934	-18.978914000000003	0	13.3569947517255	1.0	12.76
E4_12_77	E4_12_77	17.093092000000002	-24.863317000000002	0	20.3357035699928	1.0	12.77
E4_12_78	E4_12_78	16.613986999999998	-29.549906	0	21.493430825475897	1.0	12.78
E4_12_79	E4_12_79	15.878203	-23.988472	0	20.1381879088433	1.0	12.79
E4_12_80	E4_12_80	20.093864	-28.841829999999998	0	18.724167560788	1.0	12.8
E4_12_81	E4_12_81	16.738907	-16.796529999999997	0	12.4564970951871	1.0	12.81
E4_12_82	E4_12_82	18.740118	-29.750853999999997	0	19.647777307807	1.0	12.82
E4_12_83	E4_12_83	18.655964	-25.340320000000002	0	19.398650480586102	1.0	12.83
E4_12_84	E4_12_84	15.017314	-24.975088	0	22.285323681133598	1.0	12.84
E4_12_85	E4_12_85	21.726875	-21.992552	0	16.395461131501502	1.0	12.85
E4_12_86	E4_12_86	17.654648	-25.593853	0	20.4608317517246	1.0	12.86
E4_12_87	E4_12_87	20.505135	-22.603632	0	17.545591311619102	1.0	12.87
E4_12_88	E4_12_88	19.01833	-28.382285999999997	0	19.647501357375603	1.0	12.88
E4_12_89	E4_12_89	15.988715	-27.897478000000003	0	21.8264097577771	1.0	12.89
E4_12_90	E4_12_90	19.17561	-23.865822	0	20.6125451810271	1.0	12.9
E4_12_91	E4_12_91	13.744734	-28.258540000000004	0	18.3732905784958	1.0	12.91
E4_12_92	E4_12_92	18.093714000000002	-25.871933	0	19.9365652083357	1.0	12.92
E4_12_93	E4_12_93	19.103619000000002	-28.618736	0	19.5374255065001	1.0	12.93
E4_12_94	E4_12_94	16.132067000000003	-26.819222999999997	0	21.031426560514102	1.0	12.94
E4_12_95	E4_12_95	14.788489000000002	-26.52983	0	21.769227159211397	1.0	12.95
E4_12_96	E4_12_96	16.586025	-21.750475	0	16.4363197458115	1.0	12.96
E4_12_97	E4_12_97	17.454947	-28.028826000000002	0	21.518645768215798	1.0	12.97
E4_12_98	E4_12_98	18.104589999999998	-28.860119	0	20.449602496824202	1.0	12.98
E4_12_99	E4_12_99	17.924915	-24.635907999999997	0	19.3492231343165	1.0	12.99
E4_12_100	E4_12_100	18.099826999999998	-28.61467	0	20.5158371526291	1.0	12.1
E4_12_101	E4_12_101	17.504848000000003	-28.795252	0	20.9648072107512	1.0	12.101
E5_24_0	E5_24_0	10.078961999999999	-30.544596000000002	0	25.816417715929102	1.0	24.0
E5_24_1	E5_24_1	10.356072	-30.717522	0	25.671487311343103	1.0	24.1
E5_24_2	E5_24_2	15.604126999999998	-21.42597	0	16.0986585706969	1.0	24.2
E5_24_3	E5_24_3	10.072042	-29.583221	0	26.006302858449803	1.0	24.3
E5_24_4	E5_24_4	7.804152	-31.750465000000002	0	26.5691113882053	1.0	24.4
E5_24_5	E5_24_5	9.384771	-28.906607	0	26.3954010171736	1.0	24.5
E5_24_6	E5_24_6	12.143695	-33.395744	0	24.7000876617801	1.0	24.6
E5_24_7	E5_24_7	8.291331	-29.627438	0	26.5691113882053	1.0	24.7
E5_24_8	E5_24_8	13.644777	-31.390546999999998	0	24.100031151377102	1.0	24.8
E5_24_9	E5_24_9	7.769932700000001	-34.388725	0	26.251039296568198	1.0	24.9
E5_24_10	E5_24_10	9.964533	-31.375914	0	25.628619898329998	1.0	24.1
E5_24_11	E5_24_11	6.4009557	-32.705677	0	26.5691113882053	1.0	24.11
E5_24_12	E5_24_12	7.893796000000001	-30.486259999999998	0	26.5691113882053	1.0	24.12
E5_24_13	E5_24_13	11.044334	-30.468965999999998	0	25.478895363573603	1.0	24.13
E5_24_14	E5_24_14	11.616076	-28.186535	0	24.975933177809896	1.0	24.14
E5_24_15	E5_24_15	8.661038000000001	-29.89165	0	26.5691113882053	1.0	24.15
E5_24_16	E5_24_16	9.069769	-30.701519	0	26.249322896841697	1.0	24.16
E5_24_17	E5_24_17	11.477674	-31.481556	0	25.0364228765698	1.0	24.17
E5_24_18	E5_24_18	11.789859	-30.13315	0	24.8772148609442	1.0	24.18
E5_24_19	E5_24_19	10.100205	-26.830060999999997	0	26.3495723782239	1.0	24.19
E5_24_20	E5_24_20	9.74748	-33.777264	0	25.628619898329998	1.0	24.2
E5_24_21	E5_24_21	10.180436	-30.725179999999998	0	25.642551739303197	1.0	24.21
E5_24_22	E5_24_22	7.937815	-31.510109999999997	0	26.5691113882053	1.0	24.22
E5_24_23	E5_24_23	10.63996	-31.701344	0	25.4382411331692	1.0	24.23
E5_24_24	E5_24_24	13.407364000000001	-29.666868	0	23.9387652664566	1.0	24.24
E5_24_25	E5_24_25	9.428081500000001	-31.333865999999997	0	25.8905290941045	1.0	24.25
E5_24_26	E5_24_26	8.211592999999999	-28.960583000000003	0	26.670223528313603	1.0	24.26
E5_24_27	E5_24_27	11.214592999999999	-31.601587	0	25.152385694834102	1.0	24.27
E5_24_28	E5_24_28	7.4549494	-29.737846	0	26.966239329133	1.0	24.28
E5_24_29	E5_24_29	10.377435	-31.567486	0	25.407420935544895	1.0	24.29
E5_24_30	E5_24_30	5.4640675000000005	-32.45313	0	27.279163477414603	1.0	24.3
E5_24_31	E5_24_31	6.681176700000001	-29.78373	0	27.6061743820914	1.0	24.31
E5_24_32	E5_24_32	6.526815	-31.330925	0	26.8764320362078	1.0	24.32
E5_24_33	E5_24_33	9.678268	-30.055221999999997	0	26.095909864356898	1.0	24.33
E5_24_34	E5_24_34	11.297272	-32.898167	0	25.0512394222884	1.0	24.34
E5_24_35	E5_24_35	11.719467	-30.620432	0	24.948738627222	1.0	24.35
E5_24_36	E5_24_36	8.055535	-26.341696000000002	0	28.1910772130542	1.0	24.36
E5_24_37	E5_24_37	11.276316	-31.261673	0	25.152385694834102	1.0	24.37
E5_24_38	E5_24_38	7.6077614	-30.380948999999998	0	26.5691113882053	1.0	24.38
E5_24_39	E5_24_39	11.083072	-28.952446000000002	0	25.3304029281149	1.0	24.39
E5_24_40	E5_24_40	7.352042999999999	-31.989775	0	26.5691113882053	1.0	24.4
E5_24_41	E5_24_41	9.292556	-32.12175	0	25.9525090347569	1.0	24.41
E5_24_42	E5_24_42	12.1472435	-32.226240000000004	0	24.7440919844908	1.0	24.42
E5_24_43	E5_24_43	9.8602085	-32.81695	0	25.642551739303197	1.0	24.43
E5_24_44	E5_24_44	11.8717	-31.713096999999998	0	24.867908907569298	1.0	24.44
E5_24_45	E5_24_45	8.252376	-26.420227	0	27.9857495666257	1.0	24.45
E5_24_46	E5_24_46	7.8704220000000005	-32.369114	0	26.4129028104038	1.0	24.46
E5_24_47	E5_24_47	10.564394	-34.3755	0	25.3300760561019	1.0	24.47
E5_24_48	E5_24_48	11.62504	-29.671312	0	25.0364228765698	1.0	24.48
E5_24_49	E5_24_49	8.340259	-28.510498	0	26.785882247522	1.0	24.49
E5_24_50	E5_24_50	10.133674000000001	-28.024128	0	26.0151537950487	1.0	24.5
E5_24_51	E5_24_51	7.1330979999999995	-30.820766	0	26.644608313799896	1.0	24.51
E5_24_52	E5_24_52	7.801692999999999	-34.324024	0	26.251039296568198	1.0	24.52
E5_24_53	E5_24_53	9.259984	-33.121708	0	25.894921036355	1.0	24.53
E5_24_54	E5_24_54	6.991915	-28.183092	0	28.165153114277896	1.0	24.54
E5_24_55	E5_24_55	6.478175	-29.927845	0	27.7029323550878	1.0	24.55
E5_24_56	E5_24_56	5.729146	-30.206863000000002	0	28.232723256118103	1.0	24.56
E5_24_57	E5_24_57	13.54706	-29.721365000000002	0	23.7995203168557	1.0	24.57
E5_24_58	E5_24_58	9.025910000000001	-32.47963	0	26.0036091229671	1.0	24.58
E5_24_59	E5_24_59	8.636008	-26.487295	0	27.651143757759105	1.0	24.59
E5_24_60	E5_24_60	15.355757999999998	-30.82702	0	22.9986543718255	1.0	24.6
E5_24_61	E5_24_61	8.360797999999999	-31.333176	0	26.4129028104038	1.0	24.61
E5_24_62	E5_24_62	10.861866000000001	-32.33936	0	25.152385694834102	1.0	24.62
E5_24_63	E5_24_63	9.003032000000001	-29.299328000000003	0	26.5191475686364	1.0	24.63
E5_24_64	E5_24_64	5.649177	-32.420803	0	27.141168630099102	1.0	24.64
E5_24_65	E5_24_65	7.573432400000001	-33.246643	0	26.5691113882053	1.0	24.65
E2_36_0	E2_36_0	2.4176269	11.434655000000001	1	71.05909879616071	1.0	36.0
E2_36_1	E2_36_1	1.2675898	11.297908999999999	1	71.25084723932059	1.0	36.1
E2_36_2	E2_36_2	-3.7718116999999998	12.606392	1	64.86158653647371	1.0	36.2
E2_36_3	E2_36_3	-3.6866489999999996	14.696451000000001	1	72.7661879703285	1.0	36.3
E2_36_4	E2_36_4	-0.97831315	12.999087	1	65.7269422284126	1.0	36.4
E2_36_5	E2_36_5	-1.489678	11.713379	1	63.969358562016204	1.0	36.5
E2_36_6	E2_36_6	1.9225596999999999	20.967781	1	67.7069731346816	1.0	36.6
E2_36_7	E2_36_7	-17.39195	3.5248995	1	92.1642267138316	1.0	36.7
E2_36_8	E2_36_8	-3.9636432999999998	11.344949	1	60.7459505664761	1.0	36.8
E2_36_9	E2_36_9	0.76250595	25.084904	1	68.6137851049868	1.0	36.9
E2_36_10	E2_36_10	-0.31124204	25.398687	1	68.8346273452225	1.0	36.1
E2_36_11	E2_36_11	3.8459980000000002	22.79081	1	68.0008905447077	1.0	36.11
E2_36_12	E2_36_12	2.8616017999999994	24.393324	1	68.1603945602219	1.0	36.12
E2_36_13	E2_36_13	-0.8321478000000001	11.354783	1	63.613994656505	1.0	36.13
E2_36_14	E2_36_14	0.86762726	22.608496	1	67.85003029042849	1.0	36.14
E2_36_15	E2_36_15	2.6157672	19.137655	1	66.9768732627486	1.0	36.15
E2_36_16	E2_36_16	2.4801826	11.29829	1	71.14122964277709	1.0	36.16
E2_36_17	E2_36_17	1.4390610000000001	18.227423	1	67.4707596666056	1.0	36.17
E2_36_18	E2_36_18	-2.5959112999999996	22.623846	1	69.5916273365777	1.0	36.18
E2_36_19	E2_36_19	-12.02476	12.307756	1	76.64715891294671	1.0	36.19
E2_36_20	E2_36_20	-8.613477	12.678499	1	76.0258312772945	1.0	36.2
E2_36_21	E2_36_21	1.3754846	21.956395999999998	1	67.7069731346816	1.0	36.21
E2_36_22	E2_36_22	2.1199174	17.747847	1	67.8327831738471	1.0	36.22
E2_36_23	E2_36_23	-1.1995817	14.801974	1	73.1442406077952	1.0	36.23
E2_36_24	E2_36_24	1.4319121000000001	23.63028	1	68.4604201565492	1.0	36.24
E2_36_25	E2_36_25	-2.778304	12.558218	1	62.7164842661874	1.0	36.25
E2_36_26	E2_36_26	-1.5440853	11.465917999999999	1	63.7603993561202	1.0	36.26
E2_36_27	E2_36_27	0.3831659	23.942099	1	68.6519272218937	1.0	36.27
E2_36_28	E2_36_28	4.2190785	21.764563	1	67.8179481860696	1.0	36.28
E2_36_29	E2_36_29	1.2608382	10.029681	1	61.1806861856731	1.0	36.29
E2_36_30	E2_36_30	-2.0477667	13.604457	1	68.688398719823	1.0	36.3
E2_36_31	E2_36_31	-1.4677277	12.718938	1	70.7430200148749	1.0	36.31
E2_36_32	E2_36_32	-1.417109	14.537819	1	73.1399888507607	1.0	36.32
E2_36_33	E2_36_33	6.4629855	23.453575	1	66.0279796680326	1.0	36.33
E2_36_34	E2_36_34	0.14343621	20.91168	1	64.34084313009599	1.0	36.34
E2_36_35	E2_36_35	-2.029236	22.778982	1	69.407361615252	1.0	36.35
E2_36_36	E2_36_36	-8.732814	11.664677000000001	1	77.0172224262348	1.0	36.36
E2_36_37	E2_36_37	-0.41253957	16.62613	1	69.3601753103971	1.0	36.37
E2_36_38	E2_36_38	10.403057	16.253384	1	63.711419353604	1.0	36.38
E2_36_39	E2_36_39	-1.2085006999999999	21.732319	1	69.094122405889	1.0	36.39
E2_36_40	E2_36_40	-3.8654428	12.790564999999999	1	64.4760836694041	1.0	36.4
E2_36_41	E2_36_41	-4.6042633	10.926944	1	60.4188616861755	1.0	36.41
E2_36_42	E2_36_42	9.006566000000001	16.858873000000003	1	65.16333319058721	1.0	36.42
E2_36_43	E2_36_43	-0.17964829999999998	25.307117	1	68.80615859880379	1.0	36.43
E2_36_44	E2_36_44	4.0815790000000005	9.845825999999999	1	65.99625433999951	1.0	36.44
E2_36_45	E2_36_45	-1.8512276	22.611202	1	69.3649830284913	1.0	36.45
E2_36_46	E2_36_46	-0.30560657	18.404427	1	68.4604201565492	1.0	36.46
E2_36_47	E2_36_47	-12.390509	13.759227	0	58.009190353885	1.0	36.47
E2_36_48	E2_36_48	-4.176608	11.468946	1	60.98462460993029	1.0	36.48
E2_36_49	E2_36_49	-1.2557969999999998	9.198506	1	73.5018745619905	1.0	36.49
E2_36_50	E2_36_50	9.089636	21.488056	1	66.6427235201166	1.0	36.5
E2_36_51	E2_36_51	8.48877	17.215597	1	65.45390659438189	1.0	36.51
E2_36_52	E2_36_52	1.6998525000000002	18.114288000000002	1	67.66873291575389	1.0	36.52
E2_36_53	E2_36_53	0.021285621	13.275007999999998	1	71.286918709796	1.0	36.53
