,PseudoTime0,PseudoTime1,PseudoTime2
E125_2_243,,,2.243
E54_4_325,,,4.325
E93_5_847,,,5.847
E20_5_126,5.126,,
E107_5_447,,5.447,
E114_0_401,,,0.401
E49_3_845,,,3.845
E54_1_282,,,1.282
E139_0_641,0.641,,
E86_3_044,,,3.044
E68_4_486,4.486,,
E143_1_842,1.842,,
E125_2_643,,,2.643
E37_4_966,,,4.966
E62_6_248,,6.248,
E4_1_442,1.442,,
E118_7_289,,,7.289
E14_4_966,4.966,,
E112_2_483,,2.483,
E91_0_24,,0.24,
E87_3_364,,,3.364
E74_1_442,,1.442,
E15_4_886,,4.886,
E30_5_527,,5.527,
E34_0_16,,,0.16
E70_2_243,,,2.243
E66_7_209,7.209,,
E99_5_367,5.367,,
E27_7_85,,7.85,
E113_0_32,0.32,,
E60_0_561,,0.561,
E58_0_32,0.32,,
E70_5_687,,,5.687
E34_4_165,,,4.165
E29_5_447,5.447,,
E136_6_008,6.008,,
E50_5_607,,5.607,
E78_7_369,7.369,,
E56_3_044,3.044,,
E125_6_648,,,6.648
E62_7_93,,7.93,
E52_3_444,3.444,,
E63_1_842,1.842,,
E139_4_966,4.966,,
E98_3_284,3.284,,
E50_5_527,,5.527,
E91_2_323,,2.323,
E147_5_046,5.046,,
E130_2_884,,2.884,
E106_5_767,,,5.767
E63_3_765,3.765,,
E91_6_488,,6.488,
E125_0_24,,,0.24
E108_7_209,,7.209,
E92_0_961,0.961,,
E96_0_641,,,0.641
E115_2_403,,2.403,
E92_5_367,5.367,,
E95_0_16,0.16,,
E73_7_209,,7.209,
E140_3_605,3.605,,
E139_0_16,0.16,,
E78_3_524,3.524,,
E132_1_842,,,1.842
E6_4_806,4.806,,
E60_7_85,,7.85,
E122_3_044,3.044,,
E56_2_163,2.163,,
E111_6_008,,,6.008
E4_7_61,7.61,,
E106_4_245,,,4.245
E19_4_646,,4.646,
E12_3_845,,,3.845
E24_1_522,,,1.522
E25_4_085,,,4.085
E95_2_723,2.723,,
E20_3_685,3.685,,
E125_2_403,,,2.403
E32_3_845,,3.845,
E98_7_449,7.449,,
E42_0_08,0.08,,
E73_6_088,,6.088,
E22_6_168,6.168,,
E45_4_486,,4.486,
E125_7_289,,,7.289
E30_5_367,,5.367,
E24_2_643,,,2.643
E14_3_444,3.444,,
E95_1_602,1.602,,
E49_2_323,,,2.323
E19_6_408,,6.408,
E128_7_77,,7.77,
E29_7_369,7.369,,
E82_5_607,,,5.607
E62_3_605,,3.605,
E107_4_886,,4.886,
E47_3_524,3.524,,
E96_0_0,,,0.0
E34_7_449,,,7.449
E80_7_93,,7.93,
E10_3_364,3.364,,
E7_4_325,,,4.325
E113_6_728,6.728,,
E136_5_207,5.207,,
E83_7_85,7.85,,
E138_0_32,,0.32,
E130_7_449,,7.449,
E4_4_325,4.325,,
E4_1_362,1.362,,
E144_2_643,,,2.643
E112_5_447,,5.447,
E29_0_881,0.881,,
E79_2_083,,,2.083
E128_1_041,,1.041,
E56_2_243,2.243,,
E52_4_245,4.245,,
E24_1_922,,,1.922
E40_3_044,,,3.044
E113_0_401,0.401,,
E44_3_044,,,3.044
E135_5_287,,,5.287
E24_1_362,,,1.362
E74_1_202,,1.202,
E1_3_925,3.925,,
E29_0_801,0.801,,
E36_7_129,,7.129,
E44_4_566,,,4.566
E86_7_209,,,7.209
E146_0_481,,0.481,
E6_7_69,7.69,,
E108_3_605,,3.605,
E125_5_687,,,5.687
E84_0_961,0.961,,
E24_1_602,,,1.602
E25_4_486,,,4.486
E56_6_088,6.088,,
E96_2_243,,,2.243
E13_3_685,3.685,,
E84_2_964,2.964,,
E89_0_561,,,0.561
E46_6_168,6.168,,
E107_6_728,,6.728,
E37_4_646,,,4.646
E138_3_685,,3.685,
E129_5_207,5.207,,
E4_4_165,4.165,,
E45_2_804,,2.804,
E15_5_126,,5.126,
E21_3_765,,,3.765
E30_5_927,,5.927,
E12_5_767,,,5.767
E49_1_121,,,1.121
E34_6_008,,,6.008
E144_1_282,,,1.282
E108_4_806,,4.806,
E136_0_881,0.881,,
E13_6_969,6.969,,
E121_6_648,6.648,,
E60_3_204,,3.204,
E147_5_447,5.447,,
E78_1_041,1.041,,
E96_0_961,,,0.961
E50_4_726,,4.726,
E79_4_966,,,4.966
E140_3_925,3.925,,
E136_6_168,6.168,,
E114_6_248,,,6.248
E66_1_522,1.522,,
E99_5_767,5.767,,
E22_7_61,7.61,,
E146_4_325,,4.325,
E121_3_444,3.444,,
E89_6_408,,,6.408
E6_4_726,4.726,,
E114_2_563,,,2.563
E74_5_126,,5.126,
E147_0_08,0.08,,
E142_5_767,5.767,,
E81_3_765,,,3.765
E34_5_207,,,5.207
E37_4_085,,,4.085
E110_6_168,,6.168,
E52_2_723,2.723,,
E5_7_209,,,7.209
E56_7_61,7.61,,
E10_1_442,1.442,,
E122_6_168,6.168,,
E111_0_801,,,0.801
E117_1_282,,1.282,
E36_1_922,,1.922,
E118_3_925,,,3.925
E29_2_083,2.083,,
E144_6_328,,,6.328
E125_4_005,,,4.005
E47_7_289,7.289,,
E83_2_003,2.003,,
E108_5_367,,5.367,
E102_0_481,0.481,,
E49_6_248,,,6.248
E129_3_605,3.605,,
E7_1_121,,,1.121
E37_4_406,,,4.406
E44_2_804,,,2.804
E9_2_403,,2.403,
E63_6_809,6.809,,
E144_3_845,,,3.845
E144_4_406,,,4.406
E72_3_044,,,3.044
E27_6_488,,6.488,
E45_7_69,,7.69,
E37_3_925,,,3.925
E36_5_207,,5.207,
E112_7_369,,7.369,
E2_1_762,,,1.762
E108_0_32,,0.32,
E22_0_08,0.08,,
E22_6_809,6.809,,
E132_4_486,,,4.486
E130_6_248,,6.248,
E32_2_643,,2.643,
E144_7_93,,,7.93
E135_1_121,,,1.121
E75_6_809,,,6.809
E22_1_762,1.762,,
E84_4_085,4.085,,
E147_6_168,6.168,,
E22_5_927,5.927,,
E9_3_364,,3.364,
E129_7_289,7.289,,
E130_3_284,,3.284,
E117_2_163,,2.163,
E87_3_845,,,3.845
E135_2_403,,,2.403
E74_7_85,,7.85,
E39_3_444,,3.444,
E49_0_481,,,0.481
E145_0_481,0.481,,
E111_4_085,,,4.085
E83_2_163,2.163,,
E70_2_804,,,2.804
E136_7_049,7.049,,
E122_7_61,7.61,,
E139_5_847,5.847,,
E13_3_925,3.925,,
E37_5_367,,,5.367
E128_0_721,,0.721,
E30_2_563,,2.563,
E24_1_682,,,1.682
E97_1_362,,1.362,
E118_4_886,,,4.886
E66_7_529,7.529,,
E139_0_961,0.961,,
E14_5_287,5.287,,
E49_4_646,,,4.646
E114_3_845,,,3.845
E73_2_403,,2.403,
E7_5_367,,,5.367
E117_4_486,,4.486,
E107_7_209,,7.209,
E24_0_721,,,0.721
E92_1_682,1.682,,
E66_4_245,4.245,,
E97_6_248,,6.248,
E134_7_369,,,7.369
E36_0_08,,0.08,
E2_4_566,,,4.566
E138_0_481,,0.481,
E89_1_682,,,1.682
E79_4_646,,,4.646
E81_3_444,,,3.444
E21_5_527,,,5.527
E22_4_806,4.806,,
E50_0_961,,0.961,
E44_4_806,,,4.806
E99_4_886,4.886,,
E50_4_486,,4.486,
E46_7_369,7.369,,
E70_3_444,,,3.444
E50_3_605,,3.605,
E70_3_765,,,3.765
E139_4_005,4.005,,
E74_2_483,,2.483,
E70_6_088,,,6.088
E89_5_527,,,5.527
E58_5_527,5.527,,
E82_5_367,,,5.367
E13_6_488,6.488,,
E9_3_124,,3.124,
E54_6_088,,,6.088
E80_6_408,,6.408,
E74_0_561,,0.561,
E128_7_93,,7.93,
E28_6_648,,6.648,
E102_6_488,6.488,,
E87_3_204,,,3.204
E112_6_008,,6.008,
E72_1_602,,,1.602
E3_2_884,,2.884,
E6_3_925,3.925,,
E31_1_682,,1.682,
E107_3_925,,3.925,
E146_7_529,,7.529,
E145_0_801,0.801,,
E63_1_922,1.922,,
E134_6_728,,,6.728
E1_4_486,4.486,,
E92_6_328,6.328,,
E54_5_687,,,5.687
E79_1_442,,,1.442
E42_7_209,7.209,,
E93_0_561,,,0.561
E83_5_767,5.767,,
E58_7_369,7.369,,
E10_3_124,3.124,,
E147_6_728,6.728,,
E112_0_641,,0.641,
E3_7_449,,7.449,
E36_4_886,,4.886,
E45_6_008,,6.008,
E29_1_922,1.922,,
E140_2_483,2.483,,
E45_5_447,,5.447,
E14_2_964,2.964,,
E12_3_124,,,3.124
E21_0_721,,,0.721
E110_5_847,,5.847,
E58_3_765,3.765,,
E90_2_884,,,2.884
E34_3_044,,,3.044
E1_6_889,6.889,,
E74_1_762,,1.762,
E60_4_165,,4.165,
E10_5_527,5.527,,
E60_2_243,,2.243,
E138_0_401,,0.401,
E115_6_889,,6.889,
E54_1_682,,,1.682
E56_6_008,6.008,,
E36_0_0,,0.0,
E24_7_449,,,7.449
E12_5_207,,,5.207
E62_7_61,,7.61,
E1_6_168,6.168,,
E2_6_488,,,6.488
E53_0_0,,0.0,
E53_0_401,,0.401,
E7_3_364,,,3.364
E60_5_927,,5.927,
E95_5_607,5.607,,
E84_4_165,4.165,,
E87_4_486,,,4.486
E84_1_762,1.762,,
E128_0_961,,0.961,
E96_7_049,,,7.049
E73_4_726,,4.726,
E39_2_323,,2.323,
E80_6_568,,6.568,
E19_4_085,,4.085,
E111_3_364,,,3.364
E12_1_282,,,1.282
E144_7_289,,,7.289
E29_0_16,0.16,,
E118_4_245,,,4.245
E6_0_721,0.721,,
E86_1_041,,,1.041
E66_6_809,6.809,,
E82_3_845,,,3.845
E113_5_927,5.927,,
E27_1_442,,1.442,
E16_1_682,,,1.682
E73_3_444,,3.444,
E86_2_884,,,2.884
E118_1_282,,,1.282
E62_4_886,,4.886,
E32_5_126,,5.126,
E80_2_243,,2.243,
E125_6_568,,,6.568
E129_4_486,4.486,,
E91_0_16,,0.16,
E75_2_163,,,2.163
E106_2_884,,,2.884
E149_0_561,,,0.561
E77_0_32,,,0.32
E81_7_369,,,7.369
E14_7_85,7.85,,
E44_6_568,,,6.568
E145_5_287,5.287,,
E111_1_362,,,1.362
E34_7_85,,,7.85
E47_2_643,2.643,,
E93_4_566,,,4.566
E33_6_488,,6.488,
E110_3_284,,3.284,
E95_4_806,4.806,,
E16_2_884,,,2.884
E111_2_323,,,2.323
E129_0_08,0.08,,
E140_0_561,0.561,,
E62_3_044,,3.044,
E46_2_083,2.083,,
E111_2_403,,,2.403
E50_3_364,,3.364,
E63_2_243,2.243,,
E56_5_847,5.847,,
E53_6_728,,6.728,
E68_5_207,5.207,,
E75_7_369,,,7.369
E66_4_085,4.085,,
E98_3_605,3.605,,
E53_7_289,,7.289,
E15_2_163,,2.163,
E58_4_726,4.726,,
E109_7_69,,7.69,
E91_7_129,,7.129,
E84_6_328,6.328,,
E84_5_367,5.367,,
E86_0_32,,,0.32
E135_3_124,,,3.124
E36_1_842,,1.842,
E140_6_328,6.328,,
E106_0_801,,,0.801
E47_2_083,2.083,,
E114_2_403,,,2.403
E129_1_362,1.362,,
E56_6_408,6.408,,
E91_2_804,,2.804,
E60_1_522,,1.522,
E108_5_687,,5.687,
E58_2_163,2.163,,
E112_2_563,,2.563,
E45_0_961,,0.961,
E81_4_085,,,4.085
E93_2_563,,,2.563
E28_5_287,,5.287,
E89_5_847,,,5.847
E25_6_889,,,6.889
E52_7_449,7.449,,
E37_2_083,,,2.083
E132_1_522,,,1.522
E87_0_561,,,0.561
E139_1_602,1.602,,
E114_4_165,,,4.165
E97_5_447,,5.447,
E53_3_044,,3.044,
E42_4_085,4.085,,
E83_6_568,6.568,,
E14_2_884,2.884,,
E134_5_927,,,5.927
E97_0_561,,0.561,
E29_2_884,2.884,,
E109_0_24,,0.24,
E138_2_563,,2.563,
E40_4_726,,,4.726
E31_4_085,,4.085,
E1_6_488,6.488,,
E45_5_126,,5.126,
E115_7_85,,7.85,
E3_2_163,,2.163,
E82_6_248,,,6.248
E128_0_08,,0.08,
E144_3_765,,,3.765
E68_1_362,1.362,,
E77_6_088,,,6.088
E19_6_248,,6.248,
E16_2_804,,,2.804
E130_3_364,,3.364,
E134_6_488,,,6.488
E58_0_401,0.401,,
E146_5_687,,5.687,
E14_4_325,4.325,,
E19_2_964,,2.964,
E82_4_646,,,4.646
E138_3_765,,3.765,
E62_4_165,,4.165,
E52_3_044,3.044,,
E7_3_124,,,3.124
E13_1_282,1.282,,
E143_5_367,5.367,,
E22_7_369,7.369,,
E49_3_765,,,3.765
E7_7_449,,,7.449
E72_5_046,,,5.046
E103_3_444,,3.444,
E82_7_93,,,7.93
E114_6_488,,,6.488
E21_5_367,,,5.367
E43_1_522,,1.522,
E81_1_041,,,1.041
E29_4_005,4.005,,
E54_7_85,,,7.85
E100_3_524,,3.524,
E19_6_008,,6.008,
E30_0_881,,0.881,
E10_6_088,6.088,,
E12_7_129,,,7.129
E28_2_403,,2.403,
E113_3_765,3.765,,
E92_6_568,6.568,,
E68_1_522,1.522,,
E90_4_646,,,4.646
E77_5_046,,,5.046
E63_6_728,6.728,,
E36_0_24,,0.24,
E87_0_881,,,0.881
E90_2_643,,,2.643
E132_2_243,,,2.243
E7_1_442,,,1.442
E44_5_367,,,5.367
E98_0_721,0.721,,
E102_6_168,6.168,,
E63_7_369,7.369,,
E91_4_406,,4.406,
E62_2_723,,2.723,
E46_3_925,3.925,,
E29_4_966,4.966,,
E27_4_566,,4.566,
E37_6_488,,,6.488
E12_5_447,,,5.447
E15_3_124,,3.124,
E142_0_961,0.961,,
E20_4_726,4.726,,
E14_6_088,6.088,,
E72_6_248,,,6.248
E112_6_488,,6.488,
E78_4_806,4.806,,
E12_6_969,,,6.969
E61_6_568,,6.568,
E136_7_69,7.69,,
E92_5_527,5.527,,
E44_5_607,,,5.607
E140_0_16,0.16,,
E136_5_447,5.447,,
E63_5_527,5.527,,
E111_0_08,,,0.08
E14_3_204,3.204,,
E39_2_563,,2.563,
E111_1_442,,,1.442
E75_2_483,,,2.483
E96_0_401,,,0.401
E100_0_641,,0.641,
E122_1_522,1.522,,
E37_4_566,,,4.566
E84_0_721,0.721,,
E43_5_367,,5.367,
E40_1_282,,,1.282
E47_2_483,2.483,,
E121_1_522,1.522,,
E121_0_561,0.561,,
E3_1_362,,1.362,
E95_5_287,5.287,,
E90_2_003,,,2.003
E139_3_765,3.765,,
E62_4_245,,4.245,
E61_5_367,,5.367,
E49_4_886,,,4.886
E30_7_93,,7.93,
E21_0_561,,,0.561
E81_5_607,,,5.607
