,PseudoTime0,PseudoTime1,PseudoTime2
E129_4_566,,,4.566
E33_4_566,,4.566,
E118_2_723,2.723,,
E121_6_728,,,6.728
E16_1_282,1.282,,
E124_3_765,3.765,,
E134_0_881,0.881,,
E114_7_61,7.61,,
E4_2_243,,,2.243
E77_7_529,7.529,,
E20_6_568,,,6.568
E42_0_801,,,0.801
E86_4_966,4.966,,
E64_1_041,1.041,,
E40_4_806,4.806,,
E115_0_721,,0.721,
E13_5_447,,,5.447
E142_6_248,,,6.248
E99_5_847,,,5.847
E87_4_085,4.085,,
E107_7_449,,7.449,
E17_4_886,,4.886,
E144_2_003,2.003,,
E64_2_243,2.243,,
E51_5_126,,5.126,
E42_1_041,,,1.041
E105_5_207,5.207,,
E126_5_847,,5.847,
E102_6_008,,,6.008
E58_1_522,,,1.522
E114_3_845,3.845,,
E140_2_163,,,2.163
E40_0_32,0.32,,
E75_6_969,6.969,,
E7_7_449,7.449,,
E145_5_287,,,5.287
E0_2_403,,2.403,
E104_5_927,,5.927,
E115_0_08,,0.08,
E78_4_325,,,4.325
E51_1_522,,1.522,
E84_3_204,,,3.204
E39_3_685,,3.685,
E145_3_524,,,3.524
E15_1_202,,1.202,
E134_1_922,1.922,,
E103_4_566,,4.566,
E60_5_687,,5.687,
E20_1_202,,,1.202
E110_6_008,,6.008,
E143_1_602,,,1.602
E96_0_881,0.881,,
E84_1_842,,,1.842
E134_5_607,5.607,,
E75_2_563,2.563,,
E139_5_126,,,5.126
E118_3_925,3.925,,
E139_7_529,,,7.529
E95_5_847,,,5.847
E5_4_886,4.886,,
E94_0_641,,0.641,
E29_7_449,,,7.449
E4_0_561,,,0.561
E93_2_083,2.083,,
E128_2_483,,2.483,
E60_0_08,,0.08,
E84_4_165,,,4.165
E94_2_483,,2.483,
E10_3_204,,,3.204
E76_4_325,4.325,,
E1_0_641,,,0.641
E84_2_003,,,2.003
E2_4_646,4.646,,
E40_3_524,3.524,,
E9_6_568,,6.568,
E29_1_762,,,1.762
E79_0_561,0.561,,
E17_3_845,,3.845,
E100_6_248,,6.248,
E10_0_24,,,0.24
E148_3_444,,3.444,
E70_1_362,1.362,,
E130_3_605,,3.605,
E15_4_325,,4.325,
E122_3_124,,,3.124
E14_2_884,,,2.884
E148_3_284,,3.284,
E46_6_809,,,6.809
E45_0_801,,0.801,
E75_1_442,1.442,,
E18_1_602,1.602,,
E94_7_93,,7.93,
E87_6_969,6.969,,
E52_1_762,,,1.762
E84_7_369,,,7.369
E87_2_723,2.723,,
E20_1_762,,,1.762
E1_0_401,,,0.401
E79_1_762,1.762,,
E139_1_842,,,1.842
E20_6_728,,,6.728
E139_5_367,,,5.367
E125_0_881,0.881,,
E133_3_925,,3.925,
E118_7_77,7.77,,
E125_2_723,2.723,,
E42_2_003,,,2.003
E37_2_083,2.083,,
E20_1_121,,,1.121
E87_3_765,3.765,,
E100_6_408,,6.408,
E35_7_129,,7.129,
E133_3_685,,3.685,
E47_2_563,,,2.563
E14_5_687,,,5.687
E118_6_809,6.809,,
E85_3_204,,3.204,
E14_4_646,,,4.646
E53_3_124,,3.124,
E37_0_881,0.881,,
E54_6_648,6.648,,
E66_5_687,,,5.687
E26_0_641,0.641,,
E3_5_447,,5.447,
E130_6_568,,6.568,
E89_6_809,6.809,,
E93_1_522,1.522,,
E88_6_969,6.969,,
E70_4_726,4.726,,
E63_5_927,,,5.927
E28_7_369,,7.369,
E39_7_449,,7.449,
E21_3_845,3.845,,
E64_3_364,3.364,,
E125_4_966,4.966,,
E87_1_922,1.922,,
E58_7_129,,,7.129
E73_0_24,,0.24,
E107_7_129,,7.129,
E115_7_529,,7.529,
E3_0_801,,0.801,
E99_7_61,,,7.61
E26_2_083,2.083,,
E87_6_008,6.008,,
E98_0_801,,,0.801
E95_6_328,,,6.328
E62_4_245,,4.245,
E115_7_69,,7.69,
E84_6_168,,,6.168
E75_1_602,1.602,,
E143_0_641,,,0.641
E71_1_362,,1.362,
E58_1_121,,,1.121
E136_7_93,,,7.93
E51_0_721,,0.721,
E60_1_041,,1.041,
E4_5_447,,,5.447
E143_0_16,,,0.16
E28_5_447,,5.447,
E136_1_202,,,1.202
E66_7_61,,,7.61
E103_2_163,,2.163,
E123_4_085,,4.085,
E31_4_486,,4.486,
E129_5_687,,,5.687
E110_2_323,,2.323,
E142_6_408,,,6.408
E26_5_046,5.046,,
E56_6_969,,,6.969
E111_3_845,3.845,,
E58_3_685,,,3.685
E104_3_925,,3.925,
E88_1_041,1.041,,
E136_5_287,,,5.287
E11_2_083,,2.083,
E103_0_481,,0.481,
E29_3_284,,,3.284
E107_6_408,,6.408,
E37_7_529,7.529,,
E10_4_486,,,4.486
E94_6_889,,6.889,
E74_2_723,,2.723,
E103_0_721,,0.721,
E142_3_204,,,3.204
E126_1_682,,1.682,
E85_2_243,,2.243,
E89_2_804,2.804,,
E139_2_563,,,2.563
E51_3_284,,3.284,
E7_1_682,1.682,,
E86_1_522,1.522,,
E35_4_325,,4.325,
E147_3_925,,,3.925
E78_7_93,,,7.93
E12_0_801,0.801,,
E117_0_0,,0.0,
E134_2_723,2.723,,
E42_7_129,,,7.129
E107_4_646,,4.646,
E47_7_209,,,7.209
E139_1_202,,,1.202
E77_7_77,7.77,,
E54_5_527,5.527,,
E71_4_325,,4.325,
E80_5_847,,5.847,
E39_1_362,,1.362,
E7_5_927,5.927,,
E106_5_287,5.287,,
E130_5_367,,5.367,
E96_6_008,6.008,,
E14_5_046,,,5.046
E58_1_682,,,1.682
E100_4_486,,4.486,
E29_3_044,,,3.044
E51_0_0,,0.0,
E104_3_845,,3.845,
E33_6_088,,6.088,
E35_3_524,,3.524,
E31_1_762,,1.762,
E42_5_207,,,5.207
E100_4_966,,4.966,
E107_5_207,,5.207,
E117_6_488,,6.488,
E22_2_723,,,2.723
E125_1_762,1.762,,
E67_2_163,,2.163,
E26_4_886,4.886,,
E87_5_527,5.527,,
E49_3_605,3.605,,
E105_4_005,4.005,,
E129_1_282,,,1.282
E98_7_85,,,7.85
E83_1_362,,,1.362
E44_6_568,6.568,,
E11_6_809,,6.809,
E80_4_726,,4.726,
E6_1_762,,,1.762
E73_6_088,,6.088,
E78_0_16,,,0.16
E123_1_121,,1.121,
E133_2_884,,2.884,
E44_0_721,0.721,,
E49_2_723,2.723,,
E77_1_602,1.602,,
E64_2_003,2.003,,
E29_4_406,,,4.406
E148_5_207,,5.207,
E105_0_24,0.24,,
E74_3_364,,3.364,
E47_3_524,,,3.524
E126_6_168,,6.168,
E37_4_165,4.165,,
E83_7_77,,,7.77
E1_3_364,,,3.364
E144_0_0,0.0,,
E134_0_641,0.641,,
E21_0_16,0.16,,
E7_5_287,5.287,,
E67_0_721,,0.721,
E113_6_728,,,6.728
E28_5_767,,5.767,
E53_1_682,,1.682,
E56_1_282,,,1.282
E106_1_362,1.362,,
E54_3_925,3.925,,
E3_1_121,,1.121,
E142_2_563,,,2.563
E94_1_362,,1.362,
E125_3_284,3.284,,
E33_0_0,,0.0,
E64_6_328,6.328,,
E73_2_563,,2.563,
E9_1_922,,1.922,
E52_5_207,,,5.207
E107_6_248,,6.248,
E60_5_447,,5.447,
E111_2_083,2.083,,
E63_1_282,,,1.282
E2_0_24,0.24,,
E45_3_685,,3.685,
E115_0_401,,0.401,
E28_3_605,,3.605,
E66_2_964,,,2.964
E70_3_124,3.124,,
E113_0_641,,,0.641
E63_7_449,,,7.449
E7_7_77,7.77,,
E44_5_927,5.927,,
E7_5_367,5.367,,
E84_3_765,,,3.765
E34_0_721,0.721,,
E78_6_248,,,6.248
E46_4_165,,,4.165
E77_2_163,2.163,,
E68_5_207,,,5.207
E86_4_406,4.406,,
E104_3_765,,3.765,
E128_4_165,,4.165,
E80_4_165,,4.165,
E101_4_646,,4.646,
E130_6_408,,6.408,
E16_5_927,5.927,,
E67_3_524,,3.524,
E122_7_61,,,7.61
E9_1_602,,1.602,
E106_6_088,6.088,,
E60_0_721,,0.721,
E104_5_527,,5.527,
E4_5_287,,,5.287
E31_3_765,,3.765,
E45_7_369,,7.369,
E6_6_568,,,6.568
E123_2_964,,2.964,
E10_0_0,,,0.0
E85_5_126,,5.126,
E84_0_32,,,0.32
E7_0_961,0.961,,
E142_4_005,,,4.005
E142_6_168,,,6.168
E93_7_69,7.69,,
E58_6_889,,,6.889
E105_0_16,0.16,,
E121_1_041,,,1.041
E121_6_328,,,6.328
E126_3_124,,3.124,
E114_2_323,2.323,,
E3_2_403,,2.403,
E87_5_447,5.447,,
E46_2_964,,,2.964
E144_0_08,0.08,,
E74_6_648,,6.648,
E145_7_049,,,7.049
E133_6_248,,6.248,
E80_4_806,,4.806,
E100_2_243,,2.243,
E3_4_245,,4.245,
E37_7_049,7.049,,
E26_2_483,2.483,,
E85_7_93,,7.93,
E39_7_77,,7.77,
E142_0_24,,,0.24
E83_6_248,,,6.248
E144_7_85,7.85,,
E104_4_085,,4.085,
E92_6_568,,,6.568
E126_6_088,,6.088,
E65_4_245,4.245,,
E33_0_401,,0.401,
E63_7_289,,,7.289
E35_4_806,,4.806,
E14_4_886,,,4.886
E45_4_005,,4.005,
E66_7_77,,,7.77
E73_2_003,,2.003,
E147_6_408,,,6.408
E4_5_607,,,5.607
E98_3_524,,,3.524
E106_2_403,2.403,,
E147_3_204,,,3.204
E79_7_77,7.77,,
E47_0_881,,,0.881
E64_2_403,2.403,,
E111_7_529,7.529,,
E107_5_046,,5.046,
E110_0_401,,0.401,
E89_2_323,2.323,,
E4_1_922,,,1.922
E39_6_408,,6.408,
E144_1_041,1.041,,
E85_4_486,,4.486,
E105_7_529,7.529,,
E6_6_408,,,6.408
E21_2_163,2.163,,
E148_3_124,,3.124,
E16_2_964,2.964,,
E10_0_481,,,0.481
E29_1_522,,,1.522
E143_6_248,,,6.248
E124_7_93,7.93,,
E133_0_16,,0.16,
E67_3_845,,3.845,
E68_5_527,,,5.527
E65_6_328,6.328,,
E139_7_77,,,7.77
E134_3_605,3.605,,
E100_4_325,,4.325,
E88_5_767,5.767,,
E83_1_282,,,1.282
E144_3_605,3.605,,
E6_3_284,,,3.284
E67_7_049,,7.049,
E100_0_24,,0.24,
E86_7_77,7.77,,
E10_2_964,,,2.964
E95_7_93,,,7.93
E96_1_842,1.842,,
E46_4_886,,,4.886
E124_0_881,0.881,,
E117_1_922,,1.922,
E107_5_767,,5.767,
E106_7_369,7.369,,
E73_7_449,,7.449,
E100_3_524,,3.524,
E133_2_323,,2.323,
E34_6_809,6.809,,
E26_1_041,1.041,,
E147_3_044,,,3.044
E16_3_044,3.044,,
E34_0_0,0.0,,
E34_0_881,0.881,,
E7_3_524,3.524,,
E22_6_648,,,6.648
E26_7_369,7.369,,
E33_2_804,,2.804,
E95_3_124,,,3.124
E75_0_401,0.401,,
E68_1_362,,,1.362
E94_6_568,,6.568,
E102_2_003,,,2.003
E95_3_685,,,3.685
E52_2_083,,,2.083
E86_3_124,3.124,,
E115_3_204,,3.204,
E106_7_69,7.69,,
E110_5_046,,5.046,
E63_1_202,,,1.202
E126_5_527,,5.527,
E35_0_16,,0.16,
E60_4_245,,4.245,
E4_1_602,,,1.602
E31_3_124,,3.124,
E88_2_723,2.723,,
E31_2_403,,2.403,
E37_7_369,7.369,,
E121_2_083,,,2.083
E111_2_563,2.563,,
E51_2_163,,2.163,
E62_2_563,,2.563,
E77_3_364,3.364,,
E129_7_289,,,7.289
E103_6_488,,6.488,
E65_2_323,2.323,,
E88_7_129,7.129,,
E134_5_847,5.847,,
E100_4_726,,4.726,
E95_7_61,,,7.61
E15_0_561,,0.561,
E114_4_245,4.245,,
E84_3_444,,,3.444
E54_4_085,4.085,,
E87_0_801,0.801,,
E1_2_884,,,2.884
E81_2_643,2.643,,
E33_1_282,,1.282,
E144_0_721,0.721,,
E71_6_568,,6.568,
E75_4_806,4.806,,
E142_2_403,,,2.403
E15_5_927,,5.927,
E143_1_682,,,1.682
E20_2_884,,,2.884
E143_5_367,,,5.367
E62_2_003,,2.003,
E136_1_041,,,1.041
E34_7_369,7.369,,
E74_5_287,,5.287,
E35_3_124,,3.124,
E47_6_248,,,6.248
E14_0_08,,,0.08
E103_2_083,,2.083,
E105_5_287,5.287,,
E64_1_362,1.362,,
E98_6_488,,,6.488
E93_1_922,1.922,,
E58_2_884,,,2.884
E103_1_602,,1.602,
E6_1_842,,,1.842
E46_0_881,,,0.881
E11_5_367,,5.367,
E148_3_204,,3.204,
E14_3_524,,,3.524
E104_7_93,,7.93,
E113_0_32,,,0.32
E122_5_847,,,5.847
E71_1_682,,1.682,
E7_1_121,1.121,,
E113_0_721,,,0.721
E104_0_641,,0.641,
E148_2_964,,2.964,
E86_3_925,3.925,,
E66_6_168,,,6.168
E147_1_682,,,1.682
E113_1_121,,,1.121
E110_0_0,,0.0,
E87_6_088,6.088,,
E81_4_806,4.806,,
E9_5_607,,5.607,
E58_0_08,,,0.08
E104_4_566,,4.566,
E13_7_289,,,7.289
E130_7_449,,7.449,
E29_3_364,,,3.364
E79_2_163,2.163,,
E113_7_129,,,7.129
E105_1_522,1.522,,
E40_4_005,4.005,,
E44_5_767,5.767,,
E133_1_442,,1.442,
E40_3_845,3.845,,
E79_3_124,3.124,,
E125_6_648,6.648,,
E78_2_163,,,2.163
E62_1_442,,1.442,
E79_6_969,6.969,,
E142_1_442,,,1.442
E80_3_605,,3.605,
E147_0_08,,,0.08
E73_2_483,,2.483,
E136_6_488,,,6.488
E106_7_289,7.289,,
E83_0_641,,,0.641
E106_6_248,6.248,,
E26_2_643,2.643,,
E81_3_524,3.524,,
E34_7_049,7.049,,
E113_3_044,,,3.044
E107_3_204,,3.204,
E93_6_008,6.008,,
E3_0_561,,0.561,
E123_3_925,,3.925,
E139_5_847,,,5.847
E107_6_889,,6.889,
E80_6_008,,6.008,
E129_0_961,,,0.961
E136_3_204,,,3.204
E114_5_527,5.527,,
E126_1_121,,1.121,
E11_4_886,,4.886,
E7_2_403,2.403,,
E22_5_046,,,5.046
E51_7_529,,7.529,
E83_0_961,,,0.961
E64_0_16,0.16,,
E12_0_32,0.32,,
E45_6_889,,6.889,
E22_4_646,,,4.646
E52_3_605,,,3.605
E139_6_728,,,6.728
E68_5_126,,,5.126
E40_0_561,0.561,,
E80_3_284,,3.284,
E34_7_61,7.61,,
E11_3_284,,3.284,
E107_0_641,,0.641,
E5_1_762,1.762,,
E144_4_245,4.245,,
E95_3_845,,,3.845
E136_2_563,,,2.563
E45_2_643,,2.643,
E1_6_728,,,6.728
E14_6_168,,,6.168
E144_5_767,5.767,,
E11_7_369,,7.369,
E2_6_408,6.408,,
E64_2_163,2.163,,
E84_1_121,,,1.121
E118_7_61,7.61,,
E76_6_568,6.568,,
E51_6_969,,6.969,
E77_4_886,4.886,,
E86_2_243,2.243,,
E7_4_325,4.325,,
E99_6_088,,,6.088
E29_5_447,,,5.447
E2_1_041,1.041,,
E94_3_605,,3.605,
E2_1_282,1.282,,
E28_7_85,,7.85,
E5_1_121,1.121,,
E99_6_568,,,6.568
E29_4_245,,,4.245
E117_2_403,,2.403,
E93_6_328,6.328,,
E63_7_93,,,7.93
E83_3_765,,,3.765
E111_0_481,0.481,,
E3_6_168,,6.168,
E71_0_16,,0.16,
E136_1_522,,,1.522
E68_6_889,,,6.889
E80_6_168,,6.168,
E142_6_648,,,6.648
E53_2_483,,2.483,
E102_2_483,,,2.483
E40_5_287,5.287,,
E64_6_088,6.088,,
E51_3_524,,3.524,
E7_1_602,1.602,,
E70_1_121,1.121,,
E26_6_568,6.568,,
E74_0_721,,0.721,
E3_5_687,,5.687,
E147_4_165,,,4.165
E7_6_728,6.728,,
E66_1_602,,,1.602
E100_7_529,,7.529,
E37_2_003,2.003,,
E126_2_804,,2.804,
E75_1_682,1.682,,
E44_1_202,1.202,,
E49_1_121,1.121,,
E9_6_088,,6.088,
E63_3_765,,,3.765
E71_7_209,,7.209,
E134_1_282,1.282,,
E118_1_682,1.682,,
E87_0_881,0.881,,
E88_3_284,3.284,,
E17_6_168,,6.168,
E105_4_406,4.406,,
E40_7_61,7.61,,
E125_0_32,0.32,,
E88_0_08,0.08,,
E136_0_08,,,0.08
E126_6_568,,6.568,
E37_5_207,5.207,,
E45_0_08,,0.08,
E64_5_287,5.287,,
E103_7_77,,7.77,
E113_3_685,,,3.685
E89_6_248,6.248,,
E103_1_202,,1.202,
E95_5_287,,,5.287
E11_1_282,,1.282,
E142_3_925,,,3.925
E122_1_682,,,1.682
E144_4_165,4.165,,
E60_6_728,,6.728,
E51_7_449,,7.449,
E31_6_889,,6.889,
E85_7_85,,7.85,
E114_4_325,4.325,,
E31_4_566,,4.566,
E37_3_364,3.364,,
E111_5_447,5.447,,
E96_2_163,2.163,,
E74_0_32,,0.32,
E134_6_568,6.568,,
E79_7_049,7.049,,
E107_3_845,,3.845,
E26_7_449,7.449,,
E92_3_685,,,3.685
E76_4_726,4.726,,
E95_7_449,,,7.449
E148_2_804,,2.804,
E144_1_362,1.362,,
E80_1_121,,1.121,
E68_7_61,,,7.61
E134_1_762,1.762,,
E83_0_24,,,0.24
E134_4_005,4.005,,
E13_5_126,,,5.126
E46_3_925,,,3.925
E20_0_32,,,0.32
E4_0_961,,,0.961
E140_2_403,,,2.403
E9_4_566,,4.566,
E7_7_85,7.85,,
E54_6_728,6.728,,
E113_1_202,,,1.202
E5_7_85,7.85,,
E105_1_442,1.442,,
E51_0_401,,0.401,
E86_1_041,1.041,,
E74_5_927,,5.927,
E117_6_728,,6.728,
E29_2_243,,,2.243
E67_3_444,,3.444,
E148_1_041,,1.041,
E99_7_85,,,7.85
E143_2_964,,,2.964
E136_1_121,,,1.121
E114_6_648,6.648,,
E66_6_889,,,6.889
E40_7_129,7.129,,
E74_4_085,,4.085,
E126_5_607,,5.607,
E115_2_723,,2.723,
E21_0_401,0.401,,
E104_3_124,,3.124,
E121_5_367,,,5.367
E11_0_481,,0.481,
E130_5_207,,5.207,
E10_0_881,,,0.881
E115_7_049,,7.049,
E133_1_922,,1.922,
E60_4_966,,4.966,
E147_5_367,,,5.367
E84_0_721,,,0.721
E47_2_403,,,2.403
E18_7_129,7.129,,
E29_4_486,,,4.486
E58_7_93,,,7.93
E35_2_804,,2.804,
E87_1_041,1.041,,
E47_2_243,,,2.243
E42_2_964,,,2.964
E118_1_202,1.202,,
E3_2_563,,2.563,
E96_1_922,1.922,,
E111_3_204,3.204,,
E86_6_168,6.168,,
E94_3_685,,3.685,
E49_6_889,6.889,,
E1_7_85,,,7.85
E5_4_486,4.486,,
E98_0_24,,,0.24
E121_1_522,,,1.522
E106_4_726,4.726,,
E88_4_726,4.726,,
E13_2_083,,,2.083
E0_4_245,,4.245,
E144_5_046,5.046,,
E139_1_362,,,1.362
E104_1_442,,1.442,
E10_5_447,,,5.447
E2_7_449,7.449,,
E62_5_046,,5.046,
E111_1_282,1.282,,
E26_4_646,4.646,,
E111_0_16,0.16,,
E115_1_762,,1.762,
E129_2_083,,,2.083
E122_0_881,,,0.881
E51_3_444,,3.444,
E53_1_602,,1.602,
E93_6_408,6.408,,
E10_2_483,,,2.483
E118_6_088,6.088,,
E11_3_364,,3.364,
E13_4_085,,,4.085
E122_6_488,,,6.488
E33_3_605,,3.605,
E12_4_486,4.486,,
E111_3_925,3.925,,
E22_0_0,,,0.0
E31_5_367,,5.367,
E78_6_728,,,6.728
E7_4_726,4.726,,
E121_4_325,,,4.325
E96_7_93,7.93,,
E123_1_842,,1.842,
E79_1_121,1.121,,
E144_4_406,4.406,,
E12_2_323,2.323,,
E47_3_685,,,3.685
E87_1_762,1.762,,
E81_2_163,2.163,,
E64_7_289,7.289,,
E0_6_328,,6.328,
E3_4_726,,4.726,
E9_7_369,,7.369,
E54_6_568,6.568,,
E33_3_765,,3.765,
E143_7_85,,,7.85
E18_5_046,5.046,,
E35_7_61,,7.61,
E6_2_804,,,2.804
E31_0_561,,0.561,
E6_1_041,,,1.041
E1_5_927,,,5.927
E78_0_561,,,0.561
E35_4_886,,4.886,
E78_6_088,,,6.088
E49_0_32,0.32,,
E139_3_124,,,3.124
E98_4_486,,,4.486
E145_6_248,,,6.248
E15_2_163,,2.163,
E17_5_687,,5.687,
E113_6_168,,,6.168
E35_7_93,,7.93,
E75_5_607,5.607,,
E144_3_524,3.524,,
E16_6_969,6.969,,
E65_4_726,4.726,,
E2_4_245,4.245,,
E58_2_964,,,2.964
E115_3_765,,3.765,
E60_7_049,,7.049,
E113_4_165,,,4.165
E51_3_685,,3.685,
E118_0_0,0.0,,
E10_6_728,,,6.728
E111_6_728,6.728,,
E68_4_566,,,4.566
E101_7_61,,7.61,
E52_6_969,,,6.969
E73_7_85,,7.85,
E4_0_08,,,0.08
E142_1_121,,,1.121
E104_1_602,,1.602,
E31_0_0,,0.0,
E104_5_126,,5.126,
E14_2_723,,,2.723
E140_0_721,,,0.721
E56_6_728,,,6.728
E40_0_24,0.24,,
E68_7_77,,,7.77
E113_3_124,,,3.124
E114_7_77,7.77,,
E75_1_041,1.041,,
E128_5_207,,5.207,
E64_4_406,4.406,,
E101_0_721,,0.721,
E6_2_884,,,2.884
E99_4_566,,,4.566
E20_6_168,,,6.168
E78_6_488,,,6.488
E85_3_524,,3.524,
E71_7_289,,7.289,
E66_5_367,,,5.367
E2_3_044,3.044,,
E2_1_602,1.602,,
E45_0_641,,0.641,
E147_7_93,,,7.93
E83_0_401,,,0.401
E92_2_003,,,2.003
E86_5_046,5.046,,
E34_6_728,6.728,,
E17_5_847,,5.847,
E79_1_202,1.202,,
E98_5_287,,,5.287
E93_1_602,1.602,,
E144_2_884,2.884,,
E62_4_886,,4.886,
E93_5_126,5.126,,
E6_3_044,,,3.044
E71_4_646,,4.646,
E101_7_129,,7.129,
E77_0_0,0.0,,
E110_3_845,,3.845,
E85_2_483,,2.483,
E39_1_682,,1.682,
E14_0_481,,,0.481
E58_5_126,,,5.126
E33_2_884,,2.884,
E95_0_801,,,0.801
E140_7_61,,,7.61
E79_2_563,2.563,,
E46_3_765,,,3.765
E28_5_287,,5.287,
E46_1_282,,,1.282
E89_2_483,2.483,,
E130_2_323,,2.323,
E49_2_003,2.003,,
E28_0_0,,0.0,
E95_1_682,,,1.682
E63_0_721,,,0.721
E110_1_602,,1.602,
E47_5_207,,,5.207
E94_0_801,,0.801,
E60_1_121,,1.121,
E113_5_046,,,5.046
E99_4_646,,,4.646
E73_2_163,,2.163,
E93_6_168,6.168,,
E12_6_728,6.728,,
E33_1_041,,1.041,
E98_4_085,,,4.085
E144_5_607,5.607,,
