,PseudoTime0,PseudoTime1,PseudoTime2
E58_3_925,3.925,,
E115_2_884,,2.884,
E45_3_605,,3.605,
E79_5_367,,,5.367
E140_4_005,4.005,,
E53_6_248,,6.248,
E74_6_168,,6.168,
E97_4_165,,4.165,
E145_1_682,1.682,,
E12_4_806,,,4.806
E135_0_961,,,0.961
E140_2_804,2.804,,
E118_6_248,,,6.248
E118_1_202,,,1.202
E92_7_209,7.209,,
E147_7_69,7.69,,
E111_4_566,,,4.566
E14_0_801,0.801,,
E128_4_646,,4.646,
E4_4_406,4.406,,
E118_3_284,,,3.284
E61_2_483,,2.483,
E15_6_728,,6.728,
E73_7_61,,7.61,
E53_1_922,,1.922,
E10_7_61,7.61,,
E122_0_881,0.881,,
E52_0_08,0.08,,
E144_2_163,,,2.163
E3_3_364,,3.364,
E93_6_408,,,6.408
E99_2_723,2.723,,
E49_7_049,,,7.049
E62_3_284,,3.284,
E75_0_0,,,0.0
E136_2_083,2.083,,
E49_1_682,,,1.682
E19_5_927,,5.927,
E86_0_401,,,0.401
E92_2_083,2.083,,
E87_1_041,,,1.041
E82_4_005,,,4.005
E100_6_008,,6.008,
E144_7_049,,,7.049
E19_6_088,,6.088,
E107_3_845,,3.845,
E52_2_563,2.563,,
E87_3_284,,,3.284
E139_4_726,4.726,,
E87_4_245,,,4.245
E62_3_204,,3.204,
E60_3_204,,3.204,
E73_0_801,,0.801,
E21_2_563,,,2.563
E4_5_527,5.527,,
E100_4_806,,4.806,
E143_6_488,6.488,,
E138_1_282,,1.282,
E125_3_124,,,3.124
E139_7_449,7.449,,
E27_6_648,,6.648,
E4_4_085,4.085,,
E24_5_607,,,5.607
E50_6_568,,6.568,
E91_0_561,,0.561,
E39_5_287,,5.287,
E147_7_129,7.129,,
E6_4_406,4.406,,
E62_2_483,,2.483,
E56_0_32,0.32,,
E14_2_003,2.003,,
E100_6_328,,6.328,
E113_5_767,5.767,,
E33_4_325,,4.325,
E44_0_32,,,0.32
E75_3_444,,,3.444
E115_6_328,,6.328,
E77_2_243,,,2.243
E136_6_969,6.969,,
E68_5_046,5.046,,
E66_1_762,1.762,,
E138_1_522,,1.522,
E33_4_406,,4.406,
E140_6_328,6.328,,
E37_2_403,,,2.403
E19_4_325,,4.325,
E149_3_925,,,3.925
E43_2_323,,2.323,
E112_0_08,,0.08,
E112_0_881,,0.881,
E128_1_762,,1.762,
E12_6_889,,,6.889
E43_5_207,,5.207,
E53_5_527,,5.527,
E49_2_723,,,2.723
E107_2_964,,2.964,
E39_5_367,,5.367,
E39_5_207,,5.207,
E129_0_24,0.24,,
E28_6_168,,6.168,
E102_2_163,2.163,,
E110_4_566,,4.566,
E39_4_085,,4.085,
E7_2_323,,,2.323
E144_0_0,,,0.0
E113_4_005,4.005,,
E121_2_563,2.563,,
E40_2_243,,,2.243
E132_1_682,,,1.682
E78_5_847,5.847,,
E6_2_003,2.003,,
E7_1_362,,,1.362
E114_6_889,,,6.889
E142_4_806,4.806,,
E75_3_845,,,3.845
E145_5_687,5.687,,
E46_4_406,4.406,,
E47_1_922,1.922,,
E13_4_085,4.085,,
E125_2_163,,,2.163
E111_2_243,,,2.243
E43_4_806,,4.806,
E37_4_165,,,4.165
E79_3_524,,,3.524
E81_2_563,,,2.563
E1_7_85,7.85,,
E34_7_61,,,7.61
E40_3_925,,,3.925
E33_2_323,,2.323,
E92_6_168,6.168,,
E143_5_847,5.847,,
E50_3_044,,3.044,
E28_7_369,,7.369,
E29_1_602,1.602,,
E24_6_889,,,6.889
E90_1_202,,,1.202
E63_5_607,5.607,,
E1_0_32,0.32,,
E37_5_527,,,5.527
E99_5_847,5.847,,
E140_4_085,4.085,,
E32_4_245,,4.245,
E90_0_961,,,0.961
E92_6_728,6.728,,
E107_6_728,,6.728,
E114_4_886,,,4.886
E36_1_121,,1.121,
E115_4_406,,4.406,
E122_5_527,5.527,,
E147_7_529,7.529,,
E28_5_527,,5.527,
E92_0_961,0.961,,
E54_4_646,,,4.646
E32_3_364,,3.364,
E93_4_726,,,4.726
E32_6_408,,6.408,
E40_0_32,,,0.32
E100_4_005,,4.005,
E138_0_401,,0.401,
E83_1_121,1.121,,
E111_3_124,,,3.124
E15_4_646,,4.646,
E13_5_207,5.207,,
E19_2_804,,2.804,
E7_1_442,,,1.442
E134_4_646,,,4.646
E143_4_646,4.646,,
E107_4_325,,4.325,
E58_0_641,0.641,,
E139_7_049,7.049,,
E145_0_561,0.561,,
E54_7_529,,,7.529
E70_0_24,,,0.24
E70_5_607,,,5.607
E27_7_209,,7.209,
E78_3_925,3.925,,
E140_7_61,7.61,,
E33_3_124,,3.124,
E103_7_369,,7.369,
E21_0_32,,,0.32
E31_0_561,,0.561,
E22_7_369,7.369,,
E66_6_648,6.648,,
E60_7_209,,7.209,
E110_5_847,,5.847,
E134_0_801,,,0.801
E136_0_08,0.08,,
E49_5_287,,,5.287
E86_5_927,,,5.927
E138_1_041,,1.041,
E21_1_762,,,1.762
E53_4_646,,4.646,
E113_4_966,4.966,,
E2_4_566,,,4.566
E84_5_367,5.367,,
E118_4_165,,,4.165
E7_3_284,,,3.284
E61_4_085,,4.085,
E47_4_646,4.646,,
E91_0_481,,0.481,
E58_6_488,6.488,,
E92_1_922,1.922,,
E91_6_088,,6.088,
E62_4_566,,4.566,
E60_4_886,,4.886,
E134_3_685,,,3.685
E36_4_245,,4.245,
E42_3_444,3.444,,
E5_2_804,,,2.804
E103_2_403,,2.403,
E21_3_364,,,3.364
E49_5_447,,,5.447
E1_3_765,3.765,,
E128_7_529,,7.529,
E50_4_726,,4.726,
E125_3_284,,,3.284
E143_3_524,3.524,,
E96_0_961,,,0.961
E54_3_605,,,3.605
E130_3_124,,3.124,
E117_6_969,,6.969,
E12_7_369,,,7.369
E63_6_809,6.809,,
E111_4_245,,,4.245
E25_4_886,,,4.886
E19_1_842,,1.842,
E128_1_922,,1.922,
E66_1_922,1.922,,
E1_1_682,1.682,,
E75_2_804,,,2.804
E42_3_284,3.284,,
E36_2_243,,2.243,
E25_4_165,,,4.165
E114_0_481,,,0.481
E13_4_966,4.966,,
E46_3_124,3.124,,
E84_4_966,4.966,,
E97_5_927,,5.927,
E45_6_488,,6.488,
E84_7_209,7.209,,
E74_3_044,,3.044,
E98_2_403,2.403,,
E149_0_0,,,0.0
E34_0_08,,,0.08
E96_0_881,,,0.881
E15_3_605,,3.605,
E142_0_32,0.32,,
E138_4_406,,4.406,
E106_5_287,,,5.287
E54_3_364,,,3.364
E92_4_886,4.886,,
E100_5_847,,5.847,
E31_2_884,,2.884,
E93_5_367,,,5.367
E72_5_126,,,5.126
E66_7_209,7.209,,
E84_4_806,4.806,,
E43_0_801,,0.801,
E4_3_605,3.605,,
E84_1_282,1.282,,
E74_3_444,,3.444,
E147_6_728,6.728,,
E19_2_563,,2.563,
E135_6_568,,,6.568
E29_3_524,3.524,,
E73_4_325,,4.325,
E97_4_646,,4.646,
E15_0_641,,0.641,
E125_0_641,,,0.641
E75_5_126,,,5.126
E50_5_607,,5.607,
E97_6_969,,6.969,
E73_0_32,,0.32,
E77_0_32,,,0.32
E30_4_806,,4.806,
E70_3_044,,,3.044
E52_4_886,4.886,,
E80_3_284,,3.284,
E109_1_041,,1.041,
E19_1_762,,1.762,
E121_7_369,7.369,,
E109_5_207,,5.207,
E80_4_806,,4.806,
E31_4_566,,4.566,
E110_5_367,,5.367,
E98_2_003,2.003,,
E24_2_083,,,2.083
E73_3_925,,3.925,
E39_4_806,,4.806,
E106_6_568,,,6.568
E30_7_93,,7.93,
E82_2_563,,,2.563
E132_5_607,,,5.607
E30_2_643,,2.643,
E36_6_008,,6.008,
E6_5_207,5.207,,
E21_7_449,,,7.449
E22_2_563,2.563,,
E15_0_721,,0.721,
E6_0_08,0.08,,
E140_3_204,3.204,,
E77_0_08,,,0.08
E113_6_008,6.008,,
E12_3_524,,,3.524
E52_3_524,3.524,,
E39_4_486,,4.486,
E102_1_121,1.121,,
E122_5_767,5.767,,
E39_0_961,,0.961,
E34_0_881,,,0.881
E115_6_008,,6.008,
E77_4_486,,,4.486
E25_2_643,,,2.643
E58_7_289,7.289,,
E13_0_801,0.801,,
E139_6_168,6.168,,
E22_6_168,6.168,,
E36_2_003,,2.003,
E28_2_163,,2.163,
E16_2_483,,,2.483
E93_6_568,,,6.568
E122_3_364,3.364,,
E66_2_243,2.243,,
E87_4_886,,,4.886
E138_4_566,,4.566,
E24_1_442,,,1.442
E135_3_765,,,3.765
E37_2_323,,,2.323
E79_5_847,,,5.847
E100_3_524,,3.524,
E110_6_728,,6.728,
E96_1_682,,,1.682
E140_7_129,7.129,,
E75_3_524,,,3.524
E144_6_568,,,6.568
E2_6_168,,,6.168
E99_3_685,3.685,,
E121_3_925,3.925,,
E82_5_607,,,5.607
E81_6_568,,,6.568
E96_6_568,,,6.568
E79_3_605,,,3.605
E95_5_847,5.847,,
E117_5_607,,5.607,
E4_6_728,6.728,,
E97_6_008,,6.008,
E146_0_401,,0.401,
E42_2_884,2.884,,
E87_6_648,,,6.648
E138_5_767,,5.767,
E20_2_483,2.483,,
E43_4_966,,4.966,
E10_6_088,6.088,,
E2_3_685,,,3.685
E39_0_561,,0.561,
E111_4_325,,,4.325
E56_7_449,7.449,,
E113_7_369,7.369,,
E99_4_806,4.806,,
E53_5_046,,5.046,
E44_3_124,,,3.124
E92_7_529,7.529,,
E43_5_927,,5.927,
E1_4_566,4.566,,
E97_3_845,,3.845,
E45_2_804,,2.804,
E63_3_524,3.524,,
E146_5_207,,5.207,
E108_6_728,,6.728,
E62_3_364,,3.364,
E139_1_762,1.762,,
E132_3_284,,,3.284
E49_5_367,,,5.367
E20_4_005,4.005,,
E52_0_32,0.32,,
E98_0_721,0.721,,
E145_6_248,6.248,,
E134_4_806,,,4.806
E39_1_282,,1.282,
E40_1_121,,,1.121
E56_1_682,1.682,,
E68_3_524,3.524,,
E7_7_049,,,7.049
E62_1_041,,1.041,
E89_4_646,,,4.646
E114_5_207,,,5.207
E60_3_444,,3.444,
E74_5_046,,5.046,
E92_2_884,2.884,,
E45_3_765,,3.765,
E68_5_447,5.447,,
E118_0_561,,,0.561
E145_4_886,4.886,,
E111_3_204,,,3.204
E125_6_088,,,6.088
E29_0_721,0.721,,
E77_5_527,,,5.527
E45_1_041,,1.041,
E129_4_726,4.726,,
E50_4_005,,4.005,
E66_3_284,3.284,,
E36_5_687,,5.687,
E43_2_483,,2.483,
E25_6_889,,,6.889
E147_1_922,1.922,,
E2_6_008,,,6.008
E129_5_607,5.607,,
E147_1_682,1.682,,
E145_4_646,4.646,,
E103_6_889,,6.889,
E79_4_005,,,4.005
E34_0_24,,,0.24
E97_2_643,,2.643,
E77_7_77,,,7.77
E99_0_641,0.641,,
E106_5_847,,,5.847
E110_7_129,,7.129,
E25_0_401,,,0.401
E140_6_889,6.889,,
E80_7_529,,7.529,
E32_4_005,,4.005,
E43_4_726,,4.726,
E91_2_003,,2.003,
E102_2_723,2.723,,
E98_6_728,6.728,,
E6_4_486,4.486,,
E80_2_323,,2.323,
E29_1_282,1.282,,
E9_6_088,,6.088,
E128_3_925,,3.925,
E12_0_881,,,0.881
E2_3_284,,,3.284
E32_0_641,,0.641,
E78_2_403,2.403,,
E95_1_282,1.282,,
E115_5_287,,5.287,
E99_0_16,0.16,,
E125_2_323,,,2.323
E95_7_93,7.93,,
E136_6_488,6.488,,
E16_5_527,,,5.527
E42_7_69,7.69,,
E66_4_406,4.406,,
E12_3_444,,,3.444
E140_1_041,1.041,,
E93_5_847,,,5.847
E4_0_481,0.481,,
E91_0_32,,0.32,
E70_4_726,,,4.726
E43_7_85,,7.85,
E86_0_08,,,0.08
E12_7_93,,,7.93
E111_6_488,,,6.488
E128_7_93,,7.93,
E66_3_765,3.765,,
E91_4_886,,4.886,
E102_3_444,3.444,,
E16_6_408,,,6.408
E80_1_121,,1.121,
E96_5_207,,,5.207
E77_1_202,,,1.202
E91_5_207,,5.207,
E132_1_041,,,1.041
E115_3_284,,3.284,
E12_7_449,,,7.449
E78_7_529,7.529,,
E31_4_486,,4.486,
E19_0_401,,0.401,
E63_2_243,2.243,,
E95_5_046,5.046,,
E56_6_408,6.408,,
E95_2_003,2.003,,
E79_1_041,,,1.041
E149_4_406,,,4.406
E149_7_77,,,7.77
E77_2_804,,,2.804
E115_0_16,,0.16,
E144_1_121,,,1.121
E29_4_005,4.005,,
E86_3_845,,,3.845
E109_4_566,,4.566,
E108_0_641,,0.641,
E129_2_723,2.723,,
E78_6_568,6.568,,
E145_2_163,2.163,,
E81_2_643,,,2.643
E2_6_728,,,6.728
E97_3_284,,3.284,
E25_0_0,,,0.0
E117_5_927,,5.927,
E47_2_964,2.964,,
E37_1_202,,,1.202
E10_5_607,5.607,,
E46_1_121,1.121,,
E6_2_643,2.643,,
E136_3_044,3.044,,
E3_3_204,,3.204,
E25_3_044,,,3.044
E36_4_165,,4.165,
E54_0_801,,,0.801
E46_4_165,4.165,,
E89_2_643,,,2.643
E2_5_927,,,5.927
E12_3_925,,,3.925
E3_5_607,,5.607,
E142_2_483,2.483,,
E29_4_165,4.165,,
E147_1_602,1.602,,
E140_6_488,6.488,,
E98_0_641,0.641,,
E128_2_563,,2.563,
E149_5_126,,,5.126
E149_0_641,,,0.641
E95_3_124,3.124,,
E125_7_93,,,7.93
E75_2_003,,,2.003
E134_6_488,,,6.488
E106_7_129,,,7.129
E16_4_646,,,4.646
E58_3_204,3.204,,
E9_6_648,,6.648,
E111_1_602,,,1.602
E80_2_403,,2.403,
E36_3_685,,3.685,
E90_6_969,,,6.969
E77_3_044,,,3.044
E4_0_401,0.401,,
E100_1_842,,1.842,
E125_6_488,,,6.488
E60_3_845,,3.845,
E106_5_767,,,5.767
E28_0_24,,0.24,
E40_6_889,,,6.889
E114_1_362,,,1.362
E144_4_566,,,4.566
E100_3_044,,3.044,
E97_1_202,,1.202,
E91_3_364,,3.364,
E63_5_207,5.207,,
E58_4_085,4.085,,
E102_6_568,6.568,,
E121_7_049,7.049,,
E45_0_24,,0.24,
E135_5_447,,,5.447
E113_6_248,6.248,,
E43_4_886,,4.886,
E92_1_602,1.602,,
E2_2_964,,,2.964
E34_4_406,,,4.406
E42_0_481,0.481,,
E129_6_889,6.889,,
E139_0_16,0.16,,
E99_4_566,4.566,,
E49_7_93,,,7.93
E62_7_85,,7.85,
E97_2_163,,2.163,
E46_2_563,2.563,,
E107_2_483,,2.483,
E112_2_884,,2.884,
E102_6_648,6.648,,
E56_6_008,6.008,,
E132_5_046,,,5.046
E72_4_245,,,4.245
E27_1_442,,1.442,
E82_1_121,,,1.121
E83_3_124,3.124,,
E107_3_605,,3.605,
E113_5_527,5.527,,
E99_1_362,1.362,,
E25_1_602,,,1.602
E5_1_442,,,1.442
E136_3_204,3.204,,
E130_4_646,,4.646,
E46_6_168,6.168,,
E84_6_088,6.088,,
E63_4_486,4.486,,
E136_6_088,6.088,,
E113_3_044,3.044,,
E25_5_607,,,5.607
E147_0_561,0.561,,
E72_2_323,,,2.323
E89_2_083,,,2.083
E111_0_24,,,0.24
E21_0_641,,,0.641
E56_0_721,0.721,,
E128_6_488,,6.488,
E13_7_77,7.77,,
E139_3_204,3.204,,
E138_1_762,,1.762,
E40_3_845,,,3.845
E143_7_77,7.77,,
E109_3_845,,3.845,
E134_1_922,,,1.922
E56_1_041,1.041,,
E19_5_607,,5.607,
E68_1_202,1.202,,
E142_1_121,1.121,,
E106_4_566,,,4.566
E77_6_568,,,6.568
E78_2_163,2.163,,
E110_6_648,,6.648,
E144_0_401,,,0.401
E14_4_806,4.806,,
E9_0_721,,0.721,
E110_6_328,,6.328,
E135_4_566,,,4.566
E147_2_964,2.964,,
E72_0_721,,,0.721
E7_7_85,,,7.85
E73_3_364,,3.364,
E125_6_008,,,6.008
E45_1_442,,1.442,
E60_4_245,,4.245,
E100_5_767,,5.767,
E16_1_602,,,1.602
E102_0_801,0.801,,
E149_3_765,,,3.765
E82_2_723,,,2.723
E103_6_969,,6.969,
E93_7_289,,,7.289
E5_6_728,,,6.728
E89_6_889,,,6.889
E86_5_126,,,5.126
E110_1_762,,1.762,
E21_5_927,,,5.927
E24_3_044,,,3.044
E132_6_008,,,6.008
E145_7_69,7.69,,
E9_0_481,,0.481,
E29_1_762,1.762,,
E9_2_403,,2.403,
E50_4_966,,4.966,
E139_5_126,5.126,,
E142_2_563,2.563,,
E114_3_524,,,3.524
E4_1_762,1.762,,
E91_1_922,,1.922,
E134_0_641,,,0.641
E149_6_248,,,6.248
E111_0_641,,,0.641
E128_4_886,,4.886,
E112_5_927,,5.927,
E20_0_0,0.0,,
E87_4_085,,,4.085
E14_7_529,7.529,,
E149_3_044,,,3.044
E5_6_809,,,6.809
E10_0_801,0.801,,
E138_5_847,,5.847,
E78_2_884,2.884,,
E9_7_209,,7.209,
E91_5_607,,5.607,
E100_1_202,,1.202,
E144_1_922,,,1.922
E139_6_969,6.969,,
E25_4_085,,,4.085
E135_7_289,,,7.289
E138_7_369,,7.369,
E135_2_723,,,2.723
E90_4_085,,,4.085
E112_1_362,,1.362,
E100_1_522,,1.522,
E134_7_449,,,7.449
E130_3_685,,3.685,
E52_2_804,2.804,,
E87_6_488,,,6.488
E24_7_93,,,7.93
E30_6_168,,6.168,
E112_6_889,,6.889,
E103_6_728,,6.728,
E83_4_806,4.806,,
E125_1_922,,,1.922
E73_3_845,,3.845,
E98_5_287,5.287,,
E81_6_809,,,6.809
E9_6_728,,6.728,
E107_5_207,,5.207,
E87_3_364,,,3.364
E129_7_529,7.529,,
E13_6_728,6.728,,
E28_3_124,,3.124,
E139_3_845,3.845,,
E5_6_168,,,6.168
E142_1_602,1.602,,
E109_0_721,,0.721,
E45_0_0,,0.0,
E143_1_842,1.842,,
E136_0_561,0.561,,
E74_1_522,,1.522,
E20_1_121,1.121,,
E4_5_927,5.927,,
E97_0_641,,0.641,
E75_5_046,,,5.046
E62_6_728,,6.728,
E21_5_046,,,5.046
E13_3_124,3.124,,
E84_3_845,3.845,,
E98_2_804,2.804,,
E30_0_481,,0.481,
E74_2_563,,2.563,
E53_3_685,,3.685,
E135_5_126,,,5.126
E63_0_881,0.881,,
E106_4_165,,,4.165
E129_6_568,6.568,,
E33_7_529,,7.529,
E50_5_847,,5.847,
E63_4_165,4.165,,
E109_2_243,,2.243,
E45_4_406,,4.406,
E115_5_767,,5.767,
E7_6_248,,,6.248
E2_3_925,,,3.925
E130_1_922,,1.922,
E129_1_362,1.362,,
E111_5_367,,,5.367
E22_6_809,6.809,,
E24_2_723,,,2.723
E39_0_16,,0.16,
E5_5_767,,,5.767
E16_7_129,,,7.129
E128_3_685,,3.685,
E83_6_168,6.168,,
E125_1_362,,,1.362
E130_4_406,,4.406,
E96_2_804,,,2.804
E122_1_522,1.522,,
E24_7_85,,,7.85
E87_4_486,,,4.486
E107_4_245,,4.245,
E74_0_881,,0.881,
E33_0_0,,0.0,
E147_5_607,5.607,,
E37_5_287,,,5.287
E29_5_207,5.207,,
E90_4_886,,,4.886
E70_4_806,,,4.806
E110_0_481,,0.481,
E75_4_085,,,4.085
E145_4_726,4.726,,
E42_2_003,2.003,,
E81_0_0,,,0.0
E132_3_044,,,3.044
E82_7_69,,,7.69
E56_6_328,6.328,,
E92_6_648,6.648,,
E139_4_085,4.085,,
E79_1_842,,,1.842
E102_1_922,1.922,,
E122_7_529,7.529,,
E111_4_726,,,4.726
E28_1_121,,1.121,
E110_0_801,,0.801,
E146_0_32,,0.32,
E10_2_003,2.003,,
E50_1_041,,1.041,
E62_5_607,,5.607,
E60_0_401,,0.401,
E102_6_088,6.088,,
E97_6_088,,6.088,
E113_6_889,6.889,,
E139_5_207,5.207,,
E74_2_884,,2.884,
E24_6_008,,,6.008
E30_0_721,,0.721,
E83_3_284,3.284,,
E96_1_362,,,1.362
E22_0_721,0.721,,
E143_4_966,4.966,,
E115_3_925,,3.925,
E92_4_646,4.646,,
E110_4_806,,4.806,
E108_3_204,,3.204,
E79_4_886,,,4.886
E3_6_889,,6.889,
E62_3_845,,3.845,
E63_2_163,2.163,,
E47_5_607,5.607,,
E43_7_129,,7.129,
E112_1_842,,1.842,
E15_6_088,,6.088,
E13_3_925,3.925,,
E111_2_804,,,2.804
E45_3_444,,3.444,
E14_5_207,5.207,,
E29_6_568,6.568,,
E5_6_648,,,6.648
E107_5_126,,5.126,
E52_6_728,6.728,,
E109_4_726,,4.726,
E99_2_483,2.483,,
E114_2_964,,,2.964
E140_3_605,3.605,,
E121_6_088,6.088,,
E47_1_602,1.602,,
E121_4_726,4.726,,
E86_7_69,,,7.69
E122_4_726,4.726,,
E75_2_163,,,2.163
E108_1_842,,1.842,
E46_7_61,7.61,,
E28_3_765,,3.765,
E109_6_568,,6.568,
E140_4_245,4.245,,
E49_1_202,,,1.202
E78_7_77,7.77,,
E50_1_762,,1.762,
E66_1_682,1.682,,
E42_3_124,3.124,,
E147_7_449,7.449,,
