,PseudoTime0,PseudoTime1,PseudoTime2
E132_3_444,,,3.444
E53_4_646,,4.646,
E111_0_08,,,0.08
E45_2_804,,2.804,
E115_7_529,,7.529,
E128_7_049,,7.049,
E5_0_16,,,0.16
E40_3_524,,,3.524
E61_0_16,,0.16,
E78_3_765,3.765,,
E29_6_488,6.488,,
E99_7_69,7.69,,
E129_3_124,3.124,,
E22_3_444,3.444,,
E82_7_69,,,7.69
E53_4_005,,4.005,
E99_5_367,5.367,,
E6_7_77,7.77,,
E34_3_605,,,3.605
E63_5_527,5.527,,
E46_2_403,2.403,,
E93_1_682,,,1.682
E96_2_243,,,2.243
E103_7_69,,7.69,
E32_1_922,,1.922,
E10_3_524,3.524,,
E140_6_088,6.088,,
E108_1_522,,1.522,
E146_3_685,,3.685,
E107_4_566,,4.566,
E121_5_527,5.527,,
E93_3_845,,,3.845
E19_7_129,,7.129,
E143_4_806,4.806,,
E25_5_927,,,5.927
E97_3_765,,3.765,
E15_0_0,,0.0,
E25_1_121,,,1.121
E4_0_16,0.16,,
E96_2_804,,,2.804
E91_7_209,,7.209,
E25_7_129,,,7.129
E138_6_648,,6.648,
E113_4_325,4.325,,
E45_3_204,,3.204,
E45_7_209,,7.209,
E108_5_447,,5.447,
E27_7_85,,7.85,
E32_6_889,,6.889,
E25_2_643,,,2.643
E31_7_77,,7.77,
E39_0_32,,0.32,
E118_6_889,,,6.889
E75_0_08,,,0.08
E25_2_804,,,2.804
E93_2_643,,,2.643
E15_7_61,,7.61,
E99_1_522,1.522,,
E80_0_08,,0.08,
E63_2_163,2.163,,
E70_5_847,,,5.847
E52_4_085,4.085,,
E25_4_325,,,4.325
E87_6_088,,,6.088
E54_7_93,,,7.93
E36_4_406,,4.406,
E58_3_765,3.765,,
E140_4_165,4.165,,
E49_2_884,,,2.884
E40_2_563,,,2.563
E52_0_16,0.16,,
E63_6_728,6.728,,
E139_1_442,1.442,,
E33_3_284,,3.284,
E144_7_85,,,7.85
E5_4_005,,,4.005
E10_6_008,6.008,,
E27_6_809,,6.809,
E87_2_083,,,2.083
E130_4_566,,4.566,
E58_4_165,4.165,,
E16_1_121,,,1.121
E7_1_121,,,1.121
E33_0_32,,0.32,
E92_3_284,3.284,,
E60_5_767,,5.767,
E117_4_325,,4.325,
E121_1_442,1.442,,
E73_5_126,,5.126,
E149_7_77,,,7.77
E86_7_85,,,7.85
E92_4_005,4.005,,
E77_0_881,,,0.881
E53_6_088,,6.088,
E78_2_964,2.964,,
E6_3_124,3.124,,
E46_6_328,6.328,,
E128_1_442,,1.442,
E108_4_566,,4.566,
E130_3_444,,3.444,
E99_5_927,5.927,,
E7_1_442,,,1.442
E63_7_529,7.529,,
E75_3_605,,,3.605
E22_5_447,5.447,,
E134_6_728,,,6.728
E99_6_408,6.408,,
E42_2_563,2.563,,
E3_2_003,,2.003,
E3_0_16,,0.16,
E45_2_563,,2.563,
E43_3_925,,3.925,
E134_2_243,,,2.243
E19_0_32,,0.32,
E2_1_762,,,1.762
E79_7_129,,,7.129
E6_0_881,0.881,,
E145_1_041,1.041,,
E16_7_209,,,7.209
E12_1_442,,,1.442
E19_4_245,,4.245,
E33_4_566,,4.566,
E115_4_165,,4.165,
E31_7_449,,7.449,
E68_6_248,6.248,,
E14_0_08,0.08,,
E14_4_726,4.726,,
E32_2_723,,2.723,
E98_7_129,7.129,,
E147_0_08,0.08,,
E14_2_563,2.563,,
E66_0_32,0.32,,
E6_0_561,0.561,,
E91_4_806,,4.806,
E7_1_842,,,1.842
E103_5_927,,5.927,
E62_5_126,,5.126,
E2_1_121,,,1.121
E84_0_08,0.08,,
E22_5_126,5.126,,
E1_1_522,1.522,,
E29_3_845,3.845,,
E90_6_408,,,6.408
E46_5_767,5.767,,
E5_6_008,,,6.008
E82_0_0,,,0.0
E142_7_529,7.529,,
E56_2_403,2.403,,
E61_2_483,,2.483,
E31_2_723,,2.723,
E61_6_809,,6.809,
E118_0_08,,,0.08
E142_6_809,6.809,,
E84_3_124,3.124,,
E115_4_806,,4.806,
E115_6_088,,6.088,
E138_4_406,,4.406,
E108_5_126,,5.126,
E9_3_845,,3.845,
E106_0_561,,,0.561
E54_1_522,,,1.522
E97_0_641,,0.641,
E40_4_726,,,4.726
E84_6_488,6.488,,
E19_1_442,,1.442,
E143_0_961,0.961,,
E97_4_726,,4.726,
E34_0_32,,,0.32
E103_1_202,,1.202,
E4_2_163,2.163,,
E40_4_245,,,4.245
E36_6_408,,6.408,
E27_0_961,,0.961,
E114_6_809,,,6.809
E28_5_927,,5.927,
E128_0_881,,0.881,
E83_7_369,7.369,,
E89_3_925,,,3.925
E100_4_726,,4.726,
E79_1_282,,,1.282
E63_4_566,4.566,,
E54_6_248,,,6.248
E14_2_323,2.323,,
E95_4_165,4.165,,
E46_1_602,1.602,,
E132_3_364,,,3.364
E90_7_93,,,7.93
E90_1_922,,,1.922
E121_1_922,1.922,,
E99_1_682,1.682,,
E36_3_845,,3.845,
E29_1_522,1.522,,
E31_5_687,,5.687,
E78_1_522,1.522,,
E81_6_328,,,6.328
E43_1_922,,1.922,
E50_5_767,,5.767,
E30_3_284,,3.284,
E46_6_408,6.408,,
E134_6_648,,,6.648
E1_6_568,6.568,,
E53_1_442,,1.442,
E62_3_044,,3.044,
E56_5_447,5.447,,
E44_5_527,,,5.527
E99_7_449,7.449,,
E47_2_723,2.723,,
E52_6_969,6.969,,
E97_3_845,,3.845,
E44_7_129,,,7.129
E142_5_767,5.767,,
E12_7_77,,,7.77
E140_1_121,1.121,,
E50_7_049,,7.049,
E4_5_767,5.767,,
E99_0_641,0.641,,
E9_1_522,,1.522,
E20_0_961,0.961,,
E27_6_008,,6.008,
E121_5_927,5.927,,
E19_2_884,,2.884,
E103_7_85,,7.85,
E82_1_922,,,1.922
E66_4_165,4.165,,
E146_5_447,,5.447,
E139_3_124,3.124,,
E29_4_886,4.886,,
E109_3_204,,3.204,
E136_2_403,2.403,,
E1_7_77,7.77,,
E111_3_044,,,3.044
E93_3_925,,,3.925
E144_5_367,,,5.367
E144_2_643,,,2.643
E56_3_284,3.284,,
E3_0_721,,0.721,
E24_0_32,,,0.32
E16_5_367,,,5.367
E7_3_605,,,3.605
E7_2_964,,,2.964
E27_0_801,,0.801,
E42_4_726,4.726,,
E147_7_61,7.61,,
E146_0_401,,0.401,
E103_6_728,,6.728,
E21_4_005,,,4.005
E37_7_209,,,7.209
E61_7_77,,7.77,
E136_4_966,4.966,,
E132_4_886,,,4.886
E95_1_282,1.282,,
E63_1_682,1.682,,
E83_4_726,4.726,,
E118_6_008,,,6.008
E139_6_809,6.809,,
E132_4_486,,,4.486
E143_4_726,4.726,,
E30_5_527,,5.527,
E79_2_804,,,2.804
E102_0_401,0.401,,
E3_1_282,,1.282,
E139_5_126,5.126,,
E47_2_483,2.483,,
E82_6_488,,,6.488
E84_4_886,4.886,,
E54_3_524,,,3.524
E147_6_889,6.889,,
E102_6_008,6.008,,
E63_3_605,3.605,,
E115_7_77,,7.77,
E4_4_085,4.085,,
E100_4_085,,4.085,
E108_7_449,,7.449,
E20_4_966,4.966,,
E103_0_401,,0.401,
E78_3_124,3.124,,
E99_1_922,1.922,,
E25_1_842,,,1.842
E9_5_527,,5.527,
E113_6_728,6.728,,
E40_7_129,,,7.129
E2_3_444,,,3.444
E78_5_046,5.046,,
E14_5_847,5.847,,
E117_3_044,,3.044,
E70_7_209,,,7.209
E32_3_685,,3.685,
E98_4_646,4.646,,
E34_4_085,,,4.085
E25_2_243,,,2.243
E98_2_403,2.403,,
E78_7_529,7.529,,
E70_0_721,,,0.721
E46_2_723,2.723,,
E56_0_24,0.24,,
E132_0_24,,,0.24
E135_1_602,,,1.602
E107_5_046,,5.046,
E62_6_168,,6.168,
E53_6_328,,6.328,
E125_5_527,,,5.527
E58_4_085,4.085,,
E149_2_003,,,2.003
E7_7_85,,,7.85
E109_3_845,,3.845,
E21_1_762,,,1.762
E102_3_765,3.765,,
E25_6_568,,,6.568
E54_0_0,,,0.0
E29_0_32,0.32,,
E149_5_447,,,5.447
E50_5_046,,5.046,
E78_5_767,5.767,,
E145_7_129,7.129,,
E130_7_129,,7.129,
E128_6_088,,6.088,
E5_1_602,,,1.602
E74_3_925,,3.925,
E115_0_401,,0.401,
E102_1_121,1.121,,
E99_5_126,5.126,,
E50_3_925,,3.925,
E3_3_925,,3.925,
E138_7_61,,7.61,
E138_5_607,,5.607,
E97_2_643,,2.643,
E143_5_847,5.847,,
E53_6_728,,6.728,
E61_6_328,,6.328,
E73_5_367,,5.367,
E28_3_524,,3.524,
E134_3_364,,,3.364
E9_6_168,,6.168,
E89_2_083,,,2.083
E46_5_046,5.046,,
E91_1_202,,1.202,
E20_3_524,3.524,,
E102_6_088,6.088,,
E60_3_845,,3.845,
E15_7_209,,7.209,
E115_5_447,,5.447,
E44_4_085,,,4.085
E24_4_646,,,4.646
E82_2_884,,,2.884
E43_0_561,,0.561,
E130_2_163,,2.163,
E128_3_845,,3.845,
E96_3_204,,,3.204
E49_1_842,,,1.842
E72_4_886,,,4.886
E129_7_77,7.77,,
E103_4_005,,4.005,
E39_0_08,,0.08,
E96_3_444,,,3.444
E96_0_961,,,0.961
E139_6_488,6.488,,
E143_3_605,3.605,,
E144_7_289,,,7.289
E24_3_925,,,3.925
E91_3_925,,3.925,
E37_1_362,,,1.362
E44_4_646,,,4.646
E32_7_449,,7.449,
E29_6_328,6.328,,
E29_2_804,2.804,,
E110_0_401,,0.401,
E30_4_325,,4.325,
E100_0_721,,0.721,
E56_0_641,0.641,,
E29_0_801,0.801,,
E34_7_69,,,7.69
E81_4_005,,,4.005
E39_1_041,,1.041,
E103_1_522,,1.522,
E99_6_889,6.889,,
E16_0_881,,,0.881
E121_4_726,4.726,,
E144_4_005,,,4.005
E138_0_32,,0.32,
E81_1_602,,,1.602
E117_1_442,,1.442,
E19_1_362,,1.362,
E36_3_444,,3.444,
E96_4_726,,,4.726
E83_2_804,2.804,,
E31_6_168,,6.168,
E32_1_762,,1.762,
E27_5_527,,5.527,
E84_3_284,3.284,,
E132_4_726,,,4.726
E122_6_088,6.088,,
E56_5_607,5.607,,
E27_3_925,,3.925,
E39_5_687,,5.687,
E91_7_369,,7.369,
E4_2_403,2.403,,
E9_2_403,,2.403,
E42_6_889,6.889,,
E2_3_364,,,3.364
E9_7_69,,7.69,
E16_4_486,,,4.486
E84_2_804,2.804,,
E147_2_964,2.964,,
E113_5_287,5.287,,
E97_2_243,,2.243,
E62_6_008,,6.008,
E97_1_442,,1.442,
E10_3_605,3.605,,
E75_1_362,,,1.362
E93_0_801,,,0.801
E81_5_847,,,5.847
E110_7_129,,7.129,
E107_7_529,,7.529,
E132_3_124,,,3.124
E53_5_767,,5.767,
E98_0_401,0.401,,
E74_5_367,,5.367,
E81_0_801,,,0.801
E118_0_481,,,0.481
E73_0_0,,0.0,
E52_7_049,7.049,,
E84_3_364,3.364,,
E44_3_364,,,3.364
E91_1_041,,1.041,
E80_5_527,,5.527,
E100_7_529,,7.529,
E90_7_289,,,7.289
E31_7_049,,7.049,
E98_3_605,3.605,,
E84_6_648,6.648,,
E27_1_842,,1.842,
E50_2_964,,2.964,
E106_4_566,,,4.566
E108_7_61,,7.61,
E56_6_728,6.728,,
E80_0_24,,0.24,
E47_1_762,1.762,,
E37_6_168,,,6.168
E109_1_522,,1.522,
E89_3_124,,,3.124
E49_3_524,,,3.524
E53_1_682,,1.682,
E110_6_568,,6.568,
E58_5_607,5.607,,
E33_1_682,,1.682,
E20_7_529,7.529,,
E20_6_088,6.088,,
E82_7_209,,,7.209
E99_1_442,1.442,,
E96_6_648,,,6.648
E84_5_687,5.687,,
E139_3_444,3.444,,
E103_3_204,,3.204,
E42_7_449,7.449,,
E10_2_083,2.083,,
E135_4_325,,,4.325
E21_4_886,,,4.886
E54_7_69,,,7.69
E138_7_449,,7.449,
E66_5_126,5.126,,
E44_1_041,,,1.041
E149_1_362,,,1.362
E29_2_643,2.643,,
E36_2_403,,2.403,
E61_6_008,,6.008,
E79_0_961,,,0.961
E91_0_401,,0.401,
E46_5_607,5.607,,
E2_0_16,,,0.16
E97_4_646,,4.646,
E100_4_325,,4.325,
E97_5_126,,5.126,
E91_4_966,,4.966,
E91_6_648,,6.648,
E34_2_804,,,2.804
E112_6_328,,6.328,
E33_0_801,,0.801,
E149_0_32,,,0.32
E122_7_69,7.69,,
E89_4_085,,,4.085
E9_7_449,,7.449,
E92_4_886,4.886,,
E29_4_966,4.966,,
E6_5_767,5.767,,
E83_6_648,6.648,,
E106_2_643,,,2.643
E125_5_607,,,5.607
E147_6_008,6.008,,
E5_6_168,,,6.168
E16_5_527,,,5.527
E107_7_049,,7.049,
E37_0_32,,,0.32
E62_6_568,,6.568,
E84_7_69,7.69,,
E125_6_248,,,6.248
E108_3_845,,3.845,
E81_4_085,,,4.085
E5_3_845,,,3.845
E79_6_969,,,6.969
E53_5_287,,5.287,
E46_7_69,7.69,,
E78_0_801,0.801,,
E42_2_804,2.804,,
E84_1_922,1.922,,
E81_6_809,,,6.809
E53_3_524,,3.524,
E121_1_842,1.842,,
E56_5_207,5.207,,
E136_3_204,3.204,,
E140_0_721,0.721,,
E121_6_488,6.488,,
E25_5_687,,,5.687
E100_5_447,,5.447,
E30_2_483,,2.483,
E6_0_641,0.641,,
E72_2_964,,,2.964
E81_3_925,,,3.925
E90_7_049,,,7.049
E90_1_762,,,1.762
E28_2_243,,2.243,
E83_7_69,7.69,,
E34_3_204,,,3.204
E1_5_767,5.767,,
E83_5_767,5.767,,
E29_6_088,6.088,,
E142_7_93,7.93,,
E61_6_648,,6.648,
E61_5_207,,5.207,
E43_4_005,,4.005,
E100_2_483,,2.483,
E112_0_32,,0.32,
E19_0_801,,0.801,
E53_0_16,,0.16,
E12_4_325,,,4.325
E99_4_085,4.085,,
E46_4_085,4.085,,
E66_4_486,4.486,,
E122_3_605,3.605,,
E25_4_806,,,4.806
E13_4_486,4.486,,
E75_4_886,,,4.886
E77_0_561,,,0.561
E30_2_323,,2.323,
E37_1_121,,,1.121
E145_0_641,0.641,,
E113_0_721,0.721,,
E102_7_61,7.61,,
E58_3_284,3.284,,
E81_1_362,,,1.362
E107_3_765,,3.765,
E72_3_765,,,3.765
E97_4_486,,4.486,
E37_3_044,,,3.044
E42_5_687,5.687,,
E27_5_767,,5.767,
E117_4_486,,4.486,
E13_5_847,5.847,,
E19_4_486,,4.486,
E15_0_961,,0.961,
E60_1_121,,1.121,
E86_3_364,,,3.364
E16_6_648,,,6.648
E122_2_083,2.083,,
E37_1_682,,,1.682
E20_0_24,0.24,,
E93_5_367,,,5.367
E72_7_69,,,7.69
E89_0_32,,,0.32
E6_6_168,6.168,,
E30_1_362,,1.362,
E6_7_049,7.049,,
E63_6_328,6.328,,
E82_0_801,,,0.801
E138_6_328,,6.328,
E117_5_767,,5.767,
E4_5_927,5.927,,
E34_5_207,,,5.207
E70_1_041,,,1.041
E128_6_568,,6.568,
E2_0_08,,,0.08
E113_0_24,0.24,,
E128_1_922,,1.922,
E16_0_961,,,0.961
E47_6_809,6.809,,
E95_4_966,4.966,,
E66_4_005,4.005,,
E4_4_886,4.886,,
E36_2_884,,2.884,
E34_2_323,,,2.323
E4_0_641,0.641,,
E142_0_481,0.481,,
E37_5_527,,,5.527
E98_1_202,1.202,,
E110_1_762,,1.762,
E37_3_605,,,3.605
E81_4_726,,,4.726
E28_7_129,,7.129,
E37_3_524,,,3.524
E128_2_884,,2.884,
E144_1_842,,,1.842
E68_6_168,6.168,,
E25_3_124,,,3.124
E145_1_762,1.762,,
E60_2_483,,2.483,
E79_2_243,,,2.243
E78_7_289,7.289,,
E37_4_886,,,4.886
E77_1_602,,,1.602
E91_0_0,,0.0,
E28_2_403,,2.403,
E113_6_969,6.969,,
E45_2_323,,2.323,
E6_0_801,0.801,,
E32_5_046,,5.046,
E34_6_408,,,6.408
E19_2_964,,2.964,
E58_0_16,0.16,,
E81_3_765,,,3.765
E6_1_041,1.041,,
E84_6_969,6.969,,
E28_6_648,,6.648,
E47_7_93,7.93,,
E31_5_287,,5.287,
E68_5_447,5.447,,
E37_6_728,,,6.728
E49_4_806,,,4.806
E143_4_646,4.646,,
E106_6_969,,,6.969
E121_0_24,0.24,,
E30_3_845,,3.845,
E53_2_884,,2.884,
E50_6_488,,6.488,
E75_3_925,,,3.925
E56_0_721,0.721,,
E50_2_323,,2.323,
E96_1_602,,,1.602
E50_2_483,,2.483,
E42_4_085,4.085,,
E12_5_847,,,5.847
E78_6_809,6.809,,
E136_0_721,0.721,,
E68_5_367,5.367,,
E12_4_245,,,4.245
E128_7_449,,7.449,
E15_3_765,,3.765,
E34_1_842,,,1.842
E143_5_767,5.767,,
E24_1_922,,,1.922
E115_1_682,,1.682,
E42_4_566,4.566,,
E24_2_403,,,2.403
E136_6_889,6.889,,
E7_2_163,,,2.163
E84_7_85,7.85,,
E39_7_449,,7.449,
E87_6_168,,,6.168
E130_4_886,,4.886,
E139_3_204,3.204,,
E68_3_124,3.124,,
E63_5_847,5.847,,
E66_6_488,6.488,,
E93_5_767,,,5.767
E58_1_282,1.282,,
E1_7_449,7.449,,
E20_5_687,5.687,,
E91_2_964,,2.964,
E40_7_049,,,7.049
E112_0_961,,0.961,
E106_5_927,,,5.927
E3_7_77,,7.77,
E103_7_61,,7.61,
E29_7_61,7.61,,
E66_3_524,3.524,,
E83_0_801,0.801,,
E128_5_046,,5.046,
E146_6_008,,6.008,
E117_0_32,,0.32,
E54_4_165,,,4.165
E91_3_524,,3.524,
E146_6_408,,6.408,
E129_3_524,3.524,,
E5_3_524,,,3.524
E115_7_369,,7.369,
E111_7_61,,,7.61
E33_0_481,,0.481,
E49_0_481,,,0.481
E34_5_527,,,5.527
E115_3_124,,3.124,
E32_2_243,,2.243,
E79_7_209,,,7.209
E2_2_483,,,2.483
E63_3_204,3.204,,
E14_6_168,6.168,,
E63_3_044,3.044,,
E93_1_121,,,1.121
E28_0_08,,0.08,
E135_1_682,,,1.682
E13_6_728,6.728,,
E62_1_842,,1.842,
E43_4_566,,4.566,
E29_1_121,1.121,,
E40_2_723,,,2.723
E3_1_522,,1.522,
E149_0_641,,,0.641
E32_1_202,,1.202,
E33_7_61,,7.61,
E106_7_369,,,7.369
E54_7_449,,,7.449
E72_2_323,,,2.323
E146_2_563,,2.563,
E16_7_85,,,7.85
E86_3_605,,,3.605
E62_1_762,,1.762,
E24_1_041,,,1.041
E97_0_401,,0.401,
E83_6_728,6.728,,
E36_7_129,,7.129,
E10_4_005,4.005,,
E61_3_204,,3.204,
E75_2_804,,,2.804
E118_7_289,,,7.289
E90_6_328,,,6.328
E24_4_966,,,4.966
E10_6_168,6.168,,
E22_2_804,2.804,,
E75_3_845,,,3.845
E142_5_367,5.367,,
E52_5_767,5.767,,
E110_1_842,,1.842,
E149_6_889,,,6.889
E27_0_641,,0.641,
E144_4_726,,,4.726
E4_5_287,5.287,,
E82_4_806,,,4.806
E25_4_165,,,4.165
E58_7_93,7.93,,
E82_0_32,,,0.32
E54_7_77,,,7.77
E74_2_563,,2.563,
E122_2_964,2.964,,
E78_6_648,6.648,,
E4_6_008,6.008,,
E53_2_964,,2.964,
E143_7_209,7.209,,
E79_2_563,,,2.563
E87_3_444,,,3.444
E45_2_964,,2.964,
E74_7_61,,7.61,
E1_6_328,6.328,,
E140_1_202,1.202,,
E33_6_648,,6.648,
E122_5_287,5.287,,
E112_0_801,,0.801,
E107_1_522,,1.522,
E143_0_16,0.16,,
E28_6_969,,6.969,
E66_6_568,6.568,,
E147_2_643,2.643,,
E5_7_529,,,7.529
E114_1_442,,,1.442
E63_5_287,5.287,,
E117_5_207,,5.207,
E107_4_726,,4.726,
E138_7_77,,7.77,
E130_0_801,,0.801,
E111_1_041,,,1.041
E90_2_804,,,2.804
E146_1_522,,1.522,
E112_2_323,,2.323,
E27_1_362,,1.362,
