,PseudoTime0,PseudoTime1,PseudoTime2
E147_3_925,3.925,,
E19_1_842,,1.842,
E39_5_046,,5.046,
E37_4_486,,,4.486
E122_1_682,1.682,,
E139_3_124,3.124,,
E5_6_328,,,6.328
E13_3_044,3.044,,
E111_4_806,,,4.806
E130_6_648,,6.648,
E75_6_408,,,6.408
E22_2_243,2.243,,
E20_6_488,6.488,,
E96_5_927,,,5.927
E62_5_447,,5.447,
E31_1_602,,1.602,
E4_4_165,4.165,,
E106_4_646,,,4.646
E93_2_804,,,2.804
E14_4_726,4.726,,
E135_1_842,,,1.842
E10_3_364,3.364,,
E40_2_563,,,2.563
E121_0_401,0.401,,
E109_7_61,,7.61,
E121_2_083,2.083,,
E10_3_044,3.044,,
E129_4_486,4.486,,
E73_0_08,,0.08,
E128_2_884,,2.884,
E15_5_847,,5.847,
E95_2_243,2.243,,
E117_6_809,,6.809,
E144_7_049,,,7.049
E47_2_804,2.804,,
E25_5_927,,,5.927
E96_6_328,,,6.328
E5_5_767,,,5.767
E7_5_207,,,5.207
E21_1_362,,,1.362
E5_0_801,,,0.801
E56_3_925,3.925,,
E28_6_889,,6.889,
E113_6_568,6.568,,
E114_3_444,,,3.444
E47_1_682,1.682,,
E102_4_165,4.165,,
E115_0_24,,0.24,
E3_2_483,,2.483,
E106_3_524,,,3.524
E100_6_889,,6.889,
E1_1_922,1.922,,
E56_7_049,7.049,,
E144_3_364,,,3.364
E39_5_927,,5.927,
E12_1_922,,,1.922
E45_2_884,,2.884,
E144_6_168,,,6.168
E130_1_922,,1.922,
E39_7_529,,7.529,
E72_1_762,,,1.762
E112_6_168,,6.168,
E121_7_369,7.369,,
E80_7_129,,7.129,
E62_4_325,,4.325,
E144_1_282,,,1.282
E92_3_605,3.605,,
E135_7_85,,,7.85
E4_4_406,4.406,,
E142_7_69,7.69,,
E145_7_369,7.369,,
E53_3_364,,3.364,
E16_7_77,,,7.77
E61_2_003,,2.003,
E2_2_483,,,2.483
E79_1_362,,,1.362
E139_3_685,3.685,,
E20_2_643,2.643,,
E32_3_845,,3.845,
E20_5_287,5.287,,
E128_0_08,,0.08,
E79_1_041,,,1.041
E114_0_401,,,0.401
E96_6_488,,,6.488
E43_6_969,,6.969,
E136_1_362,1.362,,
E102_0_0,0.0,,
E56_2_723,2.723,,
E95_7_049,7.049,,
E125_3_284,,,3.284
E52_4_005,4.005,,
E147_0_961,0.961,,
E99_1_842,1.842,,
E136_6_728,6.728,,
E9_2_804,,2.804,
E80_0_561,,0.561,
E107_3_444,,3.444,
E44_7_449,,,7.449
E42_0_24,0.24,,
E68_5_607,5.607,,
E34_0_801,,,0.801
E30_6_408,,6.408,
E44_2_804,,,2.804
E34_0_561,,,0.561
E70_7_129,,,7.129
E86_4_886,,,4.886
E19_5_367,,5.367,
E45_3_204,,3.204,
E44_3_284,,,3.284
E114_6_568,,,6.568
E39_4_005,,4.005,
E61_7_369,,7.369,
E99_0_16,0.16,,
E31_0_881,,0.881,
E135_3_124,,,3.124
E15_6_488,,6.488,
E32_4_005,,4.005,
E145_5_126,5.126,,
E70_3_044,,,3.044
E145_6_889,6.889,,
E112_6_408,,6.408,
E63_3_124,3.124,,
E39_7_289,,7.289,
E20_4_566,4.566,,
E22_1_762,1.762,,
E87_1_602,,,1.602
E108_4_406,,4.406,
E60_7_049,,7.049,
E146_1_842,,1.842,
E90_6_088,,,6.088
E95_0_481,0.481,,
E13_1_842,1.842,,
E44_4_245,,,4.245
E19_1_121,,1.121,
E54_7_129,,,7.129
E50_7_289,,7.289,
E5_3_284,,,3.284
E97_3_284,,3.284,
E58_0_24,0.24,,
E97_1_362,,1.362,
E135_5_447,,,5.447
E112_5_046,,5.046,
E30_4_486,,4.486,
E92_1_121,1.121,,
E6_4_646,4.646,,
E128_7_61,,7.61,
E16_7_209,,,7.209
E93_6_809,,,6.809
E22_7_77,7.77,,
E9_4_726,,4.726,
E79_5_607,,,5.607
E7_0_561,,,0.561
E140_7_529,7.529,,
E45_5_447,,5.447,
E90_1_842,,,1.842
E14_7_449,7.449,,
E25_0_08,,,0.08
E89_0_0,,,0.0
E113_0_0,0.0,,
E36_3_524,,3.524,
E73_7_69,,7.69,
E49_0_32,,,0.32
E3_7_93,,7.93,
E134_6_008,,,6.008
E87_1_041,,,1.041
E28_3_685,,3.685,
E47_7_529,7.529,,
E81_5_607,,,5.607
E110_1_762,,1.762,
E122_0_481,0.481,,
E140_1_282,1.282,,
E2_7_049,,,7.049
E22_6_969,6.969,,
E96_4_726,,,4.726
E1_3_284,3.284,,
E46_6_088,6.088,,
E29_2_003,2.003,,
E50_6_168,,6.168,
E98_3_925,3.925,,
E142_6_648,6.648,,
E40_4_566,,,4.566
E45_7_93,,7.93,
E114_4_486,,,4.486
E114_0_32,,,0.32
E146_4_325,,4.325,
E61_5_447,,5.447,
E89_1_041,,,1.041
E102_2_884,2.884,,
E44_3_925,,,3.925
E122_4_726,4.726,,
E72_4_646,,,4.646
E62_1_121,,1.121,
E6_1_202,1.202,,
E78_7_289,7.289,,
E75_7_61,,,7.61
E27_6_568,,6.568,
E54_6_488,,,6.488
E111_5_527,,,5.527
E12_1_842,,,1.842
E110_5_847,,5.847,
E49_6_568,,,6.568
E140_6_008,6.008,,
E73_4_165,,4.165,
E62_1_842,,1.842,
E135_2_083,,,2.083
E102_3_524,3.524,,
E78_3_605,3.605,,
E106_7_69,,,7.69
E117_5_687,,5.687,
E73_2_804,,2.804,
E113_2_243,2.243,,
E28_0_24,,0.24,
E54_3_204,,,3.204
E1_5_126,5.126,,
E29_0_08,0.08,,
E43_5_607,,5.607,
E100_5_607,,5.607,
E115_1_282,,1.282,
E139_2_243,2.243,,
E52_0_0,0.0,,
E139_3_605,3.605,,
E111_5_767,,,5.767
E112_6_889,,6.889,
E130_2_804,,2.804,
E139_6_248,6.248,,
E77_0_401,,,0.401
E145_4_165,4.165,,
E140_6_168,6.168,,
E37_6_488,,,6.488
E30_4_165,,4.165,
E19_4_726,,4.726,
E39_1_282,,1.282,
E79_3_605,,,3.605
E99_2_003,2.003,,
E98_6_648,6.648,,
E136_7_61,7.61,,
E135_2_003,,,2.003
E79_5_687,,,5.687
E25_0_32,,,0.32
E63_6_568,6.568,,
E84_7_449,7.449,,
E81_3_845,,,3.845
E110_3_605,,3.605,
E92_3_925,3.925,,
E72_0_16,,,0.16
E53_2_163,,2.163,
E99_5_367,5.367,,
E110_3_364,,3.364,
E80_7_449,,7.449,
E6_5_126,5.126,,
E1_7_69,7.69,,
E5_1_202,,,1.202
E132_3_765,,,3.765
E97_7_369,,7.369,
E134_3_364,,,3.364
E130_5_607,,5.607,
E106_2_323,,,2.323
E43_1_602,,1.602,
E68_6_889,6.889,,
E138_5_367,,5.367,
E114_7_369,,,7.369
E63_1_121,1.121,,
E92_5_126,5.126,,
E87_3_044,,,3.044
E138_2_643,,2.643,
E40_4_886,,,4.886
E145_0_721,0.721,,
E73_6_328,,6.328,
E111_6_008,,,6.008
E25_0_721,,,0.721
E47_0_481,0.481,,
E98_6_408,6.408,,
E125_0_961,,,0.961
E129_0_24,0.24,,
E135_7_93,,,7.93
E49_3_524,,,3.524
E72_5_126,,,5.126
E46_1_842,1.842,,
E44_5_287,,,5.287
E145_7_85,7.85,,
E81_4_886,,,4.886
E4_3_444,3.444,,
E53_6_568,,6.568,
E132_4_406,,,4.406
E34_4_806,,,4.806
E56_5_207,5.207,,
E134_0_961,,,0.961
E42_2_323,2.323,,
E112_2_643,,2.643,
E4_7_289,7.289,,
E72_1_682,,,1.682
E6_5_767,5.767,,
E3_2_403,,2.403,
E29_1_202,1.202,,
E144_1_522,,,1.522
E84_4_005,4.005,,
E121_6_168,6.168,,
E78_6_328,6.328,,
E97_7_77,,7.77,
E112_1_362,,1.362,
E138_5_287,,5.287,
E145_3_685,3.685,,
E121_2_723,2.723,,
E75_1_522,,,1.522
E10_0_801,0.801,,
E121_5_126,5.126,,
E89_4_165,,,4.165
E47_3_845,3.845,,
E13_5_367,5.367,,
E21_1_121,,,1.121
E130_2_323,,2.323,
E70_4_566,,,4.566
E16_6_408,,,6.408
E42_0_801,0.801,,
E106_4_325,,,4.325
E73_1_362,,1.362,
E72_3_444,,,3.444
E28_4_005,,4.005,
E125_7_69,,,7.69
E4_4_806,4.806,,
E32_6_008,,6.008,
E113_5_527,5.527,,
E115_0_561,,0.561,
E14_5_367,5.367,,
E82_3_845,,,3.845
E106_3_364,,,3.364
E22_4_726,4.726,,
E117_2_563,,2.563,
E73_4_005,,4.005,
E78_5_607,5.607,,
E63_3_524,3.524,,
E96_2_804,,,2.804
E117_1_922,,1.922,
E106_1_522,,,1.522
E103_5_126,,5.126,
E2_6_008,,,6.008
E32_7_129,,7.129,
E21_3_204,,,3.204
E52_1_602,1.602,,
E72_5_207,,,5.207
E121_1_922,1.922,,
E145_2_323,2.323,,
E107_3_765,,3.765,
E39_7_85,,7.85,
E136_2_243,2.243,,
E107_6_408,,6.408,
E97_0_08,,0.08,
E75_4_486,,,4.486
E130_5_927,,5.927,
E19_4_806,,4.806,
E144_7_77,,,7.77
E54_3_845,,,3.845
E40_4_325,,,4.325
E7_7_85,,,7.85
E129_5_847,5.847,,
E98_5_287,5.287,,
E49_5_607,,,5.607
E84_0_401,0.401,,
E9_6_568,,6.568,
E122_0_641,0.641,,
E128_0_401,,0.401,
E117_4_085,,4.085,
E118_0_481,,,0.481
E96_0_641,,,0.641
E107_6_328,,6.328,
E30_3_605,,3.605,
E140_3_284,3.284,,
E129_0_801,0.801,,
E10_1_282,1.282,,
E99_0_24,0.24,,
E91_3_444,,3.444,
E53_5_367,,5.367,
E117_1_121,,1.121,
E52_3_845,3.845,,
E14_3_204,3.204,,
E63_6_088,6.088,,
E117_7_449,,7.449,
E145_7_529,7.529,,
E16_2_804,,,2.804
E72_2_323,,,2.323
E27_3_524,,3.524,
E109_6_248,,6.248,
E15_6_088,,6.088,
E102_1_202,1.202,,
E39_0_881,,0.881,
E3_1_842,,1.842,
E82_7_61,,,7.61
E142_4_406,4.406,,
E34_4_646,,,4.646
E61_6_809,,6.809,
E43_6_809,,6.809,
E86_2_643,,,2.643
E114_0_801,,,0.801
E25_4_726,,,4.726
E40_2_723,,,2.723
E70_1_922,,,1.922
E14_6_728,6.728,,
E25_4_325,,,4.325
E135_2_723,,,2.723
E109_4_646,,4.646,
E90_2_483,,,2.483
E108_3_124,,3.124,
E27_2_163,,2.163,
E84_3_605,3.605,,
E77_6_248,,,6.248
E77_1_682,,,1.682
E96_2_323,,,2.323
E21_0_08,,,0.08
E139_5_927,5.927,,
E29_7_209,7.209,,
E140_5_927,5.927,,
E98_5_126,5.126,,
E40_0_561,,,0.561
E19_6_168,,6.168,
E15_3_845,,3.845,
E29_7_129,7.129,,
E5_6_809,,,6.809
E128_5_126,,5.126,
E143_6_328,6.328,,
E77_0_481,,,0.481
E43_1_282,,1.282,
E75_6_809,,,6.809
E12_3_925,,,3.925
E50_3_284,,3.284,
E125_4_726,,,4.726
E50_2_083,,2.083,
E74_6_728,,6.728,
E70_3_524,,,3.524
E142_3_364,3.364,,
E145_0_401,0.401,,
E139_5_046,5.046,,
E91_3_524,,3.524,
E4_2_804,2.804,,
E13_2_723,2.723,,
E132_4_806,,,4.806
E136_1_522,1.522,,
E109_3_845,,3.845,
E14_7_369,7.369,,
E125_1_041,,,1.041
E44_2_003,,,2.003
E29_6_889,6.889,,
E31_0_401,,0.401,
E20_3_524,3.524,,
E122_2_804,2.804,,
E37_0_961,,,0.961
E21_5_126,,,5.126
E125_4_806,,,4.806
E136_1_922,1.922,,
E107_0_641,,0.641,
E72_1_282,,,1.282
E83_5_767,5.767,,
E68_4_085,4.085,,
E16_4_325,,,4.325
E91_1_282,,1.282,
E147_5_126,5.126,,
E30_2_964,,2.964,
E149_3_444,,,3.444
E87_0_08,,,0.08
E61_2_964,,2.964,
E142_4_486,4.486,,
E142_0_881,0.881,,
E113_6_008,6.008,,
E39_4_566,,4.566,
E146_3_605,,3.605,
E20_5_927,5.927,,
E136_0_961,0.961,,
E149_6_248,,,6.248
E110_4_005,,4.005,
E74_0_16,,0.16,
E27_5_847,,5.847,
E52_7_69,7.69,,
E27_6_488,,6.488,
E63_7_85,7.85,,
E62_4_245,,4.245,
E142_4_165,4.165,,
E112_6_568,,6.568,
E44_6_568,,,6.568
E135_4_245,,,4.245
E79_1_602,,,1.602
E130_7_93,,7.93,
E81_7_129,,,7.129
E91_2_804,,2.804,
E3_4_325,,4.325,
E115_3_925,,3.925,
E143_7_529,7.529,,
E145_1_282,1.282,,
E98_4_886,4.886,,
E53_7_93,,7.93,
E15_6_248,,6.248,
E14_4_886,4.886,,
E114_6_728,,,6.728
E19_0_961,,0.961,
E50_2_723,,2.723,
E143_2_003,2.003,,
E6_6_648,6.648,,
E24_1_121,,,1.121
E45_7_289,,7.289,
E125_7_129,,,7.129
E87_1_282,,,1.282
E10_1_121,1.121,,
E108_3_284,,3.284,
E7_5_046,,,5.046
E111_0_0,,,0.0
E58_5_767,5.767,,
E81_3_925,,,3.925
E50_5_527,,5.527,
E143_1_842,1.842,,
E47_5_607,5.607,,
E100_5_847,,5.847,
E31_2_003,,2.003,
E122_3_044,3.044,,
E56_5_287,5.287,,
E147_7_449,7.449,,
E10_2_243,2.243,,
E43_5_687,,5.687,
E25_0_0,,,0.0
E4_5_927,5.927,,
E97_5_687,,5.687,
E117_1_282,,1.282,
E14_0_881,0.881,,
E136_2_163,2.163,,
E37_2_723,,,2.723
E58_6_728,6.728,,
E90_2_163,,,2.163
E24_1_202,,,1.202
E99_6_728,6.728,,
E62_4_085,,4.085,
E54_0_881,,,0.881
E68_3_044,3.044,,
E91_0_0,,0.0,
E25_6_488,,,6.488
E82_6_008,,,6.008
E73_0_801,,0.801,
E132_3_685,,,3.685
E70_0_961,,,0.961
E31_1_282,,1.282,
E79_5_207,,,5.207
E46_7_77,7.77,,
E125_5_527,,,5.527
E52_0_32,0.32,,
E9_4_165,,4.165,
E83_2_403,2.403,,
E66_0_881,0.881,,
E9_1_762,,1.762,
E45_6_248,,6.248,
E81_2_483,,,2.483
E91_7_049,,7.049,
E106_6_088,,,6.088
E44_7_129,,,7.129
E60_5_847,,5.847,
E13_2_003,2.003,,
E130_5_367,,5.367,
E54_7_85,,,7.85
E34_0_481,,,0.481
E13_4_165,4.165,,
E70_5_287,,,5.287
E43_1_522,,1.522,
E19_5_527,,5.527,
E108_5_767,,5.767,
E29_5_207,5.207,,
E40_7_129,,,7.129
E143_3_605,3.605,,
E114_3_524,,,3.524
E73_4_085,,4.085,
E45_5_767,,5.767,
E96_1_121,,,1.121
E134_3_845,,,3.845
E87_6_728,,,6.728
E42_0_08,0.08,,
E145_2_563,2.563,,
E16_1_522,,,1.522
E78_0_08,0.08,,
E106_4_566,,,4.566
E91_1_121,,1.121,
E121_6_728,6.728,,
E63_6_168,6.168,,
E89_7_289,,,7.289
E74_6_328,,6.328,
E10_5_287,5.287,,
E4_4_966,4.966,,
E5_0_561,,,0.561
E16_2_884,,,2.884
E121_7_129,7.129,,
E87_2_243,,,2.243
E140_7_449,7.449,,
E12_3_765,,,3.765
E79_4_806,,,4.806
E1_6_248,6.248,,
E125_5_687,,,5.687
E142_1_282,1.282,,
E12_6_728,,,6.728
E142_0_0,0.0,,
E117_7_289,,7.289,
E15_4_085,,4.085,
E46_1_202,1.202,,
E128_1_362,,1.362,
E111_0_24,,,0.24
E89_2_563,,,2.563
E2_7_209,,,7.209
E2_2_964,,,2.964
E68_0_401,0.401,,
E145_4_085,4.085,,
E77_2_083,,,2.083
E134_6_969,,,6.969
E10_2_884,2.884,,
E29_0_641,0.641,,
E72_0_641,,,0.641
E33_1_842,,1.842,
E125_6_728,,,6.728
E106_5_046,,,5.046
E132_2_483,,,2.483
E97_1_682,,1.682,
E74_1_522,,1.522,
E1_6_969,6.969,,
E42_1_602,1.602,,
E70_7_77,,,7.77
E7_6_889,,,6.889
E47_6_488,6.488,,
E89_3_845,,,3.845
E98_6_889,6.889,,
E135_4_325,,,4.325
E78_1_442,1.442,,
E100_7_85,,7.85,
E90_1_762,,,1.762
E122_1_362,1.362,,
E33_3_204,,3.204,
E134_7_289,,,7.289
E6_0_881,0.881,,
E100_6_168,,6.168,
E22_5_527,5.527,,
E68_5_046,5.046,,
E134_6_809,,,6.809
E128_3_524,,3.524,
E139_2_323,2.323,,
E91_3_845,,3.845,
E61_7_049,,7.049,
E50_1_682,,1.682,
E1_2_243,2.243,,
E45_3_605,,3.605,
E130_7_129,,7.129,
E86_6_488,,,6.488
E58_5_527,5.527,,
E16_7_93,,,7.93
E58_1_842,1.842,,
E24_4_325,,,4.325
E145_5_207,5.207,,
E147_3_444,3.444,,
E37_4_646,,,4.646
E93_4_005,,,4.005
E103_5_527,,5.527,
E32_7_69,,7.69,
E73_6_889,,6.889,
E6_5_607,5.607,,
E13_0_32,0.32,,
E68_7_449,7.449,,
E108_6_168,,6.168,
E10_6_088,6.088,,
E31_1_522,,1.522,
E114_1_121,,,1.121
E110_4_886,,4.886,
E128_7_289,,7.289,
E109_0_881,,0.881,
E144_0_08,,,0.08
E97_5_607,,5.607,
E12_6_168,,,6.168
E109_1_522,,1.522,
E28_4_245,,4.245,
E50_1_762,,1.762,
E9_3_444,,3.444,
E24_1_282,,,1.282
E146_5_046,,5.046,
E130_7_049,,7.049,
E29_4_085,4.085,,
E14_2_643,2.643,,
E47_4_005,4.005,,
E110_0_08,,0.08,
E34_7_449,,,7.449
E132_6_008,,,6.008
E50_3_364,,3.364,
E122_5_447,5.447,,
E112_1_762,,1.762,
E37_6_328,,,6.328
E82_1_282,,,1.282
E149_3_765,,,3.765
E114_6_168,,,6.168
E50_5_447,,5.447,
E135_4_806,,,4.806
E21_5_847,,,5.847
E106_4_406,,,4.406
E86_4_566,,,4.566
E21_6_969,,,6.969
E14_6_809,6.809,,
E138_1_202,,1.202,
E16_4_406,,,4.406
E70_5_527,,,5.527
E118_4_966,,,4.966
E149_6_809,,,6.809
E109_5_126,,5.126,
E14_5_607,5.607,,
E58_1_121,1.121,,
E36_1_522,,1.522,
E80_1_282,,1.282,
E70_2_403,,,2.403
E16_6_969,,,6.969
E1_0_481,0.481,,
E87_0_801,,,0.801
E129_7_529,7.529,,
E14_1_682,1.682,,
E83_7_209,7.209,,
E149_5_847,,,5.847
E93_2_884,,,2.884
E86_6_088,,,6.088
E96_2_483,,,2.483
E14_5_527,5.527,,
E79_4_886,,,4.886
E84_0_0,0.0,,
E43_2_643,,2.643,
E13_6_568,6.568,,
E135_4_165,,,4.165
E81_1_842,,,1.842
E142_5_447,5.447,,
E21_2_563,,,2.563
E109_0_961,,0.961,
E25_2_163,,,2.163
E66_6_088,6.088,,
E122_1_842,1.842,,
E149_3_925,,,3.925
E107_4_085,,4.085,
E92_4_726,4.726,,
E42_1_041,1.041,,
E110_1_842,,1.842,
E12_1_602,,,1.602
E13_1_522,1.522,,
E112_0_0,,0.0,
E39_5_447,,5.447,
E7_4_486,,,4.486
E111_4_966,,,4.966
E63_6_248,6.248,,
E27_4_005,,4.005,
E20_0_24,0.24,,
E5_3_124,,,3.124
E42_0_881,0.881,,
E43_7_61,,7.61,
E44_5_607,,,5.607
E92_0_561,0.561,,
E111_6_568,,,6.568
E81_3_284,,,3.284
E136_7_049,7.049,,
E4_4_245,4.245,,
E10_5_207,5.207,,
E45_2_483,,2.483,
E33_2_964,,2.964,
E2_1_922,,,1.922
E47_6_168,6.168,,
E19_5_287,,5.287,
E25_6_969,,,6.969
E62_2_483,,2.483,
E89_0_801,,,0.801
E89_3_605,,,3.605
E82_7_369,,,7.369
E140_0_641,0.641,,
E111_5_447,,,5.447
E27_5_367,,5.367,
E13_7_049,7.049,,
E143_4_085,4.085,,
E50_4_566,,4.566,
E60_6_488,,6.488,
E36_1_202,,1.202,
E83_1_442,1.442,,
E128_5_847,,5.847,
E22_4_005,4.005,,
E9_4_966,,4.966,
E77_6_809,,,6.809
E15_7_93,,7.93,
E58_0_32,0.32,,
E135_5_367,,,5.367
E36_5_527,,5.527,
E9_1_041,,1.041,
E108_4_966,,4.966,
E4_7_529,7.529,,
E74_7_85,,7.85,
E75_7_209,,,7.209
E3_5_687,,5.687,
E27_1_041,,1.041,
E91_7_129,,7.129,
E129_0_961,0.961,,
E10_1_442,1.442,,
E15_6_328,,6.328,
E113_6_408,6.408,,
E45_1_041,,1.041,
E140_5_447,5.447,,
E107_7_449,,7.449,
E36_5_126,,5.126,
E46_6_809,6.809,,
E111_6_809,,,6.809
E146_7_93,,7.93,
E129_0_0,0.0,,
E25_5_447,,,5.447
E47_2_243,2.243,,
E146_5_447,,5.447,
E6_1_842,1.842,,
E83_5_607,5.607,,
E139_7_209,7.209,,
E33_5_046,,5.046,
E80_3_044,,3.044,
E29_4_646,4.646,,
E128_2_083,,2.083,
E37_5_287,,,5.287
E36_1_602,,1.602,
E30_0_561,,0.561,
E78_7_529,7.529,,
E132_3_284,,,3.284
E136_0_0,0.0,,
E100_5_126,,5.126,
E15_0_961,,0.961,
E43_7_049,,7.049,
E109_5_207,,5.207,
E29_1_922,1.922,,
E136_4_406,4.406,,
E37_1_522,,,1.522
E115_4_646,,4.646,
E78_1_682,1.682,,
E89_4_966,,,4.966
E63_5_367,5.367,,
E143_0_561,0.561,,
E29_7_69,7.69,,
E81_1_282,,,1.282
E129_5_126,5.126,,
E149_3_124,,,3.124
E86_0_801,,,0.801
E83_2_323,2.323,,
E135_4_566,,,4.566
E96_5_287,,,5.287
E86_2_083,,,2.083
E16_4_245,,,4.245
E58_5_687,5.687,,
E147_2_964,2.964,,
E117_2_243,,2.243,
E58_4_005,4.005,,
E3_3_444,,3.444,
E102_2_243,2.243,,
E146_6_008,,6.008,
E47_3_364,3.364,,
E24_7_369,,,7.369
E130_2_003,,2.003,
E89_5_527,,,5.527
E115_5_046,,5.046,
E58_7_93,7.93,,
E95_6_328,6.328,,
E98_1_522,1.522,,
E52_5_767,5.767,,
E135_1_362,,,1.362
E89_5_126,,,5.126
E3_4_726,,4.726,
E75_2_243,,,2.243
E121_2_403,2.403,,
E118_0_24,,,0.24
E34_0_24,,,0.24
E70_3_204,,,3.204
E138_4_646,,4.646,
E72_1_922,,,1.922
E33_3_845,,3.845,
E82_3_765,,,3.765
E117_3_524,,3.524,
E113_7_209,7.209,,
E45_0_961,,0.961,
E107_2_964,,2.964,
E63_7_77,7.77,,
E68_6_408,6.408,,
E146_7_529,,7.529,
E21_5_207,,,5.207
E113_5_447,5.447,,
E113_7_77,7.77,,
E140_2_323,2.323,,
