,PseudoTime0,PseudoTime1,PseudoTime2
E83_3_364,,,3.364
E103_6_809,,6.809,
E49_2_403,2.403,,
E79_4_245,4.245,,
E15_5_046,,5.046,
E94_6_248,,6.248,
E63_2_323,,,2.323
E99_2_083,,,2.083
E70_4_726,4.726,,
E80_5_607,,5.607,
E64_1_522,1.522,,
E87_6_969,6.969,,
E84_0_401,,,0.401
E126_3_845,,3.845,
E107_1_682,,1.682,
E63_5_367,,,5.367
E7_5_046,5.046,,
E64_2_563,2.563,,
E53_5_607,,5.607,
E28_0_32,,0.32,
E87_6_408,6.408,,
E44_1_282,1.282,,
E79_2_003,2.003,,
E113_1_682,,,1.682
E117_0_24,,0.24,
E35_5_527,,5.527,
E136_6_809,,,6.809
E118_2_884,2.884,,
E102_0_0,,,0.0
E22_2_003,,,2.003
E58_2_563,,,2.563
E54_5_287,5.287,,
E37_1_041,1.041,,
E0_7_289,,7.289,
E54_3_204,3.204,,
E114_1_922,1.922,,
E40_3_925,3.925,,
E3_1_762,,1.762,
E73_2_003,,2.003,
E21_5_847,5.847,,
E94_7_93,,7.93,
E56_1_602,,,1.602
E16_5_287,5.287,,
E34_4_165,4.165,,
E21_3_124,3.124,,
E35_3_765,,3.765,
E64_5_126,5.126,,
E35_6_248,,6.248,
E17_7_69,,7.69,
E118_1_442,1.442,,
E148_4_005,,4.005,
E11_3_284,,3.284,
E26_4_646,4.646,,
E49_5_847,5.847,,
E95_0_08,,,0.08
E88_6_248,6.248,,
E99_0_481,,,0.481
E3_2_083,,2.083,
E129_6_328,,,6.328
E99_1_202,,,1.202
E122_1_922,,,1.922
E98_6_168,,,6.168
E42_0_08,,,0.08
E2_6_328,6.328,,
E80_2_964,,2.964,
E105_2_483,2.483,,
E121_4_966,,,4.966
E67_5_207,,5.207,
E94_6_969,,6.969,
E102_2_403,,,2.403
E4_4_966,,,4.966
E81_3_204,3.204,,
E16_1_282,1.282,,
E124_0_561,0.561,,
E102_5_927,,,5.927
E115_6_728,,6.728,
E136_6_168,,,6.168
E94_3_044,,3.044,
E93_5_367,5.367,,
E101_6_328,,6.328,
E103_6_889,,6.889,
E147_1_602,,,1.602
E88_2_643,2.643,,
E18_7_369,7.369,,
E70_0_721,0.721,,
E100_5_607,,5.607,
E39_3_124,,3.124,
E10_7_85,,,7.85
E18_2_964,2.964,,
E83_2_563,,,2.563
E26_0_561,0.561,,
E60_2_563,,2.563,
E58_0_481,,,0.481
E122_5_687,,,5.687
E85_6_488,,6.488,
E103_4_486,,4.486,
E66_3_204,,,3.204
E87_7_77,7.77,,
E70_6_088,6.088,,
E96_4_325,4.325,,
E0_5_527,,5.527,
E75_0_561,0.561,,
E63_1_842,,,1.842
E12_4_085,4.085,,
E125_3_765,3.765,,
E130_1_842,,1.842,
E71_1_842,,1.842,
E52_2_723,,,2.723
E73_4_886,,4.886,
E126_4_646,,4.646,
E46_0_24,,,0.24
E9_4_005,,4.005,
E64_2_884,2.884,,
E148_1_602,,1.602,
E143_7_61,,,7.61
E94_5_287,,5.287,
E40_4_726,4.726,,
E46_6_488,,,6.488
E2_1_922,1.922,,
E56_0_961,,,0.961
E106_6_809,6.809,,
E111_7_77,7.77,,
E148_1_442,,1.442,
E86_6_568,6.568,,
E114_1_121,1.121,,
E12_6_568,6.568,,
E13_6_728,,,6.728
E68_1_121,,,1.121
E17_1_602,,1.602,
E5_0_801,0.801,,
E1_1_362,,,1.362
E29_6_969,,,6.969
E52_3_284,,,3.284
E94_5_527,,5.527,
E10_5_287,,,5.287
E113_5_927,,,5.927
E126_1_922,,1.922,
E88_6_488,6.488,,
E98_6_248,,,6.248
E99_1_522,,,1.522
E0_7_049,,7.049,
E115_7_85,,7.85,
E86_0_16,0.16,,
E139_3_204,,,3.204
E3_6_488,,6.488,
E46_1_282,,,1.282
E63_7_529,,,7.529
E142_3_925,,,3.925
E34_6_809,6.809,,
E0_7_69,,7.69,
E102_7_61,,,7.61
E35_7_209,,7.209,
E77_4_486,4.486,,
E83_3_444,,,3.444
E118_5_527,5.527,,
E75_1_041,1.041,,
E0_1_682,,1.682,
E73_3_044,,3.044,
E66_5_927,,,5.927
E121_3_364,,,3.364
E115_3_685,,3.685,
E74_4_566,,4.566,
E52_5_687,,,5.687
E95_1_362,,,1.362
E142_3_364,,,3.364
E26_4_726,4.726,,
E144_2_323,2.323,,
E99_0_641,,,0.641
E63_0_32,,,0.32
E34_1_041,1.041,,
E35_4_245,,4.245,
E144_0_08,0.08,,
E123_6_728,,6.728,
E103_4_165,,4.165,
E60_6_328,,6.328,
E74_1_842,,1.842,
E10_2_163,,,2.163
E101_1_041,,1.041,
E89_5_447,5.447,,
E56_1_682,,,1.682
E76_6_648,6.648,,
E140_2_884,,,2.884
E100_1_282,,1.282,
E49_1_202,1.202,,
E133_1_682,,1.682,
E83_7_049,,,7.049
E144_4_806,4.806,,
E33_5_927,,5.927,
E77_7_369,7.369,,
E52_7_61,,,7.61
E106_7_529,7.529,,
E79_1_121,1.121,,
E12_1_442,1.442,,
E134_4_406,4.406,,
E144_3_124,3.124,,
E7_0_0,0.0,,
E123_7_289,,7.289,
E7_3_124,3.124,,
E63_2_163,,,2.163
E22_4_566,,,4.566
E53_6_889,,6.889,
E106_3_605,3.605,,
E47_4_806,,,4.806
E89_1_041,1.041,,
E40_0_32,0.32,,
E22_0_881,,,0.881
E83_2_003,,,2.003
E67_0_561,,0.561,
E133_5_207,,5.207,
E78_1_442,,,1.442
E111_1_922,1.922,,
E80_6_889,,6.889,
E83_7_449,,,7.449
E54_3_925,3.925,,
E124_1_762,1.762,,
E46_4_165,,,4.165
E84_4_486,,,4.486
E39_2_483,,2.483,
E107_6_008,,6.008,
E129_1_202,,,1.202
E53_2_243,,2.243,
E63_2_563,,,2.563
E139_7_85,,,7.85
E17_1_442,,1.442,
E14_3_284,,,3.284
E80_2_083,,2.083,
E22_2_964,,,2.964
E133_1_041,,1.041,
E12_1_041,1.041,,
E87_4_646,4.646,,
E58_4_806,,,4.806
E117_0_641,,0.641,
E83_7_69,,,7.69
E33_2_804,,2.804,
E99_0_561,,,0.561
E83_7_129,,,7.129
E16_7_529,7.529,,
E100_4_406,,4.406,
E52_3_044,,,3.044
E80_6_008,,6.008,
E49_2_723,2.723,,
E102_5_607,,,5.607
E12_6_408,6.408,,
E34_1_602,1.602,,
E126_5_687,,5.687,
E20_5_367,,,5.367
E106_0_481,0.481,,
E17_3_925,,3.925,
E104_5_046,,5.046,
E80_5_287,,5.287,
E56_3_044,,,3.044
E9_4_406,,4.406,
E134_3_765,3.765,,
E93_0_08,0.08,,
E148_3_364,,3.364,
E52_4_806,,,4.806
E78_2_483,,,2.483
E84_7_61,,,7.61
E126_5_927,,5.927,
E2_6_168,6.168,,
E115_1_522,,1.522,
E63_2_643,,,2.643
E130_6_248,,6.248,
E133_3_845,,3.845,
E53_3_364,,3.364,
E99_1_602,,,1.602
E33_5_287,,5.287,
E78_7_69,,,7.69
E142_7_529,,,7.529
E124_1_202,1.202,,
E22_3_925,,,3.925
E126_2_083,,2.083,
E58_6_809,,,6.809
E15_5_927,,5.927,
E106_5_687,5.687,,
E145_0_961,,,0.961
E145_5_046,,,5.046
E2_0_561,0.561,,
E54_2_323,2.323,,
E40_6_728,6.728,,
E60_3_444,,3.444,
E9_0_561,,0.561,
E111_7_449,7.449,,
E130_5_927,,5.927,
E145_0_401,,,0.401
E143_6_088,,,6.088
E71_4_966,,4.966,
E65_4_726,4.726,,
E147_3_044,,,3.044
E40_5_126,5.126,,
E67_2_884,,2.884,
E7_0_08,0.08,,
E53_2_003,,2.003,
E144_4_966,4.966,,
E105_0_721,0.721,,
E17_7_209,,7.209,
E67_6_248,,6.248,
E101_6_728,,6.728,
E54_0_401,0.401,,
E107_0_801,,0.801,
E145_1_362,,,1.362
E21_3_444,3.444,,
E103_1_922,,1.922,
E29_0_561,,,0.561
E68_2_964,,,2.964
E73_6_248,,6.248,
E78_6_168,,,6.168
E60_1_762,,1.762,
E124_3_204,3.204,,
E2_0_641,0.641,,
E113_0_401,,,0.401
E60_7_049,,7.049,
E33_0_721,,0.721,
E140_7_449,,,7.449
E133_4_966,,4.966,
E83_3_765,,,3.765
E10_3_605,,,3.605
E99_1_121,,,1.121
E0_0_801,,0.801,
E70_4_245,4.245,,
E139_2_243,,,2.243
E101_4_806,,4.806,
E105_2_163,2.163,,
E28_7_69,,7.69,
E26_6_488,6.488,,
E62_0_721,,0.721,
E75_2_483,2.483,,
E118_1_362,1.362,,
E93_4_806,4.806,,
E93_6_648,6.648,,
E84_5_527,,,5.527
E105_1_362,1.362,,
E140_2_083,,,2.083
E44_4_325,4.325,,
E67_0_24,,0.24,
E88_4_726,4.726,,
E14_1_362,,,1.362
E73_2_323,,2.323,
E1_2_403,,,2.403
E88_4_245,4.245,,
E98_4_566,,,4.566
E10_0_401,,,0.401
E45_3_925,,3.925,
E133_6_328,,6.328,
E106_1_842,1.842,,
E103_0_16,,0.16,
E147_3_364,,,3.364
E12_2_723,2.723,,
E11_5_046,,5.046,
E95_3_685,,,3.685
E44_3_524,3.524,,
E100_6_488,,6.488,
E94_4_966,,4.966,
E66_2_483,,,2.483
E75_6_488,6.488,,
E143_7_209,,,7.209
E96_6_088,6.088,,
E81_2_003,2.003,,
E113_4_165,,,4.165
E71_6_088,,6.088,
E100_2_884,,2.884,
E66_4_726,,,4.726
E106_7_129,7.129,,
E45_2_964,,2.964,
E122_2_884,,,2.884
E94_7_369,,7.369,
E80_3_044,,3.044,
E5_4_806,4.806,,
E142_3_845,,,3.845
E22_5_847,,,5.847
E118_6_969,6.969,,
E11_0_481,,0.481,
E47_4_325,,,4.325
E139_2_964,,,2.964
E54_2_003,2.003,,
E117_5_126,,5.126,
E140_1_282,,,1.282
E28_5_287,,5.287,
E11_7_129,,7.129,
E88_4_646,4.646,,
E111_2_403,2.403,,
E99_6_648,,,6.648
E52_1_442,,,1.442
E18_2_243,2.243,,
E0_5_126,,5.126,
E77_6_648,6.648,,
E83_1_202,,,1.202
E89_2_563,2.563,,
E147_6_889,,,6.889
E15_6_008,,6.008,
E75_0_16,0.16,,
E125_7_449,7.449,,
E115_3_204,,3.204,
E81_1_922,1.922,,
E85_3_204,,3.204,
E142_3_765,,,3.765
E74_1_362,,1.362,
E129_2_003,,,2.003
E145_1_762,,,1.762
E139_3_925,,,3.925
E144_5_126,5.126,,
E113_6_008,,,6.008
E134_4_886,4.886,,
E134_0_16,0.16,,
E56_7_449,,,7.449
E17_2_243,,2.243,
E83_0_561,,,0.561
E142_6_648,,,6.648
E49_5_767,5.767,,
E75_4_486,4.486,,
E79_4_165,4.165,,
E67_4_245,,4.245,
E140_6_568,,,6.568
E111_0_08,0.08,,
E22_7_369,,,7.369
E102_2_483,,,2.483
E121_5_607,,,5.607
E88_3_765,3.765,,
E104_5_287,,5.287,
E83_3_605,,,3.605
E88_1_522,1.522,,
E54_7_69,7.69,,
E104_5_847,,5.847,
E93_2_964,2.964,,
E124_0_401,0.401,,
E51_0_961,,0.961,
E144_3_364,3.364,,
E79_0_641,0.641,,
E87_6_889,6.889,,
E100_7_129,,7.129,
E115_5_287,,5.287,
E89_2_323,2.323,,
E6_3_204,,,3.204
E80_5_527,,5.527,
E118_3_364,3.364,,
E18_6_088,6.088,,
E107_4_406,,4.406,
E89_2_884,2.884,,
E9_6_168,,6.168,
E12_2_884,2.884,,
E85_5_927,,5.927,
E133_6_648,,6.648,
E10_0_961,,,0.961
E85_1_362,,1.362,
E79_5_287,5.287,,
E124_7_529,7.529,,
E47_2_003,,,2.003
E26_3_524,3.524,,
E29_5_287,,,5.287
E75_4_085,4.085,,
E107_7_209,,7.209,
E44_5_607,5.607,,
E143_7_85,,,7.85
E102_6_088,,,6.088
E28_0_16,,0.16,
E114_1_762,1.762,,
E107_1_442,,1.442,
E64_7_61,7.61,,
E143_2_323,,,2.323
E118_6_648,6.648,,
E105_5_767,5.767,,
E31_1_762,,1.762,
E49_5_046,5.046,,
E92_1_522,,,1.522
E130_2_643,,2.643,
E28_4_165,,4.165,
E70_6_168,6.168,,
E34_0_721,0.721,,
E102_2_643,,,2.643
E148_5_447,,5.447,
E95_5_927,,,5.927
E106_4_325,4.325,,
E144_1_762,1.762,,
E110_0_32,,0.32,
E128_6_088,,6.088,
E10_1_041,,,1.041
E118_4_085,4.085,,
E33_7_289,,7.289,
E66_6_728,,,6.728
E105_6_809,6.809,,
E98_4_325,,,4.325
E49_3_765,3.765,,
E0_7_77,,7.77,
E143_4_806,,,4.806
E101_4_886,,4.886,
E79_1_842,1.842,,
E14_4_886,,,4.886
E147_6_168,,,6.168
E117_4_245,,4.245,
E73_0_801,,0.801,
E99_0_32,,,0.32
E4_3_925,,,3.925
E73_5_527,,5.527,
E44_1_682,1.682,,
E79_6_728,6.728,,
E123_1_442,,1.442,
E54_4_325,4.325,,
E144_6_168,6.168,,
E44_2_723,2.723,,
E87_7_289,7.289,,
E16_4_806,4.806,,
E99_4_566,,,4.566
E104_4_566,,4.566,
E45_0_961,,0.961,
E110_6_008,,6.008,
E28_3_685,,3.685,
E33_3_444,,3.444,
E7_5_767,5.767,,
E2_7_61,7.61,,
E102_2_163,,,2.163
E89_6_889,6.889,,
E51_1_842,,1.842,
E83_0_32,,,0.32
E47_0_561,,,0.561
E58_2_884,,,2.884
E124_1_682,1.682,,
E65_4_005,4.005,,
E63_0_961,,,0.961
E3_5_046,,5.046,
E93_1_442,1.442,,
E2_4_406,4.406,,
E16_6_328,6.328,,
E60_7_529,,7.529,
E34_0_801,0.801,,
E78_4_566,,,4.566
E107_5_207,,5.207,
E122_2_403,,,2.403
E114_4_966,4.966,,
E92_1_362,,,1.362
E31_0_881,,0.881,
E66_2_563,,,2.563
E144_4_085,4.085,,
E35_4_566,,4.566,
E114_3_444,3.444,,
E145_6_889,,,6.889
E73_5_687,,5.687,
E47_6_408,,,6.408
E133_7_209,,7.209,
E126_0_401,,0.401,
E85_4_165,,4.165,
E54_6_168,6.168,,
E104_7_049,,7.049,
E124_6_568,6.568,,
E39_4_486,,4.486,
E114_0_16,0.16,,
E125_6_488,6.488,,
E6_0_32,,,0.32
E34_6_328,6.328,,
E62_2_884,,2.884,
E118_2_964,2.964,,
E101_1_922,,1.922,
E75_5_367,5.367,,
E129_6_168,,,6.168
E147_7_77,,,7.77
E142_0_08,,,0.08
E7_2_243,2.243,,
E147_1_522,,,1.522
E99_6_008,,,6.008
E64_1_602,1.602,,
E122_2_003,,,2.003
E12_5_287,5.287,,
E144_0_401,0.401,,
E123_0_561,,0.561,
E68_1_762,,,1.762
E53_3_124,,3.124,
E7_1_602,1.602,,
E71_2_884,,2.884,
E62_2_723,,2.723,
E105_0_561,0.561,,
E129_4_806,,,4.806
E64_7_69,7.69,,
E88_6_728,6.728,,
E0_6_408,,6.408,
E117_5_367,,5.367,
E80_4_406,,4.406,
E68_4_646,,,4.646
E123_2_964,,2.964,
E22_3_524,,,3.524
E6_1_362,,,1.362
E143_1_282,,,1.282
E6_3_284,,,3.284
E115_0_0,,0.0,
E51_3_444,,3.444,
E54_7_529,7.529,,
E87_5_767,5.767,,
E134_2_563,2.563,,
E84_0_641,,,0.641
E134_5_046,5.046,,
E26_6_408,6.408,,
E46_1_041,,,1.041
E133_3_204,,3.204,
E128_4_566,,4.566,
E134_6_648,6.648,,
E9_0_961,,0.961,
E2_6_248,6.248,,
E115_3_124,,3.124,
E86_4_966,4.966,,
E5_0_561,0.561,,
E118_0_401,0.401,,
E78_0_0,,,0.0
E123_7_93,,7.93,
E144_7_129,7.129,,
